method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
org.apache.pdfbox.pdmodel.PDDocument.save(OutputStream),11,515,22,104,22,3,9,7,1,17186,0,76,0.2666666666666667,0.2884399551066218,0.7096774193548387,0.21894736842105264,0.08139534883720931,0.047619047619047616,0.020224719101123594,0.08536585365853659,0.09090909090909091,0.017870716502804973,1e-13,4.822685635442428e-07,0.03365624180181433
org.apache.pdfbox.pdmodel.PDDocument.getDocumentCatalog(),2,1215,18,311,17,3,68,6,0,29,0,774,0.8666666666666667,0.6812570145903479,0.5806451612903226,0.6547368421052632,0.06201550387596899,0.047619047619047616,0.15280898876404495,0.07317073170731707,1e-13,3.0155404316382185e-05,1e-13,4.970581328262663e-06,0.03356550079480628
org.apache.pdfbox.pdmodel.font.encoding.DictionaryEncoding.applyDifferences(),2,19,5,12,20,4,6,7,1,65,12,79,0.8666666666666667,0.010101010101010102,0.16129032258064516,0.02526315789473684,0.07364341085271318,0.07142857142857142,0.01348314606741573,0.08536585365853659,0.09090909090909091,6.758969932982214e-05,3.533745799995877e-05,5.015593060860126e-07,0.03348758970591051
org.apache.pdfbox.examples.pdmodel.ShowColorBoxes.main(String[]),14,115,9,39,28,2,5,16,0,254,0,5,0.06666666666666665,0.06397306397306397,0.2903225806451613,0.08210526315789474,0.10465116279069768,0.023809523809523808,0.011235955056179775,0.1951219512195122,1e-13,0.00026411974815038187,1e-13,2.572099005569295e-08,0.033487396080122626
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.removeAttribute(PDAttributeObject),14,14,3,10,27,5,2,11,0,0,0,2,0.06666666666666665,0.007295173961840628,0.0967741935483871,0.021052631578947368,0.10077519379844961,0.09523809523809523,0.0044943820224719105,0.13414634146341464,1e-13,1e-13,1e-13,6.430247513923238e-09,0.0334654013036401
"org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper.setAppearanceContent(PDAnnotationWidget, PDAppearanceStream)",10,500,20,108,30,3,7,13,0,399,0,32,0.33333333333333337,0.28002244668911336,0.6451612903225806,0.22736842105263158,0.1124031007751938,0.047619047619047616,0.015730337078651686,0.15853658536585366,1e-13,0.0004148967697322928,1e-13,1.993376729316204e-07,0.03345460647070457
org.apache.pdfbox.debugger.treestatus.TreeStatus.parsePathString(String),3,22,4,15,19,4,2,8,1,0,0,12,0.8,0.011784511784511785,0.12903225806451613,0.031578947368421054,0.06976744186046512,0.07142857142857142,0.0044943820224719105,0.0975609756097561,0.09090909090909091,1e-13,1e-13,7.073272265315562e-08,0.03341604904888517
org.apache.pdfbox.pdmodel.PDPage.getContentStreams(),14,6,2,4,19,4,2,8,1,0,0,9,0.06666666666666665,0.0028058361391694723,0.06451612903225806,0.008421052631578947,0.06976744186046512,0.07142857142857142,0.0044943820224719105,0.0975609756097561,0.09090909090909091,1e-13,1e-13,5.14419801113859e-08,0.0334160464882799
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateAnnotation(PreflightContext, PDPage)",14,345,19,97,23,5,6,4,1,2,0,7,0.06666666666666665,0.19304152637485972,0.6129032258064516,0.20421052631578948,0.08527131782945736,0.09523809523809523,0.01348314606741573,0.04878048780487805,0.09090909090909091,2.0796830563022194e-06,1e-13,3.858148508353943e-08,0.033368308826304205
org.apache.pdfbox.pdfparser.BaseParser.parseBoolean(),14,4,1,3,37,5,6,7,0,0,0,4,0.06666666666666665,0.0016835016835016834,0.03225806451612903,0.00631578947368421,0.13953488372093023,0.09523809523809523,0.01348314606741573,0.08536585365853659,1e-13,1e-13,1e-13,1.9290742541769715e-08,0.03336219795445216
org.apache.pdfbox.examples.pdmodel.RemoveFirstPage.main(String[]),14,297,15,57,33,5,2,9,0,0,0,6,0.06666666666666665,0.16610549943883277,0.4838709677419355,0.12,0.12403100775193798,0.09523809523809523,0.0044943820224719105,0.10975609756097561,1e-13,1e-13,1e-13,3.215123756961619e-08,0.033351959378161385
org.apache.pdfbox.pdmodel.font.PDCIDFontType0.generateBoundingBox(),14,19,5,7,26,5,3,11,0,0,0,4,0.06666666666666665,0.010101010101010102,0.16129032258064516,0.014736842105263158,0.09689922480620156,0.09523809523809523,0.006741573033707865,0.13414634146341464,1e-13,1e-13,1e-13,1.9290742541769715e-08,0.033302523657345706
org.apache.pdfbox.preflight.font.Type0FontValidator.processDescendantFont(),14,119,18,27,24,4,6,13,0,7,0,1,0.06666666666666665,0.06621773288439955,0.5806451612903226,0.056842105263157895,0.08914728682170543,0.07142857142857142,0.01348314606741573,0.15853658536585366,1e-13,7.278890697057768e-06,1e-13,1e-13,0.03325979261216912
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.toString(),14,10,3,3,21,3,3,9,1,0,0,1,0.06666666666666665,0.005050505050505051,0.0967741935483871,0.00631578947368421,0.07751937984496124,0.047619047619047616,0.006741573033707865,0.10975609756097561,0.09090909090909091,1e-13,1e-13,1e-13,0.033254518896780515
"org.apache.pdfbox.util.DateConverter.parseBigEndianDate(String, ParsePosition)",2,10,4,6,38,4,3,9,0,9,1,190,0.8666666666666667,0.005050505050505051,0.12903225806451613,0.01263157894736842,0.1434108527131783,0.07142857142857142,0.006741573033707865,0.10975609756097561,1e-13,9.358573753359989e-06,2.9447881666632313e-06,1.215316780131492e-06,0.033134280289164056
"org.apache.pdfbox.pdmodel.graphics.shading.ShadingContext.ShadingContext(PDShading, ColorModel, AffineTransform, Matrix)",10,175,19,40,20,3,12,15,0,0,0,16,0.33333333333333337,0.09764309764309764,0.6129032258064516,0.08421052631578947,0.07364341085271318,0.047619047619047616,0.02696629213483146,0.18292682926829268,1e-13,1e-13,1e-13,9.645371270884857e-08,0.03311556252119483
"org.apache.pdfbox.filter.ccitt.PackedBitArray.clearBits(int, int)",1,7,4,3,29,5,5,2,1,1,0,918,0.9333333333333333,0.003367003367003367,0.12903225806451613,0.00631578947368421,0.10852713178294573,0.09523809523809523,0.011235955056179775,0.024390243902439025,0.09090909090909091,1.0398415281511097e-06,1e-13,5.896536970267609e-06,0.0330303615277696
org.apache.pdfbox.cos.COSName.writePDF(OutputStream),1,25,6,14,28,3,6,6,1,334,50,36994,0.9333333333333333,0.013468013468013467,0.1935483870967742,0.029473684210526315,0.10465116279069768,0.047619047619047616,0.01348314606741573,0.07317073170731707,0.09090909090909091,0.0003473070704024707,0.00014723940833316155,0.00023787414628256235,0.033019018025984066
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceNAttributes.getColorants(),8,174,19,40,16,3,5,10,1,0,0,4,0.4666666666666667,0.09708193041526375,0.6129032258064516,0.08421052631578947,0.05813953488372093,0.047619047619047616,0.011235955056179775,0.12195121951219512,0.09090909090909091,1e-13,1e-13,1.9290742541769715e-08,0.032985485811491064
"org.apache.pdfbox.pdmodel.font.PDCIDFontType2Embedder.buildSubset(InputStream, String, Map<Integer, Integer>)",14,134,9,39,17,2,3,12,1,62,0,2,0.06666666666666665,0.07463524130190796,0.2903225806451613,0.08210526315789474,0.06201550387596899,0.023809523809523808,0.006741573033707865,0.14634146341463414,0.09090909090909091,6.447017474536881e-05,1e-13,6.430247513923238e-09,0.03298309565222297
org.apache.pdfbox.pdmodel.common.PDStream.toByteArray(),6,435,23,70,23,3,9,7,1,23,0,61,0.6,0.24354657687991021,0.7419354838709677,0.14736842105263157,0.08527131782945736,0.047619047619047616,0.020224719101123594,0.08536585365853659,0.09090909090909091,2.3916355147475525e-05,1e-13,3.858148508353943e-07,0.03294075757952409
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.setKids(List<? extends PDNameTreeNode>),14,182,14,45,21,4,7,6,1,2,0,8,0.06666666666666665,0.1015712682379349,0.45161290322580644,0.09473684210526316,0.07751937984496124,0.07142857142857142,0.015730337078651686,0.07317073170731707,0.09090909090909091,2.0796830563022194e-06,1e-13,4.5011732597462664e-08,0.0328758743585589
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getSuffix(),14,191,16,36,31,6,9,6,0,2,0,50,0.06666666666666665,0.10662177328843996,0.5161290322580645,0.07578947368421053,0.11627906976744186,0.11904761904761904,0.020224719101123594,0.07317073170731707,1e-13,2.0796830563022194e-06,1e-13,3.150821281822387e-07,0.032872290316153054
org.apache.pdfbox.pdmodel.common.PDStream.addCompression(),14,47,6,15,31,4,3,11,0,0,0,1,0.06666666666666665,0.025813692480359147,0.1935483870967742,0.031578947368421054,0.11627906976744186,0.07142857142857142,0.006741573033707865,0.13414634146341464,1e-13,1e-13,1e-13,1e-13,0.03285955556932755
org.apache.pdfbox.pdmodel.font.TrueTypeEmbedder.buildFontFile2(InputStream),8,135,15,37,24,3,9,14,0,24,0,6,0.4666666666666667,0.07519640852974187,0.4838709677419355,0.07789473684210527,0.08914728682170543,0.047619047619047616,0.020224719101123594,0.17073170731707318,1e-13,2.4956196675626634e-05,1e-13,3.215123756961619e-08,0.03277342516340609
"org.apache.pdfbox.multipdf.LayerUtility.transferDict(COSDictionary, COSDictionary, Set<String>, boolean)",14,106,13,36,18,4,6,7,1,0,0,1,0.06666666666666665,0.058922558922558925,0.41935483870967744,0.07578947368421053,0.06589147286821706,0.07142857142857142,0.01348314606741573,0.08536585365853659,0.09090909090909091,1e-13,1e-13,1e-13,0.03270781349319093
"org.apache.pdfbox.contentstream.operator.graphics.LineTo.process(Operator, List<COSBase>)",14,11,2,6,29,5,6,9,0,268,40,17310,0.06666666666666665,0.005611672278338945,0.06451612903225806,0.01263157894736842,0.10852713178294573,0.09523809523809523,0.01348314606741573,0.10975609756097561,1e-13,0.0002786775295444974,0.00011779152666652925,0.00011130115421849733,0.03270360848559034
org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceString.processAppearanceStringOperators(byte[]),10,238,15,39,23,4,2,6,1,3552,1,100,0.33333333333333337,0.132996632996633,0.4838709677419355,0.08210526315789474,0.08527131782945736,0.07142857142857142,0.0044943820224719105,0.07317073170731707,0.09090909090909091,0.003693517107992742,2.9447881666632313e-06,6.365945038784005e-07,0.03268643179317755
org.apache.pdfbox.pdfparser.BaseParser.readString(),2,206,10,85,16,3,13,8,1,2578,373,93033,0.8666666666666667,0.11503928170594838,0.3225806451612903,0.17894736842105263,0.05813953488372093,0.047619047619047616,0.029213483146067417,0.0975609756097561,0.09090909090909091,0.002680711459573561,0.0010984059861653852,0.0005982187867153067,0.0326147387902213
org.apache.pdfbox.io.RandomAccessBuffer.write(int),14,4,2,2,26,6,11,7,0,6,4,16430,0.06666666666666665,0.0016835016835016834,0.06451612903225806,0.004210526315789474,0.09689922480620156,0.11904761904761904,0.024719101123595506,0.08536585365853659,1e-13,6.2390491689066585e-06,1.1779152666652925e-05,0.00010564253640624488,0.032603886156155865
org.apache.pdfbox.pdmodel.font.PDCIDFontType0.getFontMatrix(),7,55,10,16,33,5,4,8,0,0,0,4,0.5333333333333333,0.030303030303030304,0.3225806451612903,0.03368421052631579,0.12403100775193798,0.09523809523809523,0.008988764044943821,0.0975609756097561,1e-13,1e-13,1e-13,1.9290742541769715e-08,0.032581885003890046
"org.apache.pdfbox.pdfparser.COSParser.readValidStream(OutputStream, COSNumber)",6,170,12,34,16,4,6,5,1,61220,18,4616,0.6,0.09483726150392817,0.3870967741935484,0.07157894736842105,0.05813953488372093,0.07142857142857142,0.01348314606741573,0.06097560975609756,0.09090909090909091,0.06365909835341094,5.300618699993816e-05,2.9675592276755743e-05,0.03255721909393912
"org.apache.pdfbox.util.DateConverter.parseSimpleDate(String, String[], ParsePosition)",2,10,4,6,18,3,5,9,1,189,1,90,0.8666666666666667,0.005050505050505051,0.12903225806451613,0.01263157894736842,0.06589147286821706,0.047619047619047616,0.011235955056179775,0.10975609756097561,0.09090909090909091,0.00019653004882055975,2.9447881666632313e-06,5.722920287391682e-07,0.03254961323307591
"org.apache.pdfbox.preflight.utils.COSUtils.getAsInteger(COSBase, COSDocument)",2,179,17,36,35,6,6,5,0,0,0,6,0.8666666666666667,0.09988776655443322,0.5483870967741935,0.07578947368421053,0.13178294573643412,0.11904761904761904,0.01348314606741573,0.06097560975609756,1e-13,1e-13,1e-13,3.215123756961619e-08,0.03252893419177867
org.apache.pdfbox.cos.COSStream.getFilterList(),3,27,9,12,19,4,3,7,1,197,7,3213,0.8,0.014590347923681257,0.2903225806451613,0.02526315789473684,0.06976744186046512,0.07142857142857142,0.006741573033707865,0.08536585365853659,0.09090909090909091,0.00020484878104576863,2.0613517166642618e-05,2.0653955014721442e-05,0.03243284286836583
"org.apache.pdfbox.tools.imageio.MetaUtil.debugLogMetadata(IIOMetadata, String)",14,7,2,4,27,4,8,11,0,0,0,47,0.06666666666666665,0.003367003367003367,0.06451612903225806,0.008421052631578947,0.10077519379844961,0.07142857142857142,0.017977528089887642,0.13414634146341464,1e-13,1e-13,1e-13,2.9579138564046895e-07,0.03243276524010795
org.apache.pdfbox.examples.pdmodel.HelloWorld.main(String[]),14,128,9,39,29,2,4,15,0,2,0,7,0.06666666666666665,0.0712682379349046,0.2903225806451613,0.08210526315789474,0.10852713178294573,0.023809523809523808,0.008988764044943821,0.18292682926829268,1e-13,2.0796830563022194e-06,1e-13,3.858148508353943e-08,0.03242526993572077
"org.apache.pdfbox.contentstream.operator.DrawObject.process(Operator, List<COSBase>)",14,179,11,50,27,6,3,8,0,109,0,7,0.06666666666666665,0.09988776655443322,0.3548387096774194,0.10526315789473684,0.10077519379844961,0.11904761904761904,0.006741573033707865,0.0975609756097561,1e-13,0.00011334272656847097,1e-13,3.858148508353943e-08,0.032415496611927705
"org.apache.pdfbox.contentstream.operator.graphics.CurveTo.process(Operator, List<COSBase>)",14,12,2,7,31,4,6,10,0,1996,168,28001,0.06666666666666665,0.006172839506172839,0.06451612903225806,0.014736842105263158,0.11627906976744186,0.07142857142857142,0.01348314606741573,0.12195121951219512,1e-13,0.0020755236901896152,0.0004947244119994228,0.00018004693038985067,0.03233162981027406
org.apache.pdfbox.pdfparser.XrefTrailerResolver.getContainedObjectNumbers(int),6,190,9,50,17,4,6,7,1,40,11,263,0.6,0.10606060606060606,0.2903225806451613,0.10526315789473684,0.06201550387596899,0.07142857142857142,0.01348314606741573,0.08536585365853659,0.09090909090909091,4.159366112604439e-05,3.2392669833295544e-05,1.6847248486478884e-06,0.032323690041542646
org.apache.pdfbox.examples.signature.TSAClient.getTSAResponse(byte[]),14,6,4,3,37,2,6,12,0,47,0,1,0.06666666666666665,0.0028058361391694723,0.12903225806451613,0.00631578947368421,0.13953488372093023,0.023809523809523808,0.01348314606741573,0.14634146341463414,1e-13,4.887255182310216e-05,1e-13,1e-13,0.032317318788885475
org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getNumbers(),2,20,7,9,18,3,4,9,1,1,0,15,0.8666666666666667,0.010662177328843996,0.22580645161290322,0.018947368421052633,0.06589147286821706,0.047619047619047616,0.008988764044943821,0.10975609756097561,0.09090909090909091,1.0398415281511097e-06,1e-13,9.002346519492533e-08,0.032316500125312245
org.apache.pdfbox.pdmodel.encryption.PublicKeyDecryptionMaterial.getPrivateKey(),14,24,5,12,28,5,6,9,0,103,0,4,0.06666666666666665,0.012906846240179574,0.16129032258064516,0.02526315789473684,0.10465116279069768,0.09523809523809523,0.01348314606741573,0.10975609756097561,1e-13,0.0001071036773995643,1e-13,1.9290742541769715e-08,0.032314038012122605
"org.apache.pdfbox.debugger.streampane.tooltip.SCNToolTip.createMarkUp(PDResources, String, String)",14,148,14,29,28,5,6,9,0,0,0,1,0.06666666666666665,0.08249158249158249,0.45161290322580644,0.061052631578947365,0.10465116279069768,0.09523809523809523,0.01348314606741573,0.10975609756097561,1e-13,1e-13,1e-13,1e-13,0.03231285016573669
"org.apache.pdfbox.preflight.utils.COSUtils.getAsFloat(COSBase, COSDocument)",2,35,7,16,35,6,5,5,0,0,0,1,0.8666666666666667,0.019079685746352413,0.22580645161290322,0.03368421052631579,0.13178294573643412,0.11904761904761904,0.011235955056179775,0.06097560975609756,1e-13,1e-13,1e-13,1e-13,0.032304212959657366
"org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateICCProfileNEntry(COSStream, PreflightContext, ICC_Profile)",14,61,12,19,31,5,6,8,0,0,0,6,0.06666666666666665,0.03367003367003367,0.3870967741935484,0.04,0.11627906976744186,0.09523809523809523,0.01348314606741573,0.0975609756097561,1e-13,1e-13,1e-13,3.215123756961619e-08,0.032256129374853566
"org.apache.pdfbox.io.ScratchFileBuffer.write(byte[], int, int)",3,14,7,6,20,3,10,7,1,937,270,522408,0.8,0.007295173961840628,0.22580645161290322,0.01263157894736842,0.07364341085271318,0.047619047619047616,0.02247191011235955,0.08536585365853659,0.09090909090909091,0.0009743315118775898,0.0007950928049990723,0.003359206313006097,0.03222439712114968
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.getReasons(),14,9,4,4,19,4,2,7,1,0,0,1,0.06666666666666665,0.004489337822671156,0.12903225806451613,0.008421052631578947,0.06976744186046512,0.07142857142857142,0.0044943820224719105,0.08536585365853659,0.09090909090909091,1e-13,1e-13,1e-13,0.0321965339879162
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.getSubFilter(),14,8,3,4,19,4,2,7,1,0,0,1,0.06666666666666665,0.003928170594837262,0.0967741935483871,0.008421052631578947,0.06976744186046512,0.07142857142857142,0.0044943820224719105,0.08536585365853659,0.09090909090909091,1e-13,1e-13,1e-13,0.03219653398791579
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.getDigestMethod(),14,8,3,4,19,4,2,7,1,0,0,1,0.06666666666666665,0.003928170594837262,0.0967741935483871,0.008421052631578947,0.06976744186046512,0.07142857142857142,0.0044943820224719105,0.08536585365853659,0.09090909090909091,1e-13,1e-13,1e-13,0.03219653398791579
org.apache.pdfbox.pdfparser.COSParser.parseTrailer(),7,212,21,37,26,4,3,12,0,259,1,287,0.5333333333333333,0.11840628507295174,0.6774193548387096,0.07789473684210527,0.09689922480620156,0.07142857142857142,0.006741573033707865,0.14634146341463414,1e-13,0.0002693189557911374,2.9447881666632313e-06,1.839050788982046e-06,0.032157153158083734
org.apache.pdfbox.cos.COSDictionary.COSDictionary(),0,1145,16,237,3,1,134,1,0,51,21,35584,1.0,0.6419753086419753,0.5161290322580645,0.49894736842105264,0.007751937984496124,1e-13,0.30112359550561796,0.012195121951219513,1e-13,5.30319179357066e-05,6.184055149992786e-05,0.0002288074972879306,0.03214511452094679
"org.apache.pdfbox.debugger.ui.ImageUtil.getRotatedImage(BufferedImage, int)",0,312,14,53,31,4,5,10,0,0,0,1,1.0,0.1745230078563412,0.45161290322580644,0.11157894736842106,0.11627906976744186,0.07142857142857142,0.011235955056179775,0.12195121951219512,1e-13,1e-13,1e-13,1e-13,0.032089481576470534
org.apache.pdfbox.pdfparser.PDFParser.parse(),9,306,18,83,25,4,10,6,0,103045,0,299,0.4,0.17115600448933782,0.5806451612903226,0.17473684210526316,0.09302325581395349,0.07142857142857142,0.02247191011235955,0.07317073170731707,1e-13,0.1071504702683311,1e-13,1.916213759149125e-06,0.03193201829390515
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.validatePerms(PDEncryption, int, boolean)",14,58,8,24,29,5,8,8,0,3,0,6,0.06666666666666665,0.03198653198653199,0.25806451612903225,0.05052631578947368,0.10852713178294573,0.09523809523809523,0.017977528089887642,0.0975609756097561,1e-13,3.1195245844533293e-06,1e-13,3.215123756961619e-08,0.03193042655129537
org.apache.pdfbox.preflight.font.descriptor.Type1DescriptorHelper.extractFontFile(PDFontDescriptor),14,21,4,9,30,4,6,10,0,3,0,1,0.06666666666666665,0.01122334455667789,0.12903225806451613,0.018947368421052633,0.1124031007751938,0.07142857142857142,0.01348314606741573,0.12195121951219512,1e-13,3.1195245844533293e-06,1e-13,1e-13,0.031926633136928145
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getThreads(),14,10,2,7,15,3,2,10,1,0,0,1,0.06666666666666665,0.005050505050505051,0.06451612903225806,0.014736842105263158,0.05426356589147287,0.047619047619047616,0.0044943820224719105,0.12195121951219512,0.09090909090909091,1e-13,1e-13,1e-13,0.03192373059542973
org.apache.pdfbox.preflight.process.reflect.FontValidationProcess.validate(PreflightContext),14,39,5,13,26,5,2,10,0,14,0,2,0.06666666666666665,0.02132435465768799,0.16129032258064516,0.02736842105263158,0.09689922480620156,0.09523809523809523,0.0044943820224719105,0.12195121951219512,1e-13,1.4557781394115536e-05,1e-13,6.430247513923238e-09,0.03185846004064617
org.apache.pdfbox.pdfwriter.COSWriter.getObjectKey(COSBase),2,24,4,15,28,6,4,7,0,21,6,8791,0.8666666666666667,0.012906846240179574,0.12903225806451613,0.031578947368421054,0.10465116279069768,0.11904761904761904,0.008988764044943821,0.08536585365853659,1e-13,2.1836672091173306e-05,1.7668728999979385e-05,5.6521875647385266e-05,0.03180950187526501
org.apache.pdfbox.pdmodel.common.COSArrayList.toCOSObjectList(Collection<?>),1,14,5,6,19,3,5,8,1,0,0,22,0.9333333333333333,0.007295173961840628,0.16129032258064516,0.01263157894736842,0.06976744186046512,0.047619047619047616,0.011235955056179775,0.0975609756097561,0.09090909090909091,1e-13,1e-13,1.35035197792388e-07,0.03170925737644386
"org.apache.pdfbox.io.ScratchFile.writePage(int, byte[])",2,9,5,4,36,5,11,5,0,61,44,147860,0.8666666666666667,0.004489337822671156,0.16129032258064516,0.008421052631578947,0.13565891472868216,0.09523809523809523,0.024719101123595506,0.06097560975609756,1e-13,6.34303332172177e-05,0.00012957067933318218,0.0009507699671611761,0.031708776830600006
"org.apache.pdfbox.preflight.action.ActionManagerFactory.callCreateAction(COSBase, PreflightContext, List<AbstractActionManager>, String, Map<COSObjectKey, Boolean>)",3,51,8,23,25,4,8,11,0,2,0,40,0.8,0.028058361391694726,0.25806451612903225,0.04842105263157895,0.09302325581395349,0.07142857142857142,0.017977528089887642,0.13414634146341464,1e-13,2.0796830563022194e-06,1e-13,2.507796530430063e-07,0.0316576798467775
org.apache.pdfbox.examples.pdmodel.PrintDocumentMetaData.printMetadata(PDDocument),14,315,25,73,21,2,3,17,0,0,0,1,0.06666666666666665,0.17620650953984288,0.8064516129032258,0.15368421052631578,0.07751937984496124,0.023809523809523808,0.006741573033707865,0.2073170731707317,1e-13,1e-13,1e-13,1e-13,0.031538754985917496
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateTilingPattern(PreflightContext, PDResources)",14,251,18,56,18,4,6,6,1,2,0,7,0.06666666666666665,0.14029180695847362,0.5806451612903226,0.11789473684210526,0.06589147286821706,0.07142857142857142,0.01348314606741573,0.07317073170731707,0.09090909090909091,2.0796830563022194e-06,1e-13,3.858148508353943e-08,0.031488381218277205
org.apache.pdfbox.pdmodel.interactive.form.PDField.importFDF(FDFField),3,85,11,28,32,5,6,7,0,0,0,5,0.8,0.04713804713804714,0.3548387096774194,0.05894736842105263,0.12015503875968993,0.09523809523809523,0.01348314606741573,0.08536585365853659,1e-13,1e-13,1e-13,2.572099005569295e-08,0.031424214723736625
org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.getColorSpaceFromAWT(BufferedImage),0,62,9,13,24,6,9,7,0,0,0,9,1.0,0.03423120089786756,0.2903225806451613,0.02736842105263158,0.08914728682170543,0.11904761904761904,0.020224719101123594,0.08536585365853659,1e-13,1e-13,1e-13,5.14419801113859e-08,0.031378550760651186
org.apache.pdfbox.examples.util.ExtractTextByArea.main(String[]),14,464,15,73,30,3,3,12,0,0,0,5,0.06666666666666665,0.25982042648709314,0.4838709677419355,0.15368421052631578,0.1124031007751938,0.047619047619047616,0.006741573033707865,0.14634146341463414,1e-13,1e-13,1e-13,2.572099005569295e-08,0.031310519517448114
"org.apache.pdfbox.filter.Filter.findImageReader(String, String)",1,57,9,21,18,4,5,6,1,207,0,178,0.9333333333333333,0.031425364758698095,0.2903225806451613,0.04421052631578947,0.06589147286821706,0.07142857142857142,0.011235955056179775,0.07317073170731707,0.09090909090909091,0.00021524719632727972,1e-13,1.138153809964413e-06,0.03127529668494999
org.apache.pdfbox.pdmodel.interactive.form.PDNonTerminalField.getChildren(),5,109,12,30,14,3,6,9,1,0,0,3,0.6666666666666667,0.06060606060606061,0.3870967741935484,0.06315789473684211,0.050387596899224806,0.047619047619047616,0.01348314606741573,0.10975609756097561,0.09090909090909091,1e-13,1e-13,1.2860495027846476e-08,0.031215498536567996
org.apache.pdfbox.pdmodel.graphics.shading.TensorPatch.reshapeControlPoints(Point2D[]),14,22,6,6,18,3,2,1,2,0,0,3,0.06666666666666665,0.011784511784511785,0.1935483870967742,0.01263157894736842,0.06589147286821706,0.047619047619047616,0.0044943820224719105,0.012195121951219513,0.18181818181818182,1e-13,1e-13,1.2860495027846476e-08,0.031201820780436887
org.apache.pdfbox.pdmodel.interactive.form.PDTerminalField.importFDF(FDFField),14,35,4,17,31,5,1,8,0,0,0,4,0.06666666666666665,0.019079685746352413,0.12903225806451613,0.035789473684210524,0.11627906976744186,0.09523809523809523,0.0022471910112359553,0.0975609756097561,1e-13,1e-13,1e-13,1.9290742541769715e-08,0.03113253336406685
"org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.analyzeCreatorToolProperty(PDDocumentInformation, XMPBasicSchema, List<ValidationError>)",14,57,13,21,26,5,4,9,0,1,0,15,0.06666666666666665,0.031425364758698095,0.41935483870967744,0.04421052631578947,0.09689922480620156,0.09523809523809523,0.008988764044943821,0.10975609756097561,1e-13,1.0398415281511097e-06,1e-13,9.002346519492533e-08,0.031088244606576894
"org.apache.pdfbox.pdmodel.interactive.form.FieldUtils.getPairableItems(COSBase, int)",3,14,5,6,26,5,4,9,0,0,0,23,0.8,0.007295173961840628,0.16129032258064516,0.01263157894736842,0.09689922480620156,0.09523809523809523,0.008988764044943821,0.10975609756097561,1e-13,1e-13,1e-13,1.4146544530631123e-07,0.0310882239487194
"org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.analyzeProducerProperty(PDDocumentInformation, AdobePDFSchema, List<ValidationError>)",14,57,13,21,26,5,4,9,0,0,0,15,0.06666666666666665,0.031425364758698095,0.41935483870967744,0.04421052631578947,0.09689922480620156,0.09523809523809523,0.008988764044943821,0.10975609756097561,1e-13,1e-13,1e-13,9.002346519492533e-08,0.031088220271800675
"org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.analyzeKeywordsProperty(PDDocumentInformation, AdobePDFSchema, List<ValidationError>)",14,57,13,21,26,5,4,9,0,0,0,15,0.06666666666666665,0.031425364758698095,0.41935483870967744,0.04421052631578947,0.09689922480620156,0.09523809523809523,0.008988764044943821,0.10975609756097561,1e-13,1e-13,1e-13,9.002346519492533e-08,0.031088220271800675
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.Revisions.toString(),14,4,2,2,14,3,0,10,1,0,0,2,0.06666666666666665,0.0016835016835016834,0.06451612903225806,0.004210526315789474,0.050387596899224806,0.047619047619047616,1e-13,0.12195121951219512,0.09090909090909091,1e-13,1e-13,6.430247513923238e-09,0.031086695530693566
org.apache.pdfbox.examples.pdmodel.AddJavascript.main(String[]),14,297,15,61,30,4,2,10,0,0,0,6,0.06666666666666665,0.16610549943883277,0.4838709677419355,0.12842105263157894,0.1124031007751938,0.07142857142857142,0.0044943820224719105,0.12195121951219512,1e-13,1e-13,1e-13,3.215123756961619e-08,0.03102772850593774
