class path,method name,method arguments,version1,version2,LOC1,Cyclomatic1,Time1,OwnTime1,Count1,Layer1,Callees1,CalleeInvocations1,Callers1,CallerInvocations1,LOC2,Cyclomatic2,Time2,OwnTime2,Count2,Layer2,Callees2,CalleeInvocations2,Callers2,CallerInvocations2,delta AvgTime,delta AvgOwnTime
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\BaseParser.java,isWhitespace,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,36,10,2,72,1,36,4,1,0,0,36,10,2,72,1,36,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\BaseParser.java,isWhitespace,int,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,5,1,1,1,13812,0,0,0,5,13812,5,1,1,1,17451,0,0,0,5,17451,-1.5097504488302629e-05,-1.5097504488302629e-05
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\BaseParser.java,skipSpaces,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,24,5,400,87,192220,5,2,447745,22,192220,24,5,451,99,213233,5,2,500556,22,213233,3.410832515298671e-05,1.1674468577438444e-05
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\BaseParser.java,readObjectNumber,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,9,2,43,1,2757,6,1,2757,4,2757,9,2,45,1,2925,6,1,2925,4,2925,-0.00021204765492034185,-2.083275206234944e-05
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\BaseParser.java,readGenerationNumber,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,9,2,27,1,2556,6,1,2556,2,2556,9,2,28,1,2718,6,1,2718,2,2718,-0.00026168786079242175,-2.3318720268631667e-05
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\BaseParser.java,readInt,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,16,2,26,2,2556,6,4,10224,1,2556,16,2,27,2,2718,6,4,10872,1,2718,-0.00023836914052378921,-4.663744053726333e-05
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\BaseParser.java,readLong,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,17,2,46,3,3044,6,5,12177,4,3044,17,2,49,2,3225,6,5,12901,4,3225,8.210331163605554e-05,-0.0003653902963257239
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\BaseParser.java,readStringNumber,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,20,3,34,7,5600,6,4,36684,2,5600,21,3,34,7,5943,6,4,38843,2,5943,-0.00035041224970553623,-7.214369846878692e-05
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\BaseParser.java,clearResources,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,9,2,1,0,39,7,2,40,1,39,9,2,0,0,46,2,2,47,1,46,-0.02564102564102564,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\CMAPEncodingEntry.java,initData,TTFDataStream,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,6,1,0,0,6,,3,18,1,6,6,1,0,0,10,,3,30,1,10,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\CMAPEncodingEntry.java,initSubtable,"CMAPTable, int, TTFDataStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,50,11,17,0,6,,6,26,1,6,50,11,12,0,10,,6,42,1,10,-1.6333333333333335,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\CMAPEncodingEntry.java,processSubtype6,"TTFDataStream, int",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,12,2,2,0,2,,4,1542,1,2,12,2,1,0,2,,4,1542,1,2,-0.5,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\CMAPEncodingEntry.java,processSubtype4,"TTFDataStream, int",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,63,9,12,1,3,,17,2761,1,3,63,9,9,0,5,,17,7253,1,5,-2.2,-0.3333333333333333
fontbox\src\main\java\org\apache\fontbox\ttf\CMAPEncodingEntry.java,processSubtype0,TTFDataStream,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,10,2,1,0,1,,3,769,1,1,10,2,1,0,3,,3,2307,1,3,-0.6666666666666667,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\CMAPEncodingEntry.java,getGlyphId,int,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,5,2,0,0,2,,2,4,1,2,5,2,0,0,270,,2,540,3,270,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\GlyphTable.java,initData,"TrueTypeFont, TTFDataStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,32,6,369,0,3,,6,758,1,3,32,6,384,0,5,,7,1962,1,5,-46.2,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,initData,"TrueTypeFont, TTFDataStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,21,1,23,0,3,,7,51,1,3,21,1,41,0,5,,7,85,1,5,0.5333333333333323,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalMetricsTable.java,initData,"TrueTypeFont, TTFDataStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,20,3,20,2,3,,6,15929,1,3,20,3,12,1,5,,6,17005,1,5,-4.2666666666666675,-0.4666666666666666
fontbox\src\main\java\org\apache\fontbox\ttf\MaximumProfileTable.java,initData,"TrueTypeFont, TTFDataStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,19,1,0,0,3,,3,45,1,3,19,1,0,0,5,,3,75,1,5,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,initData,"TrueTypeFont, TTFDataStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,9,1,1,0,44,,2,264,1,44,9,1,0,0,88,,2,528,1,88,-0.022727272727272728,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\NamingTable.java,initData,"TrueTypeFont, TTFDataStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,71,15,9,0,3,,9,249,1,3,71,15,14,0,5,,9,477,1,5,-0.20000000000000018,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,initData,"TrueTypeFont, TTFDataStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,40,2,0,0,3,,8,97,1,3,40,2,0,0,5,,8,163,1,5,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,initData,"TrueTypeFont, TTFDataStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,81,15,4,0,3,,8,278,1,3,81,15,7,0,5,,11,885,1,5,0.06666666666666665,0.0
fontbox\src\main\java\org\apache\fontbox\ttf\IndexToLocationTable.java,initData,"TrueTypeFont, TTFDataStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,22,4,40,1,3,,3,8002,1,3,22,4,57,1,5,,4,8544,1,5,-1.9333333333333336,-0.1333333333333333
preflight\src\main\java\org\apache\pdfbox\preflight\content\ContentStreamWrapper.java,<init>,"PreflightContext, PDPage",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,19,0,5,10,1,5,1,5,4,1,36,0,6,10,1,6,1,6,2.2,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\content\ContentStreamWrapper.java,validPageContentStream,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,19,4,35,0,5,10,3,15,1,5,19,4,45,0,6,10,3,18,1,6,0.5,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\process\AbstractProcess.java,addValidationError,"PreflightContext, ValidationError",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,4,10,1,4,1,4,4,1,0,0,4,10,1,4,1,4,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\process\AbstractProcess.java,addValidationErrors,"PreflightContext, List<ValidationError>",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,7,2,0,0,10,10,4,32,1,10,7,2,0,0,12,10,4,36,1,12,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\type\PDActionURI.java,<init>,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,5,1,0,0,6,10,3,18,3,6,5,1,0,0,6,10,3,18,3,6,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\type\PDActionURI.java,setURI,String,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,4,10,1,4,1,4,4,1,0,0,4,10,1,4,1,4,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDAcroForm.java,<init>,PDDocument,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,7,1,0,0,1,10,4,4,1,1,7,1,0,0,1,10,4,4,1,1,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\annotation\pdfa\PDFAbAnnotationFactory.java,initializeClasses,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,19,1,13,0,49,1,2,808,1,49,19,1,30,0,50,1,2,848,1,50,0.33469387755102037,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\annotation\AnnotationValidatorFactory.java,<init>,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,13,0,49,1,3,99,1,49,4,1,30,0,50,1,3,102,1,50,0.33469387755102037,0.0
pdfbox\src\main\java\org\apache\pdfbox\encoding\DictionaryEncoding.java,<init>,COSDictionary,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,28,5,8,0,4,6,10,60,1,4,28,5,7,0,4,6,10,60,1,4,-0.25,0.0
pdfbox\src\main\java\org\apache\pdfbox\encoding\EncodingManager.java,getEncoding,COSName,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,14,5,0,0,30,6,5,68,3,30,14,5,0,0,47,6,5,102,3,47,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,<init>,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,3,1,0,0,11,,0,0,3,11,3,1,0,0,11,,0,0,3,11,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parse,"String, InputStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,269,52,73,0,11,,18,4228,3,11,269,52,61,0,11,,18,4228,3,11,-1.0909090909090908,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parseNextToken,PushbackInputStream,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,195,37,56,5,1656,,22,22696,2,1656,195,37,46,5,1656,,22,22696,2,1656,-0.006038647342995168,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,readUntilEndOfLine,"InputStream, StringBuffer",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,9,2,21,1,83,,2,8079,1,83,9,2,16,1,83,,2,8079,1,83,-0.06024096385542166,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,isDelimiter,int,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,19,11,0,0,2274,,0,0,1,2274,19,11,0,0,2274,,0,0,1,2274,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,increment,byte[],pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,38,,1,38,1,38,4,1,0,0,38,,1,38,1,38,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,increment,"byte[], int",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,12,2,0,0,38,,0,0,1,38,12,2,0,0,38,,0,0,1,38,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,createIntFromBytes,byte[],pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,10,2,0,0,516,,0,0,1,516,10,2,0,0,516,,0,0,1,516,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,createStringFromBytes,byte[],pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,13,2,3,0,225,,1,225,1,225,13,2,3,0,225,,1,225,1,225,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,compare,"byte[], byte[]",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,23,4,0,0,19,,0,0,1,19,23,4,0,0,19,,0,0,1,19,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CodespaceRange.java,<init>,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,3,1,0,0,11,,0,0,1,11,3,1,0,0,11,,0,0,1,11,0.0,0.0
fontbox\src\main\java\org\apache\fontbox\cmap\CodespaceRange.java,isInRange,"byte[], int, int",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,32,8,0,0,2,,0,0,1,2,32,8,0,0,2,,0,0,1,2,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\process\BookmarkValidationProcess.java,validate,PreflightContext,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,31,5,8,0,5,10,8,41,1,5,31,5,12,0,6,10,8,43,1,6,0.3999999999999999,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\process\BookmarkValidationProcess.java,isCountEntryPresent,COSDictionary,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,5,10,2,10,1,5,4,1,0,0,5,10,2,10,1,5,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\process\BookmarkValidationProcess.java,isCountEntryPositive,"PreflightContext, COSDictionary",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,6,1,0,0,5,10,4,20,1,5,6,1,0,0,5,10,4,20,1,5,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\process\BookmarkValidationProcess.java,exploreOutlineLevel,"PreflightContext, PDOutlineItem",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,13,3,0,0,5,10,2,10,1,5,13,3,0,0,5,10,2,10,1,5,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\process\BookmarkValidationProcess.java,validateItem,"PreflightContext, PDOutlineItem",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,32,5,0,0,5,10,4,21,1,5,32,5,0,0,5,10,4,21,1,5,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\outline\PDDocumentOutline.java,<init>,COSDictionary,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,5,1,1,5,1,5,4,1,0,0,5,1,1,5,1,5,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\outline\PDOutlineItem.java,<init>,COSDictionary,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,15,10,1,15,2,15,4,1,0,0,15,10,1,15,2,15,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\outline\PDOutlineItem.java,getNextSibling,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,10,2,0,0,5,10,1,5,1,5,10,2,0,0,5,10,1,5,1,5,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\outline\PDOutlineNode.java,<init>,COSDictionary,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,20,1,0,0,2,20,4,1,0,0,20,1,0,0,2,20,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\outline\PDOutlineNode.java,getFirstChild,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,10,2,2,0,15,10,3,29,2,15,10,2,6,0,15,10,3,31,2,15,0.2666666666666667,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\outline\PDOutlineNode.java,getLastChild,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,10,2,0,0,5,10,2,10,1,5,10,2,0,0,5,10,2,10,1,5,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\parser\XmlResultParser.java,createResponseWithError,"Document, String, ValidationResult, Element",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,25,2,3,0,4,10,10,120,4,4,25,2,1,0,4,10,10,120,4,4,-0.5,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\parser\XmlResultParser.java,cleanErrorList,List<ValidationError>,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,12,3,0,0,4,10,7,47,1,4,12,3,0,0,4,10,7,47,1,4,0.0,0.0
preflight\src\main\java\org\apache\pdfbox\preflight\parser\XmlResultParser.java,generateResponseSkeleton,"Document, String, long",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,8,1,1,0,4,11,7,30,1,4,8,1,0,0,4,11,7,30,1,4,-0.25,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,getISOBytes,String,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,11,2,0,0,45,,1,45,1,45,11,2,1,1,90,,1,90,1,90,0.011111111111111112,0.011111111111111112
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,<init>,"PDDocument, PDPage",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,2,10,1,2,1,2,4,1,29,0,3,10,1,3,2,3,9.666666666666666,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,<init>,"PDDocument, PDPage, boolean, boolean",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,5,1,11,0,30,5,1,30,21,30,5,1,40,0,32,5,1,32,22,32,0.8833333333333333,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,<init>,"PDDocument, PDPage, boolean, boolean, boolean",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,73,10,11,0,30,5,21,381,1,30,73,10,40,0,32,5,22,420,1,32,0.8833333333333333,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,beginText,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,9,2,0,0,9,10,1,9,4,9,9,2,0,0,10,10,1,10,5,10,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,endText,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,9,2,0,0,9,10,1,9,4,9,9,2,0,0,10,10,1,10,5,10,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,setFont,"PDFont, float",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,10,1,4,0,9,10,5,63,4,9,10,1,6,0,10,10,5,70,5,10,0.15555555555555556,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,drawXObject,"PDXObject, float, float, float, float",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,5,1,10,0,31,10,2,62,13,31,5,1,8,0,33,10,2,66,14,33,-0.08015640273704788,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,drawXObject,"PDXObject, AffineTransform",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,26,3,11,0,33,5,7,330,3,33,26,3,8,0,35,5,7,350,3,35,-0.10476190476190475,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,moveTextPositionByAmount,"float, float",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,12,2,1,0,14,10,3,70,3,14,12,2,1,0,15,10,3,75,4,15,-0.004761904761904759,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,setTextMatrix,AffineTransform,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,9,2,0,0,1,10,2,2,1,1,9,2,0,0,1,10,2,2,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,concatenate2CTM,AffineTransform,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,5,1,8,0,33,5,2,66,1,33,5,1,6,0,35,5,2,70,1,35,-0.070995670995671,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,drawString,String,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,13,2,0,0,14,10,6,98,4,14,13,2,4,0,15,10,6,105,5,15,0.26666666666666666,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,setStrokingColor,Color,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,22,4,0,0,1,10,3,3,1,1,22,4,0,0,1,10,3,3,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,setNonStrokingColor,Color,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,22,4,3,0,7,10,7,33,4,7,22,4,3,0,7,10,7,33,4,7,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,setStrokingColor,"double, double, double, double",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,12,1,0,0,1,10,3,9,1,1,17,2,0,0,1,10,3,9,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,setNonStrokingColor,"int, int, int",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,10,1,0,0,6,10,3,42,1,6,15,2,0,0,6,10,3,42,1,6,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,setNonStrokingColor,"double, double, double, double",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,12,1,0,0,1,10,3,9,1,1,17,2,0,0,1,10,3,9,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,addRect,"float, float, float, float",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,16,2,0,0,3,10,3,27,1,3,16,2,0,0,3,10,3,27,1,3,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,fillRect,"float, float, float, float",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,9,2,0,0,3,10,2,6,1,3,9,2,0,0,3,10,2,6,1,3,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,fill,int,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,19,4,0,0,3,10,1,3,1,3,19,4,0,0,3,10,1,3,1,3,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,beginMarkedContentSequence,"COSName, COSName",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,8,1,0,0,4,10,3,20,2,4,8,1,0,0,4,10,3,20,2,4,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,endMarkedContentSequence,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,4,10,1,4,2,4,4,1,0,0,4,10,1,4,2,4,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,saveGraphicsState,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,33,5,1,33,1,33,4,1,0,0,36,1,1,36,2,36,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,restoreGraphicsState,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,33,5,1,33,1,33,4,1,0,0,35,5,1,35,1,35,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,appendRawCommands,String,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,3,0,363,1,2,726,4,363,4,1,1,0,384,0,2,768,4,384,-0.0056602961432506895,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,appendRawCommands,byte[],pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,587,0,1,587,18,587,4,1,0,0,623,0,1,623,18,623,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,appendRawCommands,int,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,409,0,1,409,10,409,4,1,0,0,432,0,1,432,10,432,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,appendRawCommands,double,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,9,0,230,2,2,460,4,230,4,1,7,0,242,1,2,484,4,242,-0.010204814947897954,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,appendRawCommands,float,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,2,0,49,2,2,98,3,49,4,1,3,0,52,1,2,104,3,52,0.016875981161695454,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,appendCOSName,COSName,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,8,10,1,8,1,8,4,1,0,0,8,10,1,8,1,8,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,appendMatrix,AffineTransform,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,10,2,9,0,34,3,4,443,2,34,10,2,6,0,36,2,4,469,2,36,-0.09803921568627452,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\edit\PDPageContentStream.java,close,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,7,1,0,0,30,10,1,30,21,30,7,1,0,0,32,5,1,32,23,32,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceRGB.java,<init>,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,3,1,0,0,1,10,1,1,1,1,3,1,0,0,1,10,1,1,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceRGB.java,createColorSpace,,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,4,1,0,0,1,7,1,1,1,1,4,1,0,0,1,7,1,1,1,1,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceRGB.java,createColorModel,int,pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,12,1,0,0,16,7,2,32,1,16,12,1,0,0,18,7,2,36,1,18,0.0,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\ImageIOUtil.java,writeImage,"BufferedImage, String, OutputStream",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,5,1,834,0,33,10,1,33,2,33,5,1,839,0,35,10,1,35,2,35,-1.3012987012987018,0.0
pdfbox\src\main\java\org\apache\pdfbox\util\ImageIOUtil.java,writeImage,"BufferedImage, String, OutputStream, int",pdfbox-1.8.8-2014.12,pdfbox-1.8.10-2015.7,5,1,834,0,33,10,1,33,1,33,5,1,839,0,35,10,1,35,1,35,-1.3012987012987018,0.0
