method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
org.apache.pdfbox.pdfwriter.COSWriter.doWriteXRef(COSDocument),12,95,9,38,47,6,6,23,4,18,0,17,0.07692307692307687,0.06647807637906648,0.32142857142857145,0.09523809523809523,0.17054263565891473,0.11904761904761904,0.01791044776119403,0.2839506172839506,0.5,0.0002479407146202375,1e-13,1.5890471745400478e-06,0.07393723803519987
org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.getSamples(),12,43,9,9,62,10,3,11,5,0,0,1,0.07692307692307687,0.0297029702970297,0.32142857142857145,0.022556390977443608,0.22868217054263565,0.21428571428571427,0.008955223880597015,0.13580246913580246,0.625,1e-13,1e-13,1e-13,0.07346569723059931
org.apache.pdfbox.pdfparser.BaseParser.readUntilEndStream(OutputStream),4,46,8,15,62,12,10,5,2,5,3,109,0.6923076923076923,0.03182461103253183,0.2857142857142857,0.03759398496240601,0.22868217054263565,0.2619047619047619,0.029850746268656716,0.06172839506172839,0.25,6.887242072784375e-05,0.000854457419538593,1.0726068428145322e-05,0.07281152455793813
org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.decodeLine(),12,11,5,6,58,11,10,8,1,0,0,44,0.07692307692307687,0.007072135785007072,0.17857142857142858,0.015037593984962405,0.2131782945736434,0.23809523809523808,0.029850746268656716,0.09876543209876543,0.125,1e-13,1e-13,4.2705642815763786e-06,0.07248626327648741
org.apache.pdfbox.pdmodel.font.PDType1Font.getawtFont(),12,51,7,9,52,10,4,13,0,1693,1,10773,0.07692307692307687,0.03536067892503536,0.25,0.022556390977443608,0.18992248062015504,0.21428571428571427,0.011940298507462687,0.16049382716049382,1e-13,0.023320201658447892,0.0002848191398461977,0.0010698260102590873,0.07247595139125747
org.apache.pdfbox.pdfwriter.COSWriter.doWriteSignature(COSDocument),12,95,8,37,50,7,5,19,2,0,0,1,0.07692307692307687,0.06647807637906648,0.2857142857142857,0.09273182957393483,0.1821705426356589,0.14285714285714285,0.014925373134328358,0.2345679012345679,0.25,1e-13,1e-13,1e-13,0.07181511998271878
org.apache.pdfbox.pdmodel.interactive.form.PDChoiceField.setValue(String),12,344,11,58,56,9,6,13,1,0,0,1,0.07692307692307687,0.24257425742574257,0.39285714285714285,0.14536340852130325,0.2054263565891473,0.19047619047619047,0.01791044776119403,0.16049382716049382,0.125,1e-13,1e-13,1e-13,0.07178835274838893
"org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.analyzeTitleProperty(PDDocumentInformation, DublinCoreSchema, List<ValidationError>)",12,53,15,15,51,9,4,15,0,0,0,15,0.07692307692307687,0.036775106082036775,0.5357142857142857,0.03759398496240601,0.18604651162790697,0.19047619047619047,0.011940298507462687,0.18518518518518517,1e-13,1e-13,1e-13,1.390416277722542e-06,0.07170606302563871
org.apache.pdfbox.io.PushBackInputStream.unread(int),0,196,7,82,5,1,19,2,0,2897,1144,5475778,1.0,0.1379066478076379,0.25,0.20551378446115287,0.007751937984496124,1e-13,0.056716417910447764,0.024691358024691357,1e-13,0.039904680569712664,0.32583309598405014,0.5438292481413363,0.07153340930942952
org.apache.pdfbox.pdfwriter.COSWriter.visitFromDocument(COSDocument),12,95,5,37,48,8,7,17,0,154,0,24,0.07692307692307687,0.06647807637906648,0.17857142857142858,0.09273182957393483,0.1744186046511628,0.16666666666666666,0.020895522388059702,0.20987654320987653,1e-13,0.002121270558417587,1e-13,2.2842553134013186e-06,0.07151886076235597
org.apache.pdfbox.lucene.IndexFiles.indexDocs(File),12,259,14,54,49,8,8,16,2,1,0,5,0.07692307692307687,0.18246110325318246,0.5,0.13533834586466165,0.17829457364341086,0.16666666666666666,0.023880597014925373,0.19753086419753085,0.25,1.3774484145568749e-05,1e-13,3.9726179363501196e-07,0.07079711601450066
"org.apache.pdfbox.examples.signature.CreateVisibleSignature.signPDF(File, PDVisibleSigProperties)",12,370,18,115,36,4,6,28,1,0,0,3,0.07692307692307687,0.260961810466761,0.6428571428571429,0.2882205513784461,0.12790697674418605,0.07142857142857142,0.01791044776119403,0.345679012345679,0.125,1e-13,1e-13,1.9863089681750598e-07,0.07036563653726337
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getAlternateColorSpaces(),7,68,14,20,51,8,7,15,1,0,0,18,0.46153846153846156,0.04738330975954738,0.5,0.05012531328320802,0.18604651162790697,0.16666666666666666,0.020895522388059702,0.18518518518518517,0.125,1e-13,1e-13,1.6883626229488007e-06,0.06984931023579921
org.apache.pdfbox.pdmodel.PDResources.clear(),-1,1,0,0,48,10,10,11,0,0,0,75,1e-13,1e-13,1e-13,1e-13,0.1744186046511628,0.21428571428571427,0.029850746268656716,0.13580246913580246,1e-13,1e-13,1e-13,7.349343182247721e-06,0.06929469179266703
org.apache.pdfbox.PdfDecompressor.main(String[]),12,112,8,29,35,9,4,18,2,1,0,5,0.07692307692307687,0.0785007072135785,0.2857142857142857,0.07268170426065163,0.12403100775193798,0.19047619047619047,0.011940298507462687,0.2222222222222222,0.25,1.3774484145568749e-05,1e-13,3.9726179363501196e-07,0.0685840182748662
org.apache.pdfbox.pdmodel.interactive.form.PDXFA.getBytes(),12,29,7,8,51,9,3,13,3,0,0,6,0.07692307692307687,0.019801980198019802,0.25,0.020050125313283207,0.18604651162790697,0.19047619047619047,0.008955223880597015,0.16049382716049382,0.375,1e-13,1e-13,4.96577242043765e-07,0.0682464767319936
"org.apache.pdfbox.pdmodel.font.PDSimpleFont.getFontHeight(byte[], int, int)",12,30,4,11,46,9,4,14,0,68,12,15703,0.07692307692307687,0.02050919377652051,0.14285714285714285,0.02756892230576441,0.16666666666666666,0.19047619047619047,0.011940298507462687,0.1728395061728395,1e-13,0.0009366649218986749,0.003417829678154372,0.0015594511709142395,0.0678063368809196
org.apache.pdfbox.TextToPDF.main(String[]),12,1024,28,201,51,8,4,14,1,4,0,5,0.07692307692307687,0.7234794908062234,1.0,0.5037593984962406,0.18604651162790697,0.16666666666666666,0.011940298507462687,0.1728395061728395,0.125,5.5097936582274997e-05,1e-13,3.9726179363501196e-07,0.06719195078542765
org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(),2,107,10,41,54,8,6,11,1,573,105,32379,0.8461538461538461,0.07496463932107496,0.35714285714285715,0.10275689223057644,0.19767441860465115,0.16666666666666666,0.01791044776119403,0.13580246913580246,0.125,0.007892779415410892,0.029906009683850755,0.0032156355885786044,0.06711681978711104
org.apache.pdfbox.examples.signature.CreateSignature.signPDF(File),12,209,9,63,39,4,5,25,1,1,0,2,0.07692307692307687,0.1471004243281471,0.32142857142857145,0.15789473684210525,0.13953488372093023,0.07142857142857142,0.014925373134328358,0.30864197530864196,0.125,1.3774484145568749e-05,1e-13,9.931544840875299e-08,0.06681675703625695
"org.apache.pdfbox.pdfviewer.PDFTreeModel.getChild(Object, int)",12,12,1,11,44,7,2,18,0,0,0,7,0.07692307692307687,0.007779349363507779,0.03571428571428571,0.02756892230576441,0.15891472868217055,0.14285714285714285,0.005970149253731343,0.2222222222222222,1e-13,1e-13,1e-13,5.95892690452518e-07,0.0662455340512245
"org.apache.pdfbox.preflight.font.descriptor.FontDescriptorHelper.checkFontFileMetaData(PDFontDescriptor, PDStream)",12,75,14,19,49,7,12,14,0,17,0,3,0.07692307692307687,0.05233380480905234,0.5,0.047619047619047616,0.17829457364341086,0.14285714285714285,0.03582089552238806,0.1728395061728395,1e-13,0.00023416623047466874,1e-13,1.9863089681750598e-07,0.06623312460503165
"org.apache.pdfbox.util.LayerUtility.appendFormAsLayer(PDPage, PDXObjectForm, AffineTransform, String)",12,137,8,35,42,5,8,21,1,2,0,2,0.07692307692307687,0.09618104667609619,0.2857142857142857,0.08771929824561403,0.1511627906976744,0.09523809523809523,0.023880597014925373,0.25925925925925924,0.125,2.7548968291137498e-05,1e-13,9.931544840875299e-08,0.0661932223941471
"org.apache.pdfbox.util.operator.pagedrawer.StrokePath.process(PDFOperator, List<COSBase>)",12,28,6,9,45,8,4,15,1,1600,4,1244,0.07692307692307687,0.019094766619519095,0.21428571428571427,0.022556390977443608,0.16279069767441862,0.16666666666666666,0.011940298507462687,0.18518518518518517,0.125,0.022039174632909997,0.0011392765593847907,0.00012344910237207997,0.06614603389334829
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeUserPassword(byte[], byte[], int, byte[], int, int, boolean)",2,60,7,34,51,6,13,15,2,3,0,19,0.8461538461538461,0.04172560113154172,0.25,0.08521303258145363,0.18604651162790697,0.11904761904761904,0.03880597014925373,0.18518518518518517,0.25,4.132345243670625e-05,1e-13,1.7876780713575538e-06,0.06613785778873084
org.apache.pdfbox.pdmodel.font.PDCIDFont.determineEncoding(),12,51,7,14,52,8,4,13,0,5,0,22,0.07692307692307687,0.03536067892503536,0.25,0.03508771929824561,0.18992248062015504,0.16666666666666666,0.011940298507462687,0.16049382716049382,1e-13,6.887242072784375e-05,1e-13,2.085624416583813e-06,0.06612908398197695
org.apache.pdfbox.filter.LZWDictionary.visit(byte),0,23,4,17,33,4,12,11,0,4627,784,1370593,1.0,0.015558698727015558,0.14285714285714285,0.042606516290726815,0.11627906976744186,0.07142857142857142,0.03582089552238806,0.13580246913580246,1e-13,0.0637345381415466,0.22329820563941896,0.13612095906544958,0.06609208647911256
org.apache.pdfbox.pdmodel.common.COSDictionaryMap.convertBasicTypesToMap(COSDictionary),3,26,6,13,40,9,6,14,1,0,0,7,0.7692307692307692,0.01768033946251768,0.21428571428571427,0.03258145363408521,0.1434108527131783,0.19047619047619047,0.01791044776119403,0.1728395061728395,0.125,1e-13,1e-13,5.95892690452518e-07,0.06557965030797219
org.apache.pdfbox.filter.TIFFFaxDecoder.nextNBits(int),0,9,2,4,60,10,13,4,0,0,0,41,1.0,0.005657708628005658,0.07142857142857142,0.010025062656641603,0.22093023255813954,0.21428571428571427,0.03880597014925373,0.04938271604938271,1e-13,1e-13,1e-13,3.97261793635012e-06,0.06542575907523779
"org.apache.pdfbox.encryption.PDFEncryption.computeUserPassword(byte[], byte[], int, byte[], int, int)",2,47,7,26,50,6,12,15,2,4,0,14,0.8461538461538461,0.03253182461103253,0.25,0.06516290726817042,0.1821705426356589,0.11904761904761904,0.03582089552238806,0.18518518518518517,0.25,5.5097936582274997e-05,1e-13,1.2911008293137888e-06,0.06528083529770014
org.apache.pdfbox.pdmodel.PDDocument.parseCatalogObject(COSObject),12,32,6,9,50,9,4,11,2,0,0,4,0.07692307692307687,0.021923620933521924,0.21428571428571427,0.022556390977443608,0.1821705426356589,0.19047619047619047,0.011940298507462687,0.13580246913580246,0.25,1e-13,1e-13,2.97946345226259e-07,0.0650486917617776
org.apache.pdfbox.cos.COSDocument.close(),1,264,10,82,38,9,19,11,1,108,2,1063,0.9230769230769231,0.185997171145686,0.35714285714285715,0.20551378446115287,0.13565891472868216,0.19047619047619047,0.056716417910447764,0.13580246913580246,0.125,0.0014876442877214248,0.0005696382796923954,0.00010547300621009567,0.06498239673832816
org.apache.pdfbox.examples.pdmodel.CreateBookmarks.main(String[]),12,91,6,29,46,5,3,20,1,0,0,4,0.07692307692307687,0.06364922206506365,0.21428571428571427,0.07268170426065163,0.16666666666666666,0.09523809523809523,0.008955223880597015,0.24691358024691357,0.125,1e-13,1e-13,2.97946345226259e-07,0.06472170106169996
org.apache.pdfbox.preflight.graphic.ICCProfileWrapper.searchFirstICCProfile(PreflightContext),6,81,10,21,36,6,7,20,1,0,0,2,0.5384615384615384,0.056577086280056574,0.35714285714285715,0.05263157894736842,0.12790697674418605,0.11904761904761904,0.020895522388059702,0.24691358024691357,0.125,1e-13,1e-13,9.931544840875299e-08,0.06434546646141649
"org.apache.pdfbox.pdmodel.interactive.form.PDFieldFactory.createField(PDAcroForm, COSDictionary)",4,106,14,30,37,7,9,17,0,0,0,6,0.6923076923076923,0.07425742574257425,0.5,0.07518796992481203,0.13178294573643412,0.14285714285714285,0.026865671641791045,0.20987654320987653,1e-13,1e-13,1e-13,4.96577242043765e-07,0.06392281569250208
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDeviceNColorSpace(PDColorSpace),8,99,10,24,47,9,9,10,1,0,0,3,0.3846153846153846,0.06930693069306931,0.35714285714285715,0.06015037593984962,0.17054263565891473,0.19047619047619047,0.026865671641791045,0.12345679012345678,0.125,1e-13,1e-13,1.9863089681750598e-07,0.06391766819798161
"org.apache.pdfbox.pdmodel.font.PDSimpleFont.drawString(String, int[], Graphics, float, AffineTransform, float, float)",12,26,5,8,38,6,10,18,0,2937,12,15194,0.07692307692307687,0.01768033946251768,0.17857142857142858,0.020050125313283207,0.13565891472868216,0.11904761904761904,0.029850746268656716,0.2222222222222222,1e-13,0.04045565993553541,0.003417829678154372,0.0015088996076741842,0.0639019065221571
"org.apache.pdfbox.filter.LZWFilter.decode(InputStream, OutputStream, COSDictionary, int)",12,14,2,8,52,8,4,11,1,3396,171,24,0.07692307692307687,0.009193776520509194,0.07142857142857142,0.020050125313283207,0.18992248062015504,0.16666666666666666,0.011940298507462687,0.13580246913580246,0.125,0.04677814815835147,0.0487040729136998,2.2842553134013186e-06,0.06374805700200244
org.apache.pdfbox.examples.pdmodel.GoToSecondBookmarkOnOpen.main(String[]),12,67,4,27,43,6,3,18,0,0,0,4,0.07692307692307687,0.04667609618104668,0.14285714285714285,0.06766917293233082,0.15503875968992248,0.11904761904761904,0.008955223880597015,0.2222222222222222,1e-13,1e-13,1e-13,2.97946345226259e-07,0.06315798225302571
org.apache.pdfbox.preflight.font.container.Type1Container.getFontProgramWidth(int),12,8,3,3,44,9,6,11,2,0,0,6,0.07692307692307687,0.0049504950495049506,0.10714285714285714,0.007518796992481203,0.15891472868217055,0.19047619047619047,0.01791044776119403,0.13580246913580246,0.25,1e-13,1e-13,4.96577242043765e-07,0.06288798357337634
org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkTrailersForLinearizedPDF15(PreflightContext),12,72,7,27,45,7,8,14,1,0,0,2,0.07692307692307687,0.05021216407355021,0.25,0.06766917293233082,0.16279069767441862,0.14285714285714285,0.023880597014925373,0.1728395061728395,0.125,1e-13,1e-13,9.931544840875299e-08,0.06279599480558408
org.apache.pdfbox.preflight.font.Type0FontValidator.processCMapAsStream(COSStream),12,70,6,20,41,6,12,16,0,3,0,1,0.07692307692307687,0.048797736916548796,0.21428571428571427,0.05012531328320802,0.14728682170542637,0.11904761904761904,0.03582089552238806,0.19753086419753085,1e-13,4.132345243670625e-05,1e-13,1e-13,0.06246144679223181
"org.apache.pdfbox.util.DateConverter.parseTZoffset(String, GregorianCalendar, ParsePosition)",3,10,4,7,37,6,7,18,0,7,0,101,0.7692307692307692,0.006364922206506365,0.14285714285714285,0.017543859649122806,0.13178294573643412,0.11904761904761904,0.020895522388059702,0.2222222222222222,1e-13,9.642138901898124e-05,1e-13,9.931544840875299e-06,0.06174768642406595
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.getStartxrefOffset(),8,214,11,53,50,8,7,10,1,0,0,2,0.3846153846153846,0.15063649222065065,0.39285714285714285,0.13283208020050125,0.1821705426356589,0.16666666666666666,0.020895522388059702,0.12345679012345678,0.125,1e-13,1e-13,9.931544840875299e-08,0.061648694617065805
org.apache.pdfbox.pdmodel.font.FontManager.loadBasefontMapping(),12,3,2,1,53,13,0,1,0,14,0,2,0.07692307692307687,0.0014144271570014145,0.07142857142857142,0.002506265664160401,0.1937984496124031,0.2857142857142857,1e-13,0.012345679012345678,1e-13,0.0001928427780379625,1e-13,9.931544840875299e-08,0.06148352594840436
"org.apache.pdfbox.pdmodel.graphics.xobject.PDXObject.commonXObjectCreation(COSBase, boolean)",4,37,5,14,43,8,11,11,0,9,2,69,0.6923076923076923,0.02545968882602546,0.17857142857142858,0.03508771929824561,0.15503875968992248,0.16666666666666666,0.03283582089552239,0.13580246913580246,1e-13,0.00012397035731011874,0.0005696382796923954,6.753450491795203e-06,0.061320145207997605
"org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkLinearizedDictionnary(PreflightContext, COSDictionary)",12,72,10,21,49,10,11,5,1,0,0,2,0.07692307692307687,0.05021216407355021,0.35714285714285715,0.05263157894736842,0.17829457364341086,0.21428571428571427,0.03283582089552239,0.06172839506172839,0.125,1e-13,1e-13,9.931544840875299e-08,0.060893065207610855
org.apache.pdfbox.preflight.parser.PreflightParser.checkPdfHeader(),10,252,14,58,49,7,5,12,1,1,0,3,0.23076923076923073,0.1775106082036775,0.5,0.14536340852130325,0.17829457364341086,0.14285714285714285,0.014925373134328358,0.14814814814814814,0.125,1.3774484145568749e-05,1e-13,1.9863089681750598e-07,0.06052876816781279
org.apache.pdfbox.WriteDecodedDoc.main(String[]),12,1024,24,193,55,9,6,6,1,3,0,6,0.07692307692307687,0.7234794908062234,0.8571428571428571,0.48370927318295737,0.20155038759689922,0.19047619047619047,0.01791044776119403,0.07407407407407407,0.125,4.132345243670625e-05,1e-13,4.96577242043765e-07,0.06050511862751292
org.apache.pdfbox.pdfparser.PDFXRefStream.getStream(),12,74,8,35,38,5,10,18,3,0,0,7,0.07692307692307687,0.051626591230551626,0.2857142857142857,0.08771929824561403,0.13565891472868216,0.09523809523809523,0.029850746268656716,0.2222222222222222,0.375,1e-13,1e-13,5.95892690452518e-07,0.060371259770884166
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeEncryptedKey(byte[], byte[], int, byte[], int, int, boolean)",1,90,6,46,53,6,11,11,1,3,0,26,0.9230769230769231,0.06294200848656294,0.21428571428571427,0.11528822055137844,0.1937984496124031,0.11904761904761904,0.03283582089552239,0.13580246913580246,0.125,4.132345243670625e-05,1e-13,2.4828862102188248e-06,0.06018794614086665
org.apache.pdfbox.pdfparser.BaseParser.parseCOSHexString(),2,14,6,7,43,9,3,10,2,74,7,151,0.8461538461538461,0.009193776520509194,0.21428571428571427,0.017543859649122806,0.15503875968992248,0.19047619047619047,0.008955223880597015,0.12345679012345678,0.25,0.0010193118267720874,0.0019937339789233835,1.4897317261312948e-05,0.05987803346776702
org.apache.pdfbox.examples.pdmodel.ReplaceURLs.main(String[]),12,76,6,32,46,7,3,13,2,0,0,4,0.07692307692307687,0.05304101838755304,0.21428571428571427,0.08020050125313283,0.16666666666666666,0.14285714285714285,0.008955223880597015,0.16049382716049382,0.25,1e-13,1e-13,2.97946345226259e-07,0.059871612839925197
org.apache.pdfbox.examples.pdmodel.RubberStamp.main(String[]),12,76,6,27,39,5,3,19,1,0,0,4,0.07692307692307687,0.05304101838755304,0.21428571428571427,0.06766917293233082,0.13953488372093023,0.09523809523809523,0.008955223880597015,0.2345679012345679,0.125,1e-13,1e-13,2.97946345226259e-07,0.05978701812301704
"org.apache.pdfbox.preflight.parser.XmlResultParser.validate(Document, DataSource)",12,297,19,57,39,4,6,20,0,1,0,1,0.07692307692307687,0.20933521923620935,0.6785714285714286,0.14285714285714285,0.13953488372093023,0.07142857142857142,0.01791044776119403,0.24691358024691357,1e-13,1.3774484145568749e-05,1e-13,1e-13,0.05947407113701021
org.apache.pdfbox.preflight.font.container.CIDType0Container.getFontProgramWidth(int),12,19,5,4,49,10,3,6,3,0,0,5,0.07692307692307687,0.01272984441301273,0.17857142857142858,0.010025062656641603,0.17829457364341086,0.21428571428571427,0.008955223880597015,0.07407407407407407,0.375,1e-13,1e-13,3.9726179363501196e-07,0.05945120284122104
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.getField(String),5,155,13,59,46,7,10,11,1,0,0,3,0.6153846153846154,0.10891089108910891,0.4642857142857143,0.14786967418546365,0.16666666666666666,0.14285714285714285,0.029850746268656716,0.13580246913580246,0.125,1e-13,1e-13,1.9863089681750598e-07,0.05939713917689638
"org.apache.pdfbox.util.TextPosition.TextPosition(PDPage, Matrix, Matrix, float, float[], float, String, PDFont, float, int, float)",12,32,5,10,37,3,12,21,0,0,0,1,0.07692307692307687,0.021923620933521924,0.17857142857142858,0.02506265664160401,0.13178294573643412,0.047619047619047616,0.03582089552238806,0.25925925925925924,1e-13,1e-13,1e-13,1e-13,0.059310268517144916
"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode.insertBefore(COSBase, Object)",2,16,3,12,43,8,5,11,0,0,0,15,0.8461538461538461,0.010608203677510608,0.10714285714285714,0.03007518796992481,0.15503875968992248,0.16666666666666666,0.014925373134328358,0.13580246913580246,1e-13,1e-13,1e-13,1.390416277722542e-06,0.0590542161636026
org.apache.pdfbox.io.ASCII85OutputStream.flush(),12,3,2,2,41,9,11,8,3,0,0,51,0.07692307692307687,0.0014144271570014145,0.07142857142857142,0.005012531328320802,0.14728682170542637,0.19047619047619047,0.03283582089552239,0.09876543209876543,0.375,1e-13,1e-13,4.9657724204376495e-06,0.058670565171795086
org.apache.pdfbox.pdmodel.fdf.FDFField.FDFField(Element),12,84,12,31,31,7,2,17,1,2,0,46,0.07692307692307687,0.0586987270155587,0.42857142857142855,0.07769423558897243,0.10852713178294573,0.14285714285714285,0.005970149253731343,0.20987654320987653,0.125,2.7548968291137498e-05,1e-13,4.469195178393884e-06,0.058404727223709846
org.apache.pdfbox.pdmodel.PDResources.getFonts(),8,274,20,85,38,7,12,12,1,369,0,349,0.3846153846153846,0.19306930693069307,0.7142857142857143,0.21303258145363407,0.13565891472868216,0.14285714285714285,0.03582089552238806,0.14814814814814814,0.125,0.005082784649714868,1e-13,3.456177604624604e-05,0.058131538559457456
"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpaceFactory.createColorSpace(PDDocument, ColorSpace)",12,27,7,6,40,5,4,17,1,0,0,4,0.07692307692307687,0.018387553041018388,0.25,0.015037593984962405,0.1434108527131783,0.09523809523809523,0.011940298507462687,0.20987654320987653,0.125,1e-13,1e-13,2.97946345226259e-07,0.05755822818209778
org.apache.pdfbox.examples.util.ExtractTextByArea.main(String[]),12,293,9,74,43,5,4,16,0,0,0,4,0.07692307692307687,0.2065063649222065,0.32142857142857145,0.18546365914786966,0.15503875968992248,0.09523809523809523,0.011940298507462687,0.19753086419753085,1e-13,1e-13,1e-13,2.97946345226259e-07,0.057468512015526906
"org.apache.pdfbox.util.TextPosition.mergeDiacritic(TextPosition, TextNormalize)",3,40,8,14,55,9,6,4,1,0,0,2,0.7692307692307692,0.027581329561527583,0.2857142857142857,0.03508771929824561,0.20155038759689922,0.19047619047619047,0.01791044776119403,0.04938271604938271,0.125,1e-13,1e-13,9.931544840875299e-08,0.05741497236031537
org.apache.pdfbox.cos.COSArray.size(),0,1051,12,372,4,1,140,2,0,8,8,92031,1.0,0.7425742574257426,0.42857142857142855,0.9323308270676691,0.003875968992248062,1e-13,0.417910447761194,0.024691358024691357,1e-13,0.00011019587316454999,0.0022785531187695814,0.009140000717057537,0.05730052201173162
"org.apache.pdfbox.preflight.action.ActionManagerFactory.getActionManagers(PreflightContext, COSDictionary)",4,98,14,40,34,7,7,14,1,3,0,35,0.6923076923076923,0.0685997171145686,0.5,0.10025062656641603,0.12015503875968993,0.14285714285714285,0.020895522388059702,0.1728395061728395,0.125,4.132345243670625e-05,1e-13,3.3767252458976014e-06,0.05709593643914145
org.apache.pdfbox.pdfviewer.PageDrawer.fillPath(int),4,23,6,11,21,3,10,17,0,22202,24,18124,0.6923076923076923,0.015558698727015558,0.21428571428571427,0.02756892230576441,0.06976744186046512,0.047619047619047616,0.029850746268656716,0.20987654320987653,1e-13,0.30582109699991733,0.006835659356308744,0.0017998938715118305,0.05708280957801306
org.apache.pdfbox.cos.COSNumber.get(String),2,114,10,41,34,6,9,9,0,1941,307,551634,0.8461538461538461,0.07991513437057991,0.35714285714285715,0.10275689223057644,0.12015503875968993,0.11904761904761904,0.026865671641791045,0.1111111111111111,1e-13,0.02673627372654894,0.08743947593278269,0.054785678752065636,0.05690473241740441
org.apache.pdfbox.pdfparser.PDFObjectStreamParser.parse(),6,180,14,58,36,4,10,18,2,31,0,10,0.5384615384615384,0.1265912305516266,0.5,0.14536340852130325,0.12790697674418605,0.07142857142857142,0.029850746268656716,0.2222222222222222,0.25,0.0004270090085126312,1e-13,8.938390356787769e-07,0.05644942836687002
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.calculateLimits(),12,40,7,15,44,5,8,14,0,0,0,59,0.07692307692307687,0.027581329561527583,0.25,0.03759398496240601,0.15891472868217055,0.09523809523809523,0.023880597014925373,0.1728395061728395,1e-13,1e-13,1e-13,5.760296007707673e-06,0.05635920999695705
org.apache.pdfbox.pdmodel.font.PDSimpleFont.extractToUnicodeEncoding(),4,38,9,10,43,8,5,9,0,21,0,139,0.6923076923076923,0.02616690240452617,0.32142857142857145,0.02506265664160401,0.15503875968992248,0.16666666666666666,0.014925373134328358,0.1111111111111111,1e-13,0.0002892641670569437,1e-13,1.3705531880407913e-05,0.055981182674204134
org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(),1,285,8,127,24,5,25,3,2,2525,473,1050334,0.9230769230769231,0.20084865629420084,0.2857142857142857,0.3182957393483709,0.08139534883720931,0.09523809523809523,0.07462686567164178,0.037037037037037035,0.25,0.03478057246756109,0.1347194531472515,0.10431429287351075,0.055751064594653954
org.apache.pdfbox.cos.COSString.COSString(String),0,545,11,117,35,5,42,8,1,22,2,728,1.0,0.38472418670438474,0.39285714285714285,0.2932330827067669,0.12403100775193798,0.09523809523809523,0.1253731343283582,0.09876543209876543,0.125,0.0003030386512025125,0.0005696382796923954,7.220233099316342e-05,0.0555074865768684
org.apache.pdfbox.pdmodel.interactive.action.PDActionFactory.createAction(COSDictionary),5,67,9,34,29,7,34,8,0,0,0,20,0.6153846153846154,0.04667609618104668,0.32142857142857145,0.08521303258145363,0.10077519379844961,0.14285714285714285,0.10149253731343283,0.09876543209876543,1e-13,1e-13,1e-13,1.8869935197663067e-06,0.05548637228491375
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode.createObject(COSBase),12,20,6,8,38,9,6,8,0,0,0,8,0.07692307692307687,0.013437057991513438,0.21428571428571427,0.020050125313283207,0.13565891472868216,0.19047619047619047,0.01791044776119403,0.09876543209876543,1e-13,1e-13,1e-13,6.95208138861271e-07,0.055351382538576896
org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase),12,77,8,35,32,4,12,18,0,109,0,107,0.07692307692307687,0.05374823196605375,0.2857142857142857,0.08771929824561403,0.1124031007751938,0.07142857142857142,0.03582089552238806,0.2222222222222222,1e-13,0.0015014187718669935,1e-13,1.0527437531327816e-05,0.05526610622196079
org.apache.pdfbox.preflight.font.descriptor.FontDescriptorHelper.validate(),12,76,10,18,40,6,6,13,0,4,0,8,0.07692307692307687,0.05304101838755304,0.35714285714285715,0.045112781954887216,0.1434108527131783,0.11904761904761904,0.01791044776119403,0.16049382716049382,1e-13,5.5097936582274997e-05,1e-13,6.95208138861271e-07,0.05510908059417392
org.apache.pdfbox.pdmodel.interactive.form.PDField.getKids(),4,143,12,45,33,6,14,13,1,0,0,72,0.6923076923076923,0.10042432814710042,0.42857142857142855,0.11278195488721804,0.11627906976744186,0.11904761904761904,0.041791044776119404,0.16049382716049382,0.125,1e-13,1e-13,7.051396837021462e-06,0.05470183705920361
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.create(COSDictionary),5,20,7,11,32,8,11,10,0,0,0,10,0.6153846153846154,0.013437057991513438,0.25,0.02756892230576441,0.1124031007751938,0.16666666666666666,0.03283582089552239,0.12345679012345678,1e-13,1e-13,1e-13,8.938390356787769e-07,0.054420331064583174
