method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.avro.io.BinaryDecoder.arrayNext(),11,9,0,0,5,3
"org.apache.avro.specific.SpecificData.newInstance(Class, Schema)",0,23,4,9,0,0
org.apache.avro.reflect.ReflectData.getFields(Class),5,52,6,22,2,1
"org.apache.avro.mapred.Pair.Pair(CharSequence, CharSequence)",11,16,0,0,7,4
org.apache.avro.util.Utf8.setByteLength(int),0,13,5,4,0,0
"org.apache.avro.io.parsing.Symbol.ResolvingAction.flatten(Map, Map)",11,3,0,0,1,2
"org.apache.avro.mapred.AvroUtf8InputFormat.Utf8LineRecordReader.Utf8LineRecordReader(Configuration, FileSplit)",11,2,1,1,0,0
"org.apache.avro.ipc.HttpTransceiver.writeLength(int, OutputStream)",0,2,1,1,0,0
"org.apache.avro.generic.GenericDatumReader.readMap(Object, Schema, ResolvingDecoder)",4,73,0,0,5,34
"org.apache.avro.mapred.Pair.Pair(Double, Void)",11,16,0,0,7,4
org.apache.avro.io.JsonEncoder.configure(OutputStream),11,8,0,0,5,2
org.apache.avro.Protocol.Message.getDoc(),5,70,6,28,0,0
org.apache.avro.ipc.NettyTransceiver.isConnected(),-1,1,0,0,0,0
org.apache.avro.thrift.test.Foo.add_result.deepCopy(),11,2,0,0,1,1
org.apache.avro.ipc.Requestor.getTransceiver(),7,295,12,71,0,0
"org.apache.avro.protobuf.ProtobufData.getField(Object, String, int)",-1,1,0,0,0,0
org.apache.avro.ipc.SaslSocketTransceiver.transceive(List),11,11,0,0,2,6
org.apache.avro.io.JsonDecoder.readBoolean(),11,11,0,0,4,4
"org.apache.avro.io.DecoderFactory.jsonDecoder(Schema, String)",7,193,14,44,8,3
org.apache.avro.Schema.EnumSchema.computeHash(),11,6,0,0,3,2
"org.apache.avro.compiler.specific.SpecificCompiler.mangle(String, Set, boolean)",0,7,3,3,0,0
org.apache.avro.ipc.trace.Util.idValue(long),-1,1,0,0,0,0
org.apache.avro.thrift.test.Error.toString(),-1,1,0,0,0,0
org.apache.avro.io.parsing.SkipParser.skipSymbol(Symbol),11,25,7,6,2,4
"org.apache.avro.ipc.trace.TraceCollection.getNodeWithIDRecurse(int, TraceNodeStats)",11,2,1,1,0,0
org.apache.avro.io.DirectBinaryDecoder.readInt(),11,3,2,1,0,0
org.apache.avro.mapred.HadoopReducer.ReduceCollector.ReduceCollector(OutputCollector),11,2,1,1,0,0
"org.apache.avro.ipc.generic.GenericRequestor.GenericRequestor(Protocol, Transceiver)",10,408,15,91,1,1
org.apache.avro.io.ValidatingDecoder.readString(Utf8),11,17,3,4,3,3
org.apache.avro.file.DeflateCodec.getInflater(),11,4,2,2,0,0
"org.apache.avro.generic.GenericDatumReader.getResolver(Schema, Schema)",6,183,6,35,11,21
org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer),11,3,2,1,0,0
org.apache.avro.io.DirectBinaryEncoder.DirectBinaryEncoder(OutputStream),0,3,1,1,1,1
"org.apache.avro.protobuf.ProtobufDatumReader.createEnum(String, Schema)",11,6,0,0,3,2
org.apache.avro.generic.GenericRecordBuilder.get(String),11,7,0,0,3,3
"org.apache.avro.mapred.tether.TetheredProcess.TetheredProcess(JobConf, OutputCollector, Reporter)",4,46,5,9,6,9
"org.apache.avro.io.BinaryData.encodeFloat(float, byte[], int)",0,14,5,3,0,0
org.apache.avro.ipc.SaslSocketTransceiver.readBuffers(),11,5,0,0,3,2
org.apache.avro.ipc.trace.TraceCollection.TraceTiming.compareTo(TraceTiming),11,2,0,0,1,1
org.apache.avro.file.DeflateCodec.DeflateCodec(int),11,2,1,1,0,0
org.apache.avro.mapred.tether.TetherOutputService.status(String),-1,1,0,0,0,0
org.apache.avro.io.ValidatingDecoder.skipBytes(),11,8,0,0,3,3
org.apache.avro.file.DataFileStream.getHeader(),0,77,8,15,0,0
org.apache.avro.mapred.Pair.getSchema(),-1,1,0,0,0,0
org.apache.avro.io.JsonDecoder.skipFixed(),11,14,0,0,4,6
org.apache.avro.io.BufferedBinaryEncoder.OutputStreamSink.OutputStreamSink(OutputStream),1,6,3,2,1,1
org.apache.avro.file.DataFileWriter.init(OutputStream),3,88,8,17,4,6
"org.apache.avro.mapred.AvroJob.setReducerClass(JobConf, Class)",-1,1,0,0,0,0
org.apache.avro.ipc.SocketTransceiver.close(),11,2,0,0,1,1
org.apache.avro.ipc.SocketTransceiver.writeLength(int),11,2,1,1,0,0
org.apache.avro.util.Utf8.Utf8(String),1,56,6,22,1,1
org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataDeserializer.deserialize(TetherData),11,13,0,0,5,4
org.apache.avro.ipc.RPCContext.setHandshakeResponse(HandshakeResponse),0,241,14,67,0,0
org.apache.avro.thrift.test.Foo.add_args.isSetNum2(),0,4,2,2,0,0
"org.apache.avro.generic.GenericRecordBuilder.set(Field, int, Object)",4,13,2,2,3,4
org.apache.avro.util.Utf8.toString(),0,338,14,70,0,0
org.apache.avro.mapred.SequenceFileReader.sync(long),-1,1,0,0,0,0
org.apache.avro.file.DataFileReader12.sync(long),11,14,0,0,3,6
"org.apache.avro.Protocol.Protocol(String, String, String)",4,71,6,28,0,0
org.apache.avro.generic.GenericRecordBuilder.clear(int),11,4,2,1,1,1
org.apache.avro.io.ParsingDecoder.skipFixed(),11,15,2,13,0,0
org.apache.avro.mapred.AvroSerialization.AvroWrapperDeserializer.open(InputStream),11,6,0,0,3,2
"org.apache.avro.ipc.stats.StatsServlet.renderActiveRpc(RPCContext, Stopwatch)",11,21,3,12,2,5
org.apache.avro.thrift.test.Foo.zip_args.validate(),0,3,1,2,0,0
org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.TreeMapSegmenter(SortedSet),-1,1,0,0,0,0
org.apache.avro.file.DataFileReader12.getMeta(String),6,36,6,13,0,0
"org.apache.avro.ipc.Requestor.Requestor(Protocol, Transceiver)",0,3,1,2,0,0
"org.apache.avro.specific.SpecificData.compare(Object, Object, Schema, boolean)",11,33,1,1,5,12
org.apache.avro.ipc.stats.FloatHistogram.add(Float),11,3,0,0,2,1
org.apache.avro.ipc.stats.StatsPlugin.clientSendRequest(RPCContext),11,11,0,0,4,6
org.apache.avro.io.BufferedBinaryEncoder.writeByte(int),11,4,1,1,2,1
org.apache.avro.ipc.trace.Trace.executionPathHash(),0,14,4,4,2,1
org.apache.avro.Schema.Parser.parse(File),0,94,9,23,0,0
org.apache.avro.io.BinaryDecoder.BinaryDecoder(),0,4,3,1,0,0
org.apache.avro.file.DeflateCodec.equals(Object),-1,1,0,0,0,0
org.apache.avro.io.BufferedBinaryEncoder.ByteSink.innerFlush(),4,4,3,1,0,0
org.apache.avro.file.DataFileStream.hasNext(),5,83,6,14,5,9
avro.examples.baseball.Player.Builder.setPosition(java.util.List),11,9,0,0,3,4
org.apache.avro.io.Encoder.writeString(Utf8),0,12,4,4,0,0
org.apache.avro.io.ValidatingEncoder.writeArrayEnd(),11,9,0,0,3,3
org.apache.avro.ipc.trace.FileSpanStorage.clear(),-1,1,0,0,0,0
"org.apache.avro.protobuf.ProtobufData.getRecordState(Object, Schema)",11,5,0,0,2,3
org.apache.avro.thrift.test.Foo.add_result.compareTo(add_result),11,2,0,0,1,1
org.apache.avro.thrift.test.Error.validate(),0,3,1,2,0,0
org.apache.avro.io.DirectBinaryEncoder.writeDouble(double),11,2,0,0,1,1
"org.apache.avro.ipc.SaslSocketTransceiver.SaslSocketTransceiver(SocketChannel, SaslServer)",11,19,2,1,4,9
"org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)",4,73,5,35,2,4
org.apache.avro.thrift.test.Foo.ping_result._Fields.findByThriftId(int),0,3,1,2,0,0
org.apache.avro.ipc.Responder.getLocal(),7,263,14,69,0,0
org.apache.avro.io.LegacyBinaryEncoder.LegacyBinaryEncoder(OutputStream),11,2,0,0,1,1
org.apache.avro.ipc.trace.TracePlugin.stopClientServer(),-1,1,0,0,0,0
org.apache.avro.Schema.LockableArrayList.addAll(Collection),11,2,0,0,1,1
org.apache.avro.thrift.test.Foo.AsyncClient.ping_call.getResult(),11,4,0,0,2,2
"org.apache.avro.ipc.NettyServer.NettyServer(Responder, InetSocketAddress)",11,2,0,0,1,1
org.apache.avro.io.LegacyBinaryEncoder.writeEnum(int),11,2,0,0,1,1
"org.apache.avro.io.DecoderFactory.jsonDecoder(Schema, InputStream)",11,229,14,66,8,3
org.apache.avro.ipc.HttpServer.getPort(),11,161,14,31,0,0
"org.apache.avro.io.parsing.Symbol.UnionAdjustAction.flatten(Map, Map)",11,3,0,0,1,2
org.apache.avro.io.BinaryEncoder.startItem(),11,32,6,10,0,0
"org.apache.avro.thrift.ThriftDatumWriter.writeBytes(Object, Encoder)",-1,1,0,0,0,0
org.apache.avro.ipc.NettyServer.close(),-1,1,0,0,0,0
org.apache.avro.ipc.trace.SingletonTestingTracePlugin.clearSingletonInfo(),-1,1,0,0,0,0
org.apache.avro.io.BinaryDecoder.BufferAccessor.getPos(),0,40,4,21,0,0
"org.apache.avro.protobuf.ProtobufDatumWriter.writeEnum(Schema, Object, Encoder)",11,5,0,0,3,2
"org.apache.avro.file.LengthLimitedInputStream.LengthLimitedInputStream(InputStream, long)",-1,1,0,0,0,0
org.apache.avro.Schema.Field.props(),5,49,5,24,0,0
org.apache.avro.io.JsonDecoder.readString(),11,15,3,1,3,5
org.apache.avro.generic.GenericData.EnumSymbol.hashCode(),-1,1,0,0,0,0
"org.apache.avro.mapred.Pair.Pair(ByteBuffer, Object)",11,40,0,0,6,17
"org.apache.avro.ipc.Requestor.request(Request, Callback)",9,142,3,3,10,31
org.apache.avro.ipc.SaslSocketTransceiver.writeFully(ByteBuffer...),0,5,2,3,0,0
org.apache.avro.file.DataFileReader.SeekableInputStream.read(byte[]),6,36,6,14,1,1
org.apache.avro.io.Decoder.readIndex(),0,59,7,36,0,0
org.apache.avro.ipc.trace.FileSpanStorage.DiskWriterThread.assureCurrentWriter(),11,33,4,5,6,5
org.apache.avro.ipc.RPCContext.responseCallMeta(),0,269,14,69,0,0
org.apache.avro.tool.Main.printStream(InputStream),11,5,2,3,0,0
"org.apache.avro.mapred.AvroTextOutputFormat.AvroTextRecordWriter.write(K, V)",11,22,0,0,5,6
org.apache.avro.io.DecoderFactory.get(),0,435,10,124,0,0
org.apache.avro.specific.SpecificErrorBuilderBase.setValue(Object),11,9,4,5,0,0
org.apache.avro.ipc.generic.GenericResponder.GenericResponder(Protocol),7,29,1,3,10,10
org.apache.avro.thrift.test.Nested._Fields.findByName(String),-1,1,0,0,0,0
org.apache.avro.file.DataFileWriter.generateSync(),11,32,6,10,0,0
"org.apache.avro.compiler.specific.SpecificCompiler.compileToDestination(File, File)",6,107,5,9,7,28
org.apache.avro.mapred.tether.TetherData.TetherData(ByteBuffer),11,2,1,1,0,0
"org.apache.avro.mapred.Pair.Pair(Double, Float)",11,16,0,0,7,4
"org.apache.avro.mapred.tether.TetherOutputService.outputPartitioned(int, ByteBuffer)",11,4,0,0,2,2
"org.apache.avro.mapred.Pair.set(K, V)",11,8,5,3,0,0
org.apache.avro.Schema.LockableArrayList.removeAll(Collection),11,2,0,0,1,1
"org.apache.avro.io.parsing.Parser.ActionHandler.doAction(Symbol, Symbol)",0,8,3,3,0,0
org.apache.avro.file.Codec.toString(),11,4,2,1,1,1
org.apache.avro.generic.GenericArray.reverse(),-1,1,0,0,0,0
org.apache.avro.io.BinaryData.(Anon_2).initialValue(),11,12,0,0,6,3
"org.apache.avro.ipc.generic.GenericResponder.readRequest(Schema, Schema, Decoder)",11,6,0,0,3,2
"org.apache.avro.file.DataFileReader.openReader(File, DatumReader)",11,85,5,6,8,19
org.apache.avro.Schema.parseJson(String),-1,1,0,0,0,0
org.apache.avro.io.BinaryDecoder.InputStreamByteSource.read(),11,5,0,0,1,4
"org.apache.avro.ipc.generic.GenericRequestor.readError(Schema, Schema, Decoder)",11,188,0,0,13,44
org.apache.avro.file.DataFileWriter.AppendWriteException.AppendWriteException(Exception),4,19,5,5,0,0
org.apache.avro.generic.GenericData.Array.add(T),-1,1,0,0,0,0
org.apache.avro.mapred.tether.TetherTaskRunner.join(),11,28,9,9,1,1
"org.apache.avro.ipc.generic.GenericRequestor.readResponse(Schema, Schema, Decoder)",11,187,0,0,13,44
org.apache.avro.mapred.AvroWrapper.AvroWrapper(T),0,6,1,5,0,0
org.apache.avro.data.Json.read(Decoder),11,106,12,21,1,12
org.apache.avro.io.Encoder.writeMapStart(),0,79,6,33,0,0
"org.apache.avro.ipc.HttpServer.HttpServer(ResponderServlet, Connector)",11,3,2,1,0,0
"org.apache.avro.mapred.tether.TetherTask.configure(TaskType, CharSequence, CharSequence)",11,14,1,1,4,4
org.apache.avro.io.BinaryDecoder.BufferAccessor.BufferAccessor(BinaryDecoder),0,4,1,3,0,0
org.apache.avro.compiler.specific.SpecificCompiler.SpecificCompiler(Protocol),7,102,9,24,3,7
"org.apache.avro.mapred.AvroUtf8InputFormat.getRecordReader(InputSplit, JobConf, Reporter)",11,2,0,0,1,1
"org.apache.avro.Schema.LockableArrayList.addAll(int, Collection)",11,2,0,0,1,1
org.apache.avro.file.DataFileReader12.hasNext(),11,22,0,0,6,7
"org.apache.avro.mapred.Pair.Pair(Void, Object)",11,40,0,0,6,17
"org.apache.avro.generic.GenericDatumReader.readBytes(Object, Decoder)",1,74,5,38,1,1
"org.apache.avro.Schema.NamedSchema.NamedSchema(Type, Name, String)",2,10,2,3,2,2
"org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter.write(byte[], int, int)",-1,1,0,0,0,0
"org.apache.avro.compiler.specific.SpecificCompiler.Slf4jLogChute.log(int, String, Throwable)",-1,1,0,0,0,0
org.apache.avro.compiler.specific.SpecificCompiler.enqueue(Schema),6,13,3,2,2,6
org.apache.avro.ipc.trace.SpanStorage.setMaxSpans(long),2,12,3,6,0,0
org.apache.avro.io.Perf.ResolvingRecord.getDecoder(),11,87,0,0,10,21
org.apache.avro.io.parsing.Symbol.ImplicitAction.ImplicitAction(),11,4,0,0,3,1
org.apache.avro.file.DataFileStream.nextRawBlock(DataBlock),3,54,6,15,5,5
org.apache.avro.ipc.trace.TraceCollection.TraceNodeStats.printBrief(),11,9,1,1,3,4
"org.apache.avro.mapred.AvroTextOutputFormat.AvroTextRecordWriter.toByteBuffer(Object, byte[], Object)",11,22,6,6,0,0
org.apache.avro.Schema.equals(Object),1,159,8,42,1,1
org.apache.avro.ipc.stats.FloatHistogram.getMean(),11,14,2,11,0,0
org.apache.avro.compiler.specific.SpecificCompiler.javaUnbox(Schema),11,14,0,0,5,6
org.apache.avro.Schema.RecordSchema.getFields(),11,2,0,0,1,1
org.apache.avro.mapred.WordCountUtil.setMeta(JobConf),11,4,0,0,1,3
"org.apache.avro.util.Utf8.subSequence(int, int)",11,2,0,0,1,1
org.apache.avro.ipc.Responder.addRPCPlugin(RPCPlugin),11,35,13,10,0,0
org.apache.avro.Protocol.main(String[]),11,2,0,0,1,1
org.apache.avro.file.DataFileReader12.tell(),11,3,0,0,2,1
org.apache.avro.Schema.Parser.setValidate(boolean),4,3,2,1,0,0
org.apache.avro.io.LegacyBinaryEncoder.writeInt(int),11,2,0,0,1,1
"org.apache.avro.io.BlockingBinaryEncoder.doWriteBytes(byte[], int, int)",11,13,1,1,4,5
org.apache.avro.ipc.trace.TraceCollection.TraceNodeStats.TraceNodeStats(TraceNode),11,6,4,2,0,0
"org.apache.avro.mapred.Pair.Pair(Double, GenericContainer)",11,17,0,0,7,4
org.apache.avro.ipc.NettyTransceiver.writeDataPack(NettyDataPack),1,6,2,2,2,1
org.apache.avro.ipc.NettyTransceiver.getRemoteName(),11,3,0,0,2,1
org.apache.avro.Schema.parse(File),1,39,6,11,1,1
"org.apache.avro.mapred.tether.TetherOutputFormat.getRecordWriter(FileSystem, JobConf, String, Progressable)",11,13,0,0,3,6
org.apache.avro.ipc.specific.SpecificResponder.getDatumWriter(Schema),11,8,2,1,3,2
org.apache.avro.mapred.tether.TetherTaskRunner.abort(),11,5,0,0,3,2
"org.apache.avro.generic.GenericData.Array.Array(Schema, Collection)",11,3,0,0,1,2
"org.apache.avro.mapred.Pair.Pair(CharSequence, ByteBuffer)",11,16,0,0,7,4
org.apache.avro.io.BinaryEncoder.writeMapStart(),11,32,6,10,0,0
"org.apache.avro.generic.GenericData.getRecordState(Object, Schema)",2,123,6,53,0,0
org.apache.avro.ipc.stats.Histogram.getHistogram(),11,14,2,12,0,0
org.apache.avro.file.DataFileStream.iterator(),7,58,9,16,0,0
"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Schema, Schema, Decoder)",4,91,1,5,9,21
org.apache.avro.mapred.HadoopReducer.ReduceCollector.collect(OUT),11,2,0,0,1,1
org.apache.avro.Protocol.getName(),5,77,6,29,0,0
org.apache.avro.ipc.stats.IntegerHistogram.getUnbiasedStdDev(),11,14,2,11,1,1
"org.apache.avro.Schema.RecordSchema.toJson(Names, JsonGenerator)",11,37,0,0,5,12
"org.apache.avro.mapred.AvroAsTextRecordReader.AvroAsTextRecordReader(FileReader, FileSplit)",11,75,9,19,1,2
org.apache.avro.io.JsonDecoder.error(String),2,43,3,19,2,1
org.apache.avro.util.Utf8.charAt(int),11,2,0,0,1,1
"org.apache.avro.io.BinaryDecoder.configure(InputStream, int)",2,10,1,2,3,3
org.apache.avro.file.SeekableFileInput.length(),-1,1,0,0,0,0
org.apache.avro.ipc.SaslSocketTransceiver.SaslParticipant.isComplete(),2,14,4,8,0,0
org.apache.avro.Protocol.Message.equals(Object),2,96,9,32,2,1
"org.apache.avro.generic.GenericDatumReader.readInt(Object, Schema, Decoder)",4,73,5,38,1,1
"org.apache.avro.ipc.reflect.ReflectRequestor.ReflectRequestor(Protocol, Transceiver)",2,74,10,28,2,1
org.apache.avro.ipc.NettyTransportCodec.NettyDataPack.getSerial(),0,5,2,2,0,0
org.apache.avro.io.Decoder.readBoolean(),0,48,4,35,0,0
org.apache.avro.file.DataFileWriter.close(),4,70,4,24,5,5
org.apache.avro.io.BinaryEncoder.writeIndex(int),11,2,0,0,1,1
org.apache.avro.io.BinaryEncoder.writeZero(),0,7,2,4,0,0
"org.apache.avro.tool.Util.fileOrStdout(String, OutputStream)",0,102,7,25,0,0
org.apache.avro.specific.SpecificDatumReader.getSpecificData(),0,39,7,11,1,1
org.apache.avro.util.ByteBufferOutputStream.writeBuffer(ByteBuffer),11,2,0,0,1,1
org.apache.avro.RPCMetaTestPlugin.clientStartConnect(RPCContext),11,2,0,0,1,1
"org.apache.avro.tool.RecodecTool.run(InputStream, PrintStream, PrintStream, List)",11,114,0,0,7,32
org.apache.avro.io.ValidatingEncoder.writeIndex(int),11,11,0,0,3,5
avro.examples.baseball.Player.Builder.Builder(avro.examples.baseball.Player.Builder),11,6,0,0,4,2
"org.apache.avro.Schema.fieldsToJson(Names, JsonGenerator)",11,4,2,1,1,1
org.apache.avro.util.WeakIdentityHashMap.IdentityWeakReference.IdentityWeakReference(Object),0,6,2,4,0,0
avro.examples.baseball.Player.Builder.setLastName(java.lang.CharSequence),11,9,0,0,3,4
org.apache.avro.Schema.Field.hashCode(),11,4,0,0,2,2
org.apache.avro.ipc.trace.Trace.extractTrace(List),11,7,2,1,2,3
org.apache.avro.io.ValidatingEncoder.flush(),-1,1,0,0,0,0
"org.apache.avro.compiler.specific.SpecificCompiler.generateMethodName(Schema, Field, String)",2,10,1,4,2,4
org.apache.avro.mojo.AbstractAvroMojo.getIncludes(),11,6,3,3,0,0
org.apache.avro.io.BinaryEncoder.writeArrayEnd(),11,2,0,0,1,1
"org.apache.avro.tool.IdlTool.run(InputStream, PrintStream, PrintStream, List)",11,23,0,0,7,10
org.apache.avro.mapred.tether.TetherTaskRunner.close(),2,9,3,2,2,2
"org.apache.avro.mapred.AvroInputFormat.getRecordReader(InputSplit, JobConf, Reporter)",11,81,0,0,9,20
"org.apache.avro.ipc.Requestor.readResponse(Schema, Decoder)",11,2,0,0,1,1
org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.getBuckets.(Anon_1).hasNext(),-1,1,0,0,0,0
org.apache.avro.file.DataFileReader.SeekableInputStream.skip(long),11,4,0,0,1,3
org.apache.avro.mapred.tether.TetherTask.complete(),11,8,3,1,3,2
org.apache.avro.generic.GenericData.getEnumSchema(Object),1,41,7,13,1,1
"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, JsonGenerator)",5,18,2,2,6,4
org.apache.avro.thrift.test.Foo.AsyncClient.ping(org.apache.thrift.async.AsyncMethodCallback),11,2,0,0,1,1
org.apache.avro.io.parsing.Parser.topSymbol(),0,28,4,16,0,0
"org.apache.avro.Schema.Field.Field(String, Schema, String, JsonNode)",4,79,6,24,4,1
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.LitS2.LitS2(Schema, Schema)",4,71,6,25,1,1
"org.apache.avro.mapred.Pair.Pair(Object, CharSequence)",11,40,0,0,6,17
org.apache.avro.file.SnappyCodec.getName(),11,2,1,1,0,0
org.apache.avro.compiler.specific.SpecificCompiler.javaType(Schema),11,14,1,1,4,7
"org.apache.avro.ipc.reflect.ReflectResponder.ReflectResponder(Class, Object)",11,80,0,0,9,29
org.apache.avro.io.Encoder.writeBytes(ByteBuffer),0,9,4,3,0,0
"org.apache.avro.file.CodecFactory.addCodec(String, CodecFactory)",-1,1,0,0,0,0
"org.apache.avro.ipc.SocketServer.SocketServer(Responder, SocketAddress)",0,7,2,4,0,0
avro.examples.baseball.Player.Builder.Builder(),11,6,0,0,4,2
org.apache.avro.io.Perf.ValidatingRecord.ValidatingRecord(),-1,1,0,0,0,0
org.apache.avro.file.DataFileWriter.appendEncoded(ByteBuffer),11,18,2,1,4,5
org.apache.avro.reflect.ReflectData.isRecord(Object),11,29,0,0,6,13
"org.apache.avro.mapred.Pair.Pair(K, Schema, V, Schema)",6,121,7,81,6,4
org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate(Schema),4,32,3,2,5,14
org.apache.avro.io.BlockingBinaryEncoder.writeArrayStart(),11,5,0,0,2,2
"org.apache.avro.compiler.specific.SpecificCompiler.generateClearMethod(Schema, Field)",11,7,0,0,3,4
org.apache.avro.protobuf.ProtobufDatumWriter.ProtobufDatumWriter(Schema),11,5,0,0,2,2
org.apache.avro.ipc.Requestor.writeHandshake(Encoder),7,269,13,35,8,33
org.apache.avro.io.Encoder.writeInt(int),0,262,15,51,0,0
"org.apache.avro.ipc.reflect.ReflectRequestor.getDatumReader(Schema, Schema)",11,6,0,0,4,2
org.apache.avro.io.parsing.Parser.depth(),3,9,4,3,0,0
"org.apache.avro.io.LegacyBinaryEncoder.encodeLong(long, OutputStream)",0,10,1,9,0,0
"org.apache.avro.mapred.Pair.Pair(Integer, Double)",11,16,0,0,7,4
org.apache.avro.thrift.test.Foo.zip_args.equals(Object),11,2,0,0,1,1
org.apache.avro.ipc.trace.TraceNode.getProcessTimeString(),11,4,0,0,2,2
org.apache.avro.mapred.Pair.getKeySchema(Schema),3,28,6,8,3,3
"org.apache.avro.tool.TetherTool.run(InputStream, PrintStream, PrintStream, List)",11,6,0,0,3,2
"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Schema, Encoder)",11,32,1,1,6,14
"org.apache.avro.mapred.tether.TetherRecordReader.TetherRecordReader(JobConf, FileSplit)",11,66,1,1,7,18
org.apache.avro.mapred.tether.TetherJob.setupTetherJob(JobConf),0,4,1,2,1,1
org.apache.avro.ipc.stats.Stopwatch.stop(),2,17,5,6,1,1
org.apache.avro.ipc.trace.TraceCollection.TraceNodeStats.getTraceTimingsSorted(),11,2,0,0,1,1
org.apache.avro.ipc.RPCPlugin.clientReceiveResponse(RPCContext),11,211,14,47,0,0
org.apache.avro.io.BinaryDecoder.BufferAccessor.getBuf(),0,35,4,20,0,0
org.apache.avro.file.DeflateCodec.decompress(ByteBuffer),11,4,0,0,1,3
org.apache.avro.protobuf.ProtobufDatumWriter.ProtobufDatumWriter(),11,3,0,0,1,2
org.apache.avro.ipc.stats.StatsServlet.escapeStringArray(List),11,14,2,12,0,0
org.apache.avro.thrift.test.Foo.Client.zip(),11,3,0,0,2,1
org.apache.avro.Protocol.parseDocNode(JsonNode),11,57,5,25,0,0
org.apache.avro.Schema.LockableArrayList.remove(Object),11,2,0,0,1,1
"org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)",3,68,1,2,4,30
org.apache.avro.io.Perf.RecordWithOutOfOrder.getDecoder(),11,87,0,0,10,21
"org.apache.avro.compiler.specific.SpecificCompiler.Slf4jLogChute.log(int, String)",-1,1,0,0,0,0
"org.apache.avro.io.ValidatingEncoder.writeBytes(byte[], int, int)",11,8,0,0,3,3
org.apache.avro.io.DatumWriter.setSchema(Schema),0,29,5,12,0,0
org.apache.avro.Schema.EnumSchema.equals(Object),11,4,0,0,2,2
"org.apache.avro.mapred.tether.TetherTaskRunner.input(ByteBuffer, long)",11,191,0,0,14,44
org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataSerializer.open(OutputStream),11,5,0,0,2,2
org.apache.avro.io.Encoder.writeIndex(int),0,81,5,42,0,0
org.apache.avro.ipc.Requestor.Request.getMessage(),8,287,14,68,1,3
"org.apache.avro.file.DataFileReader.DataFileReader(File, DatumReader)",6,92,7,10,7,16
org.apache.avro.thrift.test.Foo.add_args.write(org.apache.thrift.protocol.TProtocol),1,9,3,3,1,1
org.apache.avro.thrift.test.Foo.Processor.zip.getEmptyArgsInstance(),11,2,0,0,1,1
org.apache.avro.ipc.SocketServer.getTransceiver(SocketChannel),11,270,15,69,2,1
org.apache.avro.Schema.getName(),0,84,7,41,0,0
org.apache.avro.io.parsing.Parser.advance(Symbol),2,129,4,65,2,3
org.apache.avro.util.ByteBufferOutputStream.write(int),-1,1,0,0,0,0
org.apache.avro.Schema.getField(String),1,98,6,28,1,1
org.apache.avro.mapred.AvroKey.AvroKey(),11,3,0,0,2,1
org.apache.avro.io.Perf.GenericOneTimeReaderUse.getReader(),-1,1,0,0,0,0
org.apache.avro.generic.GenericData.Record.Record(Schema),11,4,0,0,1,3
"org.apache.avro.RandomData.randomUtf8(Random, int)",11,19,3,11,2,4
org.apache.avro.io.Perf.GenericNestedFake.GenericNestedFake(),-1,1,0,0,0,0
org.apache.avro.file.DataFileWriter.writeBlock(),2,47,6,13,2,5
"org.apache.avro.reflect.ReflectDatumReader.readString(Object, Decoder)",11,6,3,1,2,1
org.apache.avro.io.DirectBinaryDecoder.readLong(),-1,1,0,0,0,0
org.apache.avro.ipc.NettyTransceiver.setRemote(Protocol),-1,1,0,0,0,0
org.apache.avro.io.JsonDecoder.readBytes(ByteBuffer),11,12,0,0,4,4
org.apache.avro.mapred.tether.TetherOutputService.output(ByteBuffer),11,4,2,1,1,1
org.apache.avro.Schema.LongSchema.LongSchema(),1,11,2,8,1,1
"org.apache.avro.mapred.Pair.Pair(Void, Long)",11,16,0,0,7,4
org.apache.avro.io.BinaryDecoder.readFloat(),11,6,0,0,3,3
org.apache.avro.generic.GenericData.Record.equals(Object),11,37,4,1,5,14
"org.apache.avro.generic.GenericData.Record.Record(Record, boolean)",11,27,0,0,3,15
org.apache.avro.mapred.SequenceFileReader.WritableData.getSchema(java.lang.reflect.Type),11,27,0,0,6,13
org.apache.avro.ipc.SocketTransceiver.getRemoteName(),0,3,1,2,0,0
org.apache.avro.mapred.WordCountUtil.writeLinesTextFile(),-1,1,0,0,0,0
org.apache.avro.specific.SpecificErrorBuilderBase.SpecificErrorBuilderBase(Schema),11,5,0,0,3,2
org.apache.avro.generic.GenericDatumReader.(Anon_1).initialValue(),11,2,0,0,1,1
org.apache.avro.ipc.HttpTransceiver.readBuffers(InputStream),0,270,16,69,0,0
