method,LOC,Cyclomatic,FanIn,FanOut
org.apache.avro.thrift.test.Test.getDoubleField(),3,1,2,1
org.apache.avro.thrift.test.Test.setDoubleField(double),4,1,4,2
org.apache.avro.thrift.test.Test.unsetDoubleField(),3,1,3,2
org.apache.avro.thrift.test.Test.isSetDoubleField(),3,1,5,2
org.apache.avro.thrift.test.Test.setDoubleFieldIsSet(boolean),3,1,8,2
org.apache.avro.thrift.test.Test.getStringField(),3,1,2,1
org.apache.avro.thrift.test.Test.setStringField(String),3,1,3,1
org.apache.avro.thrift.test.Test.unsetStringField(),3,1,1,1
org.apache.avro.thrift.test.Test.isSetStringField(),3,1,6,1
org.apache.avro.thrift.test.Test.setStringFieldIsSet(boolean),5,2,3,1
org.apache.avro.thrift.test.Test.getBinaryField(),4,2,2,4
org.apache.avro.thrift.test.Test.bufferForBinaryField(),3,1,1,1
org.apache.avro.thrift.test.Test.setBinaryField(byte[]),3,2,1,2
org.apache.avro.thrift.test.Test.setBinaryField(ByteBuffer),3,1,4,1
org.apache.avro.thrift.test.Test.unsetBinaryField(),3,1,1,1
org.apache.avro.thrift.test.Test.isSetBinaryField(),3,1,8,1
org.apache.avro.thrift.test.Test.setBinaryFieldIsSet(boolean),5,2,3,1
org.apache.avro.thrift.test.Test.getMapFieldSize(),3,2,1,2
"org.apache.avro.thrift.test.Test.putToMapField(String, int)",6,2,3,3
org.apache.avro.thrift.test.Test.getMapField(),3,1,2,1
"org.apache.avro.thrift.test.Test.setMapField(Map<String, Integer>)",3,1,3,1
org.apache.avro.thrift.test.Test.unsetMapField(),3,1,1,1
org.apache.avro.thrift.test.Test.isSetMapField(),3,1,6,1
org.apache.avro.thrift.test.Test.setMapFieldIsSet(boolean),5,2,3,1
org.apache.avro.thrift.test.Test.getListFieldSize(),3,2,1,2
org.apache.avro.thrift.test.Test.getListFieldIterator(),3,2,1,2
org.apache.avro.thrift.test.Test.addToListField(int),6,2,2,3
org.apache.avro.thrift.test.Test.getListField(),3,1,2,1
org.apache.avro.thrift.test.Test.setListField(List<Integer>),3,1,3,1
org.apache.avro.thrift.test.Test.unsetListField(),3,1,1,1
org.apache.avro.thrift.test.Test.isSetListField(),3,1,6,1
org.apache.avro.thrift.test.Test.setListFieldIsSet(boolean),5,2,3,1
org.apache.avro.thrift.test.Test.getSetFieldSize(),3,2,1,2
org.apache.avro.thrift.test.Test.getSetFieldIterator(),3,2,1,2
org.apache.avro.thrift.test.Test.addToSetField(int),6,2,2,3
org.apache.avro.thrift.test.Test.getSetField(),3,1,2,1
org.apache.avro.thrift.test.Test.setSetField(Set<Integer>),3,1,3,1
org.apache.avro.thrift.test.Test.unsetSetField(),3,1,1,1
org.apache.avro.thrift.test.Test.isSetSetField(),3,1,6,1
org.apache.avro.thrift.test.Test.setSetFieldIsSet(boolean),5,2,3,1
org.apache.avro.thrift.test.Test.getEnumField(),3,1,2,1
org.apache.avro.thrift.test.Test.setEnumField(E),3,1,3,1
org.apache.avro.thrift.test.Test.unsetEnumField(),3,1,1,1
org.apache.avro.thrift.test.Test.isSetEnumField(),3,1,6,1
org.apache.avro.thrift.test.Test.setEnumFieldIsSet(boolean),5,2,3,1
org.apache.avro.thrift.test.Test.getStructField(),3,1,2,1
org.apache.avro.thrift.test.Test.setStructField(Nested),3,1,3,1
org.apache.avro.thrift.test.Test.unsetStructField(),3,1,1,1
org.apache.avro.thrift.test.Test.isSetStructField(),3,1,6,1
org.apache.avro.thrift.test.Test.setStructFieldIsSet(boolean),5,2,3,1
org.apache.avro.thrift.test.Test.getFooOrBar(),3,1,2,1
org.apache.avro.thrift.test.Test.setFooOrBar(FooOrBar),3,1,3,1
org.apache.avro.thrift.test.Test.unsetFooOrBar(),3,1,1,1
org.apache.avro.thrift.test.Test.isSetFooOrBar(),3,1,6,1
org.apache.avro.thrift.test.Test.setFooOrBarIsSet(boolean),5,2,3,1
"org.apache.avro.thrift.test.Test.setFieldValue(_Fields, Object)",116,33,18,32
org.apache.avro.thrift.test.Test.getFieldValue(_Fields),37,17,17,24
org.apache.avro.thrift.test.Test.isSet(_Fields),40,18,17,19
org.apache.avro.thrift.test.Test.equals(Object),7,3,1,2
org.apache.avro.thrift.test.Test.equals(Test),133,50,18,20
org.apache.avro.thrift.test.Test.hashCode(),3,1,0,1
org.apache.avro.thrift.test.Test.compareTo(Test),167,50,17,24
org.apache.avro.thrift.test.Test.fieldForId(int),3,1,1,2
org.apache.avro.thrift.test.Test.read(org.apache.thrift.protocol.TProtocol),3,1,3,3
org.apache.avro.thrift.test.Test.write(org.apache.thrift.protocol.TProtocol),3,1,3,3
org.apache.avro.thrift.test.Test.toString(),109,28,16,14
org.apache.avro.thrift.test.Test.validate(),5,2,3,1
org.apache.avro.thrift.test.Test.writeObject(java.io.ObjectOutputStream),7,2,2,1
org.apache.avro.thrift.test.Test.readObject(java.io.ObjectInputStream),8,2,2,2
org.apache.avro.thrift.test.E.E(int),3,1,1,2
org.apache.avro.thrift.test.E.getValue(),3,1,3,1
org.apache.avro.thrift.test.E.findByValue(int),12,4,6,1
org.apache.avro.thrift.test.E.values(),0,1,0,1
org.apache.avro.thrift.test.E.valueOf(),0,1,0,1
org.apache.avro.thrift.test.Nested.Nested(),2,1,3,1
org.apache.avro.thrift.test.Nested.Nested(int),7,1,2,4
org.apache.avro.thrift.test.Nested.Nested(Nested),4,1,5,3
org.apache.avro.thrift.test.Nested.deepCopy(),3,1,0,2
org.apache.avro.thrift.test.Nested.clear(),4,1,0,2
org.apache.avro.thrift.test.Nested.getX(),3,1,2,1
org.apache.avro.thrift.test.Nested.setX(int),4,1,2,2
org.apache.avro.thrift.test.Nested.unsetX(),3,1,3,2
org.apache.avro.thrift.test.Nested.isSetX(),3,1,5,2
org.apache.avro.thrift.test.Nested.setXIsSet(boolean),3,1,8,2
"org.apache.avro.thrift.test.Nested.setFieldValue(_Fields, Object)",11,3,3,2
org.apache.avro.thrift.test.Nested.getFieldValue(_Fields),7,2,2,4
org.apache.avro.thrift.test.Nested.isSet(_Fields),10,3,2,4
org.apache.avro.thrift.test.Nested.equals(Object),7,3,1,2
org.apache.avro.thrift.test.Nested.equals(Nested),13,5,4,1
org.apache.avro.thrift.test.Nested.hashCode(),3,1,0,1
org.apache.avro.thrift.test.Nested.compareTo(Nested),17,5,2,9
org.apache.avro.thrift.test.Nested.fieldForId(int),3,1,1,2
org.apache.avro.thrift.test.Nested.read(org.apache.thrift.protocol.TProtocol),3,1,5,3
org.apache.avro.thrift.test.Nested.write(org.apache.thrift.protocol.TProtocol),3,1,5,3
org.apache.avro.thrift.test.Nested.toString(),9,1,1,5
org.apache.avro.thrift.test.Nested.validate(),2,1,3,0
org.apache.avro.thrift.test.Nested.writeObject(java.io.ObjectOutputStream),7,2,2,1
org.apache.avro.thrift.test.Nested.readObject(java.io.ObjectInputStream),8,2,2,2
org.apache.trevni.TestBZip2Codec.testBZip2CompressionAndDecompression(),21,3,2,7
org.apache.avro.util.WeakIdentityHashMap.WeakIdentityHashMap(),1,1,2,1
org.apache.avro.util.WeakIdentityHashMap.clear(),4,1,1,2
org.apache.avro.util.WeakIdentityHashMap.containsKey(Object),4,1,2,4
org.apache.avro.util.WeakIdentityHashMap.containsValue(Object),4,1,2,3
org.apache.avro.util.WeakIdentityHashMap.entrySet(),21,2,1,9
org.apache.avro.util.WeakIdentityHashMap.keySet(),8,2,1,7
org.apache.avro.util.WeakIdentityHashMap.equals(Object),3,1,2,2
org.apache.avro.util.WeakIdentityHashMap.get(Object),4,1,2,4
"org.apache.avro.util.WeakIdentityHashMap.put(K, V)",4,1,3,4
org.apache.avro.util.WeakIdentityHashMap.hashCode(),4,1,1,3
org.apache.avro.util.WeakIdentityHashMap.isEmpty(),4,1,1,3
org.apache.avro.util.WeakIdentityHashMap.putAll(Map),3,1,0,1
org.apache.avro.util.WeakIdentityHashMap.remove(Object),4,1,2,4
org.apache.avro.util.WeakIdentityHashMap.size(),4,1,1,3
org.apache.avro.util.WeakIdentityHashMap.values(),4,1,1,3
org.apache.avro.util.WeakIdentityHashMap.reap(),8,2,14,2
org.apache.avro.protobuf.ProtobufDatumReader.ProtobufDatumReader(),3,1,0,3
org.apache.avro.protobuf.ProtobufDatumReader.ProtobufDatumReader(Class<T>),3,1,2,4
org.apache.avro.protobuf.ProtobufDatumReader.ProtobufDatumReader(Schema),3,1,2,3
"org.apache.avro.protobuf.ProtobufDatumReader.ProtobufDatumReader(Schema, Schema)",3,1,2,3
"org.apache.avro.protobuf.ProtobufDatumReader.ProtobufDatumReader(Schema, Schema, ProtobufData)",4,1,7,2
"org.apache.avro.protobuf.ProtobufDatumReader.readRecord(Object, Schema, ResolvingDecoder)",5,1,3,3
"org.apache.avro.protobuf.ProtobufDatumReader.createEnum(String, Schema)",9,3,3,7
"org.apache.avro.protobuf.ProtobufDatumReader.readBytes(Object, Decoder)",3,1,2,4
"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Schema, Schema, Decoder)",4,1,9,3
"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Object, Decoder)",4,1,3,2
"org.apache.avro.io.ResolvingDecoder.resolve(Schema, Schema)",10,3,3,3
org.apache.avro.io.ResolvingDecoder.readFieldOrder(),4,1,8,2
org.apache.avro.io.ResolvingDecoder.drain(),3,1,4,1
org.apache.avro.io.ResolvingDecoder.readLong(),11,3,8,5
org.apache.avro.io.ResolvingDecoder.readFloat(),11,3,7,5
org.apache.avro.io.ResolvingDecoder.readDouble(),13,4,11,6
org.apache.avro.io.ResolvingDecoder.readString(Utf8),9,2,6,6
org.apache.avro.io.ResolvingDecoder.readString(),9,2,5,6
org.apache.avro.io.ResolvingDecoder.skipString(),9,2,4,3
org.apache.avro.io.ResolvingDecoder.readBytes(ByteBuffer),10,2,5,7
org.apache.avro.io.ResolvingDecoder.skipBytes(),9,2,4,3
org.apache.avro.io.ResolvingDecoder.readEnum(),11,2,4,6
org.apache.avro.io.ResolvingDecoder.readIndex(),6,1,5,4
"org.apache.avro.io.ResolvingDecoder.doAction(Symbol, Symbol)",31,10,12,12
org.apache.avro.io.ResolvingDecoder.skipAction(),20,7,8,9
org.apache.avro.protobuf.ProtobufData.ProtobufData(),1,1,0,1
org.apache.avro.protobuf.ProtobufData.get(),1,1,10,1
org.apache.avro.protobuf.ProtobufData.createDatumReader(Schema),3,1,1,2
org.apache.avro.protobuf.ProtobufData.createDatumWriter(Schema),3,1,1,2
"org.apache.avro.protobuf.ProtobufData.setField(Object, String, int, Object)",3,1,4,4
"org.apache.avro.protobuf.ProtobufData.getField(Object, String, int)",3,1,3,5
"org.apache.avro.protobuf.ProtobufData.setField(Object, String, int, Object, Object)",13,3,6,3
"org.apache.avro.protobuf.ProtobufData.getField(Object, String, int, Object)",11,3,5,5
"org.apache.avro.protobuf.ProtobufData.getRecordState(Object, Schema)",11,3,5,9
org.apache.avro.protobuf.ProtobufData.isRecord(Object),3,1,1,1
"org.apache.avro.protobuf.ProtobufData.newRecord(Object, Schema)",12,4,3,7
org.apache.avro.protobuf.ProtobufData.isArray(Object),3,1,1,1
org.apache.avro.protobuf.ProtobufData.isBytes(Object),3,1,1,1
org.apache.avro.protobuf.ProtobufData.getRecordSchema(Object),3,1,1,3
org.apache.avro.protobuf.ProtobufData.getSchema(Class),16,4,9,9
org.apache.avro.protobuf.ProtobufData.getSchema(Descriptor),22,4,3,18
"org.apache.avro.protobuf.ProtobufData.getNamespace(FileDescriptor, Descriptor)",20,4,4,13
org.apache.avro.protobuf.ProtobufData.toCamelCase(String),8,2,2,3
org.apache.avro.protobuf.ProtobufData.cap(String),3,1,2,5
org.apache.avro.protobuf.ProtobufData.getSchema(FieldDescriptor),6,2,2,4
org.apache.avro.protobuf.ProtobufData.getNonRepeatedSchema(FieldDescriptor),31,20,29,11
org.apache.avro.protobuf.ProtobufData.getSchema(EnumDescriptor),9,2,2,9
org.apache.avro.protobuf.ProtobufData.getDefault(FieldDescriptor),35,23,24,19
org.apache.avro.specific.TestSpecificRecordBuilder.testSpecificBuilder(),43,1,0,29
org.apache.avro.specific.TestSpecificRecordBuilder.testUnions(),18,1,1,11
org.apache.avro.specific.TestSpecificRecordBuilder.testInterop(),35,1,1,35
org.apache.avro.specific.TestSpecificRecordBuilder.attemptToSetNonNullableFieldToNull(),3,1,0,2
org.apache.avro.specific.TestSpecificRecordBuilder.buildWithoutSettingRequiredFields1(),3,1,0,2
org.apache.avro.specific.TestSpecificRecordBuilder.buildWithoutSettingRequiredFields2(),8,2,1,9
org.apache.avro.specific.TestSpecificRecordBuilder.buildWithoutSettingRequiredFields3(),8,2,1,9
org.apache.avro.specific.TestSpecificRecordBuilder.testBuilderPerformance(),15,2,1,13
org.apache.avro.specific.TestSpecificRecordBuilder.testBuilderPerformanceWithDefaultValues(),12,2,1,7
org.apache.avro.specific.TestSpecificRecordBuilder.testManualBuildPerformance(),20,2,7,5
org.apache.avro.mapred.tether.TetherMapRunner.configure(JobConf),3,1,1,1
"org.apache.avro.mapred.tether.TetherMapRunner.run(RecordReader<TetherData, NullWritable>, OutputCollector<TetherData, NullWritable>, Reporter)",35,6,10,25
"org.apache.avro.mapred.tether.TetheredProcess.TetheredProcess(JobConf, OutputCollector<TetherData, NullWritable>, Reporter)",53,9,16,24
org.apache.avro.mapred.tether.TetheredProcess.close(),10,5,6,3
org.apache.avro.mapred.tether.TetheredProcess.startSubprocess(JobConf),53,8,10,36
org.apache.avro.mapred.HadoopReducer.getReducer(JobConf),5,1,2,3
"org.apache.avro.mapred.HadoopReducer.getCollector(OutputCollector<AvroWrapper, NullWritable>)",3,1,1,2
"org.apache.avro.hadoop.io.AvroDeserializer.AvroDeserializer(Schema, Schema, ClassLoader)",7,2,7,6
"org.apache.avro.hadoop.io.AvroDeserializer.AvroDeserializer(Schema, Schema, DatumReader<D>)",6,2,5,4
org.apache.avro.hadoop.io.AvroDeserializer.getWriterSchema(),3,1,3,1
org.apache.avro.hadoop.io.AvroDeserializer.getReaderSchema(),3,1,5,1
org.apache.avro.hadoop.io.AvroDeserializer.open(InputStream),3,1,4,3
org.apache.avro.hadoop.io.AvroDeserializer.deserialize(T),7,2,5,5
org.apache.avro.hadoop.io.AvroDeserializer.close(),3,1,3,2
org.apache.avro.hadoop.io.AvroDeserializer.createAvroWrapper(),1,1,1,1
org.apache.avro.mapreduce.TestKeyValueInput.createInputFile(),18,1,5,9
org.apache.avro.mapreduce.TestKeyValueInput.testKeyValueInput(),54,1,4,38
org.apache.avro.mapreduce.TestKeyValueInput.testKeyValueInputMapOnly(),44,1,3,34
org.apache.avro.mapreduce.AvroFiles.AvroFiles(),1,1,0,1
"org.apache.avro.mapreduce.AvroFiles.createFile(File, Schema, T...)",11,2,6,6
"org.apache.avro.mapreduce.AvroKeyValueInputFormat.createRecordReader(InputSplit, TaskAttemptContext)",14,3,2,7
org.apache.trevni.avro.mapreduce.AvroTrevniRecordWriterBase.AvroTrevniRecordWriterBase(TaskAttemptContext),11,1,7,18
org.apache.trevni.avro.mapreduce.AvroTrevniRecordWriterBase.initSchema(TaskAttemptContext),1,1,1,1
org.apache.trevni.avro.mapreduce.AvroTrevniRecordWriterBase.flush(),9,1,10,7
org.apache.trevni.avro.mapreduce.AvroTrevniRecordWriterBase.close(TaskAttemptContext),4,1,0,1
org.apache.trevni.avro.mapreduce.AvroTrevniRecordWriterBase.filterMetadata(Configuration),11,3,4,11
org.apache.avro.hadoop.io.AvroKeyComparator.setConf(Configuration),7,2,1,5
"org.apache.avro.hadoop.io.AvroKeyComparator.compare(byte[], int, int, byte[], int, int)",3,1,5,2
"org.apache.avro.hadoop.io.AvroKeyComparator.compare(AvroKey<T>, AvroKey<T>)",3,1,4,3
org.apache.avro.hadoop.file.TestHadoopCodecFactory.testHadoopCodecFactoryDeflate(),5,1,0,5
org.apache.avro.hadoop.file.TestHadoopCodecFactory.testHadoopCodecFactorySnappy(),5,1,0,5
org.apache.avro.hadoop.file.TestHadoopCodecFactory.testHadoopCodecFactoryBZip2(),5,1,0,5
org.apache.avro.hadoop.file.TestHadoopCodecFactory.testHadoopCodecFactoryGZip(),5,1,0,5
org.apache.avro.hadoop.file.TestHadoopCodecFactory.testHadoopCodecFactoryFail(),4,1,0,2
org.apache.avro.hadoop.file.HadoopCodecFactory.fromHadoopString(String),12,3,10,4
org.apache.avro.hadoop.file.HadoopCodecFactory.getAvroCodecName(String),3,1,4,2
org.apache.avro.io.parsing.SymbolTest.testSomeMethod(),6,1,1,6
"org.apache.avro.io.parsing.SymbolTest.validateNonNull(Symbol, Set<Symbol>)",17,6,6,3
org.apache.avro.tool.DataFileWriteTool.getName(),3,1,0,1
org.apache.avro.tool.DataFileWriteTool.getShortDescription(),3,1,0,1
"org.apache.avro.tool.DataFileWriteTool.run(InputStream, PrintStream, PrintStream, List<String>)",54,6,8,30
"org.apache.trevni.avro.mapreduce.AvroTrevniKeyInputFormat.createRecordReader(InputSplit, TaskAttemptContext)",5,1,0,1
org.apache.trevni.avro.mapreduce.AvroTrevniKeyRecordReader.getCurrentKey(),4,1,1,1
org.apache.trevni.avro.mapreduce.AvroTrevniKeyRecordReader.getCurrentValue(),4,1,0,2
org.apache.trevni.avro.mapreduce.AvroTrevniKeyRecordReader.nextKeyValue(),5,1,1,4
org.apache.avro.file.SnappyCodec.SnappyCodec(),1,1,1,1
org.apache.avro.file.SnappyCodec.getName(),1,1,2,1
org.apache.avro.file.SnappyCodec.compress(ByteBuffer),11,1,2,12
org.apache.avro.file.SnappyCodec.decompress(ByteBuffer),12,2,2,14
org.apache.avro.file.SnappyCodec.hashCode(),1,1,0,3
org.apache.avro.file.SnappyCodec.equals(Object),7,3,1,2
org.apache.avro.util.internal.TestJacksonUtils.testToJsonNode(),18,1,3,10
org.apache.avro.util.internal.TestJacksonUtils.testToObject(),27,1,5,26
org.apache.avro.ipc.stats.StaticServlet.getResource(String),12,3,2,6
org.apache.avro.reflect.FieldAccessor.FieldAccessor(),2,1,0,1
org.apache.avro.reflect.FieldAccessor.get(Object),1,1,3,1
"org.apache.avro.reflect.FieldAccessor.set(Object, Object)",2,1,3,0
"org.apache.avro.reflect.FieldAccessor.read(Object, Decoder)",2,1,1,0
"org.apache.avro.reflect.FieldAccessor.write(Object, Encoder)",2,1,1,0
org.apache.avro.reflect.FieldAccessor.supportsIO(),3,1,2,1
org.apache.avro.reflect.FieldAccessor.getField(),1,1,1,1
org.apache.avro.reflect.FieldAccessor.isStringable(),3,1,2,1
org.apache.avro.reflect.FieldAccessor.isCustomEncoded(),3,1,2,1
"org.apache.avro.reflect.ArrayAccessor.writeArray(boolean[], Encoder)",8,2,4,3
"org.apache.avro.reflect.ArrayAccessor.writeArray(short[], Encoder)",8,2,4,3
"org.apache.avro.reflect.ArrayAccessor.writeArray(char[], Encoder)",8,2,4,3
"org.apache.avro.reflect.ArrayAccessor.writeArray(int[], Encoder)",8,2,4,3
"org.apache.avro.reflect.ArrayAccessor.writeArray(long[], Encoder)",8,2,4,3
"org.apache.avro.reflect.ArrayAccessor.writeArray(float[], Encoder)",8,2,4,3
"org.apache.avro.reflect.ArrayAccessor.writeArray(double[], Encoder)",8,2,4,3
"org.apache.avro.reflect.ArrayAccessor.readArray(Object, Class<?>, long, ResolvingDecoder)",18,8,5,8
"org.apache.avro.reflect.ArrayAccessor.readArray(boolean[], long, ResolvingDecoder)",15,4,5,5
"org.apache.avro.reflect.ArrayAccessor.readArray(int[], long, ResolvingDecoder)",15,4,5,5
"org.apache.avro.reflect.ArrayAccessor.readArray(short[], long, ResolvingDecoder)",15,4,5,5
"org.apache.avro.reflect.ArrayAccessor.readArray(char[], long, ResolvingDecoder)",15,4,5,5
"org.apache.avro.reflect.ArrayAccessor.readArray(long[], long, ResolvingDecoder)",15,4,5,5
"org.apache.avro.reflect.ArrayAccessor.readArray(float[], long, ResolvingDecoder)",15,4,5,5
"org.apache.avro.reflect.ArrayAccessor.readArray(double[], long, ResolvingDecoder)",15,4,5,5
org.apache.avro.TestBulkData.startServer(),10,2,4,9
org.apache.avro.TestBulkData.testRead(),4,2,4,3
org.apache.avro.TestBulkData.testWrite(),4,2,4,2
org.apache.avro.TestBulkData.stopServer(),3,1,2,1
org.apache.avro.TestBulkData.main(String[]),13,1,1,7
org.apache.avro.TestBulkData.printStats(long),8,1,5,2
"org.apache.avro.io.TestBlockingIO.TestBlockingIO(int, int, String)",5,1,3,4
org.apache.avro.io.TestBlockingIO.dump(byte[]),11,3,2,3
org.apache.avro.io.TestBlockingIO.testScan(),4,1,3,2
org.apache.avro.io.TestBlockingIO.testSkip1(),3,1,3,1
org.apache.avro.io.TestBlockingIO.testSkip2(),3,1,3,1
org.apache.avro.io.TestBlockingIO.testSkip3(),3,1,3,1
"org.apache.avro.io.TestBlockingIO.testSkip(int, int, String, int)",6,1,7,2
"org.apache.avro.io.TestBlockingIO.skipMap(JsonParser, Decoder, int)",13,4,4,4
"org.apache.avro.io.TestBlockingIO.skipArray(JsonParser, Decoder, int)",13,4,5,3
"org.apache.avro.io.TestBlockingIO.checkString(String, Decoder, int)",8,1,6,6
"org.apache.avro.io.TestBlockingIO.serialize(Encoder, JsonParser, ByteArrayOutputStream)",58,11,10,16
org.apache.avro.io.TestBlockingIO.data(),106,1,0,3
"org.apache.avro.io.TestBlockingIO.jss(int, char)",17,5,3,2
"org.apache.avro.tool.TestConcatTool.aDatum(Type, int)",10,3,5,3
"org.apache.avro.tool.TestConcatTool.generateData(String, Type, Map<String, String>, CodecFactory)",17,3,9,16
org.apache.avro.tool.TestConcatTool.getCodec(File),11,2,3,8
org.apache.avro.tool.TestConcatTool.numRowsInFile(File),13,2,2,8
org.apache.avro.tool.TestConcatTool.testConcat(),22,1,6,12
org.apache.avro.tool.TestConcatTool.testDifferentSchemasFail(),18,1,6,10
org.apache.avro.tool.TestConcatTool.testDifferentMetadataFail(),20,1,5,10
