method,LOC,Cyclomatic,FanIn,FanOut,Loop
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateShadingPattern(PreflightContext, PDResources)",15,3,6,6,1
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateTilingPattern(PreflightContext, PDResources)",18,4,6,6,1
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateXObjects(PreflightContext, PDResources)",35,6,7,16,1
"org.apache.pdfbox.pdmodel.graphics.color.PDColor.PDColor(COSArray, PDColorSpace)",22,4,7,7,2
"org.apache.pdfbox.pdmodel.graphics.color.PDColor.PDColor(float[], PDColorSpace)",6,1,12,5,0
"org.apache.pdfbox.pdmodel.graphics.color.PDColor.PDColor(COSName, PDColorSpace)",6,1,2,4,0
"org.apache.pdfbox.pdmodel.graphics.color.PDColor.PDColor(float[], COSName, PDColorSpace)",6,1,3,5,0
org.apache.pdfbox.pdmodel.graphics.color.PDColor.getComponents(),4,1,7,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDColor.getPatternName(),4,1,4,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDColor.isPattern(),4,1,1,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDColor.toRGB(),11,1,3,3,0
org.apache.pdfbox.pdmodel.graphics.color.PDColor.toCOSArray(),10,2,9,4,0
org.apache.pdfbox.pdmodel.graphics.color.PDColor.getColorSpace(),4,1,5,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDColor.toString(),5,1,2,2,0
org.apache.fontbox.cff.DataOutput.DataOutput(),4,1,0,2,0
org.apache.fontbox.cff.DataOutput.DataOutput(String),4,1,2,2,0
org.apache.fontbox.cff.DataOutput.getBytes(),4,1,1,2,0
org.apache.fontbox.cff.DataOutput.write(int),4,1,4,1,0
org.apache.fontbox.cff.DataOutput.write(byte[]),4,1,5,1,0
"org.apache.fontbox.cff.DataOutput.write(byte[], int, int)",4,1,4,1,0
org.apache.fontbox.cff.DataOutput.print(String),4,1,2,2,0
org.apache.fontbox.cff.DataOutput.println(String),5,1,2,3,0
org.apache.fontbox.cff.DataOutput.println(),4,1,0,1,0
org.apache.pdfbox.preflight.TestInvalidDirectory.TestInvalidDirectory(File),4,1,1,2,0
org.apache.pdfbox.preflight.TestInvalidDirectory.validate(),26,3,3,10,0
org.apache.pdfbox.preflight.TestInvalidDirectory.initializeParameters(),38,8,2,13,1
"org.apache.pdfbox.preflight.exception.SyntaxValidationException.SyntaxValidationException(String, Throwable, ValidationResult)",5,1,3,3,0
"org.apache.pdfbox.preflight.exception.SyntaxValidationException.SyntaxValidationException(String, ValidationResult)",5,1,3,3,0
"org.apache.pdfbox.preflight.exception.SyntaxValidationException.SyntaxValidationException(Throwable, ValidationResult)",5,1,3,3,0
org.apache.pdfbox.preflight.exception.SyntaxValidationException.getResult(),4,1,7,1,0
org.apache.pdfbox.preflight.parser.PreflightParser.PreflightParser(File),6,1,11,5,0
org.apache.pdfbox.preflight.parser.PreflightParser.PreflightParser(String),4,1,1,3,0
org.apache.pdfbox.preflight.parser.PreflightParser.PreflightParser(DataSource),6,1,2,6,0
org.apache.pdfbox.preflight.parser.PreflightParser.createUnknownErrorResult(),5,1,1,3,0
org.apache.pdfbox.preflight.parser.PreflightParser.addValidationError(ValidationError),8,2,14,4,0
org.apache.pdfbox.preflight.parser.PreflightParser.addValidationErrors(List<ValidationError>),7,2,1,1,1
org.apache.pdfbox.preflight.parser.PreflightParser.parse(),4,1,11,1,0
org.apache.pdfbox.preflight.parser.PreflightParser.parse(Format),4,1,2,1,0
"org.apache.pdfbox.preflight.parser.PreflightParser.parse(Format, PreflightConfiguration)",20,3,8,9,0
"org.apache.pdfbox.preflight.parser.PreflightParser.createPdfADocument(Format, PreflightConfiguration)",5,1,3,3,0
org.apache.pdfbox.preflight.parser.PreflightParser.createContext(),7,1,5,5,0
org.apache.pdfbox.preflight.parser.PreflightParser.getPDDocument(),5,1,7,2,0
org.apache.pdfbox.preflight.parser.PreflightParser.getPreflightDocument(),4,1,6,2,0
org.apache.pdfbox.preflight.parser.PreflightParser.initialParse(),13,3,1,7,1
org.apache.pdfbox.preflight.parser.PreflightParser.checkPdfHeader(),50,8,6,9,1
org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long),93,14,7,28,2
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSStream(COSDictionary),7,1,2,4,0
org.apache.pdfbox.preflight.parser.PreflightParser.checkStreamKeyWord(),16,3,3,8,0
org.apache.pdfbox.preflight.parser.PreflightParser.checkEndstreamKeyWord(),15,3,3,8,0
org.apache.pdfbox.preflight.parser.PreflightParser.nextIsEOL(),15,3,6,3,0
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSArray(),9,2,2,5,0
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSName(),9,2,3,6,0
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSString(),43,8,5,11,1
org.apache.pdfbox.preflight.parser.PreflightParser.parseDirObject(),35,7,9,8,0
"org.apache.pdfbox.preflight.parser.PreflightParser.parseObjectDynamically(long, int, boolean)",148,23,13,46,2
"org.apache.pdfbox.preflight.parser.PreflightParser.lastIndexOf(char[], byte[], int)",28,5,8,6,0
"org.apache.pdfbox.contentstream.operator.markedcontent.BeginMarkedContentSequence.process(Operator, List<COSBase>)",15,4,2,1,1
org.apache.pdfbox.contentstream.operator.markedcontent.BeginMarkedContentSequence.getName(),4,1,0,1,0
org.apache.pdfbox.pdmodel.common.TestEmbeddedFiles.testNullEmbeddedFile(),30,3,0,14,0
org.apache.pdfbox.pdmodel.common.TestEmbeddedFiles.testOSSpecificAttachments(),29,2,0,15,1
"org.apache.pdfbox.pdmodel.common.TestEmbeddedFiles.byteArrayContainsLC(String, byte[], String)",6,1,4,4,0
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.PDDocumentNameDictionary(PDDocumentCatalog),14,2,5,7,0
"org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.PDDocumentNameDictionary(PDDocumentCatalog, COSDictionary)",5,1,3,3,0
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getDests(),14,3,4,4,0
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.setDests(PDDestinationNameTreeNode),5,1,4,2,0
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getEmbeddedFiles(),10,2,8,3,0
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.setEmbeddedFiles(PDEmbeddedFilesNameTreeNode),4,1,4,1,0
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getJavaScript(),10,2,3,3,0
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.setJavascript(PDJavascriptNameTreeNode),4,1,3,1,0
org.apache.pdfbox.pdmodel.PDEmbeddedFilesNameTreeNode.PDEmbeddedFilesNameTreeNode(),4,1,1,2,0
org.apache.pdfbox.pdmodel.PDEmbeddedFilesNameTreeNode.PDEmbeddedFilesNameTreeNode(COSDictionary),4,1,3,2,0
org.apache.pdfbox.pdmodel.PDEmbeddedFilesNameTreeNode.convertCOSToPD(COSBase),4,1,1,2,0
org.apache.pdfbox.pdmodel.PDEmbeddedFilesNameTreeNode.createChildNode(COSDictionary),4,1,1,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.PDComplexFileSpecification(),5,1,4,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.PDComplexFileSpecification(COSDictionary),12,2,6,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEFDictionary(),8,2,9,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getObjectFromEFDictionary(COSName),9,2,6,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getFilename(),21,5,1,6,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getFileUnicode(),4,1,3,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setFileUnicode(String),4,1,3,1,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getFile(),4,1,3,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setFile(String),4,1,4,1,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getFileDos(),4,1,3,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setFileDos(String),4,1,3,1,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getFileMac(),4,1,3,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setFileMac(String),4,1,3,1,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getFileUnix(),4,1,3,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setFileUnix(String),4,1,3,1,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setVolatile(boolean),4,1,3,1,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.isVolatile(),4,1,2,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEmbeddedFile(),10,2,6,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setEmbeddedFile(PDEmbeddedFile),13,3,5,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEmbeddedFileDos(),10,2,3,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setEmbeddedFileDos(PDEmbeddedFile),13,3,4,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEmbeddedFileMac(),10,2,3,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setEmbeddedFileMac(PDEmbeddedFile),13,3,4,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEmbeddedFileUnix(),10,2,3,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setEmbeddedFileUnix(PDEmbeddedFile),13,3,4,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEmbeddedFileUnicode(),10,2,2,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setEmbeddedFileUnicode(PDEmbeddedFile),13,3,4,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setFileDescription(String),4,1,3,1,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getFileDescription(),4,1,2,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.PDEmbeddedFile(PDDocument),5,1,2,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.PDEmbeddedFile(COSStream),4,1,6,2,0
"org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.PDEmbeddedFile(PDDocument, InputStream)",5,1,4,4,0
"org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.PDEmbeddedFile(PDDocument, InputStream, COSName)",5,1,4,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setSubtype(String),4,1,3,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getSubtype(),4,1,2,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getSize(),4,1,2,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setSize(int),4,1,2,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getCreationDate(),4,1,0,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setCreationDate(Calendar),4,1,2,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getModDate(),4,1,0,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setModDate(Calendar),4,1,1,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getCheckSum(),4,1,0,3,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setCheckSum(String),4,1,1,2,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getMacSubtype(),10,2,1,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setMacSubtype(String),13,3,2,5,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getMacCreator(),10,2,1,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setMacCreator(String),13,3,2,5,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getMacResFork(),10,2,1,4,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setMacResFork(String),13,3,2,5,0
org.apache.pdfbox.debugger.hexviewer.ASCIIPane.ASCIIPane(HexModel),7,1,5,7,0
org.apache.pdfbox.debugger.hexviewer.ASCIIPane.paintComponent(Graphics),32,5,8,8,1
"org.apache.pdfbox.debugger.hexviewer.ASCIIPane.paintInSelected(Graphics, int, int)",13,1,12,7,0
org.apache.pdfbox.debugger.hexviewer.ASCIIPane.hexModelChanged(HexModelChangedEvent),4,1,0,1,0
org.apache.pdfbox.debugger.hexviewer.ASCIIPane.setSelected(int),6,1,2,5,0
org.apache.pdfbox.debugger.hexviewer.HexModel.HexModel(byte[]),9,2,5,6,1
org.apache.pdfbox.debugger.hexviewer.HexModel.getByte(int),4,1,4,2,0
org.apache.pdfbox.debugger.hexviewer.HexModel.getLineChars(int),17,4,5,5,1
org.apache.pdfbox.debugger.hexviewer.HexModel.getBytesForLine(int),12,2,4,4,1
org.apache.pdfbox.debugger.hexviewer.HexModel.size(),4,1,4,2,0
org.apache.pdfbox.debugger.hexviewer.HexModel.totalLine(),4,2,6,2,0
org.apache.pdfbox.debugger.hexviewer.HexModel.lineNumber(int),5,2,6,1,0
org.apache.pdfbox.debugger.hexviewer.HexModel.elementIndexInLine(int),4,1,4,1,0
org.apache.pdfbox.debugger.hexviewer.HexModel.isAsciiPrintable(char),4,1,2,1,0
org.apache.pdfbox.debugger.hexviewer.HexModel.addHexModelChangeListener(HexModelChangeListener),4,1,5,1,0
"org.apache.pdfbox.debugger.hexviewer.HexModel.updateModel(int, byte)",11,3,5,5,1
org.apache.pdfbox.debugger.hexviewer.HexModel.fireModelChanged(int),7,2,4,2,1
org.apache.pdfbox.debugger.hexviewer.HexModel.hexChanged(HexChangedEvent),9,2,2,5,0
"org.apache.pdfbox.debugger.hexviewer.HexModelChangedEvent.HexModelChangedEvent(int, int)",5,1,4,3,0
org.apache.pdfbox.debugger.hexviewer.HexModelChangedEvent.getStartIndex(),4,1,1,1,0
org.apache.pdfbox.debugger.hexviewer.HexModelChangedEvent.getChangeType(),4,1,1,1,0
org.apache.pdfbox.debugger.hexviewer.HexView.HexView(),4,1,1,4,0
org.apache.pdfbox.debugger.hexviewer.HexView.HexView(byte[]),5,1,3,7,0
org.apache.pdfbox.debugger.hexviewer.HexView.changeData(byte[]),10,2,4,6,0
org.apache.pdfbox.debugger.hexviewer.HexView.getPane(),4,1,3,1,0
org.apache.pdfbox.preflight.TestPreflightPath.test(),36,1,0,13,0
org.apache.pdfbox.preflight.TestPreflightPath.testPush(),6,1,0,3,0
org.apache.pdfbox.preflight.PreflightPath.pushObject(Object),11,2,6,3,0
"org.apache.pdfbox.preflight.PreflightPath.getPathElement(int, Class<T>)",8,2,5,3,0
org.apache.pdfbox.preflight.PreflightPath.getClosestTypePosition(Class<T>),11,3,6,4,1
org.apache.pdfbox.preflight.PreflightPath.getClosestPathElement(Class<T>),4,1,6,3,0
org.apache.pdfbox.preflight.PreflightPath.peek(),4,1,12,2,0
org.apache.pdfbox.preflight.PreflightPath.pop(),5,1,4,2,0
org.apache.pdfbox.preflight.PreflightPath.clear(),5,1,3,1,0
org.apache.pdfbox.preflight.PreflightPath.size(),4,1,4,2,0
org.apache.pdfbox.preflight.PreflightPath.isEmpty(),4,1,12,2,0
org.apache.pdfbox.preflight.PreflightPath.isExpectedType(Class<?>),6,1,12,4,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP.PDSeedValueMDP(),5,1,1,4,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP.PDSeedValueMDP(COSDictionary),5,1,3,3,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP.getCOSObject(),4,1,2,1,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP.getP(),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP.setP(int),8,2,3,2,0
org.apache.pdfbox.debugger.streampane.StreamImageView.StreamImageView(BufferedImage),5,1,2,3,0
org.apache.pdfbox.debugger.streampane.StreamImageView.initUI(),16,1,7,18,0
org.apache.pdfbox.debugger.streampane.StreamImageView.getView(),4,1,2,1,0
"org.apache.pdfbox.debugger.streampane.StreamImageView.zoomImage(BufferedImage, float, int)",7,1,5,5,0
org.apache.pdfbox.debugger.streampane.StreamImageView.actionPerformed(ActionEvent),8,2,2,7,0
org.apache.pdfbox.debugger.streampane.StreamImageView.addImage(Image),5,1,3,3,0
org.apache.pdfbox.debugger.streampane.StreamImageView.ancestorAdded(AncestorEvent),11,1,4,8,0
org.apache.pdfbox.debugger.streampane.StreamImageView.ancestorRemoved(AncestorEvent),5,1,2,1,0
org.apache.pdfbox.debugger.streampane.StreamImageView.ancestorMoved(AncestorEvent),3,1,0,0,0
org.apache.pdfbox.debugger.ui.ImageUtil.ImageUtil(),3,1,0,1,0
"org.apache.pdfbox.debugger.ui.ImageUtil.getRotatedImage(BufferedImage, int)",31,4,5,10,0
org.apache.pdfbox.debugger.ui.RotationMenu.RotationMenu(),4,1,1,3,0
org.apache.pdfbox.debugger.ui.RotationMenu.getInstance(),8,2,4,3,0
org.apache.pdfbox.debugger.ui.RotationMenu.setRotationSelection(String),23,5,11,3,0
org.apache.pdfbox.debugger.ui.RotationMenu.isRotationMenu(String),5,1,7,2,0
org.apache.pdfbox.debugger.ui.RotationMenu.getRotationDegrees(),16,4,6,2,0
org.apache.pdfbox.debugger.ui.RotationMenu.getRotationDegrees(String),23,5,5,3,0
org.apache.pdfbox.debugger.ui.RotationMenu.createRotationMenu(),24,1,9,12,0
org.apache.pdfbox.debugger.ui.ZoomMenu.ZoomMenu(),12,2,3,8,1
org.apache.pdfbox.debugger.ui.ZoomMenu.getInstance(),8,2,4,3,0
org.apache.pdfbox.debugger.ui.ZoomMenu.setZoomSelection(String),13,3,4,5,1
org.apache.pdfbox.debugger.ui.ZoomMenu.isZoomMenu(String),9,2,4,6,0
org.apache.pdfbox.debugger.ui.ZoomMenu.getZoomScale(),12,3,5,4,1
org.apache.pdfbox.debugger.ui.MenuBase.setMenu(JMenu),4,1,3,1,0
org.apache.pdfbox.debugger.ui.MenuBase.getMenu(),4,1,2,1,0
org.apache.pdfbox.debugger.ui.MenuBase.setEnableMenu(boolean),4,1,7,1,0
org.apache.pdfbox.debugger.ui.MenuBase.addMenuListeners(ActionListener),9,2,4,3,1
org.apache.pdfbox.debugger.ui.MenuBase.removeActionListeners(JMenuItem),7,2,2,2,1
org.apache.pdfbox.tools.imageio.TestImageIOUtils.checkSaveResources(PDResources),30,7,2,9,0
"org.apache.pdfbox.tools.imageio.TestImageIOUtils.doTestFile(File, String)",44,2,11,11,0
"org.apache.pdfbox.tools.imageio.TestImageIOUtils.checkImageFileSizeAndContent(String, BufferedImage)",18,4,3,10,0
"org.apache.pdfbox.tools.imageio.TestImageIOUtils.checkImageFileSize(String, BufferedImage)",8,1,3,5,0
"org.apache.pdfbox.tools.imageio.TestImageIOUtils.checkBufferedImageSize(String, BufferedImage, BufferedImage)",6,1,5,3,0
"org.apache.pdfbox.tools.imageio.TestImageIOUtils.checkNotBlank(String, BufferedImage)",14,3,4,7,0
"org.apache.pdfbox.tools.imageio.TestImageIOUtils.writeImage(PDDocument, String, String, ImageType, float)",19,2,8,10,0
org.apache.pdfbox.tools.imageio.TestImageIOUtils.testRenderImage(),22,3,0,6,0
"org.apache.pdfbox.tools.imageio.TestImageIOUtils.checkResolution(String, int)",36,2,4,28,0
"org.apache.pdfbox.tools.imageio.TestImageIOUtils.checkBmpResolution(String, int)",16,1,3,9,0
"org.apache.pdfbox.tools.imageio.TestImageIOUtils.checkTiffCompression(String, String)",15,1,4,15,0
"org.apache.pdfbox.tools.imageio.TestImageIOUtils.checkFileTypeByContent(String, FileType)",6,1,3,5,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createThumbnail(COSStream),5,1,3,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.PDImageXObject(PDDocument),4,1,1,3,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.PDImageXObject(PDDocument, InputStream, COSBase, int, int, int, PDColorSpace)",13,1,13,11,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createRawStream(PDDocument, InputStream)",19,2,3,6,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.PDImageXObject(PDStream, PDResources)",4,1,8,3,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createFromFile(String, PDDocument)",4,1,5,3,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createFromFileByExtension(File, PDDocument)",27,5,3,13,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createFromFileByContent(File, PDDocument)",42,6,8,14,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.PDImageXObject(PDStream, PDResources, COSInputStream)",6,1,5,7,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.repair(PDStream, COSInputStream)",5,1,3,5,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getMetadata(),9,2,1,4,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.setMetadata(PDMetadata),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getStructParent(),4,1,1,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.setStructParent(int),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getImage(),27,5,11,11,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getStencilImage(Paint),8,2,1,4,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getOpaqueImage(),4,1,8,2,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.applyMask(BufferedImage, BufferedImage, boolean)",48,7,5,8,2
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.scaleImage(BufferedImage, int, int)",12,1,9,8,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getMask(),17,3,2,5,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getColorKeyMask(),9,2,2,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getSoftMask(),9,2,8,5,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getBitsPerComponent(),11,2,3,4,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.setBitsPerComponent(int),4,1,3,2,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getColorSpace(),20,4,6,7,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createInputStream(),4,1,0,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createInputStream(List<String>),4,1,2,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.isEmpty(),4,1,0,4,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.setColorSpace(PDColorSpace),4,2,3,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getHeight(),4,1,9,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.setHeight(int),4,1,3,2,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getWidth(),4,1,9,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.setWidth(int),4,1,3,2,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getInterpolate(),4,1,1,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.setInterpolate(boolean),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.setDecode(COSArray),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getDecode(),9,2,1,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.isStencil(),4,1,5,3,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.setStencil(boolean),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getSuffix(),31,6,9,6,0
org.apache.pdfbox.rendering.ImageType.toBufferedImageType(),1,1,1,1,0
org.apache.pdfbox.rendering.ImageType.values(),0,1,0,1,0
org.apache.pdfbox.rendering.ImageType.valueOf(),0,1,0,1,0
org.apache.pdfbox.util.filetypedetector.FileType.values(),0,1,0,1,0
org.apache.pdfbox.util.filetypedetector.FileType.valueOf(),0,1,0,1,0
org.apache.pdfbox.util.filetypedetector.FileTypeDetector.FileTypeDetector(),3,1,0,1,0
org.apache.pdfbox.util.filetypedetector.FileTypeDetector.detectFileType(BufferedInputStream),17,3,4,8,0
org.apache.pdfbox.tools.imageio.ImageIOUtil.ImageIOUtil(),3,1,0,1,0
"org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, int)",15,1,5,7,0
"org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, String, int)",14,1,4,5,0
"org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, OutputStream)",5,1,5,2,0
"org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, OutputStream, int)",5,1,7,2,0
"org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, OutputStream, int, float)",87,13,8,32,2
"org.apache.pdfbox.tools.imageio.ImageIOUtil.getOrCreateChildNode(IIOMetadataNode, String)",11,2,3,6,0
"org.apache.pdfbox.tools.imageio.ImageIOUtil.setDPI(IIOMetadata, int, String)",15,2,5,7,0
"org.apache.xmpbox.type.GUIDType.GUIDType(XMPMetadata, String, String, String, Object)",4,1,6,2,0
"org.apache.pdfbox.cos.COSOutputStream.COSOutputStream(List<Filter>, COSDictionary, OutputStream, ScratchFile)",7,1,4,4,0
org.apache.pdfbox.cos.COSOutputStream.write(byte[]),4,1,2,1,0
"org.apache.pdfbox.cos.COSOutputStream.write(byte[], int, int)",4,1,4,1,0
org.apache.pdfbox.cos.COSOutputStream.write(int),4,1,2,1,0
org.apache.pdfbox.cos.COSOutputStream.flush(),3,1,0,0,0
org.apache.pdfbox.cos.COSOutputStream.close(),11,2,4,9,1
org.apache.pdfbox.filter.Filter.Filter(),3,1,0,1,0
"org.apache.pdfbox.filter.Filter.decode(InputStream, OutputStream, COSDictionary, int)",2,1,6,1,0
"org.apache.pdfbox.filter.Filter.encode(InputStream, OutputStream, COSDictionary, int)",5,1,6,2,0
"org.apache.pdfbox.filter.Filter.encode(InputStream, OutputStream, COSDictionary)",2,1,3,0,0
"org.apache.pdfbox.filter.Filter.getDecodeParams(COSDictionary, int)",22,5,9,8,0
"org.apache.pdfbox.filter.Filter.findImageReader(String, String)",18,4,5,6,1
