method,pattern,space
org.apache.pdfbox.io.ScratchFileBuffer.read(),FreqExec,org.apache.pdfbox.io.ScratchFileBuffer.read(); org.apache.pdfbox.io.RandomAccessInputStream.read(); org.apache.pdfbox.pdfparser.RandomAccessSource.read(); org.apache.pdfbox.io.ScratchFileBuffer.peek(); org.apache.pdfbox.pdfparser.COSParser.isString(char[]); org.apache.pdfbox.pdfparser.COSParser.bfSearchForObjects()
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareEncryptionDictRev6(String, String, PDEncryption, int)",HotCallee,"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareEncryptionDictRev6(String, String, PDEncryption, int); org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeHash2B(byte[], byte[], byte[])"
org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColor.setColor(PDColor),FreqExec,"org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColor.setColor(PDColor); org.apache.pdfbox.contentstream.operator.color.SetColor.process(Operator, List<COSBase>)"
"org.apache.pdfbox.contentstream.operator.text.SetFontAndSize.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.text.SetFontAndSize.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)"
org.apache.pdfbox.tools.ExtractText.startProcessing(String),HotExec,org.apache.pdfbox.tools.ExtractText.startProcessing(String)
org.apache.pdfbox.rendering.PageDrawer.endPath(),FreqExec,"org.apache.pdfbox.rendering.PageDrawer.endPath(); org.apache.pdfbox.contentstream.operator.graphics.EndPath.process(Operator, List<COSBase>)"
org.apache.pdfbox.pdmodel.font.PDFont.toUnicode(int),FreqExec,"org.apache.pdfbox.pdmodel.font.PDFont.toUnicode(int); org.apache.pdfbox.pdmodel.font.PDSimpleFont.toUnicode(int, GlyphList); org.apache.pdfbox.pdmodel.font.PDType0Font.toUnicode(int)"
org.apache.pdfbox.pdfparser.RandomAccessSource.peek(),FreqExec,org.apache.pdfbox.pdfparser.RandomAccessSource.peek(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(); org.apache.pdfbox.pdfparser.BaseParser.isDigit(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(); org.apache.pdfbox.pdfparser.BaseParser.readLine(); org.apache.pdfbox.pdfparser.BaseParser.isSpace()
org.apache.pdfbox.io.RandomAccessInputStream.available(),FreqExec,"org.apache.pdfbox.io.RandomAccessInputStream.available(); java.io.FilterInputStream.available(); org.apache.pdfbox.filter.FlateFilter.decompress(InputStream, OutputStream)"
"org.apache.pdfbox.filter.ASCII85Filter.decode(InputStream, OutputStream, COSDictionary, int)",HotCallee,"org.apache.pdfbox.filter.ASCII85Filter.decode(InputStream, OutputStream, COSDictionary, int); org.apache.pdfbox.filter.ASCII85InputStream.read(byte[], int, int)"
"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte, OutputStream)",FreqExec,"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte, OutputStream); org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], int, int, OutputStream); org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], OutputStream)"
"org.apache.pdfbox.rendering.PDFRenderer.renderImage(int, float)",HotExec,"org.apache.pdfbox.rendering.PDFRenderer.renderImage(int, float); org.apache.pdfbox.rendering.PDFRenderer.renderImage(int)"
"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(InputStream, OutputStream)",HotCallee,"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(InputStream, OutputStream); org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(byte[], int, int, OutputStream)"
"org.apache.pdfbox.io.RandomAccessBuffer.read(byte[], int, int)",FreqExec,"org.apache.pdfbox.io.RandomAccessBuffer.read(byte[], int, int); org.apache.pdfbox.io.RandomAccessBuffer.read(byte[]); org.apache.pdfbox.io.RandomAccessBuffer.readFully(int)"
org.apache.pdfbox.util.Matrix.Matrix(),FreqExec,"org.apache.pdfbox.util.Matrix.Matrix(); org.apache.pdfbox.util.Matrix.clone(); org.apache.pdfbox.util.Matrix.multiply(Matrix); org.apache.pdfbox.util.Matrix.getTranslateInstance(float, float)"
"org.apache.pdfbox.filter.LZWFilter.encode(InputStream, OutputStream, COSDictionary)",HotExec,"org.apache.pdfbox.filter.LZWFilter.encode(InputStream, OutputStream, COSDictionary)"
"org.apache.pdfbox.text.PDFTextStripper.overlap(float, float, float, float)",FreqExec,"org.apache.pdfbox.text.PDFTextStripper.overlap(float, float, float, float); org.apache.pdfbox.text.PDFTextStripper.writePage()"
org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),HotCyclic,org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue()
org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),FreqExec,"org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.COSParser.parseFileObject(Long, COSObjectKey, COSObject); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(); org.apache.pdfbox.pdfparser.PDFObjectStreamParser.parse(); org.apache.pdfbox.preflight.parser.PreflightParser.parseDirObject()"
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createInputStream(),HotCallee,org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createInputStream(); org.apache.pdfbox.pdmodel.common.PDStream.createInputStream()
"org.apache.pdfbox.filter.ccitt.CCITTFaxG31DDecodeInputStream.writeRun(int, int)",FreqExec,"org.apache.pdfbox.filter.ccitt.CCITTFaxG31DDecodeInputStream.writeRun(int, int); org.apache.pdfbox.filter.ccitt.CCITTFaxG31DDecodeInputStream.access$400(CCITTFaxG31DDecodeInputStream, int, int)"
org.apache.pdfbox.cos.COSString.parseHex(String),HotCallee,org.apache.pdfbox.cos.COSString.parseHex(String)
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getCapHeight(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getCapHeight(); org.apache.pdfbox.text.PDFTextStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector)"
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getOpaqueImage(),HotCallee,"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getOpaqueImage(); org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.getRGBImage(PDImage, COSArray)"
"org.apache.pdfbox.pdmodel.graphics.shading.PatchMeshesShadingContext.PatchMeshesShadingContext(PDShadingType6, ColorModel, AffineTransform, Matrix, Rectangle, int)",HotExec,"org.apache.pdfbox.pdmodel.graphics.shading.PatchMeshesShadingContext.PatchMeshesShadingContext(PDShadingType6, ColorModel, AffineTransform, Matrix, Rectangle, int)"
"org.apache.pdfbox.pdfparser.COSParser.addNewToList(Queue<COSBase>, Collection<COSBase>, Set<Long>)",FreqExec,"org.apache.pdfbox.pdfparser.COSParser.addNewToList(Queue<COSBase>, Collection<COSBase>, Set<Long>); org.apache.pdfbox.pdfparser.COSParser.parseDictObjects(COSDictionary, COSName...)"
org.apache.pdfbox.cos.COSObjectKey.equals(Object),FreqExec,org.apache.pdfbox.cos.COSObjectKey.equals(Object); java.util.HashMap.get(Object); java.util.HashMap.putAll(Map); java.util.HashMap.containsKey(Object); java.util.Hashtable.get(Object)
org.apache.pdfbox.pdmodel.graphics.state.PDTextState.clone(),FreqExec,org.apache.pdfbox.pdmodel.graphics.state.PDTextState.clone(); org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.clone()
"org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.getRGBImage(PDImage, COSArray)",HotCallee,"org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.getRGBImage(PDImage, COSArray); org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.from8bit(PDImage, WritableRaster); org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.from1Bit(PDImage, WritableRaster)"
"org.apache.pdfbox.pdmodel.graphics.image.LosslessFactory.createFromImage(PDDocument, BufferedImage)",HotExec,"org.apache.pdfbox.pdmodel.graphics.image.LosslessFactory.createFromImage(PDDocument, BufferedImage)"
org.apache.pdfbox.pdmodel.font.PDType0Font.isVertical(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDType0Font.isVertical(); org.apache.pdfbox.text.PDFTextStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector); org.apache.pdfbox.pdmodel.font.PDType0Font.getDisplacement(int); org.apache.pdfbox.contentstream.PDFStreamEngine.showText(byte[]); org.apache.pdfbox.contentstream.PDFStreamEngine.showTextStrings(COSArray)"
org.apache.pdfbox.pdmodel.graphics.state.RenderingMode.isStroke(),FreqExec,"org.apache.pdfbox.pdmodel.graphics.state.RenderingMode.isStroke(); org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(Glyph2D, PDFont, int, Vector, AffineTransform)"
"org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.getStencilImage(PDImage, Paint)",HotExec,"org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.getStencilImage(PDImage, Paint); org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getStencilImage(Paint)"
"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.toRGBImageAWT(WritableRaster, ColorSpace)",HotCallee,"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.toRGBImageAWT(WritableRaster, ColorSpace)"
org.apache.pdfbox.pdmodel.graphics.image.ValidateXImage.colorCount(BufferedImage),HotCallee,org.apache.pdfbox.pdmodel.graphics.image.ValidateXImage.colorCount(BufferedImage)
org.apache.pdfbox.pdmodel.font.PDFont.equals(Object),FreqExec,org.apache.pdfbox.pdmodel.font.PDFont.equals(Object); java.util.HashMap.get(Object)
org.apache.pdfbox.pdmodel.PDDocument.load(File),FreqExec,"org.apache.pdfbox.pdmodel.PDDocument.load(File); org.apache.pdfbox.text.TestTextStripper.doTestFile(File, File, boolean, boolean)"
org.apache.pdfbox.text.TextPosition.isDiacritic(),FreqExec,org.apache.pdfbox.text.TextPosition.isDiacritic(); org.apache.pdfbox.text.PDFTextStripper.processTextPosition(TextPosition)
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getPath(int),FreqExec,"org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getPath(int); org.apache.pdfbox.rendering.TTFGlyph2D.getPathForGID(int, int)"
"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.create(COSBase, PDResources, boolean)",FreqExec,"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.create(COSBase, PDResources, boolean); org.apache.pdfbox.pdmodel.PDResources.getColorSpace(COSName, boolean)"
org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.eval(float[]),FreqExec,org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.eval(float[]); org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.toRGB(float[]); org.apache.pdfbox.pdmodel.graphics.shading.PDShading.evalFunction(float[])
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getBoundingBox(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getBoundingBox(); org.apache.pdfbox.text.PDFTextStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector); org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper.insertGeneratedAppearance(PDAnnotationWidget, PDAppearanceStream, OutputStream)"
org.apache.pdfbox.pdfwriter.COSWriter.addXRefEntry(COSWriterXRefEntry),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.addXRefEntry(COSWriterXRefEntry); org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase); org.apache.pdfbox.pdfwriter.COSWriter.doWriteXRefTable()
org.apache.pdfbox.rendering.PageDrawer.getNonStrokingPaint(),FreqExec,"org.apache.pdfbox.rendering.PageDrawer.getNonStrokingPaint(); org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(Glyph2D, PDFont, int, Vector, AffineTransform); org.apache.pdfbox.rendering.PageDrawer.fillPath(int)"
"org.apache.pdfbox.contentstream.PDFStreamEngine.processAnnotation(PDAnnotation, PDAppearanceStream)",HotCallee,"org.apache.pdfbox.contentstream.PDFStreamEngine.processAnnotation(PDAnnotation, PDAppearanceStream); org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDContentStream); org.apache.pdfbox.pdmodel.common.PDRectangle.getWidth(); org.apache.pdfbox.contentstream.PDFStreamEngine.getGraphicsState()"
org.apache.pdfbox.cos.COSDocument.accept(ICOSVisitor),HotCallee,org.apache.pdfbox.cos.COSDocument.accept(ICOSVisitor); org.apache.pdfbox.pdfwriter.COSWriter.visitFromDocument(COSDocument)
"org.apache.pdfbox.pdmodel.PDDocument.load(File, String, MemoryUsageSetting)",FreqExec,"org.apache.pdfbox.pdmodel.PDDocument.load(File, String, MemoryUsageSetting); org.apache.pdfbox.pdmodel.PDDocument.load(File)"
org.apache.pdfbox.cos.COSName.COSName(String),FreqExec,org.apache.pdfbox.cos.COSName.COSName(String); org.apache.pdfbox.cos.COSName.<clinit>()
org.apache.pdfbox.pdmodel.font.PDFont.getSpaceWidth(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDFont.getSpaceWidth(); org.apache.pdfbox.text.PDFTextStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector)"
org.apache.pdfbox.util.QuickSort.sort(List<T>),HotCallee,"org.apache.pdfbox.util.QuickSort.sort(List<T>); org.apache.pdfbox.util.QuickSort.sort(List<T>, Comparator<T>)"
org.apache.pdfbox.io.RandomAccessBuffer.checkClosed(),FreqExec,"org.apache.pdfbox.io.RandomAccessBuffer.checkClosed(); org.apache.pdfbox.io.RandomAccessBuffer.write(int); org.apache.pdfbox.io.RandomAccessBuffer.read(byte[], int, int)"
org.apache.pdfbox.pdmodel.common.PDRectangle.getHeight(),FreqExec,"org.apache.pdfbox.pdmodel.common.PDRectangle.getHeight(); org.apache.pdfbox.contentstream.PDFStreamEngine.processAnnotation(PDAnnotation, PDAppearanceStream); org.apache.pdfbox.text.PDFTextStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector)"
org.apache.pdfbox.text.TextPosition.getYDirAdj(),FreqExec,"org.apache.pdfbox.text.TextPosition.getYDirAdj(); org.apache.pdfbox.text.TextPositionComparator.compare(TextPosition, TextPosition); org.apache.pdfbox.text.PDFTextStripper.writePage(); org.apache.pdfbox.text.PDFTextStripper.isParagraphSeparation(PositionWrapper, PositionWrapper, PositionWrapper, float)"
org.apache.pdfbox.io.ScratchFileBuffer.write(int),FreqExec,org.apache.pdfbox.io.ScratchFileBuffer.write(int); org.apache.pdfbox.io.RandomAccessOutputStream.write(int)
org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary); org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(); org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSName()
"org.apache.pdfbox.filter.ASCII85InputStream.read(byte[], int, int)",FreqExec,"org.apache.pdfbox.filter.ASCII85InputStream.read(byte[], int, int); org.apache.pdfbox.filter.ASCII85Filter.decode(InputStream, OutputStream, COSDictionary, int)"
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptDataRC4(byte[], InputStream, OutputStream)",HotCallee,"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptDataRC4(byte[], InputStream, OutputStream); org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(InputStream, OutputStream)"
"org.apache.pdfbox.cos.COSDictionary.getEmbeddedInt(String, String)",HotExec,"org.apache.pdfbox.cos.COSDictionary.getEmbeddedInt(String, String)"
"org.apache.pdfbox.contentstream.operator.state.Restore.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.state.Restore.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)"
org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.computeRecipientsField(byte[]),HotCallee,"org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.computeRecipientsField(byte[]); org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.createDERForRecipient(byte[], X509Certificate)"
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceGray.toRGBImage(WritableRaster),HotExec,"org.apache.pdfbox.pdmodel.graphics.color.PDDeviceGray.toRGBImage(WritableRaster); org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.from1Bit(PDImage, WritableRaster); org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.from8bit(PDImage, WritableRaster)"
"org.apache.pdfbox.contentstream.operator.color.SetNonStrokingDeviceRGBColor.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.color.SetNonStrokingDeviceRGBColor.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)"
"org.apache.pdfbox.rendering.PDFRenderer.renderImageWithDPI(int, float)",HotCallee,"org.apache.pdfbox.rendering.PDFRenderer.renderImageWithDPI(int, float); org.apache.pdfbox.rendering.PDFRenderer.renderImage(int, float, ImageType)"
"org.apache.pdfbox.contentstream.operator.text.MoveText.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.text.MoveText.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)"
org.apache.pdfbox.filter.ccitt.TIFFFaxDecoder.decodeWhiteCodeWord(),FreqExec,"org.apache.pdfbox.filter.ccitt.TIFFFaxDecoder.decodeWhiteCodeWord(); org.apache.pdfbox.filter.ccitt.TIFFFaxDecoder.decodeT6(byte[], byte[], int, int, long, boolean)"
org.apache.pdfbox.util.Hex.getString(byte),FreqExec,org.apache.pdfbox.util.Hex.getString(byte); org.apache.pdfbox.util.Hex.getBytes(byte)
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceRGB.toRGB(float[]),FreqExec,org.apache.pdfbox.pdmodel.graphics.color.PDDeviceRGB.toRGB(float[]); org.apache.pdfbox.rendering.PageDrawer.getPaint(PDColor); org.apache.pdfbox.pdmodel.graphics.shading.ShadingContext.convertToRGB(float[])
org.apache.pdfbox.filter.ASCIIHexFilter.isWhitespace(int),FreqExec,"org.apache.pdfbox.filter.ASCIIHexFilter.isWhitespace(int); org.apache.pdfbox.filter.ASCIIHexFilter.decode(InputStream, OutputStream, COSDictionary, int)"
"org.apache.pdfbox.filter.JPXFilter.readJPX(InputStream, DecodeResult)",HotCallee,"org.apache.pdfbox.filter.JPXFilter.readJPX(InputStream, DecodeResult)"
"org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.COSWriterXRefEntry(long, COSBase, COSObjectKey)",FreqExec,"org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.COSWriterXRefEntry(long, COSBase, COSObjectKey); org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase)"
org.apache.pdfbox.io.RandomAccessBuffer.readFully(int),HotExec,org.apache.pdfbox.io.RandomAccessBuffer.readFully(int)
"org.apache.pdfbox.pdmodel.graphics.shading.Vertex.Vertex(Point2D, float[])",HotExec,"org.apache.pdfbox.pdmodel.graphics.shading.Vertex.Vertex(Point2D, float[])"
org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDContentStream),HotCallee,org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDContentStream); org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDContentStream); org.apache.pdfbox.contentstream.PDFStreamEngine.getGraphicsState()
org.apache.pdfbox.rendering.PageDrawer.endText(),FreqExec,"org.apache.pdfbox.rendering.PageDrawer.endText(); org.apache.pdfbox.contentstream.operator.text.EndText.process(Operator, List<COSBase>)"
org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary),HotCyclic,org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue()
org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary()
org.apache.pdfbox.util.Matrix.multiply(Matrix),FreqExec,"org.apache.pdfbox.util.Matrix.multiply(Matrix); org.apache.pdfbox.contentstream.PDFStreamEngine.showText(byte[]); org.apache.pdfbox.text.PDFTextStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector)"
"org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.read(byte[], int, int)",FreqExec,"org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.read(byte[], int, int); org.apache.pdfbox.pdfparser.COSParser.readValidStream(OutputStream, COSNumber); org.apache.pdfbox.pdfparser.COSParser.isString(byte[]); org.apache.pdfbox.pdfparser.COSParser.getStartxrefOffset(); org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.read(byte[]); org.apache.pdfbox.io.RandomAccessInputStream.read(byte[], int, int)"
org.apache.pdfbox.pdmodel.font.PDSimpleFont.isSymbolic(),FreqExec,org.apache.pdfbox.pdmodel.font.PDSimpleFont.isSymbolic(); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.codeToGID(int)
"org.apache.pdfbox.contentstream.operator.text.MoveTextSetLeading.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.text.MoveTextSetLeading.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)"
"org.apache.pdfbox.pdfwriter.COSWriter.writeString(COSString, OutputStream)",HotCallee,"org.apache.pdfbox.pdfwriter.COSWriter.writeString(COSString, OutputStream); org.apache.pdfbox.pdfwriter.COSWriter.writeString(byte[], boolean, OutputStream)"
org.apache.pdfbox.text.PDFTextStripper.normalizeWord(String),FreqExec,"org.apache.pdfbox.text.PDFTextStripper.normalizeWord(String); org.apache.pdfbox.text.PDFTextStripper.createWord(String, List<TextPosition>)"
org.apache.pdfbox.rendering.PageDrawer.shadingFill(COSName),HotCallee,org.apache.pdfbox.rendering.PageDrawer.shadingFill(COSName); org.apache.pdfbox.contentstream.PDFStreamEngine.getGraphicsState()
org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.clone(),FreqExec,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.clone(); org.apache.pdfbox.contentstream.PDFStreamEngine.saveGraphicsState(); org.apache.pdfbox.contentstream.PDFStreamEngine.saveGraphicsStack()
"org.apache.pdfbox.pdfparser.PDFXRefStream.writeNumber(OutputStream, long, int)",FreqExec,"org.apache.pdfbox.pdfparser.PDFXRefStream.writeNumber(OutputStream, long, int); org.apache.pdfbox.pdfparser.PDFXRefStream.writeStreamData(OutputStream, int[])"
org.apache.pdfbox.pdfparser.COSParser.parseXref(long),HotCallee,org.apache.pdfbox.pdfparser.COSParser.parseXref(long); org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(); org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.peek(); org.apache.pdfbox.io.ScratchFileBuffer.seek(long)
"org.apache.pdfbox.filter.LZWFilter.calculateChunk(int, int)",FreqExec,"org.apache.pdfbox.filter.LZWFilter.calculateChunk(int, int); org.apache.pdfbox.filter.LZWFilter.encode(InputStream, OutputStream, COSDictionary); org.apache.pdfbox.filter.LZWFilter.doLZWDecode(InputStream, OutputStream, int)"
"org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, OutputStream)",HotCallee,"org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, OutputStream); org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, OutputStream, int)"
org.apache.pdfbox.contentstream.PDFStreamEngine.showTextStrings(COSArray),FreqExec,"org.apache.pdfbox.contentstream.PDFStreamEngine.showTextStrings(COSArray); org.apache.pdfbox.contentstream.operator.text.ShowTextAdjusted.process(Operator, List<COSBase>)"
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.extractCmapTable(),FreqExec,org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.extractCmapTable(); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.codeToGID(int)
org.apache.pdfbox.pdmodel.font.PDType1Font.getWidthFromFont(int),FreqExec,"org.apache.pdfbox.pdmodel.font.PDType1Font.getWidthFromFont(int); org.apache.pdfbox.pdmodel.font.PDFont.getWidth(int); org.apache.pdfbox.rendering.PageDrawer.drawGlyph2D(Glyph2D, PDFont, int, Vector, AffineTransform)"
org.apache.pdfbox.pdfparser.BaseParser.isHexDigit(char),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.isHexDigit(char); org.apache.pdfbox.pdfparser.BaseParser.parseCOSHexString()
org.apache.pdfbox.pdfparser.XrefTrailerResolver.getXrefTable(),FreqExec,"org.apache.pdfbox.pdfparser.XrefTrailerResolver.getXrefTable(); org.apache.pdfbox.pdfparser.COSParser.parseObjectDynamically(long, int, boolean); org.apache.pdfbox.pdfparser.COSParser.parseDictObjects(COSDictionary, COSName...)"
org.apache.pdfbox.rendering.PageDrawer.createGlyph2D(PDFont),FreqExec,"org.apache.pdfbox.rendering.PageDrawer.createGlyph2D(PDFont); org.apache.pdfbox.rendering.PageDrawer.showFontGlyph(Matrix, PDFont, int, String, Vector)"
org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue(),HotCyclic,org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue()
org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue(),FreqExec,org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary)
"org.apache.pdfbox.contentstream.operator.graphics.FillNonZeroRule.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.graphics.FillNonZeroRule.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>)"
org.apache.pdfbox.pdmodel.font.PDType1Font.getBoundingBox(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDType1Font.getBoundingBox(); org.apache.pdfbox.text.PDFTextStreamEngine.showGlyph(Matrix, PDFont, int, String, Vector)"
