method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
"org.apache.ivy.core.resolve.IvyNodeCallers.addCaller(String, IvyNode, String, String, String[], DependencyDescriptor)",15,180,18,55,26,5,9,17,1,641,66,5611,0.2857142857142857,0.09738846572361262,0.4864864864864865,0.06832298136645963,0.16216216216216217,0.15384615384615385,0.030612244897959183,0.22077922077922077,0.09090909090909091,0.002071845526300479,0.018857142857142857,0.0058178544872665725,0.06687614520762082
org.apache.ivy.util.FileUtil.forceDelete(File),0,36,7,10,14,5,56,5,1,45325,52,9679,1.0,0.019042437431991296,0.1891891891891892,0.012422360248447204,0.08108108108108109,0.15384615384615385,0.19047619047619047,0.06493506493506493,0.09090909090909091,0.14649984162179283,0.014857142857142857,0.010036576778567894,0.06684193453612294
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printConfiguration(Configuration, PrintWriter)",2,15,4,11,29,7,5,11,1,433,18,1379,0.9047619047619048,0.007616974972796518,0.10810810810810811,0.013664596273291925,0.18243243243243243,0.23076923076923078,0.017006802721088437,0.14285714285714285,0.09090909090909091,0.0013995461979533657,0.005142857142857143,0.001429055879403447,0.06674095735141108
"org.apache.ivy.plugins.resolver.IBiblioResolver.listRevisionsWithMavenMetadata(Repository, String)",4,43,9,16,41,7,7,11,0,2482,0,11,0.8095238095238095,0.022850924918389554,0.24324324324324326,0.01987577639751553,0.2635135135135135,0.23076923076923078,0.023809523809523808,0.14285714285714285,1e-13,0.008022341023834305,1e-13,1.0370507107427047e-05,0.06646159881622636
"org.apache.ivy.core.search.SearchEngine.listModules(ModuleId, PatternMatcher)",20,177,16,47,21,3,7,19,2,4,0,8,0.04761904761904767,0.0957562568008705,0.43243243243243246,0.058385093167701865,0.12837837837837837,0.07692307692307693,0.023809523809523808,0.24675324675324675,0.18181818181818182,1.2928833237444486e-05,1e-13,7.259354975198933e-06,0.06576877423508573
"org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler)",1,7,3,5,28,6,9,8,0,105123,1,3507,0.9523809523809523,0.003264417845484222,0.08108108108108109,0.006211180124223602,0.17567567567567569,0.19230769230769232,0.030612244897959183,0.1038961038961039,1e-13,0.3397794341049692,0.00028571428571428574,0.0036358997918639223,0.06518495322409114
"org.apache.ivy.core.report.ResolveReport.setDependencies(List, Filter)",16,678,33,123,17,5,6,14,2,1319,11,617,0.23809523809523814,0.36833514689880303,0.8918918918918919,0.15279503105590062,0.10135135135135136,0.15384615384615385,0.02040816326530612,0.18181818181818182,0.18181818181818182,0.0042632827600473195,0.003142857142857143,0.0006388232378175061,0.06447766895505917
org.apache.ivy.core.settings.IvySettings.addResolver(DependencyResolver),20,9,3,6,23,7,14,10,1,116,27,13046,0.04761904761904767,0.004352557127312296,0.08108108108108109,0.007453416149068323,0.14189189189189189,0.23076923076923078,0.047619047619047616,0.12987012987012986,0.09090909090909091,0.00037493616388589013,0.007714285714285714,0.013528326521638582,0.06423249733343685
org.apache.ivy.plugins.parser.m2.PomReader.getLicenses(),20,378,14,101,23,6,6,15,1,7,0,126,0.04761904761904767,0.20511425462459196,0.3783783783783784,0.12546583850931678,0.14189189189189189,0.19230769230769232,0.02040816326530612,0.19480519480519481,0.09090909090909091,2.2625458165527853e-05,1e-13,0.00012963133884283807,0.06403700307082708
org.apache.ivy.core.resolve.VisitNode.gotoNode(IvyNode),15,461,27,110,22,5,7,18,1,6,0,101,0.2857142857142857,0.250272034820457,0.7297297297297297,0.13664596273291926,0.13513513513513514,0.15384615384615385,0.023809523809523808,0.23376623376623376,0.09090909090909091,1.939324985616673e-05,1e-13,0.00010370507107427046,0.06375380659700029
org.apache.ivy.plugins.repository.ssh.SshRepository.list(String),20,183,15,42,30,4,2,18,1,2,0,4,0.04761904761904767,0.09902067464635474,0.40540540540540543,0.05217391304347826,0.1891891891891892,0.11538461538461539,0.006802721088435374,0.23376623376623376,0.09090909090909091,6.464416618722243e-06,1e-13,3.111152132228114e-06,0.06360542610629918
org.apache.ivy.core.settings.XmlSettingsParser.doParse(URL),1,12,6,6,25,5,6,14,0,78834,1,5648,0.9523809523809523,0.005984766050054407,0.16216216216216217,0.007453416149068323,0.1554054054054054,0.15384615384615385,0.02040816326530612,0.18181818181818182,1e-13,0.25480790986017465,0.00028571428571428574,0.005856225363564053,0.06341223000161325
org.apache.ivy.core.module.status.StatusManager.computeMaps(),1,17,6,7,15,4,7,17,2,71,20,1333,0.9523809523809523,0.008705114254624592,0.16216216216216217,0.008695652173913044,0.08783783783783784,0.11538461538461539,0.023809523809523808,0.22077922077922077,0.18181818181818182,0.00022948678996463965,0.005714285714285714,0.0013813515467092825,0.0633084225190564
"org.apache.ivy.Main.initSettings(CommandLine, Ivy)",20,602,24,145,29,7,3,16,0,420,0,5,0.04761904761904767,0.32698585418933623,0.6486486486486487,0.18012422360248448,0.18243243243243243,0.23076923076923078,0.01020408163265306,0.2077922077922078,1e-13,0.001357527489931671,1e-13,4.148202842970819e-06,0.06318807069034085
org.apache.ivy.util.cli.CommandLineParser.parse(String[]),20,602,18,137,25,5,7,16,1,2,0,19,0.04761904761904767,0.32698585418933623,0.4864864864864865,0.1701863354037267,0.1554054054054054,0.15384615384615385,0.023809523809523808,0.2077922077922078,0.09090909090909091,6.464416618722243e-06,1e-13,1.8666912793368682e-05,0.06317731806708371
org.apache.ivy.core.resolve.IvyNodeEviction.getAllEvictingNodesDetails(),20,4,2,3,20,8,2,11,1,10,0,115,0.04761904761904767,0.001632208922742111,0.05405405405405406,0.0037267080745341614,0.12162162162162163,0.2692307692307692,0.006802721088435374,0.14285714285714285,0.09090909090909091,3.2322083093611215e-05,1e-13,0.00011822378102466833,0.06314280595519557
org.apache.ivy.plugins.resolver.IBiblioHelper.getIBiblioMirror(),20,3,2,2,29,7,14,6,1,6506,0,9,0.04761904761904767,0.001088139281828074,0.05405405405405406,0.002484472049689441,0.18243243243243243,0.23076923076923078,0.047619047619047616,0.07792207792207792,0.09090909090909091,0.02102874726070346,1e-13,8.296405685941637e-06,0.06305744040936251
org.apache.ivy.plugins.lock.FileBasedLockStrategy.acquireLock(File),20,17,6,6,29,7,5,8,1,16092,3,671,0.04761904761904767,0.008705114254624592,0.16216216216216217,0.007453416149068323,0.18243243243243243,0.23076923076923078,0.017006802721088437,0.1038961038961039,0.09090909090909091,0.05201269611423917,0.0008571428571428571,0.0006948239761976121,0.06300563215735581
"org.apache.ivy.util.Configurator.addChild(ObjectDescriptor, Class, String, Object)",1,26,6,14,33,7,6,11,0,9771,29,11479,0.9523809523809523,0.013601741022850925,0.16216216216216217,0.017391304347826087,0.20945945945945946,0.23076923076923078,0.02040816326530612,0.14285714285714285,1e-13,0.03158190739076752,0.008285714285714285,0.011903268057904764,0.06282045906102598
org.apache.ivy.core.resolve.IvyNodeEviction.cleanEvicted(),13,204,23,53,15,5,6,10,2,392,147,62561,0.38095238095238093,0.11044613710554951,0.6216216216216216,0.06583850931677018,0.08783783783783784,0.15384615384615385,0.02040816326530612,0.12987012987012986,0.18181818181818182,0.0012670256572695597,0.042,0.0648778924640636,0.06269002883344148
org.apache.ivy.core.report.ResolveReport.hasError(),16,1059,37,228,8,2,111,6,1,69,1,474,0.23809523809523814,0.5756256800870512,1.0,0.28322981366459626,0.04054054054054054,0.038461538461538464,0.37755102040816324,0.07792207792207792,0.09090909090909091,0.0002230223733459174,0.00028571428571428574,0.0004905249861812993,0.0626257352590701
org.apache.ivy.core.settings.XmlSettingsParser.urlFromFileAttribute(String),20,42,6,12,25,7,5,17,0,1063,0,602,0.04761904761904767,0.022306855277475515,0.16216216216216217,0.014906832298136646,0.1554054054054054,0.23076923076923078,0.017006802721088437,0.22077922077922077,1e-13,0.0034358374328508725,1e-13,0.0006232674771563655,0.062437840059197565
org.apache.ivy.ant.IvyTask.getIvyInstance(),4,1325,18,287,23,4,41,11,0,24091,2,1784,0.8095238095238095,0.720348204570185,0.4864864864864865,0.3565217391304348,0.14189189189189189,0.11538461538461539,0.13945578231292516,0.14285714285714285,1e-13,0.07786713038081879,0.0005714285714285715,0.0018490614172542424,0.06189698107250928
"org.apache.ivy.core.resolve.IvyNode.moveToRealNode(String, IvyNode, String, String, boolean, IvyNode)",15,291,15,51,23,4,14,24,0,23,0,21,0.2857142857142857,0.15778019586507072,0.40540540540540543,0.06335403726708075,0.14189189189189189,0.11538461538461539,0.047619047619047616,0.3116883116883117,1e-13,7.43407911153058e-05,1e-13,2.0741014214854093e-05,0.06166200077298535
"org.apache.ivy.core.resolve.IvyNodeCallers.doesCallersExclude(String, Artifact, Stack)",2,24,6,11,25,6,7,11,1,612,44,9925,0.9047619047619048,0.012513601741022852,0.16216216216216217,0.013664596273291925,0.1554054054054054,0.19230769230769232,0.023809523809523808,0.14285714285714285,0.09090909090909091,0.0019781114853290064,0.012571428571428572,0.0102916912534106,0.06166030245426065
"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.DefaultDependencyDescriptor(DefaultDependencyDescriptor, ModuleRevisionId)",20,8,3,6,24,5,15,20,0,1,0,75,0.04761904761904767,0.003808487486398259,0.08108108108108109,0.007453416149068323,0.14864864864864866,0.15384615384615385,0.05102040816326531,0.2597402597402597,1e-13,3.2322083093611216e-06,1e-13,7.674175259496014e-05,0.06132601342809759
"org.apache.ivy.util.FileUtil.copy(File, File, CopyProgressListener, boolean)",4,260,16,49,27,6,13,13,0,16118,28,3013,0.8095238095238095,0.14091403699673558,0.43243243243243246,0.06086956521739131,0.16891891891891891,0.19230769230769232,0.04421768707482993,0.16883116883116883,1e-13,0.05209673353028256,0.008,0.003123596740757026,0.06123061795385059
org.apache.ivy.core.resolve.ResolveData.mediate(DependencyDescriptor),15,271,24,66,22,5,2,16,1,650,79,10227,0.2857142857142857,0.14689880304678998,0.6486486486486487,0.08198757763975155,0.13513513513513514,0.15384615384615385,0.006802721088435374,0.2077922077922078,0.09090909090909091,0.002100935401084729,0.022571428571428572,0.010604880568054897,0.06115837381662935
org.apache.ivy.core.resolve.IvyNode.getRealConfs(String),15,36,7,12,22,7,5,10,1,894,39,7656,0.2857142857142857,0.019042437431991296,0.1891891891891892,0.014906832298136646,0.13513513513513514,0.23076923076923078,0.017006802721088437,0.12987012987012986,0.09090909090909091,0.0028895942285688428,0.011142857142857144,0.007938623190735404,0.06083487400686356
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean)",1,619,15,112,5,1,83,3,0,107188,0,2238,0.9523809523809523,0.33623503808487487,0.40540540540540543,0.1391304347826087,0.02027027027027027,1e-13,0.282312925170068,0.03896103896103896,1e-13,0.34645394426379994,1e-13,0.0023198824399314304,0.060794230894585806
"org.apache.ivy.plugins.resolver.IBiblioResolver.listTokenValues(String, String)",20,42,5,13,27,6,7,17,0,358,0,15,0.04761904761904767,0.022306855277475515,0.13513513513513514,0.016149068322981366,0.16891891891891891,0.19230769230769232,0.023809523809523808,0.22077922077922077,1e-13,0.0011571305747512816,1e-13,1.4518709950397865e-05,0.060592334775833145
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addDependencyMgt(PomDependencyMgt),20,378,15,107,24,4,5,18,1,25,0,47,0.04761904761904767,0.20511425462459196,0.40540540540540543,0.13291925465838508,0.14864864864864866,0.11538461538461539,0.017006802721088437,0.23376623376623376,0.09090909090909091,8.080520773402804e-05,1e-13,4.770433269416441e-05,0.06057577491360386
org.apache.ivy.core.repository.RepositoryManagementEngine.analyze(),20,29,4,12,19,4,3,14,2,0,0,3,0.04761904761904767,0.015233949945593036,0.10810810810810811,0.014906832298136646,0.11486486486486487,0.11538461538461539,0.01020408163265306,0.18181818181818182,0.18181818181818182,1e-13,1e-13,2.0741014214854093e-06,0.060409008614724355
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getResolvedRevision(ModuleRevisionId, CacheMetadataOptions)",13,308,23,62,35,6,3,13,0,1409,8,553,0.38095238095238093,0.16702937976060936,0.6216216216216216,0.07701863354037267,0.22297297297297297,0.19230769230769232,0.01020408163265306,0.16883116883116883,1e-13,0.0045541815078898205,0.002285714285714286,0.0005724519923299729,0.059816608071928214
"org.apache.ivy.ant.IvyBuildList.processFilterNodeFromLeaf(ModuleDescriptor, Set, Map)",20,19,6,11,15,5,5,12,2,0,0,26,0.04761904761904767,0.009793253536452665,0.16216216216216217,0.013664596273291925,0.08783783783783784,0.15384615384615385,0.017006802721088437,0.15584415584415584,0.18181818181818182,1e-13,1e-13,2.5926267768567616e-05,0.0596355651658401
"org.apache.ivy.util.CredentialsUtil.loadPassfile(Credentials, File)",4,19,6,8,29,7,4,13,0,0,0,17,0.8095238095238095,0.009793253536452665,0.16216216216216217,0.009937888198757764,0.18243243243243243,0.23076923076923078,0.013605442176870748,0.16883116883116883,1e-13,1e-13,1e-13,1.6592811371883275e-05,0.05956451285420329
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(InputStream, Resource, File, UpdateOptions)",4,246,16,64,27,6,7,12,0,26884,1,1193,0.8095238095238095,0.13329706202393907,0.43243243243243246,0.07950310559006211,0.16891891891891891,0.19230769230769232,0.023809523809523808,0.15584415584415584,1e-13,0.0868946881888644,0.00028571428571428574,0.001236164447205304,0.059447386064774996
org.apache.ivy.core.settings.XmlSettingsParser.parse(URL),2,68,9,25,14,2,36,10,1,79152,0,1691,0.9047619047619048,0.03645266594124048,0.24324324324324326,0.031055900621118012,0.08108108108108109,0.038461538461538464,0.12244897959183673,0.12987012987012986,0.09090909090909091,0.2558357521025515,1e-13,0.0017526157011551707,0.05932300673214213
org.apache.ivy.plugins.resolver.FileSystemResolver.commitPublishTransaction(),20,26,5,7,35,6,10,11,0,251,1,195,0.04761904761904767,0.013601741022850925,0.13513513513513514,0.008695652173913044,0.22297297297297297,0.19230769230769232,0.034013605442176874,0.14285714285714285,1e-13,0.0008112842856496415,0.00028571428571428574,0.0002011878378840847,0.05922623282338744
"org.apache.ivy.plugins.repository.ssh.SshRepository.get(String, File)",20,186,15,42,28,7,4,13,0,1,0,4,0.04761904761904767,0.10065288356909684,0.40540540540540543,0.05217391304347826,0.17567567567567569,0.23076923076923078,0.013605442176870748,0.16883116883116883,1e-13,3.2322083093611216e-06,1e-13,3.111152132228114e-06,0.05888831187584257
"org.apache.ivy.core.module.descriptor.Configuration.Configuration(Map, Map, String, Visibility, String, String[], boolean, String, ModuleRevisionId)",2,14,5,9,25,5,12,11,1,54,6,5644,0.9047619047619048,0.007072905331882481,0.13513513513513514,0.011180124223602485,0.1554054054054054,0.15384615384615385,0.04081632653061224,0.14285714285714285,0.09090909090909091,0.00017453924870550056,0.0017142857142857142,0.005852077160721082,0.05872470512650016
org.apache.ivy.core.search.SearchEngine.listRevisionEntries(ModuleEntry),20,18,6,11,16,3,7,16,2,0,0,10,0.04761904761904767,0.009249183895538629,0.16216216216216217,0.013664596273291925,0.0945945945945946,0.07692307692307693,0.023809523809523808,0.2077922077922078,0.18181818181818182,1e-13,1e-13,9.333456396684341e-06,0.058493848987449706
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addArtifact(String, Artifact)",5,408,25,112,23,5,17,10,1,511,23,4474,0.7619047619047619,0.22143634385201305,0.6756756756756757,0.1391304347826087,0.14189189189189189,0.15384615384615385,0.05782312925170068,0.12987012987012986,0.09090909090909091,0.0016516584460835333,0.006571428571428572,0.004638727829152118,0.05839768276698017
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getDependencyManagements(ModuleDescriptor),20,378,16,100,26,4,6,15,1,10,0,20,0.04761904761904767,0.20511425462459196,0.43243243243243246,0.12422360248447205,0.16216216216216217,0.11538461538461539,0.02040816326530612,0.19480519480519481,0.09090909090909091,3.2322083093611215e-05,1e-13,1.9703963504111386e-05,0.05836867720794744
org.apache.ivy.core.report.ConfigurationResolveReport.getModuleIds(),15,310,29,56,19,4,6,18,1,695,18,908,0.2857142857142857,0.16811751904243744,0.7837837837837838,0.06956521739130435,0.11486486486486487,0.11538461538461539,0.02040816326530612,0.23376623376623376,0.09090909090909091,0.0022463847750059797,0.005142857142857143,0.0009406049946436331,0.057986989152360245
org.apache.ivy.core.repository.RepositoryManagementEngine.load(),20,205,16,43,25,5,10,11,1,1978,0,6,0.04761904761904767,0.11099020674646355,0.43243243243243246,0.05341614906832298,0.1554054054054054,0.15384615384615385,0.034013605442176874,0.14285714285714285,0.09090909090909091,0.006393308035916299,1e-13,5.185253553713523e-06,0.057874954810088704
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getDependencyMgtExclusions(ModuleDescriptor, String, String)",20,226,20,50,24,4,8,15,1,2,0,158,0.04761904761904767,0.12241566920565833,0.5405405405405406,0.062111801242236024,0.14864864864864866,0.11538461538461539,0.027210884353741496,0.19480519480519481,0.09090909090909091,6.464416618722243e-06,1e-13,0.00016281696158660462,0.05770129347389078
"org.apache.ivy.plugins.repository.vsftp.VsftpRepository.put(File, String, boolean)",20,182,11,46,27,6,4,15,0,486,0,4,0.04761904761904767,0.0984766050054407,0.2972972972972973,0.05714285714285714,0.16891891891891891,0.19230769230769232,0.013605442176870748,0.19480519480519481,1e-13,0.0015708532383495052,1e-13,3.111152132228114e-06,0.05699655088489981
org.apache.ivy.core.module.descriptor.Configuration.replaceWildcards(ModuleDescriptor),3,10,4,5,20,6,8,10,1,212,30,7894,0.8571428571428572,0.004896626768226333,0.10810810810810811,0.006211180124223602,0.12162162162162163,0.19230769230769232,0.027210884353741496,0.12987012987012986,0.09090909090909091,0.0006852281615845578,0.008571428571428572,0.008185441259892167,0.05690151463039254
"org.apache.ivy.plugins.report.XmlReportWriter.outputMetadataArtifact(PrintWriter, IvyNode)",15,265,21,60,26,5,3,18,0,769,49,1462,0.2857142857142857,0.14363438520130578,0.5675675675675675,0.07453416149068323,0.16216216216216217,0.15384615384615385,0.01020408163265306,0.23376623376623376,1e-13,0.0024855681898987027,0.014,0.0015151310883950915,0.05680148215912765
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorWriter.setModuleVariables(ModuleDescriptor, IvyVariableContainer, PomWriterOptions)",20,203,14,56,28,7,4,11,0,0,0,16,0.04761904761904767,0.10990206746463548,0.3783783783783784,0.06956521739130435,0.17567567567567569,0.23076923076923078,0.013605442176870748,0.14285714285714285,1e-13,1e-13,1e-13,1.555576066114057e-05,0.056291141583912505
org.apache.ivy.core.search.SearchEngine.listModuleEntries(OrganisationEntry),20,16,5,10,15,3,6,15,2,0,0,5,0.04761904761904767,0.008161044613710556,0.13513513513513514,0.012422360248447204,0.08783783783783784,0.07692307692307693,0.02040816326530612,0.19480519480519481,0.18181818181818182,1e-13,1e-13,4.148202842970819e-06,0.05617928061019308
"org.apache.ivy.plugins.resolver.DualResolver.getDependency(DependencyDescriptor, ResolveData)",20,161,11,44,26,5,8,14,0,48677,1,854,0.04761904761904767,0.08705114254624592,0.2972972972972973,0.0546583850931677,0.16216216216216217,0.15384615384615385,0.027210884353741496,0.18181818181818182,1e-13,0.15733420387477132,0.00028571428571428574,0.000884604256263527,0.05571758828157911
"org.apache.ivy.util.url.BasicURLHandler.upload(File, URL, CopyProgressListener)",20,28,5,8,31,3,3,21,0,6,0,5,0.04761904761904767,0.014689880304679,0.13513513513513514,0.009937888198757764,0.19594594594594594,0.07692307692307693,0.01020408163265306,0.2727272727272727,1e-13,1.939324985616673e-05,1e-13,4.148202842970819e-06,0.0555802411425889
"org.apache.ivy.plugins.resolver.BasicResolver.resolveAndCheckRevision(ModuleDescriptor, ModuleRevisionId, ResolvedResource, boolean)",14,456,22,115,26,6,5,14,0,220,8,1119,0.33333333333333337,0.24755168661588683,0.5945945945945946,0.14285714285714285,0.16216216216216217,0.19230769230769232,0.017006802721088437,0.18181818181818182,1e-13,0.0007110858280594467,0.002285714285714286,0.0011594226946103436,0.05555778812176586
org.apache.ivy.plugins.repository.sftp.SFTPRepository.resolveResource(String),14,192,18,45,20,5,4,13,1,17,0,44,0.33333333333333337,0.10391730141458107,0.4864864864864865,0.055900621118012424,0.12162162162162163,0.15384615384615385,0.013605442176870748,0.16883116883116883,0.09090909090909091,5.494754125913907e-05,1e-13,4.45931805619363e-05,0.05488541081549454
org.apache.ivy.plugins.resolver.CacheResolver.ensureConfigured(),8,386,21,75,19,4,9,15,1,1,0,26,0.6190476190476191,0.20946681175190424,0.5675675675675675,0.09316770186335403,0.11486486486486487,0.11538461538461539,0.030612244897959183,0.19480519480519481,0.09090909090909091,3.2322083093611216e-06,1e-13,2.5926267768567616e-05,0.05465941043000198
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor)",20,168,11,45,26,4,5,18,0,26963,0,1186,0.04761904761904767,0.09085963003264418,0.2972972972972973,0.055900621118012424,0.16216216216216217,0.11538461538461539,0.017006802721088437,0.23376623376623376,1e-13,0.08715003264530392,1e-13,0.001228905092230105,0.05464255870637237
"org.apache.ivy.core.resolve.IvyNodeCallers.updateFrom(IvyNodeCallers, String, boolean)",4,12,5,7,19,6,5,10,1,6,0,204,0.8095238095238095,0.005984766050054407,0.13513513513513514,0.008695652173913044,0.11486486486486487,0.19230769230769232,0.017006802721088437,0.12987012987012986,0.09090909090909091,1.939324985616673e-05,1e-13,0.00021052129428076902,0.054505048320302715
org.apache.ivy.ant.IvyCachePath.doExecute(),20,306,22,45,21,5,4,12,1,1898,0,22,0.04761904761904767,0.16594124047878128,0.5945945945945946,0.055900621118012424,0.12837837837837837,0.15384615384615385,0.013605442176870748,0.15584415584415584,0.09090909090909091,0.006134731371167409,1e-13,2.1778064925596797e-05,0.054479970693073455
org.apache.ivy.util.StringUtils.uncapitalize(String),1,8,2,6,9,3,3,5,0,4898,772,556090,0.9523809523809523,0.003808487486398259,0.05405405405405406,0.007453416149068323,0.0472972972972973,0.07692307692307693,0.01020408163265306,0.06493506493506493,1e-13,0.015831356299250775,0.22057142857142858,0.5766924926861998,0.054414475060591286
"org.apache.ivy.plugins.resolver.CacheResolver.download(Artifact[], DownloadOptions)",20,66,7,26,23,3,4,17,1,0,0,4,0.04761904761904767,0.03536452665941241,0.1891891891891892,0.03229813664596273,0.14189189189189189,0.07692307692307693,0.013605442176870748,0.22077922077922077,0.09090909090909091,1e-13,1e-13,3.111152132228114e-06,0.05441091173698808
"org.apache.ivy.core.search.SearchEngine.listRevisions(String, String)",20,14,5,8,15,3,8,13,2,0,0,11,0.04761904761904767,0.007072905331882481,0.13513513513513514,0.009937888198757764,0.08783783783783784,0.07692307692307693,0.027210884353741496,0.16883116883116883,0.18181818181818182,1e-13,1e-13,1.0370507107427047e-05,0.05426220129574013
"org.apache.ivy.plugins.resolver.RepositoryResolver.put(Artifact, File, String, boolean)",20,221,22,54,16,5,8,6,2,5672,1,373,0.04761904761904767,0.11969532100108814,0.5945945945945946,0.0670807453416149,0.0945945945945946,0.15384615384615385,0.027210884353741496,0.07792207792207792,0.18181818181818182,0.01833308553069628,0.00028571428571428574,0.0003857828643962861,0.05419563106421651
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.newCallerInstance(ModuleRevisionId, String[], boolean, boolean)",14,648,29,138,17,3,7,12,2,252,1,98,0.33333333333333337,0.3520130576713819,0.7837837837837838,0.17142857142857143,0.10135135135135136,0.07692307692307693,0.023809523809523808,0.15584415584415584,0.18181818181818182,0.0008145164939590027,0.00028571428571428574,0.00010059391894204235,0.054056713285545094
org.apache.ivy.core.module.id.ModuleRevisionId.getName(),1,1163,14,315,3,1,62,3,0,83,83,254923,0.9523809523809523,0.6322089227421109,0.3783783783783784,0.391304347826087,0.006756756756756757,1e-13,0.2108843537414966,0.03896103896103896,1e-13,0.0002682732896769731,0.023714285714285716,0.2643670412839517,0.05394578009434845
"org.apache.ivy.core.retrieve.RetrieveEngine.getConfs(ModuleRevisionId, RetrieveOptions)",4,246,16,63,24,4,8,19,0,166,0,128,0.8095238095238095,0.13329706202393907,0.43243243243243246,0.0782608695652174,0.14864864864864866,0.11538461538461539,0.027210884353741496,0.24675324675324675,1e-13,0.0005365465793539462,1e-13,0.00013170544026432348,0.05384021092162527
org.apache.ivy.ant.IvyCleanCache.doExecute(),20,46,7,10,19,6,3,10,1,43,0,14,0.04761904761904767,0.024483133841131665,0.1891891891891892,0.012422360248447204,0.11486486486486487,0.19230769230769232,0.01020408163265306,0.12987012987012986,0.09090909090909091,0.00013898495730252825,1e-13,1.348165923965516e-05,0.05381732480037971
org.apache.ivy.core.module.id.ModuleRevisionId.equals(Object),1,727,14,189,17,6,22,8,0,216,88,50111,0.9523809523809523,0.39499455930359084,0.3783783783783784,0.23478260869565218,0.10135135135135136,0.19230769230769232,0.07482993197278912,0.1038961038961039,1e-13,0.0006981569948220022,0.025142857142857144,0.051966611115316926,0.05359453666906317
org.apache.ivy.ant.IvyAntVariableContainer.updateProject(String),9,174,9,62,18,4,4,15,1,1700,67,427,0.5714285714285714,0.0941240478781284,0.24324324324324326,0.07701863354037267,0.10810810810810811,0.11538461538461539,0.013605442176870748,0.19480519480519481,0.09090909090909091,0.005494754125913907,0.019142857142857142,0.0004417836027763922,0.05331139643078569
org.apache.ivy.plugins.trigger.LogTrigger.log(String),20,17,8,7,29,6,8,10,0,47,0,11,0.04761904761904767,0.008705114254624592,0.21621621621621623,0.008695652173913044,0.18243243243243243,0.19230769230769232,0.027210884353741496,0.12987012987012986,1e-13,0.00015191379053997272,1e-13,1.0370507107427047e-05,0.053184015571062636
"org.apache.ivy.core.resolve.IvyNode.addRootModuleConfigurations(IvyNodeUsage, String, String[])",15,280,15,47,18,5,7,4,2,358,32,17130,0.2857142857142857,0.15179542981501631,0.40540540540540543,0.058385093167701865,0.10810810810810811,0.15384615384615385,0.023809523809523808,0.05194805194805195,0.18181818181818182,0.0011571305747512816,0.009142857142857144,0.017763641624311786,0.05300690841693377
"org.apache.ivy.core.sort.ModuleDescriptorSorter.sortModuleDescriptorsHelp(ModuleInSort, ModuleInSort)",4,39,6,13,22,5,7,9,1,904,46,4110,0.8095238095238095,0.020674646354733407,0.16216216216216217,0.016149068322981366,0.13513513513513514,0.15384615384615385,0.023809523809523808,0.11688311688311688,0.09090909090909091,0.002921916311662454,0.013142857142857144,0.004261241370441773,0.052912426343141444
org.apache.ivy.core.search.SearchEngine.listModules(String),20,14,5,8,14,3,6,13,2,0,0,12,0.04761904761904767,0.007072905331882481,0.13513513513513514,0.009937888198757764,0.08108108108108109,0.07692307692307693,0.02040816326530612,0.16883116883116883,0.18181818181818182,1e-13,1e-13,1.140755781816975e-05,0.052906262143154685
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.newDefaultInstance(ModuleRevisionId, DependencyArtifactDescriptor[])",6,457,18,93,18,3,6,15,1,14890,13,1605,0.7142857142857143,0.24809575625680086,0.4864864864864865,0.115527950310559,0.10810810810810811,0.07692307692307693,0.02040816326530612,0.19480519480519481,0.09090909090909091,0.0481275817263871,0.0037142857142857142,0.0016634293400312982,0.05260300787210778
org.apache.ivy.plugins.repository.ssh.SshRepository.resolveResource(String),20,205,17,45,26,6,2,12,0,197,0,21,0.04761904761904767,0.11099020674646355,0.4594594594594595,0.055900621118012424,0.16216216216216217,0.19230769230769232,0.006802721088435374,0.15584415584415584,1e-13,0.000636745036944141,1e-13,2.0741014214854093e-05,0.05173013670011712
