hash,author,date,title,file
d0f7f364,Trung Do,2017-07-06 19:31:36,Fix some string comparisons with ==,"['src/java/org/apache/ivy/ant/IvyBuildList.java', 'src/java/org/apache/ivy/core/cache/ParserSettingsMonitor.java', 'src/java/org/apache/ivy/core/module/id/MatcherLookup.java', 'src/java/org/apache/ivy/core/report/ArtifactDownloadReport.java', 'src/java/org/apache/ivy/osgi/p2/P2MetadataParser.java', 'test/java/org/apache/ivy/core/cache/ModuleDescriptorMemoryCacheTest.java']",6
2902a9a3,Jean-Louis Boudart,2014-05-06 06:16:30,"Fix broken unit test, force publication date on testExtraInfosWithNestedElement as PomParsing can generate a publication date based on file modification date",['test/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriterTest.java'],1
e484646c,Maarten Coene,2014-05-05 20:56:51,IMPROVEMENT: ivy:makepom will generate an exclusion when transitive=false on a dependency (IVY-1470),"['src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorWriter.java', 'test/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorWriterTest.java']",2
8d851390,Jean-Louis Boudart,2014-05-05 19:52:53,"FIX: regression introduced by IVY-1457, dependency management wasn't properly handled introducing lots of resolution failures","['src/java/org/apache/ivy/core/module/descriptor/DefaultModuleDescriptor.java', 'src/java/org/apache/ivy/core/module/descriptor/ModuleDescriptor.java', 'src/java/org/apache/ivy/osgi/core/BundleInfoAdapter.java', 'src/java/org/apache/ivy/osgi/repo/AbstractOSGiResolver.java', 'src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java', 'src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java', 'src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java', 'test/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParserTest.java', 'test/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriterTest.java']",9
ff2f32b9,Nicolas Lalevee,2014-05-03 16:22:05,"When parsing an OSGi MANIFEST, add its entries in the extra infos of the module descriptor","['src/java/org/apache/ivy/ant/ConvertManifestTask.java', 'src/java/org/apache/ivy/osgi/core/BundleInfoAdapter.java', 'src/java/org/apache/ivy/osgi/core/OSGiManifestParser.java', 'src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java', 'test/java/org/apache/ivy/osgi/obr/OBRResolverTest.java']",5
a6a5e303,Antoine Levy-Lambert,2014-04-27 20:02:51,MPROVEMENT: ModuleRules.getRule is O(n) leading to resolution slowness (IVY-1465) (Thanks to Zhong Wang aka Kewpie),"['src/java/org/apache/ivy/core/module/id/MatcherLookup.java', 'src/java/org/apache/ivy/core/module/id/ModuleRules.java']",2
c66b2374,Antoine Levy-Lambert,2014-04-27 18:19:50,FIX: impossible to get artifacts when data has not been loaded (IVY-1399) (thanks to David Turner),"['src/java/org/apache/ivy/plugins/conflict/LatestConflictManager.java', 'test/java/org/apache/ivy/plugins/conflict/LatestConflictManagerTest.java']",2
a3011ace,Maarten Coene,2014-04-14 21:30:45,update trunk version
4ed06b32,Maarten Coene,2014-04-14 20:19:53,updated CHANGES.txt
069d003e,Nicolas Lalevee,2014-04-13 22:14:03,Add support for packed jar within an OSGi bundle,"['src/java/org/apache/ivy/core/pack/OsgiBundlePacking.java', 'src/java/org/apache/ivy/core/pack/Pack200Packing.java', 'src/java/org/apache/ivy/core/pack/PackingRegistry.java', 'src/java/org/apache/ivy/core/pack/ZipPacking.java', 'src/java/org/apache/ivy/osgi/core/BundleInfoAdapter.java', 'src/java/org/apache/ivy/osgi/core/ManifestParser.java', 'src/java/org/apache/ivy/osgi/repo/AbstractOSGiResolver.java', 'src/java/org/apache/ivy/util/FileUtil.java', 'test/java/org/apache/ivy/osgi/p2/P2DescriptorTest.java']",9
01cf090f,Maarten Coene,2014-03-15 20:21:07,We need at least Apache Ant 1.9 when making a release.
3348810b,Maarten Coene,2014-03-14 23:19:07,Generate ivy.xml files containing the ASL license.
2c3d7c7b,Maarten Coene,2014-03-14 23:06:29,Added missing license information
9e85ac3f,Maarten Coene,2014-03-14 22:04:57,Fixed testcases on Windows.,['test/java/org/apache/ivy/plugins/resolver/URLResolverTest.java'],1
4e21c600,Maarten Coene,2014-03-14 21:11:08,Ivy now requires Java 5
18061ad1,Maarten Coene,2014-03-13 23:34:45,2.4 is also allowed as version in ivy.xml files,['src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParser.java'],1
ff7ce4bf,Maarten Coene,2014-03-13 23:29:17,Explain in more detail how we work with branches when creating a new release.
2d160a6d,Maarten Coene,2014-03-13 22:49:39,"Changes should go into CHANGES.txt, not in RELEASE_NOTES + deleted patch.txt"
9f8120be,Antoine Levy-Lambert,2014-03-10 02:50:39,making the User-Agent HTTP header configurable by system property user.agent patch supplied by Tony Likhite,"['src/java/org/apache/ivy/util/url/AbstractURLHandler.java', 'src/java/org/apache/ivy/util/url/BasicURLHandler.java', 'src/java/org/apache/ivy/util/url/HttpClientHandler.java']",3
ccdd5201,Nicolas Lalevee,2014-01-28 00:41:17,Update the release doc: - artifacts should always be pushed into svn - update of the email tempalte for the vote so it also reference the svn tag
82ca28e2,Nicolas Lalevee,2014-01-16 10:22:58,Print the stack trace of unexpected exception,['src/java/org/apache/ivy/core/resolve/IvyNode.java'],1
91ac1574,Jean-Louis Boudart,2014-01-16 08:18:47,Add a new method on DefaultRepositoryCacheManager and DefaultResolutionCacheManager to easily changeon subclass the ModuleDescriptorParser used,"['src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java', 'src/java/org/apache/ivy/core/cache/DefaultResolutionCacheManager.java']",2
9029cca3,Jean-Louis Boudart,2014-01-14 09:07:55,Add missing brackets in if statements,"['src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorUpdater.java', 'test/java/org/apache/ivy/ant/IvyDeliverTest.java', 'test/java/org/apache/ivy/core/cache/ModuleDescriptorMemoryCacheTest.java', 'test/java/org/apache/ivy/core/publish/PublishEventsTest.java']",4
0eb07d39,Jean-Louis Boudart,2014-01-14 09:05:18,Add missing jsch.proxy jars in .classpath.default
6f8302fe,Jean-Louis Boudart,2014-01-14 09:02:20,Remove unnecessary cast,"['src/java/org/apache/ivy/core/IvyPatternHelper.java', 'src/java/org/apache/ivy/core/event/EventManager.java', 'src/java/org/apache/ivy/core/report/ConfigurationResolveReport.java', 'src/java/org/apache/ivy/core/report/ResolveReport.java', 'src/java/org/apache/ivy/core/resolve/IvyNode.java', 'src/java/org/apache/ivy/core/resolve/IvyNodeCallers.java', 'src/java/org/apache/ivy/core/settings/IvySettings.java', 'src/java/org/apache/ivy/core/settings/XmlSettingsParser.java', 'src/java/org/apache/ivy/core/sort/ModuleInSort.java', 'src/java/org/apache/ivy/core/sort/SortEngine.java', 'src/java/org/apache/ivy/osgi/core/ExecutionEnvironmentProfileProvider.java', 'src/java/org/apache/ivy/osgi/core/ManifestHeaderElement.java', 'src/java/org/apache/ivy/osgi/core/ManifestParser.java', 'src/java/org/apache/ivy/osgi/obr/xml/OBRXMLParser.java', 'src/java/org/apache/ivy/osgi/p2/P2MetadataParser.java', 'src/java/org/apache/ivy/osgi/repo/AbstractOSGiResolver.java', 'src/java/org/apache/ivy/osgi/repo/FSManifestIterable.java', 'src/java/org/apache/ivy/osgi/repo/RelativeURLRepository.java', 'src/java/org/apache/ivy/osgi/repo/RepositoryManifestIterable.java', 'src/java/org/apache/ivy/osgi/util/DelegatingHandler.java', 'src/java/org/apache/ivy/osgi/util/ParseUtil.java', 'src/java/org/apache/ivy/plugins/report/XmlReportParser.java', 'src/java/org/apache/ivy/util/ChecksumHelper.java', 'src/java/org/apache/ivy/util/filter/FilterHelper.java', 'src/java/org/apache/ivy/util/url/HttpClientHandler.java', 'test/java/org/apache/ivy/ant/IvyTaskTest.java', 'test/java/org/apache/ivy/osgi/updatesite/UpdateSiteLoaderTest.java']",27
02ae34d1,Jean-Louis Boudart,2014-01-14 08:53:53,add missing import on SSHCache,['src/java/org/apache/ivy/plugins/repository/ssh/SshCache.java'],1
883157b9,Jean-Louis Boudart,2014-01-14 08:46:15,Add missing @Deprecated methods,"['src/java/org/apache/ivy/Ivy.java', 'src/java/org/apache/ivy/ant/IvyBuildList.java', 'src/java/org/apache/ivy/ant/IvyCachePath.java', 'src/java/org/apache/ivy/ant/IvyPublish.java', 'src/java/org/apache/ivy/ant/IvyResolve.java', 'src/java/org/apache/ivy/core/retrieve/RetrieveEngine.java', 'src/java/org/apache/ivy/plugins/resolver/packager/BuiltFileResource.java']",7
1e30aa94,Jean-Louis Boudart,2014-01-14 08:34:28,Apply organize import on whole project,"['src/java/org/apache/ivy/Ivy.java', 'src/java/org/apache/ivy/ant/ConvertManifestTask.java', 'src/java/org/apache/ivy/ant/IvyInfo.java', 'src/java/org/apache/ivy/core/cache/DefaultRepositoryCacheManager.java', 'src/java/org/apache/ivy/core/deliver/DeliverEngine.java', 'src/java/org/apache/ivy/core/module/descriptor/ModuleDescriptor.java', 'src/java/org/apache/ivy/core/publish/PublishEngine.java', 'src/java/org/apache/ivy/core/report/ArtifactDownloadReport.java', 'src/java/org/apache/ivy/core/resolve/IvyNode.java', 'src/java/org/apache/ivy/core/resolve/ResolveEngine.java', 'src/java/org/apache/ivy/core/search/SearchEngine.java', 'src/java/org/apache/ivy/osgi/obr/xml/RequirementAdapter.java', 'src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java', 'src/java/org/apache/ivy/plugins/lock/FileBasedLockStrategy.java', 'src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorBuilder.java', 'src/java/org/apache/ivy/plugins/parser/m2/PomModuleDescriptorParser.java', 'src/java/org/apache/ivy/plugins/report/LogReportOutputter.java', 'src/java/org/apache/ivy/plugins/repository/sftp/SFTPRepository.java', 'src/java/org/apache/ivy/plugins/repository/ssh/SshCache.java', 'src/java/org/apache/ivy/plugins/repository/url/URLResource.java', 'src/java/org/apache/ivy/plugins/resolver/AbstractPatternsBasedResolver.java', 'src/java/org/apache/ivy/plugins/trigger/AbstractTrigger.java', 'src/java/org/apache/ivy/util/ConfigurationUtils.java', 'src/java/org/apache/ivy/util/XMLHelper.java', 'test/java/org/apache/ivy/IvyTest.java', 'test/java/org/apache/ivy/MainTest.java', 'test/java/org/apache/ivy/ant/IvyInstallTest.java', 'test/java/org/apache/ivy/ant/IvyResolveTest.java', 'test/java/org/apache/ivy/core/TestPerformance.java', 'test/java/org/apache/ivy/core/module/id/ModuleRulesTest.java', 'test/java/org/apache/ivy/core/publish/PublishEventsTest.java', 'test/java/org/apache/ivy/osgi/core/ExecutionEnvironmentProfileLoaderTest.java', 'test/java/org/apache/ivy/osgi/filter/OSGiFilterTest.java', 'test/java/org/apache/ivy/plugins/conflict/LatestConflictManagerTest.java', 'test/java/org/apache/ivy/plugins/conflict/RegexpConflictManagerTest.java', 'test/java/org/apache/ivy/plugins/conflict/StrictConflictManagerTest.java', 'test/java/org/apache/ivy/plugins/parser/AbstractModuleDescriptorParserTester.java', 'test/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorParserTest.java', 'test/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorWriterTest.java', 'test/java/org/apache/ivy/plugins/report/XmlReportParserTest.java', 'test/java/org/apache/ivy/plugins/report/XmlReportWriterTest.java', 'test/java/org/apache/ivy/plugins/repository/vfs/VfsResourceTest.java', 'test/java/org/apache/ivy/plugins/resolver/AbstractDependencyResolverTest.java', 'test/java/org/apache/ivy/plugins/resolver/DualResolverTest.java', 'test/java/org/apache/ivy/plugins/resolver/IBiblioResolverTest.java', 'test/java/org/apache/ivy/plugins/resolver/util/ResolverHelperTest.java', 'test/java/org/apache/ivy/plugins/version/PatternVersionMatcherTest.java', 'test/java/org/apache/ivy/util/url/AbstractURLHandlerTest.java', 'test/java/org/apache/ivy/util/url/BasicURLHandlerTest.java', 'test/java/org/apache/ivy/util/url/HttpclientURLHandlerTest.java']",50
