Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description
CXF,CXF-3276,"""Building Apache CXF HTTP Transport for OSGi 2.3.2"" - build warnings",Improvement,Closed,Minor,Fixed,Unassigned,Robert Liguori,Robert Liguori,1/23/2011 4:52,,8/31/2011 19:21,8/31/2011 19:21,2.3.2,2.4.3,,,0,0,,,,,,,,"Operating System = Windows Vista version 6.0 running on x86 
Java; VM; Vendor = 1.6.0_22 
Runtime = Java HotSpot(TM) Client VM 17.1-b03","While doing the following command: 

$ mvn -e clean install -Pfastinstall 

The following is seen in the standard out: 

[INFO] ------------------------------------------------------------------------ 
[INFO] Building Apache CXF HTTP Transport for OSGi 2.3.2 
[INFO] ------------------------------------------------------------------------ 


[WARNING] Warning building bundle org.apache.cxf:cxf-rt-transports-http-osgi:bundle:2.3.2 : Instructions in Export-Package that are never used: =META-INF\.cxf\.osgi 
[WARNING] Warning building bundle org.apache.cxf:cxf-rt-transports-http-osgi:bundle:2.3.2 : Did not find matching referal for javax.xml.rpc* 
[WARNING] Warning building bundle org.apache.cxf:cxf-rt-transports-http-osgi:bundle:2.3.2 : Exporting packages that are not on the Bundle-Classpath[Jar:dot]: [META-INF.cxf.osgi] 
"
CXF,CXF-3285,JAX-RS: Avoid implicit use of regular expression in JAXRSUtils.intersectMimeTypes,Improvement,Closed,Minor,Fixed,Sergey Beryozkin,Ka-Lok Fung,Ka-Lok Fung,1/25/2011 0:36,,3/1/2011 15:53,1/25/2011 13:29,2.3.1,"2.3.3, 2.4",JAX-RS,,0,0,,,,,,,,JDK 1.6,"While profiling CXF 2.3.1, we found that a small hotspot in JAXRSUtils.intersectMimeTypes. 

Splitting on + triggers the Pattern to be compiled twice and caused unnecessary code to be run because you're only interested in strings that only have one +. When we replaced that code with equivalent code using String.indexOf and String.substring, the code was ~3% faster. 

In terms of absolute time in milliseconds here are the values (the test involved 1 million requests), 

Index of and substring: 
2635933-361906=2274027 

No intersect improvement: 
2724713-367039=2357674"
CXF,CXF-3298,JAXRSUtils uses a split function to find name and value of the query and matrix params,Bug,Closed,Major,Fixed,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,1/31/2011 11:42,,3/1/2011 15:53,1/31/2011 12:24,2.3.2,"2.3.3, 2.4",JAX-RS,,0,0,,,,,,,,,"Using the split(""="") prevents the FIQL parser from ignoring non FIQL queries. Besides, as already was reported, the split(""="") is slow"
CXF,CXF-3324,JAXRSUtils: Avoid calling Message unless it'll be logged,Improvement,Closed,Minor,Fixed,Sergey Beryozkin,Ka-Lok Fung,Ka-Lok Fung,2/10/2011 6:34,,3/1/2011 15:53,2/10/2011 18:01,2.3.2,2.3.3,JAX-RS,,0,0,,3600,3600,,0%,,,JDK 1.6,"Our performance and reliability testing has shown that Message.toString() is called many times in JAXRSUtils.selectResourceClass and JAXRSUtils.findTargetMethod. It takes up 2.5% of our CPU when these messages aren't even being logged. An image from the profiler showing this hotspot is attached. 

According to our tests, if you pre-check if the message is loggable (e.g., if (LOG.isLoggable(Level.FINE))) and logging is set to the default level, the throughput is increased by 2% and the CPU time is reduced by an equal amount. The lines where this change would have the most impact are indicated in the image."
CXF,CXF-3357,ServletController can not handle more than one endpoint sharing the same servlet path,Bug,Closed,Major,Fixed,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,2/22/2011 16:22,,4/18/2011 12:42,2/22/2011 16:31,2.3.2,2.4,Transports,,0,0,,,,,,,,,"ServletController and its updateDests method causes problems with the basic deployment, where we have at least 2 endpoints, say with ""/1"" and ""/2"" addresses and a single CXFServlet (ex, with the uri pattern ""/services/*""). 



If the first URI is http://localhost:8080/services/1 then the subsequent request to http://localhost:8080/services/2 fails because updateDests has the lastBase (http://localhost:8080/services) matching the current one and thus the correct destination does not have its address overridden. 

Overriding addresses is an issue on its own but at the very least the ServletController should not override *all* the destinations but only the one which will handle the current request. 


The OSGI controller actually does not even has this lastBase optimization and minimizing the number of the overrides will compensate."
CXF,CXF-3360,repeated replace() function calls damage the performance,Bug,Closed,Major,Fixed,Daniel Kulp,Xiaoming Shi,Xiaoming Shi,2/23/2011 20:00,,4/18/2011 12:42,3/11/2011 4:45,2.3.2,"2.4, 2.3.4",Core,,0,0,,,,,,,,,"In the function sanitize(String in) 

./apache-cxf-2.3.2-src/common/common/src/main/java/org/apache/cxf/management/InstrumentationManager.java line: 307 

6 consecutive replace() is called to remove the special characters. It's 5+ times slower than using a for loop replace them all. 
{noformat} 
e.g. 
- str.replace('a', '#'); 
- str.replace('b', '%'); 

+ StringBuilder sb = new StringBuilder( str.length() ); 
+ for (int i=0; i < str.length(); i++) 
+ { 
+ char c = str.charAt(i); 
+ if ( c == 'a' ) 
+ sb.append('#'); 
+ else if ( c== 'b' ) 
+ sb.append('%'); 
+ else 
+ sb.append(c); 
+ } 
+ str = sb.toString(); 
{noformat} 
This bug has the same problem as the MySQL bug : http://bugs.mysql.com/bug.php?id=45699 
"
CXF,CXF-3366,Avoid parsing the SOAP Body to DOM in WS-Security processing unless necessary,Improvement,Closed,Major,Won't Fix,Colm O hEigeartaigh,Colm O hEigeartaigh,Colm O hEigeartaigh,2/25/2011 15:32,,11/23/2011 20:58,9/12/2011 9:28,,,WS-* Components,,0,0,,,,,,,WSS-257,,"This task is to take advantage of a new feature in WSS4J 1.6, which allows a Callback to be used when processing a security header to supply a DOM Element: 

https://issues.apache.org/jira/browse/WSS-257 

This task is to write a Callback implementation for CXF so that we delay converting the SOAP Body to DOM unless WSS4J asks us for it. The SOAP headers are already converted to DOM, so this will potentially enable us to make some efficiency savings in processing WS-Security enabled messages, where the SOAP Body is large."
CXF,CXF-3403,ServletController getBaseURL can not handle encoded URIs in some cases,Bug,Closed,Major,Fixed,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,3/15/2011 14:56,,4/18/2011 12:42,3/15/2011 16:02,"2.3.3, 2.4","2.4, 2.3.4",Transports,,0,0,,,,,,,,,"ServletController.getBaseURL uses HttpServletRequest.getPathInfo() to determine the base URL. 

For example, given 'http://localhost:8080/services/1' and the pathInfo equal to '/1' the base URL is 'http://localhost:8080/services'. 

The problem with using the getPathInfo in the substring calculation is that it loses matrix parameters on the last path segment, ex, given 'http://localhost:8080/services/1;a=b' which will be reported by request.getRequestURL, the getPathInfo will report ""/1"" only and thus the base URL will be wrong. To bypass this issue, the initial attempt was to decode request.getRequestURL and strip off the final matrix params if any and only then calculate the base path. This solution breaks with encoded %3B characters - besides it is also slow (decoding costs). 

Another problem with getPathInfo() in that given that it returns the decoded value, the problem arise on some containers with requests URIs containing double encoded '/' symbols. 

A simpler and more reliable solution is needed 

"
CXF,CXF-3467,"apache-cxf-2.4.0-src: minor issue when used with Eclipse 3.5.2: helloWorldSoapHttp created all llowercase in code, and M2_REPO classpath variable missing in Eclipse",Bug,Closed,Minor,Fixed,Daniel Kulp,Runo Barrdahl,Runo Barrdahl,4/21/2011 6:56,,8/8/2011 14:43,5/25/2011 18:42,2.4,2.4,OSGi,,0,0,,,,,,,,"Windows XP 
JDK 1.6.0_24 
apache-maven-2.2.1 
Eclipse 3.5.2 Galileo SR2 
","The following procedure was followed when installing apache-cxf-2.4.0-src: 
1. Expansion of zip to C:\apache-cxf-2.4.0-src 
2. @mvn -Pfastinstall 
3. @mvn -Psetup.eclipse -Declipse.workspace.dir=C:/eclipse-workspaces/3.5.2_Galileo-SR2/Eclipse_CXF 
4. Import into Eclipse of all projects in C:\apache-cxf-2.4.0-src 
5. Then 2 errors appear: a) class path variable M2_REPO is referred to but not present in Eclipse, so it had to be manually added. b) inconsistency in java code of Eclipse project cxf-systests-databinding, such that helloWorldSoapHttp is in lowercase in references to imported packages. 

Details of error: C:\apache-cxf-2.4.0-src\systests\databinding\target\generated\src\test\java\jibx_bindings\hello_world.xml: helloworldsoaphttp is all lowercase, while in Eclipse, created Java is helloWorldSoapHttp - that causes errors in eclipse. See also: C:\apache-cxf-2.4.0-src\systests\databinding\target\generated\src\test\java\org\apache, and C:\apache-cxf-2.4.0-src\systests\databinding\target\test-classes\schemaorg_apache_xmlbeans 


For more information, don't hesistate to contact me by mail. 

Best Regards, Runo Barrdahl"
CXF,CXF-3473,Thread issue in CXF LocalConduit and LocalDestination,Bug,Closed,Major,Fixed,Willem Jiang,David Liu,David Liu,4/26/2011 9:18,,8/8/2011 14:43,4/29/2011 11:54,"2.2, 2.4",2.4.1,Core,,0,0,,,,,,,,,"In CXF's LocalConduit and LocalDestination, it always creates a new Thread to process Request message and Response message. It will cause performance issue if we use Local transport for internal message routing. 

Can we use Executor instead of creating thread? thanks. 

In LocalDestination.java: 
{code} 
final Runnable receiver = new Runnable() { 
public void run() { 
if (exchange != null) { 
exchange.setInMessage(m); 
} 
conduit.getMessageObserver().onMessage(m); 
} 
}; 

new Thread(receiver).start(); 
{code} 

In LocalConduit: 
{code} 
final Runnable receiver = new Runnable() { 
public void run() { 
ExchangeImpl ex = new ExchangeImpl(); 
ex.setInMessage(inMsg); 
ex.put(IN_EXCHANGE, exchange); 
destination.getMessageObserver().onMessage(inMsg); 
} 
}; 

new Thread(receiver).start(); 
{code} 


David 
"
CXF,CXF-3600,add OBR resolver to karaf features descriptor,Improvement,Closed,Major,Fixed,Freeman Fang,Freeman Fang,Freeman Fang,6/20/2011 5:54,,8/19/2011 3:30,6/20/2011 6:23,,"2.3.6, 2.4.2, 2.5",,,0,0,,,,,,,,,so that we can avoid unnecessary duplicated bundles for the same package in OSGi container
