id, seed, size, upperDepth, upperWidth, lowerDepth, lowerWidth
1265,org.apache.pdfbox.debugger.flagbitspane.FieldFlag.getTextFieldFlagBits(int),14,5,5,1,1
1266,"org.apache.pdfbox.pdmodel.PDResources.put(COSName, PDColorSpace)",9,0,0,3,4
1267,org.apache.pdfbox.examples.lucene.LucenePDFDocument.convertDocument(File),559,2,1,15,132
1268,org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.PDViewerPreferences(COSDictionary),4,3,1,0,0
1269,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Ceiling.execute(ExecutionContext),3,0,0,1,2
1270,"org.apache.pdfbox.pdmodel.encryption.RC4Cipher.write(InputStream, OutputStream)",7,3,1,3,1
1271,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setContactInfo(String),7,0,0,3,3
1272,org.apache.pdfbox.pdmodel.interactive.form.PDTextField.setMaxLen(int),7,0,0,3,2
1273,org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getStructParent(),9,0,0,5,2
1274,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setModifiedDate(Calendar),12,0,0,4,4
1275,org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDefaultColorSpace(PDColorSpace),173,0,0,11,28
1276,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.getEndColour(),5,0,0,3,2
1277,"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getNumberOrArrayOfNumber(String, float)",15,1,5,3,5
1278,org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setHideWindowUI(boolean),5,0,0,3,2
1279,org.apache.pdfbox.debugger.PDFDebugger.isSpecialColorSpace(Object),480,11,79,2,4
1280,org.apache.pdfbox.pdmodel.common.PDRectangle.getCOSArray(),12,3,6,0,0
1281,org.apache.pdfbox.cos.COSDocument.COSDocument(),88,6,20,4,8
1282,org.apache.pdfbox.pdmodel.interactive.form.PDComboBox.setEdit(boolean),14,0,0,6,4
1283,org.apache.pdfbox.pdmodel.PDDocumentCatalog.getActions(),7,0,0,2,4
1284,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.getTransfer(),225,13,50,0,0
1285,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createAffineTransform(byte[]),2,0,0,1,1
1286,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode.getCOSObject(),129,5,48,0,0
1287,org.apache.pdfbox.debugger.ui.DocumentEntry.getPageCount(),33,2,6,6,11
1288,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setTextIndent(int),31,0,0,8,10
1289,"org.apache.pdfbox.pdmodel.graphics.blend.SoftMaskPaint.SoftMaskPaint(Paint, Raster)",181,13,42,0,0
1290,org.apache.pdfbox.pdmodel.graphics.shading.PatchMeshesShadingContext.dispose(),3,0,0,2,1
1291,org.apache.pdfbox.pdmodel.PDEmbeddedFilesNameTreeNode.convertCOSToPD(COSBase),5,0,0,3,2
1292,org.apache.pdfbox.examples.util.DrawPrintTextLocations.usage(),669,16,128,0,0
1293,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode.setKids(List),11,0,0,3,5
1294,org.apache.pdfbox.pdmodel.common.COSDictionaryMap.keySet(),1,0,0,0,0
1295,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.PDPageDestination(),15,4,5,1,1
1296,org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.getBl(),25,0,0,4,16
1297,org.apache.pdfbox.pdmodel.encryption.PDEncryption.getUserEncryptionKey(),59,5,23,2,2
1298,org.apache.pdfbox.cos.COSArray.size(),1228,11,360,0,0
1299,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.getPreRelease(),7,0,0,5,2
1300,org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions.setK(PDAction),318,16,61,3,2
1301,org.apache.pdfbox.cos.COSDocument.getCatalog(),253,11,66,2,3
1302,org.apache.pdfbox.pdmodel.font.encoding.Type1Encoding.fromFontBox(org.apache.fontbox.encoding.Encoding),92,9,21,1,2
1303,org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.toRGB(float[]),5,2,3,0,0
1304,"org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingPaint.createContext(ColorModel, Rectangle, Rectangle2D, AffineTransform, RenderingHints)",164,0,0,16,30
1305,org.apache.pdfbox.filter.CCITTFaxDecoderStream.decode2D(),8,2,2,1,4
1306,org.apache.pdfbox.pdmodel.interactive.form.PDListBox.PDListBox(PDAcroForm),10,0,0,5,3
1307,org.apache.pdfbox.io.MemoryUsageSetting.getMaxStorageBytes(),8,2,6,0,0
1308,org.apache.pdfbox.tools.PrintPDF.main(String[]),1204,14,175,14,63
1309,org.apache.pdfbox.cos.COSStream.createOutputStream.(Anon_1).close(),7,0,0,3,2
1310,org.apache.pdfbox.pdmodel.encryption.PDCryptFilterDictionary.PDCryptFilterDictionary(),18,5,6,1,1
1311,"org.apache.pdfbox.preflight.action.NamedAction.NamedAction(ActionManagerFactory, COSDictionary, PreflightContext, String)",18,4,10,1,1
1312,org.apache.pdfbox.text.PDFTextStripper.getCharactersByArticle(),16,5,6,0,0
1313,"org.apache.pdfbox.preflight.annotation.AnnotationValidator.AnnotationValidator(PreflightContext, COSDictionary)",32,5,12,1,2
1314,org.apache.pdfbox.pdmodel.font.PDFont.getSpaceWidth(),68,3,31,4,13
1315,org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext.dispose(),2,0,0,1,1
1316,org.apache.pdfbox.pdmodel.font.PDFont.getPositionVector(int),288,12,66,0,0
1317,"org.apache.pdfbox.pdmodel.PDResources.put(COSName, PDFont)",274,12,51,3,4
1318,"org.apache.pdfbox.preflight.graphic.NoPatternColorSpaceHelper.NoPatternColorSpaceHelper(PreflightContext, PDColorSpace)",4,2,1,1,1
1319,org.apache.pdfbox.preflight.font.descriptor.CIDType0DescriptorHelper.extractFontFile(PDFontDescriptor),36,0,0,5,12
1320,org.apache.pdfbox.pdmodel.encryption.AccessPermission.canModify(),19,7,9,1,1
1321,org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.PDEncryptionDictionary(COSDictionary),11,0,0,5,3
1322,"org.apache.pdfbox.examples.pdmodel.UsingTextMatrix.doIt(String, String)",162,2,2,9,50
1323,org.apache.pdfbox.pdmodel.font.PDCIDFont.getBoundingBox(),2,1,1,0,0
1324,org.apache.pdfbox.pdmodel.PDPageContentStream.closeAndFillAndStrokeEvenOdd(),2,0,0,1,1
1325,org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.getFractionalDisplay(),11,0,0,5,2
1326,org.apache.pdfbox.pdmodel.graphics.color.PDCIEDictionaryBasedColorSpace.PDCIEDictionaryBasedColorSpace(COSArray),19,1,3,3,9
1327,org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColor.getColor(),3,0,0,1,2
1328,org.apache.pdfbox.pdfparser.SequentialSource.read(),77,5,37,0,0
1329,org.apache.pdfbox.text.PDFTextStripper.processPage(PDPage),322,7,40,9,49
1330,"org.apache.pdfbox.multipdf.LayerUtility.importPageAsForm(PDDocument, int)",404,16,55,8,43
1331,org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage.createInputStream(List),14,0,0,4,6
1332,org.apache.pdfbox.pdmodel.common.PDDictionaryWrapper.PDDictionaryWrapper(COSDictionary),6,1,5,0,0
1333,org.apache.pdfbox.pdmodel.PDPageContentStream.AppendMode.isOverwrite(),64,8,19,0,0
1334,org.apache.pdfbox.pdmodel.interactive.form.PDCheckBox.isChecked(),34,0,0,6,13
1335,org.apache.pdfbox.pdmodel.graphics.image.PDImage.createInputStream(),23,4,10,0,0
1336,org.apache.pdfbox.debugger.hexviewer.HexPane.HexPane(HexModel),13,3,7,2,2
1337,org.apache.pdfbox.pdmodel.interactive.form.PDField.getCOSObject(),301,8,86,0,0
1338,org.apache.pdfbox.pdmodel.fdf.FDFCatalog.getVersion(),7,0,0,3,3
1339,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setRevision(long),6,0,0,3,2
1340,org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions.setC(PDAction),318,16,61,3,2
1341,org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.unsynchronizedMetaDataError(String),50,8,16,3,1
1342,org.apache.pdfbox.cos.COSNull.accept(ICOSVisitor),28,4,11,1,1
1343,org.apache.pdfbox.pdmodel.font.PDType3Font.readCode(InputStream),1,0,0,0,0
1344,"org.apache.pdfbox.pdmodel.PDPageContentStream.setTextRotation(double, double, double)",9,0,0,4,4
1345,"org.apache.pdfbox.examples.util.PrintTextLocations.writeString(String, List)",20,0,0,3,8
1346,"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateGroupTransparency(PreflightContext, PDPage)",345,13,73,4,14
1347,org.apache.pdfbox.cos.ICOSVisitor.visitFromDocument(COSDocument),2,1,1,0,0
1348,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine.getLeaderOffset(),6,0,0,4,2
1349,org.apache.pdfbox.pdmodel.font.PDCIDFontType0.getType2CharString(int),21,8,4,0,0
1350,org.apache.pdfbox.io.RandomAccessBuffer.write(byte[]),5,0,0,3,2
1351,org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDPropertyList.create(COSDictionary),13,4,4,2,4
1352,org.apache.pdfbox.examples.pdmodel.AddJavascript.main(String[]),297,0,0,15,61
1353,org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setSymbolic(boolean),123,11,31,7,4
1354,org.apache.pdfbox.pdmodel.font.PDCIDSystemInfo.getRegistry(),84,9,22,3,3
1355,"org.apache.pdfbox.preflight.annotation.RubberStampAnnotationValidator.RubberStampAnnotationValidator(PreflightContext, COSDictionary)",9,0,0,5,3
1356,org.apache.pdfbox.util.filetypedetector.FileTypeDetector.detectFileType(BufferedInputStream),89,10,19,2,2
1357,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getHolderFormResources(),109,10,51,0,0
1358,org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceEntry.PDAppearanceEntry(COSBase),6,3,3,0,0
1359,org.apache.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions.getWS(),25,0,0,4,16
1360,org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPattern.PDTilingPattern(),13,0,0,4,5
1361,org.apache.pdfbox.io.MemoryUsageSetting.setTempDir(File),13,4,8,0,0
1362,"org.apache.pdfbox.preflight.action.UndefAction.UndefAction(ActionManagerFactory, COSDictionary, PreflightContext, String, String)",18,4,10,1,1
1363,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getSubtype(),256,9,66,3,3
1364,"org.apache.pdfbox.filter.Predictor.getBitSeq(int, int, int)",4,2,2,0,0
1365,org.apache.pdfbox.cos.COSDictionary.getDate(String),21,0,0,6,5
1366,org.apache.pdfbox.pdmodel.graphics.form.PDFormXObject.setFormType(int),755,16,109,3,3
1367,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationWidget.setAppearanceCharacteristics(PDAppearanceCharacteristicsDictionary),301,16,61,3,2
1368,org.apache.pdfbox.pdfwriter.COSWriter.write(FDFDocument),12,3,5,2,2
1369,org.apache.pdfbox.preflight.annotation.AnnotationValidator.checkCA(),123,12,19,4,12
1370,org.apache.pdfbox.pdmodel.interactive.action.PDActionSubmitForm.PDActionSubmitForm(),7,0,0,4,2
1371,org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.setOffset(long),4,2,2,0,0
1372,org.apache.pdfbox.rendering.PageDrawer.createSoftMaskRaster(PDSoftMask),181,2,1,11,42
1373,org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getEmbeddedFiles(),624,15,123,2,2
1374,org.apache.pdfbox.pdmodel.common.function.type4.Operator.execute(ExecutionContext),5,2,3,0,0
1375,org.apache.pdfbox.pdmodel.graphics.image.ValidateXImage.colorCount(BufferedImage),1,0,0,0,0
1376,"org.apache.pdfbox.tools.imageio.TIFFUtil.createLongField(int, String, long)",6,2,4,0,0
1377,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setSpaceBefore(float),33,0,0,8,11
1378,org.apache.pdfbox.pdmodel.graphics.pattern.PDAbstractPattern.setMatrix(AffineTransform),8,0,0,2,5
1379,org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.toRGB(float[]),20,4,7,2,3
1380,org.apache.pdfbox.pdmodel.common.COSArrayList.remove(Object),2,0,0,1,1
1381,org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getNames(),619,15,120,2,5
1382,org.apache.pdfbox.debugger.ui.Tree.getTreePathMenuItem(TreePath),21,5,7,0,0
1383,org.apache.pdfbox.io.MemoryUsageSetting.setupMixed(long),3,0,0,2,1
1384,"org.apache.pdfbox.examples.pdmodel.AddAnnotations.showPageNo(PDDocument, PDPage, String)",240,6,39,9,36
1385,org.apache.pdfbox.pdmodel.interactive.form.PDTextField.isFileSelect(),13,2,3,6,2
1386,org.apache.pdfbox.examples.interactive.form.SetField.usage(),291,16,62,0,0
1387,org.apache.pdfbox.pdmodel.PDPage.setAnnotations(List),250,9,67,3,5
1388,"org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.richContentsToString(Node, boolean)",82,6,37,0,0
1389,org.apache.pdfbox.debugger.hexviewer.HexEditor.createJumpDialog(),2,1,1,0,0
1390,org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.setFields(List),245,9,65,3,5
1391,org.apache.pdfbox.pdfparser.COSParser.bfSearchForObjects(),184,9,41,2,11
1392,org.apache.pdfbox.tools.Encrypt.usage(),302,16,62,0,0
1393,org.apache.pdfbox.pdmodel.font.PDSimpleFont.readEncodingFromFont(),27,8,10,0,0
1394,org.apache.pdfbox.pdmodel.common.function.PDFunction.getNumberOfOutputParameters(),72,9,21,3,2
1395,org.apache.pdfbox.text.PDFTextStripper.setPageStart(String),9,2,7,0,0
1396,org.apache.pdfbox.pdmodel.graphics.shading.ShadedTriangle.getLine(),87,15,13,0,0
1397,org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.addLast(PDOutlineItem),513,16,80,7,12
1398,org.apache.pdfbox.rendering.PageDrawer.createGlyph2D(PDFont),290,16,42,5,6
1399,org.apache.pdfbox.pdfwriter.COSWriter.setOutput(OutputStream),7,2,4,0,0
1400,"org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName, String)",21,3,9,3,3
1401,"org.apache.pdfbox.debugger.fontencodingpane.FontEncodingView.GlyphCellRenderer.getTableCellRendererComponent(JTable, Object, boolean, boolean, int, int)",1,0,0,0,0
1402,org.apache.pdfbox.preflight.font.descriptor.FontDescriptorHelper.fontFileNotEmbedded(PDFontDescriptor),69,11,15,3,3
1403,"org.apache.pdfbox.pdmodel.font.encoding.DictionaryEncoding.DictionaryEncoding(COSDictionary, boolean, Encoding)",27,8,6,3,7
1404,"org.apache.pdfbox.preflight.font.util.GlyphException.GlyphException(String, int, String)",201,11,41,0,0
1405,org.apache.pdfbox.pdmodel.interactive.action.PDActionThread.setFile(PDFileSpecification),5,0,0,3,2
1406,org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.setBefore(String),6,0,0,2,3
1407,"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createImageForm(PDResources, PDResources, PDStream, PDRectangle, AffineTransform, PDImageXObject)",109,10,51,0,0
1408,org.apache.pdfbox.pdmodel.fdf.FDFField.setAppearanceDictionary(PDAppearanceDictionary),5,0,0,3,2
1409,org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.setMatrix(Matrix),8,0,0,3,4
1410,org.apache.pdfbox.rendering.PageDrawer.fillPath(int),273,16,13,12,34
1411,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setWidthAuto(),31,0,0,8,10
1412,org.apache.pdfbox.pdmodel.fdf.FDFTemplate.setTemplateReference(FDFNamedPageReference),5,0,0,3,2
1413,"org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.absentSchemaMetaDataError(String, String)",50,8,16,3,1
1414,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.isToggleNoView(),18,2,8,6,2
1415,org.apache.pdfbox.pdfparser.BaseParser.isClosing(),3,0,0,1,2
1416,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.setSignatureField(PDSignatureField),58,10,10,0,0
1417,org.apache.pdfbox.pdmodel.font.PDFontDescriptor.hasMissingWidth(),24,4,7,1,1
1418,org.apache.pdfbox.pdmodel.PDStructureElementNameTreeNode.PDStructureElementNameTreeNode(),3,0,0,2,1
1419,"org.apache.pdfbox.pdmodel.font.FontMapperImpl.findFont(FontFormat, String)",58,8,16,4,4
1420,org.apache.pdfbox.pdmodel.font.FileSystemFontProvider.FSFontInfo.getFormat(),3,2,1,0,0
1421,"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.getUserPassword(byte[], byte[], int, int)",62,5,27,2,2
1422,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createTemplate(PDPage),109,10,51,0,0
1423,"org.apache.pdfbox.contentstream.operator.graphics.ClosePath.process(Operator, List)",3,0,0,1,2
1424,org.apache.pdfbox.printing.PDFPageable.getNumberOfPages(),30,4,1,6,10
1425,org.apache.pdfbox.debugger.stringpane.StringPane.getTextString(COSString),6,1,1,2,2
1426,org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.RandomAccessBufferedFileInputStream(String),4,0,0,3,1
1427,"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptData(long, long, InputStream, OutputStream, boolean)",46,7,9,4,5
1428,org.apache.pdfbox.io.RandomAccessBuffer.getPosition(),6,2,2,1,1
1429,org.apache.pdfbox.pdmodel.font.PDType3Font.generateBoundingBox(),102,1,1,6,29
1430,org.apache.pdfbox.pdmodel.graphics.shading.PDShading.PDShading(),2,0,0,1,1
1431,org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.PDFunctionType2(COSBase),579,16,98,3,7
1432,org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.exportFDF(),329,16,58,7,19
1433,"org.apache.pdfbox.pdmodel.graphics.shading.ShadedTriangle.edgeEquationValue(Point2D, Point2D, Point2D)",8,3,4,0,0
1434,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createProcSetArray(),109,10,51,0,0
1435,org.apache.pdfbox.pdmodel.common.PDIntegerNameTreeNode.createChildNode(COSDictionary),3,0,0,2,1
1436,org.apache.pdfbox.debugger.treestatus.TreeStatusPane.(Anon_1).actionPerformed(ActionEvent),24,0,0,5,15
1437,"org.apache.pdfbox.pdmodel.graphics.shading.Type4ShadingPaint.Type4ShadingPaint(PDShadingType4, Matrix)",2,1,1,0,0
1438,org.apache.pdfbox.pdmodel.font.PDType3Font.getFontBBox(),102,7,26,3,4
1439,org.apache.pdfbox.pdmodel.PDPage.PDPage(PDRectangle),345,10,68,2,3
1440,org.apache.pdfbox.pdmodel.font.FontInfo.getMacStyle(),23,3,13,0,0
1441,"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkUpperCA(PreflightContext, COSDictionary)",44,6,5,4,13
1442,org.apache.pdfbox.pdmodel.PDPageContentStream.beginMarkedContent(COSName),6,1,1,3,2
1443,org.apache.pdfbox.debugger.colorpane.CSDeviceN.initUI(DeviceNColorant[]),152,13,26,1,1
1444,org.apache.pdfbox.preflight.content.PreflightStreamEngine.checkColorOperators(String),268,13,30,11,17
1445,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getString(String),13,1,3,4,3
1446,org.apache.pdfbox.pdmodel.interactive.form.PDField.getAcroForm(),536,11,96,0,0
1447,org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Cos.execute(ExecutionContext),3,0,0,1,2
1448,org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getFloatItem(COSName),11,1,7,2,2
1449,org.apache.pdfbox.pdmodel.interactive.form.PDTextField.setDefaultValue(String),8,0,0,3,3
1450,org.apache.pdfbox.pdmodel.PDPageContentStream.setNonStrokingColor(Color),33,0,0,7,8
1451,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties.visualSignEnabled(boolean),122,12,52,0,0
1452,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getColorOrFourColors(String),12,1,1,3,5
1453,org.apache.pdfbox.io.RandomAccessBuffer.checkClosed(),14,2,9,0,0
1454,"org.apache.pdfbox.contentstream.operator.state.Concatenate.process(Operator, List)",11,0,0,3,7
1455,org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getFontSetting(),214,12,43,2,2
1456,"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setInteger(String, int)",35,1,5,7,10
1457,org.apache.pdfbox.pdmodel.font.FontInfo.getCodePageRange2(),3,2,1,0,0
1458,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.setEndColour(PDGamma),4,0,0,2,2
1459,org.apache.pdfbox.pdfparser.COSParser.isString(char[]),89,10,15,1,3
1460,org.apache.pdfbox.debugger.PDFDebugger.exitMenuItemActionPerformed(ActionEvent),14,1,2,3,5
1461,org.apache.pdfbox.pdmodel.graphics.color.PDLab.setBRange(PDRange),16,0,0,3,7
1462,org.apache.pdfbox.pdmodel.fdf.FDFPage.getPageInfo(),4,0,0,2,2
1463,"org.apache.pdfbox.pdmodel.PDPageTree.insertBefore(PDPage, PDPage)",18,0,0,5,7
1464,org.apache.pdfbox.pdmodel.font.PDCIDFontType2.hasGlyph(int),18,0,0,6,5
1465,org.apache.pdfbox.contentstream.PDFStreamEngine.getResources(),563,12,91,0,0
1466,org.apache.pdfbox.examples.util.ExtractTextByArea.main(String[]),464,0,0,15,73
1467,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDDefaultAttributeObject.getAttributeValue(String),39,8,10,3,2
1468,org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColor.getColorSpace(),3,0,0,1,2
1469,org.apache.pdfbox.pdmodel.font.FileSystemFontProvider.getDiskCacheFile(),11,3,7,0,0
1470,org.apache.pdfbox.pdmodel.PDPageContentStream.writeAffineTransform(AffineTransform),7,2,2,2,1
1471,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.getDigestMethod(),8,0,0,3,4
1472,org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.compareTo(COSWriterXRefEntry),3,0,0,1,2
1473,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.getInteriorColor(),74,11,16,3,4
1474,org.apache.pdfbox.examples.util.DrawPrintTextLocations.stripPage(int),669,16,50,13,71
1475,"org.apache.pdfbox.examples.pdmodel.CreateLandscapePDF.doIt(String, String)",162,2,2,9,50
1476,org.apache.pdfbox.debugger.hexviewer.HexPane.fireSelectionChanged(SelectEvent),14,3,7,1,1
1477,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination.setBottom(int),9,0,0,3,3
1478,org.apache.pdfbox.io.RandomAccessFile.readFully(int),2,0,0,1,1
1479,org.apache.pdfbox.debugger.streampane.Stream.createFilterList(COSStream),21,3,3,4,6
1480,org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.getRecipientsIterator(),9,3,5,0,0
1481,org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType1.PDShadingType1(COSDictionary),16,6,7,1,1
1482,org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.setNoZoom(boolean),82,6,37,6,4
1483,org.apache.pdfbox.text.PDFTextStripper.PDFTextStripper(),606,15,129,0,0
1484,org.apache.pdfbox.pdmodel.interactive.form.PDButton.setDefaultValue(String),36,0,0,7,11
1485,"org.apache.pdfbox.pdmodel.interactive.form.PDPushButton.PDPushButton(PDAcroForm, COSDictionary, PDNonTerminalField)",13,6,3,3,1
1486,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createInnerFormResource(),4,0,0,2,2
1487,org.apache.pdfbox.pdmodel.fdf.FDFPage.FDFPage(),2,0,0,1,1
1488,"org.apache.pdfbox.pdmodel.common.PDMetadata.PDMetadata(PDDocument, InputStream)",46,0,0,8,10
1489,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getPage(),5,0,0,2,3
1490,org.apache.pdfbox.pdmodel.encryption.PDEncryption.PDEncryption(COSDictionary),192,12,44,4,3
1491,org.apache.pdfbox.debugger.streampane.StreamPaneView.StreamPaneView(),141,10,42,0,0
1492,"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.createFromFileByExtension(File, PDDocument)",85,1,1,9,19
1493,org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getImage(),193,12,21,10,17
1494,org.apache.pdfbox.debugger.flagbitspane.AnnotFlag.getFlagBits(),18,0,0,7,9
1495,org.apache.pdfbox.io.ScratchFile.getPageSize(),6,4,2,0,0
1496,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle.setSubtype(String),11,4,1,3,2
1497,org.apache.pdfbox.io.ScratchFileBuffer.clear(),5,0,0,2,3
1498,org.apache.pdfbox.pdmodel.common.function.type4.Type4Tester.pop(boolean),2,0,0,1,1
1499,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.isAddRevInfoRequired(),9,0,0,6,2
1500,org.apache.pdfbox.pdfparser.XrefTrailerResolver.setTrailer(COSDictionary),99,9,27,0,0
1501,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.closeTemplate(PDDocument),9,0,0,3,4
1502,org.apache.pdfbox.tools.PDFText2HTML.endArticle(),4,0,0,2,2
1503,org.apache.pdfbox.pdmodel.font.PDType1CFont.encode(int),18,0,0,5,7
1504,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject.setSummary(String),34,0,0,8,12
1505,org.apache.pdfbox.pdmodel.interactive.form.PDTerminalField.getFieldType(),10,0,0,3,4
1506,org.apache.pdfbox.pdmodel.PDDocumentCatalog.addOutputIntent(PDOutputIntent),263,9,43,2,5
1507,org.apache.pdfbox.examples.printing.Printing.print(PDDocument),272,16,63,2,1
1508,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup.setIntent(String),7,0,0,3,2
1509,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createSignatureField(PDAcroForm),58,0,0,9,10
1510,org.apache.pdfbox.text.PDFTextStripper.PositionWrapper.PositionWrapper(TextPosition),84,5,33,0,0
1511,org.apache.pdfbox.examples.util.PDFHighlighter.PDFHighlighter(),281,16,63,1,5
1512,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolygon.setVertices(float[]),10,1,1,3,4
1513,org.apache.pdfbox.pdmodel.interactive.form.PDButton.isPushButton(),9,0,0,6,2
1514,org.apache.pdfbox.pdmodel.encryption.PDEncryption.getCOSDictionary(),107,7,40,0,0
1515,org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setFontStretch(String),5,0,0,2,2
1516,org.apache.pdfbox.pdmodel.encryption.AccessPermission.isReadOnly(),1,0,0,0,0
