method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.avro.mapred.Pair.getSchema(Object),6,70,8,17,6,12
org.apache.avro.specific.SpecificData.getProtocol(Class),7,36,5,3,9,9
org.apache.avro.io.LegacyBinaryEncoder.flush(),-1,1,0,0,0,0
"org.apache.avro.Schema.addAlias(String, String)",4,56,4,27,1,1
org.apache.avro.io.BinaryData.Decoders.Decoders(),12,11,1,1,5,3
org.apache.avro.io.Decoder.readInt(),0,57,4,33,0,0
org.apache.avro.thrift.test.FooOrBar._Fields.findByThriftId(int),0,5,1,4,0,0
org.apache.avro.thrift.test.Nested.clear(),12,2,0,0,1,1
"org.apache.avro.mojo.AbstractAvroMojo.compileFiles(String[], File, File)",12,6,2,3,1,1
org.apache.avro.mapreduce.AvroKeyOutputFormat.getRecordWriter(TaskAttemptContext),12,60,0,0,9,11
"org.apache.trevni.avro.AvroTrevniInputFormat.getRecordReader.(Anon_1).next(AvroWrapper, NullWritable)",12,57,0,0,6,17
org.apache.avro.GenerateBlockingData.main(String[]),12,15,0,0,2,8
org.apache.avro.reflect.ReflectData.ClassAccessorData.getAccessorFor(String),4,10,5,4,1,1
"org.apache.avro.mapred.Pair.Pair(Object, Void)",12,53,0,0,7,17
org.apache.avro.mapred.SequenceFileReader.(Anon_6).convert(Writable),-1,1,0,0,0,0
"org.apache.trevni.avro.AvroColumnator.addColumn(String, ValueType, ColumnMetaData, boolean)",2,17,3,12,0,0
"org.apache.avro.reflect.ReflectDatumReader.readArray(Object, Schema, ResolvingDecoder)",12,134,0,0,7,63
"org.apache.avro.mapred.tether.WordCountTask.reduce(Pair, Collector)",12,2,0,0,1,1
org.apache.avro.file.LengthLimitedInputStream.read(),-1,1,0,0,0,0
org.apache.avro.ipc.specific.SpecificRequestor.getRemote(Object),12,330,0,0,15,77
"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)",12,7,2,2,1,3
"org.apache.avro.Schema.Name.writeName(Names, JsonGenerator)",5,3,1,1,1,1
"org.apache.avro.tool.RpcProtocolTool.run(InputStream, PrintStream, PrintStream, List)",12,66,0,0,8,13
org.apache.avro.thrift.test.Nested.getFieldValue(_Fields),12,2,0,0,1,1
"org.apache.avro.generic.GenericRecordBuilder.set(int, Object)",12,13,0,0,4,4
"org.apache.avro.mapred.Pair.Pair(ByteBuffer, Double)",12,27,0,0,7,9
"org.apache.avro.data.Json.write(JsonNode, Encoder)",3,22,3,2,4,13
"org.apache.avro.thrift.test.Foo.AsyncClient.AsyncClient(org.apache.thrift.protocol.TProtocolFactory, org.apache.thrift.async.TAsyncClientManager, org.apache.thrift.transport.TNonblockingTransport)",12,2,1,1,0,0
"org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int)",12,10,0,0,4,3
org.apache.avro.io.ValidatingEncoder.writeBytes(ByteBuffer),12,8,0,0,3,3
org.apache.avro.SchemaBuilder.FieldDefault.usingDefault(Object),6,60,1,17,6,16
"org.apache.avro.mapred.AvroUtf8InputFormat.Utf8LineRecordReader.next(AvroWrapper, NullWritable)",12,4,0,0,2,2
org.apache.avro.mapred.tether.TetherData.buffer(ByteBuffer),0,46,7,13,0,0
org.apache.avro.generic.GenericData.isDouble(Object),0,66,5,37,0,0
org.apache.avro.thrift.test.Foo.AsyncClient.add_call.getResult(),12,5,0,0,2,2
org.apache.avro.SchemaBuilder.UnionFieldTypeBuilder.completion(Completion),1,63,7,26,1,1
"org.apache.avro.ipc.specific.SpecificResponder.SpecificResponder(Protocol, Object, SpecificData)",9,35,3,3,12,10
org.apache.avro.ipc.NettyTransceiver.getRemote(),-1,1,0,0,0,0
org.apache.avro.io.Encoder.writeString(String),2,331,15,60,3,2
org.apache.avro.thrift.test.FooOrBar._Fields.findByThriftIdOrThrow(int),12,3,1,1,1,1
org.apache.avro.Schema.LockableArrayList.retainAll(Collection),12,2,0,0,1,1
"org.apache.avro.ipc.specific.SpecificRequestor.invoke(Object, Method, Object[])",12,170,0,0,13,36
"org.apache.avro.mapred.Pair.Pair(Double, Integer)",12,27,0,0,7,9
org.apache.avro.mapred.AvroValue.AvroValue(),12,3,0,0,2,1
"org.apache.avro.tool.BinaryFragmentToJsonTool.run(InputStream, PrintStream, PrintStream, List)",12,49,0,0,9,13
org.apache.avro.Schema.BytesSchema.BytesSchema(),2,12,2,8,2,1
org.apache.avro.thrift.test.Foo.add_args.setNum2IsSet(boolean),0,9,2,5,0,0
"org.apache.avro.mapred.tether.TetherRecordReader.next(TetherData, NullWritable)",12,41,0,0,6,10
org.apache.avro.io.BinaryDecoder.BufferAccessor.BufferAccessor(BinaryDecoder),0,3,1,2,0,0
org.apache.avro.io.JsonEncoder.writeInt(int),12,7,0,0,3,3
"org.apache.avro.protobuf.ProtobufDatumReader.createEnum(String, Schema)",12,9,0,0,3,3
"org.apache.avro.compiler.specific.SpecificCompiler.compileSchema(File, File)",12,96,0,0,8,23
org.apache.avro.SchemaBuilder.DoubleBuilder.endDouble(),4,36,7,4,5,9
"org.apache.avro.mapred.tether.TetherTaskRunner.configure(TaskType, String, String)",12,15,0,0,5,4
"org.apache.avro.generic.GenericData.writeEscapedString(CharSequence, StringBuilder)",2,17,3,12,0,0
org.apache.avro.io.BinaryDecoder.ByteSource.skipSourceBytes(long),0,2,1,1,0,0
"org.apache.avro.Conversion.toDouble(T, Schema, LogicalType)",4,16,2,13,1,1
org.apache.avro.SchemaBuilder.BooleanDefault.BooleanDefault(FieldBuilder),1,15,7,3,1,1
org.apache.avro.ipc.Requestor.Request.getBytes(),9,365,16,47,10,36
org.apache.avro.ipc.SaslSocketTransceiver.open(boolean),2,19,2,3,3,9
org.apache.avro.file.XZCodec.decompress(ByteBuffer),12,2,0,0,1,1
"org.apache.avro.Conversion.toMap(T, Schema, LogicalType)",4,16,2,13,1,1
"org.apache.avro.tool.TrevniUtil.input(String, InputStream)",-1,1,0,0,0,0
"org.apache.avro.mapred.AvroOutputFormat.setSyncInterval(JobConf, int)",-1,1,0,0,0,0
org.apache.avro.thrift.test.Foo.add_args.isSetNum1(),0,5,2,3,0,0
org.apache.avro.file.SnappyCodec.hashCode(),12,2,0,0,1,1
org.apache.avro.specific.ExternalizableInput.close(),-1,1,0,0,0,0
org.apache.avro.reflect.AvroAlias.alias(),6,5,3,2,0,0
org.apache.avro.thrift.test.Nested.Nested(Nested),12,2,1,1,0,0
"org.apache.avro.reflect.ReflectData.getRecordState(Object, Schema)",12,15,0,0,5,7
org.apache.avro.reflect.RecordWithUUIDArray.hashCode(),-1,1,0,0,0,0
org.apache.avro.RPCMetaTestPlugin.clientStartConnect(RPCContext),12,2,0,0,1,1
avro.examples.baseball.Player.Builder.hasNumber(),12,2,0,0,1,1
org.apache.avro.io.ParsingDecoder.skipTopSymbol(),12,15,0,0,1,14
org.apache.avro.thrift.test.Foo.Processor.ping.getEmptyArgsInstance(),12,2,0,0,1,1
org.apache.trevni.avro.AvroTrevniInputFormat.listStatus(JobConf),-1,1,0,0,0,0
"org.apache.avro.thrift.test.Error.ErrorTupleScheme.write(org.apache.thrift.protocol.TProtocol, Error)",12,2,0,0,1,1
"org.apache.avro.reflect.ReflectData.createFieldSchema(Field, Map)",3,77,6,23,5,12
org.apache.avro.file.DataFileReader12.getMetaString(String),6,38,6,13,1,1
org.apache.avro.reflect.AvroEncode.using(),0,41,6,17,0,0
org.apache.avro.file.LengthLimitedInputStream.read(byte[]),12,3,0,0,2,1
org.apache.avro.generic.GenericRecordBuilder.get(Field),12,8,3,2,2,2
"org.apache.avro.io.BlockingBinaryEncoder.configure(OutputStream, int, int)",12,14,4,2,3,4
org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd(),12,18,0,0,4,8
"org.apache.avro.thrift.test.Foo.add_args.setFieldValue(_Fields, Object)",12,7,0,0,2,4
org.apache.avro.io.BinaryDecoder.BufferAccessor.getBuf(),0,8,2,4,0,0
org.apache.avro.io.Decoder.mapNext(),0,20,4,13,0,0
org.apache.avro.generic.GenericData.get(),0,186,13,44,0,0
"org.apache.avro.AvroTypeException.AvroTypeException(String, Throwable)",6,78,7,30,1,1
"org.apache.avro.io.LegacyBinaryEncoder.encodeString(byte[], int, int)",1,8,3,3,1,1
"org.apache.avro.mapreduce.AvroMultipleOutputs.setCountersEnabled(Job, boolean)",-1,1,0,0,0,0
org.apache.avro.hadoop.io.AvroDatumConverterFactory.BytesWritableConverter.convert(BytesWritable),-1,1,0,0,0,0
org.apache.avro.specific.SpecificExceptionBase.equals(Object),12,43,0,0,6,17
"org.apache.avro.SchemaBuilder.BooleanBuilder.create(Completion, NameContext)",4,16,3,3,5,2
org.apache.avro.file.DataFileWriter.writeIfBlockFull(),3,22,3,5,3,6
"org.apache.avro.io.DecoderFactory.binaryDecoder(InputStream, BinaryDecoder)",2,84,10,24,4,3
"org.apache.avro.mapred.Pair.Pair(Long, ByteBuffer)",12,27,0,0,7,9
"org.apache.avro.mapred.AvroMapper.map(IN, AvroCollector, Reporter)",1,7,2,3,1,1
org.apache.avro.file.CodecFactory.fromString(String),1,177,8,45,1,1
org.apache.avro.generic.GenericData.getArrayAsCollection(Object),0,82,5,46,0,0
org.apache.avro.io.Perf.RecordWithDefault.readInternal(Decoder),12,18,0,0,4,7
org.apache.avro.io.parsing.Symbol.Repeater.makeProduction(Symbol[]),1,3,2,1,0,0
org.apache.avro.util.WeakIdentityHashMap.containsKey(Object),12,3,0,0,1,2
org.apache.avro.io.Perf.Rec.Rec(),-1,1,0,0,0,0
org.apache.avro.thrift.test.Foo.AsyncProcessor.zip.getEmptyArgsInstance(),12,2,0,0,1,1
org.apache.avro.io.Perf.populateDoubleArray(Random),12,3,0,0,1,2
"org.apache.avro.ipc.specific.SpecificRequestor.SpecificRequestor(Class, Transceiver)",12,32,0,0,11,9
org.apache.avro.data.Json.JsonType.values(),1,13,2,11,0,0
org.apache.avro.io.parsing.Symbol.Alternative.getLabel(int),12,11,4,4,0,0
org.apache.avro.specific.SpecificData.SpecificData(ClassLoader),1,73,11,17,1,1
org.apache.avro.ValidateLatest.ValidateLatest(SchemaValidationStrategy),12,4,3,1,0,0
"org.apache.trevni.avro.AvroColumnator.addArrayColumn(String, Schema, ColumnMetaData)",2,17,0,0,3,10
"org.apache.avro.mapred.Pair.Pair(GenericContainer, Double)",12,28,0,0,7,9
org.apache.avro.io.BinaryDecoder.inputStream(),0,59,7,15,0,0
org.apache.avro.io.Decoder.skipMap(),0,35,4,23,0,0
"org.apache.avro.reflect.FieldAccessReflect.ReflectionBasesAccessorCustomEncoded.ReflectionBasesAccessorCustomEncoded(Field, CustomEncoding)",12,5,2,2,1,1
org.apache.avro.data.RecordBuilderBase.fields(),0,127,8,40,0,0
org.apache.avro.io.JsonDecoder.readEnum(),12,13,0,0,4,5
"org.apache.avro.tool.DataFileRepairTool.reportOnly(String, PrintStream, PrintStream)",12,155,2,4,9,33
org.apache.avro.hadoop.io.AvroDatumConverterFactory.FloatWritableConverter.FloatWritableConverter(),5,38,6,13,4,9
org.apache.avro.tool.Util.getFiles(String),12,2,1,1,0,0
org.apache.avro.SchemaValidatorBuilder.strategy(SchemaValidationStrategy),-1,1,0,0,0,0
"org.apache.avro.reflect.ReflectData.getFieldAccessors(Class, Schema)",12,15,1,1,4,7
org.apache.avro.io.Perf.GenericNested.genSourceData(),12,6,0,0,3,3
"org.apache.avro.generic.GenericDatumReader.addToMap(Object, Object, Object)",4,104,7,50,0,0
avro.examples.baseball.Player.Builder.Builder(avro.examples.baseball.Player),12,57,0,0,5,19
org.apache.avro.io.BinaryDecoder.BufferAccessor.setLimit(int),1,4,2,2,0,0
"org.apache.avro.generic.GenericData.Array.Array(int, Schema)",12,3,0,0,1,2
org.apache.avro.io.Perf.GenericOneTimeDecoderUse.GenericOneTimeDecoderUse(),-1,1,0,0,0,0
org.apache.avro.compiler.specific.SpecificCompiler.conversionInstance(Schema),12,5,0,0,1,4
org.apache.avro.mapred.AvroMultipleOutputs.getCollector.(Anon_1).collect(Object),12,2,0,0,1,1
"org.apache.avro.tool.TrevniMetadataTool.dump(Input, PrintStream, boolean)",12,5,3,1,1,1
"org.apache.avro.generic.GenericDatumReader.newMap(Object, int)",4,104,7,50,0,0
"org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Schema, Schema, SpecificData)",2,14,3,8,2,1
org.apache.avro.Conversions.UUIDConversion.getRecommendedSchema(),12,20,0,0,4,12
org.apache.avro.io.JsonDecoder.doSkipFixed(int),3,16,5,3,2,3
org.apache.avro.mapred.AvroJob.getInputSchema(Configuration),2,84,9,19,2,1
org.apache.avro.SchemaBuilder.BaseFieldTypeBuilder.stringBuilder(),5,30,7,8,6,3
"org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.tryReadRaw(byte[], int, int)",12,2,1,1,0,0
org.apache.avro.ipc.stats.Histogram.add(T),0,4,1,2,1,1
org.apache.avro.io.BinaryDecoder.readArrayStart(),12,9,0,0,5,3
org.apache.avro.generic.GenericData.GenericData(ClassLoader),0,3,1,2,0,0
org.apache.avro.io.JsonDecoder.skipFixed(int),12,15,0,0,5,5
org.apache.avro.hadoop.io.AvroDatumConverterFactory.ByteWritableConverter.convert(ByteWritable),-1,1,0,0,0,0
org.apache.avro.mapred.Pair.value(),0,129,11,26,0,0
org.apache.avro.RPCMetaTestPlugin.RPCMetaTestPlugin(String),-1,1,0,0,0,0
org.apache.avro.generic.GenericData.getFixedSchema(Object),1,23,3,18,1,1
org.apache.avro.io.ValidatingDecoder.readString(),12,8,0,0,3,3
org.apache.avro.hadoop.io.AvroSequenceFile.Writer.Options.withFileSystem(FileSystem),12,39,7,13,0,0
avro.examples.baseball.Player.Builder.build(),12,95,0,0,7,31
org.apache.avro.io.parsing.Parser.pushSymbol(Symbol),1,40,7,13,1,1
org.apache.avro.specific.SpecificData.getWrapper(Schema),3,14,0,0,3,7
org.apache.avro.hadoop.io.AvroKeyValue.Iterator.remove(),-1,1,0,0,0,0
org.apache.avro.mapred.AvroWrapper.hashCode(),-1,1,0,0,0,0
"org.apache.avro.SchemaCompatibility.checkReaderWriterCompatibility(Schema, Schema)",12,28,0,0,4,13
org.apache.avro.mapred.tether.TetherData.TetherData(),0,59,8,13,0,0
org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.getBucketLabels(),12,2,0,0,1,1
org.apache.trevni.avro.mapreduce.AvroTrevniKeyOutputFormat.getRecordWriter(TaskAttemptContext),12,32,0,0,7,16
"org.apache.avro.tool.SpecificCompilerTool.determineInputs(List, FilenameFilter)",12,100,8,23,0,0
org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS.LitS(Schema),3,31,4,16,0,0
"org.apache.avro.mapreduce.AvroJob.setMapOutputValueSchema(Job, Schema)",5,16,3,3,5,3
org.apache.avro.mapred.tether.TetherJob.getProtocol(JobConf),4,32,7,9,0,0
org.apache.avro.compiler.specific.SpecificCompiler.privateFields(),-1,1,0,0,0,0
"org.apache.avro.file.DataFileWriter.setMeta(String, String)",-1,1,0,0,0,0
"org.apache.avro.mapred.Pair.Pair(Float, Integer)",12,27,0,0,7,9
org.apache.avro.BarRecord.BarRecord(),-1,1,0,0,0,0
org.apache.avro.io.DirectBinaryDecoder.ReuseByteReader.ReuseByteReader(ByteBufferInputStream),0,2,1,1,0,0
org.apache.avro.thrift.test.Nested.toString(),-1,1,0,0,0,0
org.apache.avro.SchemaBuilder.UnionFieldTypeBuilder.nullBuilder(),12,30,7,8,6,3
org.apache.avro.hadoop.io.AvroSequenceFile.Writer.Options.getReplicationFactor(),5,24,6,10,1,1
org.apache.avro.mapred.TaggedInputSplit.readFields(DataInput),12,3,0,0,1,2
org.apache.avro.hadoop.file.SortedKeyValueFile.Writer.Options.getValueSchema(),12,69,8,17,0,0
org.apache.avro.Schema.Field.defaultValueEquals(JsonNode),12,4,3,1,0,0
"org.apache.avro.SchemaCompatibility.schemaNameEquals(Schema, Schema)",12,22,3,11,2,3
"org.apache.avro.ipc.Transceiver.transceive(List, Callback)",9,365,16,80,2,4
org.apache.avro.io.ValidatingDecoder.skipFixed(int),12,10,0,0,4,3
"org.apache.avro.ipc.reflect.ReflectRequestor.ReflectRequestor(Class, Transceiver)",12,100,0,0,10,37
org.apache.avro.io.Encoder.setItemCount(long),0,118,8,35,0,0
"org.apache.avro.tool.ToTrevniTool.run(InputStream, PrintStream, PrintStream, List)",12,116,0,0,7,30
org.apache.avro.mapred.AvroKey.AvroKey(T),1,197,8,40,1,1
org.apache.avro.Schema.RecordSchema.equals(Object),12,5,0,0,2,3
org.apache.avro.SchemaBuilder.BaseFieldTypeBuilder.map(),12,7,0,0,2,3
org.apache.avro.Schema.SeenPair.hashCode(),-1,1,0,0,0,0
org.apache.avro.mapred.WordCountUtil.writeLinesBytesFile(),12,68,0,0,7,18
org.apache.avro.mapred.AvroJob.getMapOutputSchema(Configuration),0,91,8,21,0,0
org.apache.avro.thrift.test.Error.Error(String),12,2,0,0,1,1
org.apache.avro.SchemaBuilder.BaseFieldTypeBuilder.floatBuilder(),5,30,7,8,6,3
"org.apache.avro.SchemaBuilder.UnionBuilder.UnionBuilder(Completion, NameContext, List)",1,5,1,2,1,2
org.apache.avro.JsonProperties.JsonProperties(Set),0,20,4,9,0,0
org.apache.avro.LogicalTypes.TimestampMicros.validate(Schema),12,5,0,0,3,2
org.apache.avro.thrift.ThriftDatumReader.ThriftDatumReader(Schema),12,24,7,5,3,2
org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Class),12,32,0,0,6,12
org.apache.trevni.avro.AvroColumnator.AvroColumnator(Schema),2,73,9,22,3,14
"org.apache.avro.mapred.AvroJob.setOutputCodec(JobConf, String)",-1,1,0,0,0,0
"org.apache.avro.reflect.ReflectDatumReader.addToArray(Object, long, Object)",12,2,0,0,1,1
org.apache.avro.Schema.UnionSchema.getIndexNamed(String),-1,1,0,0,0,0
org.apache.avro.generic.GenericArray.reverse(),-1,1,0,0,0,0
"org.apache.avro.io.EncoderFactory.jsonEncoder(Schema, OutputStream)",12,18,0,0,8,4
org.apache.avro.thrift.ThriftDatumReader.ThriftDatumReader(Class),12,24,0,0,6,6
"org.apache.avro.Protocol.createMessage(String, String, Map, Schema)",2,75,5,27,2,1
org.apache.avro.generic.GenericData.Record.toString(),12,20,0,0,4,13
org.apache.avro.io.BinaryDecoder.arrayNext(),12,9,0,0,5,3
org.apache.avro.specific.SpecificExceptionBase.hashCode(),12,41,0,0,5,17
org.apache.avro.mapreduce.AvroMultipleOutputs.close(),-1,1,0,0,0,0
"org.apache.avro.mapred.Pair.Pair(CharSequence, CharSequence)",12,27,0,0,7,9
org.apache.avro.util.Utf8.setByteLength(int),0,14,5,4,0,0
"org.apache.avro.io.parsing.Symbol.ResolvingAction.flatten(Map, Map)",12,3,0,0,1,2
"org.apache.avro.mapred.AvroUtf8InputFormat.Utf8LineRecordReader.Utf8LineRecordReader(Configuration, FileSplit)",12,2,1,1,0,0
"org.apache.avro.ipc.HttpTransceiver.writeLength(int, OutputStream)",0,2,1,1,0,0
"org.apache.avro.generic.GenericDatumReader.readMap(Object, Schema, ResolvingDecoder)",4,104,0,0,6,50
"org.apache.avro.mapred.Pair.Pair(Double, Void)",12,27,0,0,7,9
org.apache.avro.mapreduce.AvroMultipleOutputs.getTaskAttemptContextClass(),5,2,1,1,0,0
org.apache.avro.Protocol.Message.getDoc(),5,74,5,29,0,0
org.apache.avro.ipc.NettyTransceiver.isConnected(),-1,1,0,0,0,0
"org.apache.avro.generic.GenericData.getConversionByClass(Class, LogicalType)",1,190,7,65,1,1
"org.apache.avro.compiler.specific.SpecificCompiler.generateGetMethod(Schema, Field)",12,7,0,0,3,4
org.apache.avro.ipc.Requestor.getTransceiver(),8,374,12,79,0,0
"org.apache.avro.protobuf.ProtobufData.getField(Object, String, int)",-1,1,0,0,0,0
"org.apache.avro.Conversion.toBytes(T, Schema, LogicalType)",4,16,2,13,1,1
org.apache.avro.io.JsonDecoder.readBoolean(),12,11,0,0,4,4
org.apache.avro.SchemaBuilder.FieldBuilder.orderDescending(),12,2,0,0,1,1
org.apache.avro.reflect.FieldAccessUnsafe.UnsafeObjectField.get(Object),-1,1,0,0,0,0
"org.apache.avro.io.DecoderFactory.jsonDecoder(Schema, String)",8,240,15,56,8,3
org.apache.avro.Schema.EnumSchema.computeHash(),12,6,0,0,3,2
org.apache.avro.io.JsonDecoder.makeParser.(Anon_1).getIntValue(),12,2,0,0,1,1
org.apache.avro.ipc.NettyTransceiver.NettyTransceiver(InetSocketAddress),-1,1,0,0,0,0
"org.apache.avro.mapreduce.AvroJob.setInputValueSchema(Job, Schema)",12,7,0,0,4,2
"org.apache.avro.mapred.tether.TetherMapRunner.run(RecordReader, OutputCollector, Reporter)",12,46,0,0,7,11
org.apache.avro.mapreduce.AvroKeyValueOutputFormat.getRecordWriter(TaskAttemptContext),12,98,0,0,8,30
org.apache.avro.generic.GenericData.Array.add(T),-1,1,0,0,0,0
org.apache.avro.SchemaBuilder.MapBuilder.values(),12,5,0,0,2,2
org.apache.avro.io.parsing.Symbol.intCheckAction(int),3,84,8,21,3,1
org.apache.avro.thrift.test.Error.toString(),-1,1,0,0,0,0
org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.trySkipBytes(long),12,5,1,1,1,3
org.apache.avro.SchemaBuilder.BaseTypeBuilder.nullable(),12,4,1,1,1,2
org.apache.avro.ipc.Server.getPort(),2,366,16,86,0,0
org.apache.avro.io.DirectBinaryDecoder.readInt(),12,3,2,1,0,0
org.apache.avro.mapreduce.AvroSequenceFileOutputFormat.getRecordWriter.(Anon_1).close(TaskAttemptContext),-1,1,0,0,0,0
org.apache.avro.data.Json.ObjectWriter.setSchema(Schema),12,3,0,0,2,1
"org.apache.avro.ipc.generic.GenericRequestor.GenericRequestor(Protocol, Transceiver)",11,486,16,99,2,2
org.apache.avro.io.ValidatingDecoder.readString(Utf8),12,8,0,0,3,3
org.apache.avro.thrift.test.Error.write(org.apache.thrift.protocol.TProtocol),12,2,1,1,0,0
org.apache.avro.file.DeflateCodec.getInflater(),12,4,2,2,0,0
"org.apache.avro.generic.GenericDatumReader.getResolver(Schema, Schema)",7,229,8,37,12,21
org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer),12,7,2,1,2,3
org.apache.avro.io.DirectBinaryEncoder.DirectBinaryEncoder(OutputStream),0,3,1,1,1,1
"org.apache.avro.Conversion.fromDouble(Double, Schema, LogicalType)",4,18,2,15,1,1
org.apache.avro.hadoop.io.AvroSequenceFile.Writer.Options.getMetadataWithAvroSchemas(),5,24,3,11,4,2
"org.apache.avro.mapreduce.AvroMultipleOutputs.addNamedOutput(Job, String, Class, Schema)",12,12,0,0,5,4
org.apache.avro.generic.GenericRecordBuilder.get(String),12,8,0,0,3,3
"org.apache.avro.mapred.tether.TetheredProcess.TetheredProcess(JobConf, OutputCollector, Reporter)",4,48,5,9,6,9
"org.apache.avro.io.BinaryData.encodeFloat(float, byte[], int)",0,14,5,3,0,0
org.apache.avro.thrift.test.FooOrBar.FooOrBar(),0,5,2,2,0,0
org.apache.avro.io.BufferedBinaryEncoder.ByteSink.innerWrite(ByteBuffer),12,6,3,2,0,0
org.apache.avro.tool.TrevniMetadataTool.dump(MetaData),12,2,1,1,0,0
org.apache.avro.SchemaBuilder.FieldAssembler.optionalBoolean(String),12,38,0,0,7,10
org.apache.avro.ipc.SaslSocketTransceiver.readBuffers(),12,5,0,0,3,2
org.apache.avro.ipc.CallFuture.isDone(),-1,1,0,0,0,0
org.apache.avro.io.Encoder.writeIndex(int),0,110,6,43,0,0
org.apache.avro.mapred.tether.TetherOutputService.status(String),-1,1,0,0,0,0
"org.apache.avro.Schema.Parser.parse(String, String...)",-1,1,0,0,0,0
org.apache.avro.LogicalType.addToSchema(Schema),3,21,5,9,3,3
org.apache.avro.io.ValidatingDecoder.skipBytes(),12,8,0,0,3,3
org.apache.avro.file.DataFileStream.getHeader(),0,79,7,25,0,0
org.apache.avro.mapred.Pair.getSchema(),-1,1,0,0,0,0
org.apache.avro.FooBarSpecificRecord.Builder.setTypeEnum(org.apache.avro.TypeEnum),12,11,0,0,3,4
org.apache.avro.hadoop.io.AvroDatumConverterFactory.IntWritableConverter.IntWritableConverter(),5,38,6,13,4,9
org.apache.avro.io.BufferedBinaryEncoder.OutputStreamSink.OutputStreamSink(OutputStream),1,6,3,2,1,1
"org.apache.avro.SchemaBuilder.DoubleBuilder.DoubleBuilder(Completion, NameContext)",4,7,1,1,4,2
org.apache.avro.file.DataFileWriter.init(OutputStream),3,90,8,17,4,6
"org.apache.avro.mapred.AvroJob.setReducerClass(JobConf, Class)",12,189,8,40,0,0
org.apache.avro.reflect.FieldAccess.getAccessor(Field),0,8,4,3,0,0
"org.apache.avro.thrift.test.Foo.ping_args.ping_argsStandardScheme.write(org.apache.thrift.protocol.TProtocol, ping_args)",12,2,0,0,1,1
"org.apache.avro.mapred.AvroMultipleOutputs.getCollector(String, String, Reporter, String, Schema)",4,20,2,5,5,4
org.apache.trevni.avro.AvroColumnWriter.write(D),4,133,8,18,5,17
org.apache.avro.data.RecordBuilderBase.fieldSetFlags(),0,144,8,40,0,0
org.apache.avro.ipc.SocketTransceiver.writeLength(int),12,2,1,1,0,0
org.apache.avro.util.Utf8.Utf8(String),1,89,8,24,2,1
org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataDeserializer.deserialize(TetherData),12,14,0,0,5,4
org.apache.avro.ipc.RPCContext.setHandshakeResponse(HandshakeResponse),0,315,15,77,0,0
"org.apache.avro.reflect.FieldAccessUnsafe.UnsafeBooleanField.write(Object, Encoder)",12,2,0,0,1,1
org.apache.avro.thrift.test.Foo.add_args.isSetNum2(),0,5,2,3,0,0
org.apache.avro.file.SnappyCodec.equals(Object),-1,1,0,0,0,0
"org.apache.avro.generic.GenericRecordBuilder.set(Field, int, Object)",4,15,2,2,3,4
org.apache.avro.util.Utf8.toString(),0,414,15,82,1,1
org.apache.avro.SchemaBuilder.NullDefault.NullDefault(FieldBuilder),1,15,7,3,1,1
org.apache.avro.mapred.SequenceFileReader.sync(long),-1,1,0,0,0,0
org.apache.avro.file.DataFileReader12.sync(long),12,14,0,0,3,6
org.apache.avro.io.JsonDecoder.makeParser.(Anon_1).getLongValue(),12,2,0,0,1,1
org.apache.avro.generic.GenericRecordBuilder.clear(int),12,5,2,1,1,2
org.apache.avro.mapred.TaggedInputSplit.getLocations(),-1,1,0,0,0,0
org.apache.avro.io.ParsingDecoder.skipFixed(),12,15,2,13,0,0
org.apache.avro.generic.GenericData.createDatumReader(Schema),2,184,8,56,2,1
org.apache.avro.hadoop.io.AvroDatumConverterFactory.LongWritableConverter.LongWritableConverter(),5,38,6,13,4,9
org.apache.avro.specific.SpecificRecordBase.readExternal(ObjectInput),12,243,0,0,14,56
org.apache.avro.io.Perf.ValidatingRecord.ValidatingRecord(),-1,1,0,0,0,0
org.apache.avro.hadoop.file.SortedKeyValueFile.Writer.Options.getPath(),12,69,8,17,0,0
"org.apache.avro.ipc.stats.StatsServlet.renderActiveRpc(RPCContext, Stopwatch)",12,21,3,12,2,5
"org.apache.avro.mapred.AvroMultipleOutputs.getCollector(String, Reporter, Schema)",12,17,2,1,6,4
org.apache.avro.SchemaBuilder.BaseTypeBuilder.floatBuilder(),12,26,7,8,6,2
org.apache.avro.SchemaBuilder.RecordDefault.recordDefault(GenericRecord),12,44,0,0,7,16
org.apache.avro.data.RecordBuilderBase.schema(),0,118,9,27,0,0
"org.apache.avro.io.BinaryDecoder.ByteSource.read(byte[], int, int)",12,6,0,0,1,5
org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.TreeMapSegmenter(SortedSet),-1,1,0,0,0,0
