method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
"org.apache.ivy.core.resolve.IvyNode.IvyNode(ResolveData, ModuleDescriptor)",15,522,15,95,3,3
"org.apache.ivy.core.resolve.ResolveProcessException.ResolveProcessException(String, Throwable)",20,2,1,1,0,0
"org.apache.ivy.plugins.resolver.util.ResolverHelper.listAll(Repository, String)",4,25,3,4,4,5
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource)",20,25,0,0,7,9
org.apache.ivy.osgi.obr.OBRResolver.setRepoXmlURL(String),-1,1,0,0,0,0
org.apache.ivy.plugins.lock.FileBasedLockStrategy.CreateFileLocker.unlock(File),20,2,0,0,1,1
org.apache.ivy.plugins.parser.m2.PomWriterOptions.getLicenseHeader(),20,203,12,45,0,0
org.apache.ivy.util.Configurator.getTypeDef(String),20,56,6,18,0,0
org.apache.ivy.osgi.util.Version.numbersAsString(),0,2,1,1,0,0
org.apache.ivy.core.module.descriptor.AbstractArtifact.getAttribute(String),20,3,0,0,1,2
org.apache.ivy.plugins.circular.CircularDependencyHelper.toMrids(ModuleDescriptor[]),20,4,2,1,1,1
org.apache.ivy.plugins.resolver.IBiblioHelper.getIBiblioMirror(),20,3,1,1,1,1
org.apache.ivy.ant.IvyRepositoryReport.setOutputname(String),-1,1,0,0,0,0
org.apache.ivy.core.module.id.ModuleId.getName(),0,441,12,106,0,0
"org.apache.ivy.ant.IvyOverride.addOverride(DefaultModuleDescriptor, IvySettings)",20,10,0,0,3,4
org.apache.ivy.util.CopyProgressEvent.CopyProgressEvent(),1,6,2,4,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.writeInheritedItems(ModuleDescriptor, InheritableItem[], ItemPrinter, String, boolean)",1,20,3,4,2,6
"org.apache.ivy.core.module.descriptor.MDArtifact.MDArtifact(ModuleDescriptor, String, String, String, URL, Map)",0,282,13,48,0,0
org.apache.ivy.core.install.InstallEngineSettings.getResolverNames(),17,644,13,103,0,0
org.apache.ivy.plugins.resolver.AbstractResolver.ResolverParserSettings.substitute(String),20,3,0,0,1,2
"org.apache.ivy.plugins.resolver.DualResolver.getDependency(DependencyDescriptor, ResolveData)",20,161,0,0,11,44
"org.apache.ivy.util.CredentialsUtil.promptCredentials(Credentials, File)",4,23,2,3,4,9
org.apache.ivy.core.resolve.ResolvedModuleRevision.getReport(),0,987,12,229,0,0
org.apache.ivy.osgi.updatesite.xml.EclipseUpdateSiteParser.CategoryDefHandler.CategoryDefHandler.(Anon_3).childHanlded(DelegetingHandler),20,3,0,0,1,2
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addProperty(String, String)",20,378,12,98,2,2
org.apache.ivy.osgi.updatesite.xml.EclipseUpdateSiteParser.SiteHandler.SiteHandler.(Anon_1).childHanlded(DelegetingHandler),20,2,0,0,1,1
org.apache.ivy.osgi.core.BundleInfo.hashCode(),20,2,0,0,1,1
"org.apache.ivy.core.module.descriptor.AbstractIncludeExcludeRule.AbstractIncludeExcludeRule(ArtifactId, PatternMatcher, Map)",1,14,1,2,2,9
"org.apache.ivy.plugins.resolver.BasicResolver.cacheModuleDescriptor.(Anon_1).write(ResolvedResource, ModuleDescriptor, File, File)",20,112,0,0,8,44
org.apache.ivy.plugins.resolver.DependencyResolver.dumpSettings(),6,44,5,12,0,0
org.apache.ivy.ant.IvyDeliver.setReplacedynamicrev(boolean),20,353,16,64,0,0
org.apache.ivy.plugins.repository.ssh.AbstractSshBasedRepository.setUser(String),20,4,3,1,0,0
org.apache.ivy.plugins.repository.url.ChainedRepository.logTry(Repository),4,26,4,8,4,5
org.apache.ivy.core.settings.IvySettings.getDefaultRepositoryCacheBasedir(),6,36,4,3,5,7
org.apache.ivy.core.event.IvyEvent.getAttributes(),0,166,12,41,0,0
"org.apache.ivy.core.IvyPatternHelper.substituteToken(String, String, String)",1,207,15,42,2,1
"org.apache.ivy.core.settings.XmlSettingsParser.endElement(String, String, String)",20,59,0,0,8,13
org.apache.ivy.plugins.parser.xml.UpdateOptions.setMergedDescriptor(ModuleDescriptor),12,318,14,70,0,0
org.apache.ivy.core.cache.ArtifactOrigin.getLocation(),0,313,12,59,0,0
org.apache.ivy.osgi.util.DelegetingHandler.setSkipOnError(boolean),20,13,3,8,0,0
org.apache.ivy.core.resolve.ResolveOptions.setOutputReport(boolean),5,23,6,10,0,0
org.apache.ivy.core.event.IvyEvent.toString(),1,159,13,42,1,2
org.apache.ivy.util.AbstractMessageLogger.info(String),20,2,0,0,1,1
org.apache.ivy.osgi.core.ManifestHeaderElement.getDirectives(),1,54,8,17,0,0
"org.apache.ivy.core.module.descriptor.Configuration.findConfigurationExtending(String, Configuration[])",1,14,4,5,1,2
org.apache.ivy.plugins.resolver.util.FileURLLister.FileURLLister(),14,183,16,42,1,1
org.apache.ivy.core.module.id.ModuleId.toString(),0,583,12,138,0,0
org.apache.ivy.plugins.resolver.AbstractResolver.validate(),5,42,4,7,5,11
org.apache.ivy.Ivy14.sortModuleDescriptors(Collection),20,63,0,0,8,14
org.apache.ivy.plugins.repository.AbstractRepository.addTransferListener(TransferListener),0,35,7,11,0,0
"org.apache.ivy.core.resolve.VisitNode.VisitNode(ResolveData, IvyNode, VisitNode, String, String, IvyNodeUsage)",15,163,13,45,5,6
org.apache.ivy.core.module.id.ModuleRules.ModuleRules(Map),0,2,1,1,0,0
org.apache.ivy.ant.AntBuildTrigger.getBuildFile(IvyEvent),20,155,3,5,11,46
org.apache.ivy.Ivy14.interrupt(),20,17,0,0,6,5
org.apache.ivy.core.settings.IvyVariableContainerImpl.IvyVariableContainerImpl(Map),0,6,3,2,0,0
"org.apache.ivy.plugins.repository.Repository.put(Artifact, File, String, boolean)",20,43,6,11,0,0
org.apache.ivy.plugins.parser.xml.UpdateOptions.setGenerateRevConstraint(boolean),13,240,15,46,0,0
org.apache.ivy.osgi.core.BundleInfo.setSize(Integer),20,26,7,6,0,0
org.apache.ivy.ant.IvyPostResolveTask.createExclude(),20,2,0,0,1,1
org.apache.ivy.osgi.obr.filter.CompareFilter.getOperator(),20,6,2,4,0,0
org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.setIvyPatterns(List),0,47,7,14,0,0
"org.apache.ivy.plugins.resolver.IBiblioResolver.findIvyFileRef(DependencyDescriptor, ResolveData)",20,295,0,0,15,42
org.apache.ivy.osgi.updatesite.xml.UpdateSite.getUri(),20,318,20,43,0,0
org.apache.ivy.ant.IvyPublish.setForcedeliver(boolean),-1,1,0,0,0,0
org.apache.ivy.plugins.trigger.AbstractTrigger.setEvent(String),-1,1,0,0,0,0
org.apache.ivy.plugins.resolver.util.ApacheHttpURLLister.listAll(URL),20,18,0,0,6,6
org.apache.ivy.ant.IvyPostResolveTask.getOrganisation(),8,667,14,100,0,0
org.apache.ivy.core.publish.PublishOptions.setOverwrite(boolean),0,663,15,146,0,0
org.apache.ivy.core.resolve.IvyNodeCallers.Caller.toString(),20,3,0,0,2,1
org.apache.ivy.ant.IvyBuildNumber.ResolvedModuleRevisionArtifactInfo.ResolvedModuleRevisionArtifactInfo(ModuleRevisionId),20,260,16,43,0,0
"org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager.handleIncompatibleCaller(Stack, IvyNode, IvyNode, IvyNode, IvyNode, IvyNode, Collection, VersionMatcher)",20,214,0,0,20,46
"org.apache.ivy.core.resolve.ResolveEngine.getDependenciesFetchedKey(IvyNode, String)",15,13,1,2,2,6
org.apache.ivy.plugins.conflict.RegexpConflictManager.warnOrThrow(String),20,22,4,3,4,5
"org.apache.ivy.Ivy14.listTokenValues(String, Map)",20,15,0,0,4,8
org.apache.ivy.osgi.updatesite.xml.UpdateSiteDigestParser.DigestHandler.DigestHandler.(Anon_1).childHanlded(DelegetingHandler),20,281,0,0,19,43
org.apache.ivy.core.resolve.IvyNodeCallers.Caller.canExclude(),2,25,6,8,1,2
"org.apache.ivy.plugins.repository.vsftp.VsftpRepository.lslToResource(String, String)",20,51,8,12,4,5
org.apache.ivy.plugins.resolver.MirroredURLResolver.setupMirrors(),20,40,5,8,4,8
org.apache.ivy.util.Configurator.MacroDef.addConfiguredElement(Element),20,5,2,2,1,1
org.apache.ivy.util.MockMessageLogger.assertLogInfoContains(String),20,3,0,0,2,1
"org.apache.ivy.plugins.resolver.ResolverTestHelper.getEntry(ModuleEntry[], String)",20,2,0,0,1,1
"org.apache.ivy.core.settings.XmlSettingsParser.statusesStarted(String, Map)",20,175,7,49,4,7
org.apache.ivy.plugins.version.ChainVersionMatcher.add(VersionMatcher),2,11,3,4,1,3
org.apache.ivy.plugins.parser.m2.PomReader.getRelocation(),20,378,9,84,15,46
org.apache.ivy.osgi.core.ExecutionEnvironmentProfileProvider.getInstance(),0,329,20,41,0,0
org.apache.ivy.core.settings.IvySettings.setDefaultRepositoryCacheBasedir(String),20,49,6,7,6,6
org.apache.ivy.core.report.DownloadReport.getArtifactsReports(DownloadStatus),20,2,0,0,1,1
org.apache.ivy.core.resolve.IvyNode.getDescriptor(),0,777,13,153,0,0
org.apache.ivy.plugins.namespace.MRIDTransformationRule.MridRuleMatcher.getPattern(String),13,13,3,8,0,0
org.apache.ivy.osgi.util.DelegetingHandler.endElement.(Anon_4).call(),20,29,0,0,8,6
"org.apache.ivy.plugins.resolver.BasicResolver.getDependency(DependencyDescriptor, ResolveData)",14,490,4,14,11,98
org.apache.ivy.plugins.repository.AbstractRepository.fireTransferError(),20,7,0,0,2,4
org.apache.ivy.core.settings.IvySettings.loadDefaultProperties(),6,69,6,24,2,2
org.apache.ivy.plugins.resolver.AbstractResolver.getParserSettings(),0,452,16,82,0,0
"org.apache.ivy.core.settings.XmlSettingsParser.macrodefStarted(String, Map)",20,175,7,48,4,7
org.apache.ivy.core.report.ResolveReport.hasChanged(),20,742,15,107,1,1
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.(Anon_5).addMappingConfs(DefaultDependencyDescriptor, boolean)",20,7,0,0,3,4
org.apache.ivy.core.report.ResolveReport.setProblemMessages(List),16,22,5,8,0,0
org.apache.ivy.core.resolve.IvyNodeEviction.isEvicted(String),13,204,4,2,17,46
org.apache.ivy.util.Configurator.Attribute.getName(),0,54,6,19,0,0
org.apache.ivy.tools.analyser.JarModule.getMrid(),20,51,8,13,0,0
org.apache.ivy.core.repository.RepositoryManagementEngine.getAllRevisions(ModuleRevisionId),1,38,5,16,1,1
org.apache.ivy.plugins.resolver.ChainResolver.ResolvedModuleRevisionArtifactInfo.getRevision(),20,4,0,0,2,2
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getDependencyManagements(ModuleDescriptor),20,378,12,94,4,6
org.apache.ivy.plugins.repository.file.FileRepository.getProgressListener(),5,22,6,6,0,0
org.apache.ivy.plugins.repository.sftp.SFTPResource.getContentLength(),20,193,0,0,18,42
"org.apache.ivy.ant.IvyTask.getResolvedDescriptor(String, String, boolean)",0,665,14,116,1,1
org.apache.ivy.ant.IvyMakePom.createDependency(),-1,1,0,0,0,0
org.apache.ivy.core.module.id.ModuleRules.dump(String),6,44,5,9,4,5
org.apache.ivy.Ivy.listOrganisationEntries(),20,15,1,1,3,8
org.apache.ivy.ant.IvyResolve.createConflict(),20,2,1,1,0,0
org.apache.ivy.plugins.resolver.util.ApacheHttpURLLister.accept(String),-1,1,0,0,0,0
org.apache.ivy.core.module.descriptor.DependencyDescriptor.isForce(),0,103,6,41,0,0
"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.findEntry(InputStream, String)",20,313,20,43,0,0
org.apache.ivy.osgi.updatesite.xml.EclipseFeature.getPlugins(),16,280,19,43,0,0
"org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String[], String)",15,287,4,9,14,44
"org.apache.ivy.core.resolve.IvyNodeCallers.updateFrom(IvyNodeCallers, String, boolean)",4,12,4,5,1,2
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.isOriginalMetadataArtifact(Artifact),8,26,5,9,1,2
org.apache.ivy.ant.IvyResources.setRefid(Reference),-1,1,0,0,0,0
org.apache.ivy.core.deliver.DeliverOptions.DeliverOptions(),-1,1,0,0,0,0
org.apache.ivy.ant.IvyConvertPom.doExecute(),20,15,0,0,6,4
org.apache.ivy.plugins.lock.DeleteOnExitHook.remove(File),20,2,1,1,0,0
"org.apache.ivy.plugins.repository.ssh.Scp.put(String, String, String, String)",20,197,16,42,3,2
org.apache.ivy.core.settings.IvySettings.setDefaultResolutionCacheBasedir(String),20,49,6,7,6,6
org.apache.ivy.core.retrieve.FileNameMapper.mapFileName(String),4,72,5,30,0,0
org.apache.ivy.plugins.version.AbstractVersionMatcher.toString(),20,2,0,0,1,1
org.apache.ivy.osgi.obr.filter.AndFilter.AndFilter(),20,20,6,6,1,1
org.apache.ivy.osgi.updatesite.xml.FeatureParser.CopyrightHandler.handleAttributes(Attributes),-1,1,0,0,0,0
org.apache.ivy.osgi.core.BundleInfo.setDocumentation(String),20,3,2,1,0,0
org.apache.ivy.plugins.lock.FileBasedLockStrategy.incrementLock(File),20,16,6,5,0,0
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean)",20,380,0,0,12,102
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.collateInheritedItems(ModuleDescriptor, InheritableItem[])",1,12,3,4,1,4
"org.apache.ivy.util.FileUtil.copy(File, URL, CopyProgressListener)",20,163,15,47,1,2
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.get(File, ParserSettings, boolean, ModuleDescriptorProvider)",13,26,3,3,5,6
"org.apache.ivy.core.settings.IvySettings.loadProperties(URL, boolean)",0,19,5,5,0,0
"org.apache.ivy.ant.IvyTask.getPubDate(String, Date)",0,425,16,97,0,0
org.apache.ivy.ant.IvyInfo.setOrganisation(String),-1,1,0,0,0,0
"org.apache.ivy.core.resolve.IvyNode.getEvictedNodes(ModuleId, String)",15,361,15,47,6,2
org.apache.ivy.util.cli.Option.getName(),20,2,1,1,0,0
org.apache.ivy.plugins.repository.url.URLResource.getContentLength(),20,7,0,0,2,5
"org.apache.ivy.Ivy.deliver(String, String, DeliverOptions)",20,277,5,19,16,52
"org.apache.ivy.util.url.URLHandlerDispatcher.isReachable(URL, int)",20,3,0,0,1,2
org.apache.ivy.plugins.parser.ParserSettings.getNamespace(String),0,185,15,44,0,0
org.apache.ivy.util.url.URLHandler.URLInfo.isReachable(),0,9,2,5,0,0
"org.apache.ivy.core.report.ResolveReport.output(ReportOutputter[], ResolutionCacheManager, ResolveOptions)",16,22,5,8,1,1
org.apache.ivy.core.event.IvyEvent.addAttributes(Map),1,168,13,47,0,0
"org.apache.ivy.util.Configurator.setCurrent(Object, String)",1,28,3,12,2,7
org.apache.ivy.Ivy.getRetrieveEngine(),0,668,14,115,0,0
org.apache.ivy.plugins.resolver.packager.PackagerResolver.PackagerResolver(),-1,1,0,0,0,0
org.apache.ivy.osgi.updatesite.UpdateSiteLoader.load(URI),20,340,4,6,20,43
org.apache.ivy.core.report.ConfigurationResolveReport.addDependency(IvyNode),15,369,13,70,2,3
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.removeSavedArtifactOrigin(Artifact),20,382,16,64,8,15
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.toString(),20,3,0,0,2,1
org.apache.ivy.core.module.descriptor.DefaultExtendsDescriptor.getExtendsTypes(),-1,1,0,0,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printExtraAttributes(Map, PrintWriter, String)",1,4,2,1,1,1
org.apache.ivy.plugins.namespace.Namespace.getName(),0,223,15,43,0,0
"org.apache.ivy.core.resolve.ResolveData.ResolveData(ResolveEngine, ResolveOptions, ConfigurationResolveReport, Map)",0,9,3,4,0,0
org.apache.ivy.plugins.parser.m2.PomWriterOptions.getExtraDependencies(),20,41,4,24,0,0
org.apache.ivy.core.retrieve.RetrieveOptions.RetrieveOptions(),4,978,11,237,0,0
org.apache.ivy.core.cache.ParserSettingsMonitor.(Anon_1).substitute(String),20,3,1,1,1,1
org.apache.ivy.core.event.publish.EndArtifactPublishEvent.isSuccessful(),12,159,14,47,0,0
"org.apache.ivy.plugins.conflict.LatestConflictManager.resolveConflicts(IvyNode, Collection)",20,281,23,39,5,13
org.apache.ivy.core.module.id.ModuleId.getAttributes(),0,211,15,42,0,0
"org.apache.ivy.core.resolve.ResolveEngine.resolveConflict(VisitNode, VisitNode, String, Collection)",15,362,1,1,14,47
"org.apache.ivy.core.deliver.DeliverEngine.deliver(String, String, DeliverOptions)",20,249,1,1,15,50
org.apache.ivy.ant.IvyAntSettings.setHost(String),20,3,1,1,1,1
org.apache.ivy.core.module.status.StatusManager.setDefaultStatus(String),20,14,5,7,0,0
"org.apache.ivy.core.resolve.IvyNode.addAllIfNotNull(Collection, Collection)",0,85,8,23,0,0
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.parseDepsConfs(String[], DefaultDependencyDescriptor, boolean)",14,198,0,0,17,46
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getName(),0,386,16,84,0,0
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.MyModuleDescriptorProvider.provideModule(ParserSettings, File, boolean)",20,2,0,0,1,1
org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.setDefaultConfMapping(String),20,64,6,24,1,2
org.apache.ivy.plugins.repository.TransferEvent.getTotalLength(),0,30,5,13,0,0
org.apache.ivy.util.url.IvyAuthenticator.IvyAuthenticator(Authenticator),4,14,5,5,0,0
org.apache.ivy.core.module.id.ModuleId.parse(String),20,4,0,0,2,2
org.apache.ivy.plugins.parser.ParserSettings.substitute(String),0,20,5,6,0,0
org.apache.ivy.plugins.version.ChainVersionMatcher.ChainVersionMatcher(),2,11,3,4,1,1
org.apache.ivy.plugins.resolver.util.URLLister.listAll(URL),14,22,5,7,0,0
org.apache.ivy.util.MessageLogger.info(String),0,18,4,6,0,0
org.apache.ivy.Ivy14.listOrganisations(),20,14,0,0,4,7
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.cleanup(),1,279,17,43,1,1
"org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager.blackListIncompatibleCaller(VersionMatcher, IvyNode, IvyNode, IvyNode, Stack)",20,260,6,13,19,46
org.apache.ivy.osgi.util.DelegetingHandler.doEndDocument(),20,2,1,1,0,0
org.apache.ivy.osgi.repo.RepositoryManifestIterable.RepositoryManifestIterable(Repository),20,2,0,0,1,1
org.apache.ivy.osgi.obr.filter.UniOperatorFilter.getSubFilter(),20,9,3,4,0,0
org.apache.ivy.ant.IvyPostResolveTask.isTransitive(),8,122,9,35,0,0
"org.apache.ivy.core.sort.CollectionOfModulesToSort.addToModulesByModuleId(ModuleDescriptor, ModuleInSort)",4,5,2,1,1,2
org.apache.ivy.plugins.resolver.AbstractResolver.getChangingMatcherName(),6,40,7,16,0,0
"org.apache.ivy.Ivy14.publish(ModuleRevisionId, String, File, String, String, String, boolean, boolean)",20,288,0,0,15,48
org.apache.ivy.core.module.id.ArtifactRevisionId.getName(),1,19,3,8,1,1
org.apache.ivy.core.resolve.IvyNode.getAllArtifacts(),20,83,0,0,8,23
"org.apache.ivy.plugins.resolver.IBiblioResolver.listTokenValues(String, String)",20,42,0,0,5,13
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.parseDescriptor(ParserSettings, URL, boolean)",1,619,14,110,1,2
org.apache.ivy.osgi.p2.P2MetadataParser.UnitsHandler.UnitsHandler.(Anon_5).childHanlded(DelegetingHandler),20,2,0,0,1,1
org.apache.ivy.plugins.resolver.IBiblioResolver.setM2compatible(boolean),20,8,0,0,2,5
org.apache.ivy.core.module.descriptor.AbstractArtifact.toString(),20,2,0,0,1,1
"org.apache.ivy.util.Configurator.ObjectDescriptor.addAddConfiguredMethod(String, Method)",1,8,2,6,0,0
"org.apache.ivy.util.FileUtil.copy(File, File, CopyProgressListener, boolean)",4,260,12,44,4,5
org.apache.ivy.core.settings.IvySettings.getBaseDir(),4,66,5,26,0,0
org.apache.ivy.plugins.resolver.VsftpResolver.getHost(),20,4,0,0,2,2
"org.apache.ivy.core.settings.IvySettings.typeDefs(Properties, boolean)",5,16,1,2,6,5
"org.apache.ivy.plugins.resolver.ChainResolver.getDependency(DependencyDescriptor, ResolveData)",20,226,0,0,11,43
org.apache.ivy.plugins.parser.m2.PomDependencyMgt.getExcludedModules(),20,378,12,95,0,0
org.apache.ivy.core.settings.IvySettings.getDefaultConflictManager(),2,53,5,12,3,3
org.apache.ivy.core.deliver.DeliverOptions.getStatus(),13,240,15,46,0,0
org.apache.ivy.plugins.repository.LazyResource.getName(),0,63,9,14,0,0
org.apache.ivy.plugins.repository.ssh.SshRepository.getResource(String),20,12,0,0,4,5
org.apache.ivy.core.repository.RepositoryManagementEngine.load(),20,205,0,0,16,43
org.apache.ivy.osgi.util.DelegetingHandler.SkipOnErrorCallback.call(),5,26,7,6,0,0
org.apache.ivy.core.report.ArtifactDownloadReport.getDownloadStatus(),0,671,12,139,0,0
org.apache.ivy.util.Configurator.ObjectDescriptor.addAddMethod(Method),1,8,2,6,0,0
org.apache.ivy.plugins.matcher.Matcher.isExact(),0,5,2,3,0,0
"org.apache.ivy.osgi.obr.xml.RequirementAdapter.adapt(BundleInfo, Requirement)",20,21,3,2,3,7
org.apache.ivy.core.IvyThread.IvyThread(Runnable),5,17,5,5,0,0
org.apache.ivy.plugins.repository.jar.JarResource.clone(String),20,2,0,0,1,1
"org.apache.ivy.plugins.resolver.AbstractResolver.isAfter(ResolvedModuleRevision, ResolvedModuleRevision, Date)",6,44,5,11,6,5
"org.apache.ivy.core.resolve.ResolveEngine.resolveConflict(VisitNode, String)",15,461,8,43,15,47
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.endIndent(),1,234,16,43,2,1
org.apache.ivy.ant.IvyConfigure.execute(),20,178,0,0,8,62
org.apache.ivy.plugins.resolver.IvyRepResolver.listRevisions(ModuleEntry),20,18,0,0,3,8
org.apache.ivy.osgi.util.VersionRange.VersionRangeParser.parseQualifier(),1,8,3,3,1,2
"org.apache.ivy.plugins.resolver.BasicResolver.checkDescriptorConsistency(ModuleRevisionId, ModuleDescriptor, ResolvedResource)",14,456,8,71,14,45
"org.apache.ivy.core.sort.CollectionOfModulesToSort.CollectionOfModulesToSort(Collection, VersionMatcher, NonMatchingVersionReporter)",4,6,1,1,2,2
"org.apache.ivy.core.settings.IvySettings.setDeprecatedVariable(String, String)",3,68,5,24,3,2
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyRevisionId(),0,10,3,5,0,0
"org.apache.ivy.util.extendable.UnmodifiableExtendableItem.UnmodifiableExtendableItem(Map, Map)",0,181,12,46,1,1
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.dependenciesStarted(Attributes),20,399,13,78,7,5
"org.apache.ivy.plugins.resolver.DualResolver.beginPublishTransaction(ModuleRevisionId, boolean)",20,2,0,0,1,1
"org.apache.ivy.core.IvyPatternHelper.substituteTokens(String, Map)",0,194,12,41,0,0
org.apache.ivy.plugins.repository.sftp.SFTPRepository.SFTPRepository(),20,3,2,1,0,0
org.apache.ivy.core.publish.PublishOptions.setWarnOnMissing(boolean),20,353,16,64,0,0
org.apache.ivy.core.resolve.ResolveOptions.setUseCacheOnly(boolean),0,36,6,19,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printPublications(ModuleDescriptor, PrintWriter)",4,106,7,40,2,7
"org.apache.ivy.core.resolve.IvyNode.addArtifactsFromOwnUsage(Set, Set)",4,80,8,17,1,6
org.apache.ivy.plugins.report.XmlReportParser.SaxXmlReportParser.getMetadataArtifactReport(ModuleRevisionId),4,2,1,1,0,0
"org.apache.ivy.core.cache.RepositoryCacheManager.cacheModuleDescriptor(DependencyResolver, ResolvedResource, DependencyDescriptor, Artifact, ResourceDownloader, CacheMetadataOptions)",13,456,12,91,0,0
org.apache.ivy.plugins.conflict.LatestConflictManager.LatestConflictManager(LatestStrategy),2,7,4,2,0,0
"org.apache.ivy.osgi.core.OSGiManifestParser.parseDescriptor(ParserSettings, URL, boolean)",20,311,0,0,18,47
org.apache.ivy.util.DefaultMessageLogger.DefaultMessageLogger(int),20,6,3,3,0,0
"org.apache.ivy.core.settings.XmlSettingsParser.parse.(Anon_1).resolveFile(String, String)",20,5,0,0,3,2
org.apache.ivy.plugins.repository.vsftp.VsftpRepository.getConnectionCommand(),5,35,5,9,0,0
"org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean)",15,522,8,17,13,92
org.apache.ivy.core.resolve.IvyNode.getProblemMessage(),1,259,15,45,1,1
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getArchivePathInCache(Artifact, ArtifactOrigin)",8,59,9,6,4,9
org.apache.ivy.core.settings.IvySettings.logModulesInUse(),20,257,15,45,2,1
"org.apache.ivy.ant.IvyRepositoryReport.genreport(ResolutionCacheManager, String, String)",20,733,15,99,2,4
org.apache.ivy.core.resolve.DownloadOptions.DownloadOptions(),0,688,13,105,0,0
"org.apache.ivy.core.resolve.IvyNodeEviction.ModuleIdConf.ModuleIdConf(ModuleId, String)",13,193,16,46,0,0
"org.apache.ivy.core.install.InstallEngine.install(ModuleRevisionId, String, String, InstallOptions)",17,645,1,1,12,103
org.apache.ivy.core.settings.IvySettings.getTriggers(),2,7,3,4,0,0
org.apache.ivy.util.XMLHelper.escape(String),0,391,15,138,0,0
org.apache.ivy.osgi.updatesite.UpdateSiteLoader.loadFromSite(UpdateSite),20,328,6,7,19,43
org.apache.ivy.core.event.retrieve.RetrieveArtifactEvent.addArtifactAttributes(Artifact),12,160,13,47,3,6
org.apache.ivy.core.settings.IvySettings.setDefaultBranch(String),20,32,5,11,0,0
org.apache.ivy.core.check.CheckEngineSettings.getResolver(String),4,31,5,17,0,0
org.apache.ivy.ant.IvyReport.setTodir(File),-1,1,0,0,0,0
"org.apache.ivy.ant.IvyAntSettings.defineDefaultSettingFile(IvyVariableContainer, ProjectComponent)",9,174,8,58,2,3
"org.apache.ivy.plugins.namespace.MRIDTransformationRule.MridRuleMatcher.applyTypeRule(String, String, String, Matcher)",13,2,1,1,0,0
org.apache.ivy.core.resolve.ResolveData.getReport(),0,408,15,103,0,0
org.apache.ivy.util.url.URLHandlerDispatcher.openStream(URL),20,3,0,0,1,2
"org.apache.ivy.util.MessageLoggerEngine.rawlog(String, int)",20,5,0,0,3,2
"org.apache.ivy.osgi.util.DelegetingHandler.getRequiredBooleanAttribute(Attributes, String)",20,4,0,0,2,2
org.apache.ivy.util.url.HttpClientHandler.getHttpClientHelper(),4,17,2,2,4,5
org.apache.ivy.core.resolve.IvyNodeUsage.blacklist(IvyNodeBlacklist),20,45,7,13,1,1
org.apache.ivy.osgi.updatesite.xml.EclipseFeature.getRequires(),16,23,3,20,0,0
org.apache.ivy.plugins.resolver.AbstractResolver.setEventManager(EventManager),2,7,3,4,0,0
org.apache.ivy.ant.IvyMakePom.getArtifactName(),20,29,3,18,0,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.parseOtherIvyFile(ModuleRevisionId),20,276,9,33,10,44
org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.addArtifactPattern(String),8,6,4,2,0,0
"org.apache.ivy.plugins.repository.file.FileRepository.put(File, String, boolean)",20,165,0,0,14,43
"org.apache.ivy.plugins.repository.ssh.Scp.parseCLine(String, FileInfo)",1,10,3,4,1,3
"org.apache.ivy.util.filter.AndFilter.AndFilter(Filter, Filter)",1,5,2,3,0,0
