method,pattern,space
org.apache.pdfbox.encoding.SingleByteCharset.newDecoder(),FreqExec,org.apache.pdfbox.encoding.SingleByteCharset.newDecoder(); java.nio.charset.Charset.decode(ByteBuffer)
org.apache.pdfbox.pdmodel.common.COSArrayList.add(E),FreqExec,org.apache.pdfbox.pdmodel.common.COSArrayList.add(E); org.apache.pdfbox.pdmodel.PDDocument.addPage(PDPage); org.apache.pdfbox.pdmodel.common.TestPDNumberTreeNode.setUp(); org.apache.pdfbox.pdmodel.common.TestPDNameTreeNode.setUp(); org.apache.pdfbox.examples.pdmodel.Annotation.main(String[])
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.getDomain(),HotExec,org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.getDomain()
"org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.COSWriterXRefEntry(long, COSBase, COSObjectKey)",FreqExec,"org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.COSWriterXRefEntry(long, COSBase, COSObjectKey); org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase)"
org.apache.pdfbox.pdmodel.PDDocument.save(String),HotCallee,org.apache.pdfbox.pdmodel.PDDocument.save(String); org.apache.pdfbox.pdmodel.PDDocument.save(File)
org.apache.pdfbox.pdfparser.PDFParser.parseTrailer(),HotCallee,org.apache.pdfbox.pdfparser.PDFParser.parseTrailer(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(); org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(); org.apache.pdfbox.io.PushBackInputStream.peek()
org.apache.pdfbox.pdmodel.PDPage.findCropBox(),FreqExec,"org.apache.pdfbox.pdmodel.PDPage.findCropBox(); org.apache.pdfbox.util.PDFStreamEngine.processStream(PDPage, PDResources, COSStream); org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[])"
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDDestination.toString(),HotExec,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDDestination.toString()
"org.apache.pdfbox.filter.LZWFilter.encode(InputStream, OutputStream, COSDictionary, int)",HotExec,"org.apache.pdfbox.filter.LZWFilter.encode(InputStream, OutputStream, COSDictionary, int)"
org.apache.pdfbox.pdmodel.font.PDType0Font.getawtFont(),HotCallee,org.apache.pdfbox.pdmodel.font.PDType0Font.getawtFont()
org.apache.pdfbox.util.Matrix.multiply(Matrix),FreqExec,"org.apache.pdfbox.util.Matrix.multiply(Matrix); org.apache.pdfbox.util.operator.MoveText.process(PDFOperator, List<COSBase>); org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[])"
"org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.read(byte[], int, int)",FreqExec,"org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.read(byte[], int, int); java.io.PushbackInputStream.read(byte[], int, int)"
org.apache.pdfbox.ExtractText.main(String[]),HotExec,org.apache.pdfbox.ExtractText.main(String[])
org.apache.pdfbox.pdmodel.PDPage.getRotation(),FreqExec,org.apache.pdfbox.pdmodel.PDPage.getRotation(); org.apache.pdfbox.pdmodel.PDPage.findRotation()
org.apache.pdfbox.preflight.font.container.FontContainer.isAlreadyComputedCid(int),FreqExec,org.apache.pdfbox.preflight.font.container.FontContainer.isAlreadyComputedCid(int); org.apache.pdfbox.preflight.font.container.FontContainer.checkGlyphWith(int)
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setLocation(String),HotExec,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setLocation(String)
org.apache.pdfbox.util.PDFMergerUtility.mergeDocumentsNonSeq(RandomAccess),HotCallee,"org.apache.pdfbox.util.PDFMergerUtility.mergeDocumentsNonSeq(RandomAccess); org.apache.pdfbox.util.PDFMergerUtility.mergeDocuments(boolean, RandomAccess)"
"org.apache.pdfbox.examples.pdmodel.HelloWorld.doIt(String, String)",HotCallee,"org.apache.pdfbox.examples.pdmodel.HelloWorld.doIt(String, String); org.apache.pdfbox.pdmodel.PDDocument.save(String)"
org.apache.pdfbox.pdmodel.graphics.xobject.PDUtils.colorCount(BufferedImage),HotCallee,org.apache.pdfbox.pdmodel.graphics.xobject.PDUtils.colorCount(BufferedImage)
"org.apache.pdfbox.pdmodel.PDDocument.loadNonSeq(File, RandomAccess, String)",FreqExec,"org.apache.pdfbox.pdmodel.PDDocument.loadNonSeq(File, RandomAccess, String); org.apache.pdfbox.pdmodel.PDDocument.loadNonSeq(File, RandomAccess)"
org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[]),FreqExec,"org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[]); org.apache.pdfbox.util.operator.ShowText.process(PDFOperator, List<COSBase>); org.apache.pdfbox.util.operator.ShowTextGlyph.process(PDFOperator, List<COSBase>)"
org.apache.pdfbox.cos.COSDictionaryLateBinding.getDictionaryObject(COSName),FreqExec,"org.apache.pdfbox.cos.COSDictionaryLateBinding.getDictionaryObject(COSName); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName, COSName); org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName); org.apache.pdfbox.pdmodel.font.PDFont.getFontDescriptor(); org.apache.pdfbox.pdmodel.font.PDSimpleFont.getToUnicode(); org.apache.pdfbox.pdmodel.font.PDFont.getEncoding(); org.apache.pdfbox.pdmodel.font.PDCIDFont.getCIDSystemInfo(); org.apache.pdfbox.pdmodel.font.PDCIDFont.extractWidths(); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String); org.apache.pdfbox.cos.COSDictionary.getString(COSName)"
org.apache.pdfbox.cos.COSArray.add(COSBase),FreqExec,"org.apache.pdfbox.cos.COSArray.add(COSBase); org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(float, float); org.apache.pdfbox.pdmodel.common.COSArrayList.converterToCOSArray(List<?>); org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(COSArray); org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(); org.apache.pdfbox.cos.COSArray.setFloatArray(float[]); org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(); org.apache.pdfbox.pdmodel.font.PDFont.getFontMatrix(); org.apache.pdfbox.util.PDFCloneUtility.cloneForNewDocument(Object); org.apache.pdfbox.cos.COSArray.growToSize(int, COSBase); org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.setRangeForComponent(PDRange, int)"
org.apache.pdfbox.pdmodel.font.PDSimpleFont.getSpaceWidth(),FreqExec,org.apache.pdfbox.pdmodel.font.PDSimpleFont.getSpaceWidth(); org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[])
"org.apache.pdfbox.pdfwriter.COSStandardOutputStream.write(byte[], int, int)",HotRecur,"org.apache.pdfbox.pdfwriter.COSStandardOutputStream.write(byte[], int, int)"
org.apache.pdfbox.pdmodel.font.PDFont.isType1Font(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDFont.isType1Font(); org.apache.pdfbox.pdmodel.font.PDSimpleFont.drawString(String, int[], Graphics, float, AffineTransform, float, float); org.apache.pdfbox.pdmodel.font.PDFont.getAFM()"
"org.apache.pdfbox.pdfwriter.COSWriter.writeXrefRange(long, long)",FreqExec,"org.apache.pdfbox.pdfwriter.COSWriter.writeXrefRange(long, long); org.apache.pdfbox.pdfwriter.COSWriter.doWriteXRef(COSDocument)"
"org.apache.pdfbox.util.Matrix.multiply(Matrix, Matrix)",FreqExec,"org.apache.pdfbox.util.Matrix.multiply(Matrix, Matrix); org.apache.pdfbox.util.Matrix.multiply(Matrix); org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[])"
"org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDPage, PDResources, COSStream)",HotCallee,"org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDPage, PDResources, COSStream); org.apache.pdfbox.util.PDFStreamEngine.processSubStream(COSStream)"
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.appendChild(PDOutlineItem),HotCallee,org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.appendChild(PDOutlineItem); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getNextSibling()
org.apache.pdfbox.io.ASCII85OutputStream.transformASCII85(),FreqExec,org.apache.pdfbox.io.ASCII85OutputStream.transformASCII85(); org.apache.pdfbox.io.ASCII85OutputStream.write(int); org.apache.pdfbox.io.ASCII85OutputStream.flush()
"org.apache.pdfbox.lucene.LucenePDFDocument.addContent(Document, InputStream, String)",HotExec,"org.apache.pdfbox.lucene.LucenePDFDocument.addContent(Document, InputStream, String)"
org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.decodeLine(),FreqExec,org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.decodeLine(); org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.read()
org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getStart(),FreqExec,org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getStart(); org.apache.pdfbox.pdmodel.common.PDPageLabels$LabelGenerator.next()
org.apache.pdfbox.pdmodel.PDDocument.save(OutputStream),HotCallee,org.apache.pdfbox.pdmodel.PDDocument.save(OutputStream); org.apache.pdfbox.pdfwriter.COSWriter.write(PDDocument)
org.apache.pdfbox.pdmodel.font.PDFont.getFontDescriptor(),FreqExec,org.apache.pdfbox.pdmodel.font.PDFont.getFontDescriptor(); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getawtFont(); org.apache.pdfbox.pdmodel.font.PDFont.getFontWidth(int)
org.apache.pdfbox.cos.COSObject.accept(ICOSVisitor),FreqExec,org.apache.pdfbox.cos.COSObject.accept(ICOSVisitor); org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase)
org.apache.pdfbox.cos.COSArray.accept(ICOSVisitor),FreqExec,org.apache.pdfbox.cos.COSArray.accept(ICOSVisitor); org.apache.pdfbox.pdfwriter.COSWriter.visitFromDictionary(COSDictionary)
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSName(),FreqExec,org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSName(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary()
org.apache.pdfbox.preflight.PreflightConfiguration.getProcessNames(),HotExec,org.apache.pdfbox.preflight.PreflightConfiguration.getProcessNames()
"org.apache.pdfbox.util.ImageIOUtil.writeImage(BufferedImage, String, OutputStream, int, float)",HotCallee,"org.apache.pdfbox.util.ImageIOUtil.writeImage(BufferedImage, String, OutputStream, int, float)"
"org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFOperator, List<COSBase>)",HotCallee,"org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFOperator, List<COSBase>); org.apache.pdfbox.util.operator.ShowText.process(PDFOperator, List<COSBase>); org.apache.pdfbox.util.operator.pagedrawer.Invoke.process(PDFOperator, List<COSBase>)"
org.apache.pdfbox.pdmodel.PDResources.addFont(PDFont),HotExec,org.apache.pdfbox.pdmodel.PDResources.addFont(PDFont)
org.apache.pdfbox.pdmodel.font.FontManager.normalizeFontname(String),HotCallee,org.apache.pdfbox.pdmodel.font.FontManager.normalizeFontname(String)
org.apache.pdfbox.cos.COSDictionary.accept(ICOSVisitor),FreqExec,org.apache.pdfbox.cos.COSDictionary.accept(ICOSVisitor); org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase); org.apache.pdfbox.pdfwriter.COSWriter.doWriteTrailer(COSDocument); org.apache.pdfbox.cos.COSObject.accept(ICOSVisitor)
org.apache.pdfbox.io.ASCII85OutputStream.write(int),FreqExec,"org.apache.pdfbox.io.ASCII85OutputStream.write(int); java.io.FilterOutputStream.write(byte[], int, int); java.io.FilterOutputStream.write(byte[])"
"org.apache.pdfbox.encoding.Encoding.addCharacterEncoding(int, String)",FreqExec,"org.apache.pdfbox.encoding.Encoding.addCharacterEncoding(int, String); org.apache.pdfbox.encoding.WinAnsiEncoding.WinAnsiEncoding(); org.apache.pdfbox.encoding.StandardEncoding.StandardEncoding(); org.apache.pdfbox.encoding.Type1Encoding.Type1Encoding(int); org.apache.pdfbox.encoding.MacRomanEncoding.MacRomanEncoding(); org.apache.pdfbox.encoding.PdfDocEncoding.PdfDocEncoding(); org.apache.pdfbox.encoding.AFMEncoding.AFMEncoding(FontMetric)"
org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg.getRGBImage(),HotExec,org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg.getRGBImage(); org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.applyMasks(BufferedImage)
org.apache.pdfbox.pdfparser.PDFParser.parse(),HotCallee,org.apache.pdfbox.pdfparser.PDFParser.parse(); org.apache.pdfbox.pdfparser.PDFParser.parseObject(); org.apache.pdfbox.pdfparser.BaseParser.skipSpaces()
org.apache.pdfbox.pdmodel.font.FontManager.isItalic(java.awt.Font),FreqExec,org.apache.pdfbox.pdmodel.font.FontManager.isItalic(java.awt.Font); org.apache.pdfbox.pdmodel.font.FontManager.isBoldItalic(java.awt.Font); org.apache.pdfbox.pdmodel.font.FontManager.loadFonts()
"org.apache.pdfbox.io.RandomAccessFileOutputStream.write(byte[], int, int)",FreqExec,"org.apache.pdfbox.io.RandomAccessFileOutputStream.write(byte[], int, int); java.io.BufferedOutputStream.write(byte[], int, int); java.io.FilterOutputStream.close(); java.util.zip.DeflaterOutputStream.close(); java.util.zip.DeflaterOutputStream.write(byte[], int, int); org.apache.pdfbox.filter.FlateFilter.decompress(InputStream, OutputStream); java.io.BufferedOutputStream.write(int); java.io.OutputStream.write(byte[]); org.apache.pdfbox.filter.Predictor.decodePredictor(int, int, int, int, InputStream, OutputStream); com.sun.imageio.plugins.jpeg.JPEGImageWriter.write(IIOMetadata, IIOImage, ImageWriteParam); java.io.BufferedOutputStream.flush()"
org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName),FreqExec,"org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName, COSName); org.apache.pdfbox.cos.COSStream.getFilters(); org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName); org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument); org.apache.pdfbox.cos.COSDictionary.getLong(COSName, long); org.apache.pdfbox.pdmodel.PDPageNode.getAllKids(List, COSDictionary, boolean); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getPages(); org.apache.pdfbox.pdmodel.PDDocument.getDocumentCatalog(); org.apache.pdfbox.pdmodel.PDPageNode.getCropBox(); org.apache.pdfbox.pdmodel.PDPage.getCropBox(); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String); org.apache.pdfbox.cos.COSDictionary.getString(COSName); org.apache.pdfbox.pdmodel.PDPageNode.getRotation(); org.apache.pdfbox.pdmodel.PDPage.getRotation(); org.apache.pdfbox.pdmodel.PDPageNode.getCount(); org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getSMaskImage(); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getNextSibling()"
org.apache.pdfbox.pdmodel.common.PDDictionaryWrapper.PDDictionaryWrapper(),FreqExec,org.apache.pdfbox.pdmodel.common.PDDictionaryWrapper.PDDictionaryWrapper(); org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.PDAttributeObject(); org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserProperty.PDUserProperty(PDUserAttributeObject)
org.apache.pdfbox.pdmodel.graphics.shading.CubicBezierCurve.getPoints(int),HotExec,org.apache.pdfbox.pdmodel.graphics.shading.CubicBezierCurve.getPoints(int)
org.apache.pdfbox.pdmodel.font.FontManager.isBoldItalic(java.awt.Font),FreqExec,org.apache.pdfbox.pdmodel.font.FontManager.isBoldItalic(java.awt.Font); org.apache.pdfbox.pdmodel.font.FontManager.loadFonts()
org.apache.pdfbox.pdmodel.PDDocument.load(URL),HotCallee,org.apache.pdfbox.pdmodel.PDDocument.load(URL)
org.apache.pdfbox.pdmodel.font.PDFont.getFontMatrix(),FreqExec,org.apache.pdfbox.pdmodel.font.PDFont.getFontMatrix(); org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition)
org.apache.pdfbox.cos.COSDocument.finalize(),FreqExec,org.apache.pdfbox.cos.COSDocument.finalize(); java.lang.ref.Finalizer$FinalizerThread.run()
"org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(Graphics, PDPage, Dimension)",HotCallee,"org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(Graphics, PDPage, Dimension); org.apache.pdfbox.util.PDFStreamEngine.processStream(PDPage, PDResources, COSStream)"
org.apache.pdfbox.preflight.parser.PreflightParser.getPDDocument(),HotExec,org.apache.pdfbox.preflight.parser.PreflightParser.getPDDocument()
"org.apache.pdfbox.cos.COSDictionary.getEmbeddedInt(String, COSName)",HotExec,"org.apache.pdfbox.cos.COSDictionary.getEmbeddedInt(String, COSName)"
"org.apache.pdfbox.preflight.parser.PreflightParser.parse(Format, PreflightConfiguration)",HotExec,"org.apache.pdfbox.preflight.parser.PreflightParser.parse(Format, PreflightConfiguration)"
"org.apache.pdfbox.pdmodel.PDDocument.loadNonSeq(InputStream, RandomAccess, String)",HotCallee,"org.apache.pdfbox.pdmodel.PDDocument.loadNonSeq(InputStream, RandomAccess, String)"
org.apache.pdfbox.io.PushBackInputStream.unread(int),FreqExec,org.apache.pdfbox.io.PushBackInputStream.unread(int); org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(); org.apache.pdfbox.io.PushBackInputStream.peek(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(); org.apache.pdfbox.pdfparser.BaseParser.readString(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSString(); org.apache.pdfbox.pdfparser.BaseParser.readStringNumber(); org.apache.pdfbox.pdfparser.BaseParser.readString(int); org.apache.pdfbox.pdfparser.PDFParser.parseObject()
org.apache.pdfbox.util.PDFText2HTML.PDFText2HTML(String),HotExec,org.apache.pdfbox.util.PDFText2HTML.PDFText2HTML(String)
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setSignDate(Calendar),HotExec,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setSignDate(Calendar)
"org.apache.pdfbox.util.operator.pagedrawer.Invoke.process(PDFOperator, List<COSBase>)",HotCallee,"org.apache.pdfbox.util.operator.pagedrawer.Invoke.process(PDFOperator, List<COSBase>); org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getRGBImage(); org.apache.pdfbox.pdfviewer.PageDrawer.drawImage(Image, AffineTransform)"
org.apache.pdfbox.cos.COSString.accept(ICOSVisitor),FreqExec,org.apache.pdfbox.cos.COSString.accept(ICOSVisitor); org.apache.pdfbox.pdfwriter.COSWriter.visitFromDictionary(COSDictionary); org.apache.pdfbox.pdfwriter.COSWriter.visitFromArray(COSArray)
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getawtFont(),FreqExec,"org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getawtFont(); org.apache.pdfbox.pdmodel.font.PDSimpleFont.drawString(String, int[], Graphics, float, AffineTransform, float, float)"
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.drawString(String),HotExec,"org.apache.pdfbox.pdmodel.edit.PDPageContentStream.drawString(String); org.apache.pdfbox.examples.pdfa.CreatePDFA.doIt(String, String); org.apache.pdfbox.examples.pdmodel.HelloWorld.doIt(String, String)"
"org.apache.pdfbox.pdmodel.PDDocument.encrypt(String, String)",HotCallee,"org.apache.pdfbox.pdmodel.PDDocument.encrypt(String, String); org.apache.pdfbox.pdmodel.PDDocument.protect(ProtectionPolicy)"
org.apache.pdfbox.pdmodel.common.function.type4.Operators.Operators(),FreqExec,org.apache.pdfbox.pdmodel.common.function.type4.Operators.Operators(); org.apache.pdfbox.pdmodel.common.function.type4.Type4Tester.create(String)
"org.apache.pdfbox.pdmodel.PDDocument.load(InputStream, RandomAccess)",HotExec,"org.apache.pdfbox.pdmodel.PDDocument.load(InputStream, RandomAccess)"
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.evalFunction(float),HotExec,org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.evalFunction(float)
org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.read(),FreqExec,org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.read(); java.io.PushbackInputStream.read()
org.apache.pdfbox.cos.COSFloat.equals(Object),FreqExec,org.apache.pdfbox.cos.COSFloat.equals(Object); org.apache.pdfbox.cos.TestCOSFloat.testEquals()
org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getStyle(),FreqExec,org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getStyle(); org.apache.pdfbox.pdmodel.common.PDPageLabels$LabelGenerator.next()
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.getCoords(),HotExec,org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.getCoords()
org.apache.pdfbox.pdmodel.font.FontManager.isBold(java.awt.Font),FreqExec,org.apache.pdfbox.pdmodel.font.FontManager.isBold(java.awt.Font); org.apache.pdfbox.pdmodel.font.FontManager.isBoldItalic(java.awt.Font); org.apache.pdfbox.pdmodel.font.FontManager.loadFonts()
org.apache.pdfbox.io.RandomAccessBuffer.length(),FreqExec,org.apache.pdfbox.io.RandomAccessBuffer.length(); org.apache.pdfbox.io.RandomAccessFileOutputStream.RandomAccessFileOutputStream(RandomAccess)
"org.apache.pdfbox.pdmodel.common.PDMatrix.getValue(int, int)",FreqExec,"org.apache.pdfbox.pdmodel.common.PDMatrix.getValue(int, int); org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition)"
org.apache.pdfbox.preflight.PreflightConfiguration.createPdfA1BConfiguration(),HotCallee,org.apache.pdfbox.preflight.PreflightConfiguration.createPdfA1BConfiguration()
org.apache.pdfbox.pdfwriter.COSWriter.writeXrefEntry(COSWriterXRefEntry),FreqExec,"org.apache.pdfbox.pdfwriter.COSWriter.writeXrefEntry(COSWriterXRefEntry); org.apache.pdfbox.pdfwriter.COSWriter.doWriteXRef(COSDocument); org.apache.pdfbox.pdfwriter.COSWriter.doWriteXRefInc(COSDocument, long)"
org.apache.pdfbox.pdfwriter.COSWriter.visitFromName(COSName),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.visitFromName(COSName); org.apache.pdfbox.cos.COSName.accept(ICOSVisitor)
"org.apache.pdfbox.preflight.PreflightDocument.PreflightDocument(Format, PreflightConfiguration)",FreqExec,"org.apache.pdfbox.preflight.PreflightDocument.PreflightDocument(Format, PreflightConfiguration); org.apache.pdfbox.preflight.PreflightDocument.PreflightDocument(Format)"
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.applyMasks(BufferedImage),HotCallee,org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.applyMasks(BufferedImage); org.apache.pdfbox.pdmodel.graphics.xobject.CompositeImage.createMaskedImage(COSArray); org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getRGBImage()
org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition),FreqExec,org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition); org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(byte[])
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.getPage(),HotExec,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.getPage()
"org.apache.pdfbox.pdmodel.graphics.shading.PatchMeshesShadingContext.PatchMeshesShadingContext(PDShadingResources, ColorModel, AffineTransform, Matrix, int, Rectangle)",HotExec,"org.apache.pdfbox.pdmodel.graphics.shading.PatchMeshesShadingContext.PatchMeshesShadingContext(PDShadingResources, ColorModel, AffineTransform, Matrix, int, Rectangle)"
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseObjectDynamically(COSObject, boolean)",FreqExec,"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseObjectDynamically(COSObject, boolean); org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseDictObjects(COSDictionary, COSName...); org.apache.pdfbox.pdfparser.NonSequentialPDFParser.initialParse()"
org.apache.pdfbox.preflight.PreflightDocument.setResult(ValidationResult),HotExec,org.apache.pdfbox.preflight.PreflightDocument.setResult(ValidationResult)
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.deleteTempFile(),HotExec,org.apache.pdfbox.pdfparser.NonSequentialPDFParser.deleteTempFile()
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getSize(),HotExec,org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getSize()
org.apache.pdfbox.pdmodel.PDDocument.getDocumentCatalog(),FreqExec,org.apache.pdfbox.pdmodel.PDDocument.getDocumentCatalog(); org.apache.pdfbox.pdmodel.PDDocument.addPage(PDPage); org.apache.pdfbox.pdmodel.PDDocument.getNumberOfPages()
"org.apache.pdfbox.pdmodel.graphics.predictor.Up.encodeLine(byte[], byte[], int, int, int, int)",FreqExec,"org.apache.pdfbox.pdmodel.graphics.predictor.Up.encodeLine(byte[], byte[], int, int, int, int); org.apache.pdfbox.pdmodel.graphics.predictor.PredictorAlgorithm.encode(byte[], byte[])"
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getSubtype(),HotExec,org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getSubtype()
org.apache.pdfbox.pdmodel.PDPage.getCropBox(),FreqExec,org.apache.pdfbox.pdmodel.PDPage.getCropBox(); org.apache.pdfbox.pdmodel.PDPage.findCropBox()
org.apache.pdfbox.pdmodel.PDPage.getParent(),FreqExec,org.apache.pdfbox.pdmodel.PDPage.getParent(); org.apache.pdfbox.pdmodel.PDPage.findResources(); org.apache.pdfbox.pdmodel.PDPage.findCropBox(); org.apache.pdfbox.pdmodel.PDPage.findRotation()
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setReason(String),HotExec,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setReason(String)
org.apache.pdfbox.cos.COSDocument.getObjectFromPool(COSObjectKey),FreqExec,"org.apache.pdfbox.cos.COSDocument.getObjectFromPool(COSObjectKey); org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue(); org.apache.pdfbox.preflight.parser.PreflightParser.parseObjectDynamically(int, int, boolean); org.apache.pdfbox.preflight.parser.PreflightParser.initialParse(); org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseObjectDynamically(int, int, boolean); org.apache.pdfbox.pdfparser.PDFParser.parseObject(); org.apache.pdfbox.cos.COSDocument.dereferenceObjectStreams()"
org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.read(),FreqExec,"org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.read(); java.io.FilterInputStream.read(byte[], int, int); java.io.InputStream.read(byte[])"
