method,pattern,space
org.apache.ivy.ant.IvyRetrieve.doExecute(),HotCallee,org.apache.ivy.ant.IvyRetrieve.doExecute(); org.apache.ivy.ant.IvyTask.getIvyInstance()
org.apache.ivy.core.settings.IvySettings.debugConflictResolution(),FreqExec,"org.apache.ivy.core.settings.IvySettings.debugConflictResolution(); org.apache.ivy.core.resolve.ResolveEngine.fetchDependencies(VisitNode, String, boolean); org.apache.ivy.core.resolve.ResolveEngine.checkConflictSolvedSelected(VisitNode, VisitNode); org.apache.ivy.core.resolve.ResolveEngine.resolveConflicts(VisitNode, VisitNode, Collection, ConflictManager); org.apache.ivy.core.resolve.ResolveEngine.resolveConflict(VisitNode, VisitNode, String, Collection); org.apache.ivy.core.resolve.ResolveEngine.handleTransiviteEviction(ModuleDescriptor, String[], ResolveData, List); org.apache.ivy.core.resolve.ResolveEngine.checkConflictSolvedEvicted(VisitNode, VisitNode); org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager.blackListIncompatibleCallerAndRestartResolveIfPossible(IvySettings, IvyNode, IvyNode, IvyNode); org.apache.ivy.core.settings.IvySettings_ESTest.test035(); org.apache.ivy.core.settings.IvySettings_ESTest.test019(); org.apache.ivy.core.settings.IvySettings_ESTest.test011(); org.apache.ivy.core.settings.IvySettings_ESTest.test078(); org.apache.ivy.core.settings.IvySettings_ESTest.test063(); org.apache.ivy.core.settings.IvySettings_ESTest.test093()"
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.containsAny(String[], String[])",FreqExec,"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.containsAny(String[], String[]); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExcludeRules(String[])"
"org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map, boolean)",FreqExec,"org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map, boolean); org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map); org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map, boolean)"
org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.addConfiguredIvy(IvyPattern),FreqExec,"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.addConfiguredIvy(IvyPattern); org.apache.ivy.plugins.resolver.FileSystemResolver.addConfiguredIvy(IvyPattern); java.lang.reflect.Method.invoke(Object, Object[]); org.apache.ivy.osgi.repo.ResolverManifestIterable_ESTest.test1(); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver_ESTest.test37(); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver_ESTest.test04(); org.apache.ivy.plugins.resolver.BasicResolver_ESTest.test25(); org.apache.ivy.plugins.resolver.IvyRepResolver_ESTest.test04(); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver_ESTest.test24()"
"org.apache.ivy.plugins.resolver.DualResolver.download(Artifact[], DownloadOptions)",HotCallee,"org.apache.ivy.plugins.resolver.DualResolver.download(Artifact[], DownloadOptions); org.apache.ivy.plugins.resolver.ChainResolver.download(Artifact[], DownloadOptions)"
org.apache.ivy.core.report.ArtifactDownloadReport.hashCode(),HotCyclic,"org.apache.ivy.core.report.ArtifactDownloadReport.hashCode(); org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(); org.apache.ivy.core.module.descriptor.AbstractArtifact.getQualifiedExtraAttributes(); org.apache.ivy.core.module.descriptor.MDArtifact.getId(); org.apache.ivy.core.module.id.ArtifactRevisionId.newInstance(ModuleRevisionId, String, String, String, Map); org.apache.ivy.core.module.id.ArtifactRevisionId.ArtifactRevisionId(ArtifactId, ModuleRevisionId, Map); org.apache.ivy.util.extendable.UnmodifiableExtendableItem.UnmodifiableExtendableItem(Map, Map); org.apache.ivy.util.extendable.UnmodifiableExtendableItem.setExtraAttribute(String, String); java.util.HashMap.put(Object, Object)"
org.apache.ivy.core.report.ArtifactDownloadReport.hashCode(),FreqExec,"org.apache.ivy.core.report.ArtifactDownloadReport.hashCode(); java.util.HashSet.add(Object); java.util.AbstractCollection.addAll(Collection); java.util.HashMap.get(Object); java.util.HashMap.put(Object, Object); java.lang.Object.toString()"
"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.readComposite(URI, String, P2Descriptor)",HotCallee,"org.apache.ivy.osgi.updatesite.UpdateSiteLoader.readComposite(URI, String, P2Descriptor); org.apache.ivy.osgi.updatesite.UpdateSiteLoader.populateP2Descriptor(URI, P2Descriptor); org.apache.ivy.osgi.updatesite.UpdateSiteLoader.readJarOrXml(URI, String, XMLInputParser)"
"org.apache.ivy.osgi.repo.RepoDescriptor.add(String, String, ModuleDescriptor)",FreqExec,"org.apache.ivy.osgi.repo.RepoDescriptor.add(String, String, ModuleDescriptor); org.apache.ivy.osgi.repo.RepoDescriptor.addBundle(BundleInfo)"
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.equals(Object),FreqExec,"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.equals(Object); org.apache.ivy.ant.IvyBuildList.doExecute(); java.util.HashSet.add(Object); java.util.AbstractSet.equals(Object); org.apache.ivy.core.repository.RepositoryManagementEngine$1.compare(Object, Object); junit.framework.Assert.assertEquals(Object, Object); org.apache.ivy.core.sort.SortTest.assertSorted(DefaultModuleDescriptor[][], List); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor_ESTest.test74(); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor_ESTest.test76(); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor_ESTest.test34(); org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor_ESTest.test19()"
org.apache.ivy.util.MessageLoggerEngine.warn(String),FreqExec,org.apache.ivy.util.MessageLoggerEngine.warn(String); org.apache.ivy.util.Message.warn(String); org.apache.ivy.util.MessageLoggerEngine_ESTest.test00()
org.apache.ivy.core.resolve.ResolveData.mediate(DependencyDescriptor),HotExec,"org.apache.ivy.core.resolve.ResolveData.mediate(DependencyDescriptor); org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String, String)"
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(URL, InputStream, OutputStream, UpdateOptions)",HotCallee,"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.update(URL, InputStream, OutputStream, UpdateOptions); org.apache.ivy.util.XMLHelper.parse(InputSource, URL, DefaultHandler, LexicalHandler)"
org.apache.ivy.util.Configurator.endCreateChild(),HotCyclic,"org.apache.ivy.util.Configurator.endCreateChild(); org.apache.ivy.util.Configurator$Macro.play(Configurator); org.apache.ivy.util.Configurator$MacroDef.play(Configurator, Map, Map); org.apache.ivy.util.Configurator$MacroDef.play(Configurator, Configurator$MacroRecord, Map, Map)"
org.apache.ivy.util.Configurator.endCreateChild(),FreqExec,"org.apache.ivy.util.Configurator.endCreateChild(); org.apache.ivy.core.settings.XmlSettingsParser.endElement(String, String, String); org.apache.ivy.util.Configurator$MacroDef.play(Configurator, Configurator$MacroRecord, Map, Map); org.apache.ivy.util.Configurator_ESTest.test32(); org.apache.ivy.util.Configurator_ESTest.test46(); org.apache.ivy.util.Configurator_ESTest.test30(); org.apache.ivy.util.ConfiguratorTest.testMacro(); org.apache.ivy.util.ConfiguratorTest.testAddConfiguredWalker(); org.apache.ivy.util.ConfiguratorTest.testAddRoom(); org.apache.ivy.util.ConfiguratorTest.testAddWithTypeDef(); org.apache.ivy.util.ConfiguratorTest.testNested(); org.apache.ivy.util.ConfiguratorTest.testAddConfiguredTree()"
"org.apache.ivy.util.DefaultMessageLogger.rawlog(String, int)",FreqExec,"org.apache.ivy.util.DefaultMessageLogger.rawlog(String, int); org.apache.ivy.util.AbstractMessageLogger.rawinfo(String); org.apache.ivy.util.DefaultMessageLogger_ESTest.test0(); org.apache.ivy.util.MessageLoggerEngine.rawlog(String, int)"
"org.apache.ivy.core.resolve.ResolveEngine.computeConflicts(VisitNode, VisitNode, String, Collection, Collection)",HotCallee,"org.apache.ivy.core.resolve.ResolveEngine.computeConflicts(VisitNode, VisitNode, String, Collection, Collection); org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String[], String)"
"org.apache.ivy.util.FileUtil.copy(URL, File, CopyProgressListener)",HotCallee,"org.apache.ivy.util.FileUtil.copy(URL, File, CopyProgressListener); org.apache.ivy.util.url.URLHandlerDispatcher.download(URL, File, CopyProgressListener); org.apache.ivy.util.url.BasicURLHandler.download(URL, File, CopyProgressListener)"
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getBasedir(),FreqExec,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getBasedir(); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getRepositoryCacheRoot(); org.apache.ivy.core.cache.DefaultRepositoryCacheManager.clean()
"org.apache.ivy.core.IvyPatternHelper.substitute(String, Artifact, String)",FreqExec,"org.apache.ivy.core.IvyPatternHelper.substitute(String, Artifact, String); org.apache.ivy.core.IvyPatternHelper.substitute(String, Artifact)"
org.apache.ivy.plugins.repository.TransferEvent.setResource(Resource),FreqExec,"org.apache.ivy.plugins.repository.TransferEvent.setResource(Resource); org.apache.ivy.plugins.repository.TransferEvent.TransferEvent(Repository, Resource, int, int)"
"org.apache.ivy.plugins.resolver.ChainResolver.download(Artifact[], DownloadOptions)",HotCallee,"org.apache.ivy.plugins.resolver.ChainResolver.download(Artifact[], DownloadOptions); org.apache.ivy.plugins.resolver.IBiblioResolver.download(Artifact[], DownloadOptions)"
"org.apache.ivy.core.settings.IvySettings.setVariable(String, String, boolean)",HotCyclic,"java.lang.StringBuilder.append(Object); org.apache.ivy.core.report.ArtifactDownloadReport.toString(); java.lang.Object.toString(); org.apache.ivy.core.report.ArtifactDownloadReport.hashCode(); org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode(); org.apache.ivy.core.module.descriptor.AbstractArtifact.getQualifiedExtraAttributes(); org.apache.ivy.core.module.descriptor.MDArtifact.getId(); org.apache.ivy.core.module.id.ArtifactRevisionId.newInstance(ModuleRevisionId, String, String, String, Map); org.apache.ivy.core.module.id.ArtifactRevisionId.ArtifactRevisionId(ArtifactId, ModuleRevisionId, Map); org.apache.ivy.util.extendable.UnmodifiableExtendableItem.UnmodifiableExtendableItem(Map, Map); org.apache.ivy.util.extendable.UnmodifiableExtendableItem.setExtraAttribute(String, String); java.util.HashMap.put(Object, Object); org.apache.commons.httpclient.HostConfiguration.hashCode(); org.apache.commons.httpclient.util.LangUtils.hashCode(int, Object); org.apache.commons.httpclient.protocol.DefaultProtocolSocketFactory.hashCode(); org.apache.commons.httpclient.protocol.DefaultProtocolSocketFactory.class$(String); java.lang.Class.forName(String); org.apache.commons.httpclient.HttpClient.<clinit>(); org.apache.commons.logging.LogFactory.getLog(Class); org.apache.commons.logging.impl.LogFactoryImpl.getInstance(Class); org.apache.commons.logging.impl.LogFactoryImpl.getInstance(String); org.apache.commons.logging.impl.LogFactoryImpl.newInstance(String); org.apache.commons.logging.impl.LogFactoryImpl.discoverLogImplementation(String); org.apache.commons.logging.impl.LogFactoryImpl.createLogFromClass(String, String, boolean); org.apache.commons.logging.impl.LogFactoryImpl.getBaseClassLoader(); org.apache.commons.logging.impl.LogFactoryImpl.getContextClassLoaderInternal(); org.apache.commons.logging.impl.LogFactoryImpl$1.run(); org.apache.commons.logging.impl.LogFactoryImpl.access$001(); org.apache.commons.logging.LogFactory.getContextClassLoader(); java.lang.reflect.Method.invoke(Object, Object[]); org.apache.tools.ant.UnknownElement.execute(); org.apache.ivy.ant.IvyTask.execute(); org.apache.ivy.ant.IvyPublish.doExecute(); org.apache.ivy.Ivy.publish(ModuleRevisionId, Collection, String, PublishOptions); org.apache.ivy.core.publish.PublishEngine.publish(ModuleRevisionId, Collection, String, PublishOptions); org.apache.ivy.core.publish.PublishEngine.publish(ModuleDescriptor, Collection, DependencyResolver, PublishOptions); org.apache.ivy.core.publish.PublishEngine.publish(Artifact, File, DependencyResolver, boolean); org.apache.ivy.plugins.resolver.RepositoryResolver.publish(Artifact, File, boolean); org.apache.ivy.plugins.resolver.RepositoryResolver.put(Artifact, File, String, boolean); org.apache.ivy.plugins.resolver.RepositoryResolver.putChecksum(Artifact, File, String, boolean, String); org.apache.ivy.plugins.repository.AbstractRepository.put(Artifact, File, String, boolean); org.apache.ivy.plugins.repository.file.FileRepository.put(File, String, boolean); org.apache.ivy.plugins.repository.file.FileRepository.copy(File, File, boolean); org.apache.ivy.util.FileUtil.copy(File, File, CopyProgressListener, boolean); org.apache.ivy.util.FileUtil.copy(InputStream, File, CopyProgressListener); org.apache.ivy.util.FileUtil.copy(InputStream, OutputStream, CopyProgressListener); org.apache.ivy.util.FileUtil.copy(InputStream, OutputStream, CopyProgressListener, boolean); org.apache.ivy.plugins.repository.RepositoryCopyProgressListener.start(CopyProgressEvent); org.apache.ivy.plugins.repository.AbstractRepository.fireTransferStarted(long); org.apache.ivy.plugins.repository.AbstractRepository.fireTransferEvent(TransferEvent); org.apache.ivy.core.event.EventManager.transferProgress(TransferEvent); org.apache.ivy.core.event.EventManager.fireIvyEvent(IvyEvent); org.apache.ivy.core.event.FilteredIvyListener.progress(IvyEvent); org.apache.ivy.ant.AntBuildTrigger.progress(IvyEvent); org.apache.tools.ant.taskdefs.Ant.execute(); org.apache.tools.ant.Project.executeTargets(Vector); org.apache.tools.ant.helper.SingleCheckExecutor.executeTargets(Project, String[]); org.apache.tools.ant.Project.executeSortedTargets(Vector); org.apache.tools.ant.Target.performTasks(); org.apache.tools.ant.Target.execute(); org.apache.tools.ant.Task.perform(); org.apache.tools.ant.UnknownElement.maybeConfigure(); org.apache.tools.ant.UnknownElement.makeObject(UnknownElement, RuntimeConfigurable); org.apache.tools.ant.ComponentHelper.createComponent(UnknownElement, String, String); org.apache.tools.ant.ComponentHelper.createComponent(String); org.apache.tools.ant.ComponentHelper.getDefinition(String); org.apache.tools.ant.ComponentHelper.checkNamespace(String); org.apache.tools.ant.taskdefs.Definer.execute(); org.apache.tools.ant.taskdefs.Definer.loadAntlib(ClassLoader, URL); org.apache.tools.ant.taskdefs.Antlib.createAntlib(Project, URL, String); org.apache.tools.ant.helper.ProjectHelper2.parseUnknownElement(Project, URL); org.apache.tools.ant.helper.ProjectHelper2.parse(Project, Object, ProjectHelper2$RootHandler); org.apache.xerces.parsers.AbstractSAXParser.parse(InputSource); org.apache.xerces.parsers.XMLParser.parse(XMLInputSource); org.apache.xerces.parsers.XML11Configuration.parse(XMLInputSource); org.apache.xerces.parsers.XML11Configuration.parse(boolean); org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(boolean); org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher.dispatch(boolean); org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement(); org.apache.xerces.parsers.AbstractXMLDocumentParser.emptyElement(QName, XMLAttributes, Augmentations); org.apache.xerces.parsers.AbstractSAXParser.startElement(QName, XMLAttributes, Augmentations); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.startElement(String, String, String, Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.infoStarted(Attributes); org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map); org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map); org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map, boolean); org.apache.ivy.core.IvyContext.getSettings(); org.apache.ivy.core.IvyContext.getIvy(); org.apache.ivy.core.IvyContext.getDefaultIvy(); org.apache.ivy.Ivy.configureDefault(); org.apache.ivy.core.settings.IvySettings.loadDefault(); org.apache.ivy.core.settings.IvySettings.load(URL); org.apache.ivy.core.settings.XmlSettingsParser.parse(URL); org.apache.ivy.core.settings.XmlSettingsParser.doParse(URL); org.apache.ivy.core.settings.IvySettings.validate(); org.apache.ivy.core.settings.IvySettings.validateAll(Collection); org.apache.ivy.plugins.resolver.AbstractResolver.validate(); org.apache.ivy.plugins.resolver.AbstractResolver.initRepositoryCacheManagerFromSettings(); org.apache.ivy.core.settings.IvySettings.getDefaultRepositoryCacheManager(); org.apache.ivy.core.settings.IvySettings.getDefaultRepositoryCacheBasedir(); org.apache.ivy.core.settings.IvySettings.getDefaultCache(); org.apache.ivy.core.settings.IvySettings.getDefaultIvyUserDir(); org.apache.ivy.core.settings.IvySettings.setDefaultIvyUserDir(File); org.apache.ivy.core.settings.IvySettings.setVariable(String, String); org.apache.ivy.core.settings.IvySettings.setVariable(String, String, boolean); org.apache.ivy.ant.IvyAntVariableContainer.setVariable(String, String, boolean); org.apache.ivy.core.settings.IvyVariableContainerImpl.substitute(String); org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer); org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer, Stack)"
"org.apache.ivy.core.settings.IvySettings.setVariable(String, String, boolean)",FreqExec,"org.apache.ivy.core.settings.IvySettings.setVariable(String, String, boolean); org.apache.ivy.core.settings.IvySettings.setVariable(String, String); org.apache.ivy.core.settings.IvySettings.setDefaultCache(File); org.apache.ivy.core.settings.IvySettings.addAllVariables(Map, boolean); org.apache.ivy.core.settings.IvySettings.load(File); org.apache.ivy.core.settings.IvySettings.IvySettings(IvyVariableContainer); org.apache.ivy.core.settings.IvySettings.setBaseDir(File); org.apache.ivy.core.settings.XmlSettingsParser.propertyStarted(Map); org.apache.ivy.core.settings.IvySettings.load(URL)"
org.apache.ivy.osgi.util.Version.toString(),FreqExec,"org.apache.ivy.osgi.util.Version.toString(); java.lang.StringBuilder.append(Object); org.apache.ivy.osgi.util.VersionRange.toString(); java.lang.StringBuffer.append(Object); org.apache.ivy.osgi.core.BundleInfoAdapter.toModuleDescriptor(ModuleDescriptorParser, URI, BundleInfo, ExecutionEnvironmentProfileProvider); org.apache.ivy.osgi.core.BundleInfoAdapter.asMrid(String, String, Version); org.apache.ivy.osgi.p2.P2Descriptor.addBundle(BundleInfo); org.apache.ivy.osgi.obr.xml.OBRXMLWriter.addAttr(AttributesImpl, String, Object)"
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyConfigurations(String),FreqExec,"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyConfigurations(String); org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.transformInstance(DependencyDescriptor, NamespaceTransformer, boolean); org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser$AbstractParser.parseDepsConfs(String[], DefaultDependencyDescriptor, boolean, boolean); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependency(ModuleDescriptor, DependencyDescriptor, PrintWriter); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testImportConfigurations1(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testDefaultConfMapping(); org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyConfigurations(String[]); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testFull(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testImportConfigurations2(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testImportConfigurationsWithWildcardAndMappingOverride(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testImportConfigurations5(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testImportConfigurationsWithMappingOverride(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testImportConfigurations3(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testDefaultConfWithDefaultConfMapping(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testDefaultConf(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testDefaultConfMappingWithSelectors(); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParserTest.testDefaultConf2(); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParserTest.testExclusion(); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParserTest.testOptional(); org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParserTest.testDependenciesWithScope(); org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor_ESTest.test11()"
"org.apache.ivy.osgi.core.ExportPackage.ExportPackage(String, Version)",FreqExec,"org.apache.ivy.osgi.core.ExportPackage.ExportPackage(String, Version); org.apache.ivy.osgi.p2.P2MetadataParser$ProvidesHandler$1.childHanlded(DelegetingHandler); org.apache.ivy.osgi.obr.xml.CapabilityAdapter.getExportPackage(BundleInfo, Capability); org.apache.ivy.osgi.core.ManifestParser.parseManifest(Manifest)"
"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findNames(Map, String)",HotCallee,"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findNames(Map, String); org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.findIvyNames(Map, String)"
org.apache.ivy.core.settings.IvySettings.substitute(String),FreqExec,"org.apache.ivy.core.settings.IvySettings.substitute(String); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.infoStarted(Attributes); org.apache.ivy.core.cache.DefaultResolutionCacheManager$CacheParserSettings.substitute(String); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater$UpdaterHandler.substitute(ParserSettings, String); org.apache.ivy.core.settings.XmlSettingsParser.startElement(String, String, String, Attributes); org.apache.ivy.plugins.resolver.AbstractResolver$ResolverParserSettings.substitute(String); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.dependencyStarted(Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.dependenciesStarted(Attributes); org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser.confStarted(Attributes)"
"org.apache.ivy.core.publish.PublishEngine.publish(Artifact, File, DependencyResolver, boolean)",HotCallee,"org.apache.ivy.core.publish.PublishEngine.publish(Artifact, File, DependencyResolver, boolean); org.apache.ivy.plugins.resolver.RepositoryResolver.publish(Artifact, File, boolean); org.apache.ivy.core.event.EventManager.fireIvyEvent(IvyEvent); org.apache.ivy.core.IvyContext.getContext()"
"org.apache.ivy.osgi.util.DelegetingHandler.doCharacters(char[], int, int)",FreqExec,"org.apache.ivy.osgi.util.DelegetingHandler.doCharacters(char[], int, int); org.apache.ivy.osgi.util.DelegetingHandler.characters(char[], int, int); org.apache.ivy.osgi.util.DelegetingHandler_ESTest.test09(); org.apache.ivy.osgi.util.DelegetingHandler_ESTest.test64(); org.apache.ivy.osgi.util.DelegetingHandler_ESTest.test47()"
"org.apache.ivy.core.settings.XmlSettingsParser.parse(Configurator, URL)",FreqExec,"org.apache.ivy.core.settings.XmlSettingsParser.parse(Configurator, URL); org.apache.ivy.core.settings.XmlSettingsParser.includeStarted(Map)"
"org.apache.ivy.plugins.repository.AbstractRepository.put(Artifact, File, String, boolean)",HotCyclic,"java.util.HashMap.put(Object, Object); org.apache.commons.httpclient.HostConfiguration.hashCode(); org.apache.commons.httpclient.util.LangUtils.hashCode(int, Object); org.apache.commons.httpclient.protocol.DefaultProtocolSocketFactory.hashCode(); org.apache.commons.httpclient.protocol.DefaultProtocolSocketFactory.class$(String); java.lang.Class.forName(String); org.apache.commons.httpclient.HttpClient.<clinit>(); org.apache.commons.logging.LogFactory.getLog(Class); org.apache.commons.logging.impl.LogFactoryImpl.getInstance(Class); org.apache.commons.logging.impl.LogFactoryImpl.getInstance(String); org.apache.commons.logging.impl.LogFactoryImpl.newInstance(String); org.apache.commons.logging.impl.LogFactoryImpl.discoverLogImplementation(String); org.apache.commons.logging.impl.LogFactoryImpl.createLogFromClass(String, String, boolean); org.apache.commons.logging.impl.LogFactoryImpl.getBaseClassLoader(); org.apache.commons.logging.impl.LogFactoryImpl.getContextClassLoaderInternal(); org.apache.commons.logging.impl.LogFactoryImpl$1.run(); org.apache.commons.logging.impl.LogFactoryImpl.access$001(); org.apache.commons.logging.LogFactory.getContextClassLoader(); java.lang.reflect.Method.invoke(Object, Object[]); org.apache.tools.ant.UnknownElement.execute(); org.apache.ivy.ant.IvyTask.execute(); org.apache.ivy.ant.IvyPublish.doExecute(); org.apache.ivy.Ivy.publish(ModuleRevisionId, Collection, String, PublishOptions); org.apache.ivy.core.publish.PublishEngine.publish(ModuleRevisionId, Collection, String, PublishOptions); org.apache.ivy.core.publish.PublishEngine.publish(ModuleDescriptor, Collection, DependencyResolver, PublishOptions); org.apache.ivy.core.publish.PublishEngine.publish(Artifact, File, DependencyResolver, boolean); org.apache.ivy.plugins.resolver.RepositoryResolver.publish(Artifact, File, boolean); org.apache.ivy.plugins.resolver.RepositoryResolver.put(Artifact, File, String, boolean); org.apache.ivy.plugins.resolver.RepositoryResolver.putChecksum(Artifact, File, String, boolean, String); org.apache.ivy.plugins.repository.AbstractRepository.put(Artifact, File, String, boolean); org.apache.ivy.plugins.repository.file.FileRepository.put(File, String, boolean); org.apache.ivy.plugins.repository.file.FileRepository.copy(File, File, boolean); org.apache.ivy.util.FileUtil.copy(File, File, CopyProgressListener, boolean); org.apache.ivy.util.FileUtil.copy(InputStream, File, CopyProgressListener); org.apache.ivy.util.FileUtil.copy(InputStream, OutputStream, CopyProgressListener); org.apache.ivy.util.FileUtil.copy(InputStream, OutputStream, CopyProgressListener, boolean); org.apache.ivy.plugins.repository.RepositoryCopyProgressListener.start(CopyProgressEvent); org.apache.ivy.plugins.repository.AbstractRepository.fireTransferStarted(long); org.apache.ivy.plugins.repository.TransferEvent.setEventType(int); org.apache.ivy.core.event.IvyEvent.addAttribute(String, String)"
"org.apache.ivy.plugins.repository.AbstractRepository.put(Artifact, File, String, boolean)",FreqExec,"org.apache.ivy.plugins.repository.AbstractRepository.put(Artifact, File, String, boolean); org.apache.ivy.plugins.resolver.RepositoryResolver.putChecksum(Artifact, File, String, boolean, String); org.apache.ivy.plugins.resolver.RepositoryResolver.put(Artifact, File, String, boolean)"
"org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String, String)",HotExec,"org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String, String); org.apache.ivy.core.resolve.VisitNode.getDependencies(String); org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String[], String)"
