sep=;
id; seed; size; upperDepth; upperWidth; lowerDepth; lowerWidth
1259;org.apache.ivy.core.IvyContext.getCurrentStack();7;2;4;0;0
1260;org.apache.ivy.plugins.resolver.CacheResolver.exists(Artifact);57;0;0;7;20
1261;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.addIncludeRule(String, Attributes);399;13;72;5;12
1262;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.mergeDependencies(DependencyDescriptor[]);222;16;44;4;5
1263;org.apache.ivy.osgi.obr.xml.RequirementAdapter.adapt(BundleInfo, boolean);17;4;4;2;3
1264;org.apache.ivy.plugins.repository.vfs.VfsResource.clone(String);2;0;0;1;1
1265;org.apache.ivy.core.retrieve.RetrieveReport.getRetrieveRoot();368;14;75;0;0
1266;org.apache.ivy.core.module.descriptor.AbstractArtifact.hashCode();14;0;0;2;7
1267;org.apache.ivy.core.resolve.ResolveEngine.checkConflictSolvedEvicted(VisitNode, VisitNode);361;15;47;4;9
1268;org.apache.ivy.osgi.obr.filter.MultiOperatorFilter.add(RequirementFilter);21;5;6;0;0
1269;org.apache.ivy.plugins.repository.ssh.SshCache.attachChannelSftp(Session, ChannelSftp);185;16;43;1;2
1270;org.apache.ivy.core.install.InstallEngineSettings.getMatcherNames();644;13;103;0;0
1271;org.apache.ivy.core.resolve.ResolveOptions.getResolveMode();176;15;46;0;0
1272;org.apache.ivy.plugins.version.ChainVersionMatcher.add(VersionMatcher);11;3;4;1;3
1273;org.apache.ivy.plugins.resolver.ChainResolver.forcedRevision(ResolvedModuleRevision);226;12;43;1;5
1274;org.apache.ivy.plugins.resolver.AbstractResolver.ResolverParserSettings.getConflictManager(String);3;0;0;1;2
1275;org.apache.ivy.core.module.id.ModuleRevisionId.parse(String);1;0;0;0;0
1276;org.apache.ivy.ant.IvyListModules.doExecute();203;0;0;15;44
1277;org.apache.ivy.plugins.version.VersionMatcher.needModuleDescriptor(ModuleRevisionId, ModuleRevisionId);312;15;57;0;0
1278;org.apache.ivy.core.settings.IvySettings.getTypeDef(String);1;0;0;0;0
1279;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.extendsStarted(Attributes);399;9;49;11;46
1280;org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.ConfMapper.addMappingConfs(DefaultDependencyDescriptor, boolean);224;16;45;0;0
1281;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.ExtendedBuffer.setPrint(boolean);234;15;43;0;0
1282;org.apache.ivy.plugins.resolver.BasicResolver.getResource(String);7;2;5;0;0
1283;org.apache.ivy.util.url.AbstractURLHandler.getContentLength(URL, int);3;0;0;1;2
1284;org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.error(SAXParseException);4;0;0;2;2
1285;org.apache.ivy.core.resolve.ResolveData.isValidate();3;1;1;1;1
1286;org.apache.ivy.plugins.resolver.RepositoryResolver.RepositoryResolver();2;1;1;0;0
1287;org.apache.ivy.osgi.core.ManifestParser.versionRangeOf(String);41;8;7;4;6
1288;org.apache.ivy.ant.IvyListModules.setRevision(String);1;0;0;0;0
1289;org.apache.ivy.core.module.id.ModuleRules.ModuleRules(Map);2;1;1;0;0
1290;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.flushMergedElementsBefore(String);234;16;43;3;6
1291;org.apache.ivy.core.module.descriptor.MDArtifact.MDArtifact(ModuleDescriptor, String, String, String, URL, Map);282;13;48;0;0
1292;org.apache.ivy.plugins.repository.url.URLResource.getContentLength();7;0;0;2;5
1293;org.apache.ivy.core.deliver.DeliverOptions.setPubBranch(String);277;16;67;0;0
1294;org.apache.ivy.ant.IvyInfo.setProperties(ModuleDescriptor, ModuleRevisionId);240;16;42;2;19
1295;org.apache.ivy.util.extendable.ExtendableItem.getExtraAttributes();327;14;99;0;0
1296;org.apache.ivy.Ivy.postConfigure();142;9;39;2;5
1297;org.apache.ivy.plugins.repository.ssh.AbstractSshBasedRepository.getKeyFilePassword();179;15;43;0;0
1298;org.apache.ivy.plugins.repository.LazyResource.isLocal();3;0;0;2;1
1299;org.apache.ivy.plugins.repository.url.ChainedRepository.logFailed(Repository);26;4;8;4;5
1300;org.apache.ivy.util.AbstractMessageLogger.getErrors();3;2;1;0;0
1301;org.apache.ivy.ant.IvyPostResolveTask.getResolvedReport();236;21;38;2;4
1302;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.parseDescriptor(ParserSettings, InputStream, Resource, boolean);93;0;0;8;21
1303;org.apache.ivy.util.cli.OptionBuilder.countArgs(boolean);12;3;8;0;0
1304;org.apache.ivy.util.cli.CommandLine.setLeftOverArgs(String[]);8;4;3;0;0
1305;org.apache.ivy.core.install.InstallOptions.isOverwrite();644;13;103;0;0
1306;org.apache.ivy.core.module.id.ModuleRevisionId.hashCode();28;3;11;1;5
1307;org.apache.ivy.osgi.obr.xml.OBRXMLParser.ResourceHandler.ResourceHandler.(Anon_4).childHanlded(DelegetingHandler);3;0;0;1;2
1308;org.apache.ivy.Ivy14.determineArtifactsToCopy(ModuleId, String[], File, String, String, Filter);223;0;0;14;42
1309;org.apache.ivy.plugins.repository.RepositoryCopyProgressListener.setTotalLength(Long);174;15;45;0;0
1310;org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(MetadataArtifactDownloadReport, NamespaceTransformer);152;10;35;6;20
1311;org.apache.ivy.core.module.id.ModuleId.encodeToString();3;0;0;1;2
1312;org.apache.ivy.core.report.ConfigurationResolveReport.getNodesNumber();218;21;45;1;1
1313;org.apache.ivy.plugins.resolver.RepositoryResolver.findDynamicResourceUsingPattern(ResourceMDParser, ModuleRevisionId, String, Artifact, Date);263;3;8;14;47
1314;org.apache.ivy.ant.IvyPostResolveTask.getFile();108;9;27;0;0
1315;org.apache.ivy.plugins.parser.ParserSettings.resolveFile(String);389;12;139;0;0
1316;org.apache.ivy.core.resolve.IvyNodeCallers.updateFrom(IvyNodeCallers, String, boolean);12;4;5;1;2
1317;org.apache.ivy.plugins.resolver.BasicResolver.isForce();463;12;95;0;0
1318;org.apache.ivy.util.Configurator.MacroRecord.recordAttribute(String, String);9;3;5;0;0
1319;org.apache.ivy.Ivy14.resolve(URL, String, String[], File, Date, boolean, boolean, boolean, Filter);646;0;0;15;99
1320;org.apache.ivy.ant.IvyBuildList.doExecute();98;0;0;8;26
1321;org.apache.ivy.ant.IvyPostResolveTask.setupResolve(boolean, boolean);122;9;31;5;16
1322;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.startElementInConfigurationsConf(String, Attributes);233;16;43;3;5
1323;org.apache.ivy.util.url.BasicURLHandler.upload(File, URL, CopyProgressListener);28;0;0;5;8
1324;org.apache.ivy.core.settings.IvySettings.typeDef(String, String);16;2;1;6;5
1325;org.apache.ivy.plugins.repository.ssh.Scp.FileInfo.getLength();201;16;42;0;0
1326;org.apache.ivy.core.settings.IvySettings.getResolverName(ModuleRevisionId);21;6;5;4;3
1327;org.apache.ivy.core.settings.IvySettings.getVariable(String);146;9;33;1;1
1328;org.apache.ivy.core.settings.IvySettings.addConfigured(VersionMatcher);12;0;0;3;5
1329;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.includeConfStarted(Attributes);399;13;65;4;20
1330;org.apache.ivy.plugins.repository.jar.JarResource.toString();2;0;0;1;1
1331;org.apache.ivy.Ivy14.getDependencies(ModuleDescriptor, String[], File, Date, ResolveReport, boolean);537;0;0;15;95
1332;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.replaceConfigurationWildcards();79;8;15;3;3
1333;org.apache.ivy.core.module.descriptor.DependencyDescriptor.doesExclude(String[], ArtifactId);23;5;8;0;0
1334;org.apache.ivy.plugins.resolver.AbstractResolver.ResolverParserSettings.getContextNamespace();19;0;0;6;6
1335;org.apache.ivy.plugins.version.LatestVersionMatcher.accept(ModuleRevisionId, ModuleDescriptor);153;0;0;12;45
1336;org.apache.ivy.core.cache.ParserSettingsMonitor.(Anon_1).getResolver(ModuleRevisionId);2;0;0;1;1
1337;org.apache.ivy.ant.IvyPublish.PublishArtifact.setDynamicAttribute(String, String);1;0;0;0;0
1338;org.apache.ivy.Ivy14.retrieve(ModuleId, String[], File, String);273;0;0;14;48
1339;org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(ArtifactId, NamespaceTransformer);188;4;6;15;46
1340;org.apache.ivy.util.MockMessageLogger.assertLogDoesntContain(String);2;0;0;1;1
1341;org.apache.ivy.core.module.id.ModuleId.getAttributes();211;15;42;0;0
1342;org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getMainArtifact();51;11;14;0;0
1343;org.apache.ivy.core.resolve.IvyNodeUsage.NodeConf.hashCode();11;0;0;3;5
1344;org.apache.ivy.core.resolve.IvyNodeCallers.doesCallersExclude(String, Artifact);99;8;22;6;10
1345;org.apache.ivy.Ivy.bind();89;2;3;6;29
1346;org.apache.ivy.core.event.publish.EndArtifactPublishEvent.EndArtifactPublishEvent(DependencyResolver, Artifact, File, boolean, boolean);167;4;4;13;47
1347;org.apache.ivy.ant.IvyArtifactProperty.setValue(String);1;0;0;0;0
1348;org.apache.ivy.core.module.descriptor.DependencyDescriptor.clone(ModuleRevisionId);506;12;106;0;0
1349;org.apache.ivy.plugins.repository.AbstractRepository.fireTransferCompleted(long);198;12;44;2;4
1350;org.apache.ivy.plugins.resolver.DualResolver.download(ArtifactOrigin, DownloadOptions);4;0;0;1;3
1351;org.apache.ivy.ant.AntBuildTrigger.markBuilt(File);155;13;43;0;0
1352;org.apache.ivy.plugins.matcher.MatcherHelper.isExact(PatternMatcher, ModuleRevisionId);644;13;103;2;5
1353;org.apache.ivy.plugins.resolver.VsftpResolver.setReuseConnection(long);4;0;0;2;2
1354;org.apache.ivy.ant.IvyBuildNumber.setPrefix(String);1;0;0;0;0
1355;org.apache.ivy.osgi.util.DelegetingHandler.endElement.(Anon_5).call();2;0;0;1;1
1356;org.apache.ivy.osgi.util.DelegetingHandler.characters(char[], int, int);2;0;0;1;1
1357;org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getIncludeRules(String);3;1;1;1;1
1358;org.apache.ivy.core.resolve.ResolveData.register(VisitNode);16;2;1;4;6
1359;org.apache.ivy.plugins.parser.xml.UpdateOptions.getNamespace();11;2;9;0;0
1360;org.apache.ivy.util.Configurator.ObjectDescriptor.getSetMethod(String);9;3;5;0;0
1361;org.apache.ivy.util.extendable.ExtendableItem.getQualifiedExtraAttributes();297;13;78;0;0
1362;org.apache.ivy.plugins.repository.url.URLRepository.get(String, File);183;7;6;14;47
1363;org.apache.ivy.util.MessageLogger.deprecated(String);13;4;5;0;0
1364;org.apache.ivy.Ivy.sortModuleDescriptors(Collection, SortOptions);100;5;16;7;14
1365;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.mergeConfigurations(ModuleDescriptor);222;16;44;5;13
1366;org.apache.ivy.core.resolve.VisitNode.markEvicted(VisitNode, ConflictManager, Collection);361;15;47;6;6
1367;org.apache.ivy.osgi.updatesite.xml.FeatureParser.ImportHandler.handleAttributes(Attributes);7;0;0;1;6
1368;org.apache.ivy.core.module.id.ModuleRevisionId.getName();1163;13;313;1;2
1369;org.apache.ivy.core.search.ModuleEntry.getOrganisation();205;16;43;1;1
1370;org.apache.ivy.plugins.latest.ComparatorLatestStrategy.ComparatorLatestStrategy(Comparator);4;2;2;0;0
1371;org.apache.ivy.plugins.resolver.AbstractResolver.getChangingPattern();40;7;16;0;0
1372;org.apache.ivy.ant.IvyDependencyInclude.asRule(IvySettings);202;16;46;4;9
1373;org.apache.ivy.ant.IvyRepositoryReport.setOutputname(String);1;0;0;0;0
1374;org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.addMainArtifact(String, String);378;12;87;7;12
1375;org.apache.ivy.core.report.ArtifactDownloadReport.getSize();506;12;100;0;0
1376;org.apache.ivy.plugins.repository.ssh.SshCache.clearSession(Session);163;3;3;13;45
1377;org.apache.ivy.core.event.IvyEvent.getSource();184;15;43;0;0
1378;org.apache.ivy.osgi.updatesite.xml.EclipseFeature.setPrimary(boolean);17;4;13;0;0
1379;org.apache.ivy.osgi.obr.filter.NotFilter.NotFilter(RequirementFilter);20;5;6;1;1
1380;org.apache.ivy.Ivy.resolve(URL);635;1;1;15;99
1381;org.apache.ivy.plugins.repository.vsftp.VsftpRepository.closeConnection();44;5;14;4;5
1382;org.apache.ivy.util.Message.getProblems();22;3;8;3;5
1383;org.apache.ivy.core.module.id.ArtifactRevisionId.getModuleRevisionId();31;3;14;0;0
1384;org.apache.ivy.core.search.SearchEngine.listOrganisationEntries();14;4;6;1;2
1385;org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.getModuleDescriptorParser();42;5;19;0;0
1386;org.apache.ivy.core.module.descriptor.DependencyDescriptor.getDependencyConfigurations(String, String);271;14;44;0;0
1387;org.apache.ivy.osgi.core.ManifestHeaderElement.getAttributes();54;8;17;0;0
1388;org.apache.ivy.util.Message.getLogger();36;2;14;2;5
1389;org.apache.ivy.core.settings.IvySettings.getResolverName.(Anon_1).accept(Object);2;0;0;1;1
1390;org.apache.ivy.core.resolve.IvyNodeUsage.setRequiredConfs(IvyNode, String, Collection);271;14;44;1;1
1391;org.apache.ivy.tools.analyser.JarModule.getJar();51;8;13;0;0
1392;org.apache.ivy.plugins.repository.TransferListener.transferProgress(TransferEvent);3;1;2;0;0
1393;org.apache.ivy.plugins.repository.Repository.removeTransferListener(TransferListener);175;13;43;0;0
1394;org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getDependencyConfigurations(String[]);14;0;0;5;6
1395;org.apache.ivy.plugins.resolver.VsftpResolver.setUsername(String);4;0;0;2;2
1396;org.apache.ivy.core.settings.IvySettings.getDefaultResolver();44;5;12;0;0
1397;org.apache.ivy.core.retrieve.RetrieveEngine.getConflictResolvingPolicy();72;5;30;0;0
1398;org.apache.ivy.ant.IvyBuildList.processFilterNodeFromRoot(ModuleDescriptor, Set, Map);18;5;5;1;3
1399;org.apache.ivy.core.module.id.ModuleRevisionId.intern(ModuleRevisionId);178;13;46;0;0
1400;org.apache.ivy.osgi.obr.xml.Capability.getName();23;5;9;0;0
1401;org.apache.ivy.util.XMLHelper.parseToDom(InputSource, EntityResolver);9;2;6;1;1
1402;org.apache.ivy.Ivy.getResolveEngine();734;14;125;0;0
1403;org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getDefaultMetadataArtifactOrigin(ModuleRevisionId);90;5;6;9;16
1404;org.apache.ivy.ant.IvyPublish.setStatus(String);1;0;0;0;0
1405;org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.addDependencyArtifact(String, DependencyArtifactDescriptor);229;16;45;1;2
1406;org.apache.ivy.core.module.id.ModuleRules.ModuleRules();1;0;0;0;0
1407;org.apache.ivy.osgi.core.BundleCapability.equals(Object);3;1;1;1;1
1408;org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy.getName();2;1;1;0;0
1409;org.apache.ivy.core.deliver.DeliverEngine.getCache();248;15;50;1;1
1410;org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.convertM2ResourceSearchIdToNormal(ModuleRevisionId);229;6;29;14;46
1411;org.apache.ivy.core.settings.IvySettings.setDefaultResolveMode(String);32;5;11;0;0
1412;org.apache.ivy.core.cache.DefaultRepositoryCacheManager.isCheckmodified(DependencyDescriptor, ModuleRevisionId, CacheMetadataOptions);383;16;77;3;2
1413;org.apache.ivy.core.repository.RepositoryManagementEngine.getOrphans();2;0;0;1;1
1414;org.apache.ivy.core.resolve.IvyNode.hasProblem();691;12;161;0;0
1415;org.apache.ivy.Ivy.popContext();1079;12;320;2;1
1416;org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.ModuleDescriptorMemoryCache(int);3;1;2;0;0
1417;org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.getDefaultVersion(PomDependencyData);224;16;45;3;7
1418;org.apache.ivy.osgi.util.DelegetingHandler.skip();38;7;11;1;1
1419;org.apache.ivy.util.cli.OptionBuilder.deprecated();12;3;8;0;0
1420;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.write(ModuleDescriptor, File);730;15;147;7;44
1421;org.apache.ivy.plugins.parser.ModuleDescriptorParserRegistry.getParsers();1;0;0;0;0
1422;org.apache.ivy.ant.IvyPostResolveTask.createDependency();2;0;0;1;1
1423;org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getDescription();4;2;2;0;0
1424;org.apache.ivy.core.deliver.DeliverOptions.setStatus(String);602;15;135;0;0
1425;org.apache.ivy.core.cache.RepositoryCacheManager.saveResolvedRevision(ModuleRevisionId, String);14;4;7;0;0
1426;org.apache.ivy.Ivy.configure(File);188;5;24;8;38
1427;org.apache.ivy.core.module.descriptor.DependencyDescriptor.getAllDependencyArtifacts();494;12;112;0;0
1428;org.apache.ivy.osgi.updatesite.UpdateSiteLoader.loadFromDigest(UpdateSite);328;21;43;5;13
1429;org.apache.ivy.osgi.core.ManifestParser.parseManifest(InputStream);55;0;0;8;16
1430;org.apache.ivy.util.url.HttpClientHandler.HttpClientHelper3x.getResponseContentLength(HttpMethodBase);1;0;0;0;0
1431;org.apache.ivy.plugins.conflict.LatestConflictManager.IvyNodeArtifactInfo.getLastModified();3;0;0;2;1
1432;org.apache.ivy.ant.IvyFindRevision.doExecute();216;0;0;15;46
1433;org.apache.ivy.core.cache.DefaultRepositoryCacheManager.BackupResourceDownloader.restore();382;16;76;5;5
1434;org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.isMappingOverride();236;17;44;0;0
1435;org.apache.ivy.ant.IvyPublish.setUpdate(boolean);1;0;0;0;0
1436;org.apache.ivy.plugins.resolver.DependencyResolver.listOrganisations();199;16;43;0;0
1437;org.apache.ivy.osgi.p2.P2Descriptor.addArtifactUrl(String, String, Version, String);5;2;3;0;0
1438;org.apache.ivy.plugins.repository.vsftp.VsftpRepository.sendCommand(String);206;12;41;7;14
1439;org.apache.ivy.plugins.resolver.CacheResolver.ensureConfigured();386;15;64;6;11
1440;org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource);25;0;0;7;8
1441;org.apache.ivy.core.event.resolve.EndResolveDependencyEvent.EndResolveDependencyEvent(DependencyResolver, DependencyDescriptor, ModuleRevisionId, ResolvedModuleRevision, long);291;14;44;13;47
1442;org.apache.ivy.util.MessageLoggerEngine.verbose(String);5;0;0;3;2
1443;org.apache.ivy.plugins.resolver.DependencyResolver.commitPublishTransaction();677;13;105;0;0
1444;org.apache.ivy.core.resolve.IvyNodeEviction.markEvicted(EvictionData);16;5;6;1;1
1445;org.apache.ivy.Ivy.isInterrupted();13;5;5;0;0
1446;org.apache.ivy.osgi.obr.xml.OBRXMLWriter.saxBundleInfo(BundleInfo, ContentHandler);98;9;23;4;9
1447;org.apache.ivy.osgi.updatesite.xml.FeatureParser.InstallHandlerHandler.handleAttributes(Attributes);1;0;0;0;0
1448;org.apache.ivy.osgi.repo.AbstractFSManifestIterable.iterator();199;10;40;1;1
1449;org.apache.ivy.plugins.resolver.VsftpResolver.VsftpResolver();2;0;0;1;1
1450;org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager.blackListIncompatibleCallerAndRestartResolveIfPossible(IvySettings, IvyNode, IvyNode, IvyNode);275;6;6;20;41
1451;org.apache.ivy.core.cache.DefaultRepositoryCacheManager.isUseOrigin();285;16;37;1;2
1452;org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.setResolvedModuleRevisionId(ModuleRevisionId);466;12;94;0;0
1453;org.apache.ivy.osgi.obr.xml.OBRXMLParser.CapabilityHandler.CapabilityHandler();13;3;6;2;3
1454;org.apache.ivy.osgi.updatesite.xml.EclipseUpdateSiteParser.FeatureHandler.FeatureHandler.(Anon_2).childHanlded(DelegetingHandler);2;0;0;1;1
1455;org.apache.ivy.plugins.resolver.AbstractResolver.setCheckmodified(boolean);1;0;0;0;0
1456;org.apache.ivy.plugins.parser.ModuleDescriptorParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor);119;7;44;0;0
1457;org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.setDescription(String);238;21;44;0;0
1458;org.apache.ivy.plugins.repository.vsftp.VsftpRepository.getHost();202;12;41;0;0
1459;org.apache.ivy.plugins.resolver.AbstractResolver.fromSystem(Artifact);64;3;7;6;13
1460;org.apache.ivy.util.MessageLogger.verbose(String);13;4;5;0;0
1461;org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getIsLocalKey(Artifact);121;9;19;4;7
1462;org.apache.ivy.Ivy14.configure(URL);135;0;0;9;39
1463;org.apache.ivy.util.cli.CommandLine.getOptionValues(String);602;15;134;0;0
1464;org.apache.ivy.plugins.repository.Repository.addTransferListener(TransferListener);175;13;43;0;0
1465;org.apache.ivy.ant.IvyResolve.createDependency();2;1;1;0;0
1466;org.apache.ivy.core.settings.IvySettings.configureDefaultVersionMatcher();28;6;7;3;6
1467;org.apache.ivy.core.module.id.ArtifactRevisionId.hashCode();18;2;4;2;7
1468;org.apache.ivy.core.resolve.ResolveData.getEventManager();291;15;52;1;1
1469;org.apache.ivy.plugins.resolver.BasicResolver.checkForcedResolvedModuleRevision(ResolvedModuleRevision);456;12;96;1;7
1470;org.apache.ivy.Ivy.resolve(ModuleDescriptor, ResolveOptions);832;8;47;14;97
1471;org.apache.ivy.osgi.core.ManifestHeaderValue.ManifestHeaderParser.parseParameterValue();14;3;3;2;5
1472;org.apache.ivy.Ivy.getVariable(String);90;3;2;8;27
1473;org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.setHomePage(String);378;12;101;1;1
1474;org.apache.ivy.Ivy14.install(ModuleRevisionId, String, String, boolean, boolean, boolean, Filter, File, String);651;0;0;14;103
1475;org.apache.ivy.ant.IvyPostResolveTask.setConf(String);1;0;0;0;0
1476;org.apache.ivy.plugins.parser.m2.PomReader.getParentArtifactId();378;12;98;2;2
1477;org.apache.ivy.core.resolve.DownloadOptions.DownloadOptions();688;13;105;0;0
1478;org.apache.ivy.plugins.resolver.AbstractResolver.ResolverParserSettings.getRelativeUrlResolver();3;0;0;1;2
1479;org.apache.ivy.plugins.resolver.FileSystemResolver.isLocal();4;0;0;2;2
1480;org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getAllIncludeRules();2;0;0;1;1
1481;org.apache.ivy.util.ChecksumHelper.check(File, File, String);24;5;7;3;2
1482;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.getSettings();190;11;42;0;0
1483;org.apache.ivy.ant.IvyDependencyInclude.setName(String);1;0;0;0;0
1484;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.endIndent();234;16;43;2;1
1485;org.apache.ivy.plugins.repository.vsftp.VsftpRepository.chomp(StringBuffer);2;1;1;0;0
1486;org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource);25;0;0;7;9
1487;org.apache.ivy.plugins.trigger.AbstractTrigger.getEventFilter();153;0;0;13;47
1488;org.apache.ivy.core.cache.DefaultResolutionCacheManager.CacheParserSettings.getRelativeUrlResolver();3;0;0;1;2
1489;org.apache.ivy.Main.configureURLHandler(String, String, String, String);159;10;33;5;6
1490;org.apache.ivy.ant.IvyRetrieve.getOverwriteMode();368;14;75;0;0
1491;org.apache.ivy.plugins.resolver.packager.PackagerResolver.setPackagerPattern(String);2;0;0;1;1
1492;org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.equals(Object);7;0;0;2;5
1493;org.apache.ivy.plugins.repository.TransferEvent.setLength(long);11;3;5;0;0
1494;org.apache.ivy.Ivy14.sortModuleDescriptors(Collection);63;0;0;8;14
1495;org.apache.ivy.ant.IvyPostResolveTask.getOrganisation();667;14;100;0;0
1496;org.apache.ivy.ant.IvyArtifactReport.writeOriginLocationIfPresent(RepositoryCacheManager, TransformerHandler, ArtifactDownloadReport);227;21;46;1;4
1497;org.apache.ivy.util.url.HttpClientHandler.FileRequestEntity.writeRequest(OutputStream);7;0;0;2;5
1498;org.apache.ivy.util.Configurator.Macro.Macro(MacroDef);2;1;1;0;0
1499;org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getCachedDataFile(ModuleRevisionId);139;9;22;7;11
1500;org.apache.ivy.core.cache.DefaultRepositoryCacheManager.findModuleInCache(DependencyDescriptor, ModuleRevisionId, CacheMetadataOptions, String);320;0;0;15;49
1501;org.apache.ivy.plugins.resolver.AbstractResolver.isValidate();1;0;0;0;0
1502;org.apache.ivy.util.Configurator.addChild(ObjectDescriptor, Class, String, Object);26;3;6;3;8
1503;org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.PomModuleDescriptorBuilder(ModuleDescriptorParser, Resource, ParserSettings);378;12;95;2;7
1504;org.apache.ivy.core.module.descriptor.ConfigurationGroup.getMembersConfigurationNames();46;9;13;0;0
1505;org.apache.ivy.core.event.retrieve.StartRetrieveArtifactEvent.StartRetrieveArtifactEvent(ArtifactDownloadReport, File);246;5;33;13;47
1506;org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.setResource(Resource);95;9;19;5;5
1507;org.apache.ivy.osgi.p2.P2Artifact.getId();5;2;3;0;0
1508;org.apache.ivy.plugins.conflict.AbstractConflictManager.getSettings();282;22;39;0;0
1509;org.apache.ivy.core.resolve.VisitNode.getRequiredConfigurations(VisitNode, String);461;13;92;3;2
1510;org.apache.ivy.osgi.repo.ResolverManifestIterable.iterator();199;10;30;7;27
1511;org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.parseOtherPom(ParserSettings, ModuleRevisionId);378;10;82;10;46
1512;org.apache.ivy.core.report.ConfigurationResolveReport.getFailedArtifactsReports();215;3;2;22;46
1513;org.apache.ivy.plugins.parser.m2.PomReader.PomDependencyData.getScope();224;16;45;2;2
1514;org.apache.ivy.ant.IvyMakePom.Dependency.getArtifact();8;2;6;0;0
1515;org.apache.ivy.osgi.util.DelegetingHandler.parseInt(String, String);5;2;2;1;1
1516;org.apache.ivy.ant.IvyPublish.PublishArtifact.getExtraAttribute(String);1;0;0;0;0
1517;org.apache.ivy.plugins.repository.ssh.SshRepository.resolveResource(String);205;2;3;15;42
1518;org.apache.ivy.core.resolve.ResolveData.getCurrentVisitNode();461;12;91;0;0
1519;org.apache.ivy.core.settings.IvySettings.getSettingsURL(String);73;5;31;0;0
1520;org.apache.ivy.core.retrieve.RetrieveEngineSettings.isCheckUpToDate();246;12;45;0;0
1521;org.apache.ivy.core.IvyContext.peek(String);3;2;1;0;0
1522;org.apache.ivy.osgi.obr.xml.RequirementFilter.toString();23;5;7;1;1
1523;org.apache.ivy.osgi.obr.xml.OBRXMLWriter.newHandler(OutputStream, String, boolean);199;10;40;0;0
1524;org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy.logCircularDependency(ModuleRevisionId[]);12;0;0;4;5
1525;org.apache.ivy.ant.IvyPostResolveTask.isTransitive();122;9;35;0;0
1526;org.apache.ivy.osgi.repo.FSManifestIterable.(Anon_2).accept(File, String);1;0;0;0;0
1527;org.apache.ivy.Ivy.getLoggerEngine();607;15;134;0;0
1528;org.apache.ivy.plugins.resolver.DualResolver.findIvyFileRef(DependencyDescriptor, ResolveData);2;0;0;1;1
1529;org.apache.ivy.core.resolve.ResolveOptions.getCheckIfChanged();623;14;97;0;0
1530;org.apache.ivy.plugins.parser.AbstractModuleDescriptorParserTester.assertDependencyModulesExcludes(DependencyDescriptor, String[], String[]);5;0;0;1;4
