sep=;
id; seed; size; upperDepth; upperWidth; lowerDepth; lowerWidth
343;org.apache.avro.Protocol.getNamespace();28;4;15;0;0
344;org.apache.avro.io.ValidatingDecoder.readArrayStart();70;5;29;3;3
345;org.apache.avro.Schema.SeenPair.hashCode();1;0;0;0;0
346;org.apache.avro.io.JsonEncoder.writeBoolean(boolean);7;0;0;3;3
347;org.apache.avro.Schema.NamedSchema.hashCode();7;1;3;1;3
348;org.apache.avro.specific.SpecificData.getRecordSchema(Object);2;0;0;1;1
349;org.apache.avro.io.BinaryDecoder.BufferAccessor.setPos(int);14;2;7;0;0
350;org.apache.avro.file.CodecFactory.deflateCodec(int);1;0;0;0;0
351;org.apache.avro.io.BinaryEncoder.writeDouble(double);2;0;0;1;1
352;org.apache.avro.generic.GenericArray.size();9;3;5;0;0
353;org.apache.avro.generic.GenericDatumReader.peekArray(Object);70;5;32;1;1
354;org.apache.avro.io.parsing.Symbol.flatten(Symbol[], int, Symbol[], int, Map, Map);11;3;4;1;2
355;org.apache.avro.generic.GenericDatumReader.newRecord(Object, Schema);70;5;31;1;1
356;org.apache.avro.ipc.SocketServer.close();1;0;0;0;0
357;org.apache.avro.io.DirectBinaryDecoder.readInt();3;2;1;0;0
358;org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream, int);9;1;1;2;4
359;org.apache.avro.Protocol.parse(String);1;0;0;0;0
360;org.apache.avro.generic.GenericDatumReader.readArray(Object, Schema, ResolvingDecoder);70;0;0;4;32
361;org.apache.avro.io.BlockingBinaryEncoder.writeBytes(ByteBuffer);3;0;0;2;1
362;org.apache.avro.io.ValidatingEncoder.writeFloat(float);8;0;0;3;3
363;org.apache.avro.file.DataFileWriter.appendAllFrom(DataFileStream, boolean);37;0;0;5;14
364;org.apache.avro.Schema.isError();71;5;26;1;1
365;org.apache.avro.file.SeekableFileInput.SeekableFileInput(FileDescriptor);102;8;28;0;0
366;org.apache.avro.io.BlockingBinaryEncoder.flush();10;2;4;2;2
367;org.apache.avro.io.parsing.Parser.pushProduction(Symbol);11;3;4;1;1
368;org.apache.avro.reflect.ReflectData.getAnnotatedUnion(Union, Map);48;4;17;3;5
369;org.apache.avro.io.BlockingBinaryEncoder.expandStack();10;3;3;1;1
370;org.apache.avro.reflect.ReflectData.validate(Schema, Object);20;0;0;3;8
371;org.apache.avro.generic.GenericData.getRecordSchema(Object);13;2;10;1;1
372;org.apache.avro.io.Encoder.writeFloat(float);71;5;37;0;0
373;org.apache.avro.ipc.stats.StatsPlugin.serverSendResponse(RPCContext);11;0;0;5;5
374;org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.trySkipBytes(long);5;1;1;1;3
375;org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Symbol, Encoder);30;7;14;1;1
376;org.apache.avro.generic.GenericData.Array.toString();2;0;0;1;1
377;org.apache.avro.io.parsing.Parser.processImplicitActions();5;1;1;2;2
378;org.apache.avro.generic.GenericData.Record.Record(Schema);4;0;0;1;3
379;org.apache.avro.ipc.stats.FloatHistogram.add(Float);3;0;0;2;1
380;org.apache.avro.Protocol.main(String[]);2;0;0;1;1
381;org.apache.avro.specific.SpecificData.getClassName(Schema);8;2;3;2;2
382;org.apache.avro.io.JsonDecoder.arrayNext();11;0;0;4;3
383;org.apache.avro.file.Codec.getName();7;3;3;0;0
384;org.apache.avro.FooRecord.FooRecord(int);1;0;0;0;0
385;org.apache.avro.io.parsing.Symbol.ImplicitAction.ImplicitAction();4;0;0;3;1
386;org.apache.avro.io.Decoder.readMapStart();8;4;3;0;0
387;org.apache.avro.ipc.Responder.addRPCPlugin(RPCPlugin);32;13;9;0;0
388;org.apache.avro.specific.SpecificDatumWriter.getField(Object, String, int);2;0;0;1;1
389;org.apache.avro.ipc.stats.StatsServlet.writeStats(Writer);14;1;1;3;9
390;org.apache.avro.io.BinaryDecoder.ByteSource.trySkipBytes(long);5;2;3;0;0
391;org.apache.avro.tool.Tool.run(InputStream, PrintStream, PrintStream, List);5;2;3;0;0
392;org.apache.avro.io.DirectBinaryDecoder.ReuseByteReader.ReuseByteReader(ByteBufferInputStream);3;2;1;0;0
393;org.apache.avro.RandomData.randomUtf8(Random, int);19;3;12;1;4
394;org.apache.avro.BarRecord.equals(Object);1;0;0;0;0
395;org.apache.avro.generic.GenericData.Array.add(T);1;0;0;0;0
396;org.apache.avro.io.BinaryEncoder.writeEnum(int);2;0;0;1;1
397;org.apache.avro.io.JsonEncoder.writeArrayEnd();8;0;0;3;3
398;org.apache.avro.io.BinaryEncoder.writeFloat(float);2;0;0;1;1
399;org.apache.avro.ipc.Responder.handshake(Decoder, Encoder);208;3;22;8;61
400;org.apache.avro.ipc.RPCPlugin.clientSendRequest(RPCContext);218;10;59;0;0
401;org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, JsonGenerator);185;9;41;6;2
402;org.apache.avro.ipc.stats.StatsPluginOverhead.sendRpcs(boolean);236;1;1;10;59
403;org.apache.avro.generic.GenericResponder.writeResponse(Schema, Object, Encoder);66;0;0;6;27
404;org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(Class, ReflectData);26;2;1;5;13
405;org.apache.avro.io.JsonDecoder.skipMap();11;0;0;4;4
406;org.apache.avro.RandomData.generate(Schema, Random, int);20;1;1;2;13
407;org.apache.avro.FooRecord.toString();1;0;0;0;0
408;org.apache.avro.io.parsing.Parser.pushSymbol(Symbol);40;7;13;1;1
409;org.apache.avro.file.CodecFactory.toString();4;0;0;2;2
410;org.apache.avro.io.BinaryEncoder.encodeLong(long, OutputStream);24;3;12;0;0
411;org.apache.avro.Schema.Field.Field(String, Schema, String, JsonNode);49;5;21;1;1
412;org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter.write(byte[], int, int);1;0;0;0;0
413;org.apache.avro.file.SeekableInput.read(byte[], int, int);3;1;2;0;0
414;org.apache.avro.reflect.ReflectDatumReader.readString(Object, Schema, Decoder);6;0;0;3;2
415;org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.close();3;0;0;1;2
416;org.apache.avro.io.ValidatingDecoder.mapNext();70;5;29;3;3
417;org.apache.avro.generic.GenericDatumReader.createFixed(Object, Schema);7;2;2;2;2
418;org.apache.avro.io.BinaryDecoder.readMapStart();86;6;27;5;3
419;org.apache.avro.io.BinaryEncoder.init(OutputStream);5;3;1;1;1
420;org.apache.avro.file.DataFileWriter.setMeta(String, String);1;0;0;0;0
421;org.apache.avro.ipc.stats.StatsPlugin.createNewHistogram();9;3;3;3;1
422;org.apache.avro.ipc.HttpTransceiver.writeLength(int, OutputStream);2;1;1;0;0
423;org.apache.avro.reflect.ReflectData.AllowNull.get();1;0;0;0;0
424;org.apache.avro.specific.SpecificRecordBase.equals(Object);28;0;0;6;11
425;org.apache.avro.specific.SchemaTask.doCompile(File, File);81;0;0;6;52
426;org.apache.avro.io.BinaryDecoder.ByteSource.skip(long);5;0;0;1;4
427;org.apache.avro.generic.GenericDatumReader.skip(Schema, Decoder);28;4;5;2;18
428;org.apache.avro.Schema.hasEnumSymbol(String);2;0;0;1;1
429;org.apache.avro.io.JsonDecoder.doAction(Symbol, Symbol);4;0;0;2;2
430;org.apache.avro.io.JsonEncoder.getJsonGenerator(OutputStream);17;8;3;0;0
431;org.apache.avro.ipc.ByteBufferOutputStream.reset();3;1;2;0;0
432;org.apache.avro.generic.GenericDatumWriter.writeArray(Schema, Object, Encoder);59;0;0;5;19
433;org.apache.avro.Schema.UnionSchema.addProp(String, String);2;0;0;1;1
434;org.apache.avro.generic.GenericRecord.put(String, Object);19;3;12;0;0
435;org.apache.avro.Protocol.getTypes();10;4;6;0;0
436;org.apache.avro.Schema.StringSchema.StringSchema();11;2;8;1;1
437;org.apache.avro.ipc.SocketTransceiver.close();214;11;59;1;1
438;org.apache.avro.generic.GenericData.get();38;5;14;0;0
439;org.apache.avro.io.BlockingBinaryEncoder.init(OutputStream);5;0;0;2;2
440;org.apache.avro.io.ValidatingEncoder.writeDouble(double);8;0;0;3;3
441;org.apache.avro.file.DataFileStream.blockFinished();33;7;8;0;0
442;org.apache.avro.AvroRuntimeException.AvroRuntimeException(Throwable);2;1;1;0;0
443;org.apache.avro.io.Decoder.skipBytes();31;4;22;0;0
444;org.apache.avro.ipc.stats.Histogram.Histogram(Segmenter);3;1;1;1;1
445;org.apache.avro.Protocol.Message.getName();351;10;65;0;0
446;org.apache.avro.generic.GenericData.isRecord(Object);13;3;10;0;0
447;org.apache.avro.generic.GenericData.isString(Object);24;3;20;0;0
448;org.apache.avro.tool.Util.fileOrStdin(String, InputStream);28;5;11;0;0
449;org.apache.avro.reflect.ReflectDatumReader.readString(Object, Decoder);6;3;1;2;1
450;org.apache.avro.Schema.EnumSchema.EnumSchema(Name, String, LockableArrayList);42;4;20;2;3
451;org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(GenericData);6;2;3;0;0
452;org.apache.avro.io.BinaryDecoder.readString(Utf8);86;6;27;4;5
453;org.apache.avro.Schema.getTypes();191;5;92;1;1
454;org.apache.avro.io.JsonDecoder.readFixed(byte[], int, int);14;0;0;5;4
455;org.apache.avro.ipc.SocketServer.getPort();1;0;0;0;0
456;org.apache.avro.io.parsing.Parser.Parser(Symbol, ActionHandler);11;7;3;0;0
457;org.apache.avro.io.BinaryDecoder.BufferAccessor.detach();2;1;1;0;0
458;org.apache.avro.io.Decoder.readBytes(ByteBuffer);10;4;3;0;0
459;org.apache.avro.io.Encoder.writeNull();69;5;36;0;0
460;org.apache.avro.specific.SpecificCompiler.unbox(Schema);36;3;23;3;5
461;org.apache.avro.io.BinaryData.compare(Decoders, Schema);38;6;3;3;18
462;org.apache.avro.Schema.fieldsToJson(Names, JsonGenerator);14;4;4;1;1
463;org.apache.avro.io.BlockingBinaryEncoder.ensure(int);22;2;9;3;2
464;org.apache.avro.Schema.FixedSchema.equals(Object);3;0;0;2;1
465;org.apache.avro.specific.SpecificCompiler.header(StringBuilder, String);36;3;26;1;1
466;org.apache.avro.ipc.ByteBufferInputStream.ByteBufferInputStream(List);233;10;59;0;0
467;org.apache.avro.Schema.parse(String);86;6;15;4;21
468;org.apache.avro.Schema.Field.name();187;5;72;0;0
469;org.apache.avro.file.DataFileStream.getMetaLong(String);3;0;0;2;1
470;org.apache.avro.ipc.stats.Histogram.entries();8;2;5;0;0
471;org.apache.avro.specific.SpecificData.compare(Object, Object, Schema);29;2;3;4;11
472;org.apache.avro.Schema.LockableArrayList.remove(int);2;0;0;1;1
473;org.apache.avro.io.JsonEncoder.init(OutputStream);7;0;0;4;2
474;org.apache.avro.Schema.setFields(List);55;4;31;1;1
475;org.apache.avro.ipc.HttpServer.close();236;11;59;0;0
476;org.apache.avro.specific.SpecificCompiler.SpecificCompiler(Schema);80;6;46;3;6
477;org.apache.avro.Schema.EnumSchema.toJson(Names, JsonGenerator);24;0;0;5;9
478;org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.BufferedFileOutputStream(OutputStream);10;3;5;1;1
479;org.apache.avro.generic.GenericData.Array.getSchema();26;5;12;0;0
480;org.apache.avro.io.JsonEncoder.writeDouble(double);7;0;0;3;3
481;org.apache.avro.Schema.Field.defaultValue();64;5;35;0;0
482;org.apache.avro.io.BinaryEncoder.ByteWriter.write(ByteBuffer);2;1;1;0;0
483;org.apache.avro.file.DataFileWriter.writeRawBlock(DataBlock);37;6;11;1;3
484;org.apache.avro.specific.SpecificCompiler.type(Schema);26;3;15;2;6
485;org.apache.avro.generic.GenericRecord.get(String);1;0;0;0;0
486;org.apache.avro.reflect.ReflectDatumWriter.writeString(Object, Encoder);5;2;1;1;2
487;org.apache.avro.ipc.stats.Histogram.SegmenterException.SegmenterException(String);2;1;1;0;0
488;org.apache.avro.Protocol.parse(File);363;10;69;0;0
489;org.apache.avro.ipc.Requestor.readHandshake(Decoder);218;10;26;9;39
490;org.apache.avro.specific.SpecificResponder.getDatumReader(Schema);8;3;3;2;1
491;org.apache.avro.io.BinaryEncoder.encodeFloat(float, byte[], int);7;4;2;0;0
492;org.apache.avro.file.SeekableFileInput.SeekableFileInput(File);91;8;29;0;0
493;org.apache.avro.io.Perf.ReadLongSmall.readInternal(Decoder);2;0;0;1;1
494;org.apache.avro.reflect.ReflectDatumWriter.write(Schema, Object, Encoder);60;0;0;5;27
495;org.apache.avro.specific.SpecificRecordBase.getSchema();30;5;12;0;0
496;org.apache.avro.io.Perf.newRandom();14;2;8;0;0
497;org.apache.avro.file.DataFileReader.DataFileReader(SeekableInput, DatumReader);104;4;6;6;29
498;org.apache.avro.io.parsing.ResolvingGrammarGenerator.LitS2.LitS2(Schema, Schema);60;5;23;1;1
499;org.apache.avro.io.ValidatingEncoder.writeLong(long);8;0;0;3;3
500;org.apache.avro.io.ResolvingDecoder.readDouble();70;4;31;3;5
501;org.apache.avro.io.ValidatingEncoder.writeBytes(ByteBuffer);8;0;0;3;3
502;org.apache.avro.Schema.createUnion(List);72;5;29;2;5
503;org.apache.avro.io.parsing.Symbol.error(String);60;5;22;1;1
504;org.apache.avro.Schema.Field.Order.valueOf();40;4;20;0;0
505;org.apache.avro.file.Codec.decompress(ByteBuffer);49;6;17;0;0
506;org.apache.avro.io.parsing.Symbol.EnumLabelsAction.EnumLabelsAction(List);4;0;0;3;1
507;org.apache.avro.io.BinaryDecoder.configureSource(int, ByteSource);10;3;2;2;2
508;org.apache.avro.reflect.ReflectResponder.ReflectResponder(Protocol, Object);26;0;0;11;9
509;org.apache.avro.io.ValidatingEncoder.init(OutputStream);4;0;0;1;3
510;org.apache.avro.specific.SpecificRequestor.invoke(Object, Method, Object[]);219;0;0;10;59
511;org.apache.avro.ipc.stats.FloatHistogram.FloatHistogram(Segmenter);4;1;1;2;1
512;org.apache.avro.io.JsonEncoder.writeString(Utf8);9;0;0;3;3
513;org.apache.avro.reflect.ReflectRequestor.getDatumWriter(Schema);8;0;0;5;2
514;org.apache.avro.io.parsing.Symbol.Sequence.Sequence(Symbol[]);9;3;3;1;1
515;org.apache.avro.io.Decoder.readInt();45;4;29;0;0
516;org.apache.avro.io.ValidatingDecoder.skipMap();12;0;0;3;4
517;org.apache.avro.file.DeflateCodec.getName();2;1;1;0;0
518;org.apache.avro.Schema.createEnum(String, String, String, List);40;5;14;3;3
519;org.apache.avro.file.DataFileReader.SeekableInputStream.available();3;0;0;1;2
520;org.apache.avro.io.BinaryDecoder.ByteSource.read(byte[], int, int);6;0;0;1;5
521;org.apache.avro.io.parsing.Symbol.root(Symbol...);68;7;20;4;2
522;org.apache.avro.Schema.toJson(Names, JsonGenerator);38;5;10;1;2
523;org.apache.avro.io.BinaryDecoder.ByteSource.detach();5;3;1;1;1
524;org.apache.avro.ipc.HttpTransceiver.getLength(List);217;11;59;0;0
525;org.apache.avro.generic.GenericDatumReader.readInt(Object, Schema, Decoder);70;4;35;1;1
526;org.apache.avro.io.Encoder.writeBytes(byte[], int, int);9;4;3;0;0
527;org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(Schema, ReflectData);26;6;11;3;2
528;org.apache.avro.GenerateBlockingData.writeBlock(Encoder, FileOutputStream);55;6;21;1;1
529;org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(SpecificData);3;1;1;1;1
530;org.apache.avro.ipc.RPCContext.setResponse(Object);233;10;59;0;0
531;org.apache.avro.generic.IndexedRecord.put(int, Object);4;1;3;0;0
532;org.apache.avro.ipc.ByteBufferOutputStream.writeBuffer(ByteBuffer);4;2;1;1;1
533;org.apache.avro.io.BinaryDecoder.getBufferAccessor();11;6;3;1;1
534;org.apache.avro.io.DirectBinaryDecoder.ByteReader.read(ByteBuffer, int);7;3;2;0;0
535;org.apache.avro.io.BinaryDecoder.InputStreamByteSource.skipSourceBytes(long);1;0;0;0;0
536;org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader();1;0;0;0;0
537;org.apache.avro.generic.GenericDatumWriter.getArraySize(Object);59;6;19;1;1
538;org.apache.avro.file.SeekableFileInput.seek(long);1;0;0;0;0
539;org.apache.avro.io.JsonDecoder.skipBytes();11;0;0;4;4
540;org.apache.avro.io.JsonDecoder.doSkipFixed(int);16;5;3;2;3
541;org.apache.avro.io.parsing.ResolvingGrammarGenerator.encode(Encoder, Schema, JsonNode);36;3;2;2;27
542;org.apache.avro.io.parsing.Symbol.ResolvingAction.ResolvingAction(Symbol, Symbol);4;2;2;0;0
543;org.apache.avro.file.LengthLimitedInputStream.available();2;0;0;1;1
544;org.apache.avro.Schema.createFixed(String, String, String, int);44;5;15;4;2
545;org.apache.avro.generic.GenericData.Record.get(String);4;0;0;2;2
546;org.apache.avro.Schema.Field.Order.Order();1;0;0;0;0
547;org.apache.avro.io.ResolvingDecoder.skipAction();20;0;0;6;7
548;org.apache.avro.io.parsing.Symbol.Root.makeProduction(Symbol[]);5;2;1;2;1
549;org.apache.avro.Schema.LockableArrayList.lock();15;3;9;0;0
550;org.apache.avro.RandomData.iterator.(Anon_1).next();20;0;0;3;13
551;org.apache.avro.ipc.stats.StatsServlet.formatMillis(float);12;3;8;0;0
552;org.apache.avro.AvroRuntimeException.AvroRuntimeException(String, Throwable);2;1;1;0;0
553;org.apache.avro.io.BinaryEncoder.writeInt(int);2;0;0;1;1
554;org.apache.avro.io.parsing.Symbol.ErrorAction.ErrorAction(String);2;1;1;0;0
555;org.apache.avro.Schema.Names.add(Schema);41;4;19;3;2
556;org.apache.avro.generic.GenericResponder.GenericResponder(Protocol);26;1;2;10;9
557;org.apache.avro.Protocol.parseTypes(JsonNode);55;5;5;4;21
558;org.apache.avro.RPCMetaTestPlugin.RPCMetaTestPlugin(String);2;0;0;1;1
559;org.apache.avro.generic.GenericDatumWriter.getMapEntries(Object);59;6;19;0;0
560;org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder);71;5;32;1;1
561;org.apache.avro.Schema.Field.hashCode();3;0;0;2;1
562;org.apache.avro.io.ParsingEncoder.setItemCount(long);5;2;1;2;1
563;org.apache.avro.specific.SpecificResponder.writeResponse(Schema, Object, Encoder);8;0;0;4;2
564;org.apache.avro.tool.RpcReceiveTool.SinkResponder.respond.(Anon_1).run();1;0;0;0;0
565;org.apache.avro.file.DataFileWriter.setMetaInternal(String, String);27;5;10;0;0
566;org.apache.avro.Protocol.equals(Object);1;0;0;0;0
567;org.apache.avro.Schema.Names.space(String);47;4;22;0;0
568;org.apache.avro.io.BinaryEncoder.flush();2;1;1;0;0
569;org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate(Schema);34;4;2;5;14
570;org.apache.avro.io.ValidatingEncoder.writeInt(int);8;0;0;3;3
571;org.apache.avro.specific.SpecificRequestor.getDatumWriter(Schema);11;3;3;3;2
572;org.apache.avro.RPCMetaTestPlugin.clientSendRequest(RPCContext);3;0;0;1;2
573;org.apache.avro.RPCMetaTestPlugin.serverConnecting(RPCContext);3;0;0;1;2
574;org.apache.avro.generic.GenericData.isArray(Object);13;3;10;0;0
575;org.apache.avro.io.BinaryDecoder.BinaryDecoder(InputStream);10;0;0;5;3
576;org.apache.avro.Schema.Schema(Type);18;2;12;0;0
577;org.apache.avro.tool.RpcReceiveTool.run(InputStream, PrintStream, PrintStream, List);265;0;0;11;58
578;org.apache.avro.ipc.Responder.respond(List);223;3;8;9;59
579;org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder);59;0;0;5;19
580;org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int);2;0;0;1;1
581;org.apache.avro.io.ValidatingDecoder.readBytes(ByteBuffer);8;0;0;3;3
582;org.apache.avro.file.DeflateCodec.equals(Object);1;0;0;0;0
583;org.apache.avro.generic.GenericDatumReader.removeField(Object, String, int);2;0;0;1;1
584;org.apache.avro.reflect.ReflectRequestor.getClient(Class, ReflectRequestor);1;0;0;0;0
585;org.apache.avro.io.DecoderFactory.createBinaryDecoder(byte[], BinaryDecoder);26;4;7;5;3
586;org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder);70;4;35;2;1
587;org.apache.avro.io.parsing.Symbol.Repeater.makeProduction(Symbol[]);3;2;1;0;0
588;org.apache.avro.io.Encoder.startItem();85;6;38;0;0
589;org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema);70;5;32;1;1
590;org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS.LitS(Schema);24;4;13;0;0
591;org.apache.avro.ipc.SocketTransceiver.writeBuffers(List);214;11;59;1;1
592;org.apache.avro.Protocol.Message.Message(String, String, Schema, Schema, Schema);50;5;22;0;0
593;org.apache.avro.io.BinaryEncoder.encodeFloat(float, OutputStream);2;1;1;0;0
594;org.apache.avro.ipc.stats.StatsServlet.doGet(HttpServletRequest, HttpServletResponse);14;0;0;4;9
595;org.apache.avro.tool.GenAvroTool.run(InputStream, PrintStream, PrintStream, List);21;0;0;7;9
596;org.apache.avro.io.Perf.ReadDouble.genData(Encoder);6;0;0;1;5
597;org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.size();1;0;0;0;0
598;org.apache.avro.io.parsing.Symbol.Root.Root(Symbol...);6;1;1;3;2
599;org.apache.avro.file.SeekableFileInput.tell();1;0;0;0;0
600;org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader();1;0;0;0;0
601;org.apache.avro.io.ValidatingEncoder.writeMapStart();9;0;0;3;3
602;org.apache.avro.io.Decoder.readEnum();27;4;18;0;0
603;org.apache.avro.generic.GenericDatumWriter.getMapSize(Object);59;6;19;0;0
604;org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.skipSourceBytes(long);5;0;0;2;3
605;org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Class);22;0;0;5;11
606;org.apache.avro.io.Decoder.arrayNext();9;4;3;0;0
607;org.apache.avro.io.JsonDecoder.readFloat();11;0;0;4;4
608;org.apache.avro.reflect.ReflectData.getMessage(Method, Protocol, Map);55;5;3;5;19
609;org.apache.avro.AvroTestUtil.tempFile(String);1;0;0;0;0
610;org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer);2;0;0;1;1
611;org.apache.avro.generic.GenericDatumReader.readEnum(Schema, Decoder);70;4;33;2;3
612;org.apache.avro.io.ValidatingEncoder.writeArrayStart();9;0;0;3;3
613;org.apache.avro.Schema.getField(String);63;5;23;1;1
614;org.apache.avro.ipc.DatagramTransceiver.DatagramTransceiver(DatagramChannel);2;1;1;0;0
615;org.apache.avro.io.JsonDecoder.readByteArray();16;5;5;0;0
616;org.apache.avro.io.BlockingBinaryEncoder.write(byte[], int, int);7;2;1;2;2
617;org.apache.avro.specific.SpecificResponder.respond(Message, Object);13;0;0;3;5
618;org.apache.avro.io.DirectBinaryDecoder.readDouble();2;0;0;1;1
619;org.apache.avro.ipc.RPCPlugin.serverReceiveRequest(RPCContext);208;10;59;0;0
620;org.apache.avro.ipc.Transceiver.getRemoteName();86;9;30;0;0
621;org.apache.avro.ipc.RPCContext.setResponseHandshakeMeta(Map);138;10;39;0;0
622;org.apache.avro.ipc.SocketTransceiver.readBuffers();214;11;59;0;0
623;org.apache.avro.io.JsonEncoder.writeIndex(int);11;0;0;3;5
624;org.apache.avro.generic.GenericResponder.writeError(Schema, AvroRemoteException, Encoder);67;0;0;6;27
625;org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, String);14;7;2;3;2
626;org.apache.avro.ipc.RPCPlugin.clientStartConnect(RPCContext);85;9;30;0;0
627;org.apache.avro.io.BinaryDecoder.arrayNext();8;0;0;5;3
628;org.apache.avro.ipc.Server.getPort();1;0;0;0;0
629;org.apache.avro.ipc.stats.Histogram.add(T);3;1;1;1;1
630;org.apache.avro.io.Encoder.writeInt(int);71;5;37;0;0
631;org.apache.avro.io.BinaryDecoder.skipString();9;0;0;4;3
632;org.apache.avro.io.Encoder.writeBytes(ByteBuffer);9;4;3;0;0
633;org.apache.avro.generic.GenericData.Array.size();2;1;1;0;0
634;org.apache.avro.generic.GenericRequestor.readError(Schema, Decoder);136;0;0;9;39
635;org.apache.avro.io.ValidatingDecoder.skipFixed();9;0;0;3;3
636;org.apache.avro.io.BinaryEncoder.writeString(Utf8);4;0;0;1;3
637;org.apache.avro.ipc.DatagramTransceiver.readBuffers();1;0;0;0;0
638;org.apache.avro.specific.ProtocolTask.doCompile(File, File);45;1;1;5;31
639;org.apache.avro.specific.SpecificFixed.SpecificFixed();2;0;0;1;1
640;org.apache.avro.ipc.HttpTransceiver.writeBuffers(List, OutputStream);214;11;59;1;1
641;org.apache.avro.specific.SpecificCompiler.makePath(String, String);36;3;27;0;0
642;org.apache.avro.specific.SpecificRequestor.getClient(Class, Transceiver);6;0;0;3;2
643;org.apache.avro.io.parsing.Symbol.Repeater.Repeater(Symbol, Symbol...);10;3;3;1;2
644;org.apache.avro.tool.RpcSendTool.run(InputStream, PrintStream, PrintStream, List);331;0;0;9;76
645;org.apache.avro.file.DeflateCodec.DeflateCodec(int);2;1;1;0;0
646;org.apache.avro.generic.GenericDatumWriter.error(Schema, Object);59;5;25;2;1
647;org.apache.avro.Schema.ArraySchema.toJson(Names, JsonGenerator);4;0;0;2;2
648;org.apache.avro.ipc.Requestor.request(String, Object);346;10;24;9;59
649;org.apache.avro.io.parsing.Symbol.EnumLabelsAction.getLabel(int);9;4;3;0;0
650;org.apache.avro.ipc.ByteBufferOutputStream.getBufferList();233;10;59;1;1
651;org.apache.avro.file.Codec.compress(ByteBuffer);37;6;13;0;0
652;org.apache.avro.io.Decoder.skipMap();35;4;23;0;0
653;org.apache.avro.tool.DataFileGetSchemaTool.run(InputStream, PrintStream, PrintStream, List);98;0;0;8;29
654;org.apache.avro.io.BinaryDecoder.readLong();14;3;3;3;3
655;org.apache.avro.ipc.stats.FloatHistogram.getMean();7;2;4;0;0
656;org.apache.avro.generic.GenericData.isEnum(Object);13;3;10;0;0
657;org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.compactAndFill(byte[], int, int, int);2;0;0;1;1
658;org.apache.avro.Schema.NamedSchema.writeName(Names, JsonGenerator);33;6;9;2;2
659;org.apache.avro.ipc.Requestor.setRemote(HandshakeResponse);138;10;39;1;1
660;org.apache.avro.io.BinaryDecoder.InputStreamByteSource.tryReadRaw(byte[], int, int);1;0;0;0;0
661;org.apache.avro.file.DeflateCodec.Option.createInstance();2;0;0;1;1
662;org.apache.avro.Schema.LongSchema.LongSchema();11;2;8;1;1
663;org.apache.avro.io.BlockingBinaryEncoder.EncoderBuffer.buffer();10;3;7;0;0
664;org.apache.avro.reflect.ReflectResponder.ReflectResponder(Class, Object);68;0;0;8;22
665;org.apache.avro.Schema.BytesSchema.BytesSchema();11;2;8;1;1
666;org.apache.avro.io.JsonDecoder.readIndex();15;0;0;3;7
667;org.apache.avro.generic.GenericData.compare(Object, Object, Schema);28;2;3;3;12
668;org.apache.avro.ipc.stats.StatsPluginOverhead.IdentityResponder.IdentityResponder(Protocol);32;3;3;11;9
669;org.apache.avro.io.ValidatingEncoder.setItemCount(long);5;0;0;3;2
670;org.apache.avro.reflect.ReflectData.getRecordSchema(Object);19;0;0;5;11
671;org.apache.avro.SchemaParseException.SchemaParseException(String);51;3;27;1;1
672;org.apache.avro.generic.GenericDatumWriter.writeRecord(Schema, Object, Encoder);59;0;0;5;21
673;org.apache.avro.io.ValidatingEncoder.startItem();3;0;0;1;2
674;org.apache.avro.io.parsing.Symbol.Symbol(Kind, Symbol[]);9;4;4;0;0
675;org.apache.avro.ipc.Requestor.writeRequest(Schema, Object, Encoder);218;10;59;0;0
676;org.apache.avro.generic.GenericData.instanceOf(Schema, Object);15;2;1;2;11
677;org.apache.avro.io.Decoder.readArrayStart();8;4;3;0;0
678;org.apache.avro.Schema.LockableArrayList.addAll(int, Collection);2;0;0;1;1
