id, seed, size, upperDepth, upperWidth, lowerDepth, lowerWidth
2124,org.apache.pdfbox.pdfparser.EndstreamOutputStream.EndstreamOutputStream(OutputStream),169,11,30,0,0
2125,org.apache.pdfbox.debugger.ui.Tree.getTreePathMenuItem.(Anon_1).actionPerformed(ActionEvent),15,0,0,6,4
2126,"org.apache.pdfbox.preflight.process.reflect.ShadingPatternValidationProcess.checkColorSpace(PreflightContext, PDPage, PDShading)",184,7,6,14,29
2127,org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.setMetadata(COSStream),4,0,0,2,2
2128,org.apache.pdfbox.multipdf.Overlay.setFirstPageOverlayFile(String),376,18,59,0,0
2129,org.apache.pdfbox.contentstream.PDFStreamEngine.endText(),4,2,2,0,0
2130,org.apache.pdfbox.pdmodel.font.FontMapping.isFallback(),144,10,37,0,0
2131,org.apache.pdfbox.pdmodel.graphics.shading.TensorPatch.getTriangles(),22,4,4,4,5
2132,org.apache.pdfbox.pdmodel.font.TrueTypeEmbedder.getTrueTypeFont(),125,12,29,0,0
2133,org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup.PDOptionalContentGroup(COSDictionary),18,4,5,1,3
2134,org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles.main(String[]),340,0,0,15,59
2135,org.apache.pdfbox.cos.COSDocument.COSDocument(ScratchFile),24,4,10,0,0
2136,org.apache.pdfbox.cos.COSNumber.longValue(),182,11,31,0,0
2137,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setAlternateDescription(String),8,0,0,3,3
2138,"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setColor(String, PDGamma)",36,1,4,7,10
2139,org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.setIntent(String),82,6,37,3,2
2140,org.apache.pdfbox.cos.ICOSVisitor.visitFromInt(COSInteger),2,1,1,0,0
2141,org.apache.pdfbox.pdmodel.PageMode.fromString(String),8,4,3,0,0
2142,org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.skip(long),3,0,0,2,1
2143,org.apache.pdfbox.text.PDFTextStripper.PositionWrapper.isLineStart(),38,5,15,0,0
2144,org.apache.pdfbox.pdmodel.graphics.state.RenderingMode.isStroke(),279,14,47,0,0
2145,org.apache.pdfbox.pdmodel.font.PDType3CharProc.getMatrix(),108,7,32,3,3
2146,org.apache.pdfbox.pdmodel.common.PDDictionaryWrapper.PDDictionaryWrapper(),12,4,3,1,1
2147,org.apache.pdfbox.pdfparser.InputStreamSource.InputStreamSource(InputStream),33,8,8,0,0
2148,org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.setDomain(COSArray),4,0,0,2,2
2149,org.apache.pdfbox.preflight.font.container.Type0Container.Type0Container(PDFont),8,3,4,1,1
2150,org.apache.pdfbox.pdmodel.font.PDCIDFont.getParent(),21,9,4,0,0
2151,org.apache.pdfbox.cos.COSBoolean.toString(),1,0,0,0,0
2152,org.apache.pdfbox.pdmodel.fdf.FDFDictionary.setFields(List),222,8,65,3,5
2153,org.apache.pdfbox.pdmodel.font.PDCIDSystemInfo.getOrdering(),85,9,22,3,3
2154,org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThread.getFirstBead(),7,0,0,3,2
2155,org.apache.pdfbox.pdmodel.font.PDType1FontEmbedder.getType1Font(),94,10,23,0,0
2156,org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.setD(PDAction),322,16,60,3,2
2157,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getRevisionNumber(),30,3,13,5,2
2158,org.apache.pdfbox.cos.COSDictionary.entrySet(),183,8,56,0,0
2159,org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.getPermissions(),89,7,35,0,0
2160,"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.insertInnerFormToHolderResources(PDFormXObject, PDResources)",20,0,0,5,7
2161,org.apache.pdfbox.cos.COSDictionary.accept(ICOSVisitor),18,4,10,1,1
2162,org.apache.pdfbox.pdmodel.common.PDStream.createOutputStream(COSName),349,16,50,6,7
2163,org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDPropertyList.PDPropertyList(COSDictionary),6,2,3,0,0
2164,org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.toRGBWithAttributes(float[]),6,1,1,2,3
2165,org.apache.pdfbox.preflight.font.Type3FontValidator.checkResources(),358,12,39,10,51
2166,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getFormatterRectangle(),112,10,51,0,0
2167,org.apache.pdfbox.pdmodel.graphics.state.PDTextState.getRenderingMode(),342,14,45,0,0
2168,org.apache.pdfbox.util.Matrix.getScaleX(),84,5,41,0,0
2169,org.apache.pdfbox.io.RandomAccessFile.rewind(int),4,2,1,1,1
2170,org.apache.pdfbox.examples.pdmodel.CreateBookmarks.usage(),340,16,58,0,0
2171,org.apache.pdfbox.pdmodel.font.PDPanoseClassification.getWeight(),50,6,28,0,0
2172,org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.getNumberOfComponents(),188,11,32,3,4
2173,"org.apache.pdfbox.cos.COSDictionary.getFloat(String, float)",13,2,3,3,3
2174,org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.hasGlyph(String),1,0,0,0,0
2175,org.apache.pdfbox.debugger.ui.ZoomMenu.changeZoomSelection(float),17,4,9,0,0
2176,org.apache.pdfbox.pdmodel.font.PDFont.PDFont(String),47,2,2,9,16
2177,org.apache.pdfbox.pdmodel.PDPageTree.SearchContext.visitPage(COSDictionary),10,4,5,0,0
2178,org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.getOrder(),9,0,0,5,2
2179,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setLanguage(String),8,0,0,3,3
2180,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.setNonStrokingColorSpace(PDColorSpace),265,14,44,0,0
2181,"org.apache.pdfbox.pdmodel.font.encoding.GlyphList.GlyphList(GlyphList, InputStream)",7,3,2,1,1
2182,org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setDisplayDocTitle(boolean),5,0,0,3,2
2183,org.apache.pdfbox.preflight.Format.getFname(),339,16,62,0,0
2184,org.apache.pdfbox.pdmodel.fdf.FDFJavaScript.getAfter(),29,0,0,8,8
2185,"org.apache.pdfbox.pdmodel.PDPageContentStream.setTextScaling(double, double, double, double)",11,0,0,5,3
2186,org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent.addMarkedContent(PDMarkedContent),8,4,3,1,1
2187,"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateGraphicObjects(PreflightContext, PDPage)",349,13,66,10,14
2188,org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getRenderingIntent(),219,12,47,4,4
2189,org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName),1813,9,478,1,1
2190,org.apache.pdfbox.debugger.colorpane.CSSeparation.CSSeparation(COSArray),184,5,13,12,33
2191,org.apache.pdfbox.pdmodel.font.PDType0Font.getWidth(int),8,0,0,5,2
2192,org.apache.pdfbox.pdmodel.interactive.form.PlainTextFormatter.TextAlign.valueOf(int),4,1,1,1,2
2193,"org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceString.processOperator(Operator, List)",237,6,22,12,36
2194,org.apache.pdfbox.preflight.Validator_A1b.listFiles(String),349,17,62,1,1
2195,org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutline.PDDocumentOutline(),340,16,58,3,3
2196,"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptStream(COSStream, long, long)",186,8,48,6,14
2197,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.getContents(COSFilterInputStream),19,5,3,5,3
2198,org.apache.pdfbox.contentstream.PDFGraphicsStreamEngine.clip(int),3,1,2,0,0
2199,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.setScope(String),31,0,0,8,10
2200,org.apache.pdfbox.debugger.ui.MapEntry.getItem(),32,4,21,0,0
2201,org.apache.pdfbox.debugger.PDFDebugger.createFileMenu.(Anon_7).actionPerformed(ActionEvent),4,0,0,3,1
2202,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolyline.setStartPointEndingStyle(String),18,5,2,2,6
2203,org.apache.pdfbox.pdmodel.interactive.form.PDNonTerminalField.importFDF(FDFField),53,0,0,6,16
2204,org.apache.pdfbox.debugger.ui.ZoomMenu.getZoomScale(),12,3,8,0,0
2205,org.apache.pdfbox.rendering.Glyph2D.getPathForCharacterCode(int),279,14,47,0,0
2206,org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getDistances(),10,0,0,3,5
2207,org.apache.pdfbox.debugger.ui.RotationMenu.RotationMenu(),4,1,1,1,2
2208,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserProperty.getValue(),23,5,6,2,2
2209,org.apache.pdfbox.pdmodel.fdf.FDFPage.setPageInfo(FDFPageInfo),5,0,0,3,2
2210,org.apache.pdfbox.pdmodel.PDDocumentCatalog.setURI(PDURIDictionary),5,0,0,3,2
2211,org.apache.pdfbox.io.MemoryUsageSetting.isMainMemoryRestricted(),9,2,6,0,0
2212,org.apache.pdfbox.pdmodel.PDPageContentStream.restoreGraphicsState(),873,16,131,1,1
2213,org.apache.pdfbox.preflight.PreflightDocument.initConfiguration(Format),10,4,1,3,2
2214,"org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, OutputStream, int, float)",12,1,1,2,6
2215,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine.setStartPointEndingStyle(String),98,7,40,2,6
2216,"org.apache.pdfbox.tools.ImportXFDF.importFDF(PDDocument, FDFDocument)",50,0,0,6,23
2217,org.apache.pdfbox.multipdf.Overlay.setLastPageOverlayFile(String),376,18,59,0,0
2218,org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setAscent(float),66,7,26,3,2
2219,org.apache.pdfbox.pdmodel.PDPageContentStream.setNonStrokingColor(PDColor),213,9,48,6,8
2220,"org.apache.pdfbox.contentstream.PDFStreamEngine.operatorException(Operator, List, IOException)",6,2,3,1,1
2221,org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.getPreviousBead(),7,0,0,3,2
2222,org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setFontFile2(PDStream),107,9,28,3,2
2223,"org.apache.pdfbox.filter.CCITTFaxDecoderStream.CCITTFaxDecoderStream(InputStream, int, int, int, long)",41,8,13,0,0
2224,org.apache.pdfbox.examples.util.RemoveAllText.main(String[]),331,0,0,15,51
2225,org.apache.pdfbox.pdmodel.encryption.AccessPermission.canFillInForm(),20,7,9,1,1
2226,org.apache.pdfbox.examples.pdmodel.RemoveFirstPage.usage(),301,16,56,0,0
2227,org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.isAppendOnly(),11,2,2,6,2
2228,org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType1.setMatrix(AffineTransform),8,0,0,2,5
2229,org.apache.pdfbox.pdmodel.PDDocumentInformation.setTrapped(String),6,0,0,3,2
2230,org.apache.pdfbox.debugger.treestatus.TreeStatusPane.updateTreeStatus(TreeStatus),40,6,15,1,1
2231,"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkLowerCA(PreflightContext, COSDictionary)",44,6,5,4,13
2232,org.apache.pdfbox.pdmodel.PDDocument.getNumberOfPages(),1137,15,192,5,10
2233,org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType1.toPaint(Matrix),2,0,0,1,1
2234,org.apache.pdfbox.pdmodel.common.PDObjectStream.getExtends(),6,0,0,2,3
2235,"org.apache.pdfbox.pdmodel.graphics.shading.Type1ShadingContext.Type1ShadingContext(PDShadingType1, ColorModel, AffineTransform, Matrix)",162,1,1,15,29
2236,org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.getC0(),4,2,2,0,0
2237,org.apache.pdfbox.multipdf.PDFMergerUtility.isDynamicXfa(PDAcroForm),286,8,72,8,11
2238,"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareEncryptionDictAES(PDEncryption, COSName)",51,4,23,4,7
2239,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.PDSeedValue(),5,0,0,2,3
2240,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getTextDecorationColor(),76,7,35,4,3
2241,org.apache.pdfbox.pdmodel.common.COSArrayList.contains(Object),1,0,0,0,0
2242,org.apache.pdfbox.pdmodel.font.PDType0Font.getPositionVector(int),11,0,0,6,3
2243,org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.setMiterLimit(Float),4,0,0,2,2
2244,org.apache.pdfbox.pdfparser.XrefTrailerResolver.getTrailer(),218,13,47,0,0
2245,org.apache.pdfbox.preflight.font.SimpleFontValidator.createFontDescriptorHelper(),75,13,18,0,0
2246,org.apache.pdfbox.pdmodel.font.Standard14Fonts.addAFM(String),2,0,0,1,1
2247,"org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.setRangeForComponent(PDRange, int)",16,0,0,2,10
2248,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCircle.FDFAnnotationCircle(COSDictionary),26,4,17,1,1
2249,org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.setDefaultAppearance(String),166,7,39,3,3
2250,"org.apache.pdfbox.preflight.process.StreamValidationProcess.addStreamLengthValidationError(PreflightContext, COSObject, int, String)",31,6,10,4,3
2251,org.apache.pdfbox.contentstream.PDFStreamEngine.showAnnotation(PDAnnotation),278,8,38,7,44
2252,org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.setDestination(PDPage),20,0,0,4,6
2253,org.apache.pdfbox.pdfwriter.COSWriter.doWriteHeader(COSDocument),118,9,33,2,6
2254,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle.setBorderEffect(PDBorderEffectDictionary),6,0,0,3,2
2255,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.getSignedContent(InputStream),15,0,0,6,4
2256,"org.apache.pdfbox.pdmodel.PDPageContentStream.drawPolygon(float[], float[])",13,0,0,5,4
2257,"org.apache.pdfbox.pdmodel.font.PDCIDFontType2Embedder.toCIDSystemInfo(String, String, int)",24,4,4,3,4
2258,org.apache.pdfbox.pdmodel.font.FontMapperImpl.printMatches(PriorityQueue),22,0,0,2,13
2259,"org.apache.pdfbox.rendering.TilingPaint.getImage(PDColorSpace, PDColor, AffineTransform)",149,1,2,8,34
2260,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties.page(int),8,2,6,0,0
2261,org.apache.pdfbox.pdmodel.encryption.PDEncryption.setOwnerKey(byte[]),51,6,22,2,2
2262,org.apache.pdfbox.preflight.Benchmark.main(String[]),334,0,0,15,62
2263,org.apache.pdfbox.multipdf.PDFMergerUtility.setDestinationStream(OutputStream),4,2,2,0,0
2264,org.apache.pdfbox.pdmodel.fdf.FDFField.setClearWidgetFieldFlags(int),6,0,0,3,2
2265,org.apache.pdfbox.pdmodel.graphics.color.PDColor.toRGB(),185,12,34,1,1
2266,"org.apache.pdfbox.pdmodel.graphics.shading.ShadedTriangle.getArea(Point2D, Point2D, Point2D)",9,3,5,0,0
2267,org.apache.pdfbox.rendering.PageDrawer.getNonStrokingPaint(),325,14,23,11,34
2268,"org.apache.pdfbox.filter.CCITTFaxEncoderStream.write(int, int)",7,2,3,1,1
2269,org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.FDFAnnotation(),96,6,38,2,2
2270,"org.apache.pdfbox.pdmodel.PDPageContentStream.addBezier312(float, float, float, float, float, float)",8,0,0,4,2
2271,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getInnerForm(),112,10,51,0,0
2272,org.apache.pdfbox.pdmodel.PDDocumentInformation.setKeywords(String),7,0,0,3,3
2273,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.getEndPointEndingStyle(),8,0,0,3,3
2274,"org.apache.pdfbox.preflight.font.util.PreflightType3Stream.processOperator(Operator, List)",237,0,0,12,36
2275,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties.isVisualSignEnabled(),537,15,119,0,0
2276,org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getStemH(),5,0,0,3,2
2277,org.apache.pdfbox.pdmodel.interactive.form.PDSignatureField.setDefaultValue(PDSignature),6,0,0,3,2
2278,org.apache.pdfbox.examples.util.PrintTextColors.main(String[]),532,0,0,15,104
2279,org.apache.pdfbox.pdmodel.DefaultResourceCache.getFont(COSObject),1,0,0,0,0
2280,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment.PDAnnotationFileAttachment(COSDictionary),25,5,10,4,1
2281,org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getPreviousSibling(),73,7,14,4,3
2282,org.apache.pdfbox.pdmodel.interactive.form.PDRadioButton.setRadiosInUnison(boolean),14,0,0,6,4
2283,org.apache.pdfbox.pdmodel.graphics.shading.PDShading.getType(),2,0,0,1,1
2284,"org.apache.pdfbox.text.PDFTextStripperByArea.addRegion(String, Rectangle2D)",510,16,72,0,0
2285,org.apache.pdfbox.contentstream.PDFStreamEngine.showTransparencyGroup(PDTransparencyGroup),191,12,12,7,44
2286,org.apache.pdfbox.rendering.PageDrawerParameters.getPage(),7,4,2,0,0
2287,org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel.getSearchWord(),10,4,6,0,0
2288,"org.apache.pdfbox.pdmodel.PDPageContentStream.curveTo2(float, float, float, float)",8,1,1,3,2
2289,org.apache.pdfbox.text.PDFTextStripper.WordWithTextPositions.getText(),7,3,3,0,0
2290,org.apache.pdfbox.pdmodel.common.PDStream.toByteArray(),443,15,64,8,8
2291,"org.apache.pdfbox.preflight.metadata.PDFAIdentificationValidation.checkConformanceLevel(List, String)",7,3,3,1,1
2292,org.apache.pdfbox.pdmodel.font.PDCIDFont.getCOSObject(),36,8,9,0,0
2293,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCircle.FDFAnnotationCircle(),8,0,0,3,3
2294,org.apache.pdfbox.pdmodel.ResourceCache.getPattern(COSObject),16,5,5,0,0
2295,org.apache.pdfbox.debugger.stringpane.StringPane.createTextView(COSString),28,7,10,4,2
2296,org.apache.pdfbox.cos.COSObject.COSObject(COSBase),86,7,33,1,1
2297,org.apache.pdfbox.text.TextPosition.toString(),2,0,0,1,1
2298,org.apache.pdfbox.pdmodel.interactive.form.PlainText.Line.getInterWordSpacing(float),25,7,7,0,0
2299,org.apache.pdfbox.pdmodel.encryption.PDEncryption.setStdCryptFilterDictionary(PDCryptFilterDictionary),18,5,6,3,4
2300,org.apache.pdfbox.pdmodel.common.PDStream.setFileDecodeParams(List),13,0,0,3,6
2301,org.apache.pdfbox.debugger.PDFDebugger.PDFDebugger(boolean),340,18,60,5,10
2302,org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.PDAnnotationAdditionalActions(COSDictionary),5,3,2,0,0
2303,"org.apache.pdfbox.io.RandomAccessOutputStream.write(byte[], int, int)",2,0,0,1,1
2304,"org.apache.pdfbox.pdmodel.common.PDPageLabels.LabelHandler.newLabel(int, String)",41,7,12,0,0
2305,org.apache.pdfbox.pdmodel.font.PDCIDFontType2Embedder.addNameTag(String),134,10,36,3,4
2306,org.apache.pdfbox.pdmodel.interactive.action.PDURIDictionary.getCOSObject(),18,5,5,0,0
2307,org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processSeparationColorSpace(PDColorSpace),176,0,0,11,34
2308,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationInk.getInkList(),7,0,0,2,4
2309,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret.setFringe(PDRectangle),17,4,5,3,2
2310,"org.apache.pdfbox.pdmodel.graphics.shading.Line.calcLine(int, int, int, int)",2,1,1,0,0
2311,org.apache.pdfbox.pdmodel.PDDocument.load(InputStream),580,11,59,13,63
2312,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.getLineJoin(),15,3,8,0,0
2313,"org.apache.pdfbox.examples.pdmodel.ExtractTTFFonts.processResources(PDResources, String, boolean)",429,15,55,11,38
2314,org.apache.pdfbox.preflight.xobject.XObjImageValidator.checkAlternates(),197,13,30,3,5
2315,"org.apache.pdfbox.filter.Filter.encode(InputStream, OutputStream, COSDictionary)",10,4,4,0,0
2316,org.apache.pdfbox.pdmodel.interactive.digitalsignature.COSFilterInputStream.read(byte[]),9,2,2,4,1
2317,org.apache.pdfbox.pdfparser.FDFParser.FDFParser(String),244,13,52,7,8
2318,"org.apache.pdfbox.pdmodel.PDPageContentStream.lineTo(float, float)",173,10,51,3,2
2319,"org.apache.pdfbox.multipdf.PDFMergerUtility.updatePageReferences(COSDictionary, Map)",6,0,0,2,3
2320,org.apache.pdfbox.pdmodel.graphics.color.PDGamma.setB(float),4,0,0,2,2
2321,org.apache.pdfbox.pdmodel.interactive.form.PDTerminalField.getFieldFlags(),7,0,0,2,5
2322,org.apache.pdfbox.preflight.font.util.PreflightType3Stream.createImage(),161,0,0,9,42
2323,org.apache.pdfbox.pdmodel.graphics.color.PDDeviceNProcess.toString(),142,0,0,14,27
2324,org.apache.pdfbox.tools.ImportXFDF.main(String[]),326,0,0,16,60
2325,org.apache.pdfbox.preflight.parser.PreflightParser.addValidationError(ValidationError),294,9,60,1,3
2326,org.apache.pdfbox.cos.COSName.clearResources(),1,0,0,0,0
2327,org.apache.pdfbox.pdmodel.common.function.type4.Operators.getOperator(String),5,2,3,0,0
2328,org.apache.pdfbox.examples.signature.TSAClient.getHashObjectIdentifier(String),6,4,2,0,0
2329,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getStructureType(),23,7,6,3,3
2330,org.apache.pdfbox.debugger.ui.ZoomMenu.resetZoom(),40,6,15,1,3
2331,org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getPath(String),1,0,0,0,0
2332,"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDDefaultAttributeObject.getAttributeValue(String, COSBase)",7,0,0,3,2
2333,org.apache.pdfbox.pdmodel.common.function.type4.Parser.SyntaxHandler.newLine(CharSequence),6,3,3,0,0
2334,org.apache.pdfbox.debugger.flagbitspane.PanoseFlag.getWeightValue(int),24,3,21,0,0
2335,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp.PDSeedValueTimeStamp(COSDictionary),5,3,1,1,1
2336,org.apache.pdfbox.multipdf.Overlay.close(),376,18,59,4,5
2337,"org.apache.pdfbox.rendering.PageDrawer.drawTilingPattern(Graphics2D, PDTilingPattern, PDColorSpace, PDColor, Matrix)",147,3,11,7,38
2338,"org.apache.pdfbox.debugger.hexviewer.ASCIIPane.paintInSelected(Graphics, int, int)",6,3,1,2,1
2339,"org.apache.pdfbox.io.RandomAccessRead.read(byte[], int, int)",26,4,13,0,0
2340,org.apache.pdfbox.preflight.parser.PreflightParser.PreflightParser(File),339,16,62,5,11
2341,org.apache.pdfbox.debugger.flagbitspane.FieldFlag.getChoiceFieldFlagBits(int),14,5,5,1,1
2342,org.apache.pdfbox.cos.COSString.getString(),158,8,53,1,1
2343,org.apache.pdfbox.multipdf.Splitter.getDestinationDocument(),183,10,68,0,0
2344,org.apache.pdfbox.preflight.font.container.FontContainer.push(ValidationError),433,11,85,0,0
2345,org.apache.pdfbox.pdmodel.common.function.PDFunction.eval(float[]),104,12,20,0,0
2346,org.apache.pdfbox.pdfparser.COSParser.parseXrefTable(long),216,13,31,2,13
2347,"org.apache.pdfbox.preflight.exception.ValidationException.ValidationException(String, Throwable)",348,10,78,0,0
2348,"org.apache.pdfbox.rendering.PDFRenderer.renderImageWithDPI(int, float, ImageType)",516,15,49,11,55
2349,org.apache.pdfbox.cos.COSObject.toString(),220,9,54,0,0
2350,org.apache.pdfbox.pdmodel.interactive.action.PDAction.getSubType(),7,0,0,3,3
2351,"org.apache.pdfbox.debugger.ui.FileOpenSaveDialog.FileOpenSaveDialog(Component, FileFilter)",320,17,60,0,0
2352,org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.setCreationDate(Calendar),82,6,37,4,4
2353,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.getNonStrokingColorSpace(),5,2,2,0,0
2354,org.apache.pdfbox.pdmodel.graphics.color.PDGamma.PDGamma(),5,0,0,2,3
2355,org.apache.pdfbox.tools.PDFText2HTML.writeParagraphEnd(),9,0,0,3,3
2356,"org.apache.pdfbox.debugger.colorpane.IndexedTableModel.getValueAt(int, int)",4,0,0,1,3
2357,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setColumnGaps(float[]),32,0,0,8,7
2358,org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPattern.getTilingType(),8,0,0,5,2
2359,"org.apache.pdfbox.pdmodel.graphics.shading.Type4ShadingContext.collectTriangles(PDShadingType4, AffineTransform, Matrix)",182,15,27,7,18
2360,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getTemplate(),114,9,53,0,0
2361,org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDeviceNColorSpace(PDColorSpace),176,0,0,11,29
2362,org.apache.pdfbox.pdmodel.font.PDType0Font.getName(),42,9,8,4,3
2363,org.apache.pdfbox.rendering.PageDrawer.getLinePath(),194,14,34,0,0
2364,org.apache.pdfbox.pdmodel.interactive.form.PDNonTerminalField.setChildren(List),11,0,0,3,5
2365,"org.apache.pdfbox.debugger.PDFDebugger.showFlagPane(Object, Object)",501,11,83,5,12
2366,org.apache.pdfbox.pdmodel.graphics.shading.PDShading.toPaint(Matrix),191,11,34,0,0
2367,org.apache.pdfbox.pdmodel.graphics.state.PDTextState.getFont(),329,12,66,0,0
2368,org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.getOpacity(),5,0,0,3,2
2369,org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkTrailersForLinearizedPDF14(PreflightContext),88,6,9,5,19
2370,"org.apache.pdfbox.contentstream.operator.text.ShowText.process(Operator, List)",293,0,0,13,66
2371,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret.FDFAnnotationCaret(Element),170,5,38,6,47
2372,org.apache.pdfbox.pdfparser.COSParser.parseXref(long),247,5,18,12,41
2373,org.apache.pdfbox.examples.signature.CreateVisibleSignature.main(String[]),558,0,0,16,119
2374,org.apache.pdfbox.pdmodel.PDDocument.removePage(PDPage),33,0,0,6,13
2375,org.apache.pdfbox.pdmodel.PDDocument.addPage(PDPage),1078,15,225,5,9
2376,org.apache.pdfbox.pdmodel.fdf.FDFDocument.getDocument(),12,3,6,0,0
2377,org.apache.pdfbox.pdmodel.graphics.shading.ShadedTriangle.calcDeg(Point2D[]),7,3,4,0,0
2378,org.apache.pdfbox.pdmodel.interactive.form.PDButton.checkValue(String),55,6,5,6,15
2379,org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.setUpperLimit(Integer),28,5,6,3,6
2380,org.apache.pdfbox.pdmodel.PDDocumentInformation.getModificationDate(),602,15,128,6,5
2381,org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPattern.getPaintType(),182,11,34,5,2
2382,org.apache.pdfbox.cos.COSArray.toString(),20,3,13,0,0
