org.apache.avro.compiler.specific.SpecificCompiler.enqueue(Schema),['org.apache.avro.compiler.specific.SpecificCompiler.enqueue(Schema)'],org.apache.avro.io.BinaryDecoder.doSkipBytes(long)
org.apache.avro.io.parsing.Parser.processTrailingImplicitActions(),['org.apache.avro.io.parsing.Parser.processTrailingImplicitActions()'],"org.apache.avro.data.Json.write(JsonNode, Encoder)"
org.apache.avro.io.Encoder.writeString(Utf8),['org.apache.avro.io.Encoder.writeString(Utf8)'],org.apache.avro.io.JsonDecoder.doSkipFixed(int)
org.apache.avro.io.BlockingBinaryEncoder.flush(),['org.apache.avro.io.BlockingBinaryEncoder.flush()'],"org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int)"
"org.apache.avro.ipc.SaslSocketTransceiver.write(Status, String, ByteBuffer)","['org.apache.avro.ipc.SaslSocketTransceiver.write(Status, String, ByteBuffer)']",org.apache.avro.io.BlockingBinaryEncoder.expandStack()
org.apache.avro.file.DataFileReader12.next(),['org.apache.avro.file.DataFileReader12.next()'],org.apache.avro.util.Utf8.Utf8()
org.apache.avro.io.ResolvingDecoder.skipAction(),['org.apache.avro.io.ResolvingDecoder.skipAction()'],"org.apache.avro.RandomData.randomUtf8(Random, int)"
org.apache.avro.ipc.stats.Stopwatch.elapsedNanos(),['org.apache.avro.ipc.stats.Stopwatch.elapsedNanos()'],"org.apache.avro.io.BinaryDecoder.BinaryDecoder(byte[], int, int)"
"org.apache.avro.io.BufferedBinaryEncoder.BufferedBinaryEncoder(OutputStream, int)","['org.apache.avro.io.BufferedBinaryEncoder.BufferedBinaryEncoder(OutputStream, int)']","org.apache.avro.io.BinaryDecoder.BinaryDecoder(InputStream, int)"
"org.apache.avro.generic.GenericData.writeEscapedString(String, StringBuilder)","['org.apache.avro.generic.GenericData.writeEscapedString(String, StringBuilder)']","org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, JsonGenerator)"
"org.apache.avro.compiler.specific.SpecificCompiler.generateMethodName(Schema, Field, String)","['org.apache.avro.compiler.specific.SpecificCompiler.generateMethodName(Schema, Field, String)']",org.apache.avro.ipc.trace.Trace.executionPathHash()
org.apache.avro.ipc.stats.Stopwatch.start(),['org.apache.avro.ipc.stats.Stopwatch.start()'],org.apache.avro.ipc.trace.FileSpanStorage.floorSecond(long)
org.apache.avro.file.DataFileWriter.sync(),"['org.apache.avro.file.DataFileWriter.sync()', 'org.apache.avro.file.DataFileWriter.writeBlock()']","org.apache.avro.mapred.Pair.getPairSchema(Schema, Schema)"
org.apache.avro.file.DataFileReader12.next(D),['org.apache.avro.file.DataFileReader12.next(D)'],"org.apache.avro.io.BinaryData.encodeDouble(double, byte[], int)"
org.apache.avro.ipc.trace.TracePlugin.initializeClientServer(),['org.apache.avro.ipc.trace.TracePlugin.initializeClientServer()'],"org.apache.avro.file.DataFileReader.openReader(SeekableInput, DatumReader<D>, Header, boolean)"
"org.apache.avro.io.parsing.Symbol.flatten(Symbol[], int, Symbol[], int, Map<Sequence, Sequence>, Map<Sequence, List>)","['org.apache.avro.io.parsing.Symbol.flatten(Symbol[], int, Symbol[], int, Map<Sequence, Sequence>, Map<Sequence, List>)']","org.apache.avro.io.BinaryData.encodeFloat(float, byte[], int)"
"org.apache.avro.data.RecordBuilderBase.validate(Field, Object)","['org.apache.avro.data.RecordBuilderBase.validate(Field, Object)']",org.apache.avro.io.ParsingEncoder.push()
org.apache.avro.io.parsing.SkipParser.skipRepeater(),['org.apache.avro.io.parsing.SkipParser.skipRepeater()'],org.apache.avro.generic.GenericData.getFixedSchema(Object)
org.apache.avro.io.ParsingEncoder.pop(),['org.apache.avro.io.ParsingEncoder.pop()'],org.apache.avro.util.Utf8.setByteLength(int)
org.apache.avro.file.DataFileReader12.hasNext(),['org.apache.avro.file.DataFileReader12.hasNext()'],org.apache.avro.util.Utf8.setLength(int)
"org.apache.avro.io.BinaryDecoder.BinaryDecoder(byte[], int, int)","['org.apache.avro.io.BinaryDecoder.BinaryDecoder(byte[], int, int)']","org.apache.avro.io.BufferedBinaryEncoder.configure(OutputStream, int)"
"org.apache.avro.ipc.stats.StatsServlet.renderActiveRpc(RPCContext, Stopwatch)","['org.apache.avro.ipc.stats.StatsServlet.renderActiveRpc(RPCContext, Stopwatch)']",org.apache.avro.generic.GenericData.isFixed(Object)
org.apache.avro.io.parsing.Parser.pushProduction(Symbol),"['org.apache.avro.io.parsing.Parser.pushProduction(Symbol)', 'org.apache.avro.io.parsing.Parser.advance(Symbol)', 'org.apache.avro.io.parsing.SkipParser.skipTo(int)']",org.apache.avro.generic.GenericData.isMap(Object)
org.apache.avro.io.BinaryDecoder.getBufferAccessor(),['org.apache.avro.io.BinaryDecoder.getBufferAccessor()'],org.apache.avro.generic.GenericData.isArray(Object)
"org.apache.avro.ipc.SaslSocketTransceiver.write(Status, String)","['org.apache.avro.ipc.SaslSocketTransceiver.write(Status, String)']",org.apache.avro.io.BufferedBinaryEncoder.flushBuffer()
org.apache.avro.mapred.Pair.Pair(Schema),['org.apache.avro.mapred.Pair.Pair(Schema)'],org.apache.avro.io.BinaryEncoder.writeIndex(int)
"org.apache.avro.io.BinaryDecoder.configure(byte[], int, int)","['org.apache.avro.io.BinaryDecoder.configure(byte[], int, int)']",org.apache.avro.io.JsonDecoder.checkFixed(int)
org.apache.avro.mapred.AvroJob.configureAvroShuffle(JobConf),['org.apache.avro.mapred.AvroJob.configureAvroShuffle(JobConf)'],org.apache.avro.util.WeakIdentityHashMap.reap()
org.apache.avro.ipc.stats.Stopwatch.Stopwatch(Ticks),['org.apache.avro.ipc.stats.Stopwatch.Stopwatch(Ticks)'],org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(GenericData)
org.apache.avro.io.JsonDecoder.doArrayNext(),['org.apache.avro.io.JsonDecoder.doArrayNext()'],org.apache.avro.compiler.specific.SpecificCompiler.enqueue(Schema)
"org.apache.avro.ipc.trace.FileSpanStorage.FileSpanStorage(boolean, TracePluginConfiguration)","['org.apache.avro.ipc.trace.FileSpanStorage.FileSpanStorage(boolean, TracePluginConfiguration)']",org.apache.avro.io.parsing.Parser.processTrailingImplicitActions()
org.apache.avro.ipc.stats.StatsPlugin.nanosToMillis(long),['org.apache.avro.ipc.stats.StatsPlugin.nanosToMillis(long)'],org.apache.avro.io.Encoder.writeString(Utf8)
"org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, String)","['org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, String)']",org.apache.avro.io.BlockingBinaryEncoder.flush()
org.apache.avro.Schema.equalCachedHash(Schema),['org.apache.avro.Schema.equalCachedHash(Schema)'],"org.apache.avro.ipc.SaslSocketTransceiver.write(Status, String, ByteBuffer)"
org.apache.avro.io.BinaryDecoder.doSkipItems(),['org.apache.avro.io.BinaryDecoder.doSkipItems()'],org.apache.avro.file.DataFileReader12.next()
org.apache.avro.ipc.trace.TraceNode.getPreLinkTime(),['org.apache.avro.ipc.trace.TraceNode.getPreLinkTime()'],org.apache.avro.io.ResolvingDecoder.skipAction()
org.apache.avro.ipc.trace.Util.getPayloadSize(List<ByteBuffer>),['org.apache.avro.ipc.trace.Util.getPayloadSize(List<ByteBuffer>)'],org.apache.avro.ipc.stats.Stopwatch.elapsedNanos()
"org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)","['org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)']","org.apache.avro.io.BufferedBinaryEncoder.BufferedBinaryEncoder(OutputStream, int)"
org.apache.avro.file.DataFileReader12.skipSync(),['org.apache.avro.file.DataFileReader12.skipSync()'],"org.apache.avro.generic.GenericData.writeEscapedString(String, StringBuilder)"
"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, String)","['org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, String)']","org.apache.avro.compiler.specific.SpecificCompiler.generateMethodName(Schema, Field, String)"
"org.apache.avro.ipc.trace.Util.addEvent(Span, SpanEvent)","['org.apache.avro.ipc.trace.Util.addEvent(Span, SpanEvent)']",org.apache.avro.ipc.stats.Stopwatch.start()
org.apache.avro.io.JsonDecoder.doMapNext(),['org.apache.avro.io.JsonDecoder.doMapNext()'],org.apache.avro.file.DataFileReader12.next(D)
"org.apache.avro.mapred.Pair.makePairSchema(Schema, Schema)","['org.apache.avro.mapred.Pair.makePairSchema(Schema, Schema)']",org.apache.avro.ipc.trace.TracePlugin.initializeClientServer()
org.apache.avro.Schema.validateName(String),['org.apache.avro.Schema.validateName(String)'],"org.apache.avro.io.parsing.Symbol.flatten(Symbol[], int, Symbol[], int, Map<Sequence, Sequence>, Map<Sequence, List>)"
"org.apache.avro.RandomData.randomUtf8(Random, int)","['org.apache.avro.RandomData.randomUtf8(Random, int)', 'org.apache.avro.RandomData.generate(Schema, Random, int)']","org.apache.avro.data.RecordBuilderBase.validate(Field, Object)"
org.apache.avro.io.Encoder.writeBytes(ByteBuffer),['org.apache.avro.io.Encoder.writeBytes(ByteBuffer)'],org.apache.avro.io.parsing.SkipParser.skipRepeater()
org.apache.avro.io.ValidatingDecoder.checkFixed(int),['org.apache.avro.io.ValidatingDecoder.checkFixed(int)'],org.apache.avro.io.ParsingEncoder.pop()
"org.apache.avro.ipc.SaslSocketTransceiver.SaslSocketTransceiver(SocketChannel, SaslServer)","['org.apache.avro.ipc.SaslSocketTransceiver.SaslSocketTransceiver(SocketChannel, SaslServer)']",org.apache.avro.file.DataFileReader12.hasNext()
"org.apache.avro.io.JsonEncoder.writeByteArray(byte[], int, int)","['org.apache.avro.io.JsonEncoder.writeByteArray(byte[], int, int)']","org.apache.avro.ipc.stats.StatsServlet.renderActiveRpc(RPCContext, Stopwatch)"
"org.apache.avro.mapred.SequenceFileReader.SequenceFileReader(SequenceFile.Reader, Configuration)","['org.apache.avro.mapred.SequenceFileReader.SequenceFileReader(SequenceFile.Reader, Configuration)']",org.apache.avro.io.parsing.Parser.pushProduction(Symbol)
"org.apache.avro.generic.GenericRecordBuilder.set(Field, int, Object)","['org.apache.avro.generic.GenericRecordBuilder.set(Field, int, Object)']",org.apache.avro.io.BinaryDecoder.getBufferAccessor()
org.apache.avro.io.BinaryDecoder.doReadItemCount(),['org.apache.avro.io.BinaryDecoder.doReadItemCount()'],"org.apache.avro.ipc.SaslSocketTransceiver.write(Status, String)"
"org.apache.avro.io.BinaryDecoder.configureSource(int, ByteSource)","['org.apache.avro.io.BinaryDecoder.configureSource(int, ByteSource)']",org.apache.avro.mapred.Pair.Pair(Schema)
org.apache.avro.io.BinaryDecoder.ensureBounds(int),"['org.apache.avro.io.BinaryDecoder.ensureBounds(int)', 'org.apache.avro.io.BinaryDecoder.readInt()', 'org.apache.avro.io.BinaryDecoder.readLong()']","org.apache.avro.io.BinaryDecoder.configure(byte[], int, int)"
org.apache.avro.ipc.trace.TraceNode.getProcessTime(),['org.apache.avro.ipc.trace.TraceNode.getProcessTime()'],org.apache.avro.mapred.AvroJob.configureAvroShuffle(JobConf)
org.apache.avro.ipc.trace.InMemorySpanStorage.InMemorySpanStorage(),['org.apache.avro.ipc.trace.InMemorySpanStorage.InMemorySpanStorage()'],org.apache.avro.ipc.stats.Stopwatch.Stopwatch(Ticks)
"org.apache.avro.io.LegacyBinaryEncoder.encodeLong(long, OutputStream)","['org.apache.avro.io.LegacyBinaryEncoder.encodeLong(long, OutputStream)']",org.apache.avro.io.JsonDecoder.doArrayNext()
org.apache.avro.compiler.specific.SpecificCompiler.javaType(Schema),['org.apache.avro.compiler.specific.SpecificCompiler.javaType(Schema)'],"org.apache.avro.ipc.trace.FileSpanStorage.FileSpanStorage(boolean, TracePluginConfiguration)"
"org.apache.avro.reflect.ReflectData.getField(Class, String)","['org.apache.avro.reflect.ReflectData.getField(Class, String)']",org.apache.avro.ipc.stats.StatsPlugin.nanosToMillis(long)
"org.apache.avro.io.parsing.Symbol.Symbol(Kind, Symbol[])","['org.apache.avro.io.parsing.Symbol.Symbol(Kind, Symbol[])']","org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, String)"
"org.apache.avro.io.EncoderFactory.jsonEncoder(Schema, OutputStream)","['org.apache.avro.io.EncoderFactory.jsonEncoder(Schema, OutputStream)']",org.apache.avro.Schema.equalCachedHash(Schema)
"org.apache.avro.RandomData.randomBytes(Random, int)","['org.apache.avro.RandomData.randomBytes(Random, int)']",org.apache.avro.io.BinaryDecoder.doSkipItems()
org.apache.avro.io.ParsingDecoder.skipTopSymbol(),['org.apache.avro.io.ParsingDecoder.skipTopSymbol()'],org.apache.avro.ipc.trace.TraceNode.getPreLinkTime()
org.apache.avro.io.BufferedBinaryEncoder.flush(),['org.apache.avro.io.BufferedBinaryEncoder.flush()'],org.apache.avro.ipc.trace.Util.getPayloadSize(List<ByteBuffer>)
org.apache.avro.io.BlockingBinaryEncoder.writeMapEnd(),"['org.apache.avro.io.BlockingBinaryEncoder.writeMapEnd()', 'org.apache.avro.io.BlockingBinaryEncoder.endBlockedValue()']","org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)"
"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, OutputStream)","['org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, OutputStream)']",org.apache.avro.file.DataFileReader12.skipSync()
org.apache.avro.ipc.SaslSocketServer.getTransceiver(SocketChannel),['org.apache.avro.ipc.SaslSocketServer.getTransceiver(SocketChannel)'],"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, String)"
org.apache.avro.io.parsing.SkipParser.skipTo(int),"['org.apache.avro.io.parsing.SkipParser.skipTo(int)', 'org.apache.avro.io.parsing.SkipParser.skipSymbol(Symbol)']","org.apache.avro.ipc.trace.Util.addEvent(Span, SpanEvent)"
org.apache.avro.ipc.trace.TraceNode.getPostLinkTime(),['org.apache.avro.ipc.trace.TraceNode.getPostLinkTime()'],org.apache.avro.io.JsonDecoder.doMapNext()
org.apache.avro.file.DataFileWriter.appendEncoded(ByteBuffer),['org.apache.avro.file.DataFileWriter.appendEncoded(ByteBuffer)'],"org.apache.avro.mapred.Pair.makePairSchema(Schema, Schema)"
"org.apache.avro.ipc.specific.SpecificResponder.respond(Message, Object)","['org.apache.avro.ipc.specific.SpecificResponder.respond(Message, Object)']",org.apache.avro.Schema.validateName(String)
org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd(),"['org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd()', 'org.apache.avro.io.BlockingBinaryEncoder.endBlockedValue()']",org.apache.avro.io.Encoder.writeBytes(ByteBuffer)
org.apache.avro.io.ParsingDecoder.ParsingDecoder(Symbol),['org.apache.avro.io.ParsingDecoder.ParsingDecoder(Symbol)'],"org.apache.avro.ipc.SaslSocketTransceiver.SaslSocketTransceiver(SocketChannel, SaslServer)"
"org.apache.avro.io.BinaryDecoder.BinaryDecoder(InputStream, int)","['org.apache.avro.io.BinaryDecoder.BinaryDecoder(InputStream, int)']","org.apache.avro.io.JsonEncoder.writeByteArray(byte[], int, int)"
"org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema, Schema, GenericData)","['org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema, Schema, GenericData)']","org.apache.avro.mapred.SequenceFileReader.SequenceFileReader(SequenceFile.Reader, Configuration)"
"org.apache.avro.io.BinaryDecoder.configure(InputStream, int)","['org.apache.avro.io.BinaryDecoder.configure(InputStream, int)']","org.apache.avro.generic.GenericRecordBuilder.set(Field, int, Object)"
"org.apache.avro.ipc.SocketServer.SocketServer(Responder, SocketAddress)","['org.apache.avro.ipc.SocketServer.SocketServer(Responder, SocketAddress)']","org.apache.avro.io.BinaryDecoder.configureSource(int, ByteSource)"
org.apache.avro.Schema.computeHash(),['org.apache.avro.Schema.computeHash()'],org.apache.avro.io.BinaryDecoder.ensureBounds(int)
org.apache.avro.compiler.specific.SpecificCompiler.SpecificCompiler(),['org.apache.avro.compiler.specific.SpecificCompiler.SpecificCompiler()'],org.apache.avro.ipc.trace.TraceNode.getProcessTime()
org.apache.avro.mapred.Pair.checkIsPairSchema(Schema),['org.apache.avro.mapred.Pair.checkIsPairSchema(Schema)'],org.apache.avro.ipc.trace.InMemorySpanStorage.InMemorySpanStorage()
org.apache.avro.reflect.ReflectData.getClass(Schema),['org.apache.avro.reflect.ReflectData.getClass(Schema)'],"org.apache.avro.io.LegacyBinaryEncoder.encodeLong(long, OutputStream)"
org.apache.avro.ipc.stats.StatsPlugin.createNewFloatHistogram(),['org.apache.avro.ipc.stats.StatsPlugin.createNewFloatHistogram()'],org.apache.avro.compiler.specific.SpecificCompiler.javaType(Schema)
"org.apache.avro.compiler.specific.SpecificCompiler.mangle(String, Set<String>, boolean)","['org.apache.avro.compiler.specific.SpecificCompiler.mangle(String, Set<String>, boolean)']","org.apache.avro.reflect.ReflectData.getField(Class, String)"
"org.apache.avro.mapred.SequenceFileReader.SequenceFileReader(URI, Configuration)","['org.apache.avro.mapred.SequenceFileReader.SequenceFileReader(URI, Configuration)']","org.apache.avro.io.parsing.Symbol.Symbol(Kind, Symbol[])"
org.apache.avro.Schema.hashCode(),['org.apache.avro.Schema.hashCode()'],"org.apache.avro.io.EncoderFactory.jsonEncoder(Schema, OutputStream)"
org.apache.avro.io.ValidatingDecoder.readString(Utf8),"['org.apache.avro.io.ValidatingDecoder.readString(Utf8)', 'org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder)']","org.apache.avro.RandomData.randomBytes(Random, int)"
"org.apache.avro.ipc.trace.Util.createEventlessSpan(ID, ID, ID)","['org.apache.avro.ipc.trace.Util.createEventlessSpan(ID, ID, ID)']",org.apache.avro.io.ParsingDecoder.skipTopSymbol()
"org.apache.avro.data.RecordBuilderBase.RecordBuilderBase(RecordBuilderBase<T>, GenericData)","['org.apache.avro.data.RecordBuilderBase.RecordBuilderBase(RecordBuilderBase<T>, GenericData)']",org.apache.avro.io.BufferedBinaryEncoder.flush()
org.apache.avro.io.BinaryDecoder.innerLongDecode(long),['org.apache.avro.io.BinaryDecoder.innerLongDecode(long)'],org.apache.avro.io.BlockingBinaryEncoder.writeMapEnd()
"org.apache.avro.io.DecoderFactory.directBinaryDecoder(InputStream, BinaryDecoder)","['org.apache.avro.io.DecoderFactory.directBinaryDecoder(InputStream, BinaryDecoder)']","org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, OutputStream)"
org.apache.avro.ipc.generic.GenericResponder.getDatumWriter(Schema),['org.apache.avro.ipc.generic.GenericResponder.getDatumWriter(Schema)'],org.apache.avro.ipc.SaslSocketServer.getTransceiver(SocketChannel)
org.apache.avro.ipc.NettyTransceiver.getChannel(),['org.apache.avro.ipc.NettyTransceiver.getChannel()'],org.apache.avro.ipc.trace.TraceNode.getPostLinkTime()
"org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, InputStream)","['org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, InputStream)']",org.apache.avro.file.DataFileWriter.appendEncoded(ByteBuffer)
org.apache.avro.file.DataFileWriter.setSyncInterval(int),['org.apache.avro.file.DataFileWriter.setSyncInterval(int)'],"org.apache.avro.ipc.specific.SpecificResponder.respond(Message, Object)"
org.apache.avro.io.JsonDecoder.readString(),['org.apache.avro.io.JsonDecoder.readString()'],org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd()
"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, InputStream)","['org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, InputStream)']",org.apache.avro.io.ParsingDecoder.ParsingDecoder(Symbol)
org.apache.avro.io.BlockingBinaryEncoder.writeInt(int),"['org.apache.avro.io.BlockingBinaryEncoder.writeInt(int)', 'org.apache.avro.io.BlockingBinaryEncoder.ensureBounds(int)']","org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema, Schema, GenericData)"
org.apache.avro.util.Utf8.setLength(int),"['org.apache.avro.util.Utf8.setLength(int)', 'org.apache.avro.RandomData.randomUtf8(Random, int)']","org.apache.avro.io.BinaryDecoder.configure(InputStream, int)"
"org.apache.avro.ipc.specific.SpecificRequestor.getDatumReader(Schema, Schema)","['org.apache.avro.ipc.specific.SpecificRequestor.getDatumReader(Schema, Schema)']","org.apache.avro.ipc.SocketServer.SocketServer(Responder, SocketAddress)"
"org.apache.avro.ipc.NettyTransceiver.disconnect(boolean, boolean)","['org.apache.avro.ipc.NettyTransceiver.disconnect(boolean, boolean)']",org.apache.avro.Schema.computeHash()
org.apache.avro.io.JsonDecoder.readIndex(),['org.apache.avro.io.JsonDecoder.readIndex()'],org.apache.avro.compiler.specific.SpecificCompiler.SpecificCompiler()
"org.apache.avro.reflect.ReflectDatumReader.newArray(Object, int, Schema)","['org.apache.avro.reflect.ReflectDatumReader.newArray(Object, int, Schema)']",org.apache.avro.mapred.Pair.checkIsPairSchema(Schema)
org.apache.avro.mapred.AvroKey.AvroKey(T),['org.apache.avro.mapred.AvroKey.AvroKey(T)'],org.apache.avro.reflect.ReflectData.getClass(Schema)
org.apache.avro.mapred.AvroValue.AvroValue(T),['org.apache.avro.mapred.AvroValue.AvroValue(T)'],org.apache.avro.ipc.stats.StatsPlugin.createNewFloatHistogram()
org.apache.avro.ipc.RPCContext.responseHandshakeMeta(),['org.apache.avro.ipc.RPCContext.responseHandshakeMeta()'],"org.apache.avro.compiler.specific.SpecificCompiler.mangle(String, Set<String>, boolean)"
org.apache.avro.mapred.tether.TetherJob.setupTetherJob(JobConf),['org.apache.avro.mapred.tether.TetherJob.setupTetherJob(JobConf)'],"org.apache.avro.mapred.SequenceFileReader.SequenceFileReader(URI, Configuration)"
"org.apache.avro.generic.GenericData.setField(Object, String, int, Object)","['org.apache.avro.generic.GenericData.setField(Object, String, int, Object)', 'org.apache.avro.generic.GenericData.setField(Object, String, int, Object, Object)']",org.apache.avro.Schema.hashCode()
"org.apache.avro.AvroRuntimeException.AvroRuntimeException(String, Throwable)","['org.apache.avro.AvroRuntimeException.AvroRuntimeException(String, Throwable)']","org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder)"
"org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream, int, int)","['org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream, int, int)']","org.apache.avro.ipc.trace.Util.createEventlessSpan(ID, ID, ID)"
"org.apache.avro.file.DeflateCodec.writeAndClose(ByteBuffer, OutputStream)","['org.apache.avro.file.DeflateCodec.writeAndClose(ByteBuffer, OutputStream)']","org.apache.avro.data.RecordBuilderBase.RecordBuilderBase(RecordBuilderBase<T>, GenericData)"
"org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Schema, Schema, SpecificData)","['org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Schema, Schema, SpecificData)']",org.apache.avro.io.BinaryDecoder.innerLongDecode(long)
org.apache.avro.ipc.stats.StatsPlugin.serverSendResponse(RPCContext),['org.apache.avro.ipc.stats.StatsPlugin.serverSendResponse(RPCContext)'],"org.apache.avro.io.DecoderFactory.directBinaryDecoder(InputStream, BinaryDecoder)"
org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Schema),['org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Schema)'],org.apache.avro.ipc.generic.GenericResponder.getDatumWriter(Schema)
org.apache.avro.ipc.stats.StatsPlugin.clientReceiveResponse(RPCContext),['org.apache.avro.ipc.stats.StatsPlugin.clientReceiveResponse(RPCContext)'],org.apache.avro.ipc.NettyTransceiver.getChannel()
"org.apache.avro.io.LegacyBinaryEncoder.encodeString(byte[], int, int)","['org.apache.avro.io.LegacyBinaryEncoder.encodeString(byte[], int, int)']","org.apache.avro.io.JsonDecoder.JsonDecoder(Symbol, InputStream)"
"org.apache.avro.io.BlockingBinaryEncoder.configure(OutputStream, int, int)","['org.apache.avro.io.BlockingBinaryEncoder.configure(OutputStream, int, int)']",org.apache.avro.file.DataFileWriter.setSyncInterval(int)
org.apache.avro.file.DeflateCodec.getOutputBuffer(int),['org.apache.avro.file.DeflateCodec.getOutputBuffer(int)'],org.apache.avro.io.JsonDecoder.readString()
org.apache.avro.ipc.NettyTransceiver.writeDataPack(NettyDataPack),['org.apache.avro.ipc.NettyTransceiver.writeDataPack(NettyDataPack)'],"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, InputStream)"
org.apache.avro.Protocol.getType(String),['org.apache.avro.Protocol.getType(String)'],"org.apache.avro.ipc.specific.SpecificRequestor.getDatumReader(Schema, Schema)"
"org.apache.avro.ipc.trace.Util.sampledList(List<T>, int)","['org.apache.avro.ipc.trace.Util.sampledList(List<T>, int)']","org.apache.avro.ipc.NettyTransceiver.disconnect(boolean, boolean)"
"org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(Schema, Schema, ReflectData)","['org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(Schema, Schema, ReflectData)']",org.apache.avro.io.JsonDecoder.readIndex()
"org.apache.avro.io.JsonDecoder.readFixed(byte[], int, int)","['org.apache.avro.io.JsonDecoder.readFixed(byte[], int, int)']","org.apache.avro.reflect.ReflectDatumReader.newArray(Object, int, Schema)"
org.apache.avro.ipc.SaslSocketTransceiver.writeFully(ByteBuffer...),['org.apache.avro.ipc.SaslSocketTransceiver.writeFully(ByteBuffer...)'],org.apache.avro.mapred.AvroKey.AvroKey(T)
org.apache.avro.io.DirectBinaryDecoder.configure(InputStream),['org.apache.avro.io.DirectBinaryDecoder.configure(InputStream)'],org.apache.avro.mapred.AvroValue.AvroValue(T)
org.apache.avro.ipc.ResponderServlet.ResponderServlet(Responder),['org.apache.avro.ipc.ResponderServlet.ResponderServlet(Responder)'],org.apache.avro.ipc.RPCContext.responseHandshakeMeta()
org.apache.avro.io.parsing.Parser.processImplicitActions(),"['org.apache.avro.io.parsing.Parser.processImplicitActions()', 'org.apache.avro.io.ResolvingDecoder.drain()']",org.apache.avro.mapred.tether.TetherJob.setupTetherJob(JobConf)
org.apache.avro.compiler.specific.SpecificCompiler.javaUnbox(Schema),['org.apache.avro.compiler.specific.SpecificCompiler.javaUnbox(Schema)'],"org.apache.avro.generic.GenericData.setField(Object, String, int, Object)"
org.apache.avro.mapred.AvroWrapper.AvroWrapper(T),['org.apache.avro.mapred.AvroWrapper.AvroWrapper(T)'],"org.apache.avro.AvroRuntimeException.AvroRuntimeException(String, Throwable)"
"org.apache.avro.specific.SpecificData.createFixed(Object, Schema)","['org.apache.avro.specific.SpecificData.createFixed(Object, Schema)']","org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream, int, int)"
"org.apache.avro.protobuf.ProtobufDatumReader.ProtobufDatumReader(Schema, Schema, ProtobufData)","['org.apache.avro.protobuf.ProtobufDatumReader.ProtobufDatumReader(Schema, Schema, ProtobufData)']","org.apache.avro.file.DeflateCodec.writeAndClose(ByteBuffer, OutputStream)"
"org.apache.avro.thrift.ThriftDatumReader.ThriftDatumReader(Schema, Schema, ThriftData)","['org.apache.avro.thrift.ThriftDatumReader.ThriftDatumReader(Schema, Schema, ThriftData)']","org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Schema, Schema, SpecificData)"
"org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder)","['org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder)', 'org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder)']",org.apache.avro.ipc.stats.StatsPlugin.serverSendResponse(RPCContext)
org.apache.avro.io.DirectBinaryDecoder.DirectBinaryDecoder(InputStream),['org.apache.avro.io.DirectBinaryDecoder.DirectBinaryDecoder(InputStream)'],org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Schema)
