method,pattern,space,score,target,issue
org.apache.avro.io.BlockingBinaryEncoder.writeMapStart(),,org.apache.avro.io.BlockingBinaryEncoder.writeMapStart(),0.05056843088455899,,
org.apache.avro.io.JsonDecoder.error(String),,org.apache.avro.io.JsonDecoder.error(String),0.05025510204084596,,
org.apache.avro.ipc.ByteBufferInputStream.readBuffer(int),,org.apache.avro.ipc.ByteBufferInputStream.readBuffer(int),0.04957930554163657,,
"org.apache.avro.reflect.ReflectData.getField(Class, String)",,"org.apache.avro.reflect.ReflectData.getField(Class, String)",0.04926602706761706,,
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.resolveUnion(Schema, Schema, Map<LitS, Symbol>)",,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.resolveUnion(Schema, Schema, Map<LitS, Symbol>)",0.04914342886541998,,
org.apache.avro.file.DataFileWriter.append(D),,org.apache.avro.file.DataFileWriter.append(D),0.049053478527935256,,
org.apache.avro.io.BinaryDecoder.readBytes(ByteBuffer),,org.apache.avro.io.BinaryDecoder.readBytes(ByteBuffer),0.04895678438064495,,
org.apache.avro.Schema.equals(Object),,org.apache.avro.Schema.equals(Object),0.04847389123402694,,
org.apache.avro.ipc.stats.Histogram.toString(),,org.apache.avro.ipc.stats.Histogram.toString(),0.04807564559339112,,
"org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream, int)",FreqExec,"org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream, int), org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream)",0.04790709864625305,,
org.apache.avro.io.parsing.Parser.processImplicitActions(),,org.apache.avro.io.parsing.Parser.processImplicitActions(),0.04787910022485503,,
org.apache.avro.io.JsonEncoder.writeIndex(int),,org.apache.avro.io.JsonEncoder.writeIndex(int),0.047592653214674804,,
org.apache.avro.ipc.HttpTransceiver.readBuffers(),HotCallee,"org.apache.avro.ipc.HttpTransceiver.readBuffers(), org.apache.avro.ipc.HttpTransceiver.readBuffers(InputStream)",0.04745426676983108,,
"org.apache.avro.ipc.ByteBufferOutputStream.write(byte[], int, int)",,"org.apache.avro.ipc.ByteBufferOutputStream.write(byte[], int, int)",0.0471670527159838,,
org.apache.avro.ipc.DatagramTransceiver.writeBuffers(List<ByteBuffer>),,org.apache.avro.ipc.DatagramTransceiver.writeBuffers(List<ByteBuffer>),0.047081990691013244,,
org.apache.avro.io.DirectBinaryDecoder.readInt(),,org.apache.avro.io.DirectBinaryDecoder.readInt(),0.04702834343223906,,
org.apache.avro.AvroRuntimeException.AvroRuntimeException(Throwable),,org.apache.avro.AvroRuntimeException.AvroRuntimeException(Throwable),0.04702380954254453,,
"org.apache.avro.reflect.ReflectDatumWriter.write(Schema, Object, Encoder)",,"org.apache.avro.reflect.ReflectDatumWriter.write(Schema, Object, Encoder)",0.04688579291780284,,
org.apache.avro.io.JsonDecoder.doSkipFixed(int),,org.apache.avro.io.JsonDecoder.doSkipFixed(int),0.04620479790706038,,
org.apache.avro.file.DataFileStream.skipSync(),FreqExec,"org.apache.avro.file.DataFileStream.skipSync(), org.apache.avro.file.DataFileStream.nextBlock(DataBlock)",0.04619211933111617,,
org.apache.avro.Protocol.parseTypes(JsonNode),,org.apache.avro.Protocol.parseTypes(JsonNode),0.046151240351839484,,
org.apache.avro.Protocol.getMD5(),,org.apache.avro.Protocol.getMD5(),0.04604348613351252,,
"org.apache.avro.file.LengthLimitedInputStream.read(byte[], int, int)",,"org.apache.avro.file.LengthLimitedInputStream.read(byte[], int, int)",0.04600787699158064,,
org.apache.avro.ipc.HttpTransceiver.transceive(List<ByteBuffer>),HotCallee,org.apache.avro.ipc.HttpTransceiver.transceive(List<ByteBuffer>),0.04542545146614449,,
org.apache.avro.ipc.Responder.Responder(Protocol),,org.apache.avro.ipc.Responder.Responder(Protocol),0.04465248593981542,,
org.apache.avro.file.DataFileStream.getMetaString(String),,org.apache.avro.file.DataFileStream.getMetaString(String),0.04373999966361315,,
org.apache.avro.io.JsonEncoder.writeBytes(ByteBuffer),,org.apache.avro.io.JsonEncoder.writeBytes(ByteBuffer),0.04373881160120842,,
"org.apache.avro.io.DirectBinaryDecoder.doReadBytes(byte[], int, int)",,"org.apache.avro.io.DirectBinaryDecoder.doReadBytes(byte[], int, int)",0.04362718626265651,,
org.apache.avro.ipc.ByteBufferInputStream.getBuffer(),,org.apache.avro.ipc.ByteBufferInputStream.getBuffer(),0.04356943333533805,,
org.apache.avro.io.parsing.Parser.processTrailingImplicitActions(),,org.apache.avro.io.parsing.Parser.processTrailingImplicitActions(),0.04263543971296906,,
org.apache.avro.specific.SpecificCompiler.errors(Schema),,org.apache.avro.specific.SpecificCompiler.errors(Schema),0.042575187969941815,,
org.apache.avro.Schema.parseJson(String),,org.apache.avro.Schema.parseJson(String),0.04254704039682105,,
"org.apache.avro.io.DecoderFactory.createBinaryDecoder(byte[], BinaryDecoder)",,"org.apache.avro.io.DecoderFactory.createBinaryDecoder(byte[], BinaryDecoder)",0.0424380043475949,,
org.apache.avro.file.DataFileWriter.generateSync(),,org.apache.avro.file.DataFileWriter.generateSync(),0.042157457373920515,,
org.apache.avro.io.DirectBinaryDecoder.readLong(),FreqExec,"org.apache.avro.io.DirectBinaryDecoder.readLong(), org.apache.avro.io.BinaryDecoder.doReadItemCount(), org.apache.avro.io.ResolvingDecoder.readLong(), org.apache.avro.io.TestBinaryDecoder.skipGenerated(Decoder)",0.042031526161400705,,
org.apache.avro.file.DataFileStream.next(D),FreqExec,"org.apache.avro.file.DataFileStream.next(D), org.apache.avro.file.DataFileStream.next(), org.apache.avro.TestDataFileConcat.testConcateateFiles(), org.apache.avro.TestDataFile.testGenericAppend(), org.apache.avro.TestDataFile.testGenericRead()",0.041668324396314405,,
"org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>, OutputStream)",,"org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>, OutputStream)",0.041483762396873215,,
"org.apache.avro.io.BlockingBinaryEncoder.writeBytes(byte[], int, int)",,"org.apache.avro.io.BlockingBinaryEncoder.writeBytes(byte[], int, int)",0.041385345082979474,,
org.apache.avro.Schema.parse(File),,org.apache.avro.Schema.parse(File),0.04138471177947145,,
org.apache.avro.io.JsonDecoder.skipMap(),,org.apache.avro.io.JsonDecoder.skipMap(),0.04104480728469857,,
org.apache.avro.io.JsonDecoder.skipArray(),,org.apache.avro.io.JsonDecoder.skipArray(),0.041044750533657325,,
org.apache.avro.io.JsonDecoder.readBytes(ByteBuffer),,org.apache.avro.io.JsonDecoder.readBytes(ByteBuffer),0.04095959995421595,,
"org.apache.avro.io.BinaryData.compareBytes(byte[], int, int, byte[], int, int)",,"org.apache.avro.io.BinaryData.compareBytes(byte[], int, int, byte[], int, int)",0.04093378558885023,,
org.apache.avro.Protocol.parse(String),,org.apache.avro.Protocol.parse(String),0.04078947368421053,,
"org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)",,"org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)",0.04059430614927968,,
org.apache.avro.ipc.stats.Stopwatch.elapsedNanos(),,org.apache.avro.ipc.stats.Stopwatch.elapsedNanos(),0.040507520422239866,,
org.apache.avro.ipc.ByteBufferOutputStream.writeBuffer(ByteBuffer),,org.apache.avro.ipc.ByteBufferOutputStream.writeBuffer(ByteBuffer),0.04019423693239716,org.apache.avro.ipc.ByteBufferOutputStream.writeBuffer(ByteBuffer),AVRO-512
org.apache.avro.io.BinaryDecoder.readDouble(),,org.apache.avro.io.BinaryDecoder.readDouble(),0.0401093588677984,,
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.mkEnumAdjust(List<String>, List<String>)",,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.mkEnumAdjust(List<String>, List<String>)",0.04008328604320424,,
"org.apache.avro.io.BinaryEncoder.encodeLong(long, OutputStream)",FreqExec,"org.apache.avro.io.BinaryEncoder.encodeLong(long, OutputStream), org.apache.avro.io.BinaryEncoder.writeInt(int), org.apache.avro.io.BinaryEncoder.writeString(Utf8), org.apache.avro.io.BinaryEncoder.writeIndex(int), org.apache.avro.io.BlockingBinaryEncoder.endBlockedValue(), org.apache.avro.io.BinaryEncoder.writeMapEnd(), org.apache.avro.io.BinaryEncoder.writeArrayEnd(), org.apache.avro.io.BinaryEncoder.writeLong(long), org.apache.avro.io.BlockingBinaryEncoder.compact()",0.04007770271080026,,
"org.apache.avro.ipc.ByteBufferInputStream.read(byte[], int, int)",,"org.apache.avro.ipc.ByteBufferInputStream.read(byte[], int, int)",0.039657359357204436,,
"org.apache.avro.reflect.ReflectData.findField(Class, String)",,"org.apache.avro.reflect.ReflectData.findField(Class, String)",0.03957214569672411,,
org.apache.avro.specific.SpecificData.getProtocol(Class),,org.apache.avro.specific.SpecificData.getProtocol(Class),0.03940656257989174,,
"org.apache.avro.reflect.ReflectData.getClassProp(Schema, String)",,"org.apache.avro.reflect.ReflectData.getClassProp(Schema, String)",0.03940207843405488,,
"org.apache.avro.io.ValidatingEncoder.writeFixed(byte[], int, int)",,"org.apache.avro.io.ValidatingEncoder.writeFixed(byte[], int, int)",0.03917382834871548,,
org.apache.avro.Protocol.parseMessages(JsonNode),,org.apache.avro.Protocol.parseMessages(JsonNode),0.03872193696066945,,
org.apache.avro.io.BlockingBinaryEncoder.startItem(),,org.apache.avro.io.BlockingBinaryEncoder.startItem(),0.038578686971692255,,
org.apache.avro.io.JsonEncoder.writeEnum(int),,org.apache.avro.io.JsonEncoder.writeEnum(int),0.038578589837219915,,
org.apache.avro.io.BinaryDecoder.readFloat(),,org.apache.avro.io.BinaryDecoder.readFloat(),0.038068472026882134,,
org.apache.avro.io.ValidatingDecoder.readEnum(),,org.apache.avro.io.ValidatingDecoder.readEnum(),0.038068385520311304,,
org.apache.avro.io.JsonDecoder.readLong(),,org.apache.avro.io.JsonDecoder.readLong(),0.037985071753229696,,
org.apache.avro.io.JsonDecoder.readInt(),,org.apache.avro.io.JsonDecoder.readInt(),0.03798433252269406,,
org.apache.avro.io.JsonDecoder.readFloat(),,org.apache.avro.io.JsonDecoder.readFloat(),0.03798392909712148,,
org.apache.avro.io.BinaryDecoder.doSkipBytes(long),,org.apache.avro.io.BinaryDecoder.doSkipBytes(long),0.037983757916261705,,
org.apache.avro.io.JsonDecoder.readDouble(),,org.apache.avro.io.JsonDecoder.readDouble(),0.03798369563397735,,
org.apache.avro.Protocol.equals(Object),,org.apache.avro.Protocol.equals(Object),0.03761636233440745,,
org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(),,org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(),0.03750164701248721,,
"org.apache.avro.io.JsonEncoder.writeFixed(byte[], int, int)",,"org.apache.avro.io.JsonEncoder.writeFixed(byte[], int, int)",0.03738811393631414,,
"org.apache.avro.ipc.HttpServer.HttpServer(ResponderServlet, int)",HotCallee,"org.apache.avro.ipc.HttpServer.HttpServer(ResponderServlet, int)",0.03730882883121465,,
org.apache.avro.io.JsonEncoder.writeString(Utf8),,org.apache.avro.io.JsonEncoder.writeString(Utf8),0.03730364283801525,,
"org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)",FreqExec,"org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)",0.03729166257292294,,
org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd(),,org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd(),0.037191766867724005,,
org.apache.avro.io.BlockingBinaryEncoder.writeMapEnd(),,org.apache.avro.io.BlockingBinaryEncoder.writeMapEnd(),0.03719135455824867,,
org.apache.avro.io.ValidatingDecoder.skipMap(),,org.apache.avro.io.ValidatingDecoder.skipMap(),0.037106514279882326,,
org.apache.avro.io.ValidatingDecoder.skipArray(),,org.apache.avro.io.ValidatingDecoder.skipArray(),0.03710646549570323,,
org.apache.avro.io.JsonDecoder.readBoolean(),,org.apache.avro.io.JsonDecoder.readBoolean(),0.03679339046656943,,
org.apache.avro.file.DataFileWriter.setCodec(CodecFactory),,org.apache.avro.file.DataFileWriter.setCodec(CodecFactory),0.03673469455253603,,
org.apache.avro.io.JsonDecoder.readMapStart(),,org.apache.avro.io.JsonDecoder.readMapStart(),0.03670854117265064,,
org.apache.avro.io.JsonDecoder.readArrayStart(),,org.apache.avro.io.JsonDecoder.readArrayStart(),0.03670814435261043,,
"org.apache.avro.tool.Util.datumFromFile(Schema, String)",,"org.apache.avro.tool.Util.datumFromFile(Schema, String)",0.03648003497349114,,
org.apache.avro.Schema.parse(InputStream),FreqExec,org.apache.avro.Schema.parse(InputStream),0.036179414890915314,,
org.apache.avro.io.JsonDecoder.doArrayNext(),,org.apache.avro.io.JsonDecoder.doArrayNext(),0.0361133497689876,,
org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema),,org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema),0.035971620282656235,,
org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema),,org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema),0.03596941852131769,,
"org.apache.avro.generic.GenericDatumWriter.write(D, Encoder)",,"org.apache.avro.generic.GenericDatumWriter.write(D, Encoder)",0.03593291762747602,,
"org.apache.avro.file.DataFileReader.DataFileReader(SeekableInput, DatumReader<D>)",,"org.apache.avro.file.DataFileReader.DataFileReader(SeekableInput, DatumReader<D>)",0.035612137381335875,,
org.apache.avro.io.ValidatingEncoder.writeEnum(int),,org.apache.avro.io.ValidatingEncoder.writeEnum(int),0.035602399578207246,,
org.apache.avro.file.DataFileWriter.close(),,org.apache.avro.file.DataFileWriter.close(),0.03546403566402131,,
"org.apache.avro.io.BinaryDecoder.doReadBytes(byte[], int, int)",FreqExec,"org.apache.avro.io.BinaryDecoder.doReadBytes(byte[], int, int), org.apache.avro.io.BinaryDecoder.readFixed(byte[], int, int), org.apache.avro.io.BinaryDecoder.readString(Utf8), org.apache.avro.io.BinaryDecoder.readBytes(ByteBuffer)",0.035436371684631374,,
"org.apache.avro.file.DataFileWriter.setMeta(String, String)",,"org.apache.avro.file.DataFileWriter.setMeta(String, String)",0.03534729681346223,,
org.apache.avro.file.DataFileWriter.DataFileWriter(DatumWriter<D>),,org.apache.avro.file.DataFileWriter.DataFileWriter(DatumWriter<D>),0.03528912412729514,,
"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Object, Decoder)",FreqExec,"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Object, Decoder), org.apache.avro.generic.GenericDatumReader.read(D, Decoder), org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Schema, Schema, Decoder)",0.034998867822463454,,
"org.apache.avro.generic.GenericDatumReader.setField(Object, String, int, Object)",FreqExec,"org.apache.avro.generic.GenericDatumReader.setField(Object, String, int, Object), org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)",0.03497764649524701,,
org.apache.avro.io.JsonEncoder.writeArrayEnd(),,org.apache.avro.io.JsonEncoder.writeArrayEnd(),0.03483728377343111,,
org.apache.avro.io.JsonEncoder.writeMapEnd(),,org.apache.avro.io.JsonEncoder.writeMapEnd(),0.034837198136221,,
"org.apache.avro.specific.SpecificData.compare(Object, Object, Schema)",,"org.apache.avro.specific.SpecificData.compare(Object, Object, Schema)",0.03483709356497922,,
org.apache.avro.file.DataFileReader.blockFinished(),FreqExec,"org.apache.avro.file.DataFileReader.blockFinished(), org.apache.avro.file.DataFileStream.next(D)",0.03469804277949135,,
"org.apache.avro.generic.GenericDatumWriter.writeRecord(Schema, Object, Encoder)",,"org.apache.avro.generic.GenericDatumWriter.writeRecord(Schema, Object, Encoder)",0.034688273366280414,,
"org.apache.avro.reflect.ReflectData.getAnnotatedUnion(Union, Map<String, Schema>)",,"org.apache.avro.reflect.ReflectData.getAnnotatedUnion(Union, Map<String, Schema>)",0.034667208292486096,,
org.apache.avro.ipc.stats.Stopwatch.stop(),,org.apache.avro.ipc.stats.Stopwatch.stop(),0.03458199137044592,,
org.apache.avro.io.JsonDecoder.doMapNext(),,org.apache.avro.io.JsonDecoder.doMapNext(),0.03432769331520315,,
"org.apache.avro.reflect.ReflectData.getSchema(Type, Map<String, Schema>)",,"org.apache.avro.reflect.ReflectData.getSchema(Type, Map<String, Schema>)",0.034242239439220376,,
"org.apache.avro.reflect.ReflectDatumReader.readInt(Object, Schema, Decoder)",,"org.apache.avro.reflect.ReflectDatumReader.readInt(Object, Schema, Decoder)",0.03415682082451007,,
org.apache.avro.io.BinaryDecoder.readInt(),FreqExec,"org.apache.avro.io.BinaryDecoder.readInt(), org.apache.avro.io.BinaryDecoder.readIndex(), org.apache.avro.io.BinaryDecoder.readEnum(), org.apache.avro.io.BinaryDecoder.readString(Utf8), org.apache.avro.io.BinaryDecoder.readBytes(ByteBuffer), org.apache.avro.io.ValidatingDecoder.readInt(), org.apache.avro.io.BinaryDecoder.doSkipItems()",0.03394668384897585,,
org.apache.avro.util.Utf8.setLength(int),FreqExec,"org.apache.avro.util.Utf8.setLength(int), org.apache.avro.io.BinaryDecoder.readString(Utf8), org.apache.avro.RandomData.randomUtf8(Random, int)",0.033765129880102454,,
org.apache.avro.Protocol.parse(JsonParser),,org.apache.avro.Protocol.parse(JsonParser),0.03373184979146551,,
org.apache.avro.Schema.writeProps(JsonGenerator),,org.apache.avro.Schema.writeProps(JsonGenerator),0.03330673074821846,,
org.apache.avro.file.DataFileReader.seek(long),,org.apache.avro.file.DataFileReader.seek(long),0.033163398487336786,,
org.apache.avro.io.JsonDecoder.checkFixed(int),,org.apache.avro.io.JsonDecoder.checkFixed(int),0.03313641495792552,,
"org.apache.avro.RandomData.RandomData(Schema, int, long)",,"org.apache.avro.RandomData.RandomData(Schema, int, long)",0.033078235028428174,,
"org.apache.avro.file.DataFileReader.DataFileReader(File, DatumReader<D>)",,"org.apache.avro.file.DataFileReader.DataFileReader(File, DatumReader<D>)",0.03298793213619966,,
org.apache.avro.io.JsonEncoder.startItem(),,org.apache.avro.io.JsonEncoder.startItem(),0.03296658781690498,,
org.apache.avro.ipc.stats.Stopwatch.start(),,org.apache.avro.ipc.stats.Stopwatch.start(),0.032796276858504066,,
org.apache.avro.io.BinaryDecoder.readString(Utf8),,org.apache.avro.io.BinaryDecoder.readString(Utf8),0.03273635928763831,,
"org.apache.avro.ipc.Requestor.Requestor(Protocol, Transceiver)",,"org.apache.avro.ipc.Requestor.Requestor(Protocol, Transceiver)",0.03265306402950394,,
"org.apache.avro.RandomData.randomBytes(Random, int)",,"org.apache.avro.RandomData.randomBytes(Random, int)",0.03256816105081108,,
org.apache.avro.io.BinaryDecoder.readBoolean(),FreqExec,"org.apache.avro.io.BinaryDecoder.readBoolean(), org.apache.avro.io.ValidatingDecoder.readBoolean()",0.03255379435895343,,
"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, JsonGenerator)",,"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, JsonGenerator)",0.03252575235693139,,
org.apache.avro.file.DataFileStream.resolveCodec(),,org.apache.avro.file.DataFileStream.resolveCodec(),0.03245699456826582,,
org.apache.avro.util.Utf8.toString(),,org.apache.avro.util.Utf8.toString(),0.0323762844977751,,
"org.apache.avro.specific.SpecificResponder.readRequest(Schema, Decoder)",,"org.apache.avro.specific.SpecificResponder.readRequest(Schema, Decoder)",0.03237129822507883,,
org.apache.avro.file.DataFileStream.next(),FreqExec,"org.apache.avro.file.DataFileStream.next(), org.apache.avro.TestDataFile.testSplits()",0.03209360068859547,,
org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketChannel),HotCallee,org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketChannel),0.031897899713561245,,
org.apache.avro.io.BlockingBinaryEncoder.expandStack(),,org.apache.avro.io.BlockingBinaryEncoder.expandStack(),0.03186567945772553,,
"org.apache.avro.specific.SpecificCompiler.makePath(String, String)",,"org.apache.avro.specific.SpecificCompiler.makePath(String, String)",0.031860914167175375,,
org.apache.avro.io.BlockingBinaryEncoder.writeInt(int),,org.apache.avro.io.BlockingBinaryEncoder.writeInt(int),0.031775951382879274,,
"org.apache.avro.file.DataFileWriter.setMetaInternal(String, String)",,"org.apache.avro.file.DataFileWriter.setMetaInternal(String, String)",0.03177587221885136,,
org.apache.avro.io.ValidatingDecoder.arrayNext(),,org.apache.avro.io.ValidatingDecoder.arrayNext(),0.031270890288868945,,
org.apache.avro.io.ValidatingDecoder.mapNext(),,org.apache.avro.io.ValidatingDecoder.mapNext(),0.031267035729915856,,
"org.apache.avro.reflect.ReflectDatumWriter.getField(Object, String, int)",,"org.apache.avro.reflect.ReflectDatumWriter.getField(Object, String, int)",0.031180713777109778,,
org.apache.avro.Schema.createUnion(List<Schema>),,org.apache.avro.Schema.createUnion(List<Schema>),0.031122697678610596,,
org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketAddress),,org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketAddress),0.03112244897960434,,
org.apache.avro.io.ParsingEncoder.push(),,org.apache.avro.io.ParsingEncoder.push(),0.03109604388613564,,
org.apache.avro.specific.SpecificData.getClassName(Schema),,org.apache.avro.specific.SpecificData.getClassName(Schema),0.03098371080005794,,
"org.apache.avro.specific.SpecificRequestor.getClient(Class<?>, Transceiver, SpecificData)",,"org.apache.avro.specific.SpecificRequestor.getClient(Class<?>, Transceiver, SpecificData)",0.03095371487715385,,
org.apache.avro.io.ValidatingDecoder.readIndex(),,org.apache.avro.io.ValidatingDecoder.readIndex(),0.03086745225620114,,
org.apache.avro.io.BlockingBinaryEncoder.writeBoolean(boolean),,org.apache.avro.io.BlockingBinaryEncoder.writeBoolean(boolean),0.03072860927815642,,
"org.apache.avro.ipc.HttpServer.HttpServer(Responder, int)",HotCallee,"org.apache.avro.ipc.HttpServer.HttpServer(Responder, int), org.apache.avro.ipc.HttpServer.HttpServer(ResponderServlet, int)",0.030659363671198134,,
org.apache.avro.io.ParsingEncoder.setItemCount(long),FreqExec,"org.apache.avro.io.ParsingEncoder.setItemCount(long), org.apache.avro.io.ValidatingEncoder.setItemCount(long), org.apache.avro.generic.GenericDatumWriter.writeArray(Schema, Object, Encoder)",0.0305388092205638,,
org.apache.avro.specific.SpecificCompiler.SpecificCompiler(Protocol),,org.apache.avro.specific.SpecificCompiler.SpecificCompiler(Protocol),0.03050035803797011,,
org.apache.avro.io.ValidatingDecoder.readArrayStart(),,org.apache.avro.io.ValidatingDecoder.readArrayStart(),0.030414058782484352,,
"org.apache.avro.reflect.ReflectData.setElement(Schema, Type)",,"org.apache.avro.reflect.ReflectData.setElement(Schema, Type)",0.03030343749129692,,
"org.apache.avro.io.BinaryEncoder.writeFixed(byte[], int, int)",FreqExec,"org.apache.avro.io.BinaryEncoder.writeFixed(byte[], int, int), org.apache.avro.generic.GenericDatumWriter.writeFixed(Schema, Object, Encoder), org.apache.avro.io.ValidatingEncoder.writeFixed(byte[], int, int), org.apache.avro.io.Encoder.writeFixed(byte[]), org.apache.avro.file.DataFileWriter.writeBlock(), org.apache.avro.file.DataFileWriter.writeRawBlock(DataBlock)",0.03023540053730238,,
"org.apache.avro.io.BinaryEncoder.encodeLong(long, byte[], int)",,"org.apache.avro.io.BinaryEncoder.encodeLong(long, byte[], int)",0.030160494741071325,,
"org.apache.avro.ipc.stats.StatsServlet.writeActiveRpc(Writer, RPCContext, Stopwatch)",,"org.apache.avro.ipc.stats.StatsServlet.writeActiveRpc(Writer, RPCContext, Stopwatch)",0.030102040843847513,,
org.apache.avro.io.ValidatingDecoder.readMapStart(),,org.apache.avro.io.ValidatingDecoder.readMapStart(),0.0300802488983847,,
org.apache.avro.io.BlockingBinaryEncoder.writeIndex(int),,org.apache.avro.io.BlockingBinaryEncoder.writeIndex(int),0.029990166285913177,,
org.apache.avro.io.BlockingBinaryEncoder.writeFloat(float),,org.apache.avro.io.BlockingBinaryEncoder.writeFloat(float),0.029990161257644112,,
org.apache.avro.io.BlockingBinaryEncoder.writeLong(long),,org.apache.avro.io.BlockingBinaryEncoder.writeLong(long),0.02999016056884013,,
org.apache.avro.io.BlockingBinaryEncoder.writeDouble(double),,org.apache.avro.io.BlockingBinaryEncoder.writeDouble(double),0.029990155953853452,,
"org.apache.avro.reflect.ReflectDatumReader.setField(Object, String, int, Object)",,"org.apache.avro.reflect.ReflectDatumReader.setField(Object, String, int, Object)",0.029990154440548922,,
org.apache.avro.specific.SpecificCompiler.mangle(String),,org.apache.avro.specific.SpecificCompiler.mangle(String),0.029905357593101176,,
"org.apache.avro.reflect.ReflectRequestor.getClient(Class<?>, Transceiver, ReflectData)",,"org.apache.avro.reflect.ReflectRequestor.getClient(Class<?>, Transceiver, ReflectData)",0.02967891837639853,,
org.apache.avro.io.JsonDecoder.readNull(),,org.apache.avro.io.JsonDecoder.readNull(),0.029479951222092803,,
"org.apache.avro.tool.Util.fileOrStdin(String, InputStream)",,"org.apache.avro.tool.Util.fileOrStdin(String, InputStream)",0.029479950122524412,,
org.apache.avro.io.JsonDecoder.skipBytes(),,org.apache.avro.io.JsonDecoder.skipBytes(),0.029479950045788655,,
org.apache.avro.ipc.ByteBufferOutputStream.write(int),FreqExec,"org.apache.avro.ipc.ByteBufferOutputStream.write(int), org.apache.avro.io.BinaryEncoder.encodeLong(long, OutputStream), org.apache.avro.io.BinaryEncoder.writeBoolean(boolean)",0.02934325249456157,,
org.apache.avro.Schema.Schema(Type),FreqExec,org.apache.avro.Schema.Schema(Type),0.029181591267284243,,
"org.apache.avro.io.BinaryDecoder.readFixed(byte[], int, int)",FreqExec,"org.apache.avro.io.BinaryDecoder.readFixed(byte[], int, int), org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int), org.apache.avro.io.Decoder.readFixed(byte[]), org.apache.avro.file.DataFileStream.nextBlock(DataBlock)",0.029016898303121093,,
"org.apache.avro.specific.SpecificResponder.SpecificResponder(Protocol, Object, SpecificData)",,"org.apache.avro.specific.SpecificResponder.SpecificResponder(Protocol, Object, SpecificData)",0.029010742789149276,,
"org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)",,"org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)",0.028987624539555074,,
org.apache.avro.io.BinaryDecoder.doSkipItems(),,org.apache.avro.io.BinaryDecoder.doSkipItems(),0.028970182779519398,,
org.apache.avro.file.CodecFactory.fromString(String),,org.apache.avro.file.CodecFactory.fromString(String),0.02879970219498629,,
org.apache.avro.ipc.stats.FloatHistogram.getUnbiasedStdDev(),,org.apache.avro.ipc.stats.FloatHistogram.getUnbiasedStdDev(),0.028799677857602155,,
org.apache.avro.file.LengthLimitedInputStream.read(),,org.apache.avro.file.LengthLimitedInputStream.read(),0.02877282491944146,,
org.apache.avro.Protocol.parseNamespace(JsonNode),,org.apache.avro.Protocol.parseNamespace(JsonNode),0.028714644099687575,,
org.apache.avro.io.ValidatingEncoder.writeIndex(int),,org.apache.avro.io.ValidatingEncoder.writeIndex(int),0.028402136198668684,,
org.apache.avro.io.JsonEncoder.writeArrayStart(),,org.apache.avro.io.JsonEncoder.writeArrayStart(),0.028401693291680647,,
org.apache.avro.io.JsonEncoder.writeMapStart(),,org.apache.avro.io.JsonEncoder.writeMapStart(),0.028401642841936373,,
"org.apache.avro.generic.GenericDatumReader.createFixed(Object, Schema)",FreqExec,"org.apache.avro.generic.GenericDatumReader.createFixed(Object, Schema), org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)",0.02833609022853277,,
"org.apache.avro.io.BinaryEncoder.encodeDouble(double, byte[], int)",,"org.apache.avro.io.BinaryEncoder.encodeDouble(double, byte[], int)",0.028316328866745875,,
