method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.avro.generic.GenericDatumReader.createBytes(byte[]),-1,1,0,0,0,0
org.apache.avro.io.JsonEncoder.writeIndex(int),9,11,0,0,3,5
org.apache.avro.RPCMetaTestPlugin.clientSendRequest(RPCContext),9,3,0,0,1,2
org.apache.avro.specific.SpecificRequestor.getDatumWriter(Schema),9,11,3,3,3,2
org.apache.avro.generic.GenericData.isBytes(Object),0,24,3,20,0,0
org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter.PositionFilter(OutputStream),1,2,1,1,0,0
"org.apache.avro.reflect.ReflectDatumReader.readString(Object, Schema, Decoder)",9,6,0,0,3,2
org.apache.avro.file.CodecFactory.toString(),9,4,0,0,2,2
org.apache.avro.RPCMetaTestPlugin.clientFinishConnect(RPCContext),9,3,0,0,1,2
org.apache.avro.file.DataFileReader.SeekableInputStream.tell(),1,11,4,3,1,1
org.apache.avro.generic.GenericDatumReader.createString(String),9,2,0,0,1,1
"org.apache.avro.io.BinaryDecoder.doReadBytes(byte[], int, int)",2,14,5,4,1,1
org.apache.avro.file.DataFileReader.seek(long),9,10,3,3,2,2
org.apache.avro.specific.SpecificDatumReader.SpecificDatumReader(Class),9,22,0,0,5,11
org.apache.avro.io.BlockingBinaryEncoder.ensure(int),1,22,2,9,3,2
"org.apache.avro.io.Encoder.writeFixed(byte[], int, int)",0,18,4,8,0,0
"org.apache.avro.io.parsing.Symbol.UnionAdjustAction.UnionAdjustAction(int, Symbol)",9,3,2,1,0,0
"org.apache.avro.specific.SpecificDatumWriter.writeEnum(Schema, Object, Encoder)",9,2,0,0,1,1
"org.apache.avro.generic.GenericDatumReader.readString(Object, Decoder)",1,71,5,32,1,1
org.apache.avro.io.DecoderFactory.configureDirectDecoder(boolean),-1,1,0,0,0,0
org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(Class),9,23,0,0,5,11
org.apache.avro.io.BinaryEncoder.writeDouble(double),9,2,0,0,1,1
org.apache.avro.ipc.RPCContext.requestCallMeta(),0,223,10,59,0,0
org.apache.avro.io.ValidatingDecoder.readBytes(ByteBuffer),9,8,0,0,3,3
org.apache.avro.ipc.RPCPlugin.serverReceiveRequest(RPCContext),6,208,10,59,0,0
org.apache.avro.Protocol.getMessages(),0,389,10,80,0,0
org.apache.avro.file.DataFileStream.hasNextBlock(),3,49,6,14,4,3
"org.apache.avro.io.parsing.Symbol.flatten(Symbol[], int, Symbol[], int, Map, Map)",1,11,3,4,1,2
org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(),9,5,0,0,3,2
"org.apache.avro.generic.GenericRequestor.GenericRequestor(Protocol, Transceiver)",1,236,11,59,1,1
org.apache.avro.io.Encoder.writeMapEnd(),0,89,6,37,0,0
"org.apache.avro.io.BinaryEncoder.encodeLong(long, OutputStream)",0,24,3,12,0,0
org.apache.avro.io.BlockingBinaryEncoder.writeInt(int),9,8,1,1,3,3
org.apache.avro.io.BinaryDecoder.skipString(),9,9,0,0,4,3
org.apache.avro.io.parsing.Parser.pushProduction(Symbol),1,11,3,4,1,1
org.apache.avro.Schema.NullSchema.NullSchema(),1,11,2,8,1,1
org.apache.avro.file.DataFileStream.next(D),8,34,1,1,6,8
org.apache.avro.io.Decoder.skipString(),0,31,4,22,0,0
org.apache.avro.Schema.ArraySchema.equals(Object),9,2,0,0,1,1
org.apache.avro.generic.IndexedRecord.get(int),0,37,4,20,0,0
org.apache.avro.Protocol.parse(JsonParser),9,2,0,0,1,1
org.apache.avro.Schema.getValueType(),1,168,5,70,1,1
"org.apache.avro.specific.SpecificCompiler.compileSchema(File, File)",6,86,4,2,5,52
org.apache.avro.io.JsonEncoder.writeLong(long),9,7,0,0,3,3
org.apache.avro.io.BinaryEncoder.SimpleByteWriter.write(ByteBuffer),9,2,0,0,1,1
org.apache.avro.io.Decoder.skipBytes(),0,31,4,22,0,0
org.apache.avro.io.ValidatingEncoder.writeMapEnd(),9,9,0,0,3,3
org.apache.avro.generic.GenericData.isFixed(Object),2,13,3,10,0,0
org.apache.avro.io.BlockingBinaryEncoder.writeString(Utf8),9,12,0,0,4,4
"org.apache.avro.io.ResolvingDecoder.resolve(Schema, Schema)",4,134,6,31,7,21
org.apache.avro.io.parsing.Symbol.Root.Root(Symbol...),1,6,1,1,3,2
"org.apache.avro.reflect.ReflectRequestor.ReflectRequestor(Class, Transceiver)",9,60,0,0,6,21
org.apache.avro.ipc.stats.StatsPluginOverhead.IdentityResponder.IdentityResponder(Protocol),9,32,3,3,11,9
org.apache.avro.file.DataFileStream.nextBlock(DataBlock),3,49,6,11,5,5
org.apache.avro.ipc.stats.Histogram.EntryIterator.next(),9,2,0,0,1,1
org.apache.avro.io.Perf.usage(),9,9,3,6,0,0
org.apache.avro.file.DataFileReader.sync(long),9,10,0,0,3,4
"org.apache.avro.specific.SpecificResponder.SpecificResponder(Protocol, Object, SpecificData)",7,71,7,17,10,9
"org.apache.avro.io.JsonEncoder.writeBytes(byte[], int, int)",9,8,0,0,3,3
org.apache.avro.io.ValidatingDecoder.skipString(),9,8,0,0,3,3
org.apache.avro.Schema.hashCode(),1,11,2,8,1,1
org.apache.avro.ipc.RPCContext.setResponseHandshakeMeta(Map),6,138,10,39,0,0
org.apache.avro.io.BinaryEncoder.ReuseByteWriter.write(ByteBuffer),9,4,0,0,2,2
"org.apache.avro.file.DataFileWriter.setMetaInternal(String, String)",0,27,5,10,0,0
org.apache.avro.Schema.LockableArrayList.lock(),0,15,3,9,0,0
"org.apache.avro.specific.SpecificResponder.writeError(Schema, AvroRemoteException, Encoder)",9,8,0,0,4,2
org.apache.avro.io.parsing.Symbol.Alternative.findLabel(String),9,15,4,6,0,0
org.apache.avro.io.JsonDecoder.readMapStart(),9,12,0,0,4,4
org.apache.avro.io.Decoder.readMapStart(),5,8,4,3,0,0
org.apache.avro.file.SeekableFileInput.seek(long),-1,1,0,0,0,0
"org.apache.avro.specific.SpecificResponder.readRequest(Schema, Decoder)",9,8,0,0,3,4
"org.apache.avro.specific.SpecificRequestor.writeRequest(Schema, Object, Encoder)",9,11,0,0,4,4
org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.tell(),3,10,3,6,0,0
"org.apache.avro.generic.GenericDatumWriter.error(Schema, Object)",3,59,5,25,2,1
org.apache.avro.specific.SpecificCompiler.compile(),9,37,0,0,3,28
org.apache.avro.reflect.ReflectData.isArray(Object),-1,1,0,0,0,0
org.apache.avro.io.Perf.ReadLong.ReadLong(),9,9,3,6,0,0
org.apache.avro.Schema.getEnumOrdinal(String),1,49,4,31,1,1
org.apache.avro.io.BinaryDecoder.BufferAccessor.setPos(int),0,14,2,7,0,0
org.apache.avro.io.parsing.Symbol.EnumLabelsAction.EnumLabelsAction(List),9,4,0,0,3,1
"org.apache.avro.specific.SpecificData.validate(Schema, Object)",9,20,3,2,2,12
org.apache.avro.ipc.Requestor.getLocal(),6,218,10,59,0,0
org.apache.avro.ipc.SocketServer.run(),9,4,0,0,3,1
"org.apache.avro.io.BinaryEncoder.encodeDouble(double, byte[], int)",9,7,4,2,0,0
"org.apache.avro.tool.RpcSendTool.dumpJson(PrintStream, Schema, Object)",9,331,10,75,7,4
org.apache.avro.Protocol.equals(Object),-1,1,0,0,0,0
org.apache.avro.io.ValidatingDecoder.readMapStart(),5,70,5,29,3,3
"org.apache.avro.reflect.ReflectDatumWriter.writeBytes(Object, Encoder)",9,3,0,0,2,1
org.apache.avro.specific.SpecificRecordBase.getSchema(),0,30,5,12,0,0
"org.apache.avro.tool.BinaryFragmentToJsonTool.run(InputStream, PrintStream, PrintStream, List)",9,33,0,0,7,8
org.apache.avro.generic.GenericData.Array.compareTo(Array),9,28,2,1,4,12
"org.apache.avro.specific.SpecificRequestor.readError(Schema, Decoder)",9,5,0,0,3,2
org.apache.avro.Protocol.getType(String),9,14,0,0,4,9
org.apache.avro.Protocol.parseMessages(JsonNode),9,55,2,4,5,22
org.apache.avro.ipc.stats.Stopwatch.start(),9,4,2,1,1,1
"org.apache.avro.specific.SpecificResponder.writeResponse(Schema, Object, Encoder)",9,8,0,0,4,2
org.apache.avro.io.Perf.ReadDouble.readInternal(Decoder),9,2,0,0,1,1
org.apache.avro.generic.GenericData.Array.size(),9,2,1,1,0,0
org.apache.avro.io.Perf.ReadDouble.genData(Encoder),9,6,0,0,1,5
org.apache.avro.io.Decoder.arrayNext(),5,9,4,3,0,0
org.apache.avro.reflect.ReflectDatumWriter.ReflectDatumWriter(Schema),3,9,1,2,4,2
org.apache.avro.io.BlockingBinaryEncoder.init(OutputStream),9,5,0,0,2,2
org.apache.avro.Schema.Names.Names(),0,49,5,23,0,0
org.apache.avro.io.BinaryDecoder.doReadItemCount(),3,11,1,4,4,3
"org.apache.avro.RandomData.randomBytes(Random, int)",9,19,3,12,0,0
org.apache.avro.io.BinaryDecoder.ByteSource.ByteSource(),1,3,1,2,0,0
org.apache.avro.io.BinaryDecoder.skipBytes(),9,9,0,0,4,3
"org.apache.avro.io.DirectBinaryDecoder.ReuseByteReader.read(ByteBuffer, int)",9,5,0,0,2,2
"org.apache.avro.file.DataFileReader.SeekableInputStream.read(byte[], int, int)",9,3,1,1,1,1
org.apache.avro.ipc.SocketServer.Connection.run(),9,214,0,0,10,59
org.apache.avro.AvroRuntimeException.AvroRuntimeException(String),0,275,9,100,0,0
"org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(Ticks, Segmenter)",9,2,1,1,0,0
org.apache.avro.io.ValidatingEncoder.writeBytes(ByteBuffer),9,8,0,0,3,3
org.apache.avro.Schema.LockableArrayList.clear(),9,2,0,0,1,1
org.apache.avro.ipc.stats.Histogram.Histogram(Segmenter),9,3,1,1,1,1
"org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream, int)",9,9,1,1,2,4
org.apache.avro.ipc.DatagramServer.main(String[]),9,3,0,0,2,1
org.apache.avro.io.parsing.Parser.processImplicitActions(),2,5,1,1,2,2
org.apache.avro.Schema.LockableArrayList.removeAll(Collection),9,2,0,0,1,1
"org.apache.avro.specific.SpecificDatumWriter.getField(Object, String, int)",9,2,0,0,1,1
"org.apache.avro.reflect.ReflectRequestor.ReflectRequestor(Protocol, Transceiver)",2,61,7,21,2,1
"org.apache.avro.generic.GenericDatumReader.createFixed(Object, byte[], Schema)",9,5,0,0,2,3
"org.apache.avro.file.DataFileWriter.create(Schema, OutputStream)",9,25,0,0,4,9
org.apache.avro.io.BinaryDecoder.skipArray(),9,11,0,0,5,3
org.apache.avro.ipc.stats.Histogram.Segmenter.segment(T),9,2,1,1,0,0
"org.apache.avro.ipc.stats.Histogram.TreeMapSegmenter.rangeAsString(T, T)",9,2,1,1,0,0
org.apache.avro.specific.SpecificRecordBase.compareTo(SpecificRecord),9,28,1,1,5,11
"org.apache.avro.ipc.stats.Histogram.Entry.Entry(B, int)",9,2,1,1,0,0
org.apache.avro.AvroRuntimeException.AvroRuntimeException(Throwable),9,2,1,1,0,0
org.apache.avro.Protocol.toString(),4,189,9,58,7,9
org.apache.avro.file.Codec.decompress(ByteBuffer),3,49,6,17,0,0
org.apache.avro.ipc.RPCPlugin.serverSendResponse(RPCContext),6,208,10,59,0,0
org.apache.avro.specific.SpecificData.getRecordSchema(Object),9,2,0,0,1,1
org.apache.avro.tool.Main.run(String[]),9,7,2,1,1,4
org.apache.avro.io.JsonEncoder.startItem(),9,9,0,0,3,3
org.apache.avro.io.ParsingEncoder.setItemCount(long),9,5,2,1,2,1
"org.apache.avro.Protocol.createMessage(String, String, Schema, Schema, Schema)",5,48,6,19,1,1
org.apache.avro.RPCMetaTestPlugin.clientReceiveResponse(RPCContext),9,3,0,0,1,2
"org.apache.avro.Schema.RecordSchema.fieldsToJson(Names, JsonGenerator)",9,31,6,9,2,5
org.apache.avro.io.Perf.ReadBoolean.readInternal(Decoder),9,2,0,0,1,1
"org.apache.avro.specific.SpecificRequestor.getClient(Class, SpecificRequestor)",-1,1,0,0,0,0
"org.apache.avro.io.ValidatingDecoder.ValidatingDecoder(Symbol, Decoder)",2,33,7,14,3,1
org.apache.avro.io.Decoder.readEnum(),0,27,4,18,0,0
org.apache.avro.io.BinaryDecoder.ByteSource.skip(long),9,5,0,0,1,4
org.apache.avro.io.parsing.SkipParser.SkipHandler.skipAction(),2,5,3,2,0,0
"org.apache.avro.io.parsing.Symbol.flatten(Map, Map)",0,13,4,5,0,0
"org.apache.avro.Schema.SeenPair.SeenPair(Object, Object)",9,4,3,1,0,0
org.apache.avro.io.ResolvingDecoder.readEnum(),9,9,0,0,3,4
org.apache.avro.specific.SpecificData.getClassName(Schema),2,8,2,3,2,2
org.apache.avro.io.BinaryEncoder.writeFloat(float),9,2,0,0,1,1
org.apache.avro.io.JsonDecoder.init(String),8,6,4,1,1,1
org.apache.avro.ipc.LocalTransceiver.LocalTransceiver(Responder),-1,1,0,0,0,0
org.apache.avro.tool.Main.Main(),9,7,3,3,1,1
org.apache.avro.ipc.HttpTransceiver.writeBuffers(List),9,3,0,0,2,1
org.apache.avro.Schema.Name.hashCode(),2,4,2,2,0,0
org.apache.avro.io.JsonDecoder.skipBytes(),9,11,0,0,4,4
"org.apache.avro.generic.GenericRequestor.readResponse(Schema, Decoder)",9,135,0,0,9,39
org.apache.avro.Schema.FloatSchema.FloatSchema(),1,11,2,8,1,1
"org.apache.avro.io.JsonEncoder.writeByteArray(byte[], int, int)",0,10,4,3,0,0
org.apache.avro.io.ValidatingDecoder.readNull(),5,70,4,34,3,3
org.apache.avro.specific.SpecificCompiler.compileInterface(Protocol),2,39,3,7,3,16
org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(),9,32,13,9,1,1
org.apache.avro.io.parsing.Symbol.seq(Symbol...),3,61,5,22,2,1
org.apache.avro.io.parsing.Symbol.Alternative.getSymbol(int),0,39,7,13,0,0
org.apache.avro.io.JsonDecoder.readInt(),9,11,0,0,4,4
org.apache.avro.ipc.RPCContext.setResponse(Object),0,233,10,59,0,0
"org.apache.avro.io.BinaryEncoder.encodeLong(long, byte[], int)",0,12,4,4,0,0
org.apache.avro.generic.GenericDatumWriter.getMapEntries(Object),3,59,6,19,0,0
"org.apache.avro.file.LengthLimitedInputStream.LengthLimitedInputStream(InputStream, long)",-1,1,0,0,0,0
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.encode(Encoder, Schema, JsonNode)",4,36,3,2,2,27
org.apache.avro.io.JsonDecoder.readFloat(),9,11,0,0,4,4
org.apache.avro.Schema.Field.schema(),0,217,5,95,0,0
org.apache.avro.Schema.EnumSchema.getEnumOrdinal(String),-1,1,0,0,0,0
org.apache.avro.file.DataFileWriter.append(D),3,73,6,22,2,6
org.apache.avro.file.DataFileStream.getSchema(),0,147,8,29,0,0
org.apache.avro.specific.SpecificCompiler.type(Schema),2,26,3,15,2,6
org.apache.avro.ipc.Server.close(),-1,1,0,0,0,0
"org.apache.avro.ipc.Responder.readRequest(Schema, Decoder)",6,208,10,59,0,0
org.apache.avro.io.Perf.ReadLong.readInternal(Decoder),9,2,0,0,1,1
"org.apache.avro.io.parsing.Symbol.Repeater.flatten(Map, Map)",9,9,0,0,2,5
org.apache.avro.io.ValidatingDecoder.readArrayStart(),5,70,5,29,3,3
"org.apache.avro.generic.GenericDatumReader.readBytes(Object, Decoder)",5,70,4,35,1,1
org.apache.avro.Schema.LockableArrayList.add(E),1,42,4,23,1,1
"org.apache.avro.io.BinaryEncoder.encodeDouble(double, OutputStream)",9,2,1,1,0,0
org.apache.avro.Protocol.parseTypes(JsonNode),9,55,5,5,4,21
org.apache.avro.io.ParsingEncoder.push(),0,14,4,4,0,0
org.apache.avro.file.DataFileStream.getMetaLong(String),9,3,0,0,2,1
org.apache.avro.file.Codec.compress(ByteBuffer),2,37,6,13,0,0
org.apache.avro.io.parsing.Symbol.Symbol(Kind),1,6,1,4,1,1
org.apache.avro.Protocol.setTypes(Collection),5,55,6,18,4,2
"org.apache.avro.generic.GenericDatumReader.read(D, Decoder)",5,252,9,47,8,39
"org.apache.avro.generic.GenericData.validate(Schema, Object)",9,16,1,1,2,13
org.apache.avro.Schema.RecordSchema.getField(String),-1,1,0,0,0,0
"org.apache.avro.specific.SpecificCompiler.header(StringBuilder, String)",2,36,3,26,1,1
"org.apache.avro.ipc.HttpTransceiver.writeBuffers(List, OutputStream)",0,214,11,59,1,1
org.apache.avro.io.JsonDecoder.readString(Utf8),9,13,0,0,3,5
org.apache.avro.io.JsonDecoder.readLong(),9,11,0,0,4,4
"org.apache.avro.io.parsing.Symbol.Fixup.Fixup(Symbol[], int)",1,3,2,1,0,0
org.apache.avro.RPCMetaTestPlugin.serverSendResponse(RPCContext),9,3,0,0,1,2
"org.apache.avro.Schema.FixedSchema.FixedSchema(Name, String, int)",2,41,4,20,3,2
"org.apache.avro.generic.GenericRequestor.readError(Schema, Decoder)",9,136,0,0,9,39
org.apache.avro.Schema.createUnion(List),3,72,5,29,2,5
org.apache.avro.reflect.ReflectData.AllowNull.get(),-1,1,0,0,0,0
org.apache.avro.io.Decoder.skipFixed(int),0,29,4,20,0,0
org.apache.avro.ipc.stats.Histogram.entries(),0,8,2,5,0,0
"org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)",0,10,3,4,1,1
org.apache.avro.io.parsing.Symbol.root(Symbol...),1,68,7,20,4,2
org.apache.avro.file.SeekableInput.length(),0,6,2,3,0,0
"org.apache.avro.io.DecoderFactory.createBinaryDecoder(byte[], int, int, BinaryDecoder)",4,31,6,6,4,3
org.apache.avro.specific.SpecificData.getSchema(java.lang.reflect.Type),4,82,7,13,4,11
org.apache.avro.file.SeekableInput.tell(),0,6,2,3,0,0
org.apache.avro.Schema.parse(File),5,107,5,35,4,21
org.apache.avro.io.ValidatingDecoder.skipArray(),9,12,0,0,3,4
org.apache.avro.io.JsonDecoder.mapNext(),9,11,0,0,4,3
"org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.attach(int, BinaryDecoder)",9,2,0,0,1,1
"org.apache.avro.io.parsing.SkipParser.SkipParser(Symbol, ActionHandler, SkipHandler)",2,3,1,1,1,1
"org.apache.avro.io.BinaryEncoder.writeFixed(byte[], int, int)",-1,1,0,0,0,0
org.apache.avro.reflect.ReflectData.getProtocol(Class),5,77,5,6,5,21
org.apache.avro.Schema.getFixedSize(),1,117,5,78,1,1
"org.apache.avro.reflect.ReflectData.getAnnotatedUnion(Union, Map)",5,48,4,17,3,5
org.apache.avro.specific.SpecificCompiler.escapeForJavaDoc(String),2,3,2,1,0,0
org.apache.avro.ipc.RPCPlugin.clientSendRequest(RPCContext),6,218,10,59,0,0
org.apache.avro.ipc.RPCContext.requestHandshakeMeta(),0,88,9,30,0,0
org.apache.avro.io.parsing.Symbol.Sequence.flattenedSize(),0,8,3,3,1,1
org.apache.avro.io.BlockingBinaryEncoder.check(),0,44,3,24,1,1
org.apache.avro.io.BinaryDecoder.doSkipItems(),3,12,1,2,4,3
org.apache.avro.Schema.writeProps(JsonGenerator),0,35,6,9,0,0
"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Object, Decoder)",4,134,9,38,4,1
org.apache.avro.RPCMetaTestPlugin.serverReceiveRequest(RPCContext),9,3,0,0,1,2
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema, Map)",4,66,6,1,5,20
org.apache.avro.io.BlockingBinaryEncoder.writeFloat(float),9,7,0,0,3,3
org.apache.avro.file.LengthLimitedInputStream.available(),9,2,0,0,1,1
"org.apache.avro.generic.GenericDatumReader.readString(Object, Schema, Decoder)",5,70,4,35,2,1
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.resolveRecords(Schema, Schema, Map)",4,60,0,0,4,23
org.apache.avro.Schema.LockableArrayList.remove(int),9,2,0,0,1,1
org.apache.avro.ipc.Requestor.readHandshake(Decoder),6,218,10,26,9,39
org.apache.avro.Schema.MapSchema.equals(Object),9,2,0,0,1,1
org.apache.avro.Protocol.toString(boolean),3,69,7,13,6,9
"org.apache.avro.io.BinaryDecoder.BinaryDecoder(int, InputStream)",3,14,3,2,4,3
org.apache.avro.ipc.RPCContext.setMessage(Message),0,233,10,59,0,0
org.apache.avro.io.parsing.Symbol.EnumLabelsAction.getLabel(int),9,9,4,3,0,0
org.apache.avro.file.CodecFactory.createInstance(),0,107,8,28,0,0
"org.apache.avro.io.BlockingBinaryEncoder.write(byte[], int, int)",2,7,2,1,2,2
org.apache.avro.Schema.toString(),9,25,4,8,3,2
org.apache.avro.io.parsing.Symbol.error(String),4,60,5,22,1,1
"org.apache.avro.generic.GenericDatumReader.addToMap(Object, Object, Object)",5,70,5,32,0,0
org.apache.avro.io.JsonEncoder.writeNull(),9,7,0,0,3,3
org.apache.avro.Schema.RecordSchema.hashCode(),9,5,0,0,2,3
org.apache.avro.generic.GenericData.Fixed.Fixed(byte[]),9,2,0,0,1,1
org.apache.avro.io.BinaryEncoder.writeInt(int),9,2,0,0,1,1
"org.apache.avro.Schema.Field.Field(String, Schema, String, JsonNode)",9,49,5,21,1,1
"org.apache.avro.generic.GenericDatumReader.createEnum(String, Schema)",5,5,3,2,0,0
org.apache.avro.io.DatumReader.setSchema(Schema),5,86,6,29,0,0
org.apache.avro.generic.GenericDatumReader.setSchema(Schema),-1,1,0,0,0,0
"org.apache.avro.specific.SpecificDatumReader.createFixed(Object, Schema)",9,11,0,0,3,5
"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, OutputStream)",9,11,0,0,7,2
org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketChannel),9,3,1,1,1,1
"org.apache.avro.io.BinaryDecoder.ByteArrayByteSource.tryReadRaw(byte[], int, int)",9,2,1,1,0,0
"org.apache.avro.generic.GenericDatumWriter.write(D, Encoder)",4,255,9,55,5,27
org.apache.avro.io.parsing.Parser.expandStack(),0,3,1,2,0,0
"org.apache.avro.io.BlockingBinaryEncoder.BlockedValue.check(BlockedValue, int)",0,2,1,1,0,0
"org.apache.avro.specific.SpecificRequestor.getClient(Class, Transceiver)",9,6,0,0,3,2
"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Schema, Encoder)",9,30,0,0,6,14
org.apache.avro.io.Decoder.readLong(),0,43,4,28,0,0
org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream.getByteArrayAsByteBuffer(),0,9,2,5,0,0
org.apache.avro.io.ParsingDecoder.ParsingDecoder(Symbol),2,9,3,3,2,1
org.apache.avro.io.JsonDecoder.advance(Symbol),3,41,2,21,3,3
org.apache.avro.file.DataFileWriter.setSyncInterval(int),-1,1,0,0,0,0
org.apache.avro.ipc.HttpTransceiver.getLength(List),0,217,11,59,0,0
org.apache.avro.reflect.ReflectData.getClass(Schema),9,15,2,2,3,5
org.apache.avro.ipc.RPCContext.setError(AvroRemoteException),0,233,10,59,0,0
org.apache.avro.ipc.RPCContext.setRequestCallMeta(Map),0,233,10,59,0,0
org.apache.avro.file.DataFileStream.close(),1,131,9,30,1,1
"org.apache.avro.ipc.Requestor.readError(Schema, Decoder)",6,218,10,59,0,0
"org.apache.avro.io.BinaryDecoder.BinaryDecoder(byte[], int, int)",3,12,2,2,4,3
"org.apache.avro.ipc.Responder.handshake(Decoder, Encoder)",6,208,3,22,8,61
"org.apache.avro.generic.GenericData.hashCodeAdd(int, Object, Schema)",3,23,0,0,4,10
"org.apache.avro.io.BinaryData.compare(Decoders, Schema)",9,38,6,3,3,18
org.apache.avro.io.BlockingBinaryEncoder.writeIndex(int),9,7,0,0,3,3
org.apache.avro.io.Perf.newRandom(),0,14,2,8,0,0
org.apache.avro.io.BlockingBinaryEncoder.endBlockedValue(),2,14,3,2,2,8
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.mkEnumAdjust(List, List)",4,60,6,20,0,0
org.apache.avro.specific.SpecificData.get(),0,91,10,22,0,0
org.apache.avro.Protocol.parseDoc(JsonNode),9,55,6,25,1,1
org.apache.avro.io.Encoder.writeNull(),0,69,5,36,0,0
org.apache.avro.file.CodecFactory.deflateCodec(int),-1,1,0,0,0,0
org.apache.avro.ipc.DatagramServer.close(),-1,1,0,0,0,0
org.apache.avro.Schema.getFields(),1,166,5,89,1,1
org.apache.avro.Protocol.parseDocNode(JsonNode),9,50,5,22,0,0
org.apache.avro.io.ValidatingDecoder.mapNext(),5,70,5,29,3,3
org.apache.avro.io.ValidatingDecoder.init(InputStream),9,3,0,0,1,2
org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema),2,282,10,73,2,2
org.apache.avro.specific.SpecificRecordBase.toString(),9,11,0,0,4,6
org.apache.avro.generic.GenericArray.clear(),5,2,1,1,0,0
org.apache.avro.ipc.Transceiver.close(),9,235,11,59,0,0
org.apache.avro.ipc.stats.FloatHistogram.getUnbiasedStdDev(),9,7,2,4,1,1
org.apache.avro.file.DeflateCodec.toString(),9,2,0,0,1,1
org.apache.avro.Schema.FixedSchema.hashCode(),9,5,0,0,2,3
"org.apache.avro.file.DataFileStream.DataFileStream(InputStream, DatumReader)",9,87,0,0,6,29
"org.apache.avro.tool.Tool.run(InputStream, PrintStream, PrintStream, List)",9,5,2,3,0,0
org.apache.avro.specific.SpecificData.getProtocol(Class),0,32,13,9,0,0
org.apache.avro.io.ValidatingEncoder.writeFloat(float),9,8,0,0,3,3
org.apache.avro.BarRecord.BarRecord(String),-1,1,0,0,0,0
org.apache.avro.io.BinaryDecoder.readLong(),2,14,3,3,3,3
org.apache.avro.io.ValidatingDecoder.readInt(),9,8,0,0,3,3
org.apache.avro.io.Encoder.startItem(),0,85,6,38,0,0
"org.apache.avro.tool.RpcReceiveTool.run(InputStream, PrintStream, PrintStream, List)",9,265,0,0,11,58
org.apache.avro.ipc.Requestor.setRemote(HandshakeResponse),6,138,10,39,1,1
org.apache.avro.io.ValidatingEncoder.writeDouble(double),9,8,0,0,3,3
"org.apache.avro.specific.SpecificRequestor.getClient(Class, Transceiver, SpecificData)",9,6,2,1,2,2
"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, String)",8,140,10,37,6,3
org.apache.avro.io.ValidatingEncoder.writeBoolean(boolean),9,8,0,0,3,3
org.apache.avro.io.ValidatingDecoder.readIndex(),9,11,0,0,3,5
"org.apache.avro.io.BinaryDecoder.InputStreamByteSource.tryReadRaw(byte[], int, int)",-1,1,0,0,0,0
org.apache.avro.generic.GenericData.Array.toString(),9,2,0,0,1,1
"org.apache.avro.io.BinaryDecoder.init(byte[], int, int)",2,11,1,3,3,3
org.apache.avro.GenerateBlockingData.main(String[]),9,55,0,0,5,21
org.apache.avro.ipc.Server.getPort(),-1,1,0,0,0,0
org.apache.avro.ipc.stats.StatsPlugin.serverReceiveRequest(RPCContext),9,4,0,0,2,2
"org.apache.avro.specific.SpecificRequestor.invoke(Object, Method, Object[])",9,219,0,0,10,59
org.apache.avro.ipc.AvroRemoteException.AvroRemoteException(Throwable),-1,1,0,0,0,0
org.apache.avro.io.Encoder.writeBoolean(boolean),0,211,10,65,0,0
org.apache.avro.reflect.ReflectDatumWriter.getArraySize(Object),-1,1,0,0,0,0
"org.apache.avro.generic.GenericDatumWriter.getField(Object, String, int)",3,59,6,21,1,1
"org.apache.avro.io.BinaryEncoder.writeBytes(byte[], int, int)",9,2,0,0,1,1
org.apache.avro.generic.GenericFixed.bytes(),0,44,4,21,0,0
"org.apache.avro.Schema.Name.writeName(Names, JsonGenerator)",3,4,1,1,1,2
org.apache.avro.generic.GenericArray.size(),0,9,3,5,0,0
org.apache.avro.generic.GenericResponder.GenericResponder(Protocol),7,26,1,2,10,9
org.apache.avro.file.DataFileReader.SeekableInputStream.read(),9,3,0,0,2,1
