method,method,invocation counts
org.apache.avro.io.LegacyBinaryEncoder.writeArrayEnd(),"org.apache.avro.io.LegacyBinaryEncoder.encodeLong(long, OutputStream)",1
org.apache.avro.io.ValidatingDecoder.readArrayStart(),org.apache.avro.io.parsing.Parser.advance(Symbol),3
org.apache.avro.util.ByteBufferInputStream.readBuffer(int),org.apache.avro.util.ByteBufferInputStream.getBuffer(),2
org.apache.avro.io.BinaryDecoder.readString(Utf8),"org.apache.avro.io.BinaryDecoder.doReadBytes(byte[], int, int)",2
org.apache.avro.io.BinaryDecoder.readString(Utf8),org.apache.avro.util.Utf8.setByteLength(int),3
org.apache.avro.io.BinaryDecoder.doSkipItems(),org.apache.avro.io.BinaryDecoder.readLong(),10
org.apache.avro.io.BinaryDecoder.doSkipItems(),org.apache.avro.io.BinaryDecoder.doSkipBytes(long),10
org.apache.avro.io.ValidatingDecoder.mapNext(),org.apache.avro.io.parsing.Parser.advance(Symbol),1
org.apache.avro.io.ValidatingDecoder.mapNext(),org.apache.avro.io.BinaryDecoder.mapNext(),5
org.apache.avro.io.ValidatingDecoder.mapNext(),org.apache.avro.io.parsing.Parser.processTrailingImplicitActions(),5
org.apache.avro.util.Utf8.charAt(int),org.apache.avro.util.Utf8.toString(),4
org.apache.avro.util.Utf8.setLength(int),org.apache.avro.util.Utf8.setByteLength(int),8
org.apache.avro.io.BinaryDecoder.readBytes(ByteBuffer),"org.apache.avro.io.BinaryDecoder.doReadBytes(byte[], int, int)",1
org.apache.avro.io.BinaryDecoder.readBytes(ByteBuffer),org.apache.avro.io.BinaryDecoder.readInt(),2
org.apache.avro.io.DirectBinaryEncoder.writeFloat(float),"org.apache.avro.io.BinaryData.encodeFloat(float, byte[], int)",1
org.apache.avro.io.BinaryEncoder.writeEnum(int),org.apache.avro.io.DirectBinaryEncoder.writeInt(int),2
org.apache.avro.io.BinaryEncoder.setItemCount(long),org.apache.avro.io.DirectBinaryEncoder.writeLong(long),2
org.apache.avro.io.BinaryDecoder.readDouble(),org.apache.avro.io.BinaryDecoder.ensureBounds(int),6
org.apache.avro.io.ValidatingDecoder.skipArray(),org.apache.avro.io.BinaryDecoder.skipArray(),1
org.apache.avro.io.BinaryDecoder.doSkipItems(),org.apache.avro.io.DirectBinaryDecoder.readInt(),1
org.apache.avro.io.ValidatingDecoder.readFloat(),org.apache.avro.io.parsing.Parser.advance(Symbol),3
org.apache.avro.io.ValidatingDecoder.readEnum(),org.apache.avro.io.parsing.Parser.advance(Symbol),3
org.apache.avro.file.DataFileWriter.appendEncoded(ByteBuffer),org.apache.avro.file.DataFileWriter.assertOpen(),1
org.apache.avro.io.ValidatingDecoder.skipMap(),org.apache.avro.io.parsing.Parser.advance(Symbol),3
org.apache.avro.io.BinaryEncoder.writeIndex(int),org.apache.avro.io.DirectBinaryEncoder.writeInt(int),1
org.apache.avro.util.Utf8.length(),org.apache.avro.util.Utf8.toString(),3
org.apache.avro.io.ValidatingDecoder.skipBytes(),org.apache.avro.io.parsing.Parser.advance(Symbol),3
"org.apache.avro.util.Utf8.subSequence(int, int)",org.apache.avro.util.Utf8.toString(),3
"org.apache.avro.io.DecoderFactory.binaryDecoder(InputStream, BinaryDecoder)","org.apache.avro.io.BinaryDecoder.configure(InputStream, int)",1
org.apache.avro.io.ValidatingDecoder.skipFixed(int),org.apache.avro.io.ValidatingDecoder.checkFixed(int),3
org.apache.avro.io.ValidatingDecoder.checkFixed(int),org.apache.avro.io.parsing.Parser.advance(Symbol),6
org.apache.avro.io.BinaryDecoder.readArrayStart(),org.apache.avro.io.BinaryDecoder.doReadItemCount(),5
org.apache.avro.io.BinaryDecoder.skipString(),org.apache.avro.io.BinaryDecoder.readInt(),6
org.apache.avro.io.Encoder.writeBytes(byte[]),"org.apache.avro.io.ValidatingEncoder.writeBytes(byte[], int, int)",1
"org.apache.avro.io.ValidatingEncoder.writeBytes(byte[], int, int)",org.apache.avro.io.parsing.Parser.advance(Symbol),1
org.apache.avro.io.ValidatingDecoder.readDouble(),org.apache.avro.io.parsing.Parser.advance(Symbol),3
org.apache.avro.io.ValidatingDecoder.readLong(),org.apache.avro.io.parsing.Parser.advance(Symbol),3
org.apache.avro.io.BufferedBinaryEncoder.writeFloat(float),org.apache.avro.io.BufferedBinaryEncoder.ensureBounds(int),2
org.apache.avro.io.BufferedBinaryEncoder.writeFloat(float),"org.apache.avro.io.BinaryData.encodeFloat(float, byte[], int)",2
org.apache.avro.io.ValidatingDecoder.skipFixed(),org.apache.avro.io.parsing.Parser.advance(Symbol),3
"org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int)",org.apache.avro.io.ValidatingDecoder.checkFixed(int),3
org.apache.avro.io.parsing.Parser.processImplicitActions(),org.apache.avro.io.parsing.Parser.pushProduction(Symbol),1
org.apache.avro.io.ValidatingDecoder.readBytes(ByteBuffer),org.apache.avro.io.parsing.Parser.advance(Symbol),2
org.apache.avro.file.DataFileWriter.setCodec(CodecFactory),org.apache.avro.file.DataFileWriter.assertNotOpen(),2
org.apache.avro.io.BinaryEncoder.writeString(String),org.apache.avro.io.BufferedBinaryEncoder.writeZero(),1
org.apache.avro.io.BinaryDecoder.readEnum(),org.apache.avro.io.DirectBinaryDecoder.readInt(),1
org.apache.avro.io.ValidatingDecoder.readString(),org.apache.avro.io.parsing.Parser.advance(Symbol),3
org.apache.avro.SchemaParseException.<init>(Throwable),org.apache.avro.AvroRuntimeException.<init>(Throwable),1
org.apache.avro.SchemaParseException.<init>(String),org.apache.avro.AvroRuntimeException.<init>(String),1
org.apache.avro.file.DataFileWriter.close(),org.apache.avro.file.DataFileWriter.flush(),1
org.apache.avro.file.DataFileWriter.setCodec(CodecFactory),"org.apache.avro.file.DataFileWriter.setMetaInternal(String, String)",1
"org.apache.avro.file.DataFileWriter.setMetaInternal(String, String)","org.apache.avro.file.DataFileWriter.setMetaInternal(String, byte[])",1
org.apache.avro.util.WeakIdentityHashMap.keySet(),org.apache.avro.util.WeakIdentityHashMap.reap(),1
org.apache.avro.util.WeakIdentityHashMap.remove(Object),org.apache.avro.util.WeakIdentityHashMap.reap(),2
org.apache.avro.io.BinaryDecoder.skipFixed(int),org.apache.avro.io.BinaryDecoder.doSkipBytes(long),6
"org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], BinaryDecoder)","org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], int, int, BinaryDecoder)",1
org.apache.avro.file.DataFileWriter.append(Object),org.apache.avro.file.DataFileWriter.assertOpen(),1
org.apache.avro.io.BinaryDecoder.readString(),org.apache.avro.util.Utf8.toString(),1
org.apache.avro.io.ValidatingDecoder.readString(Utf8),org.apache.avro.io.BinaryDecoder.readString(Utf8),1
org.apache.avro.io.BinaryDecoder.readString(Utf8),org.apache.avro.io.DirectBinaryDecoder.readInt(),1
org.apache.avro.io.ValidatingDecoder.skipString(),org.apache.avro.io.BinaryDecoder.skipString(),1
org.apache.avro.file.CodecFactory.toString(),org.apache.avro.file.Codec.toString(),2
org.apache.avro.util.WeakIdentityHashMap.get(Object),org.apache.avro.util.WeakIdentityHashMap.reap(),2
org.apache.avro.util.WeakIdentityHashMap.isEmpty(),org.apache.avro.util.WeakIdentityHashMap.reap(),2
org.apache.avro.util.Utf8.compareTo(Utf8),"org.apache.avro.io.BinaryData.compareBytes(byte[], int, int, byte[], int, int)",3
org.apache.avro.util.WeakIdentityHashMap.values(),org.apache.avro.util.WeakIdentityHashMap.reap(),1
org.apache.avro.util.WeakIdentityHashMap.containsValue(Object),org.apache.avro.util.WeakIdentityHashMap.reap(),3
"org.apache.avro.io.DecoderFactory.directBinaryDecoder(InputStream, BinaryDecoder)",org.apache.avro.io.DirectBinaryDecoder.configure(InputStream),1
org.apache.avro.io.parsing.Parser.pushSymbol(Symbol),org.apache.avro.io.parsing.Parser.expandStack(),1
org.apache.avro.io.BinaryDecoder.skipBytes(),org.apache.avro.io.BinaryDecoder.doSkipBytes(long),1
org.apache.avro.io.BinaryDecoder.skipString(),org.apache.avro.io.BinaryDecoder.doSkipBytes(long),1
org.apache.avro.util.WeakIdentityHashMap.hashCode(),org.apache.avro.util.WeakIdentityHashMap.reap(),1
org.apache.avro.util.WeakIdentityHashMap.clear(),org.apache.avro.util.WeakIdentityHashMap.reap(),1
org.apache.avro.ipc.stats.StatsPlugin.<init>(),"org.apache.avro.ipc.stats.StatsPlugin.<init>(Stopwatch$Ticks, Histogram$Segmenter, Histogram$Segmenter)",14
"org.apache.avro.ipc.stats.StatsPlugin.<init>(Stopwatch$Ticks, Histogram$Segmenter, Histogram$Segmenter)",org.apache.avro.ipc.RPCPlugin.<init>(),19
org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),org.apache.avro.ipc.SocketTransceiver.getRemoteName(),1
org.apache.avro.ipc.SocketTransceiver.<init>(SocketChannel),org.apache.avro.ipc.Transceiver.<init>(),2
org.apache.avro.ipc.NettyTransceiver.<init>(),org.apache.avro.ipc.Transceiver.<init>(),10
org.apache.avro.ipc.NettyTransceiver.<init>(InetSocketAddress),"org.apache.avro.ipc.NettyTransceiver.<init>(InetSocketAddress, ChannelFactory)",2
"org.apache.avro.ipc.NettyTransceiver.<init>(InetSocketAddress, ChannelFactory)",org.apache.avro.ipc.NettyTransceiver.getChannel(),4
org.apache.avro.ipc.NettyTransceiver.getChannel(),org.apache.avro.ipc.NettyTransceiver.isChannelReady(Channel),6
"org.apache.avro.ipc.NettyTransceiver.<init>(InetSocketAddress, ChannelFactory)",org.apache.avro.ipc.Transceiver.<init>(),5
"org.apache.avro.ipc.NettyServer.<init>(Responder, InetSocketAddress)","org.apache.avro.ipc.NettyServer.<init>(Responder, InetSocketAddress, ChannelFactory)",1
org.apache.avro.ipc.NettyTransceiver.disconnect(),"org.apache.avro.ipc.NettyTransceiver.disconnect(boolean, boolean)",1
org.apache.avro.ipc.DatagramTransceiver.<init>(DatagramChannel),org.apache.avro.ipc.Transceiver.<init>(),5
org.apache.avro.ipc.HttpTransceiver.<init>(URL),org.apache.avro.ipc.Transceiver.<init>(),6
org.apache.avro.ipc.CallFuture.<init>(),org.apache.avro.ipc.CallFuture.<init>(Callback),17
org.apache.avro.ipc.DatagramTransceiver.<init>(SocketAddress),org.apache.avro.ipc.DatagramTransceiver.<init>(DatagramChannel),2
"org.apache.avro.ipc.SaslSocketServer.<init>(Responder, SocketAddress)","org.apache.avro.ipc.SaslSocketServer.<init>(Responder, SocketAddress, SaslSocketServer$SaslServerFactory)",2
"org.apache.avro.ipc.SaslSocketServer.<init>(Responder, SocketAddress, SaslSocketServer$SaslServerFactory)","org.apache.avro.ipc.SocketServer.<init>(Responder, SocketAddress)",3
org.apache.avro.ipc.CallFuture.handleError(Throwable),org.apache.avro.ipc.CallFuture.handleError(Throwable),2
org.apache.avro.ipc.stats.StatsPlugin.clientSendRequest(RPCContext),org.apache.avro.ipc.stats.IntegerHistogram.add(Integer),4
org.apache.avro.ipc.stats.IntegerHistogram.add(Integer),org.apache.avro.ipc.stats.Histogram.add(Object),11
org.apache.avro.ipc.stats.StatsPlugin.clientSendRequest(RPCContext),org.apache.avro.ipc.stats.StatsPlugin.createNewIntegerHistogram(),4
org.apache.avro.ipc.stats.StatsPlugin.createNewIntegerHistogram(),org.apache.avro.ipc.stats.IntegerHistogram.<init>(Histogram$Segmenter),8
org.apache.avro.ipc.stats.IntegerHistogram.<init>(Histogram$Segmenter),org.apache.avro.ipc.stats.Histogram.<init>(Histogram$Segmenter),16
org.apache.avro.ipc.stats.StatsPlugin.clientSendRequest(RPCContext),org.apache.avro.ipc.stats.Stopwatch.start(),6
org.apache.avro.ipc.stats.StatsPlugin.clientSendRequest(RPCContext),org.apache.avro.ipc.stats.StatsPlugin.getPayloadSize(List),5
org.apache.avro.ipc.stats.StatsPlugin.clientSendRequest(RPCContext),org.apache.avro.ipc.stats.Stopwatch.<init>(Stopwatch$Ticks),6
org.apache.avro.ipc.trace.TraceCollection.<init>(Trace),org.apache.avro.ipc.trace.Trace.executionPathHash(),1
org.apache.avro.ipc.trace.Trace.executionPathHash(),org.apache.avro.ipc.trace.Trace.printBrief(),1
org.apache.avro.ipc.stats.FloatHistogram.<init>(Histogram$Segmenter),org.apache.avro.ipc.stats.Histogram.<init>(Histogram$Segmenter),9
org.apache.avro.ipc.stats.FloatHistogram.add(Float),org.apache.avro.ipc.stats.Histogram.add(Object),4
org.apache.avro.ipc.LocalTransceiver.<init>(Responder),org.apache.avro.ipc.Transceiver.<init>(),4
org.apache.avro.ipc.stats.StatsPlugin.clientReceiveResponse(RPCContext),"org.apache.avro.ipc.stats.StatsPlugin.publish(RPCContext, Stopwatch)",1
org.apache.avro.ipc.stats.StatsPlugin.clientReceiveResponse(RPCContext),org.apache.avro.ipc.stats.Stopwatch.stop(),1
org.apache.avro.ipc.stats.StatsPlugin.serverReceiveRequest(RPCContext),org.apache.avro.ipc.stats.Stopwatch.<init>(Stopwatch$Ticks),6
org.apache.avro.ipc.stats.StatsPlugin.serverReceiveRequest(RPCContext),org.apache.avro.ipc.stats.Stopwatch.start(),6
org.apache.avro.ipc.HttpTransceiver.writeBuffers(List),org.apache.avro.ipc.HttpTransceiver.getLength(List),1
org.apache.avro.ipc.NettyTransceiver.close(),"org.apache.avro.ipc.NettyTransceiver.disconnect(boolean, boolean)",1
"org.apache.avro.ipc.SaslSocketServer.<init>(Responder, SocketAddress, String, String, String, Map, CallbackHandler)","org.apache.avro.ipc.SaslSocketServer.<init>(Responder, SocketAddress, SaslSocketServer$SaslServerFactory)",1
org.apache.avro.ipc.NettyTransceiver.getRemoteName(),org.apache.avro.ipc.NettyTransceiver.getChannel(),1
org.apache.avro.ipc.NettyTransceiver.writeBuffers(List),org.apache.avro.ipc.NettyTransceiver.writeDataPack(NettyTransportCodec$NettyDataPack),1
org.apache.avro.ipc.NettyTransceiver.writeDataPack(NettyTransportCodec$NettyDataPack),org.apache.avro.ipc.NettyTransceiver.getChannel(),1
org.apache.avro.ipc.stats.StatsPlugin.serverReceiveRequest(RPCContext),org.apache.avro.ipc.stats.IntegerHistogram.add(Integer),4
org.apache.avro.ipc.stats.StatsPlugin.serverReceiveRequest(RPCContext),org.apache.avro.ipc.stats.StatsPlugin.createNewIntegerHistogram(),4
org.apache.avro.ipc.stats.StatsPlugin.serverReceiveRequest(RPCContext),org.apache.avro.ipc.stats.StatsPlugin.getPayloadSize(List),4
org.apache.avro.ipc.stats.IntegerHistogram.getUnbiasedStdDev(),org.apache.avro.ipc.stats.IntegerHistogram.getMean(),2
org.apache.avro.ipc.stats.FloatHistogram.getUnbiasedStdDev(),org.apache.avro.ipc.stats.FloatHistogram.getMean(),2
org.apache.avro.ipc.CallFuture.handleResult(Object),org.apache.avro.ipc.CallFuture.handleResult(Object),1
org.apache.avro.ipc.stats.StatsPlugin.serverSendResponse(RPCContext),"org.apache.avro.ipc.stats.StatsPlugin.publish(RPCContext, Stopwatch)",1
org.apache.avro.ipc.stats.StatsPlugin.serverSendResponse(RPCContext),org.apache.avro.ipc.stats.Stopwatch.stop(),2
"org.apache.avro.ipc.HttpTransceiver.writeBuffers(List, OutputStream)","org.apache.avro.ipc.HttpTransceiver.writeLength(int, OutputStream)",2
org.apache.avro.mapred.tether.TetherJob.submitJob(JobConf),org.apache.avro.mapred.tether.TetherJob.setupTetherJob(JobConf),3
"org.apache.avro.mapred.tether.TetherMapRunner.run(RecordReader, OutputCollector, Reporter)","org.apache.avro.mapred.tether.TetheredProcess.<init>(JobConf, OutputCollector, Reporter)",1
"org.apache.avro.mapred.tether.TetheredProcess.<init>(JobConf, OutputCollector, Reporter)","org.apache.avro.ipc.specific.SpecificResponder.<init>(Class, Object)",1
"org.apache.avro.ipc.specific.SpecificResponder.<init>(Class, Object)",org.apache.avro.specific.SpecificData.getProtocol(Class),1
org.apache.avro.Protocol.parse(String),org.apache.avro.Protocol.parse(JsonParser),1
org.apache.avro.Protocol.parse(JsonParser),org.apache.avro.Protocol.parse(JsonNode),1
org.apache.avro.Protocol.parse(JsonNode),org.apache.avro.Protocol.parseMessages(JsonNode),1
org.apache.avro.Protocol.parseMessages(JsonNode),"org.apache.avro.Protocol.parseMessage(String, JsonNode)",7
"org.apache.avro.Protocol.parseMessage(String, JsonNode)",org.apache.avro.Schema.createRecord(List),7
org.apache.avro.Schema.createRecord(List),"org.apache.avro.Schema.createRecord(String, String, String, boolean)",7
"org.apache.avro.Protocol.parseMessage(String, JsonNode)","org.apache.avro.Schema.parse(JsonNode, Schema$Names)",16
"org.apache.avro.Schema.parse(JsonNode, Schema$Names)","org.apache.avro.Schema.addProp(String, String)",8
"org.apache.avro.Schema.parse(JsonNode, Schema$Names)",org.apache.avro.Schema.create(Schema$Type),6
"org.apache.avro.Schema.parse(JsonNode, Schema$Names)","org.apache.avro.Schema.getRequiredText(JsonNode, String, String)",28
"org.apache.avro.Schema.getRequiredText(JsonNode, String, String)","org.apache.avro.Schema.getOptionalText(JsonNode, String)",28
"org.apache.avro.Protocol.parseMessage(String, JsonNode)",org.apache.avro.Protocol.parseDocNode(JsonNode),7
org.apache.avro.Protocol.parse(JsonNode),org.apache.avro.Protocol.parseTypes(JsonNode),1
org.apache.avro.Protocol.parse(JsonNode),org.apache.avro.Protocol.parseNamespace(JsonNode),1
org.apache.avro.Protocol.parse(JsonNode),org.apache.avro.Protocol.parseDoc(JsonNode),1
org.apache.avro.Protocol.parseDoc(JsonNode),org.apache.avro.Protocol.parseDocNode(JsonNode),1
org.apache.avro.Protocol.parse(JsonNode),org.apache.avro.Protocol.parseName(JsonNode),1
org.apache.avro.Protocol.parse(JsonParser),org.apache.avro.Protocol.<init>(),1
"org.apache.avro.ipc.specific.SpecificResponder.<init>(Class, Object)","org.apache.avro.ipc.specific.SpecificResponder.<init>(Protocol, Object)",1
"org.apache.avro.ipc.specific.SpecificResponder.<init>(Protocol, Object)","org.apache.avro.ipc.specific.SpecificResponder.<init>(Protocol, Object, SpecificData)",1
"org.apache.avro.ipc.specific.SpecificResponder.<init>(Protocol, Object, SpecificData)",org.apache.avro.ipc.generic.GenericResponder.<init>(Protocol),1
org.apache.avro.ipc.generic.GenericResponder.<init>(Protocol),org.apache.avro.ipc.Responder.<init>(Protocol),1
org.apache.avro.ipc.Responder.<init>(Protocol),org.apache.avro.Protocol.getMD5(),2
org.apache.avro.Protocol.getMD5(),org.apache.avro.Protocol.toString(),2
org.apache.avro.Protocol.toString(),org.apache.avro.Protocol.toString(boolean),2
org.apache.avro.ipc.Responder.<init>(Protocol),org.apache.avro.specific.SpecificDatumWriter.<init>(Class),1
org.apache.avro.specific.SpecificDatumWriter.<init>(Class),org.apache.avro.specific.SpecificData.getSchema(Type),1
org.apache.avro.specific.SpecificData.getSchema(Type),"org.apache.avro.specific.SpecificData.createSchema(Type, Map)",3
"org.apache.avro.Schema.parse(JsonNode, Schema$Names)","org.apache.avro.Schema.parse(JsonNode, Schema$Names)",20
"org.apache.avro.Schema.parse(JsonNode, Schema$Names)","org.apache.avro.Schema.getOptionalText(JsonNode, String)",20
"org.apache.avro.Schema.parse(JsonNode, Schema$Names)",org.apache.avro.Schema.parseAliases(JsonNode),14
"org.apache.avro.specific.SpecificData.createSchema(Type, Map)",org.apache.avro.specific.SpecificData.getClassName(Schema),3
org.apache.avro.specific.SpecificDatumWriter.<init>(Class),"org.apache.avro.generic.GenericDatumWriter.<init>(Schema, GenericData)",1
"org.apache.avro.generic.GenericDatumWriter.<init>(Schema, GenericData)",org.apache.avro.generic.GenericDatumWriter.<init>(GenericData),1
org.apache.avro.Protocol.toString(boolean),org.apache.avro.Protocol.toJson(JsonGenerator),1
"org.apache.avro.Schema.toJson(Schema$Names, JsonGenerator)",org.apache.avro.Schema.getName(),9
org.apache.avro.ipc.Responder.<init>(Protocol),org.apache.avro.specific.SpecificDatumReader.<init>(Class),1
org.apache.avro.specific.SpecificDatumReader.<init>(Class),org.apache.avro.specific.SpecificData.getSchema(Type),1
org.apache.avro.specific.SpecificDatumReader.<init>(Class),org.apache.avro.specific.SpecificDatumReader.<init>(Schema),1
org.apache.avro.specific.SpecificDatumReader.<init>(Schema),"org.apache.avro.specific.SpecificDatumReader.<init>(Schema, Schema, SpecificData)",1
"org.apache.avro.specific.SpecificDatumReader.<init>(Schema, Schema, SpecificData)","org.apache.avro.generic.GenericDatumReader.<init>(Schema, Schema, GenericData)",1
org.apache.avro.specific.SpecificFixed.<init>(),org.apache.avro.specific.SpecificData.getSchema(Type),1
org.apache.avro.specific.SpecificData.<init>(),org.apache.avro.specific.SpecificData.<init>(ClassLoader),1
org.apache.avro.specific.SpecificData.<init>(ClassLoader),org.apache.avro.generic.GenericData.<init>(),1
org.apache.avro.generic.GenericDatumReader.<init>(Schema),"org.apache.avro.generic.GenericDatumReader.<init>(Schema, Schema, GenericData)",1
org.apache.avro.generic.GenericDatumWriter.<init>(Schema),org.apache.avro.generic.GenericDatumWriter.<init>(),1
org.apache.avro.generic.GenericDatumWriter.<init>(),org.apache.avro.generic.GenericDatumWriter.<init>(GenericData),1
"org.apache.avro.mapred.tether.TetheredProcess.<init>(JobConf, OutputCollector, Reporter)","org.apache.avro.ipc.SaslSocketServer.<init>(Responder, SocketAddress)",1
"org.apache.avro.mapred.tether.TetheredProcess.<init>(JobConf, OutputCollector, Reporter)",org.apache.avro.mapred.tether.TetheredProcess.close(),1
org.apache.avro.mapred.tether.TetheredProcess.close(),org.apache.avro.ipc.SocketServer.close(),1
"org.apache.avro.mapred.tether.TetheredProcess.<init>(JobConf, OutputCollector, Reporter)",org.apache.avro.mapred.tether.TetheredProcess.startSubprocess(JobConf),1
"org.apache.avro.mapred.tether.TetheredProcess.<init>(JobConf, OutputCollector, Reporter)","org.apache.avro.mapred.tether.TetherOutputService.<init>(OutputCollector, Reporter)",1
org.apache.avro.mapred.HadoopReducer.<init>(),org.apache.avro.mapred.HadoopReducerBase.<init>(),9
org.apache.avro.mapred.tether.TetherJob.runJob(JobConf),org.apache.avro.mapred.tether.TetherJob.setupTetherJob(JobConf),1
org.apache.avro.mapred.HadoopCombiner.<init>(),org.apache.avro.mapred.HadoopReducerBase.<init>(),3
org.apache.avro.mapred.AvroValue.<init>(),org.apache.avro.mapred.AvroValue.<init>(Object),1
org.apache.avro.mapred.AvroValue.<init>(Object),org.apache.avro.mapred.AvroWrapper.<init>(Object),2
org.apache.avro.mapred.AvroKey.<init>(),org.apache.avro.mapred.AvroKey.<init>(Object),2
org.apache.avro.mapred.AvroKey.<init>(Object),org.apache.avro.mapred.AvroWrapper.<init>(Object),3
org.apache.avro.mapred.HadoopReducerBase.configure(JobConf),org.apache.avro.mapred.HadoopReducer.getReducer(JobConf),1
"org.apache.avro.mapred.HadoopReducerBase.reduce(AvroKey, Iterator, OutputCollector, Reporter)",org.apache.avro.mapred.HadoopReducer.getCollector(OutputCollector),1
org.apache.avro.mapred.AvroWrapper.<init>(),org.apache.avro.mapred.AvroWrapper.<init>(Object),7
org.apache.avro.mapred.AvroWrapper.equals(Object),org.apache.avro.mapred.AvroWrapper.equals(Object),1
"org.apache.avro.tool.RecodecTool.run(InputStream, PrintStream, PrintStream, List)",org.apache.avro.generic.GenericDatumReader.<init>(),3
org.apache.avro.generic.GenericDatumReader.<init>(),"org.apache.avro.generic.GenericDatumReader.<init>(Schema, Schema, GenericData)",4
"org.apache.avro.tool.RecodecTool.run(InputStream, PrintStream, PrintStream, List)","org.apache.avro.file.DataFileStream.<init>(InputStream, DatumReader)",3
"org.apache.avro.file.DataFileStream.<init>(InputStream, DatumReader)",org.apache.avro.file.DataFileStream.initialize(InputStream),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.BinaryFragmentToJsonTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.DataFileGetMetaTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.DataFileGetSchemaTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.RpcReceiveTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.FromTextTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.InduceSchemaTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.JsonToBinaryFragmentTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.DataFileReadTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.DataFileWriteTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.IdlTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.RpcSendTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.TetherTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.SpecificCompilerTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.ToTextTool.<init>(),3
org.apache.avro.tool.Main.<init>(),org.apache.avro.tool.RecodecTool.<init>(),3
"org.apache.avro.tool.DataFileReadTool.run(InputStream, PrintStream, PrintStream, List)","org.apache.avro.file.DataFileReader.openReader(File, DatumReader)",2
"org.apache.avro.tool.DataFileReadTool.run(InputStream, PrintStream, PrintStream, List)",org.apache.avro.generic.GenericDatumReader.<init>(),1
org.apache.avro.tool.Main.main(String[]),org.apache.avro.tool.Main.run(String[]),2
org.apache.avro.tool.Main.run(String[]),"org.apache.avro.tool.RecodecTool.run(InputStream, PrintStream, PrintStream, List)",2
org.apache.avro.tool.Main.main(String[]),org.apache.avro.tool.Main.<init>(),2
