method,Time,OwnTime,count
org.apache.avro.file.SnappyCodec.<init>(SnappyCodec$1),0,0,11
"java.lang.Class.getMethod(String, Class[])",13,13,71
org.apache.avro.ipc.NettyTransceiver$1.getPipeline(),5,0,2
org.evosuite.runtime.mock.java.net.MockInetAddress.getFirstValid(boolean),4,0,3
org.apache.velocity.runtime.parser.ParserTokenManager.SkipLexicalActions(Token),0,0,791
org.apache.avro.file.Codec_ESTest.test0(),0,0,1
org.apache.avro.file.SnappyCodec_ESTest.test4(),0,0,1
org.apache.avro.ipc.stats.Stopwatch_ESTest.test4(),0,0,1
java.util.Vector$Itr.next(),0,0,8
org.apache.avro.compiler.idl.JavaCharStream.FillBuff(),0,0,2
org.apache.avro.generic.GenericData$Fixed.<init>(),0,0,1
org.apache.avro.io.BinaryDecoder.readArrayStart(),0,0,5
org.apache.avro.io.parsing.SkipParser_ESTest.test10(),0,0,1
org.apache.avro.io.BlockingBinaryEncoder.writeMapEnd(),16411,0,7
sun.util.locale.provider.RuleBasedBreakIterator.next(),0,0,20
org.apache.avro.ipc.stats.FloatHistogram_ESTest.test2(),2,0,1
org.apache.avro.io.ValidatingDecoder.readString(),0,0,3
org.apache.velocity.runtime.parser.Parser.jj_3R_29(),0,0,2
org.apache.avro.io.parsing.Parser.pushSymbol(Symbol),0,0,11
"org.apache.avro.io.BinaryDecoder.configureSource(int, BinaryDecoder$ByteSource)",2,0,118
org.apache.avro.io.parsing.Symbol.<clinit>(),1,0,2
org.apache.avro.ipc.NettyTransportCodec_ESTest.test0(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test038(),0,0,1
java.nio.HeapByteBuffer.asReadOnlyBuffer(),1,1,1
org.apache.avro.io.ValidatingDecoder_ESTest.test12(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test30(),0,0,1
"joptsimple.internal.Column.writeCellOn(int, StringBuilder, boolean)",0,0,6
"org.apache.avro.mapred.SequenceFileRecordReader.<init>(JobConf, FileSplit)",519,0,1
org.apache.avro.io.parsing.Symbol$Repeater.makeProduction(Symbol[]),0,0,3
org.evosuite.runtime.testdata.FileSystemHandling.shouldAllThrowIOExceptions(),0,0,3
org.apache.velocity.runtime.VelocimacroFactory.initVelocimacro(),1,0,1
"org.apache.commons.collections.map.LRUMap.<init>(int, float)",0,0,1
org.apache.avro.ipc.CallFuture_ESTest.test1(),0,0,1
org.apache.avro.io.BufferedBinaryEncoder_ESTest.test25(),0,0,1
org.apache.avro.util.WeakIdentityHashMap_ESTest.test13(),0,0,1
org.apache.avro.file.DataFileReader$SeekableInputStream.seek(long),0,0,4
org.apache.avro.io.BinaryDecoder_ESTest.test073(),0,0,1
java.io.FileInputStream.getChannel(),4,4,6
org.apache.avro.io.ValidatingDecoder_ESTest.test43(),0,0,1
"org.apache.velocity.runtime.parser.node.ASTIdentifier.init(InternalContextAdapter, Object)",0,0,21
org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader.<init>(),0,0,1
java.util.HashSet.isEmpty(),0,0,11
org.apache.avro.io.parsing.SkipParser_ESTest.test05(),1,0,1
java.util.ArrayList.<init>(),11,11,14662
org.apache.avro.file.DataFileReader_ESTest.test12(),0,0,1
org.apache.avro.ipc.trace.TracePlugin$StorageType.<clinit>(),0,0,1
"java.io.SequenceInputStream.<init>(InputStream, InputStream)",0,0,4
org.apache.avro.util.WeakIdentityHashMap_ESTest.test19(),0,0,1
org.apache.avro.io.BufferedBinaryEncoder_ESTest.test02(),0,0,1
"org.apache.avro.mapred.tether.TetherOutputService.<init>(OutputCollector, Reporter)",0,0,2
org.apache.avro.io.BlockingBinaryEncoder.startItem(),0,0,9
org.apache.avro.io.BinaryDecoder.arrayNext(),0,0,11
org.apache.avro.io.parsing.SkipParser_ESTest.test11(),0,0,1
org.apache.avro.io.BlockingBinaryEncoder_ESTest.test07(),12411,0,1
org.apache.avro.tool.Main_ESTest.test1(),1,0,1
org.apache.avro.ipc.stats.StatsPlugin.<init>(),3,0,14
java.util.concurrent.atomic.AtomicInteger.incrementAndGet(),0,0,5
"org.apache.avro.ipc.NettyServer.<init>(Responder, InetSocketAddress)",23,0,1
org.apache.avro.util.Utf8.setByteLength(int),0,0,24
org.apache.commons.collections.ExtendedProperties.clearProperty(String),0,0,17
org.apache.avro.file.DataFileWriter_ESTest.test03(),0,0,1
java.io.File.toURL(),0,0,1
java.lang.reflect.Constructor.newInstance(Object[]),53,38,585
org.apache.avro.ipc.NettyTransceiver.isConnected(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test032(),0,0,1
org.apache.avro.util.Utf8.setLength(int),0,0,8
org.apache.velocity.runtime.parser.ParserTokenManager.jjMoveStringLiteralDfa1_1(long),0,0,6
org.apache.avro.io.BinaryDecoder_ESTest.test063(),0,0,1
java.text.BreakIterator.<clinit>(),0,0,1
org.apache.avro.io.parsing.SkipParser_ESTest.test03(),0,0,1
org.apache.avro.util.WeakIdentityHashMap.size(),0,0,2
"org.apache.avro.io.DecoderFactory.jsonDecoder(Schema, String)",0,0,1
org.apache.avro.io.DecoderFactory_ESTest.test13(),0,0,1
org.apache.avro.mapred.HadoopMapper_ESTest.test1(),2,0,1
org.apache.avro.ipc.NettyTransceiver_ESTest.<init>(),0,0,15
java.io.FileNotFoundException.<init>(String),0,0,3
org.apache.avro.io.BinaryEncoder_ESTest.test05(),0,0,1
"org.apache.avro.io.parsing.SkipParser.<init>(Symbol, Parser$ActionHandler, SkipParser$SkipHandler)",0,0,88
org.apache.avro.mapred.SequenceFileReader$8.<init>(),0,0,1
org.apache.avro.io.parsing.SkipParser.skipSymbol(Symbol),8181,0,4
org.apache.avro.file.NullCodec_ESTest.test6(),0,0,1
org.apache.hadoop.mapred.JobConf.setMapOutputValueClass(Class),0,0,1
org.apache.velocity.runtime.RuntimeInstance.initializeIntrospection(),14,0,1
org.apache.avro.io.BinaryEncoder.setItemCount(long),0,0,4
org.apache.avro.io.DirectBinaryDecoder.readInt(),0,0,12
org.apache.avro.tool.IdlTool_ESTest.test4(),1,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test017(),0,0,1
org.apache.velocity.runtime.parser.Parser.jj_3R_70(),0,0,10
org.apache.avro.mojo.SchemaMojo_ESTest.test0(),537,0,1
org.apache.avro.io.ValidatingDecoder.readString(Utf8),0,0,3
org.apache.avro.ipc.stats.StatsServlet_ESTest.test0(),198,0,1
org.apache.commons.collections.ExtendedProperties.unescape(String),1,0,77
"org.apache.velocity.runtime.VelocimacroFactory.addVelocimacro(String, Node, String[], String)",4,0,2
org.apache.avro.file.DataFileReader_ESTest.test08(),0,0,1
"org.apache.avro.io.BinaryData.encodeFloat(float, byte[], int)",0,0,6
org.apache.avro.io.DecoderFactory_ESTest.test07(),0,0,1
org.apache.avro.ipc.LocalTransceiver.<init>(Responder),0,0,4
org.apache.avro.util.ByteBufferInputStream_ESTest.test1(),0,0,1
org.apache.velocity.util.StringUtils.<clinit>(),0,0,1
"java.lang.System.getProperty(String, String)",0,0,4
org.apache.avro.io.ValidatingDecoder.skipBytes(),0,0,3
org.apache.avro.tool.RecodecTool_ESTest.<init>(),0,0,10
org.apache.avro.file.DataFileWriter_ESTest.<init>(),0,0,31
org.apache.avro.file.DataFileWriter.setCodec(CodecFactory),0,0,2
joptsimple.internal.ColumnarData.writeSeparatorsOn(StringBuilder),0,0,1
org.apache.avro.util.WeakIdentityHashMap_ESTest.test11(),0,0,1
org.apache.velocity.runtime.directive.VelocimacroProxy.init(RuntimeServices),0,0,2
"java.util.Arrays.copyOf(Object[], int)",3,3,4915
org.apache.velocity.runtime.parser.Parser.IntegerLiteral(),1,0,2
org.apache.avro.file.DataFileWriter.flush(),0,0,2
"joptsimple.internal.Strings.repeat(char, int)",0,0,12
org.apache.avro.file.SeekableFileInput_ESTest.test11(),10,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test104(),0,0,1
org.apache.avro.ipc.NettyTransportCodec.<init>(),0,0,1
org.apache.commons.collections.ExtendedProperties$PropertiesTokenizer.nextToken(),0,0,5
org.apache.avro.io.DirectBinaryDecoder_ESTest.test05(),0,0,1
org.apache.avro.ipc.Responder.<clinit>(),13,0,2
java.util.StringTokenizer.nextToken(),1,1,321
"org.apache.velocity.runtime.parser.node.ASTComment.render(InternalContextAdapter, Writer)",0,0,1
org.apache.velocity.runtime.parser.Parser.jj_3R_66(),0,0,10
org.apache.avro.util.Utf8.toString(),0,0,14
org.apache.avro.io.BinaryDecoder_ESTest.test007(),0,0,1
org.apache.avro.file.DataFileWriter_ESTest.test02(),0,0,1
"org.apache.velocity.runtime.parser.ParserTokenManager.jjCheckNAddTwoStates(int, int)",0,0,130
org.apache.velocity.runtime.parser.node.NodeUtils.getSpecialText(Token),0,0,16
org.apache.avro.io.DirectBinaryEncoder_ESTest.test24(),0,0,1
org.apache.avro.ipc.stats.StatsPlugin_ESTest.test14(),0,0,1
org.apache.commons.logging.impl.Jdk14Logger.debug(Object),0,0,2
"org.slf4j.impl.SimpleLogger.warn(String, Throwable)",3,3,2
org.apache.velocity.runtime.RuntimeInstance.getDirective(String),0,0,22
org.apache.avro.util.Utf8_ESTest.test36(),0,0,1
"org.apache.velocity.runtime.parser.node.SimpleNode.jjtAddChild(Node, int)",0,0,162
org.apache.avro.ipc.RPCPlugin_ESTest.test0(),0,0,1
org.apache.avro.ipc.stats.StatsPlugin_ESTest.test06(),0,0,1
org.apache.avro.ipc.LocalTransceiver.writeBuffers(List),0,0,1
org.apache.avro.ipc.CallFuture_ESTest.test0(),1,0,1
org.apache.velocity.runtime.resource.ResourceCacheImpl.initialize(RuntimeServices),13,0,1
org.apache.avro.io.DirectBinaryEncoder_ESTest.test01(),0,0,1
"org.apache.avro.io.BlockingBinaryEncoder$BlockedValue$State.<init>(String, int)",0,0,3
"org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int)",0,0,3
org.apache.avro.file.SnappyCodec_ESTest.<init>(),0,0,7
org.apache.avro.io.ValidatingDecoder.readMapStart(),0,0,4
org.apache.avro.ipc.HttpTransceiver.<init>(URL),0,0,6
org.apache.avro.io.DirectBinaryDecoder_ESTest.test11(),0,0,1
org.codehaus.jackson.impl.WriterBasedGenerator.flush(),0,0,1
org.apache.avro.util.Utf8_ESTest.test18(),0,0,1
org.apache.avro.ipc.stats.FloatHistogram.add(Float),2,0,4
org.apache.avro.ipc.stats.StatsPlugin.clientSendRequest(RPCContext),3,0,6
org.apache.avro.io.BufferedBinaryEncoder.writeByte(int),0,0,7
org.apache.avro.ipc.trace.Trace.executionPathHash(),0,0,1
org.apache.avro.file.DataFileReader_ESTest.test02(),0,0,1
com.intellij.rt.execution.application.AppMain.main(String[]),6421,6420,5
org.apache.avro.mapred.HadoopReducer.<init>(),0,0,9
java.net.URLStreamHandler.toExternalForm(URL),7,7,628
org.apache.velocity.context.InternalContextBase.pushCurrentTemplateName(String),0,0,2
org.apache.avro.tool.IdlTool_ESTest.test3(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test034(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test24(),0,0,1
org.apache.avro.io.BinaryEncoder_ESTest.test07(),0,0,1
org.apache.avro.ipc.stats.IntegerHistogram_ESTest.test7(),0,0,1
org.apache.avro.ipc.SocketServer.<clinit>(),0,0,2
java.io.PipedInputStream.<init>(),0,0,39
org.apache.velocity.runtime.parser.VelocityCharStream.readChar(),2,1,3015
"org.apache.avro.ipc.NettyServer.<init>(Responder, InetSocketAddress, ChannelFactory)",19,0,3
org.apache.avro.io.DirectBinaryDecoder_ESTest.test30(),0,0,1
java.io.StringWriter.toString(),0,0,1
org.apache.avro.ipc.stats.StatsServlet.<init>(StatsPlugin),44,0,6
org.evosuite.runtime.mock.java.net.NetReflectionUtil.anyLocalAddress(),4,0,1
"org.apache.velocity.util.introspection.Info.<init>(String, int, int)",0,0,65
"joptsimple.BuiltinHelpFormatter.addHelpLineFor(OptionDescriptor, String)",22,0,2
java.util.ArrayList.toArray(Object[]),2,2,4918
org.apache.maven.plugin.AbstractMojo.<init>(),0,0,4
org.apache.avro.io.DirectBinaryEncoder.writeDouble(double),0,0,2
org.apache.avro.AvroTypeException_ESTest.<init>(),0,0,2
"java.io.SequenceInputStream.read(byte[], int, int)",0,0,1
java.lang.String.<init>(char[]),1,1,2194
org.apache.avro.io.ValidatingDecoder_ESTest.test34(),0,0,1
"org.apache.avro.Schema$FixedSchema.<init>(Schema$Name, String, int)",0,0,3
org.apache.velocity.runtime.parser.Parser.jj_la1_init_2(),0,0,1
org.apache.avro.generic.GenericData.<init>(),0,0,3
org.apache.avro.io.DirectBinaryEncoder_ESTest.test22(),0,0,1
org.apache.avro.io.DirectBinaryEncoder.flush(),0,0,4
java.net.InetSocketAddress.toString(),0,0,16
org.apache.avro.io.BinaryDecoder_ESTest.test061(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test097(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test074(),0,0,1
org.apache.velocity.util.introspection.IntrospectorCacheImpl.<init>(Log),0,0,7
"org.apache.avro.io.DecoderFactory.jsonDecoder(Schema, InputStream)",53,0,1
java.util.HashMap$EntrySet.iterator(),0,0,706
org.apache.avro.io.DirectBinaryEncoder_ESTest.test00(),0,0,1
"org.apache.avro.io.DirectBinaryDecoder$ReuseByteReader.<init>(DirectBinaryDecoder, ByteBufferInputStream)",0,0,4
org.evosuite.runtime.mock.java.net.MockInetAddress.getLocalHost(),4,0,2
org.apache.avro.ipc.NettyTransportCodec_ESTest.test1(),4,0,1
org.apache.velocity.app.VelocityEngine.getTemplate(String),196,0,1
org.apache.avro.ipc.SaslSocketServer_ESTest.test1(),8,0,1
"org.apache.velocity.runtime.parser.node.SimpleNode.<init>(Parser, int)",0,0,163
org.apache.avro.io.BinaryDecoder$ByteSource.<init>(),0,0,127
org.apache.avro.io.BlockingBinaryEncoder.<clinit>(),0,0,1
org.apache.avro.util.Utf8.<init>(String),0,0,23
"org.apache.velocity.runtime.resource.loader.ResourceLoader.commonInit(RuntimeServices, ExtendedProperties)",1,0,1
org.apache.avro.ipc.trace.TracePluginConfiguration_ESTest.test05(),0,0,1
java.util.HashMap.<init>(),0,0,6595
"org.apache.velocity.runtime.parser.node.ASTprocess.<init>(Parser, int)",0,0,1
org.evosuite.runtime.mock.java.net.MockURL.isValidProtocol(String),0,0,4
org.apache.velocity.context.AbstractContext.<init>(Context),0,0,3
org.apache.avro.io.ValidatingDecoder_ESTest.test09(),0,0,1
sun.net.www.protocol.jar.JarURLConnection$JarURLInputStream.close(),0,0,7
org.apache.avro.ipc.RPCContext.responseCallMeta(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test22(),0,0,1
org.codehaus.jackson.JsonNode.<clinit>(),0,0,1
"java.io.BufferedReader.read(char[], int, int)",0,0,3
java.io.PrintStream.println(String),12,12,136
java.lang.Error.<init>(String),0,0,10
org.apache.commons.logging.impl.LogFactoryImpl.getLogConstructor(),6,0,14
org.apache.avro.ipc.stats.Stopwatch$SystemTicks.ticks(),0,0,20
org.apache.avro.ipc.DatagramTransceiver_ESTest.test3(),0,0,1
org.apache.avro.io.BinaryDecoder$BufferAccessor.<init>(BinaryDecoder),0,0,126
org.apache.avro.file.DataFileConstants.<clinit>(),0,0,2
org.apache.avro.io.parsing.SkipParser.skipRepeater(),0,0,4
"org.junit.Assert.assertNotSame(Object, Object)",0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test40(),0,0,1
"org.apache.avro.Protocol$Message.<init>(Protocol, String, String, Schema)",0,0,7
org.jboss.netty.channel.DefaultChannelFuture.awaitUninterruptibly(),0,0,3
org.codehaus.jackson.JsonGenerator.writeObjectFieldStart(String),0,0,1
org.apache.commons.logging.LogFactory$1.<init>(),0,0,14
java.lang.Character.valueOf(char),0,0,274
java.lang.Thread.<init>(),15,15,228
org.apache.avro.file.SeekableByteArrayInput.<init>(byte[]),0,0,22
org.apache.avro.ipc.RPCContext_ESTest.test12(),0,0,1
org.apache.avro.io.ValidatingDecoder_ESTest.test01(),0,0,1
org.apache.avro.ipc.NettyTransportCodec_ESTest.<init>(),0,0,9
java.sql.SQLNonTransientException.<init>(String),13,13,1
org.apache.avro.io.DecoderFactory$DefaultDecoderFactory.<init>(DecoderFactory$1),0,0,3
org.apache.avro.ipc.NettyTransportCodec$NettyDataPack.<init>(),0,0,2
org.codehaus.jackson.JsonFactory.createJsonParser(Reader),3,3,3
org.apache.avro.mapred.AvroInputFormat_ESTest.<init>(),0,0,1
java.util.HashMap.values(),0,0,5
org.apache.avro.mapred.HadoopReducerBase_ESTest.<init>(),0,0,6
"java.io.BufferedOutputStream.write(byte[], int, int)",15,15,4649
org.apache.avro.mapred.SequenceFileReader$7.<init>(),0,0,1
java.util.TreeMap.<init>(),0,0,138
org.apache.commons.collections.ExtendedProperties$PropertiesReader.readProperty(),1,0,52
org.apache.avro.mapred.tether.TetherInputFormat_ESTest.notGeneratedAnyTest(),0,0,1
org.apache.velocity.runtime.directive.Directive.<init>(),0,0,19
"org.junit.Assert.assertEquals(Object, Object)",0,0,52
org.apache.avro.file.Codec_ESTest.test1(),0,0,1
org.apache.avro.file.SnappyCodec_ESTest.test3(),0,0,1
org.apache.velocity.runtime.parser.Parser.Identifier(),2,0,21
org.apache.avro.io.ValidatingDecoder_ESTest.test13(),0,0,1
org.apache.avro.mapred.FsInput_ESTest.<init>(),0,0,1
org.evosuite.runtime.mock.java.net.MockURL.getHttpExample(),8,0,5
java.util.AbstractMap.hashCode(),0,0,1
"org.apache.commons.collections.ExtendedProperties.getBoolean(String, Boolean)",0,0,239
org.apache.avro.ipc.stats.Stopwatch_ESTest.test5(),0,0,1
"org.evosuite.runtime.mock.java.io.MockFile.<init>(File, String)",1,0,7
"org.apache.avro.file.DataFileReader.<init>(SeekableInput, DatumReader)",3,0,2
org.apache.avro.io.BinaryDecoder$BufferAccessor.getLim(),0,0,1
"java.util.Hashtable.put(Object, Object)",2,2,1459
"org.apache.avro.io.parsing.Symbol$Sequence.<init>(Symbol[], Symbol$1)",0,0,8
org.apache.hadoop.conf.Configuration.getStringCollection(String),4,4,1
org.apache.velocity.runtime.parser.Parser.jj_3R_28(),0,0,26
org.apache.velocity.runtime.parser.ParserTokenManager.jjMoveStringLiteralDfa0_0(),0,0,76
org.apache.velocity.runtime.log.Log.debug(Object),0,0,22
org.evosuite.runtime.mock.java.net.MockURL.<clinit>(),0,0,1
org.apache.avro.ipc.stats.FloatHistogram.getMean(),0,0,5
org.apache.avro.ipc.NettyTransportCodec_ESTest.test3(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test025(),0,0,1
"org.apache.avro.util.Utf8.subSequence(int, int)",0,0,3
org.apache.commons.lang.text.StrBuilder.setLength(int),0,0,1054
org.apache.avro.io.BinaryDecoder$BufferAccessor.getBuf(),0,0,2
"org.apache.avro.AvroRuntimeException.<init>(String, Throwable)",0,0,3
"org.apache.avro.io.DirectBinaryDecoder$ByteReader.<init>(DirectBinaryDecoder, DirectBinaryDecoder$1)",0,0,72
org.apache.avro.io.LegacyBinaryEncoder.writeInt(int),0,0,1
org.apache.velocity.runtime.RuntimeInstance.initializeDirectives(),17,0,1
"org.junit.Assert.assertSame(Object, Object)",0,0,14
java.lang.StringBuffer.append(char),38,38,58719
"org.apache.avro.io.BufferedBinaryEncoder$OutputStreamSink.innerWrite(byte[], int, int)",0,0,22
org.apache.velocity.runtime.parser.Parser.jj_3R_44(),0,0,8
org.apache.avro.file.Codec.toString(),0,0,3
java.io.InputStreamReader.<init>(InputStream),0,0,46
org.apache.avro.ipc.NettyTransceiver.getRemoteName(),0,0,1
"java.lang.String.regionMatches(boolean, int, String, int, int)",17,17,5183
"org.apache.commons.collections.map.LRUMap.<init>(int, float, boolean)",0,0,1
"org.apache.velocity.runtime.RuntimeInstance.getTemplate(String, String)",196,0,1
org.apache.velocity.runtime.parser.Parser.<init>(CharStream),18,0,20
org.apache.velocity.runtime.VelocimacroManager.<init>(RuntimeServices),1,0,6
org.apache.avro.ipc.NettyTransceiver.<init>(),0,0,10
org.evosuite.runtime.testdata.FileSystemHandling.<init>(),0,0,3
org.apache.avro.tool.RecodecTool_ESTest.test0(),92,0,1
org.apache.avro.compiler.idl.Idl.<init>(InputStream),9,0,2
"org.apache.velocity.runtime.directive.Foreach.init(RuntimeServices, InternalContextAdapter, Node)",0,0,4
org.apache.velocity.runtime.parser.Parser.Comment(),3,0,16
org.apache.avro.ipc.stats.IntegerHistogram.getUnbiasedStdDev(),0,0,3
org.apache.avro.io.parsing.Symbol.seq(Symbol[]),0,0,8
org.junit.internal.runners.statements.FailOnTimeout$StatementThread.run(),401023,59,960
org.apache.avro.ipc.stats.StatsServlet_ESTest.<init>(),0,0,6
org.apache.avro.io.BinaryDecoder_ESTest.test035(),0,0,1
org.apache.velocity.runtime.parser.JJTParserState.openNodeScope(Node),2,0,163
org.apache.velocity.runtime.ParserPoolImpl.get(),0,0,1
org.apache.velocity.runtime.directive.Literal.<init>(),0,0,1
org.apache.velocity.runtime.RuntimeInstance.initializeResourceManager(),27,0,1
org.apache.commons.collections.map.LRUMap.get(Object),0,0,1
org.apache.avro.util.Utf8.charAt(int),0,0,4
org.apache.avro.io.Decoder_ESTest.test08(),0,0,1
org.apache.velocity.runtime.resource.ResourceManagerImpl.getLoaderForResource(String),1,0,1
org.apache.avro.file.SeekableFileInput.length(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test033(),0,0,1
org.apache.velocity.runtime.parser.Parser.Text(),1,0,37
org.apache.avro.io.DecoderFactory_ESTest.test04(),0,0,1
java.lang.Integer.<init>(String),0,0,6
org.apache.avro.ipc.stats.Stopwatch_ESTest.test3(),0,0,1
org.apache.avro.Schema$LockableArrayList.<init>(),0,0,10
org.apache.avro.file.DataFileWriter.close(),0,0,1
org.apache.velocity.runtime.parser.Parser.jj_ntk(),5,0,248
"java.io.InputStreamReader.read(char[], int, int)",0,0,8
org.apache.velocity.runtime.parser.Parser.<clinit>(),0,0,1
"org.apache.avro.io.DecoderFactory.binaryDecoder(byte[], int, int, BinaryDecoder)",0,0,6
org.apache.avro.util.Utf8_ESTest.test03(),0,0,1
org.apache.avro.ipc.stats.StatsPlugin_ESTest.test12(),0,0,1
"org.apache.avro.ipc.stats.StatsPlugin.<init>(Stopwatch$Ticks, Histogram$Segmenter, Histogram$Segmenter)",0,0,19
org.apache.avro.io.ValidatingDecoder_ESTest.test00(),0,0,1
org.evosuite.runtime.mock.java.io.MockFile.createNewFile(),2,0,4
org.apache.velocity.runtime.parser.Parser.jj_2_1(int),1,0,80
org.apache.avro.io.DirectBinaryEncoder_ESTest.test25(),0,0,1
org.apache.avro.mapred.tether.TetherKeySerialization.getDeserializer(Class),1,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test014(),0,0,1
"org.apache.avro.tool.RecodecTool.run(InputStream, PrintStream, PrintStream, List)",572,0,9
org.apache.avro.ipc.stats.StatsPlugin_ESTest.test08(),0,0,1
org.apache.avro.io.BinaryDecoder_ESTest.test041(),0,0,1
org.apache.avro.ipc.stats.Histogram.<init>(Histogram$Segmenter),0,0,25
java.lang.String.valueOf(char),0,0,20
org.apache.avro.Protocol$Message.toJson1(JsonGenerator),0,0,7
org.apache.avro.io.BinaryDecoder.readLong(),0,0,62
java.lang.String.substring(int),3,3,5334
org.apache.hadoop.mapred.MapReduceBase.<init>(),0,0,14
org.apache.velocity.runtime.parser.Parser.jj_2_4(int),1,0,26
org.apache.avro.io.BinaryDecoder_ESTest.test006(),0,0,1
org.apache.avro.file.NullCodec.equals(Object),0,0,6
org.apache.avro.io.BlockingBinaryEncoder$BlockedValue.<clinit>(),0,0,1
org.apache.avro.util.WeakIdentityHashMap_ESTest.test10(),2,0,1
"org.apache.avro.tool.SpecificCompilerTool$FileExtensionFilter.<init>(String, SpecificCompilerTool$1)",0,0,2
org.apache.hadoop.mapred.FileInputFormat.<clinit>(),2,2,2
org.apache.avro.io.BinaryEncoder.writeArrayEnd(),0,0,5
"org.apache.avro.tool.IdlTool.run(InputStream, PrintStream, PrintStream, List)",19,0,4
org.apache.avro.io.ValidatingDecoder_ESTest.test62(),0,0,1
"org.apache.velocity.runtime.parser.node.ASTText.<init>(Parser, int)",0,0,37
org.evosuite.runtime.mock.java.net.MockInetAddress.anyLocalAddress(),4,0,2
org.apache.avro.util.Utf8_ESTest.test11(),0,0,1
org.apache.avro.io.BinaryDecoder$ByteSource.detach(),0,0,2
org.apache.avro.io.DirectBinaryDecoder.<init>(InputStream),0,0,69
org.apache.avro.mapred.AvroAsTextInputFormat_ESTest.notGeneratedAnyTest(),0,0,1
java.util.HashMap.keySet(),0,0,9
org.codehaus.jackson.impl.WriterBasedGenerator.writeEndObject(),0,0,22
org.apache.avro.io.BinaryDecoder_ESTest.test105(),0,0,1
"org.apache.velocity.runtime.RuntimeInstance.getInt(String, int)",0,0,6
org.apache.velocity.util.SimplePool.put(Object),0,0,21
java.lang.ClassLoader.getSystemClassLoader(),0,0,9
org.jboss.netty.buffer.BigEndianHeapChannelBuffer.<init>(byte[]),0,0,3
org.apache.avro.file.DataFileReader_ESTest.test14(),0,0,1
"org.apache.avro.io.BinaryDecoder$BufferAccessor.setBuf(byte[], int, int)",0,0,17
joptsimple.ParserRules.ensureLegalOption(String),0,0,18
org.apache.avro.util.ByteBufferOutputStream_ESTest.test09(),0,0,1
org.apache.avro.file.DataFileReader_ESTest.test05(),0,0,1
java.lang.ClassCastException.<init>(String),0,0,11
"org.apache.avro.file.CodecFactory.addCodec(String, CodecFactory)",0,0,4
org.apache.avro.file.SnappyCodec$Option.<init>(),0,0,12
"java.util.Collections.addAll(Collection, Object[])",0,0,6
org.apache.avro.tool.SpecificCompilerTool.<init>(),0,0,3
org.apache.hadoop.mapred.JobConf.setInputFormat(Class),0,0,1
org.apache.avro.ipc.stats.StatsPlugin_ESTest.test15(),0,0,1
java.lang.StringBuffer.toString(),6,6,6188
org.apache.avro.io.DecoderFactory_ESTest.test02(),0,0,1
org.apache.avro.io.BlockingBinaryEncoder.writeArrayStart(),0,0,12
org.apache.avro.file.DataFileReader_ESTest.test11(),2,0,1
org.apache.avro.ipc.stats.Stopwatch.<init>(Stopwatch$Ticks),0,0,24
org.apache.avro.util.ByteBufferOutputStream_ESTest.test01(),3,0,1
org.apache.avro.ipc.HttpTransceiver_ESTest.<init>(),0,0,16
"org.apache.avro.io.LegacyBinaryEncoder.encodeLong(long, OutputStream)",0,0,3
org.apache.avro.util.Utf8_ESTest.test19(),0,0,1
"joptsimple.ArgumentAcceptingOptionSpec.defaultsTo(Object, Object[])",1,0,19
org.apache.velocity.runtime.parser.Parser.jj_3R_27(),0,0,26
org.apache.avro.ipc.stats.StatsPlugin_ESTest.test01(),0,0,1
org.apache.velocity.runtime.resource.loader.ResourceLoader.class$(String),1,0,1
"joptsimple.internal.AbbreviationMap.putAll(Iterable, Object)",1,0,36
org.apache.velocity.runtime.parser.ParserTokenManager.jjMoveStringLiteralDfa0_1(),0,0,44
org.evosuite.runtime.mock.java.io.MockFile.exists(),0,0,1
org.apache.avro.mapred.AvroWrapper_ESTest.test04(),0,0,1
org.apache.avro.util.Utf8_ESTest.test23(),0,0,1
sun.nio.ch.ServerSocketChannelImpl.accept(),0,0,1
org.apache.avro.io.DirectBinaryDecoder_ESTest.test10(),0,0,1
org.apache.velocity.runtime.parser.Parser.EqualityExpression(),16,0,6
java.lang.Integer.valueOf(int),0,0,184
org.apache.avro.io.BinaryDecoder_ESTest.test012(),0,0,1
org.apache.avro.mapred.tether.TetherKeySerialization.<clinit>(),6,0,2
joptsimple.internal.Reflection.valueOfConverter(Class),1,0,18
