class path,method name,method arguments,Time,OwnTime,count
lang\java\avro\src\main\java\org\apache\avro\io\ParsingDecoder.java,<init>,Symbol,2,0,74
lang\java\avro\src\main\java\org\apache\avro\io\ValidatingDecoder.java,readIndex,,0,0,3
lang\java\avro\src\main\java\org\apache\avro\io\DirectBinaryDecoder.java,<init>,InputStream,0,0,69
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,arrayNext,,0,0,11
lang\java\avro\src\main\java\org\apache\avro\io\BufferedBinaryEncoder.java,writeBoolean,boolean,0,0,2
lang\java\avro\src\main\java\org\apache\avro\util\Utf8.java,subSequence,"int, int",0,0,3
lang\java\avro\src\main\java\org\apache\avro\file\DeflateCodec.java,<init>,int,0,0,2
lang\java\avro\src\main\java\org\apache\avro\Protocol.java,<init>,,1,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,isEnd,,0,0,4
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,compact,,0,0,4
lang\java\ipc\src\main\java\org\apache\avro\ipc\NettyTransceiver.java,writeDataPack,NettyTransportCodec$NettyDataPack,0,0,1
lang\java\avro\src\main\java\org\apache\avro\generic\GenericDatumReader.java,<init>,Schema,5,0,1
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\IntegerHistogram.java,<init>,Histogram$Segmenter,0,0,16
lang\java\mapred\src\main\java\org\apache\avro\mapred\HadoopReducerBase.java,<init>,,0,0,12
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\Stopwatch.java,elapsedNanos,,0,0,5
lang\java\avro\src\main\java\org\apache\avro\io\BufferedBinaryEncoder.java,flushBuffer,,0,0,28
lang\java\avro\src\main\java\org\apache\avro\Schema.java,parse,"JsonNode, Schema$Names",2,0,39
lang\java\avro\src\main\java\org\apache\avro\io\BufferedBinaryEncoder.java,configure,"OutputStream, int",525,524,100
lang\java\avro\src\main\java\org\apache\avro\io\BinaryEncoder.java,writeEnum,int,56661,0,4
lang\java\avro\src\main\java\org\apache\avro\io\DecoderFactory.java,jsonDecoder,"Schema, String",0,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BinaryEncoder.java,writeBytes,ByteBuffer,0,0,2
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,<init>,"InputStream, int",3,0,84
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificData.java,getSchema,Type,19,0,3
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\StatsPlugin.java,clientSendRequest,RPCContext,3,0,6
lang\java\ipc\src\main\java\org\apache\avro\ipc\NettyTransceiver.java,readBuffers,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\file\DataFileReader.java,<init>,"SeekableInput, DatumReader, DataFileStream$Header",1,0,2
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,readBoolean,,0,0,5
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\Stopwatch.java,<init>,Stopwatch$Ticks,0,0,24
lang\java\avro\src\main\java\org\apache\avro\io\parsing\Symbol.java,flattenedSize,"Symbol[], int",0,0,1
lang\java\ipc\src\main\java\org\apache\avro\ipc\trace\StaticServlet.java,<init>,,0,0,3
lang\java\tools\src\main\java\org\apache\avro\tool\DataFileGetSchemaTool.java,<init>,,0,0,8
lang\java\avro\src\main\java\org\apache\avro\Protocol.java,parseMessages,JsonNode,5,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,finishOverflow,,0,0,2
lang\java\avro\src\main\java\org\apache\avro\file\DataFileWriter.java,create,"Schema, OutputStream",3,0,1
lang\java\ipc\src\main\java\org\apache\avro\ipc\stats\IntegerHistogram.java,getUnbiasedStdDev,,0,0,3
lang\java\avro\src\main\java\org\apache\avro\generic\GenericData.java,<init>,,0,0,3
lang\java\avro\src\main\java\org\apache\avro\Protocol.java,parse,JsonParser,45,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BinaryDecoder.java,configureSource,"int, BinaryDecoder$ByteSource",2,0,118
lang\java\avro\src\main\java\org\apache\avro\io\BufferedBinaryEncoder.java,writeLong,long,0,0,2
lang\java\avro\src\main\java\org\apache\avro\specific\SpecificDatumReader.java,<init>,Schema,0,0,1
lang\java\mapred\src\main\java\org\apache\avro\mapred\SequenceFileInputFormat.java,<init>,,0,0,1
lang\java\avro\src\main\java\org\apache\avro\io\BlockingBinaryEncoder.java,expandStack,,1,0,42
