class path,method name,method arguments,Time,OwnTime,count
fontbox\src\main\java\org\apache\fontbox\ttf\TrueTypeFont.java,getHorizontalMetrics,,474,50,59819
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,getYCoordinate,int,112,14,14984
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationHighlight.java,<init>,Element,0,0,2
tools\src\main\java\org\apache\pdfbox\tools\ExportFDF.java,main,String[],0,0,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,<init>,"PDDocument, InputStream, COSBase",918,0,71
pdfbox\src\main\java\org\apache\pdfbox\text\PDFTextStripper.java,matchPattern,"String, List",0,0,6
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDictionary.java,getFloat,"COSName, float",3,0,425
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDUserProperty.java,setValue,COSBase,0,0,4
examples\src\main\java\org\apache\pdfbox\examples\util\PDFHighlighter.java,generateXMLHighlight,"PDDocument, String[], Writer",0,0,2
examples\src\main\java\org\apache\pdfbox\examples\rendering\CustomGraphicsStreamEngine.java,getCurrentPoint,,0,0,15
xmpbox\src\main\java\org\apache\xmpbox\schema\DublinCoreSchema.java,getCoverage,,0,0,7
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotation.java,<init>,Element,6,0,35
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getXObject,COSName,0,0,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValue.java,getMDP,,0,0,2
preflight\src\main\java\org\apache\pdfbox\preflight\process\TrailerValidationProcess.java,validate,PreflightContext,0,0,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationMarkup.java,setSubject,String,0,0,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionSound.java,<init>,,0,0,38
