method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
org.apache.avro.io.BinaryDecoder.doReadItemCount(),3,11,5,7,8,2,4,2,0,379,84,509616,0.7,0.027624309392265192,0.2631578947368421,0.07,0.07142857142857142,0.02631578947368421,0.05714285714285714,0.047619047619047616,1e-13,0.0013691998670539442,0.0005373077046086929,0.0006917442549622604,0.025428124012167118
"org.apache.avro.tool.Util.jsonToGenericDatum(Schema, String)",8,336,19,76,6,1,4,4,0,4,0,1,0.19999999999999996,0.925414364640884,1.0,0.76,0.05102040816326531,1e-13,0.05714285714285714,0.09523809523809523,1e-13,1.4450658227482262e-05,1e-13,1e-13,0.02542690740709826
org.apache.avro.ipc.SocketTransceiver.writeLength(int),9,2,1,1,6,1,4,4,0,9,0,74,0.09999999999999998,0.0027624309392265192,0.05263157894736842,0.01,0.05102040816326531,1e-13,0.05714285714285714,0.09523809523809523,1e-13,3.251398101183509e-05,1e-13,9.908917636302898e-08,0.02542539481830928
"org.apache.avro.Schema.createRecord(String, String, String, boolean)",4,41,9,17,4,1,7,3,0,1,0,93,0.6,0.11049723756906077,0.47368421052631576,0.17,0.030612244897959183,1e-13,0.1,0.07142857142857142,1e-13,3.6126645568705655e-06,1e-13,1.2487950993696803e-07,0.025255312928869334
"org.apache.avro.Schema.createFixed(String, String, String, int)",3,44,9,17,4,1,7,3,0,0,0,4,0.7,0.11878453038674033,0.47368421052631576,0.17,0.030612244897959183,1e-13,0.1,0.07142857142857142,1e-13,1e-13,1e-13,4.072157932727218e-09,0.025255102288982836
org.apache.avro.Protocol.parseName(JsonNode),9,55,8,25,6,2,2,4,0,0,0,8,0.09999999999999998,0.14917127071823205,0.42105263157894735,0.25,0.05102040816326531,0.02631578947368421,0.02857142857142857,0.09523809523809523,1e-13,1e-13,1e-13,9.501701843030176e-09,0.02514321554513738
org.apache.avro.file.DeflateCodec.equals(Object),-1,1,0,0,8,3,2,2,0,0,0,9,1e-13,1e-13,1e-13,1e-13,0.07142857142857142,0.05263157894736842,0.02857142857142857,0.047619047619047616,1e-13,1e-13,1e-13,1.0859087820605914e-08,0.025031328320802005
org.apache.avro.ipc.HttpTransceiver.getLength(List<ByteBuffer>),0,217,11,59,9,2,3,2,1,0,0,56,1.0,0.5966850828729282,0.5789473684210527,0.59,0.08163265306122448,0.02631578947368421,0.04285714285714286,0.047619047619047616,0.25,1e-13,1e-13,7.465622876666566e-08,0.02480308772939748
org.apache.avro.io.DirectBinaryDecoder.readDouble(),9,2,1,1,12,1,1,3,0,0,0,412,0.09999999999999998,0.0027624309392265192,0.05263157894736842,0.01,0.11224489795918367,1e-13,0.014285714285714285,0.07142857142857142,1e-13,1e-13,1e-13,5.578856367836289e-07,0.024744901803820156
org.apache.avro.file.DataFileStream.skipSync(),3,17,8,5,5,2,4,3,0,577,225,498111,0.7,0.04419889502762431,0.42105263157894735,0.05,0.04081632653061224,0.02631578947368421,0.05714285714285714,0.07142857142857142,1e-13,0.0020845074493143164,0.0014392170659161417,0.0006761275292902515,0.024675604597325023
org.apache.avro.Schema.getProp(String),0,18,4,6,3,1,9,2,0,0,0,112,1.0,0.04696132596685083,0.21052631578947367,0.06,0.02040816326530612,1e-13,0.12857142857142856,0.047619047619047616,1e-13,1e-13,1e-13,1.5066984351090706e-07,0.0245748382030653
org.apache.avro.Schema.getName(),0,153,6,46,1,1,12,1,0,1,1,9732,1.0,0.4198895027624309,0.3157894736842105,0.46,1e-13,1e-13,0.17142857142857143,0.023809523809523808,1e-13,3.6126645568705655e-06,6.396520292960629e-06,1.320872294778952e-05,0.024406886032788084
org.apache.avro.ipc.HttpServer.close(),7,236,11,59,7,2,4,2,0,908,0,9,0.30000000000000004,0.649171270718232,0.5789473684210527,0.59,0.061224489795918366,0.02631578947368421,0.05714285714285714,0.047619047619047616,1e-13,0.0032802994176384733,1e-13,1.0859087820605914e-08,0.02432727660141783
org.apache.avro.Protocol.parse(JsonNode),9,55,5,25,7,1,1,5,0,2,0,8,0.09999999999999998,0.14917127071823205,0.2631578947368421,0.25,0.061224489795918366,1e-13,0.014285714285714285,0.11904761904761904,1e-13,7.225329113741131e-06,1e-13,9.501701843030176e-09,0.024319957696277886
org.apache.avro.file.DataFileWriter.sync(),3,11,3,7,5,1,4,4,0,3,0,58,0.7,0.027624309392265192,0.15789473684210525,0.07,0.04081632653061224,1e-13,0.05714285714285714,0.09523809523809523,1e-13,1.0837993670611696e-05,1e-13,7.737100072181714e-08,0.024150094440580392
org.apache.avro.io.JsonDecoder.init(String),8,6,5,2,5,1,4,4,0,3,0,22,0.19999999999999996,0.013812154696132596,0.2631578947368421,0.02,0.04081632653061224,1e-13,0.05714285714285714,0.09523809523809523,1e-13,1.0837993670611696e-05,1e-13,2.8505105529090524e-08,0.02414988487747823
"org.apache.avro.io.BinaryEncoder.encodeDouble(double, OutputStream)",9,2,1,1,11,1,3,2,0,3,2,335,0.09999999999999998,0.0027624309392265192,0.05263157894736842,0.01,0.10204081632653061,1e-13,0.04285714285714286,0.047619047619047616,1e-13,1.0837993670611696e-05,1.2793040585921259e-05,4.5336691651029693e-07,0.024064791826006206
org.apache.avro.io.ParsingEncoder.setItemCount(long),9,5,4,2,7,2,4,2,0,0,0,3348,0.09999999999999998,0.011049723756906077,0.21052631578947367,0.02,0.061224489795918366,0.02631578947368421,0.05714285714285714,0.047619047619047616,1e-13,1e-13,1e-13,4.543170866945999e-06,0.02403783766387092
"org.apache.avro.ipc.HttpServer.HttpServer(Responder, int)",9,32,14,11,3,1,7,3,0,195,0,9,0.09999999999999998,0.0856353591160221,0.7368421052631579,0.11,0.02040816326530612,1e-13,0.1,0.07142857142857142,1e-13,0.0007044695885897603,1e-13,1.0859087820605914e-08,0.024009898511181616
"org.apache.avro.file.DataFileWriter.create(Schema, File)",9,63,6,28,3,1,7,3,0,113,0,21,0.09999999999999998,0.1712707182320442,0.3157894736842105,0.28,0.02040816326530612,1e-13,0.1,0.07142857142857142,1e-13,0.0004082310949263739,1e-13,2.7147719551514788e-08,0.023994341189676638
"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, OutputStream)",9,11,7,2,3,1,7,3,0,155,1,3067,0.09999999999999998,0.027624309392265192,0.3684210526315789,0.02,0.02040816326530612,1e-13,0.1,0.07142857142857142,1e-13,0.0005599630063149376,6.396520292960629e-06,4.161745407247217e-06,0.023991859122428835
org.apache.avro.Protocol.parse(File),0,363,10,69,3,1,7,3,0,0,0,4,1.0,1.0,0.5263157894736842,0.69,0.02040816326530612,1e-13,0.1,0.07142857142857142,1e-13,1e-13,1e-13,4.072157932727218e-09,0.02397959238249674
org.apache.avro.ipc.ByteBufferOutputStream.getBufferList(),0,233,11,60,6,2,3,3,1,1,0,122,1.0,0.6408839779005525,0.5789473684210527,0.6,0.05102040816326531,0.02631578947368421,0.04285714285714286,0.07142857142857142,0.25,3.6126645568705655e-06,1e-13,1.6424370328666446e-07,0.023953182750524066
"org.apache.avro.generic.GenericDatumReader.newMap(Object, int)",5,70,5,32,6,2,3,3,0,0,0,282,0.5,0.19060773480662985,0.2631578947368421,0.32,0.05102040816326531,0.02631578947368421,0.04285714285714286,0.07142857142857142,1e-13,1e-13,1e-13,3.8142545969878274e-07,0.023952759233953624
org.apache.avro.reflect.ReflectDatumWriter.getArrayElements(Object),-1,1,0,0,11,2,1,2,0,2,0,7,1e-13,1e-13,1e-13,1e-13,0.10204081632653061,0.02631578947368421,0.014285714285714285,0.047619047619047616,1e-13,7.225329113741131e-06,1e-13,8.144315865454436e-09,0.02378267096312209
"org.apache.avro.io.JsonEncoder.writeByteArray(byte[], int, int)",0,10,4,3,5,1,7,2,0,2,0,97,1.0,0.024861878453038673,0.21052631578947367,0.03,0.04081632653061224,1e-13,0.1,0.047619047619047616,1e-13,7.225329113741131e-06,1e-13,1.3030905384727098e-07,0.023554809591129353
"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Schema, Schema, Decoder)",9,73,8,21,4,1,6,3,0,335,4,7837,0.09999999999999998,0.19889502762430938,0.42105263157894735,0.21,0.030612244897959183,1e-13,0.08571428571428572,0.07142857142857142,1e-13,0.0012102426265516394,2.5586081171842518e-05,1.0636476520283493e-05,0.023517685562629786
"org.apache.avro.io.parsing.Symbol.Symbol(Kind, Symbol[])",0,9,4,4,4,1,6,3,0,18,18,149514,1.0,0.022099447513812154,0.21052631578947367,0.04,0.030612244897959183,1e-13,0.08571428571428572,0.07142857142857142,1e-13,6.502796202367018e-05,0.00011513736527329133,0.0002029468496652815,0.023489702689557766
org.apache.avro.ipc.stats.FloatHistogram.getMean(),9,7,2,4,6,2,6,1,0,0,0,11,0.09999999999999998,0.016574585635359115,0.10526315789473684,0.04,0.05102040816326531,0.02631578947368421,0.08571428571428572,0.023809523809523808,1e-13,1e-13,1e-13,1.3573859775757394e-08,0.023357501043186596
"org.apache.avro.specific.SpecificCompiler.doc(StringBuilder, int, String)",2,36,4,28,5,2,5,2,0,0,0,226,0.8,0.09668508287292818,0.21052631578947367,0.28,0.04081632653061224,0.02631578947368421,0.07142857142857142,0.047619047619047616,1e-13,1e-13,1e-13,3.0541184495454133e-07,0.023272484534450688
"org.apache.avro.io.BinaryEncoder.encodeFloat(float, byte[], int)",9,7,4,2,8,1,3,3,0,0,0,427,0.09999999999999998,0.016574585635359115,0.21052631578947367,0.02,0.07142857142857142,1e-13,0.04285714285714286,0.07142857142857142,1e-13,1e-13,1e-13,5.782464264472649e-07,0.023214294077211765
"org.apache.avro.Schema.getOptionalText(JsonNode, String)",4,40,4,19,4,2,4,3,0,46,9,31696,0.6,0.10773480662983426,0.21052631578947367,0.19,0.030612244897959183,0.02631578947368421,0.05714285714285714,0.07142857142857142,1e-13,0.000166182569616046,5.7568682636645664e-05,4.302234855926306e-05,0.023199751818311815
org.apache.avro.Schema.createRecord(List<Field>),4,66,9,25,5,1,5,3,0,1,0,49,0.6,0.17955801104972377,0.47368421052631576,0.25,0.04081632653061224,1e-13,0.07142857142857142,0.07142857142857142,1e-13,3.6126645568705655e-06,1e-13,6.515452692363549e-08,0.022959414034026904
"org.apache.avro.file.DataFileWriter.setMetaInternal(String, byte[])",9,5,4,2,5,1,5,3,0,0,0,54,0.09999999999999998,0.011049723756906077,0.21052631578947367,0.02,0.04081632653061224,1e-13,0.07142857142857142,0.07142857142857142,1e-13,1e-13,1e-13,7.194145681151418e-08,0.022959184697379644
org.apache.avro.ipc.stats.Histogram.add(T),9,3,2,2,5,1,5,3,0,0,0,39,0.09999999999999998,0.0055248618784530384,0.10526315789473684,0.02,0.04081632653061224,1e-13,0.07142857142857142,0.07142857142857142,1e-13,1e-13,1e-13,5.1580667147878096e-08,0.022959184169492143
"org.apache.avro.generic.GenericDatumReader.newArray(Object, int, Schema)",5,70,6,33,6,2,4,2,0,204,167,499869,0.5,0.19060773480662985,0.3157894736842105,0.33,0.05102040816326531,0.02631578947368421,0.05714285714285714,0.047619047619047616,1e-13,0.0007369835696015954,0.001068218888924425,0.0006785138138388297,0.022900564112068103
org.apache.avro.ipc.ByteBufferOutputStream.reset(),0,3,1,2,4,1,4,4,0,2,0,255,1.0,0.0055248618784530384,0.05263157894736842,0.02,0.030612244897959183,1e-13,0.05714285714285714,0.09523809523809523,1e-13,7.225329113741131e-06,1e-13,3.447760383042378e-07,0.022874489733115413
"org.apache.avro.ipc.stats.Histogram.Histogram(Segmenter<B, T>)",9,3,2,2,4,1,4,4,0,0,0,13,0.09999999999999998,0.0055248618784530384,0.10526315789473684,0.02,0.030612244897959183,1e-13,0.05714285714285714,0.09523809523809523,1e-13,1e-13,1e-13,1.6288631730908872e-08,0.02287414981651258
"org.apache.avro.generic.GenericDatumReader.readEnum(Schema, Decoder)",5,70,6,36,3,1,3,5,0,16,2,5089,0.5,0.19060773480662985,0.3157894736842105,0.36,0.02040816326530612,1e-13,0.04285714285714286,0.11904761904761904,1e-13,5.780263290992905e-05,1.2793040585921259e-05,6.9063798539053615e-06,0.022793528087493894
org.apache.avro.ipc.stats.Stopwatch.Stopwatch(Ticks),9,4,3,1,3,1,8,2,0,0,0,32,0.09999999999999998,0.008287292817679558,0.15789473684210525,0.01,0.02040816326530612,1e-13,0.11428571428571428,0.047619047619047616,1e-13,1e-13,1e-13,4.207896530484792e-08,0.022789116130500553
org.apache.avro.io.JsonEncoder.flush(),2,86,11,30,6,2,4,2,0,13,2,3087,0.8,0.23480662983425415,0.5789473684210527,0.3,0.05102040816326531,0.02631578947368421,0.05714285714285714,0.047619047619047616,1e-13,4.696463923931735e-05,1.2793040585921259e-05,4.188893126798731e-06,0.02276736188359269
org.apache.avro.Protocol.parseDocNode(JsonNode),9,50,5,22,5,2,3,3,0,0,0,22,0.09999999999999998,0.13535911602209943,0.2631578947368421,0.22,0.04081632653061224,0.02631578947368421,0.04285714285714286,0.07142857142857142,1e-13,1e-13,1e-13,2.8505105529090524e-08,0.022677229639649132
org.apache.avro.reflect.ReflectData.isRecord(Object),9,20,5,11,4,2,2,4,0,0,0,14,0.09999999999999998,0.052486187845303865,0.2631578947368421,0.11,0.030612244897959183,0.02631578947368421,0.02857142857142857,0.09523809523809523,1e-13,1e-13,1e-13,1.7646017708484612e-08,0.022592195159130482
"org.apache.avro.io.BinaryDecoder.init(byte[], int, int)",2,11,4,6,4,1,7,2,0,1288,225,504764,0.8,0.027624309392265192,0.21052631578947367,0.06,0.030612244897959183,1e-13,0.1,0.047619047619047616,1e-13,0.004653111949249288,0.0014392170659161417,0.0006851582181990629,0.02258902414140837
"org.apache.avro.io.parsing.SkipParser.SkipParser(Symbol, ActionHandler, SkipHandler)",2,3,2,2,6,1,4,3,0,220,93,519017,0.8,0.0055248618784530384,0.10526315789473684,0.02,0.05102040816326531,1e-13,0.05714285714285714,0.07142857142857142,1e-13,0.0007947862025115244,0.0005948763872453385,0.0007045050405374499,0.02253019734775235
org.apache.avro.generic.GenericData.toString(Object),2,13,5,8,5,1,3,4,0,6,0,40,0.8,0.03314917127071823,0.2631578947368421,0.08,0.04081632653061224,1e-13,0.04285714285714286,0.09523809523809523,1e-13,2.1675987341223392e-05,1e-13,5.293805312545383e-08,0.02236501057360195
"org.apache.avro.Protocol.createMessage(String, String, Schema, Schema, Schema)",5,48,7,20,4,1,7,2,0,0,0,34,0.5,0.1298342541436464,0.3684210526315789,0.2,0.030612244897959183,1e-13,0.1,0.047619047619047616,1e-13,1e-13,1e-13,4.47937372599994e-08,0.022278913801078895
"org.apache.avro.reflect.ReflectDatumReader.addToArray(Object, long, Object)",-1,1,0,0,7,2,3,2,0,0,0,12,1e-13,1e-13,1e-13,1e-13,0.061224489795918366,0.02631578947368421,0.04285714285714286,0.047619047619047616,1e-13,1e-13,1e-13,1.4931245753333132e-08,0.02225205871822413
org.apache.avro.Schema.toString(),9,25,7,10,1,1,9,2,0,30,0,315,0.09999999999999998,0.06629834254143646,0.3684210526315789,0.1,1e-13,1e-13,0.12857142857142856,0.047619047619047616,1e-13,0.00010837993670611697,1e-13,4.2621919695878217e-07,0.02202668708123158
org.apache.avro.io.ValidatingDecoder.readString(Utf8),9,8,3,3,4,1,5,3,0,948,223,509781,0.09999999999999998,0.019337016574585635,0.15789473684210525,0.03,0.030612244897959183,1e-13,0.07142857142857142,0.07142857142857142,1e-13,0.003424805999913296,0.0014264240253302203,0.0006919682236485603,0.021754633740964566
org.apache.avro.io.JsonDecoder.readByteArray(),0,16,5,5,4,1,5,3,0,1,0,86,1.0,0.04143646408839779,0.2631578947368421,0.05,0.030612244897959183,1e-13,0.07142857142857142,0.07142857142857142,1e-13,3.6126645568705655e-06,1e-13,1.1537780809393784e-07,0.02168388388545411
"org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema, GenericData)",1,25,7,13,4,1,5,3,0,0,0,142,0.9,0.06629834254143646,0.3684210526315789,0.13,0.030612244897959183,1e-13,0.07142857142857142,0.07142857142857142,1e-13,1e-13,1e-13,1.9139142283817925e-07,0.021683685150026173
org.apache.avro.io.DirectBinaryDecoder.readBoolean(),-1,1,0,0,7,2,1,3,0,0,0,1600,1e-13,1e-13,1e-13,1e-13,0.061224489795918366,0.02631578947368421,0.014285714285714285,0.07142857142857142,1e-13,1e-13,1e-13,2.1704601781436072e-06,0.021656820622986038
org.apache.avro.io.parsing.JsonGrammarGenerator.generate(Schema),2,18,9,5,3,1,4,4,0,180,4,6142,0.8,0.04696132596685083,0.47368421052631576,0.05,0.02040816326530612,1e-13,0.05714285714285714,0.09523809523809523,1e-13,0.0006502796202367018,2.5586081171842518e-05,8.335707288292615e-06,0.021637714356082006
org.apache.avro.io.JsonEncoder.getJsonGenerator(OutputStream),0,17,8,3,5,2,4,2,0,46,2,3078,1.0,0.04419889502762431,0.42105263157894735,0.03,0.04081632653061224,0.02631578947368421,0.05714285714285714,0.047619047619047616,1e-13,0.000166182569616046,1.2793040585921259e-05,4.17667665300055e-06,0.02149816337646354
org.apache.avro.ipc.SocketServer.getPort(),-1,1,0,0,1,1,7,3,0,0,0,20,1e-13,1e-13,1e-13,1e-13,1e-13,1e-13,0.1,0.07142857142857142,1e-13,1e-13,1e-13,2.5790333573939048e-08,0.02142857142859643
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.generate(Schema, Schema)",4,67,7,22,4,1,3,4,0,609,7,8582,0.6,0.18232044198895028,0.3684210526315789,0.22,0.030612244897959183,1e-13,0.04285714285714286,0.09523809523809523,1e-13,0.0022001127151341743,4.4775642050724406e-05,1.1647729073577418e-05,0.02121731569280979
org.apache.avro.file.DataFileWriter.flush(),3,12,4,7,5,1,4,3,0,5,0,41,0.7,0.03038674033149171,0.21052631578947367,0.07,0.04081632653061224,1e-13,0.05714285714285714,0.07142857142857142,1e-13,1.8063322784352828e-05,1e-13,5.4295439103029576e-08,0.02117423252680548
org.apache.avro.ipc.stats.StatsPlugin.serverReceiveRequest(RPCContext),9,4,2,2,5,1,4,3,0,5,0,15,0.09999999999999998,0.008287292817679558,0.10526315789473684,0.02,0.04081632653061224,1e-13,0.05714285714285714,0.07142857142857142,1e-13,1.8063322784352828e-05,1e-13,1.9003403686060352e-08,0.021173645351744874
org.apache.avro.io.ValidatingDecoder.skipFixed(),9,9,3,3,5,1,4,3,0,0,0,7,0.09999999999999998,0.022099447513812154,0.15789473684210525,0.03,0.04081632653061224,1e-13,0.05714285714285714,0.07142857142857142,1e-13,1e-13,1e-13,8.144315865454436e-09,0.021173469492965627
"org.apache.avro.file.DataFileStream.DataFileStream(InputStream, DatumReader<D>)",9,87,6,29,5,1,4,3,0,0,0,2,0.09999999999999998,0.23756906077348067,0.3157894736842105,0.29,0.04081632653061224,1e-13,0.05714285714285714,0.07142857142857142,1e-13,1e-13,1e-13,1.3573859775757393e-09,0.0211734694411297
org.apache.avro.io.ValidatingEncoder.init(OutputStream),9,4,1,3,5,1,4,3,0,0,0,3,0.09999999999999998,0.008287292817679558,0.05263157894736842,0.03,0.04081632653061224,1e-13,0.05714285714285714,0.07142857142857142,1e-13,1e-13,1e-13,2.7147719551514785e-09,0.021173469409365077
"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Symbol, Encoder)",9,30,8,15,4,1,3,4,0,16,7,8858,0.09999999999999998,0.08011049723756906,0.42105263157894735,0.15,0.030612244897959183,1e-13,0.04285714285714286,0.09523809523809523,1e-13,5.780263290992905e-05,4.4775642050724406e-05,1.2022367603388323e-05,0.021092022198213524
org.apache.avro.ipc.AvroRemoteException.AvroRemoteException(Throwable),-1,1,0,0,4,1,3,4,0,0,0,3,1e-13,1e-13,1e-13,1e-13,0.030612244897959183,1e-13,0.04285714285714286,0.09523809523809523,1e-13,1e-13,1e-13,2.7147719551514785e-09,0.02108843537416216
org.apache.avro.generic.GenericResponder.GenericResponder(Protocol),7,26,11,11,3,1,7,2,0,0,0,2,0.30000000000000004,0.06906077348066299,0.5789473684210527,0.11,0.02040816326530612,1e-13,0.1,0.047619047619047616,1e-13,1e-13,1e-13,1.3573859775757393e-09,0.021003401420404095
org.apache.avro.file.LengthLimitedInputStream.skip(long),-1,1,0,0,5,1,2,4,0,0,0,6,1e-13,1e-13,1e-13,1e-13,0.04081632653061224,1e-13,0.02857142857142857,0.09523809523809523,1e-13,1e-13,1e-13,6.786929887878697e-09,0.020578231292529506
"org.apache.avro.io.ValidatingEncoder.writeBytes(byte[], int, int)",9,8,3,3,4,1,6,2,0,1,0,87,0.09999999999999998,0.019337016574585635,0.15789473684210525,0.03,0.030612244897959183,1e-13,0.08571428571428572,0.047619047619047616,1e-13,3.6126645568705655e-06,1e-13,1.1673519407151358e-07,0.02049324502017637
"org.apache.avro.io.JsonEncoder.writeBytes(byte[], int, int)",9,8,3,3,4,1,6,2,0,1,0,52,0.09999999999999998,0.019337016574585635,0.15789473684210525,0.03,0.030612244897959183,1e-13,0.08571428571428572,0.047619047619047616,1e-13,3.6126645568705655e-06,1e-13,6.92266848563627e-08,0.020493244412004594
"org.apache.avro.io.ValidatingEncoder.ValidatingEncoder(Schema, Encoder)",9,30,6,14,3,1,5,3,0,237,6,8814,0.09999999999999998,0.08011049723756906,0.3157894736842105,0.14,0.02040816326530612,1e-13,0.07142857142857142,0.07142857142857142,1e-13,0.000856201499978324,3.8379121757763776e-05,1.196264262037499e-05,0.020432182883462106
"org.apache.avro.io.ValidatingDecoder.ValidatingDecoder(Schema, Decoder)",9,32,6,15,3,1,5,3,0,40,1,961,0.09999999999999998,0.0856353591160221,0.3157894736842105,0.15,0.02040816326530612,1e-13,0.07142857142857142,0.07142857142857142,1e-13,0.00014450658227482263,6.396520292960629e-06,1.3030905384727097e-06,0.020412294552564263
"org.apache.avro.RandomData.RandomData(Schema, int)",0,69,7,28,3,1,5,3,0,0,0,18,1.0,0.1878453038674033,0.3684210526315789,0.28,0.02040816326530612,1e-13,0.07142857142857142,0.07142857142857142,1e-13,1e-13,1e-13,2.3075561618787568e-08,0.020408165030870486
org.apache.avro.SchemaParseException.SchemaParseException(String),1,51,4,28,1,1,8,2,0,0,0,12,0.9,0.13812154696132597,0.21052631578947367,0.28,1e-13,1e-13,0.11428571428571428,0.047619047619047616,1e-13,1e-13,1e-13,1.4931245753333132e-08,0.02023809618915868
"org.apache.avro.io.ValidatingDecoder.ValidatingDecoder(Symbol, Decoder)",2,33,10,15,4,1,4,3,0,578,181,515895,0.8,0.08839779005524862,0.5263157894736842,0.15,0.030612244897959183,1e-13,0.05714285714285714,0.07142857142857142,1e-13,0.002088120113871187,0.0011577701730258738,0.0007002672815154585,0.0201552344476133
org.apache.avro.io.ValidatingDecoder.readBoolean(),5,70,7,37,4,1,4,3,0,302,233,505928,0.5,0.19060773480662985,0.3684210526315789,0.37,0.030612244897959183,1e-13,0.05714285714285714,0.07142857142857142,1e-13,0.0010910246961749108,0.0014903892282598266,0.000686738215476961,0.020092554329088536
"org.apache.avro.reflect.ReflectDatumReader.readBytes(Object, Decoder)",9,2,1,1,6,1,1,4,0,0,0,2,0.09999999999999998,0.0027624309392265192,0.05263157894736842,0.01,0.05102040816326531,1e-13,0.014285714285714285,0.09523809523809523,1e-13,1e-13,1e-13,1.3573859775757393e-09,0.020068027220252544
org.apache.avro.io.ValidatingDecoder.readFloat(),5,70,7,37,4,1,4,3,0,4,1,2148,0.5,0.19060773480662985,0.3684210526315789,0.37,0.030612244897959183,1e-13,0.05714285714285714,0.07142857142857142,1e-13,1.4450658227482262e-05,6.396520292960629e-06,2.9143076938551124e-06,0.019899374010678993
org.apache.avro.io.ValidatingDecoder.readBytes(ByteBuffer),9,8,3,3,4,1,4,3,0,12,1,2183,0.09999999999999998,0.019337016574585635,0.15789473684210525,0.03,0.030612244897959183,1e-13,0.05714285714285714,0.07142857142857142,1e-13,4.3351974682446785e-05,6.396520292960629e-06,2.9618162030702633e-06,0.019898633945407907
org.apache.avro.io.ValidatingDecoder.readInt(),9,8,3,3,4,1,4,3,0,10,1,3106,0.09999999999999998,0.019337016574585635,0.15789473684210525,0.03,0.030612244897959183,1e-13,0.05714285714285714,0.07142857142857142,1e-13,3.6126645568705656e-05,6.396520292960629e-06,4.214683460372671e-06,0.019898557489994223
"org.apache.avro.generic.GenericDatumWriter.writeFixed(Schema, Object, Encoder)",3,59,7,26,4,1,4,3,0,1,0,175,0.7,0.16022099447513813,0.3684210526315789,0.26,0.030612244897959183,1e-13,0.05714285714285714,0.07142857142857142,1e-13,3.6126645568705655e-06,1e-13,2.3618516009817865e-07,0.019898197915338908
"org.apache.avro.Protocol.Protocol(String, String)",5,55,6,21,4,1,4,3,0,0,0,10,0.5,0.14917127071823205,0.3157894736842105,0.21,0.030612244897959183,1e-13,0.05714285714285714,0.07142857142857142,1e-13,1e-13,1e-13,1.2216473798181654e-08,0.019897959781773975
"org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(Ticks, Segmenter<?, Float>)",9,2,1,1,4,1,4,3,0,0,0,10,0.09999999999999998,0.0027624309392265192,0.05263157894736842,0.01,0.030612244897959183,1e-13,0.05714285714285714,0.07142857142857142,1e-13,1e-13,1e-13,1.2216473798181654e-08,0.019897959267876162
"org.apache.avro.file.LengthLimitedInputStream.LengthLimitedInputStream(InputStream, long)",-1,1,0,0,4,1,4,3,0,0,0,31,1e-13,1e-13,1e-13,1e-13,0.030612244897959183,1e-13,0.05714285714285714,0.07142857142857142,1e-13,1e-13,1e-13,4.072157932727218e-08,0.01989795918368597
org.apache.avro.io.parsing.ValidatingGrammarGenerator.generate(Schema),4,34,9,16,3,1,3,4,0,252,7,9776,0.6,0.09116022099447514,0.47368421052631576,0.16,0.02040816326530612,1e-13,0.04285714285714286,0.09523809523809523,1e-13,0.0009103914683313824,4.4775642050724406e-05,1.3268447930802852e-05,0.019866384605777093
"org.apache.avro.reflect.ReflectResponder.ReflectResponder(Class, Object)",9,68,8,22,3,1,3,4,0,6,0,4,0.09999999999999998,0.1850828729281768,0.42105263157894735,0.22,0.02040816326530612,1e-13,0.04285714285714286,0.09523809523809523,1e-13,2.1675987341223392e-05,1e-13,4.072157932727218e-09,0.019813761781452804
org.apache.avro.ipc.SocketTransceiver.getRemoteName(),0,3,1,2,3,1,3,4,0,3,0,79,1.0,0.0055248618784530384,0.05263157894736842,0.02,0.02040816326530612,1e-13,0.04285714285714286,0.09523809523809523,1e-13,1.0837993670611696e-05,1e-13,1.0587610625090766e-07,0.019813416803571997
org.apache.avro.ipc.Responder.addRPCPlugin(RPCPlugin),9,32,13,9,3,1,8,1,0,0,0,15,0.09999999999999998,0.0856353591160221,0.6842105263157895,0.09,0.02040816326530612,1e-13,0.11428571428571428,0.023809523809523808,1e-13,1e-13,1e-13,1.9003403686060352e-08,0.019812925930102643
"org.apache.avro.specific.SpecificCompiler.header(StringBuilder, String)",2,36,4,27,6,2,4,1,0,0,0,158,0.8,0.09668508287292818,0.21052631578947367,0.27,0.05102040816326531,0.02631578947368421,0.05714285714285714,0.023809523809523808,1e-13,1e-13,1e-13,2.1310959847939109e-07,0.019786084552718124
org.apache.avro.Protocol.setTypes(Collection<Schema>),5,55,10,20,5,2,3,2,1,0,0,10,0.5,0.14917127071823205,0.5263157894736842,0.2,0.04081632653061224,0.02631578947368421,0.04285714285714286,0.047619047619047616,0.25,1e-13,1e-13,1.2216473798181654e-08,0.019701039010222392
org.apache.avro.io.DirectBinaryDecoder.readFloat(),9,2,1,1,8,1,1,3,0,1,0,408,0.09999999999999998,0.0027624309392265192,0.05263157894736842,0.01,0.07142857142857142,1e-13,0.014285714285714285,0.07142857142857142,1e-13,3.6126645568705655e-06,1e-13,5.524560928733259e-07,0.019642885846453913
