hash,author,date,title,file,methods
8af840b2,Doug Cutting,2013-08-07 23:16:58,"AVRO-1341. Java: Add reflection annotations @AvroName, @AvroIgnore, @AvroMeta, @AvroAlias and @AvroEncode.  Contributed by Vincenz Priesnitz.",lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,"writeField(Object,Field,Encoder,Object)->writeField(Object,Field,Encoder,Object)"
8af840b2,Doug Cutting,2013-08-07 23:16:58,"AVRO-1341. Java: Add reflection annotations @AvroName, @AvroIgnore, @AvroMeta, @AvroAlias and @AvroEncode.  Contributed by Vincenz Priesnitz.",lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,
8af840b2,Doug Cutting,2013-08-07 23:16:58,"AVRO-1341. Java: Add reflection annotations @AvroName, @AvroIgnore, @AvroMeta, @AvroAlias and @AvroEncode.  Contributed by Vincenz Priesnitz.",lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflect.java,[None]->testAnnotationAvroName(); [None]->testAnnotationAvroIgnore(); [None]->testAnnotationAvroNameCollide(); [None]->testAnnotationAvroStringableFields(); [None]->testAvroEncodeInducing(); [None]->testAnnotationAvroMeta(); [None]->testAvroAlias(); [None]->testMultipleAnnotations(); [None]->testAvroEncodeIO()
fe114b90,Doug Cutting,2013-08-07 19:47:42,AVRO-1356. Java: Fix AvroMultipleOutputs for map-only jobs.  Contributed by Alan Paulsen.,lang/java/mapred/src/main/java/org/apache/avro/hadoop/io/AvroDatumConverterFactory.java,create(Class<IN>)->create(Class<IN>)
fe114b90,Doug Cutting,2013-08-07 19:47:42,AVRO-1356. Java: Fix AvroMultipleOutputs for map-only jobs.  Contributed by Alan Paulsen.,lang/java/mapred/src/main/java/org/apache/avro/mapreduce/AvroKeyOutputFormat.java,getRecordWriter(TaskAttemptContext)->getRecordWriter(TaskAttemptContext)
fe114b90,Doug Cutting,2013-08-07 19:47:42,AVRO-1356. Java: Fix AvroMultipleOutputs for map-only jobs.  Contributed by Alan Paulsen.,lang/java/mapred/src/test/java/org/apache/avro/mapreduce/TestAvroKeyOutputFormat.java,"testGetRecordWriter(Configuration,CodecFactory)->testGetRecordWriter(Configuration,CodecFactory)"
00f36ae4,Doug Cutting,2013-08-07 19:22:57,AVRO-1337. Java: Add a command line tool to generate schema files from a protocol.  Contributed by Bertrand Dechoux.,lang/java/tools/src/main/java/org/apache/avro/tool/IdlToSchemataTool.java,
00f36ae4,Doug Cutting,2013-08-07 19:22:57,AVRO-1337. Java: Add a command line tool to generate schema files from a protocol.  Contributed by Bertrand Dechoux.,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,Main()->Main()
00f36ae4,Doug Cutting,2013-08-07 19:22:57,AVRO-1337. Java: Add a command line tool to generate schema files from a protocol.  Contributed by Bertrand Dechoux.,lang/java/tools/src/test/java/org/apache/avro/tool/TestIdlToSchemataTool.java,
b7897db6,Scott Carey,2013-07-31 02:30:50,AVRO-1144 Deadlock with FSInput and Hadoop NativeS3FileSystem,lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,"FsInput(Path,Configuration)->FsInput(Path,Configuration)"
e6549b48,Scott Carey,2013-07-28 22:10:12,AVRO-1325 Enhanced Schema Builder API,lang/java/avro/src/main/java/org/apache/avro/SchemaBuilder.java,"MapBuilder(Schema)->[None]; [None]->MapBuilder(Completion<R>,NameContext); [None]->create(Completion<R>,NameContext); [None]->self(); build()->[None]; [None]->values(); [None]->values(Schema); [None]->create(Completion<R>,NameContext); [None]->UnionBuilder(Completion<R>,NameContext); UnionBuilder(List<Schema>)->[None]; build()->[None]; UnionBuilder(Schema...)->[None]; [None]->UnionBuilder(Completion<R>,NameContext,List<Schema>); [None]->create(Completion<R>,NameContext,String); EnumBuilder(String,String...)->[None]; namespace(String)->[None]; aliases(String...)->[None]; [None]->self(); build()->[None]; [None]->EnumBuilder(Completion<R>,NameContext,String); [None]->symbols(String...); doc(String)->[None]; [None]->builder(); orderDescending()->orderDescending(); defaultValue(Object)->[None]; [None]->type(String); [None]->completeField(Schema,JsonNode); [None]->self(); updateAndGetFields()->[None]; [None]->type(); getRecordSchema()->[None]; FieldBuilder(FieldBuilderBase,String,Schema,boolean)->[None]; FieldBuilder(FieldBuilderBase,String,Schema)->[None]; [None]->FieldBuilder(FieldAssembler<R>,NameContext,String); orderIgnore()->orderIgnore(); aliases(String...)->[None]; [None]->type(String,String); [None]->type(Schema); build()->[None]; [None]->completeField(Schema,Object); orderAscending()->orderAscending(); doc(String)->[None]; [None]->completeField(Schema); FieldBuilder(FieldBuilderBase,String,Schema,boolean,JsonNode)->[None]; FieldBuilder(FieldBuilderBase,String,Schema,JsonNode)->[None]; [None]->fixed(String); arrayType(Schema)->[None]; RecordBuilder(String)->[None]; [None]->create(Completion<R>,NameContext,String); [None]->fields(); namespace(String)->[None]; aliases(String...)->[None]; [None]->RecordBuilder(Completion<R>,NameContext,String); [None]->self(); updateAndGetFields()->[None]; RecordBuilder(String,boolean)->[None]; getRecordSchema()->[None]; doc(String)->[None]; [None]->map(); [None]->builder(String); [None]->toJsonNode(Object); [None]->items(); [None]->create(Completion<R>,NameContext); [None]->items(Schema); ArrayBuilder(Schema)->[None]; [None]->ArrayBuilder(Completion<R>,NameContext); [None]->self(); build()->[None]; errorType(String)->[None]; enumType(String,String...)->[None]; [None]->array(); [None]->nullable(); [None]->enumeration(String); recordType(String)->[None]; [None]->unionOf(); mapType(Schema)->[None]; [None]->record(String); fixedType(String,int)->[None]; unionType(Schema...)->[None]; recordReference(String)->[None]; checkRequired(Object,String,Object...)->[None]; [None]->create(Completion<R>,NameContext,String); namespace(String)->[None]; aliases(String...)->[None]; [None]->FixedBuilder(Completion<R>,NameContext,String); [None]->size(int); [None]->self(); build()->[None]; doc(String)->[None]; FixedBuilder(String,int)->[None]"
e6549b48,Scott Carey,2013-07-28 22:10:12,AVRO-1325 Enhanced Schema Builder API,lang/java/avro/src/test/java/org/apache/avro/TestSchema.java,testSplitSchemaBuild()->testSplitSchemaBuild()
e6549b48,Scott Carey,2013-07-28 22:10:12,AVRO-1325 Enhanced Schema Builder API,lang/java/avro/src/test/java/org/apache/avro/TestSchemaBuilder.java,"[None]->testNamesFailRedefined(); [None]->testInt(); [None]->checkField(Schema,Schema,String); [None]->testNamesFailAbsent(); [None]->testFloat(); [None]->testBadDefault(); testNamespaces()->testNamespaces(); testMap()->testMap(); [None]->testDuble(); [None]->testNull(); testRecord()->testRecord(); testRecursiveRecord()->testRecursiveRecord(); fields(Schema.Field...)->[None]; [None]->testBoolean(); testMissingRecordName()->testMissingRecordName(); [None]->testNameReserved(); [None]->testProps(); [None]->testLong(); [None]->testNames(); [None]->testFieldShortcuts(); testArray()->testArray(); testUnion()->[None]; [None]->testFields(); testEnum()->testEnum(); [None]->testDoc(); [None]->testUnionAndNullable(); [None]->primitive(Schema.Type,Schema); [None]->testFieldTypesAndDefaultValues(); [None]->testBytes(); [None]->testUnionFieldBuild(); testDefaults()->testDefaults(); [None]->testString(); testFixed()->testFixed(); testError()->[None]; testRecordAll()->[None]"
e6549b48,Scott Carey,2013-07-28 22:10:12,AVRO-1325 Enhanced Schema Builder API,lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.java,generate()->generate(); slurp(File)->slurp(File)
1579ab1a,James Baldassari,2013-07-15 00:53:28,AVRO-1297. NettyTransceiver: Provide overloaded close(boolean awaitCompletion),lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,close()->close(); [None]->close(boolean)
6e79ea1e,Doug Cutting,2013-07-10 16:40:06,AVRO-1261. Fix tests whose generated javadoc has changed.,lang/java/tools/src/test/compiler/output-string/avro/examples/baseball/Player.java,
6e79ea1e,Doug Cutting,2013-07-10 16:40:06,AVRO-1261. Fix tests whose generated javadoc has changed.,lang/java/tools/src/test/compiler/output/Player.java,
ae6eede4,Doug Cutting,2013-07-09 21:57:43,AVRO-1351. Extend SortedKeyValueFile to support data models besides generic.,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,"[None]->createDatumWriter(Schema); deepCopy(Schema,T)->deepCopy(Schema,T)"
ae6eede4,Doug Cutting,2013-07-09 21:57:43,AVRO-1351. Extend SortedKeyValueFile to support data models besides generic.,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,[None]->createDatumWriter(Schema)
ae6eede4,Doug Cutting,2013-07-09 21:57:43,AVRO-1351. Extend SortedKeyValueFile to support data models besides generic.,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,[None]->createDatumWriter(Schema)
ae6eede4,Doug Cutting,2013-07-09 21:57:43,AVRO-1351. Extend SortedKeyValueFile to support data models besides generic.,lang/java/mapred/src/main/java/org/apache/avro/hadoop/file/SortedKeyValueFile.java,"Writer(Options)->Writer(Options); [None]->getDataModel(); [None]->withDataModel(GenericData); append(K,V)->append(K,V); [None]->getDataModel(); [None]->withDataModel(GenericData); loadIndexFile(Configuration,Path,Schema)->loadIndexFile(Configuration,Path,Schema); Reader(Options)->Reader(Options); get(K)->get(K)"
ae6eede4,Doug Cutting,2013-07-09 21:57:43,AVRO-1351. Extend SortedKeyValueFile to support data models besides generic.,lang/java/mapred/src/test/java/org/apache/avro/hadoop/file/TestSortedKeyValueFile.java,[None]->testAlternateModel()
ae6eede4,Doug Cutting,2013-07-09 21:57:43,AVRO-1351. Extend SortedKeyValueFile to support data models besides generic.,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,[None]->createDatumWriter(Schema)
ae6eede4,Doug Cutting,2013-07-09 21:57:43,AVRO-1351. Extend SortedKeyValueFile to support data models besides generic.,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,[None]->createDatumWriter(Schema)
c979ba85,Doug Cutting,2013-07-02 18:00:11,AVRO-1292. Java: Fix potential client blocking in NettyTransceiver.  Contributed by James Baldassari.,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,"disconnect(boolean,boolean,Throwable)->disconnect(boolean,boolean,Throwable); writeBuffers(List<ByteBuffer>)->writeBuffers(List<ByteBuffer>); [None]->createNettyClientAvroHandler(); buildDefaultBootstrapOptions(Long)->buildDefaultBootstrapOptions(Long); NettyClientAvroHandler()->NettyClientAvroHandler(); writeDataPack(NettyDataPack)->writeDataPack(NettyDataPack); getChannel()->getChannel(); NettyTransceiver(InetSocketAddress,ChannelFactory,Map<String, Object>)->NettyTransceiver(InetSocketAddress,ChannelFactory,Map<String, Object>)"
ecee999e,Doug Cutting,2013-07-02 17:45:37,AVRO-1293. Java: Fix potential deadlock in NettyTransceiver. Contributed by James Baldassari.,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,"disconnect(boolean,boolean,Throwable)->disconnect(boolean,boolean,Throwable)"
9199bac9,Doug Cutting,2013-05-16 17:33:53,AVRO-1331. Java: Fix schema-parsing incompatibility introduced in AVRO-1295.,lang/java/avro/src/main/java/org/apache/avro/Schema.java,"parse(JsonNode,Names)->parse(JsonNode,Names)"
d32617f8,Scott Carey,2013-05-15 21:00:11,AVRO-1314. Java: add @threadSafe annotation to maven plugins.,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,
d32617f8,Scott Carey,2013-05-15 21:00:11,AVRO-1314. Java: add @threadSafe annotation to maven plugins.,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,
d32617f8,Scott Carey,2013-05-15 21:00:11,AVRO-1314. Java: add @threadSafe annotation to maven plugins.,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,
711a4ed4,Doug Cutting,2013-05-09 22:15:16,AVRO-1316. Java: Fix compiler to split long schema string constants so javac can compile them.  Contributed by Jeremy Kahn.,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,"[None]->parse(String,String...)"
711a4ed4,Doug Cutting,2013-05-09 22:15:16,AVRO-1316. Java: Fix compiler to split long schema string constants so javac can compile them.  Contributed by Jeremy Kahn.,lang/java/avro/src/main/java/org/apache/avro/Schema.java,"[None]->parse(String,String...)"
711a4ed4,Doug Cutting,2013-05-09 22:15:16,AVRO-1316. Java: Fix compiler to split long schema string constants so javac can compile them.  Contributed by Jeremy Kahn.,lang/java/avro/src/test/java/org/apache/avro/TestProtocol.java,[None]->testSplitProtocolBuild()
711a4ed4,Doug Cutting,2013-05-09 22:15:16,AVRO-1316. Java: Fix compiler to split long schema string constants so javac can compile them.  Contributed by Jeremy Kahn.,lang/java/avro/src/test/java/org/apache/avro/TestSchema.java,
711a4ed4,Doug Cutting,2013-05-09 22:15:16,AVRO-1316. Java: Fix compiler to split long schema string constants so javac can compile them.  Contributed by Jeremy Kahn.,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,[None]->javaSplit(String)
711a4ed4,Doug Cutting,2013-05-09 22:15:16,AVRO-1316. Java: Fix compiler to split long schema string constants so javac can compile them.  Contributed by Jeremy Kahn.,lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,testManglingForRecords()->testManglingForRecords(); [None]->testProtocolSplit(); [None]->testSchemaSplit()
711a4ed4,Doug Cutting,2013-05-09 22:15:16,AVRO-1316. Java: Fix compiler to split long schema string constants so javac can compile them.  Contributed by Jeremy Kahn.,lang/java/tools/src/test/java/org/apache/avro/tool/TestSpecificCompilerTool.java,testCompileSchemasUsingString()->testCompileSchemasUsingString()
82441729,Doug Cutting,2013-05-09 21:04:47,AVRO-1326. Java: Fix bug in BZip2 codec.,lang/java/avro/src/main/java/org/apache/avro/file/BZip2Codec.java,compress(ByteBuffer)->compress(ByteBuffer)
82441729,Doug Cutting,2013-05-09 21:04:47,AVRO-1326. Java: Fix bug in BZip2 codec.,lang/java/avro/src/test/java/org/apache/avro/file/TestBZip2Codec.java,testBZip2CompressionAndDecompression()->testBZip2CompressionAndDecompression()
23201deb,Doug Cutting,2013-05-09 21:00:45,AVRO-1327. Java: Make GenericEnumSymbol implement Comparable.,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,[None]->compareTo(GenericEnumSymbol)
23201deb,Doug Cutting,2013-05-09 21:00:45,AVRO-1327. Java: Make GenericEnumSymbol implement Comparable.,lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,
23201deb,Doug Cutting,2013-05-09 21:00:45,AVRO-1327. Java: Make GenericEnumSymbol implement Comparable.,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,[None]->testEnumCompare()
52fe3505,Doug Cutting,2013-05-09 20:55:06,AVRO-1319. Java: Add command line tools to generate random data files and to convert Avro to Trevni.,lang/java/tools/src/main/java/org/apache/avro/tool/CreateRandomFileTool.java,
52fe3505,Doug Cutting,2013-05-09 20:55:06,AVRO-1319. Java: Add command line tools to generate random data files and to convert Avro to Trevni.,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,Main()->Main()
52fe3505,Doug Cutting,2013-05-09 20:55:06,AVRO-1319. Java: Add command line tools to generate random data files and to convert Avro to Trevni.,lang/java/tools/src/main/java/org/apache/avro/tool/ToTrevniTool.java,
52fe3505,Doug Cutting,2013-05-09 20:55:06,AVRO-1319. Java: Add command line tools to generate random data files and to convert Avro to Trevni.,lang/java/tools/src/test/java/org/apache/avro/tool/TestCreateRandomFileTool.java,
52fe3505,Doug Cutting,2013-05-09 20:55:06,AVRO-1319. Java: Add command line tools to generate random data files and to convert Avro to Trevni.,lang/java/tools/src/test/java/org/apache/avro/tool/TestToTrevniTool.java,
258f800d,Doug Cutting,2013-05-08 17:35:51,Java: Fix Trevni to correctly read unions and specific enums.,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,"[None]->createEnum(String,Schema)"
258f800d,Doug Cutting,2013-05-08 17:35:51,Java: Fix Trevni to correctly read unions and specific enums.,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"createEnum(String,Schema)->createEnum(String,Schema)"
258f800d,Doug Cutting,2013-05-08 17:35:51,Java: Fix Trevni to correctly read unions and specific enums.,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,"[None]->createEnum(String,Schema)"
258f800d,Doug Cutting,2013-05-08 17:35:51,Java: Fix Trevni to correctly read unions and specific enums.,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,"createEnum(String,Schema)->[None]"
258f800d,Doug Cutting,2013-05-08 17:35:51,Java: Fix Trevni to correctly read unions and specific enums.,lang/java/trevni/avro/src/main/java/org/apache/trevni/avro/AvroColumnReader.java,"read(Schema)->read(Schema); nextValue(Schema,int)->nextValue(Schema,int)"
2e102f67,Scott Carey,2013-05-02 01:01:47,AVRO-1313. Java: Add system property avro.disable.unsafe for disabling     use of sun.misc.Unsafe.,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessReflect.java,ReflectionBasedAccessor(Field)->ReflectionBasedAccessor(Field)
2e102f67,Scott Carey,2013-05-02 01:01:47,AVRO-1313. Java: Add system property avro.disable.unsafe for disabling     use of sun.misc.Unsafe.,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectionUtil.java,
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,"readRecord(Object,Schema,ResolvingDecoder)->readRecord(Object,Schema,ResolvingDecoder); [None]->readField(Object,Field,Object,ResolvingDecoder,Object)"
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,"writeRecord(Schema,Object,Encoder)->writeRecord(Schema,Object,Encoder); [None]->writeField(Object,Field,Encoder,Object)"
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,"configureBlockSize(int)->configureBlockSize(int); blockingBinaryEncoder(OutputStream,BinaryEncoder)->blockingBinaryEncoder(OutputStream,BinaryEncoder)"
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/reflect/ArrayAccessor.java,
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccess.java,
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessReflect.java,
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessUnsafe.java,
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessor.java,
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,"getFields(Class)->[None]; setField(Object,String,int,Object)->setField(Object,String,int,Object); setElement(Schema,Type)->setElement(Schema,Type); createSchema(Type,Map<String, Schema>)->createSchema(Type,Map<String, Schema>); [None]->setField(Object,String,int,Object,Object); getClass(Schema)->getClass(Schema); [None]->getFieldAccessors(Class<?>,Schema); [None]->getCachedFields(Class<?>); [None]->getRecordState(Object,Schema); getField(Object,String,int)->getField(Object,String,int); findField(Class,String)->[None]; getClassProp(Schema,String)->getClassProp(Schema,String); [None]->getClassAccessorData(Class<?>); createFieldSchema(Field,Map<String, Schema>)->createFieldSchema(Field,Map<String, Schema>); getField(Class,String)->[None]; [None]->getFields(Class<?>,boolean); [None]->getField(Object,String,int,Object); [None]->getAccessorForField(Object,String,int,Object); [None]->getFieldAccessor(Class<?>,String)"
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,"[None]->readJavaArray(Object,Schema,long,ResolvingDecoder); [None]->readObjectArray(Object[],Schema,long,ResolvingDecoder); [None]->readCollection(Collection<Object>,Schema,long,ResolvingDecoder); newArray(Object,int,Schema)->newArray(Object,int,Schema); readInt(Object,Schema,Decoder)->readInt(Object,Schema,Decoder); addToArray(Object,long,Object)->addToArray(Object,long,Object); readBytes(Object,Schema,Decoder)->readBytes(Object,Schema,Decoder); [None]->readArray(Object,Schema,ResolvingDecoder); [None]->readPrimitiveArray(Object,Class<?>,long,ResolvingDecoder); [None]->readField(Object,Field,Object,ResolvingDecoder,Object)"
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,"[None]->arrayError(Class<?>,Schema.Type); getArraySize(Object)->[None]; write(Schema,Object,Encoder)->write(Schema,Object,Encoder); [None]->writeArray(Schema,Object,Encoder); [None]->writeField(Object,Field,Encoder,Object); getArrayElements(Object)->[None]; [None]->writeObjectArray(Schema,Object[],Encoder)"
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectionUtil.java,
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflect.java,"equals(Object)->equals(Object); toString()->toString(); equals(Object)->equals(Object); testNoPackage()->testNoPackage(); [None]->testPrimitiveArray(); checkStringable(Class,String)->checkStringable(Class,String); equals(Object)->equals(Object); equals(Object)->equals(Object); equals(Object)->equals(Object); [None]->testPrimitiveArrays(boolean); equals(Object)->equals(Object); equals(Object)->equals(Object); equals(Object)->equals(Object); equals(Object)->equals(Object); hashCode()->hashCode(); equals(Object)->equals(Object); hashCode()->hashCode(); equals(Object)->equals(Object); [None]->testPrimitiveArray(Class<?>,boolean); [None]->checkBinary(ReflectData,Schema,Object,boolean,boolean); [None]->randomFor(Class<?>,Random); checkBinary(ReflectData,Schema,Object,boolean)->checkBinary(ReflectData,Schema,Object,boolean); testUnionWithCollection()->testUnionWithCollection(); [None]->testPrimitiveArrayBlocking(); testNullArray()->testNullArray(); testUnionWithMap()->testUnionWithMap(); testUnionWithBytes()->testUnionWithBytes()"
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectionUtil.java,
40650540,Scott Carey,2013-04-30 16:18:26,AVRO-1282. Java: Use sun.misc.Unsafe to improve Reflect API Performance.     (Leo Romanoff via scottcarey),lang/java/ipc/src/test/java/org/apache/avro/io/Perf.java,"[None]->populateLongArray(Random); printResult(long,Test,String)->printResult(long,Test,String); [None]->Rec(); [None]->populateDoubleArray(Random,int); SpecificTest(String,String)->SpecificTest(String,String); [None]->smallArraySize(Random); [None]->largeArraySize(Random); getReaderSchema()->getReaderSchema(); [None]->populateFloatArray(Random,int); [None]->newEncoder(ByteArrayOutputStream); getEncoder()->[None]; getReaderSchema()->getReaderSchema(); [None]->populateFloatArray(Random,boolean); RecordWithOutOfOrder()->RecordWithOutOfOrder(); [None]->populateIntArray(Random); RecordWithPromotion()->RecordWithPromotion(); readInternal(Decoder)->readInternal(Decoder); newEncoder(OutputStream)->[None]; init()->init(); [None]->getOutputStream(); [None]->newEncoder(ByteArrayOutputStream); newEncoder()->[None]; getEncoder()->getEncoder(); BasicTest(String,String,int)->BasicTest(String,String,int); getReaderSchema()->getReaderSchema(); printHeader()->printHeader(); [None]->populateDoubleArray(Random); writeInternal(Encoder)->writeInternal(Encoder); RecordWithDefault()->RecordWithDefault(); readInternal(Decoder)->readInternal(Decoder)"
866a68df,Thomas White,2013-04-29 11:37:57,AVRO-1274. Java: Add a schema builder API.,lang/java/avro/src/main/java/org/apache/avro/Schema.java,
866a68df,Thomas White,2013-04-29 11:37:57,AVRO-1274. Java: Add a schema builder API.,lang/java/avro/src/main/java/org/apache/avro/SchemaBuilder.java,
866a68df,Thomas White,2013-04-29 11:37:57,AVRO-1274. Java: Add a schema builder API.,lang/java/avro/src/main/java/org/apache/avro/SchemaBuilderException.java,
866a68df,Thomas White,2013-04-29 11:37:57,AVRO-1274. Java: Add a schema builder API.,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,
866a68df,Thomas White,2013-04-29 11:37:57,AVRO-1274. Java: Add a schema builder API.,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,
866a68df,Thomas White,2013-04-29 11:37:57,AVRO-1274. Java: Add a schema builder API.,lang/java/avro/src/test/java/org/apache/avro/TestSchemaBuilder.java,
3e35fd44,Doug Cutting,2013-04-26 22:12:16,AVRO-1307. Java: Add 'cat' tool to append and sample data files.  Contributed by Vincenz Priesnitz.,lang/java/tools/src/main/java/org/apache/avro/tool/CatTool.java,
3e35fd44,Doug Cutting,2013-04-26 22:12:16,AVRO-1307. Java: Add 'cat' tool to append and sample data files.  Contributed by Vincenz Priesnitz.,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,Main()->Main()
3e35fd44,Doug Cutting,2013-04-26 22:12:16,AVRO-1307. Java: Add 'cat' tool to append and sample data files.  Contributed by Vincenz Priesnitz.,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,[None]->getFiles(String); [None]->getFiles(List<String>); [None]->openFromFS(Path)
3e35fd44,Doug Cutting,2013-04-26 22:12:16,AVRO-1307. Java: Add 'cat' tool to append and sample data files.  Contributed by Vincenz Priesnitz.,lang/java/tools/src/test/java/org/apache/avro/tool/TestCatTool.java,
c880210c,Doug Cutting,2013-04-23 20:15:55,AVRO-1308. Java: Fix repeated protobuf messages & enums.  Contributed by Steve Zesch.,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,"setField(Object,String,int,Object,Object)->setField(Object,String,int,Object,Object); getSchema(FieldDescriptor)->getSchema(FieldDescriptor); getField(Object,String,int,Object)->getField(Object,String,int,Object); [None]->getNonRepeatedSchema(FieldDescriptor); getSchema(Descriptor)->getSchema(Descriptor)"
c880210c,Doug Cutting,2013-04-23 20:15:55,AVRO-1308. Java: Fix repeated protobuf messages & enums.  Contributed by Steve Zesch.,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumReader.java,"createEnum(String,Schema)->createEnum(String,Schema)"
c880210c,Doug Cutting,2013-04-23 20:15:55,AVRO-1308. Java: Fix repeated protobuf messages & enums.  Contributed by Steve Zesch.,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumWriter.java,"writeEnum(Schema,Object,Encoder)->writeEnum(Schema,Object,Encoder)"
