method,pattern,space,score,target,issue
org.apache.avro.io.JsonDecoder.skipString(),,org.apache.avro.io.JsonDecoder.skipString(),0.04401718827066209,,
"org.apache.avro.io.JsonDecoder.readFixed(byte[], int, int)",,"org.apache.avro.io.JsonDecoder.readFixed(byte[], int, int)",0.04376656022377323,,
"org.apache.avro.ipc.DatagramServer.DatagramServer(Responder, SocketAddress)",,"org.apache.avro.ipc.DatagramServer.DatagramServer(Responder, SocketAddress)",0.04353866570997894,,
"org.apache.avro.io.JsonEncoder.doAction(Symbol, Symbol)",,"org.apache.avro.io.JsonEncoder.doAction(Symbol, Symbol)",0.04299707512153743,,
org.apache.avro.specific.SpecificCompiler.unbox(Schema),,org.apache.avro.specific.SpecificCompiler.unbox(Schema),0.042341573946200396,,
"org.apache.avro.ipc.ResponderServlet.doPost(HttpServletRequest, HttpServletResponse)",,"org.apache.avro.ipc.ResponderServlet.doPost(HttpServletRequest, HttpServletResponse)",0.04211882816114691,,
"org.apache.avro.Schema.toJson(Names, JsonGenerator)",,"org.apache.avro.Schema.toJson(Names, JsonGenerator)",0.04133930678348576,,
"org.apache.avro.ipc.stats.StatsPlugin.publish(RPCContext, Stopwatch)",,"org.apache.avro.ipc.stats.StatsPlugin.publish(RPCContext, Stopwatch)",0.04124955278745055,,
"org.apache.avro.tool.DataFileGetSchemaTool.run(InputStream, PrintStream, PrintStream, List<String>)",,"org.apache.avro.tool.DataFileGetSchemaTool.run(InputStream, PrintStream, PrintStream, List<String>)",0.04099990041004325,,
"org.apache.avro.generic.GenericDatumReader.setField(Object, String, int, Object)",FreqExec,"org.apache.avro.generic.GenericDatumReader.setField(Object, String, int, Object), org.apache.avro.generic.GenericDatumReader.readRecord(Object, Schema, ResolvingDecoder)",0.0408843776087488,,
org.apache.avro.Protocol.setTypes(Collection<Schema>),,org.apache.avro.Protocol.setTypes(Collection<Schema>),0.04076083134821022,,
org.apache.avro.io.BlockingBinaryEncoder.writeArrayStart(),,org.apache.avro.io.BlockingBinaryEncoder.writeArrayStart(),0.04045480151541802,,
org.apache.avro.io.BlockingBinaryEncoder.writeMapStart(),,org.apache.avro.io.BlockingBinaryEncoder.writeMapStart(),0.04045475383480172,,
org.apache.avro.io.JsonDecoder.error(String),,org.apache.avro.io.JsonDecoder.error(String),0.040204081632690195,,
"org.apache.avro.reflect.ReflectData.getField(Class, String)",,"org.apache.avro.reflect.ReflectData.getField(Class, String)",0.03941282262795646,,
org.apache.avro.file.DataFileWriter.append(D),,org.apache.avro.file.DataFileWriter.append(D),0.03924592392715757,,
org.apache.avro.io.BinaryDecoder.readBytes(ByteBuffer),,org.apache.avro.io.BinaryDecoder.readBytes(ByteBuffer),0.03916623658258835,,
org.apache.avro.Schema.equals(Object),,org.apache.avro.Schema.equals(Object),0.03877911858813647,,
org.apache.avro.io.JsonEncoder.writeIndex(int),,org.apache.avro.io.JsonEncoder.writeIndex(int),0.03807421426015562,,
org.apache.avro.AvroRuntimeException.AvroRuntimeException(Throwable),,org.apache.avro.AvroRuntimeException.AvroRuntimeException(Throwable),0.037619047637787624,,
"org.apache.avro.reflect.ReflectDatumWriter.write(Schema, Object, Encoder)",,"org.apache.avro.reflect.ReflectDatumWriter.write(Schema, Object, Encoder)",0.03750877895433271,,
org.apache.avro.io.JsonDecoder.doSkipFixed(int),,org.apache.avro.io.JsonDecoder.doSkipFixed(int),0.03696383836535895,,
org.apache.avro.Protocol.getMD5(),,org.apache.avro.Protocol.getMD5(),0.03683654019725328,,
"org.apache.avro.file.LengthLimitedInputStream.read(byte[], int, int)",,"org.apache.avro.file.LengthLimitedInputStream.read(byte[], int, int)",0.03680630162460174,,
org.apache.avro.ipc.HttpTransceiver.transceive(List<ByteBuffer>),HotCallee,org.apache.avro.ipc.HttpTransceiver.transceive(List<ByteBuffer>),0.03634381881309076,,
org.apache.avro.ipc.Responder.Responder(Protocol),,org.apache.avro.ipc.Responder.Responder(Protocol),0.03572391451125149,,
org.apache.avro.util.Utf8.setLength(int),FreqExec,"org.apache.avro.util.Utf8.setLength(int), org.apache.avro.io.BinaryDecoder.readString(Utf8), org.apache.avro.RandomData.randomUtf8(Random, int)",0.03537480883941214,,
org.apache.avro.io.parsing.Parser.expandStack(),FreqExec,"org.apache.avro.io.parsing.Parser.expandStack(), org.apache.avro.io.parsing.Parser.pushProduction(Symbol)",0.03509919254659175,,
org.apache.avro.file.DataFileStream.getMetaString(String),,org.apache.avro.file.DataFileStream.getMetaString(String),0.034992237400823294,,
org.apache.avro.file.DataFileStream.next(),HotCallee,"org.apache.avro.file.DataFileStream.next(), org.apache.avro.file.DataFileStream.next(D)",0.03407433943391839,,
org.apache.avro.Schema.parseJson(String),,org.apache.avro.Schema.parseJson(String),0.034071386977568605,,
"org.apache.avro.io.DecoderFactory.createBinaryDecoder(byte[], BinaryDecoder)",,"org.apache.avro.io.DecoderFactory.createBinaryDecoder(byte[], BinaryDecoder)",0.03395160978977927,,
org.apache.avro.file.DataFileWriter.generateSync(),,org.apache.avro.file.DataFileWriter.generateSync(),0.03372745379355099,,
"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Object, Decoder)",FreqExec,"org.apache.avro.io.ResolvingDecoder.ResolvingDecoder(Object, Decoder), org.apache.avro.generic.GenericDatumReader.read(D, Decoder)",0.03337819865879792,,
"org.apache.avro.io.BlockingBinaryEncoder.writeBytes(byte[], int, int)",,"org.apache.avro.io.BlockingBinaryEncoder.writeBytes(byte[], int, int)",0.03310840272709975,,
org.apache.avro.Schema.parse(File),,org.apache.avro.Schema.parse(File),0.033107769423591726,,
org.apache.avro.io.JsonDecoder.skipMap(),,org.apache.avro.io.JsonDecoder.skipMap(),0.0328358921397032,,
org.apache.avro.io.JsonDecoder.skipArray(),,org.apache.avro.io.JsonDecoder.skipArray(),0.03283583538866195,,
org.apache.avro.io.JsonDecoder.readBytes(ByteBuffer),,org.apache.avro.io.JsonDecoder.readBytes(ByteBuffer),0.032767691611941666,,
org.apache.avro.Protocol.parse(String),,org.apache.avro.Protocol.parse(String),0.03263157894737842,,
org.apache.avro.ipc.stats.Stopwatch.elapsedNanos(),,org.apache.avro.ipc.stats.Stopwatch.elapsedNanos(),0.03240601666285137,,
org.apache.avro.file.DataFileStream.nextBlock(DataBlock),HotCallee,"org.apache.avro.file.DataFileStream.nextBlock(DataBlock), org.apache.avro.io.BinaryDecoder.readFixed(byte[], int, int)",0.03239369430772895,,
org.apache.avro.ipc.ByteBufferOutputStream.writeBuffer(ByteBuffer),,org.apache.avro.ipc.ByteBufferOutputStream.writeBuffer(ByteBuffer),0.032155389814612675,org.apache.avro.ipc.ByteBufferOutputStream.writeBuffer(ByteBuffer),AVRO-512
org.apache.avro.io.BinaryDecoder.readDouble(),,org.apache.avro.io.BinaryDecoder.readDouble(),0.032087518552735,,
"org.apache.avro.ipc.ByteBufferInputStream.read(byte[], int, int)",,"org.apache.avro.ipc.ByteBufferInputStream.read(byte[], int, int)",0.031725923625026825,,
org.apache.avro.specific.SpecificData.getProtocol(Class),,org.apache.avro.specific.SpecificData.getProtocol(Class),0.03152614725587739,,
"org.apache.avro.reflect.ReflectData.getClassProp(Schema, String)",,"org.apache.avro.reflect.ReflectData.getClassProp(Schema, String)",0.03152166311004054,,
"org.apache.avro.io.ValidatingEncoder.writeFixed(byte[], int, int)",,"org.apache.avro.io.ValidatingEncoder.writeFixed(byte[], int, int)",0.03133906286358405,,
org.apache.avro.io.BlockingBinaryEncoder.startItem(),,org.apache.avro.io.BlockingBinaryEncoder.startItem(),0.030862969105608446,,
org.apache.avro.io.JsonEncoder.writeEnum(int),,org.apache.avro.io.JsonEncoder.writeEnum(int),0.030862871971136106,,
org.apache.avro.io.BinaryDecoder.readFloat(),,org.apache.avro.io.BinaryDecoder.readFloat(),0.030454794977124854,,
org.apache.avro.io.ValidatingDecoder.readEnum(),,org.apache.avro.io.ValidatingDecoder.readEnum(),0.03045470847055403,,
org.apache.avro.io.JsonDecoder.readLong(),,org.apache.avro.io.JsonDecoder.readLong(),0.030388401506193506,,
org.apache.avro.io.JsonDecoder.readInt(),,org.apache.avro.io.JsonDecoder.readInt(),0.030387662275657867,,
org.apache.avro.io.JsonDecoder.readFloat(),,org.apache.avro.io.JsonDecoder.readFloat(),0.03038725885008529,,
org.apache.avro.io.BinaryDecoder.doSkipBytes(long),,org.apache.avro.io.BinaryDecoder.doSkipBytes(long),0.030387087669225515,,
org.apache.avro.io.JsonDecoder.readDouble(),,org.apache.avro.io.JsonDecoder.readDouble(),0.030387025386941158,,
org.apache.avro.Protocol.equals(Object),,org.apache.avro.Protocol.equals(Object),0.030093089867535956,,
org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(),,org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(),0.030001647012492208,,
"org.apache.avro.io.JsonEncoder.writeFixed(byte[], int, int)",,"org.apache.avro.io.JsonEncoder.writeFixed(byte[], int, int)",0.029910491308325567,,
"org.apache.avro.ipc.HttpServer.HttpServer(ResponderServlet, int)",,"org.apache.avro.ipc.HttpServer.HttpServer(ResponderServlet, int)",0.02984821300594717,,
org.apache.avro.io.JsonEncoder.writeString(Utf8),,org.apache.avro.io.JsonEncoder.writeString(Utf8),0.029843027012747773,,
org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd(),,org.apache.avro.io.BlockingBinaryEncoder.writeArrayEnd(),0.029753528414457955,,
org.apache.avro.io.BlockingBinaryEncoder.writeMapEnd(),,org.apache.avro.io.BlockingBinaryEncoder.writeMapEnd(),0.02975311610498262,,
org.apache.avro.io.JsonDecoder.readBoolean(),,org.apache.avro.io.JsonDecoder.readBoolean(),0.029434815457628483,,
org.apache.avro.file.DataFileWriter.setCodec(CodecFactory),,org.apache.avro.file.DataFileWriter.setCodec(CodecFactory),0.029387755777033325,,
org.apache.avro.io.JsonDecoder.readMapStart(),,org.apache.avro.io.JsonDecoder.readMapStart(),0.02936697296643078,,
org.apache.avro.io.JsonDecoder.readArrayStart(),,org.apache.avro.io.JsonDecoder.readArrayStart(),0.02936657614639057,,
"org.apache.avro.tool.Util.datumFromFile(Schema, String)",,"org.apache.avro.tool.Util.datumFromFile(Schema, String)",0.029184116606151698,,
org.apache.avro.Schema.parse(InputStream),FreqExec,org.apache.avro.Schema.parse(InputStream),0.028973901106464157,,
org.apache.avro.io.JsonDecoder.doArrayNext(),,org.apache.avro.io.JsonDecoder.doArrayNext(),0.028890829181815358,,
org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema),,org.apache.avro.generic.GenericDatumWriter.GenericDatumWriter(Schema),0.028777742731643324,,
org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema),,org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema),0.028775540970304783,,
"org.apache.avro.generic.GenericDatumWriter.write(D, Encoder)",,"org.apache.avro.generic.GenericDatumWriter.write(D, Encoder)",0.02875604687918419,,
"org.apache.avro.file.DataFileReader.DataFileReader(SeekableInput, DatumReader<D>)",,"org.apache.avro.file.DataFileReader.DataFileReader(SeekableInput, DatumReader<D>)",0.02850329384392841,,
org.apache.avro.io.ValidatingEncoder.writeEnum(int),,org.apache.avro.io.ValidatingEncoder.writeEnum(int),0.028481919807361537,,
org.apache.avro.file.DataFileWriter.close(),,org.apache.avro.file.DataFileWriter.close(),0.02837219892933493,,
org.apache.avro.ipc.ByteBufferOutputStream.write(int),,org.apache.avro.ipc.ByteBufferOutputStream.write(int),0.02834586466166413,,
"org.apache.avro.file.DataFileWriter.setMeta(String, String)",,"org.apache.avro.file.DataFileWriter.setMeta(String, String)",0.02827783745077978,,
org.apache.avro.file.DataFileWriter.DataFileWriter(DatumWriter<D>),,org.apache.avro.file.DataFileWriter.DataFileWriter(DatumWriter<D>),0.028231300998050934,,
org.apache.avro.file.DataFileReader.blockFinished(),FreqExec,"org.apache.avro.file.DataFileReader.blockFinished(), org.apache.avro.file.DataFileStream.next(D)",0.0280027330766716,,
org.apache.avro.util.Utf8.Utf8(),FreqExec,"org.apache.avro.util.Utf8.Utf8(), org.apache.avro.io.BinaryDecoder.readString(Utf8), org.apache.avro.RandomData.randomUtf8(Random, int)",0.02798079052855675,,
org.apache.avro.io.JsonEncoder.writeArrayEnd(),,org.apache.avro.io.JsonEncoder.writeArrayEnd(),0.027869865227075193,,
org.apache.avro.io.JsonEncoder.writeMapEnd(),,org.apache.avro.io.JsonEncoder.writeMapEnd(),0.027869779589865085,,
"org.apache.avro.specific.SpecificData.compare(Object, Object, Schema)",,"org.apache.avro.specific.SpecificData.compare(Object, Object, Schema)",0.02786967501862331,,
org.apache.avro.ipc.stats.Stopwatch.stop(),,org.apache.avro.ipc.stats.Stopwatch.stop(),0.027665593232253267,,
org.apache.avro.io.JsonDecoder.doMapNext(),,org.apache.avro.io.JsonDecoder.doMapNext(),0.02746231558517376,,
"org.apache.avro.reflect.ReflectData.getSchema(Type, Map<String, Schema>)",,"org.apache.avro.reflect.ReflectData.getSchema(Type, Map<String, Schema>)",0.027393868511912077,,
"org.apache.avro.reflect.ReflectDatumReader.readInt(Object, Schema, Decoder)",,"org.apache.avro.reflect.ReflectDatumReader.readInt(Object, Schema, Decoder)",0.027325456699922857,,
org.apache.avro.Protocol.parse(JsonParser),,org.apache.avro.Protocol.parse(JsonParser),0.02698551968048375,,
org.apache.avro.file.DataFileReader.seek(long),,org.apache.avro.file.DataFileReader.seek(long),0.02653074542611979,,
org.apache.avro.io.JsonDecoder.checkFixed(int),,org.apache.avro.io.JsonDecoder.checkFixed(int),0.026509132465991368,,
"org.apache.avro.RandomData.RandomData(Schema, int, long)",,"org.apache.avro.RandomData.RandomData(Schema, int, long)",0.026462588769932276,,
"org.apache.avro.file.DataFileReader.DataFileReader(File, DatumReader<D>)",,"org.apache.avro.file.DataFileReader.DataFileReader(File, DatumReader<D>)",0.026406299483145934,,
org.apache.avro.io.JsonEncoder.startItem(),,org.apache.avro.io.JsonEncoder.startItem(),0.02637331893041301,,
org.apache.avro.io.BinaryDecoder.readString(Utf8),,org.apache.avro.io.BinaryDecoder.readString(Utf8),0.02626213802019395,,
org.apache.avro.ipc.stats.Stopwatch.start(),,org.apache.avro.ipc.stats.Stopwatch.start(),0.02623702157745427,,
"org.apache.avro.ipc.Requestor.Requestor(Protocol, Transceiver)",,"org.apache.avro.ipc.Requestor.Requestor(Protocol, Transceiver)",0.026122451784613487,,
org.apache.avro.io.BinaryDecoder.readBoolean(),FreqExec,"org.apache.avro.io.BinaryDecoder.readBoolean(), org.apache.avro.io.ValidatingDecoder.readBoolean()",0.02607106969014729,,
"org.apache.avro.RandomData.randomBytes(Random, int)",,"org.apache.avro.RandomData.randomBytes(Random, int)",0.02605455560864171,,
"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, JsonGenerator)",,"org.apache.avro.io.JsonEncoder.JsonEncoder(Schema, JsonGenerator)",0.02602915371748311,,
org.apache.avro.file.DataFileStream.resolveCodec(),,org.apache.avro.file.DataFileStream.resolveCodec(),0.025965766498100378,,
org.apache.avro.util.Utf8.toString(),,org.apache.avro.util.Utf8.toString(),0.025902063230330744,,
org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketChannel),,org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketChannel),0.02552034869316058,,
"org.apache.avro.specific.SpecificCompiler.makePath(String, String)",,"org.apache.avro.specific.SpecificCompiler.makePath(String, String)",0.02548873371605755,,
org.apache.avro.io.BlockingBinaryEncoder.writeInt(int),,org.apache.avro.io.BlockingBinaryEncoder.writeInt(int),0.025420777734482543,,
"org.apache.avro.file.DataFileWriter.setMetaInternal(String, String)",,"org.apache.avro.file.DataFileWriter.setMetaInternal(String, String)",0.025420698570454623,,
org.apache.avro.io.ValidatingDecoder.arrayNext(),,org.apache.avro.io.ValidatingDecoder.arrayNext(),0.025017757456798746,,
org.apache.avro.io.ValidatingDecoder.mapNext(),,org.apache.avro.io.ValidatingDecoder.mapNext(),0.025013902897845657,,
"org.apache.avro.reflect.ReflectDatumWriter.getField(Object, String, int)",,"org.apache.avro.reflect.ReflectDatumWriter.getField(Object, String, int)",0.024944587747760667,,
org.apache.avro.Schema.createUnion(List<Schema>),,org.apache.avro.Schema.createUnion(List<Schema>),0.024898207882699728,,
org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketAddress),,org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketAddress),0.02489795918369347,,
org.apache.avro.io.ParsingEncoder.push(),,org.apache.avro.io.ParsingEncoder.push(),0.024876924659507617,,
org.apache.avro.specific.SpecificData.getClassName(Schema),,org.apache.avro.specific.SpecificData.getClassName(Schema),0.02478696894543135,,
"org.apache.avro.specific.SpecificRequestor.getClient(Class<?>, Transceiver, SpecificData)",,"org.apache.avro.specific.SpecificRequestor.getClient(Class<?>, Transceiver, SpecificData)",0.02476323868668516,,
org.apache.avro.io.ValidatingDecoder.readIndex(),,org.apache.avro.io.ValidatingDecoder.readIndex(),0.024693982868453538,,
org.apache.avro.io.BlockingBinaryEncoder.writeBoolean(boolean),,org.apache.avro.io.BlockingBinaryEncoder.writeBoolean(boolean),0.024582887831693094,,
org.apache.avro.io.ValidatingDecoder.readArrayStart(),,org.apache.avro.io.ValidatingDecoder.readArrayStart(),0.024399021188509392,,
"org.apache.avro.reflect.ReflectData.setElement(Schema, Type)",,"org.apache.avro.reflect.ReflectData.setElement(Schema, Type)",0.024242750058439035,,
"org.apache.avro.io.BinaryDecoder.doReadBytes(byte[], int, int)",FreqExec,"org.apache.avro.io.BinaryDecoder.doReadBytes(byte[], int, int), org.apache.avro.io.BinaryDecoder.readFixed(byte[], int, int)",0.024093482670110175,,
"org.apache.avro.ipc.stats.StatsServlet.writeActiveRpc(Writer, RPCContext, Stopwatch)",,"org.apache.avro.ipc.stats.StatsServlet.writeActiveRpc(Writer, RPCContext, Stopwatch)",0.024081632680589708,,
org.apache.avro.io.ValidatingDecoder.readMapStart(),,org.apache.avro.io.ValidatingDecoder.readMapStart(),0.02406521130440974,,
org.apache.avro.io.BlockingBinaryEncoder.writeIndex(int),,org.apache.avro.io.BlockingBinaryEncoder.writeIndex(int),0.023992135494659304,,
org.apache.avro.io.BlockingBinaryEncoder.writeFloat(float),,org.apache.avro.io.BlockingBinaryEncoder.writeFloat(float),0.02399213046639024,,
org.apache.avro.io.BlockingBinaryEncoder.writeLong(long),,org.apache.avro.io.BlockingBinaryEncoder.writeLong(long),0.023992129777586257,,
org.apache.avro.io.BlockingBinaryEncoder.writeDouble(double),,org.apache.avro.io.BlockingBinaryEncoder.writeDouble(double),0.02399212516259958,,
"org.apache.avro.reflect.ReflectDatumReader.setField(Object, String, int, Object)",,"org.apache.avro.reflect.ReflectDatumReader.setField(Object, String, int, Object)",0.02399212364929505,,
org.apache.avro.specific.SpecificCompiler.mangle(String),,org.apache.avro.specific.SpecificCompiler.mangle(String),0.02392433360456839,,
"org.apache.avro.reflect.ReflectRequestor.getClient(Class<?>, Transceiver, ReflectData)",,"org.apache.avro.reflect.ReflectRequestor.getClient(Class<?>, Transceiver, ReflectData)",0.023743544226746165,,
org.apache.avro.io.JsonDecoder.readNull(),,org.apache.avro.io.JsonDecoder.readNull(),0.02358396124716546,,
"org.apache.avro.tool.Util.fileOrStdin(String, InputStream)",,"org.apache.avro.tool.Util.fileOrStdin(String, InputStream)",0.023583960147597068,,
org.apache.avro.io.JsonDecoder.skipBytes(),,org.apache.avro.io.JsonDecoder.skipBytes(),0.02358396007086131,,
org.apache.avro.Schema.Schema(Type),,org.apache.avro.Schema.Schema(Type),0.02334825793395591,,
"org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)",,"org.apache.avro.generic.GenericDatumReader.readFixed(Object, Schema, Decoder)",0.023307352430719037,,
"org.apache.avro.io.BinaryDecoder.configureSource(int, ByteSource)",,"org.apache.avro.io.BinaryDecoder.configureSource(int, ByteSource)",0.023272193406671735,,
"org.apache.avro.io.BinaryDecoder.readFixed(byte[], int, int)",FreqExec,"org.apache.avro.io.BinaryDecoder.readFixed(byte[], int, int), org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int), org.apache.avro.io.Decoder.readFixed(byte[]), org.apache.avro.file.DataFileStream.nextBlock(DataBlock)",0.023271284268041502,,
"org.apache.avro.specific.SpecificResponder.SpecificResponder(Protocol, Object, SpecificData)",,"org.apache.avro.specific.SpecificResponder.SpecificResponder(Protocol, Object, SpecificData)",0.02321142306126562,,
org.apache.avro.file.CodecFactory.fromString(String),,org.apache.avro.file.CodecFactory.fromString(String),0.023039766641827657,,
org.apache.avro.ipc.stats.FloatHistogram.getUnbiasedStdDev(),,org.apache.avro.ipc.stats.FloatHistogram.getUnbiasedStdDev(),0.02303974230444352,,
org.apache.avro.file.LengthLimitedInputStream.read(),,org.apache.avro.file.LengthLimitedInputStream.read(),0.023018259935563168,,
org.apache.avro.Protocol.parseNamespace(JsonNode),,org.apache.avro.Protocol.parseNamespace(JsonNode),0.02297171534925003,,
"org.apache.avro.io.parsing.Parser.Parser(Symbol, ActionHandler)",,"org.apache.avro.io.parsing.Parser.Parser(Symbol, ActionHandler)",0.022899722760955917,,
org.apache.avro.io.ValidatingEncoder.writeIndex(int),,org.apache.avro.io.ValidatingEncoder.writeIndex(int),0.022721864089832646,,
org.apache.avro.io.JsonEncoder.writeArrayStart(),,org.apache.avro.io.JsonEncoder.writeArrayStart(),0.02272142118284461,,
org.apache.avro.io.JsonEncoder.writeMapStart(),,org.apache.avro.io.JsonEncoder.writeMapStart(),0.022721370733100335,,
"org.apache.avro.io.BinaryEncoder.encodeDouble(double, byte[], int)",,"org.apache.avro.io.BinaryEncoder.encodeDouble(double, byte[], int)",0.022653063560630925,,
"org.apache.avro.Schema.getRequiredText(JsonNode, String, String)",,"org.apache.avro.Schema.getRequiredText(JsonNode, String, String)",0.022641556642415926,,
org.apache.avro.io.DirectBinaryDecoder.DirectBinaryDecoder(InputStream),,org.apache.avro.io.DirectBinaryDecoder.DirectBinaryDecoder(InputStream),0.022495529946565666,,
org.apache.avro.io.ResolvingDecoder.readFieldOrder(),,org.apache.avro.io.ResolvingDecoder.readFieldOrder(),0.022449490389879367,,
org.apache.avro.generic.GenericDatumReader.GenericDatumReader(),,org.apache.avro.generic.GenericDatumReader.GenericDatumReader(),0.022381001948539852,,
org.apache.avro.ipc.AvroRemoteException.AvroRemoteException(Object),,org.apache.avro.ipc.AvroRemoteException.AvroRemoteException(Object),0.02235947071325371,,
org.apache.avro.file.DataFileWriter.writeRawBlock(DataBlock),,org.apache.avro.file.DataFileWriter.writeRawBlock(DataBlock),0.022244900801726718,,
"org.apache.avro.generic.GenericDatumReader.createFixed(Object, Schema)",,"org.apache.avro.generic.GenericDatumReader.createFixed(Object, Schema)",0.022179722405168162,,
"org.apache.avro.Schema.createEnum(String, String, String, List<String>)",,"org.apache.avro.Schema.createEnum(String, String, String, List<String>)",0.022176871019532182,,
org.apache.avro.io.ParsingEncoder.pop(),,org.apache.avro.io.ParsingEncoder.pop(),0.02208777794828404,,
"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, InputStream)",,"org.apache.avro.io.JsonDecoder.JsonDecoder(Schema, InputStream)",0.022086046038001433,,
org.apache.avro.BarRecord.equals(Object),,org.apache.avro.BarRecord.equals(Object),0.022065878983182217,,
org.apache.avro.ipc.RPCContext.requestCallMeta(),,org.apache.avro.ipc.RPCContext.requestCallMeta(),0.02201935334677246,,
org.apache.avro.specific.SpecificCompiler.SpecificCompiler(Schema),,org.apache.avro.specific.SpecificCompiler.SpecificCompiler(Schema),0.02163558149222158,,
org.apache.avro.file.DataFileWriter.setSyncInterval(int),,org.apache.avro.file.DataFileWriter.setSyncInterval(int),0.021611170784113114,,
"org.apache.avro.generic.GenericDatumReader.newRecord(Object, Schema)",,"org.apache.avro.generic.GenericDatumReader.newRecord(Object, Schema)",0.02160064088493492,,
org.apache.avro.specific.SpecificRecordBase.equals(Object),,org.apache.avro.specific.SpecificRecordBase.equals(Object),0.02156820636569883,,
org.apache.avro.ipc.SocketTransceiver.close(),,org.apache.avro.ipc.SocketTransceiver.close(),0.021544592747954575,,
"org.apache.avro.file.DataFileWriter.setMeta(String, byte[])",,"org.apache.avro.file.DataFileWriter.setMeta(String, byte[])",0.021543143712539833,,
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.getBinary(Schema, JsonNode)",,"org.apache.avro.io.parsing.ResolvingGrammarGenerator.getBinary(Schema, JsonNode)",0.021292763063226326,,
"org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema, Schema)",,"org.apache.avro.generic.GenericDatumReader.GenericDatumReader(Schema, Schema)",0.021224489795938366,,
org.apache.avro.file.DataFileStream.close(),,org.apache.avro.file.DataFileStream.close(),0.021088438218496878,,
org.apache.avro.Schema.hashCode(),,org.apache.avro.Schema.hashCode(),0.02096666625701455,,
org.apache.avro.io.BlockingBinaryEncoder.setItemCount(long),,org.apache.avro.io.BlockingBinaryEncoder.setItemCount(long),0.020884411513720356,,
org.apache.avro.io.JsonDecoder.init(InputStream),,org.apache.avro.io.JsonDecoder.init(InputStream),0.020753181386751366,,
"org.apache.avro.generic.GenericRequestor.GenericRequestor(Protocol, Transceiver)",,"org.apache.avro.generic.GenericRequestor.GenericRequestor(Protocol, Transceiver)",0.02068027368161644,,
org.apache.avro.ipc.RPCContext.responseCallMeta(),,org.apache.avro.ipc.RPCContext.responseCallMeta(),0.0205907794134745,,
org.apache.avro.ipc.RPCContext.responseHandshakeMeta(),,org.apache.avro.ipc.RPCContext.responseHandshakeMeta(),0.02059077703321836,,
org.apache.avro.ipc.RPCContext.requestHandshakeMeta(),,org.apache.avro.ipc.RPCContext.requestHandshakeMeta(),0.020590775606398787,,
"org.apache.avro.reflect.ReflectDatumWriter.writeString(Schema, Object, Encoder)",,"org.apache.avro.reflect.ReflectDatumWriter.writeString(Schema, Object, Encoder)",0.020590762794599,,
"org.apache.avro.specific.SpecificDatumReader.newRecord(Object, Schema)",,"org.apache.avro.specific.SpecificDatumReader.newRecord(Object, Schema)",0.020455468827853075,,
"org.apache.avro.specific.SpecificDatumReader.createFixed(Object, Schema)",,"org.apache.avro.specific.SpecificDatumReader.createFixed(Object, Schema)",0.020455013714404585,,
org.apache.avro.io.BinaryDecoder.doReadItemCount(),,org.apache.avro.io.BinaryDecoder.doReadItemCount(),0.02036546737057311,,
"org.apache.avro.tool.Util.jsonToGenericDatum(Schema, String)",,"org.apache.avro.tool.Util.jsonToGenericDatum(Schema, String)",0.02034187339350032,,
org.apache.avro.ipc.SocketTransceiver.writeLength(int),,org.apache.avro.ipc.SocketTransceiver.writeLength(int),0.020340360804711338,,
"org.apache.avro.Schema.createRecord(String, String, String, boolean)",,"org.apache.avro.Schema.createRecord(String, String, String, boolean)",0.020204292520713568,,
"org.apache.avro.Schema.createFixed(String, String, String, int)",,"org.apache.avro.Schema.createFixed(String, String, String, int)",0.02020408188082707,,
org.apache.avro.io.ValidatingDecoder.checkFixed(int),FreqExec,"org.apache.avro.io.ValidatingDecoder.checkFixed(int), org.apache.avro.io.ValidatingDecoder.readFixed(byte[], int, int)",0.02017923747754505,,
org.apache.avro.Protocol.parseName(JsonNode),,org.apache.avro.Protocol.parseName(JsonNode),0.02011457250898555,,
org.apache.avro.file.DeflateCodec.equals(Object),,org.apache.avro.file.DeflateCodec.equals(Object),0.020025062656651604,,
org.apache.avro.io.DirectBinaryDecoder.readDouble(),,org.apache.avro.io.DirectBinaryDecoder.readDouble(),0.019795922211990922,,
org.apache.avro.file.DataFileStream.skipSync(),,org.apache.avro.file.DataFileStream.skipSync(),0.0197830159829419,,
org.apache.avro.Schema.getProp(String),,org.apache.avro.Schema.getProp(String),0.019659872216678243,,
