method,Layer,Size,Depth,Width,LOC,Cyclomatic,FanIn,FanOut,Loop,Time,OwnTime,Count,N_Layer,N_Size,N_Depth,N_Width,N_LOC,N_Cyclomatic,N_FanIn,N_FanOut,N_Loop,N_Time,N_OwnTime,N_Count,score
"org.apache.avro.tool.IdlTool.run(InputStream, PrintStream, PrintStream, List<String>)",11,23,7,10,28,4,4,11,0,19,0,4,0.08333333333333337,0.04888888888888889,0.25925925925925924,0.07092198581560284,0.23275862068965517,0.07692307692307693,0.047058823529411764,0.2391304347826087,1e-13,4.9650616451601104e-05,1e-13,9.463912332524478e-09,0.05958805238387663
org.apache.avro.file.DataFileStream.hasNextBlock(),3,54,10,21,20,6,9,9,0,211,80,238339,0.75,0.11777777777777777,0.37037037037037035,0.14893617021276595,0.16379310344827586,0.1282051282051282,0.10588235294117647,0.1956521739130435,1e-13,0.000551383161646728,0.00033730225655209634,0.0007518699791697397,0.059448092045151245
"org.apache.avro.generic.GenericDatumReader.getResolver(Schema, Schema)",6,183,17,56,23,5,6,10,0,1063,61,357439,0.5,0.40444444444444444,0.6296296296296297,0.3971631205673759,0.1896551724137931,0.10256410256410256,0.07058823529411765,0.21739130434782608,1e-13,0.002777821330950104,0.00025719297062097346,0.0011275872987709615,0.05835483858853788
"org.apache.avro.generic.GenericDatumWriter.writeMap(Schema, Object, Encoder)",3,66,5,22,13,2,4,11,1,121,26,14386,0.75,0.14444444444444443,0.18518518518518517,0.15602836879432624,0.10344827586206896,0.02564102564102564,0.047058823529411764,0.2391304347826087,0.16666666666666666,0.0003161960310865123,0.0001096232333794313,4.537945963445487e-05,0.05821878266785658
org.apache.avro.Schema.parseAliases(JsonNode),11,46,6,23,14,5,2,8,1,18,2,13921,0.08333333333333337,0.1,0.2222222222222222,0.16312056737588654,0.11206896551724138,0.10256410256410256,0.023529411764705882,0.17391304347826086,0.16666666666666666,4.703742611204315e-05,8.432556413802408e-06,4.391255322291358e-05,0.0578765738522276
"org.apache.avro.mapred.SequenceFileReader.SequenceFileReader(SequenceFile.Reader, Configuration)",11,17,7,5,16,3,4,16,0,3,0,1,0.08333333333333337,0.035555555555555556,0.25925925925925924,0.03546099290780142,0.12931034482758622,0.05128205128205128,0.047058823529411764,0.34782608695652173,1e-13,7.839571018673859e-06,1e-13,1e-13,0.05754786576449702
org.apache.avro.util.WeakIdentityHashMap.entrySet(),11,2,1,1,21,2,1,9,1,1,0,1,0.08333333333333337,0.0022222222222222222,0.037037037037037035,0.0070921985815602835,0.1724137931034483,0.02564102564102564,0.011764705882352941,0.1956521739130435,0.16666666666666666,2.613190339557953e-06,1e-13,1e-13,0.057213850641114915
"org.apache.avro.protobuf.ProtobufData.getField(Object, String, int, Object)",11,35,5,15,20,5,7,10,0,3,0,36,0.08333333333333337,0.07555555555555556,0.18518518518518517,0.10638297872340426,0.16379310344827586,0.10256410256410256,0.08235294117647059,0.21739130434782608,1e-13,7.839571018673859e-06,1e-13,1.104123105461189e-07,0.05661029436726524
"org.apache.avro.ipc.trace.FileSpanStorage.readFileSpans(File, List<Span>, long, long)",11,59,10,17,13,3,6,8,1,11,0,2,0.08333333333333337,0.1288888888888889,0.37037037037037035,0.12056737588652482,0.10344827586206896,0.05128205128205128,0.07058823529411765,0.17391304347826086,0.16666666666666666,2.874509373513748e-05,1e-13,3.154637444174826e-09,0.056590669534045276
"org.apache.avro.generic.GenericDatumWriter.writeRecord(Schema, Object, Encoder)",3,66,5,24,12,3,6,8,1,4153,910,211955,0.75,0.14444444444444443,0.18518518518518517,0.1702127659574468,0.09482758620689655,0.05128205128205128,0.07058823529411765,0.17391304347826086,0.16666666666666666,0.010852579480184178,0.0038368131682800957,0.000668638024842631,0.056527554869808705
"org.apache.avro.ipc.trace.Util.sampledList(List<T>, int)",0,5,1,4,11,4,7,7,1,4,1,2,1.0,0.008888888888888889,0.037037037037037035,0.028368794326241134,0.08620689655172414,0.07692307692307693,0.08235294117647059,0.15217391304347827,0.16666666666666666,1.0452761358231812e-05,4.216278206901204e-06,3.154637444174826e-09,0.05643300619700692
org.apache.avro.io.JsonDecoder.readIndex(),11,15,3,7,20,4,7,11,0,32,2,1355,0.08333333333333337,0.03111111111111111,0.1111111111111111,0.04964539007092199,0.16379310344827586,0.07692307692307693,0.08235294117647059,0.2391304347826087,1e-13,8.362209086585449e-05,8.432556413802408e-06,4.271379099412714e-06,0.056221060175284374
"org.apache.avro.protobuf.ProtobufData.getRecordState(Object, Schema)",11,5,2,3,11,3,5,9,1,0,0,4,0.08333333333333337,0.008888888888888889,0.07407407407407407,0.02127659574468085,0.08620689655172414,0.05128205128205128,0.058823529411764705,0.1956521739130435,0.16666666666666666,1e-13,1e-13,9.463912332524478e-09,0.055863131856492144
org.apache.avro.mapred.WordCountUtil.writeLinesFile(),11,41,5,19,10,2,6,10,1,15,0,2,0.08333333333333337,0.08888888888888889,0.18518518518518517,0.1347517730496454,0.07758620689655173,0.02564102564102564,0.07058823529411765,0.21739130434782608,0.16666666666666666,3.919785509336929e-05,1e-13,3.154637444174826e-09,0.055788147765321754
org.apache.avro.compiler.specific.SpecificCompiler.compile(),11,81,7,28,10,3,11,5,1,26815,0,727,0.08333333333333337,0.17777777777777778,0.25925925925925924,0.19858156028368795,0.07758620689655173,0.05128205128205128,0.12941176470588237,0.10869565217391304,0.16666666666666666,0.0700726989552465,1e-13,2.2902667844709238e-06,0.05546342370549873
"org.apache.avro.generic.GenericDatumWriter.writeArray(Schema, Object, Encoder)",3,66,5,22,12,2,4,10,1,181,53,57456,0.75,0.14444444444444443,0.18518518518518517,0.15602836879432624,0.09482758620689655,0.02564102564102564,0.047058823529411764,0.21739130434782608,0.16666666666666666,0.0004729874514599894,0.0002234627449657638,0.00018124969435506463,0.0552037296762768
"org.apache.avro.ipc.generic.GenericRequestor.request(String, Object)",10,408,27,98,12,4,26,3,0,2970,0,180,0.16666666666666663,0.9044444444444445,1.0,0.6950354609929078,0.09482758620689655,0.07692307692307693,0.3058823529411765,0.06521739130434782,1e-13,0.00776117530848712,1e-13,5.646801025072939e-07,0.05517962867352963
org.apache.avro.io.BlockingBinaryEncoder.check(),0,33,5,14,13,2,18,2,1,21,10,27095,1.0,0.07111111111111111,0.18518518518518517,0.09929078014184398,0.10344827586206896,0.02564102564102564,0.21176470588235294,0.043478260869565216,0.16666666666666666,5.4876997130717006e-05,4.216278206901204e-05,8.547174691247273e-05,0.055110202253255386
"org.apache.avro.mapred.tether.TetherJob.setExecutable(JobConf, File, List<String>, boolean)",11,2,1,1,10,2,9,8,1,0,0,1,0.08333333333333337,0.0022222222222222222,0.037037037037037035,0.0070921985815602835,0.07758620689655173,0.02564102564102564,0.10588235294117647,0.17391304347826086,0.16666666666666666,1e-13,1e-13,1e-13,0.05496892956236976
"org.apache.avro.mapred.SequenceFileReader.next(Pair<K, V>)",11,11,5,7,16,3,9,12,0,0,0,10,0.08333333333333337,0.022222222222222223,0.18518518518518517,0.04964539007092199,0.12931034482758622,0.05128205128205128,0.10588235294117647,0.2608695652173913,1e-13,1e-13,1e-13,2.8391736997573435e-08,0.05473443182950643
org.apache.avro.mapred.WordCountUtil.writeLinesBytesFile(),11,36,5,16,10,2,5,10,1,758,0,2,0.08333333333333337,0.07777777777777778,0.18518518518518517,0.11347517730496454,0.07758620689655173,0.02564102564102564,0.058823529411764705,0.21739130434782608,0.16666666666666666,0.001980798277384928,1e-13,3.154637444174826e-09,0.054648819796106744
"org.apache.avro.ipc.trace.Trace.getNode(Span, HashMap<Long, Span>, HashMap<Long, List>)",11,5,3,3,12,4,6,6,1,6,0,182,0.08333333333333337,0.008888888888888889,0.1111111111111111,0.02127659574468085,0.09482758620689655,0.07692307692307693,0.07058823529411765,0.13043478260869565,0.16666666666666666,1.5679142037347717e-05,1e-13,5.709893773956435e-07,0.05394418685081563
org.apache.avro.ipc.trace.TracePluginConfiguration.TracePluginConfiguration(),-1,1,0,0,12,1,17,11,0,2,0,61,1e-13,1e-13,1e-13,1e-13,0.09482758620689655,1e-13,0.2,0.2391304347826087,1e-13,5.226380679115906e-06,1e-13,1.8927824665048957e-07,0.05339580209897053
org.apache.avro.tool.DataFileWriteTool.readSchemaFromFile(String),11,42,6,16,17,3,2,7,1,0,0,2,0.08333333333333337,0.09111111111111111,0.2222222222222222,0.11347517730496454,0.13793103448275862,0.05128205128205128,0.023529411764705882,0.15217391304347827,0.16666666666666666,1e-13,1e-13,3.154637444174826e-09,0.05315830779102501
"org.apache.avro.ipc.NettyTransceiver.NettyTransceiver(InetSocketAddress, ChannelFactory)",11,4,3,2,25,2,5,11,0,129,0,11,0.08333333333333337,0.006666666666666667,0.1111111111111111,0.014184397163120567,0.20689655172413793,0.02564102564102564,0.058823529411764705,0.2391304347826087,1e-13,0.0003371015538029759,1e-13,3.154637444174826e-08,0.05305217845772122
"org.apache.avro.ipc.Requestor.request(String, Object)",10,143,13,32,18,5,5,9,0,19952,3,5314,0.16666666666666663,0.31555555555555553,0.48148148148148145,0.22695035460992907,0.14655172413793102,0.10256410256410256,0.058823529411764705,0.1956521739130435,1e-13,0.05213837365486027,1.2648834620703612e-05,1.676058874090085e-05,0.05294722727916544
org.apache.avro.file.DataFileWriter.init(OutputStream),3,88,12,23,13,2,10,13,0,69,3,1150,0.75,0.19333333333333333,0.4444444444444444,0.16312056737588654,0.10344827586206896,0.02564102564102564,0.11764705882352941,0.2826086956521739,1e-13,0.00018031013342949875,1.2648834620703612e-05,3.624678423356875e-06,0.052947208983389796
org.apache.avro.ipc.trace.Trace.printBriefRecurse(List<TraceNode>),0,2,1,1,17,4,5,4,1,7,1,111,1.0,0.0022222222222222222,0.037037037037037035,0.0070921985815602835,0.13793103448275862,0.07692307692307693,0.058823529411764705,0.08695652173913043,0.16666666666666666,1.829233237690567e-05,4.216278206901204e-06,3.4701011885923084e-07,0.05273107938117482
org.apache.avro.ipc.trace.FileSpanStorage.getAllSpans(),11,57,9,16,14,3,5,6,1,9836,1,8,0.08333333333333337,0.12444444444444444,0.3333333333333333,0.11347517730496454,0.11206896551724138,0.05128205128205128,0.058823529411764705,0.13043478260869565,0.16666666666666666,0.025703340179892023,4.216278206901204e-06,2.208246210922378e-08,0.05262875906618491
org.apache.avro.io.BlockingBinaryEncoder.flush(),4,15,5,8,13,3,8,5,1,21,4,6290,0.6666666666666667,0.03111111111111111,0.18518518518518517,0.05673758865248227,0.10344827586206896,0.05128205128205128,0.09411764705882353,0.10869565217391304,0.16666666666666666,5.4876997130717006e-05,1.6865112827604815e-05,1.983951488641548e-05,0.05242461510866003
org.apache.avro.util.ByteBufferInputStream.readBuffer(int),11,5,3,3,13,4,2,7,1,0,0,7,0.08333333333333337,0.008888888888888889,0.1111111111111111,0.02127659574468085,0.10344827586206896,0.07692307692307693,0.023529411764705882,0.15217391304347827,0.16666666666666666,1e-13,1e-13,1.8927824665048957e-08,0.05227413460314226
"org.apache.avro.reflect.ReflectDatumReader.newArray(Object, int, Schema)",11,15,4,5,17,5,5,10,0,0,0,7,0.08333333333333337,0.03111111111111111,0.14814814814814814,0.03546099290780142,0.13793103448275862,0.10256410256410256,0.058823529411764705,0.21739130434782608,1e-13,1e-13,1e-13,1.8927824665048957e-08,0.05167099731572043
org.apache.avro.io.BinaryDecoder.innerLongDecode(long),2,7,4,3,30,7,4,3,0,27,26,229234,0.8333333333333334,0.013333333333333334,0.14814814814814814,0.02127659574468085,0.25,0.15384615384615385,0.047058823529411764,0.06521739130434782,1e-13,7.055613916806472e-05,0.0001096232333794313,0.0007231470052405279,0.051650481125226445
org.apache.avro.io.parsing.Parser.processImplicitActions(),2,6,3,4,14,4,8,3,1,39,35,361192,0.8333333333333334,0.011111111111111112,0.1111111111111111,0.028368794326241134,0.11206896551724138,0.07692307692307693,0.09411764705882353,0.06521739130434782,0.16666666666666666,0.00010191442324276016,0.00014756973724154216,0.0011394266530989495,0.051556315712403086
"org.apache.avro.specific.SpecificData.newInstance(Class, Schema)",0,23,4,9,16,5,9,8,0,1320,164,314475,1.0,0.04888888888888889,0.14814814814814814,0.06382978723404255,0.12931034482758622,0.10256410256410256,0.10588235294117647,0.17391304347826086,1e-13,0.0034494112482164976,0.0006914696259317975,0.0009920514556194342,0.05143664871803231
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.resolveUnion(Schema, Schema, Map<LitS, Symbol>)",4,71,7,19,15,2,4,7,1,99,5,2235,0.6666666666666667,0.15555555555555556,0.25925925925925924,0.1347517730496454,0.1206896551724138,0.02564102564102564,0.047058823529411764,0.15217391304347827,0.16666666666666666,0.00025870584361623733,2.108139103450602e-05,7.047460050286561e-06,0.0512375441508933
org.apache.avro.ipc.stats.Histogram.toString(),11,2,1,1,13,3,3,7,1,4,0,1,0.08333333333333337,0.0022222222222222222,0.037037037037037035,0.0070921985815602835,0.10344827586206896,0.05128205128205128,0.03529411764705882,0.15217391304347827,0.16666666666666666,1.0452761358231812e-05,1e-13,1e-13,0.05088655893197406
org.apache.avro.io.DirectBinaryDecoder.readInt(),11,3,2,1,18,4,2,4,1,0,0,616,0.08333333333333337,0.0044444444444444444,0.07407407407407407,0.0070921985815602835,0.14655172413793102,0.07692307692307693,0.023529411764705882,0.08695652173913043,0.16666666666666666,1e-13,1e-13,1.940102028167518e-06,0.050062753780181456
"org.apache.avro.generic.GenericDatumReader.read(D, Decoder)",6,314,18,99,7,1,26,5,0,11247,248,357439,0.5,0.6955555555555556,0.6666666666666666,0.7021276595744681,0.05172413793103448,1e-13,0.3058823529411765,0.10869565217391304,1e-13,0.029390551749008294,0.0010456369953114985,0.0011275872987709615,0.05000273786151394
org.apache.avro.ipc.DatagramServer.run(),11,267,15,69,12,4,4,5,1,2988,0,1,0.08333333333333337,0.5911111111111111,0.5555555555555556,0.48936170212765956,0.09482758620689655,0.07692307692307693,0.047058823529411764,0.10869565217391304,0.16666666666666666,0.007808212734599163,1e-13,1e-13,0.04997656146409146
org.apache.avro.Protocol.parseTypes(JsonNode),11,62,9,30,11,5,3,5,1,102,0,59,0.08333333333333337,0.13555555555555557,0.3333333333333333,0.2127659574468085,0.08620689655172414,0.10256410256410256,0.03529411764705882,0.10869565217391304,0.16666666666666666,0.0002665454146349112,1e-13,1.8296897176213992e-07,0.049951245396209765
org.apache.avro.ipc.DatagramTransceiver.writeBuffers(List<ByteBuffer>),-1,1,0,0,12,2,5,7,1,555,11,2025,1e-13,1e-13,1e-13,1e-13,0.09482758620689655,0.02564102564102564,0.058823529411764705,0.15217391304347827,0.16666666666666666,0.0014503206384546637,4.6379060275913246e-05,6.3849861870098474e-06,0.04981327209698321
"org.apache.avro.util.ByteBufferOutputStream.write(byte[], int, int)",11,2,1,1,13,2,6,6,1,72,19,24490,0.08333333333333337,0.0022222222222222222,0.037037037037037035,0.0070921985815602835,0.10344827586206896,0.02564102564102564,0.07058823529411765,0.13043478260869565,0.16666666666666666,0.0001881497044481726,8.010928593112288e-05,7.725391637039732e-05,0.04967976559763911
"org.apache.avro.mapred.tether.TetherRecordReader.TetherRecordReader(JobConf, FileSplit)",11,66,8,19,10,1,6,16,0,0,0,1,0.08333333333333337,0.14444444444444443,0.2962962962962963,0.1347517730496454,0.07758620689655173,1e-13,0.07058823529411765,0.34782608695652173,1e-13,1e-13,1e-13,1e-13,0.049600052914747346
"org.apache.avro.io.BinaryData.compareBytes(byte[], int, int, byte[], int, int)",0,54,7,18,13,3,10,1,1,1566,1566,12734888,1.0,0.11777777777777777,0.25925925925925924,0.1276595744680851,0.10344827586206896,0.05128205128205128,0.11764705882352941,0.021739130434782608,0.16666666666666666,0.004092256071747754,0.006602691672007286,0.04017395137753522,0.04926757914602661
"org.apache.avro.ipc.trace.FileSpanStorage.readFileSpans(File, List<Span>)",7,60,11,18,10,2,5,7,1,9883,31,15,0.41666666666666663,0.13111111111111112,0.4074074074074074,0.1276595744680851,0.07758620689655173,0.02564102564102564,0.058823529411764705,0.15217391304347827,0.16666666666666666,0.025826160125851247,0.00013070462441393732,4.416492421844756e-08,0.04926027178243245
org.apache.avro.specific.SpecificData.getProtocol(Class),6,36,14,13,13,4,6,11,0,780,0,35,0.5,0.07777777777777778,0.5185185185185185,0.09219858156028368,0.10344827586206896,0.07692307692307693,0.07058823529411765,0.2391304347826087,1e-13,0.002038288464855203,1e-13,1.0725767310194408e-07,0.04910994490600508
org.apache.avro.io.DirectBinaryDecoder.readLong(),-1,1,0,0,18,4,1,4,1,0,0,611,1e-13,1e-13,1e-13,1e-13,0.14655172413793102,0.07692307692307693,0.011764705882352941,0.08695652173913043,0.16666666666666666,1e-13,1e-13,1.924328840946644e-06,0.048886269534915795
"org.apache.avro.reflect.ReflectDatumReader.readString(Object, Schema, Decoder)",11,6,3,2,18,6,7,6,0,0,0,25,0.08333333333333337,0.011111111111111112,0.1111111111111111,0.014184397163120567,0.14655172413793102,0.1282051282051282,0.08235294117647059,0.13043478260869565,1e-13,1e-13,1e-13,7.571129866019583e-08,0.048754458306034254
"org.apache.avro.compiler.specific.SpecificCompiler.compileToDestination(File, File)",6,107,12,37,9,3,11,3,1,765,0,8,0.5,0.23555555555555555,0.4444444444444444,0.2624113475177305,0.06896551724137931,0.05128205128205128,0.12941176470588237,0.06521739130434782,0.16666666666666666,0.0019990906097618337,1e-13,2.208246210922378e-08,0.04827448673804836
"org.apache.avro.io.EncoderFactory.binaryEncoder(OutputStream, BinaryEncoder)",2,308,15,62,7,2,25,5,0,124,9,23833,0.8333333333333334,0.6822222222222222,0.5555555555555556,0.4397163120567376,0.05172413793103448,0.02564102564102564,0.29411764705882354,0.10869565217391304,1e-13,0.00032403560210518615,3.794650386211084e-05,7.518131956957445e-05,0.048063581360374835
org.apache.avro.io.JsonEncoder.writeBytes(ByteBuffer),11,3,2,1,11,3,2,7,1,1,0,74,0.08333333333333337,0.0044444444444444444,0.07407407407407407,0.0070921985815602835,0.08620689655172414,0.05128205128205128,0.023529411764705882,0.15217391304347827,0.16666666666666666,2.613190339557953e-06,1e-13,2.302885334247623e-07,0.04798591394706492
"org.apache.avro.io.BlockingBinaryEncoder.BlockingBinaryEncoder(OutputStream, int, int)",11,14,6,4,14,1,7,13,0,1165,596,4267,0.08333333333333337,0.028888888888888888,0.2222222222222222,0.028368794326241134,0.11206896551724138,1e-13,0.08235294117647059,0.2826086956521739,1e-13,0.003044366745585015,0.0025129018113131175,1.3457683336849807e-05,0.04778727411917211
org.apache.avro.util.ByteBufferInputStream.getBuffer(),0,4,1,3,9,3,5,6,1,243,0,44708,1.0,0.006666666666666667,0.037037037037037035,0.02127659574468085,0.06896551724137931,0.05128205128205128,0.058823529411764705,0.13043478260869565,0.16666666666666666,0.0006350052525125825,1e-13,0.00014103437621672396,0.047651690842568026
"org.apache.avro.io.DirectBinaryDecoder.doReadBytes(byte[], int, int)",0,3,1,2,13,4,7,2,1,0,0,810,1.0,0.0044444444444444444,0.037037037037037035,0.014184397163120567,0.10344827586206896,0.07692307692307693,0.08235294117647059,0.043478260869565216,0.16666666666666666,1e-13,1e-13,2.552101692337434e-06,0.04728703440673843
org.apache.avro.protobuf.ProtobufData.getNamespace(FileDescriptor),5,52,8,19,15,3,3,12,0,0,0,6,0.5833333333333333,0.11333333333333333,0.2962962962962963,0.1347517730496454,0.1206896551724138,0.05128205128205128,0.03529411764705882,0.2608695652173913,1e-13,1e-13,1e-13,1.577318722087413e-08,0.04681353967306323
"org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>, OutputStream)",0,270,17,70,9,2,4,7,1,1423,18,4344,1.0,0.5977777777777777,0.6296296296296297,0.49645390070921985,0.06896551724137931,0.02564102564102564,0.047058823529411764,0.15217391304347827,0.16666666666666666,0.003718569853190967,7.589300772422168e-05,1.3700590420051269e-05,0.04648279915719933
org.apache.avro.io.JsonDecoder.readString(),11,15,6,6,16,4,7,8,0,14,1,1562,0.08333333333333337,0.03111111111111111,0.2222222222222222,0.0425531914893617,0.12931034482758622,0.07692307692307693,0.08235294117647059,0.17391304347826086,1e-13,3.658466475381134e-05,4.216278206901204e-06,4.924389050356904e-06,0.04625066313862943
org.apache.avro.io.parsing.Parser.processTrailingImplicitActions(),1,13,5,5,12,3,9,2,1,6,2,21523,0.9166666666666666,0.02666666666666667,0.18518518518518517,0.03546099290780142,0.09482758620689655,0.05128205128205128,0.10588235294117647,0.043478260869565216,0.16666666666666666,1.5679142037347717e-05,8.432556413802408e-06,6.789410707353061e-05,0.04621815399965907
org.apache.avro.util.WeakIdentityHashMap.reap(),0,13,2,11,8,2,14,2,1,22,13,52108,1.0,0.02666666666666667,0.07407407407407407,0.07801418439716312,0.0603448275862069,0.02564102564102564,0.16470588235294117,0.043478260869565216,0.16666666666666666,5.749018747027496e-05,5.481161668971565e-05,0.00016437869330361766,0.04609725541576867
org.apache.avro.io.parsing.Parser.pushProduction(Symbol),1,11,4,5,8,2,9,3,1,5863,5855,11983270,0.9166666666666666,0.022222222222222223,0.14814814814814814,0.03546099290780142,0.0603448275862069,0.02564102564102564,0.10588235294117647,0.06521739130434782,0.16666666666666666,0.015321134960828276,0.02468630890140655,0.037802869091019424,0.04601447320558481
org.apache.avro.data.RecordBuilderBase.equals(Object),11,37,9,15,18,8,4,4,0,0,0,4,0.08333333333333337,0.08,0.3333333333333333,0.10638297872340426,0.14655172413793102,0.1794871794871795,0.047058823529411764,0.08695652173913043,1e-13,1e-13,1e-13,9.463912332524478e-09,0.04600542512718067
org.apache.avro.io.JsonDecoder.advance(Symbol),3,40,5,24,6,2,24,5,0,44,6,12920,0.75,0.08666666666666667,0.18518518518518517,0.1702127659574468,0.04310344827586207,0.02564102564102564,0.2823529411764706,0.10869565217391304,1e-13,0.00011498037494054992,2.5297669241407224e-05,4.0754761141294574e-05,0.04598829851014915
"org.apache.avro.ipc.SocketServer.SocketServer(Responder, SocketAddress)",0,7,2,4,10,1,14,10,0,82,0,16,1.0,0.013333333333333334,0.07407407407407407,0.028368794326241134,0.07758620689655173,1e-13,0.16470588235294117,0.21739130434782608,1e-13,0.00021428160784375212,1e-13,4.731956166262239e-08,0.045978303656279126
"org.apache.avro.reflect.ReflectData.findField(Class, String)",1,3,2,2,12,3,3,5,1,0,0,26,0.9166666666666666,0.0044444444444444444,0.07407407407407407,0.014184397163120567,0.09482758620689655,0.05128205128205128,0.03529411764705882,0.10869565217391304,0.16666666666666666,1e-13,1e-13,7.886593610437065e-08,0.045676610714536915
"org.apache.avro.io.parsing.ResolvingGrammarGenerator.mkEnumAdjust(List<String>, List<String>)",4,71,7,20,10,3,4,5,1,0,0,103,0.6666666666666667,0.15555555555555556,0.25925925925925924,0.14184397163120568,0.07758620689655173,0.05128205128205128,0.047058823529411764,0.10869565217391304,0.16666666666666666,1e-13,1e-13,3.2177301930583225e-07,0.04512895645624983
org.apache.avro.Schema.toString(boolean),2,194,11,44,12,3,9,9,0,585,6,1787,0.8333333333333334,0.4288888888888889,0.4074074074074074,0.3120567375886525,0.09482758620689655,0.05128205128205128,0.10588235294117647,0.1956521739130435,1e-13,0.0015287163486414023,2.5297669241407224e-05,5.634182475296239e-06,0.0448931970000062
org.apache.avro.file.SnappyCodec.decompress(ByteBuffer),-1,1,0,0,12,2,2,14,0,5,0,218,1e-13,1e-13,1e-13,1e-13,0.09482758620689655,0.02564102564102564,0.023529411764705882,0.30434782608695654,1e-13,1.3065951697789763e-05,1e-13,6.845563253859373e-07,0.044834584969968456
org.apache.avro.compiler.specific.SpecificCompiler.SpecificCompiler(Protocol),7,102,12,31,7,2,8,5,1,3,0,2,0.41666666666666663,0.22444444444444445,0.4444444444444444,0.2198581560283688,0.05172413793103448,0.02564102564102564,0.09411764705882353,0.10869565217391304,0.16666666666666666,7.839571018673859e-06,1e-13,3.154637444174826e-09,0.044684939530552095
"org.apache.avro.tool.Util.fileOrStdin(String, InputStream)",0,107,7,25,16,3,6,9,0,1,0,13,1.0,0.23555555555555555,0.25925925925925924,0.1773049645390071,0.12931034482758622,0.05128205128205128,0.07058823529411765,0.1956521739130435,1e-13,2.613190339557953e-06,1e-13,3.7855649330097914e-08,0.04468346523446491
org.apache.avro.Protocol.parseMessages(JsonNode),11,62,7,29,8,3,3,6,1,56,0,59,0.08333333333333337,0.13555555555555557,0.25925925925925924,0.20567375886524822,0.0603448275862069,0.05128205128205128,0.03529411764705882,0.13043478260869565,0.16666666666666666,0.00014633865901524535,1e-13,1.8296897176213992e-07,0.04440641935819864
"org.apache.avro.tool.Util.fileOrStdout(String, OutputStream)",0,102,7,25,17,3,5,9,0,6,0,6,1.0,0.22444444444444445,0.25925925925925924,0.1773049645390071,0.13793103448275862,0.05128205128205128,0.058823529411764705,0.1956521739130435,1e-13,1.5679142037347717e-05,1e-13,1.577318722087413e-08,0.04436996513357186
org.apache.avro.ipc.SaslSocketTransceiver.transceive(List<ByteBuffer>),11,11,2,6,17,4,4,8,0,857,0,12,0.08333333333333337,0.022222222222222223,0.07407407407407407,0.0425531914893617,0.13793103448275862,0.07692307692307693,0.047058823529411764,0.17391304347826086,1e-13,0.0022395041210011655,1e-13,3.470101188592308e-08,0.04360333063525675
"org.apache.avro.generic.GenericData.resolveUnion(Schema, Object)",2,72,8,39,9,3,5,4,1,502,178,185460,0.8333333333333334,0.15777777777777777,0.2962962962962963,0.2765957446808511,0.06896551724137931,0.05128205128205128,0.058823529411764705,0.08695652173913043,0.16666666666666666,0.0013118215504580922,0.0007504975208284144,0.000585055905759219,0.04344194958446836
org.apache.avro.io.DirectBinaryEncoder.writeLong(long),11,2,1,1,14,3,3,3,1,1,0,879,0.08333333333333337,0.0022222222222222222,0.037037037037037035,0.0070921985815602835,0.11206896551724138,0.05128205128205128,0.03529411764705882,0.06521739130434782,0.16666666666666666,2.613190339557953e-06,1e-13,2.7697716759854974e-06,0.04305294832874984
org.apache.avro.Schema.equals(Object),1,159,9,43,7,4,20,3,0,5,0,2056,0.9166666666666666,0.3511111111111111,0.3333333333333333,0.3049645390070922,0.05172413793103448,0.07692307692307693,0.23529411764705882,0.06521739130434782,1e-13,1.3065951697789763e-05,1e-13,6.482779947779267e-06,0.042917424937293926
org.apache.avro.io.ResolvingDecoder.readDouble(),3,78,8,38,13,4,10,6,0,19,2,3730,0.75,0.1711111111111111,0.2962962962962963,0.2695035460992908,0.10344827586206896,0.07692307692307693,0.11764705882352941,0.13043478260869565,1e-13,4.9650616451601104e-05,8.432556413802408e-06,1.1763643029327926e-05,0.04284964675489798
"org.apache.avro.io.parsing.Symbol.flattenedSize(Symbol[], int)",0,10,4,5,12,3,6,2,1,28,18,114003,1.0,0.02,0.14814814814814814,0.03546099290780142,0.09482758620689655,0.05128205128205128,0.07058823529411765,0.043478260869565216,0.16666666666666666,7.316932950762267e-05,7.589300772422168e-05,0.0003596349779108185,0.04270979139603542
org.apache.avro.ipc.SaslSocketTransceiver.read(ByteBuffer),0,4,2,2,7,3,4,5,1,1173,0,198,1.0,0.006666666666666667,0.07407407407407407,0.014184397163120567,0.05172413793103448,0.05128205128205128,0.047058823529411764,0.10869565217391304,0.16666666666666666,0.0030652722683014787,1e-13,6.214635765024407e-07,0.04268260499652791
"org.apache.avro.ipc.trace.TraceNode.extractEventTime(TraceNode, SpanEvent)",0,5,1,4,9,3,10,1,1,3,2,1854,1.0,0.008888888888888889,0.037037037037037035,0.028368794326241134,0.06896551724137931,0.05128205128205128,0.11764705882352941,0.021739130434782608,0.16666666666666666,7.839571018673859e-06,8.432556413802408e-06,5.845543184055953e-06,0.04263103248220624
org.apache.avro.io.BinaryDecoder.isEnd(),3,32,7,10,16,4,9,5,0,143,37,232854,0.75,0.06888888888888889,0.25925925925925924,0.07092198581560284,0.12931034482758622,0.07692307692307693,0.10588235294117647,0.10869565217391304,1e-13,0.0003736862185567872,0.00015600229365534456,0.0007345667927884408,0.04214167260378032
