class,path,package,methods
Type3Container,preflight\src\main\java\org\apache\pdfbox\preflight\font\container\Type3Container.java,org.apache.pdfbox.preflight.font.container,"Type3Container,hasGlyph"
SaveMetadataHelperTest,xmpbox\src\test\java\org\apache\xmpbox\SaveMetadataHelperTest.java,org.apache.xmpbox,"testSchemaParsing,testMetadataParsing"
DublinCoreSchema,xmpbox\src\main\java\org\apache\xmpbox\schema\DublinCoreSchema.java,org.apache.xmpbox.schema,"DublinCoreSchema,DublinCoreSchema,addContributor,removeContributor,setCoverage,setCoverageProperty,addCreator,removeCreator,addDate,removeDate,addDescription,setDescription,setFormat,setIdentifier,setIdentifierProperty,addLanguage,removeLanguage,addPublisher,removePublisher,addRelation,removeRelation,addRights,setSource,setSourceProperty,setFormatProperty,addSubject,removeSubject,setTitle,setTitle,addTitle,addType,getContributorsProperty,getContributors,getCoverageProperty,getCoverage,getCreatorsProperty,getCreators,getDatesProperty,getDates,getDescriptionProperty,getDescriptionLanguages,getDescription,getDescription,getFormatProperty,getFormat,getIdentifierProperty,getIdentifier,getLanguagesProperty,getLanguages,getPublishersProperty,getPublishers,getRelationsProperty,getRelations,getRightsProperty,getRightsLanguages,getRights,getRights,getSourceProperty,getSource,getSubjectsProperty,getSubjects,getTitleProperty,getTitleLanguages,getTitle,getTitle,getTypesProperty,getTypes,removeType"
PDWindowsLaunchParams,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDWindowsLaunchParams.java,org.apache.pdfbox.pdmodel.interactive.action,"PDWindowsLaunchParams,PDWindowsLaunchParams,getCOSObject,getFilename,setFilename,getDirectory,setDirectory,getOperation,setOperation,getExecuteParam,setExecuteParam"
ImageToPDF,examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ImageToPDF.java,org.apache.pdfbox.examples.pdmodel,"ImageToPDF,main"
PDTransition,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\pagenavigation\PDTransition.java,org.apache.pdfbox.pdmodel.interactive.pagenavigation,"PDTransition,PDTransition,PDTransition,getStyle,getDimension,setDimension,getMotion,setMotion,getDirection,setDirection,getDuration,setDuration,getFlyScale,setFlyScale,isFlyAreaOpaque,setFlyAreaOpaque"
PDTransitionStyle,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\pagenavigation\PDTransitionStyle.java,org.apache.pdfbox.pdmodel.interactive.pagenavigation,"values,valueOf"
PDTransitionDimension,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\pagenavigation\PDTransitionDimension.java,org.apache.pdfbox.pdmodel.interactive.pagenavigation,"values,valueOf"
PDTransitionMotion,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\pagenavigation\PDTransitionMotion.java,org.apache.pdfbox.pdmodel.interactive.pagenavigation,"values,valueOf"
RandomAccessBufferedFileInputStream,pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,org.apache.pdfbox.io,"RandomAccessBufferedFileInputStream,RandomAccessBufferedFileInputStream,RandomAccessBufferedFileInputStream,createTmpFile,deleteTempFile,getPosition,seek,readPage,read,read,read,available,skip,length,close,isClosed,peek,rewind,readFully,isEOF"
FlateFilter,pdfbox\src\main\java\org\apache\pdfbox\filter\FlateFilter.java,org.apache.pdfbox.filter,"decode,decompress,encode"
LZWFilter,pdfbox\src\main\java\org\apache\pdfbox\filter\LZWFilter.java,org.apache.pdfbox.filter,"decode,doLZWDecode,checkIndexBounds,encode,findPatternCode,createCodeTable,calculateChunk"
ASCIIHexFilter,pdfbox\src\main\java\org\apache\pdfbox\filter\ASCIIHexFilter.java,org.apache.pdfbox.filter,"decode,isWhitespace,isEOD,encode"
ASCII85Filter,pdfbox\src\main\java\org\apache\pdfbox\filter\ASCII85Filter.java,org.apache.pdfbox.filter,"decode,encode"
Type1CharString,fontbox\src\main\java\org\apache\fontbox\cff\Type1CharString.java,org.apache.fontbox.cff,"Type1CharString,Type1CharString,getName,getBounds,getWidth,getPath,getType1Sequence,render,handleCommand,setcurrentpoint,callothersubr,rmoveTo,rlineTo,rrcurveTo,closepath,seac,toString"
PDShadingType1,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType1.java,org.apache.pdfbox.pdmodel.graphics.shading,"PDShadingType1,getShadingType,getMatrix,setMatrix,getDomain,setDomain,toPaint"
PDShadingType2,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType2.java,org.apache.pdfbox.pdmodel.graphics.shading,"PDShadingType2,getShadingType,getExtend,setExtend,getDomain,setDomain,getCoords,setCoords,toPaint"
PDShadingType4,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType4.java,org.apache.pdfbox.pdmodel.graphics.shading,"PDShadingType4,getShadingType,getBitsPerFlag,setBitsPerFlag,toPaint"
PDShadingType5,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType5.java,org.apache.pdfbox.pdmodel.graphics.shading,"PDShadingType5,getShadingType,getVerticesPerRow,setVerticesPerRow,toPaint"
TreeStatus,debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatus.java,org.apache.pdfbox.debugger.treestatus,"TreeStatus,TreeStatus,getStringForPath,getPathForString,generatePathString,generatePath,getObjectName,parsePathString,searchNode"
ArrayEntry,debugger\src\main\java\org\apache\pdfbox\debugger\ui\ArrayEntry.java,org.apache.pdfbox.debugger.ui,"getValue,getItem,setValue,setItem,getIndex,setIndex"
MapEntry,debugger\src\main\java\org\apache\pdfbox\debugger\ui\MapEntry.java,org.apache.pdfbox.debugger.ui,"getKey,setKey,getValue,getItem,setValue,setItem,toString"
PageEntry,debugger\src\main\java\org\apache\pdfbox\debugger\ui\PageEntry.java,org.apache.pdfbox.debugger.ui,"PageEntry,getDict,getPageNum,toString,getPath"
NamedAction,preflight\src\main\java\org\apache\pdfbox\preflight\action\NamedAction.java,org.apache.pdfbox.preflight.action,"NamedAction,innerValid"
ScratchFileBuffer,pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFileBuffer.java,org.apache.pdfbox.io,"ScratchFileBuffer,checkClosed,addPage,length,ensureAvailableBytesInPage,write,write,write,clear,getPosition,seek,isClosed,peek,rewind,readFully,isEOF,available,read,read,read,close,finalize"
PDFTreeModel,debugger\src\main\java\org\apache\pdfbox\debugger\ui\PDFTreeModel.java,org.apache.pdfbox.debugger.ui,"PDFTreeModel,PDFTreeModel,PDFTreeModel,addTreeModelListener,getChild,getChildCount,getIndexOfChild,getRoot,isLeaf,removeTreeModelListener,valueForPathChanged"
DocumentEntry,debugger\src\main\java\org\apache\pdfbox\debugger\ui\DocumentEntry.java,org.apache.pdfbox.debugger.ui,"DocumentEntry,getPageCount,getPage,indexOf,toString"
TestPreflightConfiguration,preflight\src\test\java\org\apache\pdfbox\preflight\TestPreflightConfiguration.java,org.apache.pdfbox.preflight,"testGetValidationProcess,testGetValidationPageProcess,testGetValidationProcess_noError,testGetValidationPageProcess_noError,testGetMissingValidationProcess,testGetMissingValidationPageProcess,testGetMissingValidationProcess2,testGetMissingValidationPageProcess2"
BookmarkValidationProcess,preflight\src\main\java\org\apache\pdfbox\preflight\process\BookmarkValidationProcess.java,org.apache.pdfbox.preflight.process,"validate,isCountEntryPresent,isCountEntryPositive,exploreOutlineLevel,validateItem,checkIndirectObjects,checkIndirectObject,toCOSObject"
EmptyValidationProcess,preflight\src\main\java\org\apache\pdfbox\preflight\process\EmptyValidationProcess.java,org.apache.pdfbox.preflight.process,validate
SetLineCapStyle,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\state\SetLineCapStyle.java,org.apache.pdfbox.contentstream.operator.state,"process,getName"
FDFIconFit,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,org.apache.pdfbox.pdmodel.fdf,"FDFIconFit,FDFIconFit,getCOSObject,getScaleOption,setScaleOption,getScaleType,setScaleType,getFractionalSpaceToAllocate,setFractionalSpaceToAllocate,shouldScaleToFitAnnotation,setScaleToFitAnnotation"
PDDestinationNameTreeNode,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDestinationNameTreeNode.java,org.apache.pdfbox.pdmodel,"PDDestinationNameTreeNode,PDDestinationNameTreeNode,convertCOSToPD,createChildNode"
PDPageLabelRange,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDPageLabelRange.java,org.apache.pdfbox.pdmodel.common,"PDPageLabelRange,PDPageLabelRange,getCOSObject,getStyle,setStyle,getStart,setStart,getPrefix,setPrefix"
PDNumberTreeNode,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNumberTreeNode.java,org.apache.pdfbox.pdmodel.common,"PDNumberTreeNode,PDNumberTreeNode,getCOSObject,getKids,setKids,getValue,getNumbers,convertCOSToPD,createChildNode,setNumbers,getUpperLimit,setUpperLimit,getLowerLimit,setLowerLimit"
PropMappingTest,xmpbox\src\test\java\org\apache\xmpbox\parser\PropMappingTest.java,org.apache.xmpbox.parser,init
DeviceNTableModel,debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNTableModel.java,org.apache.pdfbox.debugger.colorpane,"DeviceNTableModel,getRowCount,getColumnCount,getValueAt,getColumnName,getColumnClass"
DeviceNColorant,debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNColorant.java,org.apache.pdfbox.debugger.colorpane,"DeviceNColorant,getName,setName,getMaximum,setMaximum,getMinimum,setMinimum"
PrintTextLocations,examples\src\main\java\org\apache\pdfbox\examples\util\PrintTextLocations.java,org.apache.pdfbox.examples.util,"PrintTextLocations,main,writeString,usage"
PDActionThread,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionThread.java,org.apache.pdfbox.pdmodel.interactive.action,"PDActionThread,PDActionThread,getD,setD,getFile,setFile,getB,setB"
FontValidationProcess,preflight\src\main\java\org\apache\pdfbox\preflight\process\reflect\FontValidationProcess.java,org.apache.pdfbox.preflight.process.reflect,"validate,getFontValidator"
Type0FontValidator,preflight\src\main\java\org\apache\pdfbox\preflight\font\Type0FontValidator.java,org.apache.pdfbox.preflight.font,"Type0FontValidator,validate,checkMandatoryFields,processDescendantFont,createDescendantValidator,createCIDType0FontValidator,createCIDType2FontValidator,checkEncoding,checkCMapEncoding,processCMapAsStream,checkCIDSystemInfo,compareCIDSystemInfo"
Type1FontValidator,preflight\src\main\java\org\apache\pdfbox\preflight\font\Type1FontValidator.java,org.apache.pdfbox.preflight.font,"Type1FontValidator,createFontDescriptorHelper,checkEncoding"
Type3FontValidator,preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,org.apache.pdfbox.preflight.font,"Type3FontValidator,validate,checkMandatoryField,checkFontBBox,checkFontMatrix,checkEncoding,checkEncodingAsString,checkEncodingAsDictionary,checkCharProcsAndMetrics,getWidths,getCharProc,getWidthFromCharProc,checkResources"
CCITTFaxDecoderStream,pdfbox\src\main\java\org\apache\pdfbox\filter\CCITTFaxDecoderStream.java,org.apache.pdfbox.filter,"CCITTFaxDecoderStream,fetch,decode1D,decode2D,getNextChangingElement,decodeRowType2,decodeRowType4,decodeRowType6,decodeRow,decodeRun,resetBuffer,readBit,read,read,skip,markSupported,reset"
COSFilterInputStream,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\COSFilterInputStream.java,org.apache.pdfbox.pdmodel.interactive.digitalsignature,"COSFilterInputStream,COSFilterInputStream,read,read,read,inRange,nextAvailable,toByteArray"
PDPropBuild,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDPropBuild.java,org.apache.pdfbox.pdmodel.interactive.digitalsignature,"PDPropBuild,PDPropBuild,getCOSObject,getFilter,setPDPropBuildFilter,getPubSec,setPDPropBuildPubSec,getApp,setPDPropBuildApp"
Type1Parser,fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,org.apache.fontbox.type1,"parse,parseASCII,readSimpleValue,readEncoding,arrayToNumbers,readFontInfo,readSimpleDict,readDictValue,readValue,readProc,parseBinary,readPrivate,readSubrs,readOtherSubrs,readCharStrings,readDef,readPut,read,read,readMaybe,decrypt"
BuiltInEncoding,fontbox\src\main\java\org\apache\fontbox\encoding\BuiltInEncoding.java,org.apache.fontbox.encoding,BuiltInEncoding
StandardEncoding,fontbox\src\main\java\org\apache\fontbox\encoding\StandardEncoding.java,org.apache.fontbox.encoding,StandardEncoding
Type1Font,fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,org.apache.fontbox.type1,"createWithPFB,createWithPFB,createWithSegments,Type1Font,getSubrsArray,getCharStringsDict,getName,getPath,getWidth,hasGlyph,getType1CharString,getFontName,getEncoding,getPaintType,getFontType,getFontMatrix,getFontBBox,getUniqueID,getStrokeWidth,getFontID,getVersion,getNotice,getFullName,getFamilyName,getWeight,getItalicAngle,isFixedPitch,getUnderlinePosition,getUnderlineThickness,getBlueValues,getOtherBlues,getFamilyBlues,getFamilyOtherBlues,getBlueScale,getBlueShift,getBlueFuzz,getStdHW,getStdVW,getStemSnapH,getStemSnapV,isForceBold,getLanguageGroup,getASCIISegment,getBinarySegment,toString"
Type1Lexer,fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,org.apache.fontbox.type1,"Type1Lexer,nextToken,peekToken,getChar,readToken,tryReadNumber,readRegular,readComment,readString,readCharString"
Token,fontbox\src\main\java\org\apache\fontbox\type1\Token.java,org.apache.fontbox.type1,"Token,Token,Token,getText,getKind,intValue,floatValue,booleanValue,getData,toString"
PDCalGray,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDCalGray.java,org.apache.pdfbox.pdmodel.graphics.color,"PDCalGray,PDCalGray,getName,getNumberOfComponents,getDefaultDecode,getInitialColor,toRGB,getGamma,setGamma"
OperatorMarker,debugger\src\main\java\org\apache\pdfbox\debugger\streampane\OperatorMarker.java,org.apache.pdfbox.debugger.streampane,"OperatorMarker,getStyle"
SetWordSpacing,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\text\SetWordSpacing.java,org.apache.pdfbox.contentstream.operator.text,"process,getName"
PDDocumentCatalogAdditionalActions,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,org.apache.pdfbox.pdmodel.interactive.action,"PDDocumentCatalogAdditionalActions,PDDocumentCatalogAdditionalActions,getCOSObject,getWC,setWC,getWS,setWS,getDS,setDS,getWP,setWP,getDP,setDP"
AnnotFlag,debugger\src\main\java\org\apache\pdfbox\debugger\flagbitspane\AnnotFlag.java,org.apache.pdfbox.debugger.flagbitspane,"AnnotFlag,getFlagType,getFlagValue,getFlagBits"
FDFNamedPageReference,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFNamedPageReference.java,org.apache.pdfbox.pdmodel.fdf,"FDFNamedPageReference,FDFNamedPageReference,getCOSObject,getName,setName,getFileSpecification,setFileSpecification"
ImageIOUtil,tools\src\main\java\org\apache\pdfbox\tools\imageio\ImageIOUtil.java,org.apache.pdfbox.tools.imageio,"ImageIOUtil,writeImage,writeImage,writeImage,writeImage,writeImage,getOrCreateChildNode,setDPI"
PDCIDSystemInfo,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDCIDSystemInfo.java,org.apache.pdfbox.pdmodel.font,"PDCIDSystemInfo,PDCIDSystemInfo,getRegistry,getOrdering,getSupplement,getCOSObject,toString"
GoToSecondBookmarkOnOpen,examples\src\main\java\org\apache\pdfbox\examples\pdmodel\GoToSecondBookmarkOnOpen.java,org.apache.pdfbox.examples.pdmodel,"GoToSecondBookmarkOnOpen,main,usage"
PDAnnotationSquareCircle,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationSquareCircle.java,org.apache.pdfbox.pdmodel.interactive.annotation,"PDAnnotationSquareCircle,PDAnnotationSquareCircle,setInteriorColor,getInteriorColor,setBorderEffect,getBorderEffect,setRectDifference,getRectDifference,setSubtype,getSubtype,setBorderStyle,getBorderStyle"
PDBorderEffectDictionary,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDBorderEffectDictionary.java,org.apache.pdfbox.pdmodel.interactive.annotation,"PDBorderEffectDictionary,PDBorderEffectDictionary,getCOSObject,setIntensity,getIntensity,setStyle,getStyle"
SigFlag,debugger\src\main\java\org\apache\pdfbox\debugger\flagbitspane\SigFlag.java,org.apache.pdfbox.debugger.flagbitspane,"SigFlag,getFlagType,getFlagValue,getFlagBits"
SecurityHandlerFactory,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandlerFactory.java,org.apache.pdfbox.pdmodel.encryption,"SecurityHandlerFactory,registerHandler,newSecurityHandlerForPolicy,newSecurityHandlerForFilter,newSecurityHandler"
StandardSecurityHandler,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,org.apache.pdfbox.pdmodel.encryption,"StandardSecurityHandler,StandardSecurityHandler,computeVersionNumber,computeRevisionNumber,prepareForDecryption,getDocumentIDBytes,validatePerms,prepareDocumentForEncryption,prepareEncryptionDictRev6,prepareEncryptionDictRev2345,prepareEncryptionDictAES,isOwnerPassword,getUserPassword,computeEncryptedKey,computeEncryptedKeyRev234,computeEncryptedKeyRev56,computeUserPassword,computeOwnerPassword,computeRC4key,truncateOrPad,isUserPassword,isUserPassword,isOwnerPassword,computeHash2A,computeHash2B,computeSHA256,concat,concat,truncate127,logIfStrongEncryptionMissing,hasProtectionPolicy"
AbstractXObjValidator,preflight\src\main\java\org\apache\pdfbox\preflight\xobject\AbstractXObjValidator.java,org.apache.pdfbox.preflight.xobject,"AbstractXObjValidator,checkSMask,checkOPI,checkReferenceXObject,checkPostscriptXObject,checkMandatoryFields,validate"
FDFCatalog,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFCatalog.java,org.apache.pdfbox.pdmodel.fdf,"FDFCatalog,FDFCatalog,FDFCatalog,writeXML,getCOSObject,getVersion,setVersion,getFDF,setFDF,getSignature,setSignature"
FDFDocument,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDocument.java,org.apache.pdfbox.pdmodel.fdf,"FDFDocument,FDFDocument,FDFDocument,writeXML,getDocument,getCatalog,setCatalog,load,load,load,loadXFDF,loadXFDF,loadXFDF,save,save,save,saveXFDF,saveXFDF,saveXFDF,close"
PDXFAResource,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDXFAResource.java,org.apache.pdfbox.pdmodel.interactive.form,"PDXFAResource,getCOSObject,getBytes,getDocument"
TestVersionType,xmpbox\src\test\java\org\apache\xmpbox\type\TestVersionType.java,org.apache.xmpbox.type,"before,TestVersionType,getStructured,initializeParameters"
VersionType,xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,org.apache.xmpbox.type,"VersionType,getComments,setComments,getEvent,setEvent,getModifyDate,setModifyDate,getVersion,setVersion,getModifier,setModifier"
TestCOSFloat,pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSFloat.java,org.apache.pdfbox.cos,"setUp,testEquals,testHashCode,testFloatValue,testDoubleValue,testIntValue,testLongValue,testAccept,testWritePDF,floatToString,removeTrailingNull,suite"
TestCOSNumber,pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSNumber.java,org.apache.pdfbox.cos,"testFloatValue,testDoubleValue,testIntValue,testLongValue,testGet"
CIDKeyedType2CharString,fontbox\src\main\java\org\apache\fontbox\cff\CIDKeyedType2CharString.java,org.apache.fontbox.cff,"CIDKeyedType2CharString,getCID"
ShadingContext,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading,"ShadingContext,getShadingColorSpace,getShading,getBackground,getRgbBackground,transformBBox,convertToRGB,getColorModel,dispose"
MoveText,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\text\MoveText.java,org.apache.pdfbox.contentstream.operator.text,"process,getName"
Splitter,pdfbox\src\main\java\org\apache\pdfbox\multipdf\Splitter.java,org.apache.pdfbox.multipdf,"split,setSplitAtPage,setStartPage,setEndPage,processPages,createNewDocumentIfNecessary,splitAtPage,createNewDocument,processPage,processAnnotations,getSourceDocument,getDestinationDocument"
COSInputStream,pdfbox\src\main\java\org\apache\pdfbox\cos\COSInputStream.java,org.apache.pdfbox.cos,"create,COSInputStream,getDecodeResult"
COSDictionaryMap,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSDictionaryMap.java,org.apache.pdfbox.pdmodel.common,"COSDictionaryMap,size,isEmpty,containsKey,containsValue,get,put,remove,putAll,clear,keySet,values,entrySet,equals,toString,hashCode,convert,convertBasicTypesToMap"
CodespaceRange,fontbox\src\main\java\org\apache\fontbox\cmap\CodespaceRange.java,org.apache.fontbox.cmap,"CodespaceRange,getCodeLength,getEnd,setEnd,getStart,setStart,matches,toInt,isFullMatch"
CIDRange,fontbox\src\main\java\org\apache\fontbox\cmap\CIDRange.java,org.apache.fontbox.cmap,"CIDRange,map,unmap"
JPEGFactory,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\image\JPEGFactory.java,org.apache.pdfbox.pdmodel.graphics.image,"JPEGFactory,createFromStream,readJPEG,createFromImage,createFromImage,createFromImage,getAlphaImage,createJPEG,getJPEGImageWriter,encodeImageToJPEGStream,getColorSpaceFromAWT,getColorImage"
PDSpecialColorSpace,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDSpecialColorSpace.java,org.apache.pdfbox.pdmodel.graphics.color,getCOSObject
PDDeviceNAttributes,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceNAttributes.java,org.apache.pdfbox.pdmodel.graphics.color,"PDDeviceNAttributes,PDDeviceNAttributes,getCOSDictionary,getColorants,getProcess,isNChannel,setColorants,toString"
PDDeviceNProcess,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceNProcess.java,org.apache.pdfbox.pdmodel.graphics.color,"PDDeviceNProcess,PDDeviceNProcess,getCOSDictionary,getColorSpace,getComponents,toString"
PDFParser,pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFParser.java,org.apache.pdfbox.pdfparser,"PDFParser,PDFParser,PDFParser,PDFParser,PDFParser,PDFParser,init,getPDDocument,initialParse,parse,prepareDecryption,parseDictionaryRecursive"
InvalidPasswordException,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\InvalidPasswordException.java,org.apache.pdfbox.pdmodel.encryption,InvalidPasswordException
StandardDecryptionMaterial,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardDecryptionMaterial.java,org.apache.pdfbox.pdmodel.encryption,"StandardDecryptionMaterial,getPassword"
PDOutlineItemIteratorTest,pdfbox\src\test\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\outline\PDOutlineItemIteratorTest.java,org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline,"singleItem,multipleItem,removeUnsupported,noChildren"
PDOutlineItemIterator,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\outline\PDOutlineItemIterator.java,org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline,"PDOutlineItemIterator,hasNext,next,remove"
ShadedTriangle,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadedTriangle.java,org.apache.pdfbox.pdmodel.graphics.shading,"ShadedTriangle,calcDeg,getDeg,getBoundary,getLine,contains,overlaps,edgeEquationValue,getArea,calcColor,toString"
PfbParser,fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb,"PfbParser,PfbParser,PfbParser,parsePfb,readPfbInput,getLengths,getPfbdata,getInputStream,size,getSegment1,getSegment2"
PDNamedDestination,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDNamedDestination.java,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination,"PDNamedDestination,PDNamedDestination,PDNamedDestination,PDNamedDestination,getCOSObject,getNamedDestination,setNamedDestination"
PDPageXYZDestination,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageXYZDestination.java,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination,"PDPageXYZDestination,PDPageXYZDestination,getLeft,setLeft,getTop,setTop,getZoom,setZoom"
LayerType,xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,org.apache.xmpbox.type,"LayerType,getLayerName,setLayerName,getLayerText,setLayerText"
PDFPrintable,pdfbox\src\main\java\org\apache\pdfbox\printing\PDFPrintable.java,org.apache.pdfbox.printing,"PDFPrintable,PDFPrintable,PDFPrintable,PDFPrintable,PDFPrintable,print,getRotatedCropBox,getRotatedMediaBox"
Scaling,pdfbox\src\main\java\org\apache\pdfbox\printing\Scaling.java,org.apache.pdfbox.printing,"values,valueOf"
BeginMarkedContentSequence,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\markedcontent\BeginMarkedContentSequence.java,org.apache.pdfbox.contentstream.operator.markedcontent,"process,getName"
PDPageFitHeightDestination,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitHeightDestination.java,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination,"PDPageFitHeightDestination,PDPageFitHeightDestination,getLeft,setLeft,fitBoundingBox,setFitBoundingBox"
GlyphRenderer,fontbox\src\main\java\org\apache\fontbox\ttf\GlyphRenderer.java,org.apache.fontbox.ttf,"GlyphRenderer,getPath,describe,calculatePath,moveTo,lineTo,quadTo,midValue,midValue"
GlyfDescript,fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,org.apache.fontbox.ttf,"GlyfDescript,resolve,getContourCount,getInstructions,readInstructions"
EndPath,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\EndPath.java,org.apache.pdfbox.contentstream.operator.graphics,"process,getName"
RemoveAllText,examples\src\main\java\org\apache\pdfbox\examples\util\RemoveAllText.java,org.apache.pdfbox.examples.util,"RemoveAllText,main,usage"
ContentStreamWriter,pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\ContentStreamWriter.java,org.apache.pdfbox.pdfwriter,"ContentStreamWriter,writeToken,writeToken,writeTokens,writeTokens,writeObject"
PDFPageable,pdfbox\src\main\java\org\apache\pdfbox\printing\PDFPageable.java,org.apache.pdfbox.printing,"PDFPageable,PDFPageable,PDFPageable,PDFPageable,getNumberOfPages,getPageFormat,getPrintable"
Orientation,pdfbox\src\main\java\org\apache\pdfbox\printing\Orientation.java,org.apache.pdfbox.printing,"values,valueOf"
RAFDataStream,fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,org.apache.fontbox.ttf,"RAFDataStream,RAFDataStream,readSignedShort,getCurrentPosition,close,read,readUnsignedShort,readLong,seek,read,getOriginalData"
DigitalSignatureTable,fontbox\src\main\java\org\apache\fontbox\ttf\DigitalSignatureTable.java,org.apache.fontbox.ttf,DigitalSignatureTable
TestTextToPdf,tools\src\test\java\org\apache\pdfbox\tools\TestTextToPdf.java,org.apache.pdfbox.tools,"TestTextToPdf,testCreateEmptyPdf,suite,main"
TestSubmitAction,preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestSubmitAction.java,org.apache.pdfbox.preflight.action.pdfa1b,"createSubmitAction,test,testMissngF"
BitwiseOperators,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\BitwiseOperators.java,org.apache.pdfbox.pdmodel.common.function.type4,
CreatePDFA,examples\src\main\java\org\apache\pdfbox\examples\pdmodel\CreatePDFA.java,org.apache.pdfbox.examples.pdmodel,"CreatePDFA,main"
