method,pattern,space
org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColor.getColorSpace(),FreqExec,"org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColor.getColorSpace(); org.apache.pdfbox.contentstream.operator.color.SetColor.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.color.SetColor_ESTest.test6(); org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColor_ESTest.test2(); org.apache.pdfbox.contentstream.operator.color.SetNonStrokingColor_ESTest.test7()"
org.apache.pdfbox.contentstream.operator.graphics.GraphicsOperatorProcessor.setContext(PDFStreamEngine),FreqExec,"org.apache.pdfbox.contentstream.operator.graphics.GraphicsOperatorProcessor.setContext(PDFStreamEngine); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.addOperator(OperatorProcessor)"
"org.apache.pdfbox.filter.LZWFilter.doLZWDecode(InputStream, OutputStream, int)",HotExec,"org.apache.pdfbox.filter.LZWFilter.doLZWDecode(InputStream, OutputStream, int); org.apache.pdfbox.filter.LZWFilter.decode(InputStream, OutputStream, COSDictionary, int)"
org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),HotCyclic,org.apache.pdfbox.preflight.parser.PreflightParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryNameValuePair(COSDictionary); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue()
org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),FreqExec,"org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(); org.apache.pdfbox.preflight.parser.PreflightParser.parseDirObject(); org.apache.pdfbox.pdfparser.COSParser.parseFileObject(Long, COSObjectKey, COSObject); org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionaryValue(); org.apache.pdfbox.pdfparser.BaseParser.parseCOSArray(); org.apache.pdfbox.pdfparser.PDFObjectStreamParser.parse(); org.apache.pdfbox.pdfparser.BaseParser_ESTest.test43(); org.apache.pdfbox.pdfparser.BaseParser_ESTest.test53(); org.apache.pdfbox.pdfparser.BaseParser_ESTest.test57(); org.apache.pdfbox.pdfparser.BaseParser_ESTest.test45(); org.apache.pdfbox.pdfparser.BaseParser_ESTest.test30()"
"org.apache.pdfbox.util.Matrix.translate(float, float)",FreqExec,"org.apache.pdfbox.util.Matrix.translate(float, float); org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.flatten(List<PDField>, boolean); org.apache.pdfbox.multipdf.TestLayerUtility.createOverlay1(); org.apache.pdfbox.util.Matrix_ESTest.test26(); org.apache.pdfbox.util.Matrix_ESTest.test29(); org.apache.pdfbox.text.TextPosition_ESTest.test53(); org.apache.pdfbox.util.Matrix_ESTest.test33(); org.apache.pdfbox.util.Matrix_ESTest.test40(); org.apache.pdfbox.util.Matrix_ESTest.test19(); org.apache.pdfbox.util.Matrix_ESTest.test53(); org.apache.pdfbox.util.Matrix_ESTest.test42(); org.apache.pdfbox.util.Matrix_ESTest.test58(); org.apache.pdfbox.util.Matrix_ESTest.test07(); org.apache.pdfbox.util.Matrix_ESTest.test14(); org.apache.pdfbox.util.Matrix_ESTest.test25(); org.apache.pdfbox.util.Matrix_ESTest.test54(); org.apache.pdfbox.text.TextPosition_ESTest.test51(); org.apache.pdfbox.util.Matrix_ESTest.test04(); org.apache.pdfbox.text.TextPosition_ESTest.test46(); org.apache.pdfbox.util.Matrix_ESTest.test13(); org.apache.pdfbox.util.Matrix_ESTest.test48(); org.apache.pdfbox.util.Matrix_ESTest.test43(); org.apache.pdfbox.text.TextPosition_ESTest.test52(); org.apache.pdfbox.util.Matrix_ESTest.test38()"
org.apache.pdfbox.pdfwriter.COSWriter.visitFromName(COSName),FreqExec,org.apache.pdfbox.pdfwriter.COSWriter.visitFromName(COSName); org.apache.pdfbox.cos.COSName.accept(ICOSVisitor); org.apache.pdfbox.pdfwriter.COSWriter_ESTest.test68(); org.apache.pdfbox.pdfwriter.COSWriter_ESTest.test57(); org.apache.pdfbox.pdfwriter.COSWriter_ESTest.test32()
"org.apache.pdfbox.contentstream.operator.text.SetTextLeading.process(Operator, List<COSBase>)",FreqExec,"org.apache.pdfbox.contentstream.operator.text.SetTextLeading.process(Operator, List<COSBase>); org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(Operator, List<COSBase>); org.apache.pdfbox.contentstream.operator.text.SetTextLeading_ESTest.test0(); org.apache.pdfbox.contentstream.operator.text.SetTextLeading_ESTest.test2(); org.apache.pdfbox.contentstream.operator.text.SetTextLeading_ESTest.test1(); org.apache.pdfbox.contentstream.operator.text.SetTextLeading_ESTest.test4()"
org.apache.pdfbox.io.RandomAccessBuffer.read(),FreqExec,"org.apache.pdfbox.io.RandomAccessBuffer.read(); org.apache.pdfbox.pdfparser.RandomAccessSource.read(); org.apache.pdfbox.io.RandomAccessBuffer.peek(); org.apache.pdfbox.pdfparser.COSParser.isString(char[]); org.apache.pdfbox.io.TestRandomAccessBuffer.testRemainingByteZero(); org.apache.pdfbox.io.TestRandomAccessBuffer.testArrayReadWrite(); org.apache.pdfbox.io.TestRandomAccessBuffer.testSeekBeyondEOF(); org.apache.pdfbox.io.TestRandomAccessBuffer.testSimpleArrayReadWrite(); org.apache.pdfbox.io.TestRandomAccessBuffer.testSimpleReadWrite(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test27(); org.apache.pdfbox.pdfparser.COSParser.bfSearchForXRefTables(); org.apache.pdfbox.pdfparser.COSParser.bfSearchForXRefStreams(); org.apache.pdfbox.pdmodel.graphics.image.CCITTFactory.extractFromTiff(RandomAccess, OutputStream, COSDictionary, int); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test42(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test30(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test29(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test10(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test20(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test05(); org.apache.pdfbox.io.RandomAccessInputStream.read(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test37(); org.apache.pdfbox.io.RandomAccessBuffer_ESTest.test21()"
org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName),FreqExec,"org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName, COSName); org.apache.pdfbox.cos.COSStream.getFilters(); org.apache.pdfbox.pdmodel.font.PDFont.PDFont(COSDictionary); org.apache.pdfbox.pdmodel.font.PDCIDFontType2.readCIDToGIDMap(); org.apache.pdfbox.pdmodel.font.PDCIDFont.readWidths(); org.apache.pdfbox.pdmodel.font.PDCIDFont.readVerticalDisplacements(); org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getFontFile2(); org.apache.pdfbox.pdmodel.font.PDCIDFont.getFontDescriptor(); org.apache.pdfbox.cos.COSDictionary.getCOSName(COSName, COSName); org.apache.pdfbox.cos.COSDictionary.getCOSName(COSName); org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName); org.apache.pdfbox.pdmodel.font.PDCIDFont.getCIDSystemInfo(); org.apache.pdfbox.pdmodel.font.PDType0Font.readEncoding(); org.apache.pdfbox.pdmodel.font.PDType0Font.PDType0Font(COSDictionary); org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.getFonts(COSDictionary, PreflightContext); org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getFontName(); org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getFontFile(); org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getFontFile3(); org.apache.pdfbox.pdmodel.common.PDStream.getMetadata(); org.apache.pdfbox.pdmodel.PDResources.getNames(COSName); org.apache.pdfbox.pdmodel.PDPageTree.getInheritableAttribute(COSDictionary, COSName); org.apache.pdfbox.pdmodel.PDResources.getIndirect(COSName, COSName); org.apache.pdfbox.pdmodel.PDResources.get(COSName, COSName); org.apache.pdfbox.pdmodel.PDPage.getContents(); org.apache.pdfbox.pdmodel.PDPage.hasContents(); org.apache.pdfbox.pdmodel.PDPage.getAnnotations(); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String); org.apache.pdfbox.preflight.action.ActionManagerFactory.getActionManagers(PreflightContext, COSDictionary); org.apache.pdfbox.pdmodel.PDPageTree.getKids(COSDictionary); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getPages(); org.apache.pdfbox.preflight.process.PageTreeValidationProcess.validate(PreflightContext); org.apache.pdfbox.cos.COSDictionary.getDate(COSName); org.apache.pdfbox.pdmodel.PDDocument.getDocumentInformation(); org.apache.pdfbox.cos.COSDictionary.getString(COSName); org.apache.pdfbox.cos.COSObject.getDictionaryObject(COSName); org.apache.pdfbox.preflight.process.StreamValidationProcess.checkFilters(COSStream, PreflightContext); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getDocumentOutline(); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getAcroForm(); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getNames(); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getOCProperties(); org.apache.pdfbox.pdmodel.PDDocument.getDocumentCatalog(); org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getFontBoundingBox(); org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument); org.apache.pdfbox.cos.COSDictionary.getLong(COSName, long); org.apache.pdfbox.cos.COSDocument.isEncrypted(); org.apache.pdfbox.pdfwriter.COSWriter.write(PDDocument, SignatureInterface); org.apache.pdfbox.pdmodel.PDPageTree.add(PDPage); org.apache.pdfbox.pdmodel.PDResources.createKey(COSName, String); org.apache.pdfbox.pdmodel.PDResources.put(COSName, COSName, COSObjectable); org.apache.pdfbox.pdmodel.PDResources.add(COSName, String, COSObjectable); org.apache.pdfbox.pdfparser.PDFParser.initialParse(); org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.getFields(); org.apache.pdfbox.pdmodel.interactive.form.PDTerminalField.getWidgets(); org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getRectangle(); org.apache.pdfbox.pdmodel.graphics.form.PDFormXObject.getResources(); org.apache.pdfbox.pdmodel.PDDocument.prepareVisibleSignature(PDSignatureField, PDAcroForm, COSDocument); org.apache.pdfbox.filter.CryptFilter.encode(InputStream, OutputStream, COSDictionary); org.apache.pdfbox.filter.CryptFilter.decode(InputStream, OutputStream, COSDictionary, int); org.apache.pdfbox.pdmodel.font.PDSimpleFont.readEncoding(); org.apache.pdfbox.pdmodel.font.PDFont.getWidths(); org.apache.pdfbox.pdmodel.graphics.form.PDFormXObject.getBBox(); org.apache.pdfbox.pdmodel.graphics.form.PDFormXObject.getMatrix(); org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary.getNormalAppearance(); org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getAppearance(); org.apache.pdfbox.pdmodel.graphics.PDXObject.createXObject(COSBase, PDResources); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getFloatItem(COSName); org.apache.pdfbox.pdmodel.encryption.PDEncryption.getCryptFilterDictionary(COSName); org.apache.pdfbox.pdmodel.encryption.PDEncryption.getUserKey(); org.apache.pdfbox.pdmodel.encryption.PDEncryption.isEncryptMetaData(); org.apache.pdfbox.pdmodel.encryption.PDEncryption.getOwnerKey(); org.apache.pdfbox.cos.COSDocument.getEncryptionDictionary(); org.apache.pdfbox.cos.COSDocument.getDocumentID(); org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptDictionary(COSDictionary, long, long); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getOutputIntents(); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getDests(); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getMarkInfo(); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getOpenAction(); org.apache.pdfbox.pdmodel.PDDocumentCatalog.getStructureTreeRoot(); org.apache.pdfbox.multipdf.PDFMergerUtility.appendDocument(PDDocument, PDDocument); org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getDecode(); org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getSoftMask(); org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getColorKeyMask(); org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getMask(); org.apache.pdfbox.pdmodel.PDResources.isAllowedCache(PDXObject); org.apache.pdfbox.pdmodel.font.PDFont.getSpaceWidth(); org.apache.pdfbox.cos.COSDictionary.getFloat(COSName, float); org.apache.pdfbox.pdmodel.font.PDFont.toUnicode(int); org.apache.pdfbox.pdmodel.font.encoding.DictionaryEncoding.applyDifferences(); org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(COSDictionary); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getTransfer(); org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.getRectangle(); org.apache.pdfbox.pdmodel.PDPage.getThreadBeads(); org.apache.pdfbox.pdfparser.PDFXrefStreamParser.parse(); org.apache.pdfbox.pdfparser.PDFXRefStream.getStream(); org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.getDefaultResources(); org.apache.pdfbox.pdmodel.interactive.form.PDField.getInheritableAttribute(COSName); org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationWidget.getBorderStyle(); org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationWidget.getAppearanceCharacteristics(); org.apache.pdfbox.pdmodel.interactive.form.PDField.getActions(); org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getNames(); org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEFDictionary(); org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getEmbeddedFiles(); org.apache.pdfbox.pdmodel.PDPageContentStream.PDPageContentStream(PDDocument, PDPage, AppendMode, boolean, boolean); org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getPage(); org.apache.pdfbox.pdmodel.interactive.form.PDNonTerminalField.getChildren(); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getDestination(); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.getOutlineItem(COSName); org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.getD(); org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.addGroup(PDOptionalContentGroup); org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.isGroupEnabled(String); org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.setGroupEnabled(String, boolean); org.apache.pdfbox.pdmodel.common.function.PDFunction.getRangeValues(); org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getKids(); org.apache.pdfbox.pdmodel.graphics.color.PDCIEDictionaryBasedColorSpace.getWhitepoint(); org.apache.pdfbox.pdmodel.graphics.color.PDLab.getBRange(); org.apache.pdfbox.pdmodel.graphics.color.PDLab.getARange(); org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.getParent(); org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceEntry.getSubDictionary(); org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getLowerLimit(); org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.setUpperLimit(Integer); org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.setLowerLimit(Integer); org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getLowerLimit(); org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getUpperLimit(); org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getRangeForComponent(int); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getBlendMode(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getSoftMask(); org.apache.pdfbox.pdmodel.graphics.pattern.PDAbstractPattern.getMatrix(); org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPattern.getBBox(); org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPattern.getResources(); org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.PDFunctionType2(COSBase); org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getPanose(); org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getCharSet(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getTransfer2(); org.apache.pdfbox.preflight.annotation.AnnotationValidator.getFieldType(); org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getJavaScript(); org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getParent(); org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode.appendKid(COSBase); org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getPage(); org.apache.pdfbox.pdmodel.common.COSDictionaryMap.convertBasicTypesToMap(COSDictionary); org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType1.getMatrix(); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String[]); org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getCIDSet(); org.apache.pdfbox.pdmodel.interactive.action.PDActionSound.getSound(); org.apache.pdfbox.pdmodel.fdf.FDFField.getKids(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getFontSetting(); org.apache.pdfbox.pdmodel.graphics.shading.PDTriangleBasedShadingType.getDecodeValues(); org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.getGamma()"
"org.apache.pdfbox.rendering.PageDrawer.appendRectangle(Point2D, Point2D, Point2D, Point2D)",FreqExec,"org.apache.pdfbox.rendering.PageDrawer.appendRectangle(Point2D, Point2D, Point2D, Point2D); org.apache.pdfbox.contentstream.operator.graphics.AppendRectangleToPath.process(Operator, List<COSBase>)"
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getPage(),FreqExec,"org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getPage(); org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.flatten(List<PDField>, boolean); org.apache.pdfbox.text.PDFTextStripper_ESTest.test07(); org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation_ESTest.test12()"
org.apache.pdfbox.pdmodel.font.PDType0Font.readEncoding(),HotCallee,org.apache.pdfbox.pdmodel.font.PDType0Font.readEncoding(); org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName); org.apache.pdfbox.pdmodel.font.PDFont.readCMap(COSBase)
"org.apache.pdfbox.io.ScratchFileBuffer.write(byte[], int, int)",FreqExec,"org.apache.pdfbox.io.ScratchFileBuffer.write(byte[], int, int); org.apache.pdfbox.io.RandomAccessOutputStream.write(byte[], int, int); org.apache.pdfbox.io.ScratchFileBuffer.write(byte[]); org.apache.pdfbox.io.ScratchFile.createBuffer(InputStream); org.apache.pdfbox.io.ScratchFileBuffer_ESTest.test30(); org.apache.pdfbox.io.ScratchFileBuffer_ESTest.test11(); org.apache.pdfbox.io.ScratchFileBuffer_ESTest.test10(); org.apache.pdfbox.io.ScratchFileBuffer_ESTest.test29(); org.apache.pdfbox.io.ScratchFileBuffer_ESTest.test04(); org.apache.pdfbox.io.ScratchFileBuffer_ESTest.test39()"
org.apache.pdfbox.io.ScratchFileBuffer.peek(),FreqExec,org.apache.pdfbox.io.ScratchFileBuffer.peek(); org.apache.pdfbox.pdfparser.RandomAccessSource.peek(); org.apache.pdfbox.pdfparser.COSParser.isString(byte[]); org.apache.pdfbox.pdfparser.COSParser.parseXrefTable(long); org.apache.pdfbox.pdfparser.COSParser.parseTrailer(); org.apache.pdfbox.pdfparser.COSParser.checkXRefOffset(long); org.apache.pdfbox.pdfparser.COSParser.parseXref(long); org.apache.pdfbox.pdfparser.COSParser.bfSearchForObjects(); org.apache.pdfbox.io.ScratchFileBuffer_ESTest.test21(); org.apache.pdfbox.io.ScratchFileBuffer_ESTest.test35()
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getDecode(),FreqExec,org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getDecode(); org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.getDecodeArray(PDImage); org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject_ESTest.test30()
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.readEncodingFromFont(),FreqExec,org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.readEncodingFromFont(); org.apache.pdfbox.pdmodel.font.PDSimpleFont.readEncoding(); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont_ESTest.test04(); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont_ESTest.test20()
"org.apache.pdfbox.pdmodel.PDResources.getIndirect(COSName, COSName)",FreqExec,"org.apache.pdfbox.pdmodel.PDResources.getIndirect(COSName, COSName); org.apache.pdfbox.pdmodel.PDResources.getFont(COSName); org.apache.pdfbox.pdmodel.PDResources.getColorSpace(COSName, boolean); org.apache.pdfbox.pdmodel.PDResources.getXObject(COSName); org.apache.pdfbox.pdmodel.PDResources.getExtGState(COSName); org.apache.pdfbox.pdmodel.PDResources.getPattern(COSName)"
org.apache.pdfbox.io.ScratchFile.checkClosed(),FreqExec,"org.apache.pdfbox.io.ScratchFile.checkClosed(); org.apache.pdfbox.io.ScratchFileBuffer.checkClosed(); org.apache.pdfbox.io.ScratchFileBuffer.ScratchFileBuffer(ScratchFile); org.apache.pdfbox.io.ScratchFile.writePage(int, byte[]); org.apache.pdfbox.io.ScratchFile.enlarge()"
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.extractCmapTable(),FreqExec,org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.extractCmapTable(); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.codeToGID(int)
org.apache.pdfbox.preflight.PreflightConfiguration.getInstanceOfProcess(String),FreqExec,"org.apache.pdfbox.preflight.PreflightConfiguration.getInstanceOfProcess(String); org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(PreflightContext, Object, String); org.apache.pdfbox.preflight.parser.TestPreflightConfiguration.testReplaceValidationProcess(); org.apache.pdfbox.preflight.TestPreflightConfiguration.testGetValidationProcess_noError(); org.apache.pdfbox.preflight.TestPreflightConfiguration.testGetMissingValidationPageProcess2(); org.apache.pdfbox.preflight.TestPreflightConfiguration.testGetValidationProcess(); org.apache.pdfbox.preflight.TestPreflightConfiguration.testGetValidationPageProcess(); org.apache.pdfbox.preflight.TestPreflightConfiguration.testGetValidationPageProcess_noError(); org.apache.pdfbox.preflight.TestPreflightConfiguration.testGetMissingValidationProcess2(); org.apache.pdfbox.preflight.TestPreflightConfiguration.testGetMissingValidationPageProcess(); org.apache.pdfbox.preflight.TestPreflightConfiguration.testGetMissingValidationProcess(); org.apache.pdfbox.preflight.parser.TestPreflightConfiguration.testGetValidationProcess_MissingProcess(); org.apache.pdfbox.preflight.parser.TestPreflightConfiguration.testGetValidationProcess_MissingProcess_NoError(); org.apache.pdfbox.preflight.PreflightConfiguration_ESTest.test12(); org.apache.pdfbox.preflight.PreflightConfiguration_ESTest.test11(); org.apache.pdfbox.preflight.PreflightConfiguration_ESTest.test10(); org.apache.pdfbox.preflight.PreflightConfiguration_ESTest.test05(); org.apache.pdfbox.preflight.PreflightConfiguration_ESTest.test09()"
org.apache.pdfbox.contentstream.PDFStreamEngine.showForm(PDFormXObject),HotCallee,org.apache.pdfbox.contentstream.PDFStreamEngine.showForm(PDFormXObject); org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDContentStream)
org.apache.pdfbox.tools.ExtractText.main(String[]),HotExec,org.apache.pdfbox.tools.ExtractText.main(String[])
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeHash2B(byte[], byte[], byte[])",HotCallee,"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeHash2B(byte[], byte[], byte[])"
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getBlendMode(),FreqExec,org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getBlendMode(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.copyIntoGraphicsState(PDGraphicsState); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test47(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test69(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test63(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test39(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test67(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test00(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test66(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test52(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test42(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test20(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test45(); org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test26()
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.encode(int),FreqExec,org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.encode(int); org.apache.pdfbox.pdmodel.font.PDFont.encode(String); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont_ESTest.test00(); org.apache.pdfbox.pdmodel.font.PDTrueTypeFont_ESTest.test33()
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK.toRGB(float[]),FreqExec,org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK.toRGB(float[]); org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.toRGB(float[]); org.apache.pdfbox.rendering.PageDrawer.getPaint(PDColor); org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK_ESTest.test07(); org.apache.pdfbox.contentstream.operator.graphics.MoveTo_ESTest.test1(); org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK_ESTest.test02(); org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace_ESTest.test04(); org.apache.pdfbox.pdmodel.graphics.form.PDTransparencyGroupAttributes_ESTest.test0(); org.apache.pdfbox.pdmodel.graphics.color.PDDeviceCMYK_ESTest.test06(); org.apache.pdfbox.pdmodel.graphics.color.PDColor.toRGB()
