method,LOC,Cyclomatic,FanIn,FanOut,Loop
org.apache.pdfbox.preflight.font.Type3FontValidator.checkMandatoryField(),15,2,11,3,0
org.apache.pdfbox.preflight.font.Type3FontValidator.checkFontBBox(),30,5,6,9,1
org.apache.pdfbox.preflight.font.Type3FontValidator.checkFontMatrix(),30,5,6,9,1
org.apache.pdfbox.preflight.font.Type3FontValidator.checkEncoding(),17,3,6,7,0
org.apache.pdfbox.preflight.font.Type3FontValidator.checkEncodingAsString(COSBase),14,2,5,6,0
org.apache.pdfbox.preflight.font.Type3FontValidator.checkEncodingAsDictionary(COSBase),13,2,5,5,0
org.apache.pdfbox.preflight.font.Type3FontValidator.checkCharProcsAndMetrics(),63,9,11,19,1
org.apache.pdfbox.preflight.font.Type3FontValidator.getPDResources(),11,2,4,4,0
"org.apache.pdfbox.preflight.font.Type3FontValidator.getCharacterStreamDescription(int, COSDictionary)",13,2,6,7,0
org.apache.pdfbox.preflight.font.Type3FontValidator.getCharNameFromEncoding(int),11,2,4,3,0
"org.apache.pdfbox.preflight.font.Type3FontValidator.getWidthFromCharacterStream(PDResources, COSStream)",8,1,4,7,0
org.apache.pdfbox.preflight.font.Type3FontValidator.checkResources(),41,7,12,13,1
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType7.PDShadingType7(COSDictionary),4,1,2,2,0
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType7.getShadingType(),4,1,1,1,0
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType6.PDShadingType6(COSDictionary),4,1,3,2,0
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType6.getShadingType(),4,1,1,1,0
"org.apache.pdfbox.filter.DCTFilter.decode(InputStream, OutputStream, COSDictionary, int)",5,1,1,1,0
"org.apache.pdfbox.filter.DCTFilter.encode(InputStream, OutputStream, COSDictionary, int)",5,1,1,1,0
org.apache.pdfbox.preflight.exception.BodyParseException.BodyParseException(ParseException),4,1,1,2,0
"org.apache.pdfbox.preflight.exception.BodyParseException.BodyParseException(String, String)",4,1,2,2,0
org.apache.pdfbox.preflight.exception.BodyParseException.BodyParseException(String),4,1,1,2,0
org.apache.pdfbox.preflight.exception.BodyParseException.getErrorCode(),25,7,7,2,1
org.apache.pdfbox.preflight.exception.PdfParseException.PdfParseException(ParseException),12,2,9,3,0
org.apache.pdfbox.preflight.exception.PdfParseException.PdfParseException(String),4,1,5,2,0
"org.apache.pdfbox.preflight.exception.PdfParseException.PdfParseException(String, String)",13,2,7,8,0
org.apache.pdfbox.preflight.exception.PdfParseException.getErrorCode(),4,1,1,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.PDCalGray(),7,1,3,6,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.PDCalGray(COSArray),5,1,3,4,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.getNumberOfComponents(),4,1,0,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.getName(),4,1,1,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.createColorSpace(),4,1,0,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.createColorModel(int),4,1,0,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.getGamma(),10,2,2,3,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.setGamma(float),4,1,3,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.getWhitepoint(),13,2,2,7,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.setWhitepoint(PDTristimulus),8,2,3,2,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.getBlackPoint(),13,2,2,7,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.setBlackPoint(PDTristimulus),9,2,3,2,0
org.apache.pdfbox.pdmodel.font.PDCIDFont.PDCIDFont(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDCIDFont.PDCIDFont(COSDictionary),5,1,3,3,0
org.apache.pdfbox.pdmodel.font.PDCIDFont.getFontBoundingBox(),4,1,0,2,0
org.apache.pdfbox.pdmodel.font.PDCIDFont.getDefaultWidth(),16,3,6,4,0
org.apache.pdfbox.pdmodel.font.PDCIDFont.setDefaultWidth(long),5,1,3,2,0
"org.apache.pdfbox.pdmodel.font.PDCIDFont.getFontWidth(byte[], int, int)",11,2,4,5,0
org.apache.pdfbox.pdmodel.font.PDCIDFont.extractWidths(),40,7,4,9,3
"org.apache.pdfbox.pdmodel.font.PDCIDFont.getFontHeight(byte[], int, int)",28,5,0,5,0
org.apache.pdfbox.pdmodel.font.PDCIDFont.getAverageFontWidth(),41,7,2,7,2
org.apache.pdfbox.pdmodel.font.PDCIDFont.getFontWidth(int),9,2,2,4,0
org.apache.pdfbox.pdmodel.font.PDCIDFont.getCIDSystemInfo(),13,2,6,4,0
org.apache.pdfbox.pdmodel.font.PDCIDFont.determineEncoding(),53,8,4,13,0
"org.apache.pdfbox.pdmodel.font.PDCIDFont.encode(byte[], int, int)",13,2,4,4,0
org.apache.pdfbox.pdmodel.font.PDCIDFont.clear(),9,2,1,3,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.PDFontDescriptorDictionary(),5,1,6,4,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.PDFontDescriptorDictionary(COSDictionary),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getCOSDictionary(),4,1,5,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getFontName(),10,2,12,3,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setFontName(String),9,2,5,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getFontFamily(),10,2,2,3,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setFontFamily(String),9,2,5,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getFontWeight(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setFontWeight(float),4,1,4,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getFontStretch(),10,2,2,3,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setFontStretch(String),9,2,4,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getFlags(),8,2,3,3,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setFlags(int),5,1,3,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getFontBoundingBox(),10,2,3,3,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setFontBoundingBox(PDRectangle),9,2,5,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getItalicAngle(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setItalicAngle(float),4,1,5,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getAscent(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setAscent(float),4,1,5,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getDescent(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setDescent(float),4,1,5,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getLeading(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setLeading(float),4,1,3,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getCapHeight(),8,2,4,4,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setCapHeight(float),5,1,5,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getXHeight(),8,2,4,4,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setXHeight(float),5,1,5,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getStemV(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setStemV(float),4,1,4,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getStemH(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setStemH(float),4,1,3,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getAverageWidth(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setAverageWidth(float),4,1,4,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getMaxWidth(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setMaxWidth(float),4,1,3,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getMissingWidth(),4,1,2,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setMissingWidth(float),4,1,3,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getCharSet(),10,2,3,3,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setCharacterSet(String),9,2,4,2,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getFontFile(),10,2,7,3,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setFontFile(PDStream),4,1,4,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getFontFile2(),10,2,10,3,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setFontFile2(PDStream),4,1,4,1,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getFontFile3(),10,2,9,3,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.setFontFile3(PDStream),4,1,3,1,0
org.apache.pdfbox.pdfparser.VisualSignatureParser.VisualSignatureParser(InputStream),4,1,2,2,0
org.apache.pdfbox.pdfparser.VisualSignatureParser.parse(),33,6,5,7,1
org.apache.pdfbox.pdfparser.VisualSignatureParser.skipToNextObj(),27,4,4,9,1
org.apache.pdfbox.pdfparser.VisualSignatureParser.parseObject(),132,21,4,29,1
org.apache.pdfbox.pdfparser.VisualSignatureParser.getDocument(),8,2,3,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.PDAnnotationLink(),5,1,3,5,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.PDAnnotationLink(COSDictionary),4,1,3,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.getAction(),6,1,5,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setAction(PDAction),4,1,3,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setBorderStyle(PDBorderStyleDictionary),4,1,3,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.getBorderStyle(),12,2,1,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.getDestination(),6,1,3,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setDestination(PDDestination),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.getHighlightMode(),4,1,2,3,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setHighlightMode(String),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setPreviousURI(PDActionURI),4,1,1,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.getPreviousURI(),12,2,0,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setQuadPoints(float[]),6,1,1,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.getQuadPoints(),12,2,0,4,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.PDBorderStyleDictionary(),4,1,1,3,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.PDBorderStyleDictionary(COSDictionary),4,1,5,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.getDictionary(),4,1,7,1,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.getCOSObject(),4,1,1,1,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.setWidth(float),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.getWidth(),4,1,0,3,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.setStyle(String),4,1,2,2,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.getStyle(),4,1,1,3,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.setDashStyle(PDLineDashPattern),9,2,1,3,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.getDashStyle(),11,2,1,7,0
"org.apache.pdfbox.preflight.content.StubOperator.process(PDFOperator, List<COSBase>)",161,40,2,9,0
org.apache.pdfbox.preflight.content.StubOperator.checkNoOperands(List<COSBase>),7,2,2,2,0
"org.apache.pdfbox.preflight.content.StubOperator.checkStringOperands(List<COSBase>, int)",23,6,8,9,1
"org.apache.pdfbox.preflight.content.StubOperator.checkArrayOperands(List<COSBase>, int)",20,5,5,6,1
"org.apache.pdfbox.preflight.content.StubOperator.checkNumberOperands(List<COSBase>, int)",25,6,8,7,1
org.apache.pdfbox.preflight.content.StubOperator.checkTagAndPropertyOperands(List<COSBase>),38,9,9,10,0
org.apache.pdfbox.preflight.content.StubOperator.createInvalidArgumentsError(),6,1,6,3,0
"org.apache.pdfbox.preflight.content.StubOperator.createLimitError(String, String)",6,1,6,3,0
"org.apache.pdfbox.preflight.content.ContentStreamException.ContentStreamException(String, Throwable)",4,1,1,2,0
org.apache.pdfbox.preflight.content.ContentStreamException.ContentStreamException(String),4,1,3,2,0
org.apache.pdfbox.preflight.content.ContentStreamException.ContentStreamException(Throwable),4,1,2,3,0
org.apache.pdfbox.preflight.content.ContentStreamException.getErrorCode(),4,1,5,1,0
org.apache.pdfbox.preflight.content.ContentStreamException.setErrorCode(String),4,1,3,1,0
"org.apache.fontbox.ttf.GlyphData.initData(GlyphTable, TTFDataStream)",17,2,8,11,0
org.apache.fontbox.ttf.GlyphData.getBoundingBox(),4,1,2,1,0
org.apache.fontbox.ttf.GlyphData.setBoundingBox(BoundingBox),4,1,1,1,0
org.apache.fontbox.ttf.GlyphData.getNumberOfContours(),4,1,1,1,0
org.apache.fontbox.ttf.GlyphData.setNumberOfContours(short),4,1,1,1,0
org.apache.fontbox.ttf.GlyphData.getDescription(),4,1,3,1,0
org.apache.fontbox.ttf.GlyphData.getXMaximum(),4,1,1,1,0
org.apache.fontbox.ttf.GlyphData.getXMinimum(),4,1,1,1,0
org.apache.fontbox.ttf.GlyphData.getYMaximum(),4,1,1,1,0
org.apache.fontbox.ttf.GlyphData.getYMinimum(),4,1,1,1,0
"org.apache.fontbox.ttf.GlyphTable.initData(TrueTypeFont, TTFDataStream)",32,6,3,11,2
org.apache.fontbox.ttf.GlyphTable.getGlyphs(),4,1,4,1,0
org.apache.fontbox.ttf.GlyphTable.setGlyphs(GlyphData[]),4,1,1,1,0
"org.apache.fontbox.ttf.HorizontalHeaderTable.initData(TrueTypeFont, TTFDataStream)",21,1,1,21,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getAdvanceWidthMax(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setAdvanceWidthMax(int),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getAscender(),4,1,3,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setAscender(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getCaretSlopeRise(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setCaretSlopeRise(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getCaretSlopeRun(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setCaretSlopeRun(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getDescender(),4,1,3,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setDescender(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getLineGap(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setLineGap(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getMetricDataFormat(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setMetricDataFormat(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getMinLeftSideBearing(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setMinLeftSideBearing(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getMinRightSideBearing(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setMinRightSideBearing(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getNumberOfHMetrics(),4,1,7,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setNumberOfHMetrics(int),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getReserved1(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setReserved1(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getReserved2(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setReserved2(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getReserved3(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setReserved3(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getReserved4(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setReserved4(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getReserved5(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setReserved5(short),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getVersion(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setVersion(float),4,1,1,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.getXMaxExtent(),4,1,2,1,0
org.apache.fontbox.ttf.HorizontalHeaderTable.setXMaxExtent(short),4,1,1,1,0
"org.apache.fontbox.ttf.HorizontalMetricsTable.initData(TrueTypeFont, TTFDataStream)",20,3,2,9,2
org.apache.fontbox.ttf.HorizontalMetricsTable.getAdvanceWidth(),4,1,5,1,0
org.apache.fontbox.ttf.HorizontalMetricsTable.setAdvanceWidth(int[]),4,1,1,1,0
org.apache.fontbox.ttf.NameRecord.getStringLength(),4,1,2,1,0
org.apache.fontbox.ttf.NameRecord.setStringLength(int),4,1,1,1,0
org.apache.fontbox.ttf.NameRecord.getStringOffset(),4,1,2,1,0
org.apache.fontbox.ttf.NameRecord.setStringOffset(int),4,1,1,1,0
org.apache.fontbox.ttf.NameRecord.getLanguageId(),4,1,3,1,0
org.apache.fontbox.ttf.NameRecord.setLanguageId(int),4,1,2,1,0
org.apache.fontbox.ttf.NameRecord.getNameId(),4,1,5,1,0
org.apache.fontbox.ttf.NameRecord.setNameId(int),4,1,2,1,0
org.apache.fontbox.ttf.NameRecord.getPlatformEncodingId(),4,1,4,1,0
org.apache.fontbox.ttf.NameRecord.setPlatformEncodingId(int),4,1,2,1,0
org.apache.fontbox.ttf.NameRecord.getPlatformId(),4,1,4,1,0
org.apache.fontbox.ttf.NameRecord.setPlatformId(int),4,1,2,1,0
"org.apache.fontbox.ttf.NameRecord.initData(TrueTypeFont, TTFDataStream)",9,1,2,7,0
org.apache.fontbox.ttf.NameRecord.toString(),8,1,4,1,0
org.apache.fontbox.ttf.NameRecord.getString(),4,1,3,1,0
org.apache.fontbox.ttf.NameRecord.setString(String),4,1,3,1,0
"org.apache.fontbox.ttf.NamingTable.initData(TrueTypeFont, TTFDataStream)",71,15,9,17,2
org.apache.fontbox.ttf.NamingTable.getNameRecords(),4,1,3,1,0
org.apache.fontbox.ttf.NamingTable.getFontFamily(),4,1,2,1,0
org.apache.fontbox.ttf.NamingTable.getFontSubFamily(),4,1,1,1,0
org.apache.fontbox.ttf.NamingTable.getPSName(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getAchVendId(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setAchVendId(String),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getAverageCharWidth(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setAverageCharWidth(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getCodePageRange1(),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setCodePageRange1(long),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getCodePageRange2(),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setCodePageRange2(long),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getFamilyClass(),4,1,3,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setFamilyClass(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getFamilySubClass(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setFamilySubClass(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getFirstCharIndex(),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setFirstCharIndex(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getFsSelection(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setFsSelection(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getFsType(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setFsType(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getLastCharIndex(),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setLastCharIndex(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getPanose(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setPanose(byte[]),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getStrikeoutPosition(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setStrikeoutPosition(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getStrikeoutSize(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setStrikeoutSize(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getSubscriptXOffset(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setSubscriptXOffset(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getSubscriptXSize(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setSubscriptXSize(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getSubscriptYOffset(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setSubscriptYOffset(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getSubscriptYSize(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setSubscriptYSize(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getSuperscriptXOffset(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setSuperscriptXOffset(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getSuperscriptXSize(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setSuperscriptXSize(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getSuperscriptYOffset(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setSuperscriptYOffset(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getSuperscriptYSize(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setSuperscriptYSize(short),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getTypeLineGap(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setTypeLineGap(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getTypoAscender(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setTypoAscender(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getTypoDescender(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setTypoDescender(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getUnicodeRange1(),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setUnicodeRange1(long),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getUnicodeRange2(),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setUnicodeRange2(long),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getUnicodeRange3(),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setUnicodeRange3(long),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getUnicodeRange4(),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setUnicodeRange4(long),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getVersion(),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setVersion(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getWeightClass(),4,1,3,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setWeightClass(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getWidthClass(),4,1,3,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setWidthClass(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getWinAscent(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setWinAscent(int),4,1,1,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.getWinDescent(),4,1,2,1,0
org.apache.fontbox.ttf.OS2WindowsMetricsTable.setWinDescent(int),4,1,1,1,0
"org.apache.fontbox.ttf.OS2WindowsMetricsTable.initData(TrueTypeFont, TTFDataStream)",40,2,2,40,0
"org.apache.fontbox.ttf.PostScriptTable.initData(TrueTypeFont, TTFDataStream)",81,15,8,21,5
org.apache.fontbox.ttf.PostScriptTable.getFormatType(),4,1,1,1,0
org.apache.fontbox.ttf.PostScriptTable.setFormatType(float),4,1,1,1,0
org.apache.fontbox.ttf.PostScriptTable.getIsFixedPitch(),4,1,3,1,0
org.apache.fontbox.ttf.PostScriptTable.setIsFixedPitch(long),4,1,1,1,0
org.apache.fontbox.ttf.PostScriptTable.getItalicAngle(),4,1,3,1,0
org.apache.fontbox.ttf.PostScriptTable.setItalicAngle(float),4,1,1,1,0
org.apache.fontbox.ttf.PostScriptTable.getMaxMemType1(),4,1,2,1,0
