sep=;
id; seed; size; upperDepth; upperWidth; lowerDepth; lowerWidth
2151;org.apache.cxf.sts.token.validator.UsernameTokenValidator.validateToken(TokenValidatorParameters);135;0;0;8;48
2152;org.apache.cxf.tools.validator.internal.model.XNode.setAttributeValue(String);21;4;10;0;0
2153;org.apache.cxf.ws.security.tokenstore.SecurityToken.getWsuId();96;7;24;3;3
2154;org.apache.cxf.bus.spring.SpringBusFactory.createBus(URL, boolean);1230;19;127;0;0
2155;org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaHelper.isIDLObjectType(QName);529;14;101;0;0
2156;org.apache.cxf.systest.type_test.AbstractTypeTestClient.testStringEnum();2;0;0;1;1
2157;org.apache.cxf.transport.http_jetty.JettyHTTPDestination.doService(HttpServletRequest, HttpServletResponse);263;10;43;8;26
2158;org.apache.cxf.common.xmlschema.SchemaCollection.getElementByQName(QName);1316;16;157;0;0
2159;org.apache.cxf.tools.common.model.JavaInterface.getAnnotations();110;7;54;0;0
2160;org.apache.cxf.ws.rm.RMEndpoint.getLastApplicationMessage();580;15;124;0;0
2161;org.apache.cxf.bus.managers.WorkQueueManagerImpl.run();2;0;0;1;1
2162;org.apache.cxf.transport.https.CertificateHostnameVerifier.AbstractVerifier.check(String, String[], String[]);1;0;0;0;0
2163;org.apache.cxf.jaxrs.AbstractCustomer.getSuperServletConfig();950;15;173;0;0
2164;org.apache.cxf.rs.security.oauth2.common.Client.setRegisteredScopes(List);21;3;14;0;0
2165;org.apache.cxf.tools.corba.processors.wsdl.WSDLToIDLAction.findCorbaIdlType(CorbaType);115;1;1;9;33
2166;org.apache.cxf.tools.wsdlto.frontend.jaxws.wsdl11.CustomizedWSDLLocator.getImportInputSource(String, String);54;0;0;8;12
2167;org.apache.cxf.interceptor.InterceptorChain.add(Interceptor);3274;19;541;0;0
2168;org.apache.cxf.systest.ws.policy.JavaFirstPolicyServer.JavaFirstPolicyServer();108;8;26;0;0
2169;org.apache.cxf.systest.ws.security.handler.Server.main(String[]);17;0;0;7;6
2170;org.apache.cxf.jaxrs.provider.xmlbeans.XMLBeansJSONProvider.readFrom(Class, Type, Annotation[], MediaType, MultivaluedMap, InputStream);11;0;0;6;3
2171;org.apache.cxf.systest.ws.common.KeystorePasswordCallback.KeystorePasswordCallback();1128;21;121;0;0
2172;org.apache.cxf.endpoint.ClientLifeCycleManager.registerListener(ClientLifeCycleListener);896;21;102;0;0
2173;org.apache.cxf.jaxrs.security.JAASAuthenticationFilter.setContextName(String);2;0;0;1;1
2174;org.apache.cxf.systest.jaxrs.BookApplication.getClasses();1;0;0;0;0
2175;org.apache.cxf.tools.misc.XSDToWSDL.XSDToWSDL(ToolSpec);3;0;0;2;1
2176;org.apache.cxf.jaxrs.ext.search.DefaultParamConverterProvider.DoubleParamConverter.toString(Double);1;0;0;0;0
2177;org.apache.cxf.transport.websocket.WebSocketVirtualServletResponse.addHeader(String, String);1;0;0;0;0
2178;org.apache.cxf.rs.security.oauth2.jwe.JweCompactConsumer.getEncryptionAuthenticationTag();2;1;1;0;0
2179;org.apache.cxf.jaxrs.utils.JAXRSUtils.matchHttpMethod(String, String);135;12;30;1;1
2180;org.apache.cxf.rs.security.oauth2.tokens.refresh.RefreshToken.RefreshToken(ServerAccessToken, String, List);40;4;15;4;12
2181;org.apache.cxf.rs.security.cors.CrossOriginResourceSharingFilter.getHeadersFromInput(Message, String);8;3;2;1;2
2182;org.apache.cxf.transport.jms.uri.JMSURIParser.JMSURIParser(String);495;0;0;15;85
2183;org.apache.cxf.systest.ws.saml.Saml2AudienceRestrictionValidator.validate(Credential, RequestData);78;0;0;9;21
2184;org.apache.cxf.transport.local.LocalConduit.LocalConduitOutputStream.dispatchToService.(Anon_1).run();16;0;0;2;13
2185;org.apache.cxf.common.util.CacheMap.toString();2;0;0;1;1
2186;org.apache.cxf.jca.cxf.handlers.InvocationHandlerFactory.getHandlerChainDefinition();28;0;0;5;12
2187;org.apache.cxf.transport.jms.BackChannelConduit.isTimedOut(javax.jms.Message);93;6;34;1;1
2188;org.apache.cxf.staxutils.StaxUtils.toString(Element, int);58;9;14;5;6
2189;org.apache.cxf.xkms.x509.repo.ldap.LdapSchemaConfig.getCrlFilter();8;4;3;0;0
2190;org.apache.cxf.ws.security.tokenstore.SecurityToken.getCreated();1;0;0;0;0
2191;org.apache.cxf.jaxws.AbstractJAXWSMethodInvoker.JaxwsServerHandler.getObject();25;5;11;0;0
2192;org.apache.cxf.rs.security.oauth2.filters.OAuthRequestFilter.createSecurityContext(HttpServletRequest, AccessTokenValidation);199;15;28;1;2
2193;org.apache.cxf.staxutils.CachingXmlEventWriter.writeCData(String);2;0;0;1;1
2194;org.apache.cxf.sts.token.validator.SAMLTokenValidator.setSubjectConstraints(List);296;9;83;4;17
2195;org.apache.cxf.tools.common.model.JAnnotation.getImports();69;4;50;3;2
2196;org.apache.cxf.binding.corba.utils.CorbaUtils.getCorbaType(QName, CorbaTypeMap);74;6;35;1;2
2197;org.apache.cxf.binding.corba.types.CorbaPrimitiveHandler.setValueFromData(String);72;5;35;2;4
2198;org.apache.cxf.binding.soap.HeaderUtil.getHeaderQNames(BindingMessageInfo);22;4;6;3;8
2199;org.apache.cxf.service.ServiceBuilder.setServiceClass(Class);21;9;4;0;0
2200;org.apache.cxf.ws.security.wss4j.PolicyBasedWSS4JInInterceptor.handleWSS11(AssertionInfoMap, SoapMessage);39;6;12;3;3
2201;org.apache.cxf.jca.cxf.handlers.CXFInvocationHandlerBase.getExceptionToThrow(InvocationTargetException, Method);3;0;0;2;1
2202;org.apache.cxf.transport.jms.JMSConfiguration.getReconnectPercentOfMax();24;5;8;0;0
2203;org.apache.cxf.performance.complex_type.client.Client.Client(String[]);2;1;1;0;0
2204;org.apache.cxf.management.web.browser.client.ui.browser.NavigationSidebarView.Presenter.onEditCriteriaHyperinkClicked();2;1;1;0;0
2205;org.apache.cxf.customer.book.BookServiceImpl.getBook(GetBook);4;0;0;1;3
2206;org.apache.cxf.ws.security.tokenstore.SecurityToken.setPrincipal(Principal);148;10;42;0;0
2207;org.apache.cxf.ws.rm.WrappedService.get(Object);1;0;0;0;0
2208;org.apache.cxf.transport.jms.util.AbstractMessageListenerContainer.setExecutor(Executor);45;6;23;0;0
2209;org.apache.cxf.tools.common.dom.ExtendedDocumentBuilder.ExtendedDocumentBuilder();5;3;2;0;0
2210;org.apache.cxf.common.injection.ResourceInjector.invokeSetter(Method, Object);56;6;20;1;2
2211;org.apache.cxf.transport.https.CertConstraintsJaxBUtils.getIssuerConstraintsCombinator(CertificateConstraintsType);28;9;5;0;0
2212;org.apache.cxf.ws.addressing.AddressingConstants.getFromQName();31;2;29;0;0
2213;org.apache.cxf.ws.policy.PolicyVerificationInInterceptor.handle(Message);30;0;0;3;16
2214;org.apache.cxf.systest.jaxws.DocLitWrappedCodeFirstServiceImpl.listObjectArrayOutput();3;0;0;1;2
2215;org.apache.cxf.transport.http.netty.server.NettyHttpContextHandler.NettyHttpContextHandler(String);17;4;6;1;1
2216;org.apache.cxf.tools.common.FrontEndGenerator.generate(ToolContext);423;10;124;0;0
2217;org.apache.cxf.jaxws.EndpointImpl.setExecutor(Executor);1221;19;166;0;0
2218;org.apache.cxf.jaxrs.client.spec.ClientRequestContextImpl.getMessageContent();8;1;1;2;4
2219;org.apache.cxf.rs.security.oauth2.utils.crypto.HmacUtils.computeHmac(byte[], Mac, String);1;0;0;0;0
2220;org.apache.cxf.xkms.crypto.provider.XkmsCryptoProvider.getX509FromXKMSByID(Applications, String);31;3;4;5;7
2221;org.apache.cxf.ws.rm.CapturingXMLWriter.writeAttribute(String, String, String, String);2;0;0;1;1
2222;org.apache.cxf.jaxws.JaxWsClientProxy.getRequestContext();1089;24;115;6;21
2223;org.apache.cxf.management.web.browser.client.ui.resources.LogBrowserConstans.settingsTabSubscriptionDialogEmptyUrl();3;2;1;0;0
2224;org.apache.cxf.jaxrs.spring.SpringResourceFactory.init();28;7;6;3;6
2225;org.apache.cxf.tools.corba.processors.idl.IDLParser.template_type_spec();46;0;0;13;11
2226;org.apache.cxf.jaxrs.resources.Book.getId();1394;16;221;0;0
2227;org.apache.cxf.wsdl.WSDLManager.getDefinition(Element);832;21;77;0;0
2228;org.apache.cxf.workqueue.AutomaticWorkQueueImpl.AutomaticWorkQueueImpl(int);4;1;1;2;1
2229;org.apache.cxf.wsn.client.Registration.Registration(W3CEndpointReference);5;2;1;2;1
2230;org.apache.cxf.systest.jaxrs.BookNotFoundDetails.getId();4;2;2;0;0
2231;org.apache.cxf.wsdl11.ServiceWSDLBuilder.buildTypesWithSchemaImports(Collection, Map, Definition);88;6;28;3;6
2232;org.apache.cxf.jaxrs.AbstractJAXRSFactoryBean.AbstractJAXRSFactoryBean(JAXRSServiceFactoryBean);5;2;2;1;1
2233;org.apache.cxf.endpoint.ClientLifeCycleListener.clientCreated(Client);2;1;1;0;0
2234;org.apache.cxf.jaxrs.utils.JAXRSUtils.compareQualityAndDistance(MediaType, MediaType, boolean);15;7;3;2;1
2235;org.apache.cxf.jca.cxf.CXFInvocationHandlerData.setBus(Bus);17;4;10;0;0
2236;org.apache.cxf.jaxrs.provider.JAXBElementProvider.doUnmarshal(Unmarshaller, Class, InputStream, Annotation[], MediaType);100;6;13;8;13
2237;org.apache.cxf.sts.token.renewer.SAMLTokenRenewer.setRealmMap(Map);303;9;99;0;0
2238;org.apache.cxf.binding.corba.CorbaConduit.getTarget();409;12;82;0;0
2239;org.apache.cxf.rs.security.xml.XmlSecOutInterceptor.getKeyGenerator(String);2;1;1;0;0
2240;org.apache.cxf.tools.common.toolspec.AbstractToolContainer.isQuietMode();122;9;37;0;0
2241;org.apache.cxf.binding.soap.interceptor.Soap12FaultOutInterceptor.Soap12FaultOutInterceptorInternal.getCodeString(String, String, QName);40;5;18;1;1
2242;org.apache.cxf.jaxrs.provider.ProviderFactory.clearProviders();3;1;2;0;0
2243;org.apache.cxf.buslifecycle.BusLifeCycleListener.postShutdown();165;10;43;0;0
2244;org.apache.cxf.jaxws.AbstractJAXWSMethodInvoker.JaxwsServerHandler.isDone();25;5;11;0;0
2245;org.apache.cxf.systest.jaxrs.websocket.WebSocketTestClient.Response.getchar(Object, int);3;2;1;0;0
2246;org.apache.cxf.transport.http.HTTPConduit.WrappedOutputStream.getMaxRetransmits();132;14;33;4;5
2247;org.apache.cxf.binding.corba.interceptors.SystemExceptionHelper.read(org.omg.CORBA.portable.InputStream);3;1;1;1;1
2248;org.apache.cxf.binding.soap.SOAPBindingUtil.getProxy(Class, Object);347;10;70;1;1
2249;org.apache.cxf.rs.security.oauth2.grants.owner.ResourceOwnerGrant.ResourceOwnerGrant(String, String);4;0;0;3;1
2250;org.apache.cxf.aegis.type.java5.XFireBean2.setElementProperty(String);306;10;75;0;0
2251;org.apache.cxf.sts.token.provider.SymmetricKeyHandler.createSymmetricKey();198;10;60;1;6
2252;org.apache.cxf.systest.type_test.AbstractTypeTestClient.testGYear();2;0;0;1;1
2253;org.apache.cxf.tools.corba.processors.idl.WSDLSchemaManager.addXmlSchemaImport(XmlSchema, XmlSchema, File);2;1;1;0;0
2254;org.apache.cxf.systest.ws.policy.javafirst.NoAlternativesOperationSimpleService.ping();105;10;25;0;0
2255;org.apache.cxf.jaxrs.spring.SpringResourceFactory.getBeanConstructor();28;7;7;0;0
2256;org.apache.cxf.jaxrs.JAXRSInvoker.handleFault(Fault, Message, ClassResourceInfo, Method);637;14;56;22;37
2257;org.apache.cxf.ws.security.wss4j.AbstractWSS4JInterceptor.AbstractWSS4JInterceptor();265;15;53;0;0
2258;org.apache.cxf.management.web.browser.client.service.settings.SettingsFacade.StorageLayer.update();10;2;6;0;0
2259;org.apache.cxf.jaxrs.impl.tl.ThreadLocalServletContext.getMinorVersion();2;0;0;1;1
2260;org.apache.cxf.jaxws.binding.soap.SOAPBindingImpl.SOAPBindingImpl(BindingInfo, JaxWsEndpointImpl);1583;19;219;4;3
2261;org.apache.cxf.jaxrs.ext.MessageContext.getContextualProperty(Object);62;12;16;0;0
2262;org.apache.cxf.rs.security.saml.SamlEnvelopedOutInterceptor.createEnvelopedSamlToken(Message, Document);79;1;1;11;16
2263;org.apache.cxf.attachment.LazyAttachmentCollection.LazyAttachmentMap.get(Object);4;0;0;1;3
2264;org.apache.cxf.ws.addressing.AddressingProperties.getRelatesTo();505;14;114;0;0
2265;org.apache.cxf.rs.security.oauth.data.RequestTokenRegistration.setClient(Client);107;10;26;0;0
2266;org.apache.cxf.jaxws.AbstractJAXWSMethodInvoker.findSoapFaultException(Throwable);11;4;3;0;0
2267;org.apache.cxf.systest.aegis.mtom.fortest.MtomTestImpl.produceDataHandlerBean();3;0;0;1;2
2268;org.apache.cxf.ws.policy.PolicyUtils.typeToString(short);6;4;2;0;0
2269;org.apache.cxf.systest.jaxrs.Book.getSubChapterObject(int);2;0;0;1;1
2270;org.apache.cxf.tools.corba.processors.idl.WSDLSchemaManager.createXmlSchemaForDefinition(Definition, String, XmlSchemaCollection);234;11;84;1;1
2271;org.apache.cxf.ws.rm.feature.RMFeature.initializeProvider(InterceptorProvider, Bus);32;0;0;4;14
2272;org.apache.cxf.transport.websocket.ahc.AhcWebSocketConduit.Response.readLine();4;1;1;1;2
2273;org.apache.cxf.systest.jaxrs.BookServer20.PreMatchDynamicContainerRequestFilter.filter(ContainerRequestContext);1;0;0;0;0
2274;org.apache.cxf.aegis.services.ArrayService.getBeanArray();3;0;0;1;2
2275;org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor.getUnderstoodHeaders();503;18;62;1;1
2276;org.apache.cxf.jaxrs.ext.MessageContextImpl.getContext(Class);260;0;0;17;40
2277;org.apache.cxf.testutil.common.AbstractTestServerBase.start();3606;17;692;6;6
2278;org.apache.cxf.rs.security.oauth2.grants.saml.Saml2BearerGrantHandler.createAccessToken(Client, MultivaluedMap);246;0;0;17;40
2279;org.apache.cxf.systest.type_test.AbstractTypeTestClient.testBase64BinaryRestriction();5;0;0;3;2
2280;org.apache.cxf.transport.websocket.WebSocketServletHolder.getServerName();2;1;1;0;0
2281;org.apache.cxf.tools.corba.processors.idl.IDLLexer.mXOR(boolean);47;4;40;0;0
2282;org.apache.cxf.jaxrs.provider.json.utils.PrefixCollectingXMLStreamWriter.getNamespaceContext();1;0;0;0;0
2283;org.apache.cxf.systest.sts.soap12.Server.Server();470;17;60;0;0
2284;org.apache.cxf.common.util.CacheMap.CacheMap();57;9;15;0;0
2285;org.apache.cxf.rs.security.saml.sso.SamlpRequestComponentBuilder.createAuthnRequest(String, boolean, boolean, String, SAMLVersion, Issuer, NameIDPolicy, RequestedAuthnContext);9;2;6;0;0
2286;org.apache.cxf.rs.security.oauth2.jwt.grant.AbstractJwtHandler.validateNotBeforeTime(Integer);19;3;13;0;0
2287;org.apache.cxf.rs.security.oauth2.utils.crypto.ModelEncryptionSupport.parseSimpleList(String);60;6;33;1;1
2288;org.apache.cxf.systest.jaxws.HelloService.getHelloPort();1153;19;157;0;0
2289;org.apache.cxf.jaxrs.swagger.SwaggerFeature.getResourcePackage();334;32;36;0;0
2290;org.apache.cxf.binding.corba.utils.CorbaBindingHelper.keepORBAlive(String);7;3;2;2;1
2291;org.apache.cxf.staxutils.DelegatingXMLStreamWriter.writeStartDocument(String);1;0;0;0;0
2292;org.apache.cxf.performance.server.BenchmarkImpl.sendStrings(int);1;0;0;0;0
2293;org.apache.cxf.rs.security.oauth2.jwt.Algorithm.Algorithm(String, int);2;0;0;1;1
2294;org.apache.cxf.ws.security.trust.DefaultSymmetricBinding.setIncludeTimestamp(boolean);337;13;54;0;0
2295;org.apache.cxf.jaxrs.ext.search.visitor.AbstractSearchConditionVisitor.getPrimitiveFieldClass(String, Class);31;4;10;6;5
2296;org.apache.cxf.binding.soap.SoapFault.SoapFault(Message, QName);167;7;75;2;2
2297;org.apache.cxf.jaxrs.ext.search.visitor.AbstractSearchConditionVisitor.getPrimitiveFieldClass(PrimitiveStatement, String, Class, Type, Object);35;4;12;4;5
2298;org.apache.cxf.sdo.NodeDataWriterImpl.NodeDataWriterImpl(HelperContext);3;1;1;1;1
2299;org.apache.cxf.binding.soap.interceptor.SoapActionInInterceptor.getActionBaseUri(OperationInfo);20;4;6;2;4
2300;org.apache.cxf.tools.java2wsdl.processor.internal.jaxws.Wrapper.getWrapperClass();45;2;2;6;10
2301;org.apache.cxf.maven_plugin.wsdl2java.Option.setMimeMethods(String[]);57;2;55;0;0
2302;org.apache.cxf.jaxws.handler.HandlerChainBuilder.initializeViaInitMethod(Handler, Map, Method);1043;21;119;0;0
2303;org.apache.cxf.databinding.stax.StaxDataBinding.initialize(Service);725;0;0;18;98
2304;org.apache.cxf.systest.type_test.AbstractTypeTestClient.testAnyURI();2;0;0;1;1
2305;org.apache.cxf.wsdl11.WSDLServiceFactory.WSDLServiceFactory(Bus, Definition);833;20;81;3;8
2306;org.apache.cxf.management.jmx.InstrumentationManagerImpl.getBusProperty(Bus, String, String);4;2;1;1;1
2307;org.apache.cxf.transport.jms.uri.JMSEndpoint.JMSEndpoint(String);495;0;0;17;72
2308;org.apache.cxf.maven_plugin.javatowadl.Java2WADLMojo.execute();588;0;0;31;78
2309;org.apache.cxf.jaxrs.utils.InjectionUtils.getActualTypes(Type);5;4;1;0;0
2310;org.apache.cxf.transport.http.ReferencingAuthenticator.check();3;0;0;2;1
2311;org.apache.cxf.binding.corba.utils.CorbaBindingHelper.getDefaultORB(OrbConfig);412;12;82;1;5
2312;org.apache.cxf.transport.http.netty.server.NettyHttpDestination.finalizeConfig();214;10;49;4;3
2313;org.apache.cxf.maven_plugin.wsdl2java.Option.getPackagenames();64;2;61;0;0
2314;org.apache.cxf.transport.http_jetty.continuations.JettyContinuationProviderFactory.retrieveFromContinuation(HttpServletRequest);1;0;0;0;0
2315;org.apache.cxf.ws.security.wss4j.SamlTokenInterceptor.assertTokens(SoapMessage);47;6;13;2;4
2316;org.apache.cxf.javascript.service.ServiceJavascriptBuilder.getElementType(SchemaCollection, String, XmlSchemaElement, XmlSchemaType);43;5;26;2;3
2317;org.apache.cxf.jaxws.service.SayHi.getStringArray(String[]);1221;19;166;0;0
2318;org.apache.cxf.tools.wsdlto.frontend.jaxws.processor.internal.annotator.WSActionAnnotator.annotate(JavaAnnotatable);32;0;0;5;17
2319;org.apache.cxf.tools.corba.utils.WSDLGenerationTester.compareStartElement(XMLStreamReader, XMLStreamReader);5;2;2;1;1
2320;org.apache.cxf.service.Service.getServiceInfos();3823;17;830;0;0
2321;org.apache.cxf.transport.http.auth.DigestAuthSupplier.encode(byte[]);6;3;2;0;0
2322;org.apache.cxf.tools.util.NameUtil.decideAction(int, int);2;0;0;1;1
2323;org.apache.cxf.transport.websocket.WebSocketDestinationFactory.createDestination(EndpointInfo, Bus, DestinationRegistry);40;0;0;7;7
2324;org.apache.cxf.xkms.handlers.DnUtils.normalizeAttribute(String);2;1;1;0;0
2325;org.apache.cxf.ws.security.wss4j.policyvalidators.AlgorithmSuitePolicyValidator.checkDataRefs(List, AlgorithmSuite, AssertionInfo);6;3;2;1;1
2326;org.apache.cxf.systest.jaxrs.BookNoXmlRootElement.BookNoXmlRootElement();6;0;0;2;4
2327;org.apache.cxf.ws.rm.AbstractRMInterceptor.setManager(RMManager);995;15;142;0;0
2328;org.apache.cxf.annotations.Logging.showBinary();6;2;4;0;0
2329;org.apache.cxf.jca.core.classloader.Handler.HandlerUrlConnection.getInputStream();28;0;0;6;11
2330;org.apache.cxf.jaxrs.client.ClientProxyImpl.handleCookies(Method, Object[], MultivaluedMap, List, MultivaluedMap);736;18;79;3;6
2331;org.apache.cxf.tools.corba.processors.idl.ObjectReferenceVisitor.visitCustomTypeObjectReference(AST);42;3;5;3;18
2332;org.apache.cxf.systest.ws.saml.PolicyDecisionPointMockImpl.responseType2Source(ResponseType);6;2;2;2;1
2333;org.apache.cxf.jaxrs.impl.tl.ThreadLocalUriInfo.getPath(boolean);2;0;0;1;1
2334;org.apache.cxf.interceptor.AbstractLoggingInterceptor.getLogger();30;6;11;0;0
2335;org.apache.cxf.jaxws.handler.HandlerChainInvoker.adoptLogicalHandlers(HandlerChainInvoker);2;0;0;1;1
2336;org.apache.cxf.ws.rm.persistence.jdbc.RMTxStore.getSourceSequences(String);81;5;18;4;8
2337;org.apache.cxf.tools.misc.processor.AbstractWSDLToProcessor.warning(SAXParseException);2;0;0;1;1
2338;org.apache.cxf.ws.security.trust.TrustException.TrustException(String, Logger, Throwable);469;0;0;15;112
2339;org.apache.cxf.ws.security.wss4j.PolicyBasedWSS4JInInterceptor.assertHeadersExists(AssertionInfoMap, SoapMessage, Node);35;6;9;2;6
2340;org.apache.cxf.bus.spring.BusExtensionPostProcessor.postProcessBeforeInitialization(Object, String);5;0;0;2;3
2341;org.apache.cxf.jaxrs.model.MethodDispatcher.getMethod(OperationResourceInfo);636;16;93;0;0
2342;org.apache.cxf.systest.jaxws.DocLitWrappedCodeFirstService.throwException(int);1153;19;157;0;0
2343;org.apache.cxf.aegis.type.collection.MapType.MapType(QName, AegisType, AegisType);14;4;5;1;2
2344;org.apache.cxf.io.CachedWriter.setDefaultCipherTransformation(String);58;11;14;2;1
2345;org.apache.cxf.tools.common.ToolTestBase.getStdOut();105;8;24;0;0
2346;org.apache.cxf.systest.ws.ut.StaxPolicyServer.StaxPolicyServer();9;3;4;0;0
2347;org.apache.cxf.transport.http_jaxws_spi.HttpServletRequestAdapter.getIntHeader(String);2;0;0;1;1
2348;org.apache.cxf.rs.security.oauth2.jwt.grant.JwtBearerGrant.toMap();6;0;0;2;3
2349;org.apache.cxf.transport.udp.UDPConduit.close();2;0;0;1;1
2350;org.apache.cxf.staxutils.W3CDOMStreamWriter.createAndAddElement(String, String, String);15;3;4;3;3
2351;org.apache.cxf.systest.jaxrs.security.BookServerSecuritySpringNoAnnotations.BookServerSecuritySpringNoAnnotations();20;8;6;2;1
2352;org.apache.cxf.jaxrs.impl.tl.ThreadLocalSecurityContext.isSecure();2;0;0;1;1
2353;org.apache.cxf.binding.corba.runtime.CorbaObjectReader.readWChar();83;4;47;1;1
2354;org.apache.cxf.jaxrs.provider.json.utils.PrefixCollectingXMLStreamWriter.writeStartDocument();1;0;0;0;0
2355;org.apache.cxf.systest.jaxws.types.Bar.getName();1156;19;157;0;0
2356;org.apache.cxf.service.model.ServiceInfo.setTargetNamespace(String);728;19;115;0;0
2357;org.apache.cxf.jaxrs.utils.ResourceUtils.evaluateResourceClass(ClassResourceInfo, boolean);334;0;0;34;25
2358;org.apache.cxf.sts.token.delegation.TokenDelegationResponse.setDelegationAllowed(boolean);10;3;5;0;0
2359;org.apache.cxf.binding.soap.SoapFault.getSubCodeString(String, String);4;0;0;2;2
2360;org.apache.cxf.rs.security.saml.sso.SSOValidatorResponse.setResponseId(String);25;5;15;0;0
2361;org.apache.cxf.tools.wsdlto.frontend.jaxws.generators.ServiceGenerator.passthrough();84;7;29;2;1
2362;org.apache.cxf.transport.http.asyncclient.SharedInputBuffer.close();11;4;4;0;0
2363;org.apache.cxf.staxutils.DepthRestrictingStreamReader.next();11;0;0;3;7
2364;org.apache.cxf.sts.cache.HazelCastTokenStore.getCacheMap();20;3;12;1;1
2365;org.apache.cxf.aegis.AegisElementDataReader.read(Element, AegisType);25;2;1;3;14
2366;org.apache.cxf.aegis.type.basic.BeanTypeInfo.getPropertyNameFromMappedName(QName);3;2;1;0;0
2367;org.apache.cxf.systest.handlers.HandlerTestServiceWithAnnotation.getSoapPort1(WebServiceFeature...);1;0;0;0;0
2368;org.apache.cxf.ws.rm.RMInInterceptor.processDeliveryAssurance(RMProperties);939;15;143;0;0
2369;org.apache.cxf.jca.core.classloader.PlugInClassLoaderHelper.isJarReference(String);27;6;11;0;0
2370;org.apache.cxf.aegis.inheritance.ws1.BeanC.setPropC(String);4;2;2;0;0
2371;org.apache.cxf.maven_plugin.common.DocumentArtifact.getArtifactId();9;2;6;0;0
2372;org.apache.cxf.jaxrs.provider.AbstractConfigurableProvider.isPayloadEmpty(MultivaluedMap);134;9;30;0;0
2373;org.apache.cxf.service.model.OperationInfo.setParameterOrdering(List);94;5;55;0;0
2374;org.apache.cxf.systest.jaxrs.AtomBookStore.getBook(String);4;0;0;1;3
2375;org.apache.cxf.jaxrs.impl.ResponseImpl.doGetDate(String);5;1;2;2;1
2376;org.apache.cxf.ws.security.wss4j.PolicyBasedWSS4JInInterceptor.doResults(SoapMessage, String, Element, Element, List, boolean);125;0;0;7;43
2377;org.apache.cxf.management.web.browser.client.ui.common.NavigationHeaderPresenter.onSettingsButtonClicked();1;0;0;0;0
2378;org.apache.cxf.transport.http.netty.server.NettyHttpServerEngineFactory.postShutdown();5;1;1;3;1
2379;org.apache.cxf.phase.AbstractPhaseInterceptor.addAfter(String);1;0;0;0;0
2380;org.apache.cxf.interceptor.LoggingInInterceptor.logReader(Message, Reader, LoggingMessage);132;9;18;10;13
2381;org.apache.cxf.transport.http_jetty.spring.JettyHTTPServerEngineBeanDefinitionParser.createTLSServerParametersConfig(String, JAXBContext);22;0;0;3;18
2382;org.apache.cxf.aegis.client.BookServiceImpl.findBook(String);2;0;0;1;1
2383;org.apache.cxf.jaxrs.ext.search.jpa.JPACriteriaQueryVisitor.toSelectionsList(List, boolean);18;4;6;1;1
2384;org.apache.cxf.common.util.SpringAopClassHelper.getRealClassInternal(Object);2;0;0;1;1
2385;org.apache.cxf.rs.security.xml.EncryptionProperties.getEncryptionSymmetricKeyAlgo();936;21;104;0;0
2386;org.apache.cxf.jaxrs.model.URITemplate.CurlyBraceTokenizer.stripBraces(String);4;2;1;1;1
2387;org.apache.cxf.common.xmlschema.SchemaCollection.setBaseUri(String);28;4;12;0;0
2388;org.apache.cxf.ws.security.wss4j.policyvalidators.AsymmetricBindingPolicyValidator.parsePolicies(AssertionInfoMap, Collection, Message, Element, List, List, List);20;2;1;3;8
2389;org.apache.cxf.systest.ws.addressing.MAPTestBase.testImplicitMAPs();31;5;10;1;1
2390;org.apache.cxf.transport.http.netty.server.servlet.NettyServletContext.getInitParameterNames();3;0;0;2;1
2391;org.apache.cxf.binding.soap.jms.interceptor.SoapJMSInInterceptor.createFault(SoapMessage, JMSFault);55;4;10;5;9
2392;org.apache.cxf.transport.http.netty.server.servlet.NettyHttpServletRequest.getAttributeNames();3;0;0;2;1
2393;org.apache.cxf.jaxrs.utils.JAXRSUtils.getMatrixParams(String, boolean);12;1;1;5;4
2394;org.apache.cxf.systest.type_test.AbstractTypeTestClient3.equals(ChoiceOfSeq, ChoiceOfSeq);3;2;1;0;0
2395;org.apache.cxf.configuration.jsse.TLSParameterBase.setCertConstraints(CertificateConstraintsType);72;11;31;0;0
2396;org.apache.cxf.ws.rm.RetransmissionQueue.purgeAll(SourceSequence);8;3;3;0;0
2397;org.apache.cxf.ws.rm.EncoderDecoder.getCreateSequenceType();114;13;29;0;0
2398;org.apache.cxf.jaxb.io.DataWriterImpl.DataWriterImpl(JAXBDataBinding);6;2;2;1;2
2399;org.apache.cxf.jaxrs.provider.aegis.AegisJSONProvider.setSerializeAsArray(boolean);295;13;50;0;0
2400;org.apache.cxf.tools.wsdlto.javascript.WSDLToJavaScript.run(ToolContext);66;7;16;5;7
2401;org.apache.cxf.ws.policy.PolicyEngine.isEnabled();54;8;21;0;0
2402;org.apache.cxf.tools.java2js.JavaToJS.JavaToJS(ToolSpec);3;0;0;2;1
2403;org.apache.cxf.interceptor.security.SimpleAuthorizingInterceptor.createMethodSig(Method);4;2;2;0;0
2404;org.apache.cxf.ws.rm.CapturingXMLWriter.writeDefaultNamespace(String);2;0;0;1;1
2405;org.apache.cxf.jaxrs.provider.aegis.AegisJSONProvider.setIgnoreNamespaces(boolean);295;13;50;0;0
