method,LOC,Cyclomatic,FanIn,FanOut,Loop
org.apache.ivy.core.IvyContext.getMessageLogger(),12,3,4,4,0
org.apache.ivy.core.IvyContext.getEventManager(),3,1,2,3,0
org.apache.ivy.core.IvyContext.checkInterrupted(),3,1,2,2,0
org.apache.ivy.core.IvyContext.setResolveData(ResolveData),3,1,5,1,0
org.apache.ivy.core.IvyContext.getResolveData(),3,1,8,1,0
org.apache.ivy.core.IvyContext.setDependencyDescriptor(DependencyDescriptor),3,1,2,1,0
org.apache.ivy.core.IvyContext.getDependencyDescriptor(),3,1,2,1,0
org.apache.ivy.core.IvyPatternHelper.IvyPatternHelper(),2,1,0,1,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, ModuleRevisionId)",5,1,7,7,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, ModuleRevisionId, String, String, String)",5,1,5,3,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, Artifact)",3,1,8,2,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, Artifact, ArtifactOrigin)",3,1,4,3,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, Artifact, String)",3,1,5,3,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, ModuleRevisionId, Artifact)",3,1,10,2,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, ModuleRevisionId, Artifact, String, ArtifactOrigin)",6,1,9,11,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, String, String, String, String, String, String)",5,1,21,2,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, String, String, String, String, String, String, String)",5,1,19,2,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, String, String, String, String, String, String, String, Map, Map)",6,1,12,2,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, String, String, String, String, String, String, String, String, ArtifactOrigin, Map, Map)",42,18,28,15,2
"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, Map)",3,1,6,4,0
"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer)",3,1,7,3,0
"org.apache.ivy.core.IvyPatternHelper.substituteVariables(String, IvyVariableContainer, Stack)",39,7,7,20,1
"org.apache.ivy.core.IvyPatternHelper.substituteTokens(String, Map)",92,22,14,14,1
"org.apache.ivy.core.IvyPatternHelper.substituteVariable(String, String, String)",5,1,4,4,0
"org.apache.ivy.core.IvyPatternHelper.substituteVariable(StringBuffer, String, String)",7,2,4,4,1
"org.apache.ivy.core.IvyPatternHelper.substituteToken(String, String, String)",5,1,7,4,0
"org.apache.ivy.core.IvyPatternHelper.substituteToken(StringBuffer, String, String)",7,2,4,5,1
org.apache.ivy.core.IvyPatternHelper.getTokenString(String),3,1,7,1,0
"org.apache.ivy.core.IvyPatternHelper.substituteParams(String, Map)",3,1,3,4,0
"org.apache.ivy.core.IvyPatternHelper.substituteParams(String, IvyVariableContainer, Stack)",30,5,5,21,1
org.apache.ivy.core.IvyPatternHelper.getTokenRoot(String),12,3,4,4,0
org.apache.ivy.core.IvyPatternHelper.getFirstToken(String),14,4,2,4,0
org.apache.ivy.core.event.IvyEvent.IvyEvent(String),4,1,9,5,0
"org.apache.ivy.core.event.IvyEvent.addAttribute(String, String)",3,1,22,1,0
org.apache.ivy.core.event.IvyEvent.addMDAttributes(ModuleDescriptor),3,1,2,2,0
org.apache.ivy.core.event.IvyEvent.addMridAttributes(ModuleRevisionId),7,1,7,8,0
org.apache.ivy.core.event.IvyEvent.addModuleIdAttributes(ModuleId),4,1,2,3,0
org.apache.ivy.core.event.IvyEvent.addConfsAttribute(String[]),3,1,3,2,0
org.apache.ivy.core.event.IvyEvent.addAttributes(Map),3,1,8,1,0
org.apache.ivy.core.event.IvyEvent.getSource(),3,1,5,1,0
org.apache.ivy.core.event.IvyEvent.getName(),3,1,6,1,0
org.apache.ivy.core.event.IvyEvent.getAttributes(),3,1,9,2,0
org.apache.ivy.core.event.IvyEvent.toString(),3,1,0,3,0
org.apache.ivy.core.event.IvyEvent.equals(Object),8,2,2,6,0
org.apache.ivy.core.event.IvyEvent.hashCode(),7,1,1,6,0
org.apache.ivy.plugins.trigger.AbstractTrigger.getEventFilter(),6,2,1,3,0
org.apache.ivy.plugins.trigger.AbstractTrigger.createFilter(),3,1,1,5,0
org.apache.ivy.plugins.trigger.AbstractTrigger.getPatternMatcher(),3,1,2,4,0
org.apache.ivy.plugins.trigger.AbstractTrigger.getEvent(),3,1,2,1,0
org.apache.ivy.plugins.trigger.AbstractTrigger.setEvent(String),3,1,2,1,0
org.apache.ivy.plugins.trigger.AbstractTrigger.getFilter(),3,1,2,1,0
org.apache.ivy.plugins.trigger.AbstractTrigger.setFilter(String),3,1,1,1,0
org.apache.ivy.plugins.trigger.AbstractTrigger.getMatcher(),3,1,1,1,0
org.apache.ivy.plugins.trigger.AbstractTrigger.setMatcher(String),3,1,1,1,0
org.apache.ivy.util.Message.getDefaultLogger(),3,1,3,1,0
org.apache.ivy.util.Message.setDefaultLogger(MessageLogger),4,1,10,2,0
org.apache.ivy.util.Message.getLogger(),3,1,14,3,0
org.apache.ivy.util.Message.showInfo(),7,2,2,5,0
org.apache.ivy.util.Message.debug(String),3,1,108,2,0
org.apache.ivy.util.Message.verbose(String),3,1,119,2,0
org.apache.ivy.util.Message.info(String),3,1,41,2,0
org.apache.ivy.util.Message.rawinfo(String),3,1,4,2,0
org.apache.ivy.util.Message.deprecated(String),3,1,11,2,0
org.apache.ivy.util.Message.warn(String),3,1,70,2,0
org.apache.ivy.util.Message.error(String),3,1,36,2,0
"org.apache.ivy.util.Message.log(int, String)",21,6,8,6,0
org.apache.ivy.util.Message.getProblems(),3,1,2,3,0
org.apache.ivy.util.Message.sumupProblems(),3,1,5,2,0
org.apache.ivy.util.Message.progress(),3,1,3,2,0
org.apache.ivy.util.Message.endProgress(),3,1,0,2,0
org.apache.ivy.util.Message.endProgress(String),3,1,2,2,0
org.apache.ivy.util.Message.isShowProgress(),3,1,0,3,0
org.apache.ivy.util.Message.setShowProgress(boolean),3,1,2,2,0
org.apache.ivy.util.Message.Message(),2,1,0,1,0
org.apache.ivy.core.install.InstallTest.testSimple(),9,1,0,10,0
org.apache.ivy.core.install.InstallTest.testValidate(),8,1,0,10,0
org.apache.ivy.core.install.InstallTest.testNoValidate(),8,1,0,11,0
org.apache.ivy.core.install.InstallTest.testSimpleWithoutDefaultResolver(),8,1,0,7,0
org.apache.ivy.core.install.InstallTest.testDependencies(),10,1,0,10,0
org.apache.ivy.core.install.InstallTest.testLatestDependenciesNoDefaultResolver(),11,1,0,7,0
org.apache.ivy.core.install.InstallTest.testLatestDependenciesDummyDefaultResolver(),11,1,0,7,0
org.apache.ivy.core.install.InstallTest.testNotTransitive(),11,1,0,12,0
org.apache.ivy.core.install.InstallTest.testRegexpMatcher(),17,1,1,9,0
org.apache.ivy.core.install.InstallTest.setUp(),3,1,0,1,0
org.apache.ivy.core.install.InstallTest.createCache(),4,1,2,3,0
org.apache.ivy.core.install.InstallTest.tearDown(),4,1,0,2,0
org.apache.ivy.core.install.InstallTest.cleanCache(),6,1,2,3,0
org.apache.ivy.core.install.InstallTest.cleanInstall(),6,1,1,4,0
org.apache.ivy.core.module.id.ModuleRevisionId.parse(String),9,2,19,8,0
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String)",4,1,323,4,0
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, Map)",6,1,10,4,0
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String)",6,1,25,4,0
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map)",6,1,20,4,0
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(String, String, String, String, Map, boolean)",6,1,7,4,0
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(ModuleRevisionId, String)",5,1,25,6,0
"org.apache.ivy.core.module.id.ModuleRevisionId.newInstance(ModuleRevisionId, String, String)",5,1,5,5,0
org.apache.ivy.core.module.id.ModuleRevisionId.intern(ModuleRevisionId),14,3,9,5,0
"org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String)",3,1,19,2,0
"org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String)",3,1,5,2,0
"org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, Map)",3,1,4,2,0
"org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map)",4,1,10,2,0
"org.apache.ivy.core.module.id.ModuleRevisionId.ModuleRevisionId(ModuleId, String, String, Map, boolean)",14,4,14,14,0
org.apache.ivy.core.module.id.ModuleRevisionId.getModuleId(),3,1,68,1,0
org.apache.ivy.core.module.id.ModuleRevisionId.getName(),3,1,70,3,0
org.apache.ivy.core.module.id.ModuleRevisionId.getOrganisation(),3,1,56,3,0
org.apache.ivy.core.module.id.ModuleRevisionId.getRevision(),3,1,134,1,0
org.apache.ivy.core.module.id.ModuleRevisionId.equals(Object),17,6,23,8,0
org.apache.ivy.core.module.id.ModuleRevisionId.hashCode(),10,3,7,9,0
org.apache.ivy.core.module.id.ModuleRevisionId.toString(),5,3,18,2,0
org.apache.ivy.core.module.id.ModuleRevisionId.encodeToString(),14,3,5,15,1
org.apache.ivy.core.module.id.ModuleRevisionId.decode(String),45,9,11,10,1
org.apache.ivy.core.module.id.ModuleRevisionId.getBranch(),3,1,30,1,0
org.apache.ivy.core.module.id.ModuleRevisionId.normalizeRevision(String),10,3,3,8,0
org.apache.ivy.core.install.InstallOptions.isTransitive(),3,1,2,1,0
org.apache.ivy.core.install.InstallOptions.setTransitive(boolean),4,1,4,2,0
org.apache.ivy.core.install.InstallOptions.isValidate(),3,1,2,1,0
org.apache.ivy.core.install.InstallOptions.setValidate(boolean),4,1,4,2,0
org.apache.ivy.core.install.InstallOptions.isOverwrite(),3,1,2,1,0
org.apache.ivy.core.install.InstallOptions.setOverwrite(boolean),4,1,4,2,0
org.apache.ivy.core.install.InstallOptions.getArtifactFilter(),3,1,2,1,0
org.apache.ivy.core.install.InstallOptions.setArtifactFilter(Filter),4,2,4,2,0
org.apache.ivy.core.install.InstallOptions.getMatcherName(),3,1,2,1,0
org.apache.ivy.core.install.InstallOptions.setMatcherName(String),4,1,4,2,0
org.apache.ivy.core.install.InstallOptions.getConfs(),3,1,2,1,0
org.apache.ivy.core.install.InstallOptions.setConfs(String[]),4,1,2,2,0
"org.apache.ivy.util.CredentialsUtil.promptCredentials(Credentials, File)",34,7,11,20,0
"org.apache.ivy.util.CredentialsUtil.loadPassfile(Credentials, File)",29,7,4,13,0
org.apache.ivy.util.CredentialsUtil.CredentialsUtil(),2,1,0,1,0
"org.apache.ivy.util.Credentials.Credentials(String, String, String, String)",6,1,10,5,0
org.apache.ivy.util.Credentials.getHost(),3,1,4,1,0
org.apache.ivy.util.Credentials.getPasswd(),3,1,9,1,0
org.apache.ivy.util.Credentials.getRealm(),3,1,4,1,0
org.apache.ivy.util.Credentials.getUserName(),3,1,10,1,0
"org.apache.ivy.util.Credentials.buildKey(String, String)",7,2,5,3,0
org.apache.ivy.util.Credentials.toString(),3,1,0,4,0
org.apache.ivy.util.Credentials.getPasswdAsStars(),10,3,2,5,1
org.apache.ivy.util.Credentials.equals(Object),10,3,1,3,0
org.apache.ivy.util.Credentials.hashCode(),3,1,0,3,0
org.apache.ivy.util.Credentials.getKey(),3,1,6,2,0
org.apache.ivy.util.EncrytedProperties.EncrytedProperties(),3,1,2,2,0
"org.apache.ivy.util.EncrytedProperties.setProperty(String, String)",3,1,2,4,0
org.apache.ivy.util.EncrytedProperties.getProperty(String),3,1,1,3,0
"org.apache.ivy.util.EncrytedProperties.getProperty(String, String)",3,1,2,4,0
org.apache.ivy.util.EncrytedProperties.containsValue(Object),3,1,1,3,0
org.apache.ivy.util.EncrytedProperties.contains(Object),3,1,1,3,0
org.apache.ivy.util.EncrytedProperties.values(),7,2,0,7,1
org.apache.ivy.ant.ConvertManifestTask.setProfileProvider(ExecutionEnvironmentProfileProvider),3,1,1,1,0
org.apache.ivy.ant.ConvertManifestTask.setManifest(File),3,1,1,1,0
org.apache.ivy.ant.ConvertManifestTask.setIvyFile(File),3,1,1,1,0
org.apache.ivy.ant.ConvertManifestTask.doExecute(),36,9,7,8,0
"org.apache.ivy.osgi.core.BundleInfo.BundleInfo(String, Version)",4,1,7,3,0
org.apache.ivy.osgi.core.BundleInfo.toString(),15,1,5,5,0
org.apache.ivy.osgi.core.BundleInfo.getSymbolicName(),3,1,11,1,0
org.apache.ivy.osgi.core.BundleInfo.getVersion(),3,2,6,1,0
org.apache.ivy.osgi.core.BundleInfo.getRawVersion(),3,1,2,1,0
org.apache.ivy.osgi.core.BundleInfo.setUri(URI),3,1,10,1,0
org.apache.ivy.osgi.core.BundleInfo.getUri(),3,1,3,1,0
org.apache.ivy.osgi.core.BundleInfo.setId(String),3,1,2,1,0
org.apache.ivy.osgi.core.BundleInfo.getId(),3,1,1,1,0
org.apache.ivy.osgi.core.BundleInfo.setPresentationName(String),3,1,2,1,0
org.apache.ivy.osgi.core.BundleInfo.getPresentationName(),3,1,1,1,0
org.apache.ivy.osgi.core.BundleInfo.setDescription(String),3,1,4,1,0
org.apache.ivy.osgi.core.BundleInfo.getDescription(),3,1,1,1,0
org.apache.ivy.osgi.core.BundleInfo.setDocumentation(String),3,1,2,1,0
org.apache.ivy.osgi.core.BundleInfo.getDocumentation(),3,1,1,1,0
org.apache.ivy.osgi.core.BundleInfo.setLicense(String),3,1,3,1,0
org.apache.ivy.osgi.core.BundleInfo.getLicense(),3,1,1,1,0
org.apache.ivy.osgi.core.BundleInfo.setSize(Integer),3,1,2,1,0
org.apache.ivy.osgi.core.BundleInfo.getSize(),3,1,1,1,0
org.apache.ivy.osgi.core.BundleInfo.addRequirement(BundleRequirement),3,1,6,1,0
org.apache.ivy.osgi.core.BundleInfo.getRequirements(),3,1,3,1,0
org.apache.ivy.osgi.core.BundleInfo.addCapability(BundleCapability),3,1,6,1,0
org.apache.ivy.osgi.core.BundleInfo.getCapabilities(),3,1,4,1,0
org.apache.ivy.osgi.core.BundleInfo.getExecutionEnvironments(),3,1,2,1,0
org.apache.ivy.osgi.core.BundleInfo.setExecutionEnvironments(List),3,1,2,1,0
org.apache.ivy.osgi.core.BundleInfo.hashCode(),11,6,5,5,0
org.apache.ivy.osgi.core.BundleInfo.equals(Object),48,19,6,5,0
org.apache.ivy.osgi.core.BundleInfo.getRequires(),11,3,3,8,1
org.apache.ivy.osgi.core.BundleInfo.getImports(),11,3,3,8,1
org.apache.ivy.osgi.core.BundleInfo.getExports(),11,3,5,8,1
org.apache.ivy.osgi.core.BundleInfo.getServices(),11,3,2,8,1
"org.apache.ivy.osgi.core.BundleInfoAdapter.toModuleDescriptor(ModuleDescriptorParser, URI, BundleInfo, ExecutionEnvironmentProfileProvider)",77,13,21,48,5
org.apache.ivy.osgi.core.BundleInfoAdapter.getConfigurations(BundleInfo),12,2,7,8,1
org.apache.ivy.osgi.core.BundleInfoAdapter.buildIvyURI(Artifact),5,1,2,10,0
"org.apache.ivy.osgi.core.BundleInfoAdapter.asIvyURI(String, String, String, String, String, String, String)",34,7,9,7,0
org.apache.ivy.osgi.core.BundleInfoAdapter.decodeIvyURI(URI),47,11,3,13,1
"org.apache.ivy.osgi.core.BundleInfoAdapter.requirementAsDependency(DefaultModuleDescriptor, BundleInfo, Set)",29,5,10,16,1
"org.apache.ivy.osgi.core.BundleInfoAdapter.asMrid(String, String, Version)",3,2,4,3,0
"org.apache.ivy.osgi.core.BundleInfoAdapter.asMrid(String, String, VersionRange)",9,2,4,3,0
org.apache.ivy.osgi.core.ExecutionEnvironmentProfileProvider.getInstance(),3,1,9,1,0
org.apache.ivy.osgi.core.ExecutionEnvironmentProfileProvider.ExecutionEnvironmentProfileProvider(),3,1,1,3,0
org.apache.ivy.osgi.core.ExecutionEnvironmentProfileProvider.getProfile(String),3,1,3,2,0
org.apache.ivy.osgi.core.ExecutionEnvironmentProfileProvider.loadDefaultProfileList(),29,5,4,18,1
"org.apache.ivy.osgi.core.ExecutionEnvironmentProfileProvider.loadProfile(Properties, Map, String)",28,6,5,15,2
org.apache.ivy.osgi.core.ManifestParser.parseJarManifest(InputStream),7,1,2,5,0
org.apache.ivy.osgi.core.ManifestParser.parseManifest(File),6,1,1,4,0
org.apache.ivy.osgi.core.ManifestParser.parseManifest(InputStream),6,1,2,4,0
org.apache.ivy.osgi.core.ManifestParser.parseManifest(Manifest),67,10,28,27,3
"org.apache.ivy.osgi.core.ManifestParser.parseRequirement(BundleInfo, Attributes, String, String, String)",22,4,8,15,2
"org.apache.ivy.osgi.core.ManifestParser.parseCapability(BundleInfo, Attributes, String, String)",22,4,7,14,2
org.apache.ivy.osgi.core.ManifestParser.versionRangeOf(String),6,2,2,2,0
org.apache.ivy.osgi.core.ManifestParser.versionOf(String),6,2,3,2,0
org.apache.ivy.osgi.core.OSGiManifestParser.getInstance(),3,1,6,1,0
org.apache.ivy.osgi.core.OSGiManifestParser.add(ExecutionEnvironmentProfileProvider),3,1,1,1,0
org.apache.ivy.osgi.core.OSGiManifestParser.accept(Resource),6,2,2,6,0
"org.apache.ivy.osgi.core.OSGiManifestParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",11,2,4,9,0
"org.apache.ivy.osgi.core.OSGiManifestParser.toIvyFile(InputStream, Resource, File, ModuleDescriptor)",10,2,3,2,0
"org.apache.ivy.osgi.core.OSGiManifestParser.parseDescriptor(ParserSettings, URL, boolean)",5,1,3,3,0
org.apache.ivy.osgi.core.OSGiManifestParser.getType(),3,1,0,1,0
"org.apache.ivy.osgi.core.OSGiManifestParser.getMetadataArtifact(ModuleRevisionId, Resource)",3,1,2,4,0
org.apache.ivy.osgi.core.OSGiManifestParser.toString(),3,1,0,1,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.XmlModuleDescriptorWriter(),2,1,0,1,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.write(ModuleDescriptor, File)",3,1,12,1,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.write(ModuleDescriptor, String, File)",33,5,12,23,1
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencies(ModuleDescriptor, PrintWriter)",14,3,4,6,1
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependency(ModuleDescriptor, DependencyDescriptor, PrintWriter)",69,15,6,22,2
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printAllMediators(ModuleDescriptor, PrintWriter)",34,5,5,19,1
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printAllExcludes(ModuleDescriptor, PrintWriter)",32,6,4,17,2
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencyExcludeRules(ModuleDescriptor, PrintWriter, ExcludeRule[])",32,6,5,16,2
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencyIncludeRules(ModuleDescriptor, PrintWriter, IncludeRule[])",26,6,5,13,2
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printDependencyArtefacts(ModuleDescriptor, PrintWriter, DependencyArtifactDescriptor[])",25,6,5,11,2
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printExtraAttributes(ExtendableItem, PrintWriter, String)",3,1,8,2,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printExtraAttributes(Map, PrintWriter, String)",12,3,4,9,1
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printPublications(ModuleDescriptor, PrintWriter)",14,2,4,9,1
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printConfigurations(ModuleDescriptor, PrintWriter)",12,3,4,4,1
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printConfiguration(Configuration, PrintWriter)",29,7,5,11,1
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.printInfoTag(ModuleDescriptor, PrintWriter)",90,18,4,41,3
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.requireInnerInfoElement(ModuleDescriptor),7,1,3,9,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.getConfs(ModuleDescriptor, Artifact)",13,4,4,10,1
org.apache.ivy.core.report.MetadataArtifactDownloadReport.MetadataArtifactDownloadReport(Artifact),3,1,10,2,0
org.apache.ivy.core.report.MetadataArtifactDownloadReport.isSearched(),3,1,5,1,0
org.apache.ivy.core.report.MetadataArtifactDownloadReport.setSearched(boolean),3,1,10,1,0
org.apache.ivy.core.report.MetadataArtifactDownloadReport.getOriginalLocalFile(),3,1,3,1,0
org.apache.ivy.core.report.MetadataArtifactDownloadReport.setOriginalLocalFile(File),3,1,5,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.ArtifactDownloadReport(Artifact),3,1,9,2,0
org.apache.ivy.core.report.ArtifactDownloadReport.getDownloadStatus(),3,1,35,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.setDownloadStatus(DownloadStatus),3,1,14,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.getName(),3,1,2,2,0
org.apache.ivy.core.report.ArtifactDownloadReport.getType(),3,1,4,2,0
org.apache.ivy.core.report.ArtifactDownloadReport.getArtifact(),3,1,37,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.getExt(),3,1,2,2,0
org.apache.ivy.core.report.ArtifactDownloadReport.getSize(),3,1,7,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.setSize(long),3,1,8,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.setArtifactOrigin(ArtifactOrigin),3,1,8,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.getArtifactOrigin(),3,1,10,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.setDownloadDetails(String),3,1,6,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.getDownloadDetails(),3,1,9,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.setDownloadTimeMillis(long),3,1,6,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.getDownloadTimeMillis(),3,1,6,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.toString(),17,5,8,2,0
org.apache.ivy.core.report.ArtifactDownloadReport.getLocalFile(),3,1,23,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.setLocalFile(File),3,1,8,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.isDownloaded(),3,1,5,1,0
org.apache.ivy.core.report.ArtifactDownloadReport.hashCode(),6,2,1,2,0
org.apache.ivy.core.report.ArtifactDownloadReport.equals(Object),20,7,2,3,0
org.apache.ivy.core.retrieve.RetrieveOptions.RetrieveOptions(),2,1,11,1,0
org.apache.ivy.core.retrieve.RetrieveOptions.RetrieveOptions(RetrieveOptions),13,1,12,12,0
org.apache.ivy.core.retrieve.RetrieveOptions.getDestArtifactPattern(),3,1,2,1,0
org.apache.ivy.core.retrieve.RetrieveOptions.setDestArtifactPattern(String),4,1,3,2,0
org.apache.ivy.core.retrieve.RetrieveOptions.getArtifactFilter(),3,1,2,1,0
org.apache.ivy.core.retrieve.RetrieveOptions.setArtifactFilter(Filter),4,1,7,2,0
org.apache.ivy.core.retrieve.RetrieveOptions.getConfs(),3,1,2,1,0
org.apache.ivy.core.retrieve.RetrieveOptions.setConfs(String[]),4,1,13,2,0
org.apache.ivy.core.retrieve.RetrieveOptions.getOverwriteMode(),3,2,3,1,0
org.apache.ivy.core.retrieve.RetrieveOptions.setOverwriteMode(String),4,1,3,2,0
