method,Time,OwnTime,count
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent_ESTest.test01(),0,0,1
org.apache.xmpbox.schema.XMPBasicSchema_ESTest.test20(),0,0,1
org.apache.pdfbox.preflight.utils.FilterHelper_ESTest.test1(),1,0,1
"javax.swing.event.MenuDragMouseEvent.<init>(Component, int, long, int, int, int, int, boolean, MenuElement[], MenuSelectionManager)",0,0,1
org.apache.pdfbox.examples.util.ExtractTextByArea_ESTest.test4(),0,0,1
org.apache.pdfbox.preflight.font.container.CIDType2Container_ESTest.<init>(),0,0,1
org.apache.pdfbox.preflight.exception.ValidationException.<init>(String),0,0,20
org.apache.xmpbox.schema.PDFAIdentificationSchema.getPartProperty(),0,0,2
org.apache.pdfbox.cos.COSObjectKey_ESTest.test16(),0,0,1
org.apache.xmpbox.XMPMetadata_ESTest.test23(),5,0,1
org.apache.fontbox.ttf.TrueTypeFont_ESTest.test23(),0,0,1
"java.util.ArrayList.set(int, Object)",0,0,453
org.apache.pdfbox.examples.pdmodel.CreateGradientShadingPDF_ESTest.test09(),1,0,1
org.apache.pdfbox.filter.DecodeResult_ESTest.test0(),3,0,1
org.apache.pdfbox.pdmodel.font.PDPanoseClassification_ESTest.test15(),0,0,1
org.apache.fontbox.afm.Ligature.<init>(),0,0,6
org.apache.pdfbox.pdmodel.fdf.FDFNamedPageReference.<init>(),0,0,7
javax.swing.JTree.<clinit>(),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFDocument_ESTest.test12(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PlainTextFormatter_ESTest.test1(),1,0,1
org.apache.pdfbox.tools.ExtractText_ESTest.test00(),11,0,1
org.apache.pdfbox.preflight.metadata.PDFAIdentificationValidation.<init>(),0,0,8
org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles_ESTest.test3(),0,0,1
org.apache.fontbox.ttf.RAFDataStream_ESTest.test04(),0,0,1
"org.apache.pdfbox.preflight.action.InvalidAction.<init>(ActionManagerFactory, COSDictionary, PreflightContext, String, String)",0,0,2
org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.<init>(COSArray),0,0,5
"org.apache.pdfbox.pdmodel.font.encoding.GlyphList.load(String, int)",0,0,1
org.apache.pdfbox.pdmodel.common.PDStream_ESTest.test27(),0,0,1
org.apache.fontbox.util.BoundingBox_ESTest.test01(),0,0,1
org.apache.pdfbox.pdmodel.common.function.PDFunction.toString(),0,0,1
org.apache.pdfbox.cos.COSObject.accept(ICOSVisitor),0,0,3
org.apache.pdfbox.cos.COSArray.accept(ICOSVisitor),6,0,18
"java.lang.Enum.valueOf(Class, String)",5,5,2135
org.apache.pdfbox.pdmodel.common.PDMetadata_ESTest.<init>(),0,0,4
org.apache.pdfbox.pdmodel.graphics.color.PDLab.setARange(PDRange),0,0,4
org.apache.pdfbox.pdmodel.interactive.action.PDActionThread.<init>(),0,0,9
org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent.getLanguage(),0,0,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot_ESTest.test10(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm_ESTest.test45(),0,0,1
org.apache.pdfbox.pdmodel.graphics.state.PDSoftMask.create(COSBase),16,0,13
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure_ESTest.test35(),0,0,1
java.io.IOException.<init>(String),3,3,393
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement_ESTest.test69(),0,0,1
org.apache.pdfbox.contentstream.operator.DrawObject_ESTest.<init>(),0,0,2
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceGray_ESTest.test2(),0,0,1
javax.swing.JMenuItem.<init>(),1,1,2
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test12(),0,0,1
org.apache.fontbox.ttf.HorizontalMetricsTable.getAdvanceWidth(int),0,0,2590
java.util.Collections.unmodifiableMap(Map),0,0,1355
org.apache.fontbox.cff.CFFExpertSubsetCharset_ESTest.test0(),2,0,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem_ESTest.test02(),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFDocument.save(File),0,0,1
org.apache.pdfbox.text.PDFTextStripperByArea_ESTest.test5(),0,0,1
org.apache.pdfbox.pdfparser.PDFParser.<init>(RandomAccessRead),0,0,2
org.apache.fontbox.type1.Type1Parser_ESTest.test0(),5,0,1
org.apache.fontbox.afm.FontMetrics_ESTest.test00(),0,0,1
org.apache.pdfbox.util.Vector_ESTest.test0(),0,0,1
org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.compareTo(Object),0,0,44
org.apache.pdfbox.pdmodel.interactive.action.PDActionNamed_ESTest.test0(),0,0,1
org.apache.pdfbox.cos.COSObjectKey_ESTest.test04(),0,0,1
org.apache.xmpbox.type.ComplexPropertyContainer_ESTest.<init>(),0,0,14
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject_ESTest.test5(),0,0,1
org.apache.fontbox.ttf.CmapSubtable.processSubtype0(TTFDataStream),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.isHidden(),0,0,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties_ESTest.test26(),0,0,1
"java.util.TreeMap.put(Object, Object)",56,56,2485
org.apache.fontbox.cff.CFFParser.parse(byte[]),327,0,8
org.apache.pdfbox.preflight.PreflightConfiguration.getProcessNames(),0,0,1
org.apache.xmpbox.type.RationalType_ESTest.<init>(),0,0,2
org.apache.pdfbox.pdmodel.graphics.color.PDLab_ESTest.test02(),0,0,1
org.apache.pdfbox.pdmodel.graphics.blend.SoftMaskPaint_ESTest.<init>(),0,0,2
"org.apache.pdfbox.pdmodel.interactive.form.PDButton.<init>(PDAcroForm, COSDictionary, PDNonTerminalField)",0,0,28
org.apache.pdfbox.debugger.hexviewer.HexPane_ESTest.test15(),0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary_ESTest.test20(),0,0,1
org.apache.pdfbox.examples.pdmodel.AddImageToPDF.<init>(),0,0,9
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem_ESTest.test38(),0,0,1
org.apache.pdfbox.pdmodel.common.PDObjectStream_ESTest.test4(),0,0,1
org.apache.pdfbox.io.ScratchFile_ESTest.test20(),0,0,1
org.apache.pdfbox.examples.pdmodel.HelloWorldType1_ESTest.test5(),0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary_ESTest.test06(),1,0,1
"java.io.PrintStream.printf(String, Object[])",15,15,8
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createPage(PDVisibleSignDesigner),2,0,2
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement_ESTest.test66(),0,0,1
org.apache.pdfbox.pdfparser.XrefTrailerResolver_ESTest.test19(),0,0,1
org.apache.fontbox.cmap.CMapParser_ESTest.test01(),1,0,1
org.apache.pdfbox.debugger.streampane.tooltip.GToolTip.<init>(String),0,0,6
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserProperty_ESTest.test10(),0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType1.setMatrix(AffineTransform),0,0,1
org.apache.pdfbox.preflight.process.StreamValidationProcess_ESTest.test4(),0,0,1
org.apache.fontbox.type1.Type1Font_ESTest.test08(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDField.setRequired(boolean),0,0,3
org.apache.pdfbox.preflight.parser.XmlResultParser_ESTest.<init>(),0,0,5
org.apache.pdfbox.text.TextPosition.getYScale(),0,0,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement_ESTest.test51(),0,0,1
org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle_ESTest.test07(),0,0,1
org.apache.pdfbox.util.Matrix.rotate(double),0,0,25
org.apache.pdfbox.pdmodel.PDResources_ESTest.test11(),0,0,1
org.apache.pdfbox.pdmodel.PDPageContentStream.writeOperand(float),2,0,42
sun.java2d.SunGraphics2D.setPaint(Paint),3,3,3
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification_ESTest.test07(),0,0,1
"java.lang.ref.WeakReference.<init>(Object, ReferenceQueue)",4,4,13505
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy_ESTest.test5(),0,0,1
"org.apache.pdfbox.filter.JBIG2Filter.decode(InputStream, OutputStream, COSDictionary, int)",15,0,1
org.apache.xmpbox.type.TypeMapping_ESTest.test26(),2,0,1
"org.apache.pdfbox.pdmodel.DefaultResourceCache.put(COSObject, PDColorSpace)",0,0,1
org.apache.fontbox.type1.Type1Font_ESTest.test32(),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFDictionary_ESTest.test37(),0,0,1
java.lang.Class.getDeclaredField(String),1,1,20
org.apache.xmpbox.schema.XMPMediaManagementSchema.addHistory(String),0,0,1
org.apache.pdfbox.pdmodel.encryption.SecurityHandler_ESTest.test00(),3,0,1
"java.awt.image.Raster.createBandedRaster(int, int, int, int, Point)",3,3,3
org.apache.pdfbox.pdmodel.graphics.color.PDSpecialColorSpace_ESTest.test1(),0,0,1
org.apache.pdfbox.pdmodel.graphics.state.PDTextState_ESTest.test36(),0,0,1
javax.swing.JTextPane.<init>(),86,86,3
org.apache.fontbox.ttf.KerningSubtable.isHorizontalKerning(boolean),0,0,2
org.apache.pdfbox.cos.COSNumber_ESTest.<init>(),0,0,25
"org.apache.xmpbox.schema.XMPBasicJobTicketSchema.<init>(XMPMetadata, String)",0,0,20
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.<init>(),0,0,16
org.apache.pdfbox.preflight.font.container.Type1Container_ESTest.test0(),0,0,1
javax.swing.JComponent.setOpaque(boolean),1,1,495
org.apache.pdfbox.preflight.annotation.InkAnnotationValidator_ESTest.test0(),0,0,1
org.apache.xmpbox.type.AbstractSimpleProperty_ESTest.test10(),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.isNoView(),0,0,7
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitHeightDestination.setFitBoundingBox(boolean),0,0,4
"org.apache.pdfbox.preflight.annotation.MarkupAnnotationValidator.<init>(PreflightContext, COSDictionary)",0,0,1
org.apache.pdfbox.pdmodel.common.filespecification.PDFileSpecification_ESTest.test4(),0,0,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode_ESTest.test20(),0,0,1
org.apache.pdfbox.tools.ExtractText_ESTest.<init>(),0,0,9
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner_ESTest.test1(),0,0,1
org.apache.pdfbox.text.TextPosition_ESTest.test20(),0,0,1
"org.junit.Assert.assertArrayEquals(int[], int[])",0,0,7
org.apache.fontbox.afm.FontMetrics.getCharacterWidth(String),0,0,9
org.apache.pdfbox.pdmodel.graphics.color.PDPattern_ESTest.test7(),0,0,1
org.apache.xmpbox.type.ResourceEventType.setInstanceID(String),0,0,1
org.apache.pdfbox.pdmodel.PDDocument_ESTest.test34(),0,0,1
org.apache.pdfbox.examples.pdmodel.AddMessageToEachPage_ESTest.test2(),0,0,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptor_ESTest.test091(),0,0,1
org.apache.pdfbox.pdmodel.graphics.form.PDTransparencyGroupAttributes.getColorSpace(),0,0,1
org.apache.pdfbox.multipdf.PDFMergerUtility_ESTest.test08(),0,0,1
org.apache.pdfbox.cos.COSStream_ESTest.test20(),0,0,1
org.apache.pdfbox.cos.COSDictionary_ESTest.test000(),0,0,1
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateAnnotation(PreflightContext, PDPage)",0,0,1
org.apache.pdfbox.pdmodel.font.FileSystemFontProvider_ESTest.test3(),160,0,1
org.apache.pdfbox.text.TextPosition_ESTest.test36(),0,0,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getItalicAngle(),0,0,13
org.apache.commons.logging.impl.Jdk14Logger.getLogger(),30,0,359
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode.appendKid(COSBase),0,0,21
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement_ESTest.test58(),0,0,1
org.apache.pdfbox.pdmodel.font.PDPanoseClassification_ESTest.test09(),0,0,1
org.apache.pdfbox.contentstream.operator.graphics.LegacyFillNonZeroRule.<init>(),0,0,24
org.apache.xmpbox.type.ChoiceType_ESTest.test0(),2,0,1
org.apache.pdfbox.preflight.font.container.Type0Container_ESTest.test06(),0,0,1
org.apache.pdfbox.pdmodel.PDPageTree$PageIterator.enqueueKids(COSDictionary),0,0,1
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper_ESTest.test10(),0,0,1
org.apache.pdfbox.cos.COSName_ESTest.test17(),0,0,1
org.apache.pdfbox.debugger.colorpane.DeviceNColorant_ESTest.test3(),0,0,1
"org.apache.pdfbox.tools.imageio.ImageIOUtil.writeImage(BufferedImage, String, String, int)",18,0,3
org.apache.pdfbox.pdmodel.common.COSArrayList_ESTest.test12(),0,0,1
org.apache.xmpbox.schema.XMPMediaManagementSchema.getVersionID(),0,0,1
java.util.Hashtable$Enumerator.hasMoreElements(),0,0,469
org.apache.fontbox.ttf.KerningTable.<clinit>(),5,0,2
org.apache.fontbox.ttf.OTLTable_ESTest.test0(),2,0,1
org.apache.xmpbox.schema.PhotoshopSchema.setAncestorID(String),0,0,1
org.apache.fontbox.cff.DataInput_ESTest.<init>(),0,0,39
org.apache.pdfbox.contentstream.operator.state.SetLineDashPattern_ESTest.<init>(),0,0,2
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.<init>(COSDictionary),0,0,32
org.apache.pdfbox.cos.COSArray_ESTest.test47(),0,0,1
java.util.zip.DeflaterOutputStream.<init>(OutputStream),0,0,7
org.apache.xmpbox.schema.XMPRightsManagementSchema_ESTest.<init>(),0,0,22
"org.apache.xmpbox.schema.XMPSchema.removeUnqualifiedSequenceDateValue(String, Calendar)",0,0,2
org.apache.pdfbox.pdmodel.common.PDRange_ESTest.test18(),0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary_ESTest.test07(),0,0,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.<init>(COSDictionary),0,0,149
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure_ESTest.test53(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDTextField.isRichText(),0,0,3
org.apache.fontbox.type1.Token_ESTest.test18(),0,0,1
org.apache.fontbox.ttf.RAFDataStream.read(),7,5,12977
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference_ESTest.test09(),0,0,1
org.apache.fontbox.cff.CFFType1Font.getLocalSubrIndex(),0,0,3
"org.apache.pdfbox.pdmodel.interactive.form.PDRadioButton.<init>(PDAcroForm, COSDictionary, PDNonTerminalField)",0,0,10
org.apache.pdfbox.pdmodel.font.PDCIDSystemInfo_ESTest.test15(),0,0,1
org.apache.pdfbox.preflight.parser.PreflightParser_ESTest.test13(),0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup_ESTest.test17(),0,0,1
org.apache.xmpbox.schema.XMPMediaManagementSchema.getManageUI(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDField.setMappingName(String),0,0,2
org.apache.pdfbox.debugger.streampane.tooltip.FontToolTip.extractFontReference(String),0,0,2
org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPattern.getPaintType(),0,0,4
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead_ESTest.<init>(),0,0,24
javax.imageio.ImageIO.createImageInputStream(Object),0,0,2
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.parse(CharSequence),3,0,7
org.apache.xmpbox.type.VersionType.<init>(XMPMetadata),0,0,20
org.apache.pdfbox.cos.COSArray.<init>(),1,0,1487
org.apache.xmpbox.schema.TiffSchema.getImageDescriptionProperty(),0,0,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation_ESTest.test41(),0,0,1
org.apache.pdfbox.preflight.process.MetadataValidationProcess_ESTest.test1(),0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationPopup_ESTest.test0(),0,0,1
org.apache.fontbox.util.autodetect.NativeFontDirFinder_ESTest.test0(),0,0,1
org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage.getFilters(),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolygon.setInteriorColor(Color),0,0,2
"org.apache.pdfbox.preflight.PreflightConfiguration.replacePageProcess(String, Class)",0,0,232
org.apache.pdfbox.tools.PDFSplit_ESTest.test4(),0,0,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserAttributeObject_ESTest.test3(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDField_ESTest.test35(),0,0,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp_ESTest.test5(),0,0,1
java.lang.StringBuilder.<init>(),96,96,191728
org.apache.pdfbox.pdmodel.graphics.shading.TensorPatch.calcLevel(),0,0,2
org.apache.pdfbox.pdmodel.common.COSArrayList_ESTest.test08(),0,0,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDDefaultAttributeObject_ESTest.test1(),0,0,1
org.apache.pdfbox.preflight.font.Type1FontValidator_ESTest.<init>(),0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.Type7ShadingContext_ESTest.test0(),0,0,1
java.util.Vector.clear(),0,0,60
org.apache.pdfbox.debugger.hexviewer.StatusPane_ESTest.<init>(),0,0,1
org.apache.pdfbox.cos.COSBoolean_ESTest.<init>(),0,0,10
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThread.<init>(COSDictionary),0,0,5
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setAllPaddings(float),0,0,9
org.apache.pdfbox.pdmodel.interactive.action.PDActionHide_ESTest.test3(),0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.CubicBezierCurve_ESTest.test04(),0,0,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createInnerFormStream(PDDocument),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation_ESTest.test55(),0,0,1
org.apache.pdfbox.pdmodel.font.FontProvider_ESTest.<init>(),0,0,2
org.apache.pdfbox.pdmodel.graphics.pattern.PDShadingPattern_ESTest.test7(),0,0,1
org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.<init>(),0,0,23
org.apache.pdfbox.contentstream.operator.color.SetStrokingDeviceGrayColor_ESTest.test0(),3,0,1
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransition_ESTest.test27(),0,0,1
"org.apache.pdfbox.pdmodel.graphics.shading.CoordinateColorPair.<init>(Point2D, float[])",0,0,2
"org.apache.pdfbox.pdmodel.PDPageContentStream.<init>(PDDocument, PDPage, PDPageContentStream$AppendMode, boolean)",3,0,9
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitDestination_ESTest.test2(),0,0,1
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN_ESTest.test10(),0,0,1
org.apache.fontbox.cff.CFFParser.<init>(),0,0,10
org.apache.xmpbox.type.ResourceRefType.setMaskMarkers(String),0,0,1
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences_ESTest.test16(),0,0,1
org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.convertCOSToPD(COSBase),0,0,4
org.apache.pdfbox.tools.ExportXFDF.main(String[]),0,0,4
org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler_ESTest.test37(),0,0,1
org.apache.xmpbox.schema.PhotoshopSchema_ESTest.test01(),0,0,1
org.apache.xmpbox.schema.XMPRightsManagementSchema.getCertificate(),0,0,1
org.apache.pdfbox.filter.ASCIIHexFilter_ESTest.test0(),4,0,1
org.apache.xmpbox.type.FlashType_ESTest.<init>(),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFField.getCOSValue(),0,0,19
com.sun.org.apache.xerces.internal.dom.ParentNode.setTextContent(String),1,1,4
org.apache.pdfbox.debugger.streampane.tooltip.ColorToolTip_ESTest.test6(),0,0,1
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences_ESTest.test04(),2,0,1
"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.isValueChanged(COSBase, COSBase)",0,0,579
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN_ESTest.test06(),0,0,1
org.apache.pdfbox.tools.ImportXFDF_ESTest.test1(),1,0,1
org.apache.pdfbox.cos.COSFloat_ESTest.test03(),0,0,1
"java.lang.Math.max(float, float)",0,0,124
org.apache.pdfbox.pdmodel.interactive.form.PlainText$TextAttribute.<clinit>(),0,0,1
"java.security.cert.CertificateFactory.getInstance(String, Provider)",200,161,1
org.apache.pdfbox.debugger.ui.PDFTreeModel_ESTest.test26(),0,0,1
org.apache.pdfbox.pdmodel.common.COSArrayList_ESTest.test21(),0,0,1
org.apache.pdfbox.pdmodel.PDPage_ESTest.test11(),0,0,1
java.util.Collections$EmptyList.toArray(),0,0,518
"org.bouncycastle.jcajce.provider.asymmetric.RSA$Mappings.addISO9796Signature(ConfigurableProvider, String,",3,0,50
"org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setFlagBit(int, boolean)",0,0,114
org.apache.fontbox.afm.KernPair_ESTest.test10(),0,0,1
org.apache.fontbox.cff.CFFDataInput_ESTest.test07(),0,0,1
org.apache.pdfbox.util.Matrix.toString(),0,0,15
java.lang.reflect.Field.get(Object),31,31,31521
org.apache.pdfbox.contentstream.operator.graphics.GraphicsOperatorProcessor.setContext(PDFStreamEngine),0,0,514
java.util.LinkedHashMap.get(Object),253,253,148250
org.apache.xmpbox.schema.XMPSchema_ESTest.test23(),0,0,1
org.apache.pdfbox.pdmodel.PDDocument_ESTest.test66(),0,0,1
org.apache.fontbox.ttf.TTFDataStream_ESTest.test26(),0,0,1
"org.apache.pdfbox.contentstream.operator.text.ShowText.process(Operator, List)",0,0,1
org.apache.pdfbox.pdmodel.encryption.StandardDecryptionMaterial.<init>(String),0,0,4
org.apache.pdfbox.cos.COSDictionary_ESTest.test101(),0,0,1
org.apache.pdfbox.pdmodel.interactive.action.PDActionLaunch_ESTest.test18(),0,0,1
org.apache.pdfbox.pdmodel.interactive.action.PDActionThread_ESTest.test04(),0,0,1
"org.apache.pdfbox.pdmodel.graphics.shading.PatchMeshesShadingContext.<init>(PDShadingType6, ColorModel, AffineTransform, Matrix, Rectangle, int)",0,0,4
org.apache.xmpbox.type.AbstractStructuredType_ESTest.test14(),0,0,1
org.apache.pdfbox.cos.COSArray.getInt(int),0,0,62
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure_ESTest.test14(),0,0,1
"org.apache.pdfbox.util.Matrix.translate(float, float)",0,0,14
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFreeText_ESTest.test02(),0,0,1
org.apache.pdfbox.debugger.ui.PDFTreeModel_ESTest.test18(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDChoice.setSelectedOptionsIndex(List),0,0,3
org.apache.pdfbox.cos.COSDictionary_ESTest.test080(),0,0,1
org.apache.fontbox.pfb.PfbParser_ESTest.test12(),0,0,1
org.apache.fontbox.ttf.TTFDataStream_ESTest.test30(),0,0,1
org.apache.pdfbox.debugger.streampane.tooltip.ToolTipController_ESTest.test05(),9,0,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject_ESTest.test076(),0,0,1
org.apache.pdfbox.pdmodel.interactive.action.PDActionImportData.<init>(),0,0,4
org.apache.xmpbox.schema.DublinCoreSchema_ESTest.test14(),0,0,1
org.apache.xmpbox.schema.XMPSchema_ESTest.test56(),0,0,1
org.apache.fontbox.afm.CharMetric_ESTest.test07(),0,0,1
org.apache.pdfbox.pdmodel.common.function.PDFunctionTypeIdentity_ESTest.test1(),0,0,1
org.apache.pdfbox.pdmodel.graphics.color.PDColor_ESTest.test12(),0,0,1
org.apache.fontbox.ttf.TrueTypeFont.getFontBBox(),0,0,1
org.apache.fontbox.util.BoundingBox.toString(),2,0,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference_ESTest.test01(),0,0,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.SignatureOptions_ESTest.test05(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDTextField.getDefaultValue(),0,0,3
org.apache.pdfbox.pdmodel.fdf.FDFDocument.saveXFDF(String),1,0,5
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination_ESTest.test27(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDRadioButton.isRadiosInUnison(),0,0,3
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination.<init>(COSName),0,0,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination_ESTest.test17(),0,0,1
org.apache.fontbox.afm.CharMetric_ESTest.test17(),0,0,1
java.awt.geom.Point2D$Double.<init>(),0,0,19
java.io.File.getName(),6,6,3379
org.apache.pdfbox.rendering.PDFRenderer.createPageDrawer(PageDrawerParameters),130,0,2
"org.apache.pdfbox.preflight.exception.SyntaxValidationException.<init>(String, Throwable, ValidationResult)",0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.Type1ShadingPaint_ESTest.test0(),1,0,1
org.apache.pdfbox.pdmodel.common.COSArrayList_ESTest.test51(),0,0,1
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification_ESTest.test17(),0,0,1
org.apache.fontbox.ttf.HorizontalMetricsTable_ESTest.<init>(),0,0,7
org.apache.pdfbox.pdmodel.interactive.form.PDButton.isRadioButton(),0,0,3
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.setPage(int),0,0,11
org.apache.pdfbox.pdmodel.font.PDType0Font.readEncoding(),6,0,1
org.apache.pdfbox.contentstream.PDFStreamEngine_ESTest.test00(),18,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDTextField_ESTest.test27(),0,0,1
org.apache.pdfbox.debugger.treestatus.TreeStatus_ESTest.test07(),0,0,1
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getJavaScript(),0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.PDShading.getAntiAlias(),0,0,1
org.apache.pdfbox.debugger.hexviewer.HexModel_ESTest.test11(),0,0,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode_ESTest.test30(),0,0,1
org.apache.pdfbox.io.RandomAccessBufferedFileInputStream_ESTest.test19(),4,0,1
org.apache.pdfbox.preflight.process.reflect.AnnotationValidationProcess_ESTest.<init>(),0,0,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createFormatterRectangle(byte[]),2,0,3
org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPattern_ESTest.test17(),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationTextMarkup_ESTest.<init>(),0,0,6
org.apache.pdfbox.pdmodel.common.PDIntegerNameTreeNode.<init>(),0,0,10
org.apache.pdfbox.pdmodel.PDPageContentStream_ESTest.test08(),0,0,1
