method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.getCOSObject(),0,181,12,28,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.getLeaderLineLength(),14,7,0,0,4,2
org.apache.pdfbox.pdmodel.PDPageContentStream.appendCOSName(COSName),14,3,0,0,2,1
org.apache.pdfbox.preflight.font.container.FontContainer.getAllErrors(),0,43,6,16,0,0
org.apache.pdfbox.debugger.streampane.StreamPane.DocumentCreator.getStringOfStream(InputStream),14,2,1,1,0,0
org.apache.pdfbox.pdfwriter.COSWriter.getObjectKey(COSBase),2,24,3,11,1,4
"org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.PDNumberTreeNode(COSDictionary, Class)",0,289,8,78,0,0
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.insertInnerFormToHolderResources(PDFormXObject, PDResources)",14,20,0,0,5,7
org.apache.pdfbox.pdmodel.font.encoding.GlyphList.loadList(InputStream),0,3,1,2,0,0
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processPatternColorSpace(PDColorSpace),9,173,13,25,3,4
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.setCoords(COSArray),14,552,16,97,2,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary.PDAppearanceDictionary(),2,502,11,87,2,2
org.apache.pdfbox.cos.COSDictionary.removeItem(COSName),0,642,11,163,0,0
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.repair(PDStream, COSInputStream)",6,15,5,2,3,4
org.apache.pdfbox.text.PDFTextStripper.setArticleEnd(String),12,9,2,7,0,0
"org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.createFromImage(PDDocument, BufferedImage, float)",14,59,1,1,10,10
org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions.setF(PDAction),14,318,16,61,3,2
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getScaleRatio(),14,7,0,0,3,2
"org.apache.pdfbox.pdmodel.PDPageContentStream.drawInlineImage(PDInlineImage, float, float, float, float)",14,164,0,0,15,27
"org.apache.pdfbox.filter.LZWFilter.calculateChunk(int, int)",0,6,2,3,0,0
org.apache.pdfbox.pdmodel.interactive.action.PDActionRemoteGoTo.setS(String),14,6,0,0,3,2
"org.apache.pdfbox.pdmodel.PDPageContentStream.fillRect(float, float, float, float)",14,6,0,0,3,2
org.apache.pdfbox.pdmodel.common.COSArrayList.convertStringListToCOSStringCOSArray(List),1,45,6,10,2,3
"org.apache.pdfbox.preflight.font.descriptor.FontDescriptorHelper.FontDescriptorHelper(PreflightContext, PDFontLike, T)",0,5,1,4,0,0
org.apache.pdfbox.pdmodel.PDDocumentInformation.setTitle(String),14,7,0,0,3,3
org.apache.pdfbox.filter.CCITTFaxFilter.invertBitmap(byte[]),14,45,4,19,0,0
org.apache.pdfbox.debugger.ui.Tree.getPartialStreamSavingMenuItem.(Anon_4).actionPerformed(ActionEvent),14,34,0,0,8,9
org.apache.pdfbox.text.PDFTextStripper.setEndBookmark(PDOutlineItem),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.setPDPropBuildPubSec(PDPropBuildDataDict),14,5,0,0,3,2
"org.apache.pdfbox.pdmodel.graphics.form.PDTransparencyGroup.PDTransparencyGroup(COSStream, ResourceCache)",7,52,10,9,5,3
"org.apache.pdfbox.examples.signature.CreateSignature.signDetached(PDDocument, OutputStream, TSAClient)",14,198,0,0,8,53
org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage.getDecode(),9,163,15,27,3,1
"org.apache.pdfbox.pdfparser.PDFParser.PDFParser(RandomAccessRead, String, ScratchFile)",3,24,5,8,3,4
org.apache.pdfbox.preflight.exception.ValidationException.ValidationException(Throwable),14,2,1,1,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolyline.FDFAnnotationPolyline(Element),14,170,5,38,6,44
org.apache.pdfbox.cos.COSArray.COSArray(),0,1174,16,307,0,0
org.apache.pdfbox.filter.FilterFactory.getAllFilters(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getMacSubtype(),14,13,0,0,6,3
org.apache.pdfbox.examples.rendering.CustomGraphicsStreamEngine.CustomGraphicsStreamEngine(PDPage),14,413,16,81,3,2
org.apache.pdfbox.preflight.Benchmark.main(String[]),14,329,0,0,15,63
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.getAlphaSourceFlag(),14,214,12,43,5,2
"org.apache.pdfbox.pdmodel.graphics.color.PDColor.PDColor(COSArray, PDColorSpace)",1,28,3,14,1,3
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.setPage(PDPage),14,16,5,5,0,0
org.apache.pdfbox.debugger.colorpane.CSDeviceN.initUI(DeviceNColorant[]),14,152,13,26,1,1
org.apache.pdfbox.pdmodel.font.PDType3Font.getDisplacement(int),14,109,0,0,8,27
org.apache.pdfbox.tools.Version.main(String[]),14,4,0,0,2,2
"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.toRGBImageAWT(WritableRaster, ColorSpace)",0,7,3,3,0,0
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType1.setDomain(COSArray),14,4,0,0,2,2
"org.apache.pdfbox.multipdf.LayerUtility.appendFormAsLayer(PDPage, PDFormXObject, AffineTransform, String)",14,123,0,0,9,29
org.apache.pdfbox.text.PDFTextStripper.getParagraphStart(),0,4,3,1,0,0
org.apache.pdfbox.debugger.hexviewer.HexEditor.HexEditor.(Anon_1).actionPerformed(ActionEvent),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.setFD(boolean),14,8,0,0,3,3
org.apache.pdfbox.pdmodel.PDPageContentStream.setTextMatrix(AffineTransform),14,8,0,0,4,3
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isOwnerPassword(String, byte[], byte[], int, byte[], int, int, boolean)",-1,1,0,0,0,0
"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.create(COSBase, PDResources)",8,148,5,5,11,29
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot.setParentTreeNextKey(int),11,278,8,76,3,2
org.apache.pdfbox.contentstream.operator.state.EmptyGraphicsStackException.EmptyGraphicsStackException(),14,4,2,2,0,0
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.parseInt(String),14,8,2,6,0,0
org.apache.pdfbox.preflight.font.Type3FontValidator.checkEncoding(),14,357,12,55,4,15
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getPath(int),14,29,0,0,12,6
org.apache.pdfbox.preflight.content.PreflightStreamEngine.toLongName(COSBase),9,179,14,29,1,1
"org.apache.pdfbox.io.RandomAccessOutputStream.write(byte[], int, int)",14,2,0,0,1,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setModifiedDate(String),14,8,0,0,3,3
org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightX(float),2,571,16,112,2,2
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setNonFullScreenPageMode(String),14,6,0,0,3,2
org.apache.pdfbox.pdmodel.font.PDType0Font.getName(),4,42,9,8,4,3
"org.apache.pdfbox.pdfparser.COSParser.parseFileObject(Long, COSObjectKey, COSObject)",6,170,0,0,10,41
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setOS(String),14,9,0,0,2,7
org.apache.pdfbox.examples.pdmodel.PrintURLs.usage(),14,494,16,73,0,0
"org.apache.pdfbox.debugger.ui.DocumentEntry.DocumentEntry(PDDocument, String)",4,32,6,15,0,0
org.apache.pdfbox.pdmodel.font.encoding.WinAnsiEncoding.WinAnsiEncoding(),14,61,10,17,1,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.setNormalCaption(String),14,11,0,0,4,3
"org.apache.pdfbox.preflight.parser.PreflightParser.parseObjectDynamically(long, int, boolean)",14,187,0,0,8,42
"org.apache.pdfbox.pdfparser.XrefTrailerResolver.setXRef(COSObjectKey, long)",1,109,9,41,1,1
org.apache.pdfbox.debugger.pagepane.PagePane.ancestorRemoved(AncestorEvent),14,2,0,0,1,1
org.apache.pdfbox.preflight.ValidationResult.ValidationError.setPageNumber(Integer),1,6,3,3,0,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.isForceBold(),6,22,3,10,7,2
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getColor(String),14,11,1,3,3,3
org.apache.pdfbox.pdmodel.fdf.FDFTemplate.setTemplateReference(FDFNamedPageReference),14,5,0,0,3,2
org.apache.pdfbox.pdmodel.interactive.form.PDCheckBox.unCheck(),14,48,0,0,8,14
org.apache.pdfbox.preflight.process.FileSpecificationValidationProcess.validate(PreflightContext),14,24,0,0,5,7
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.setColourByIndex(int, PDGamma)",1,7,1,4,1,2
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getAscent(),3,86,6,23,3,2
org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage.getBitsPerComponent(),9,163,15,27,4,3
org.apache.pdfbox.cos.COSObjectKey.COSObjectKey(COSObject),1,356,12,80,1,3
org.apache.pdfbox.pdmodel.common.PDStream.getDecodedStreamLength(),14,8,0,0,6,2
org.apache.pdfbox.text.PDFTextStripper.getLineSeparator(),5,2,1,1,0,0
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setInteger(String, int)",7,35,1,5,7,10
org.apache.pdfbox.pdmodel.encryption.PDEncryption.PDEncryption(COSDictionary),3,193,12,44,4,3
org.apache.pdfbox.pdmodel.font.PDCIDFontType2.codeToCID(int),6,18,6,4,1,1
"org.apache.pdfbox.contentstream.operator.markedcontent.DrawObject.process(Operator, List)",14,179,0,0,11,50
"org.apache.pdfbox.pdmodel.graphics.shading.Type6ShadingContext.Type6ShadingContext(PDShadingType6, ColorModel, AffineTransform, Matrix, Rectangle)",14,178,1,1,14,26
"org.apache.pdfbox.pdmodel.graphics.shading.Type5ShadingPaint.createContext(ColorModel, Rectangle, Rectangle2D, AffineTransform, RenderingHints)",14,180,0,0,15,26
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination.setLeft(int),14,9,0,0,3,3
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.validatePerms(PDEncryption, int, boolean)",14,58,5,22,3,2
org.apache.pdfbox.pdmodel.graphics.shading.ShadingContext.convertToRGB(float[]),1,161,14,26,1,1
org.apache.pdfbox.pdmodel.encryption.AccessPermission.canModify(),1,19,7,9,1,1
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.PDVisibleSignDesigner(String, BufferedImage, int)",-1,1,0,0,0,0
"org.apache.pdfbox.pdmodel.PDDocument.load(File, String, MemoryUsageSetting)",11,268,1,1,13,63
org.apache.pdfbox.pdmodel.font.PDType0Font.toString(),14,9,0,0,4,3
org.apache.pdfbox.pdmodel.PDResources.add(PDFont),5,27,4,5,4,7
org.apache.pdfbox.filter.ccitt.CCITTFaxG31DDecodeInputStream.NonLeafLookupTreeNode.get(int),0,7,3,3,0,0
org.apache.pdfbox.examples.signature.CreateSignatureBase.setPrivateKey(PrivateKey),0,4,2,2,0,0
org.apache.pdfbox.cos.COSName.COSName(String),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.font.PDFont.getSpaceWidth(),14,68,3,31,4,13
org.apache.pdfbox.debugger.flagbitspane.PanoseFlag.getFamilyKindValue(int),14,24,3,21,0,0
org.apache.pdfbox.preflight.PreflightContext.getXrefTrailerResolver(),14,64,6,19,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.getColor(),14,7,0,0,2,4
org.apache.pdfbox.pdmodel.font.PDCIDSystemInfo.PDCIDSystemInfo(COSDictionary),6,4,3,1,0,0
org.apache.pdfbox.filter.ASCII85InputStream.close(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.font.PDType0Font.addToSubset(int),14,4,0,0,2,2
org.apache.pdfbox.pdmodel.PDPageContentStream.fillAndStrokeEvenOdd(),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference.setReferencedObject(PDXObject),14,6,0,0,3,2
org.apache.pdfbox.debugger.PDFDebugger.createFileMenu(),1,27,5,8,2,3
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setPreviousURI(PDActionURI),14,9,0,0,4,3
"org.apache.pdfbox.contentstream.operator.text.MoveText.process(Operator, List)",14,12,0,0,2,8
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getInnerFormResources(),14,109,10,51,0,0
"org.apache.pdfbox.preflight.font.util.PreflightType3Stream.PreflightType3Stream(PreflightContext, PDPage, PDType3CharProc)",14,152,10,44,3,4
org.apache.pdfbox.pdmodel.graphics.state.PDTextState.getRise(),9,288,12,66,0,0
org.apache.pdfbox.pdmodel.graphics.form.PDFormXObject.setMatrix(AffineTransform),2,463,14,83,2,5
org.apache.pdfbox.pdfparser.COSParser.checkXRefOffset(long),7,212,13,26,5,11
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup.setExternalData(PDExternalDataDictionary),14,9,0,0,4,3
org.apache.pdfbox.cos.COSDocument.createCOSStream(),4,66,7,23,5,8
org.apache.pdfbox.debugger.colorpane.IndexedColorant.getIndex(),14,4,2,2,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.setHidden(boolean),14,82,6,37,6,4
org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(),2,82,5,28,2,6
org.apache.pdfbox.preflight.ValidationResult.ValidationError.isWarning(),0,5,2,3,0,0
org.apache.pdfbox.cos.COSArray.retainAll(Collection),14,7,4,2,0,0
org.apache.pdfbox.pdmodel.graphics.form.PDTransparencyGroupAttributes.PDTransparencyGroupAttributes(COSDictionary),14,6,3,2,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceRGB.getName(),14,11,2,8,1,1
org.apache.pdfbox.pdmodel.PDDocumentInformation.getSubject(),3,596,15,133,3,2
"org.apache.pdfbox.pdmodel.DefaultResourceCache.put(COSObject, PDFont)",-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Ln.execute(ExecutionContext),14,3,0,0,1,2
org.apache.pdfbox.cos.COSDocument.isClosed(),2,320,8,85,0,0
"org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(PreflightContext, Object, String)",3,25,1,2,4,7
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.getFormatterRectangleParams(),14,109,10,51,0,0
org.apache.pdfbox.debugger.flagbitspane.FontFlag.getFlagValue(),14,8,0,0,6,2
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.isBold(),14,9,0,0,6,2
"org.apache.pdfbox.pdmodel.font.FontMapperImpl.getFont(FontFormat, String)",1,11,5,3,1,1
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptStream(COSStream, long, long)",6,187,8,48,6,14
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getParent(),14,13,1,1,4,4
org.apache.pdfbox.examples.signature.CMSProcessableInputStream.CMSProcessableInputStream(InputStream),14,4,2,1,1,1
org.apache.pdfbox.debugger.streampane.StreamPane.DocumentCreator.getDocument(InputStream),14,127,9,38,1,1
"org.apache.pdfbox.text.TextPosition.insertDiacritic(int, TextPosition)",4,13,4,6,1,2
org.apache.pdfbox.pdmodel.font.PDSimpleFont.getPath(String),14,6,2,4,0,0
org.apache.pdfbox.examples.interactive.form.SetField.setField(String[]),14,292,1,1,15,62
org.apache.pdfbox.pdmodel.font.PDCIDFontType0.codeToCID(int),1,22,8,5,1,1
"org.apache.pdfbox.pdmodel.interactive.form.PDTextField.PDTextField(PDAcroForm, COSDictionary, PDNonTerminalField)",4,28,5,8,3,1
org.apache.pdfbox.util.Matrix.rotate(double),14,404,16,58,2,2
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getDests(),9,41,5,15,2,3
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.getNeedAppearances(),5,10,2,2,5,2
"org.apache.pdfbox.contentstream.PDFGraphicsStreamEngine.appendRectangle(Point2D, Point2D, Point2D, Point2D)",14,10,3,4,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceGray.toRGBImage(WritableRaster),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.getName(),14,2,0,0,1,1
"org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName, String)",3,21,3,9,3,3
"org.apache.pdfbox.pdfwriter.COSStandardOutputStream.COSStandardOutputStream(OutputStream, int)",1,5,2,3,0,0
org.apache.pdfbox.contentstream.PDContentStream.getContents(),1,4,2,2,0,0
org.apache.pdfbox.pdmodel.interactive.action.PDAction.setSubType(String),3,22,3,13,3,2
"org.apache.pdfbox.printing.PDFPageable.PDFPageable(PDDocument, Orientation, boolean, float)",0,4,1,3,0,0
org.apache.pdfbox.examples.rendering.CustomGraphicsStreamEngine.shadingFill(COSName),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.PDDocumentCatalog.setOCProperties(PDOptionalContentProperties),14,123,10,21,5,8
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setHeightAuto(),14,31,0,0,8,10
org.apache.pdfbox.preflight.action.GoToRemoteAction.validateExplicitDestination(COSArray),14,41,5,12,3,4
"org.apache.pdfbox.pdmodel.graphics.blend.BlendMode.(Anon_5).blendChannel(float, float)",-1,1,0,0,0,0
org.apache.pdfbox.preflight.font.descriptor.CIDType2DescriptorHelper.checkCIDSet(PDFontDescriptor),14,33,4,4,4,9
"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.insertBefore(COSInteger, Object)",14,15,0,0,3,10
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setModDate(Calendar),14,21,0,0,6,5
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle.getRectDifference(),14,11,0,0,3,4
org.apache.pdfbox.pdmodel.interactive.form.PDFieldTree.PDFieldTree(PDAcroForm),0,42,10,11,0,0
org.apache.pdfbox.cos.COSDictionary.getDate(COSName),2,27,3,7,5,4
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setPlacement(String),14,31,0,0,8,10
org.apache.pdfbox.pdmodel.interactive.form.PDDefaultAppearanceString.processSetFontColor(List),10,171,13,36,2,4
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setCIDSet(PDStream),14,45,9,10,3,2
"org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.COSWriterXRefEntry(long, COSBase, COSObjectKey)",14,23,3,11,1,3
"org.apache.pdfbox.preflight.metadata.XpacketParsingException.XpacketParsingException(String, ValidationError)",14,45,8,18,0,0
"org.apache.pdfbox.pdfparser.COSParser.searchNearestValue(List, long)",7,17,4,10,0,0
"org.apache.pdfbox.cos.COSDictionary.setBoolean(COSName, boolean)",2,54,7,26,2,2
org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.getGroup(String),14,21,3,4,3,8
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getCheckSum(),14,13,0,0,6,3
org.apache.pdfbox.pdmodel.font.PDType1CFont.getAverageFontWidth(),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setMinimumRevision(long),14,6,0,0,3,2
org.apache.pdfbox.pdmodel.font.PDCIDFontType2.hasGlyph(int),14,18,0,0,6,5
org.apache.pdfbox.text.PDFTextStripper.PositionWrapper.PositionWrapper(TextPosition),5,84,5,33,0,0
org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.getOption(),14,5,0,0,2,2
org.apache.pdfbox.pdfparser.COSParser.parseObjectStream(int),6,170,0,0,9,49
"org.apache.pdfbox.cos.COSInputStream.create(List, COSDictionary, InputStream, ScratchFile)",4,23,5,5,5,3
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getPage(),14,5,0,0,2,3
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setHidden(boolean),14,14,0,0,6,4
org.apache.pdfbox.pdmodel.interactive.action.PDActionRemoteGoTo.setOpenInNewWindow(boolean),14,7,0,0,3,3
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.getCOSObject(),0,60,5,20,0,0
org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.setNonStrokingColorSpace(PDColorSpace),0,262,14,44,0,0
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.setOverprintMode(Float),14,4,0,0,2,2
org.apache.pdfbox.pdmodel.common.function.PDFunctionTypeIdentity.PDFunctionTypeIdentity(COSBase),7,69,11,15,3,3
org.apache.pdfbox.pdmodel.common.COSDictionaryMap.isEmpty(),14,3,0,0,2,1
"org.apache.pdfbox.pdfparser.PDFXRefStream.writeStreamData(OutputStream, int[])",14,35,7,12,1,1
"org.apache.pdfbox.preflight.content.PreflightContentStream.unsupportedOperator(Operator, List)",14,14,0,0,6,3
org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle.setGuidelineStyle(String),14,6,0,0,3,2
"org.apache.pdfbox.pdmodel.PDPageTree.getInheritableAttribute(COSDictionary, COSName)",3,32,5,12,2,2
org.apache.pdfbox.examples.util.PrintTextColors.PrintTextColors(),14,528,16,105,2,2
"org.apache.pdfbox.tools.ImportFDF.importFDF(PDDocument, FDFDocument)",7,333,14,69,6,23
"org.apache.pdfbox.preflight.annotation.AnnotationValidator.AnnotationValidator(PreflightContext, COSDictionary)",1,32,5,12,1,2
org.apache.pdfbox.contentstream.PDFStreamEngine.getAppearance(PDAnnotation),8,150,8,36,8,8
"org.apache.pdfbox.preflight.exception.SyntaxValidationException.SyntaxValidationException(String, ValidationResult)",14,187,9,41,1,1
org.apache.pdfbox.cos.COSBoolean.toString(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.font.PDType0Font.isDamaged(),14,2,0,0,1,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getRubyPosition(),14,76,7,35,6,3
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.getPageWidth(),14,16,5,5,0,0
org.apache.pdfbox.debugger.streampane.tooltip.RGToolTip.RGToolTip(String),14,276,14,60,3,4
org.apache.pdfbox.pdmodel.common.function.type4.Parser.SyntaxHandler.newLine(CharSequence),0,6,3,3,0,0
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processSeparationColorSpace(PDColorSpace),9,173,0,0,11,34
org.apache.pdfbox.debugger.flagbitspane.FontFlag.getFlagBits(),14,19,0,0,8,10
"org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.from1Bit(PDImage, WritableRaster)",3,25,3,3,4,10
"org.apache.pdfbox.pdfwriter.COSWriter.writeString(COSString, OutputStream)",3,21,3,12,3,3
org.apache.pdfbox.pdmodel.common.function.PDFunction.getRangeForOutput(int),3,72,12,17,3,2
org.apache.pdfbox.pdmodel.PDDocumentCatalog.setPageLabels(PDPageLabels),14,5,0,0,3,2
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Floor.execute(ExecutionContext),14,3,0,0,1,2
org.apache.pdfbox.pdmodel.fdf.FDFDocument.saveXFDF(Writer),14,67,0,0,12,14
"org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.applyMask(BufferedImage, BufferedImage, boolean)",7,76,11,16,1,1
org.apache.pdfbox.pdmodel.font.PDType3CharProc.getBBox(),14,11,0,0,4,4
"org.apache.pdfbox.preflight.utils.ContextHelper.hasRecursion(PreflightContext, Object, PreflightPath)",3,23,4,6,3,5
org.apache.pdfbox.rendering.PageDrawer.shadingFill(COSName),14,31,0,0,5,11
"org.apache.pdfbox.pdfparser.COSParser.checkObjectKeys(COSObjectKey, long)",7,21,4,8,1,5
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.getThread(),14,7,0,0,3,2
org.apache.pdfbox.rendering.TTFGlyph2D.getPathForCharacterCode(int),14,36,0,0,13,8
org.apache.pdfbox.pdmodel.interactive.form.PDChoice.setCommitOnSelChange(boolean),14,14,0,0,6,4
org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.getGamma(),14,21,4,5,2,6
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.setX(float),14,4,0,0,2,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setEndPointEndingStyle(String),14,224,10,59,2,7
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationText.setOpen(boolean),14,8,0,0,3,3
org.apache.pdfbox.pdmodel.PDPageTree.remove(COSDictionary),5,26,4,3,4,7
org.apache.pdfbox.pdfparser.COSParser.setLenient(boolean),5,28,6,11,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.COSFilterInputStream.read(byte[]),2,9,2,2,4,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setColumnGap(int),14,31,0,0,8,10
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.PDSeedValue(),14,5,0,0,2,3
org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState.clone(),14,4,0,0,2,2
org.apache.pdfbox.pdmodel.interactive.action.PDActionSubmitForm.PDActionSubmitForm(COSDictionary),3,21,4,13,1,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination.setZoom(float),14,8,0,0,3,3
org.apache.pdfbox.preflight.xobject.XObjFormValidator.checkMandatoryFields(),14,25,0,0,4,12
org.apache.pdfbox.pdmodel.PDDocumentInformation.getKeywords(),3,593,15,133,3,2
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getDecode(),14,5,0,0,2,2
org.apache.pdfbox.pdmodel.graphics.color.PDGamma.setR(float),14,4,0,0,2,2
org.apache.pdfbox.pdmodel.fdf.FDFIconFit.setFractionalSpaceToAllocate(PDRange),14,17,4,5,3,2
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine.FDFAnnotationLine(Element),14,170,5,29,6,47
org.apache.pdfbox.examples.printing.Printing.printWithDialog(PDDocument),14,3,0,0,2,1
org.apache.pdfbox.cos.COSDocument.dereferenceObjectStreams(),14,103,0,0,8,28
org.apache.pdfbox.pdmodel.graphics.color.PDJPXColorSpace.getNumberOfComponents(),14,2,1,1,0,0
org.apache.pdfbox.pdmodel.encryption.PDEncryption.setFilter(String),3,106,7,37,2,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setLocation(String),8,436,15,70,3,3
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",14,58,0,0,4,23
org.apache.pdfbox.pdmodel.PDDocument.setDocumentInformation(PDDocumentInformation),7,137,10,32,2,3
org.apache.pdfbox.cos.COSDocument.getObjectsByType(COSName),1,310,16,50,1,3
org.apache.pdfbox.examples.rendering.CustomGraphicsStreamEngine.run(),14,413,16,51,8,48
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationWidget.getAppearanceCharacteristics(),10,500,11,80,2,3
