method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.pdfbox.pdfparser.PDFParser.parseStartXref(),4,225,8,60,2,7
"org.apache.pdfbox.encryption.PDFEncryption.arraysEqual(byte[], byte[])",12,10,4,4,0,0
org.apache.pdfbox.pdmodel.common.function.PDFunction.eval(float[]),0,179,9,38,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.isReadOnly(),12,8,0,0,6,2
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.setNoRotate(boolean),6,60,6,20,6,4
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.setPI(PDAction),12,8,0,0,4,3
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setMacResFork(String),12,15,0,0,4,5
org.apache.pdfbox.pdmodel.font.PDFontDescriptorAFM.getAscent(),-1,1,0,0,0,0
org.apache.pdfbox.encoding.AFMEncoding.AFMEncoding(FontMetric),1,126,8,42,1,1
org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.setLowerLimit(Integer),3,28,5,6,3,6
org.apache.pdfbox.pdmodel.common.function.type4.ConditionalOperators.If.execute(ExecutionContext),12,6,0,0,2,3
org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPatternResources.getXStep(),12,8,0,0,5,2
org.apache.pdfbox.pdmodel.encryption.AccessPermission.canPrint(),4,42,5,17,1,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptorAFM.getCharSet(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getAreas(),12,7,0,0,2,5
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.setMetadata(COSStream),12,4,0,0,2,2
org.apache.pdfbox.pdmodel.common.function.PDFunctionType3.PDFunctionType3(COSBase),7,61,11,11,3,3
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfName(String, String[])",8,32,1,2,7,8
org.apache.pdfbox.pdmodel.graphics.color.PDLab.PDLab(COSArray),2,20,4,10,2,1
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.PDGraphicsState(PDRectangle),7,69,10,13,3,6
org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup.PDOptionalContentGroup(String),12,137,9,32,3,3
"org.apache.pdfbox.preflight.process.reflect.FontValidationProcess.getFontValidator(PreflightContext, PDFont)",12,42,2,6,5,12
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getAlternateIcon(),12,15,0,0,4,5
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType1.getDomain(),12,4,0,0,2,2
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateActions(PreflightContext, PDPage)",12,209,13,41,5,8
"org.apache.pdfbox.preflight.PreflightConfiguration.replaceProcess(String, Class)",2,5,3,1,1,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setColour(PDGamma),12,286,16,51,3,2
org.apache.pdfbox.pdmodel.PDDocument.getDocumentId(),3,30,5,14,0,0
org.apache.pdfbox.pdmodel.common.PDStream.setFile(PDFileSpecification),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.common.COSArrayList.hashCode(),-1,1,0,0,0,0
org.apache.pdfbox.preflight.process.reflect.AnnotationValidationProcess.validate(PreflightContext),12,142,0,0,13,26
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.validateStreamLength(long),7,144,11,29,2,7
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP.setP(int),12,6,0,0,3,2
"org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.analyzeAuthorProperty(PDDocumentInformation, DublinCoreSchema, List)",12,53,10,11,5,4
org.apache.pdfbox.util.PDFTextStripper.setLineSeparator(String),0,23,5,11,0,0
org.apache.pdfbox.io.RandomAccessFileOutputStream.setExpectedLength(COSBase),2,4,3,1,0,0
org.apache.pdfbox.util.PDFMarkedContentExtractor.endMarkedContentSequence(),12,2,1,1,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.setNoZoom(boolean),6,60,6,20,6,4
org.apache.pdfbox.pdmodel.font.PDFont.setWidths(List),3,108,7,44,2,7
org.apache.pdfbox.pdmodel.PDPage.getCOSDictionary(),0,392,7,119,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.getWidth(),12,72,7,19,0,0
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getHeight(),12,81,7,35,4,4
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setItalic(boolean),12,4,0,0,2,2
"org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.PDCcitt(PDDocument, RandomAccess)",9,161,12,28,6,15
"org.apache.pdfbox.util.operator.pagedrawer.CloseFillNonZeroAndStrokePath.process(PDFOperator, List)",12,8,0,0,3,4
org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(),3,181,10,26,5,14
org.apache.pdfbox.preflight.PreflightDocument.setContext(PreflightContext),0,17,7,5,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.PDTristimulus(),12,6,0,0,3,3
org.apache.pdfbox.pdmodel.interactive.action.PDPageAdditionalActions.getO(),12,23,0,0,6,8
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setAnnotationFlags(int),6,99,8,26,3,2
org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg.write2OutputStream(OutputStream),12,163,0,0,11,34
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.isDigestMethodRequired(),12,9,0,0,6,2
org.apache.pdfbox.pdmodel.common.COSStreamArray.getStreamTokens(),12,113,0,0,7,41
org.apache.pdfbox.examples.pdmodel.PrintURLs.main(String[]),12,246,0,0,12,51
org.apache.pdfbox.pdmodel.interactive.form.PDCheckbox.check(),12,57,9,16,2,2
org.apache.pdfbox.preflight.utils.COSUtils.closeDocumentQuietly(PDDocument),12,11,1,1,3,6
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFreeText.FDFAnnotationFreeText(Element),12,61,0,0,7,23
org.apache.pdfbox.preflight.util.NOCatalogDocument.NOCatalogDocument(),12,12,0,0,3,6
org.apache.pdfbox.pdmodel.interactive.action.type.PDWindowsLaunchParams.setFilename(String),12,8,0,0,4,3
org.apache.pdfbox.pdmodel.interactive.form.PDField.setPartialName(String),3,117,8,40,3,2
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.getColorSpace(),4,112,13,18,6,11
org.apache.pdfbox.preflight.xobject.XObjImageValidator.checkColorSpaceAndImageMask(),12,88,7,8,6,15
"org.apache.pdfbox.filter.TIFFFaxDecoder.decodeNextScanline(byte[], int, int)",0,12,2,4,1,5
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getName(String, String)",6,29,1,12,6,4
org.apache.pdfbox.exceptions.WrappedIOException.WrappedIOException(Throwable),0,184,9,57,0,0
org.apache.pdfbox.util.Matrix.copy(),1,85,6,34,3,1
org.apache.pdfbox.pdmodel.PDDocument.setEncryptionDictionary(PDEncryptionDictionary),0,118,10,46,0,0
org.apache.pdfbox.encoding.conversion.CJKEncodings.getCharset(String),12,2,1,1,0,0
"org.apache.pdfbox.examples.pdmodel.AddImageToPDF.createPDFFromImage(String, String, String)",12,147,2,1,11,40
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationFileAttachment.PDAnnotationFileAttachment(COSDictionary),4,24,5,10,2,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createVisualSignature(PDDocument),12,98,8,51,0,0
org.apache.pdfbox.cos.COSFloat.writePDF(OutputStream),0,22,3,15,0,0
"org.apache.pdfbox.pdmodel.common.COSArrayList.set(int, E)",12,8,0,0,2,6
org.apache.pdfbox.util.ImageParameters.getColorSpace(),12,24,0,0,6,12
org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.setBitsPerSample(int),12,8,0,0,3,3
org.apache.pdfbox.pdmodel.interactive.form.PDVariableText.isPassword(),12,9,0,0,6,2
"org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg.createImageStream(PDDocument, BufferedImage, float)",12,38,1,1,7,10
org.apache.pdfbox.encoding.Encoding.getCode(String),5,84,7,27,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.setOutputCondition(String),12,256,11,57,3,2
org.apache.pdfbox.pdmodel.common.PDRange.PDRange(),12,22,6,5,3,3
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.setStrokingAlphaConstant(Float),12,4,0,0,2,2
org.apache.pdfbox.cos.COSStream.doDecode(),3,24,1,1,4,10
org.apache.pdfbox.pdmodel.interactive.action.type.PDAction.PDAction(COSDictionary),0,6,1,5,0,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg.getHeaderEndPos(byte[]),9,2,1,1,0,0
org.apache.pdfbox.ImportXFDF.main(String[]),12,149,0,0,11,43
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.toString(),12,13,0,0,7,4
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutline.PDDocumentOutline(),12,91,7,27,4,3
org.apache.pdfbox.encoding.Encoding.loadGlyphList(String),12,2,0,0,1,1
org.apache.pdfbox.preflight.font.util.GlyphDescription.getGlyphWidth(),12,6,3,2,1,1
org.apache.pdfbox.pdmodel.interactive.form.PDField.importFDF(FDFField),6,117,5,8,7,28
org.apache.pdfbox.pdmodel.PDDocumentInformation.setProducer(String),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.getSmoothnessTolerance(),12,185,14,46,3,2
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setAllBorderThicknesses(float),12,35,0,0,8,12
org.apache.pdfbox.preflight.xobject.AbstractXObjValidator.checkOPI(),4,46,6,13,3,4
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.getAlternateColorSpace(),4,151,11,26,6,10
org.apache.pdfbox.examples.signature.CreateVisibleSignature.main(String[]),12,370,0,0,12,115
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationHighlight.FDFAnnotationHighlight(Element),12,61,0,0,7,23
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getStartIndent(),12,81,7,35,5,3
org.apache.pdfbox.preflight.font.util.Type1Parser.isDefKeyWord(byte[]),12,19,5,6,0,0
"org.apache.pdfbox.filter.FilterManager.addFilter(COSName, Filter)",1,4,2,2,0,0
"org.apache.pdfbox.pdfparser.PDFObjectStreamParser.PDFObjectStreamParser(COSStream, COSDocument)",12,112,6,26,7,7
org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.createColorModel(int),12,3,0,0,2,1
org.apache.pdfbox.pdmodel.graphics.color.PDGamma.getR(),12,3,0,0,1,2
org.apache.pdfbox.ConvertColorspace.usage(),12,220,9,59,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties.getVisibleSignature(),12,111,11,30,0,0
org.apache.pdfbox.pdmodel.PDPageNode.findCropBox(),12,17,0,0,4,5
org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.BaseState.valueOf(COSName),12,10,4,3,1,1
org.apache.pdfbox.examples.pdmodel.EmbeddedFiles.main(String[]),12,272,0,0,16,43
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup.setConstantOpacity(float),12,286,16,49,5,3
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.toString(),12,94,0,0,7,41
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getStemH(),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject.getHeaders(),12,39,7,7,4,5
org.apache.pdfbox.cos.COSStream.getScratchFile(),0,35,7,7,0,0
org.apache.pdfbox.preflight.font.container.Type0Container.getAllErrors(),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.common.function.type4.Parser.Tokenizer.nextChar(),0,12,2,5,1,2
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.getTPadding(),12,81,7,35,4,5
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType4.PDShadingType4(COSDictionary),5,15,6,5,1,1
org.apache.pdfbox.examples.pdmodel.HelloWorldType1AfmPfb.usage(),12,247,17,54,0,0
org.apache.pdfbox.persistence.util.COSObjectKey.equals(Object),12,3,0,0,1,2
org.apache.pdfbox.preflight.annotation.SquareCircleAnnotationValidator.validate(),12,140,0,0,12,32
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setNumber(String, float)",8,49,1,15,7,12
"org.apache.pdfbox.util.TextPosition.mergeDiacritic(TextPosition, TextNormalize)",3,40,5,11,3,3
org.apache.pdfbox.lucene.LucenePDFDocument.main(String[]),12,257,0,0,12,53
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.getReason(),12,11,0,0,4,4
"org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingPaint.createContext(ColorModel, Rectangle, Rectangle2D, AffineTransform, RenderingHints)",12,97,0,0,13,18
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.setNonStrokingOverprintControl(boolean),12,5,0,0,3,2
org.apache.pdfbox.Overlay.main(String[]),12,1024,13,131,9,65
org.apache.pdfbox.ant.PDFToTextTask.execute(),12,520,0,0,12,115
"org.apache.pdfbox.pdmodel.PDDocument.load(File, RandomAccess)",-1,1,0,0,0,0
org.apache.pdfbox.pdfparser.ConformingPDFParser.readBackwardUntilWhitespace(),12,30,4,11,2,2
org.apache.pdfbox.pdmodel.font.PDType1CFont.loadDifferences(COSArray),6,12,4,3,1,4
"org.apache.pdfbox.encryption.PDFEncryption.encryptData(long, long, byte[], InputStream, OutputStream)",12,39,7,8,3,3
org.apache.pdfbox.ExtractText.usage(),11,517,11,115,0,0
org.apache.pdfbox.preflight.process.TrailerValidationProcess.checkTrailersForLinearizedPDF15(PreflightContext),12,72,2,4,5,23
org.apache.pdfbox.pdmodel.graphics.pattern.PDPatternResources.getFilter(),12,12,0,0,4,4
org.apache.pdfbox.pdmodel.PDDocumentInformation.setCreationDate(Calendar),12,9,0,0,4,3
"org.apache.pdfbox.pdmodel.edit.PDPageContentStream.drawImage(PDXObjectImage, float, float)",9,161,7,35,10,9
org.apache.pdfbox.preflight.process.BookmarkValidationProcess.validate(PreflightContext),12,67,0,0,7,16
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getLanguage(),12,12,0,0,4,4
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThread.getFirstBead(),12,7,0,0,3,2
org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long),12,31,0,0,2,16
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getStemV(),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination.setNamedDestination(String),12,3,0,0,1,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup.getConstantOpacity(),12,9,0,0,4,3
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setEmbeddedFileDos(PDEmbeddedFile),12,8,0,0,2,4
"org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg.PDJpeg(PDDocument, BufferedImage)",12,38,0,0,6,13
org.apache.pdfbox.util.PDFTextStripper.WordSeparator.getSeparator(),4,71,5,31,0,0
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.getRowSpan(),12,94,8,39,7,2
org.apache.pdfbox.pdmodel.interactive.form.PDField.setFieldFlags(int),6,99,8,26,3,2
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateXObjects(PreflightContext, PDResources)",12,226,15,41,6,25
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getStructureElement(),12,5,0,0,2,2
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setMacSubtype(String),12,15,0,0,4,5
org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.getCryptFilterDictionary(COSName),12,5,1,1,2,2
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceGray.createColorSpace(),-1,1,0,0,0,0
org.apache.pdfbox.preflight.font.container.CIDType2Container.getGlyphIndex(int),12,3,1,1,1,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getImageFormResources(),12,98,8,51,0,0
"org.apache.pdfbox.pdfparser.PDFParser.PDFParser(InputStream, RandomAccess)",9,181,10,53,3,1
org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceCalRGB.ColorSpaceCalRGB(),12,2,1,1,0,0
org.apache.pdfbox.pdmodel.fdf.FDFDocument.close(),2,12,1,4,2,6
org.apache.pdfbox.pdmodel.fdf.FDFField.FDFField(Element),12,84,9,22,3,9
org.apache.pdfbox.util.TextPosition.getDir(),1,12,3,4,1,1
org.apache.pdfbox.preflight.font.container.TrueTypeContainer.TrueTypeContainer(PDFont),12,7,4,2,1,1
org.apache.pdfbox.pdfparser.PDFParser.parse(),8,291,10,33,8,54
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setCurrentTransformationMatrix(Matrix),0,170,10,47,0,0
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject.getSummary(),12,39,7,7,6,4
org.apache.pdfbox.preflight.integration.AbstractInvalidFileTester.after(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination.setTop(int),12,9,0,0,3,3
org.apache.pdfbox.cos.COSArray.setFloatArray(float[]),1,73,6,26,3,3
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.setCacheFields(boolean),6,129,10,24,6,20
org.apache.pdfbox.pdmodel.PDPage.setResources(PDResources),3,188,9,56,2,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getImageFormName(),12,98,8,51,0,0
"org.apache.pdfbox.util.operator.BeginText.process(PDFOperator, List)",12,5,0,0,2,3
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getCapHeight(),0,31,5,10,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDDefaultAttributeObject.toString(),12,22,0,0,6,6
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.getLocation(),12,11,0,0,4,4
org.apache.pdfbox.pdmodel.PDPage.updateLastModified(),-1,1,0,0,0,0
"org.apache.pdfbox.preflight.metadata.PDFAIdentificationValidation.checkConformanceLevel(List, String)",12,6,3,2,1,1
"org.apache.pdfbox.pdmodel.common.PDPageLabels.getPageIndicesByLabels.(Anon_1).newLabel(int, String)",-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getPDStream(),0,85,9,17,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getExpandedForm(),12,12,0,0,4,4
org.apache.pdfbox.pdmodel.interactive.annotation.PDExternalDataDictionary.setSubtype(String),12,7,0,0,3,2
org.apache.pdfbox.cos.COSDocument.setSignatureInterface(SignatureInterface),7,159,7,52,0,0
"org.apache.pdfbox.util.operator.SetNonStrokingPattern.process(PDFOperator, List)",12,20,0,0,5,8
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup.setTitlePopup(String),12,9,0,0,4,3
org.apache.pdfbox.preflight.util.NOCatalogDocument.NOCatalogDocument(COSDocument),12,3,0,0,2,1
org.apache.pdfbox.pdmodel.common.function.type4.StackOperators.Index.execute(ExecutionContext),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.arrayToString(float[]),12,81,7,35,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getMetadata(),12,4,0,0,2,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createInnerFormStream(PDDocument),12,98,8,51,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDXFA.getDocument(),12,29,0,0,7,7
org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext.getColorModel(),12,3,2,1,0,0
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Add.execute(ExecutionContext),12,3,0,0,1,2
"org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceLab.ColorSpaceLab(PDTristimulus, PDTristimulus, PDRange, PDRange)",12,19,5,8,1,1
org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle.getGuidelineColor(),12,13,0,0,3,6
org.apache.pdfbox.cos.COSString.setForceLiteralForm(boolean),12,8,3,5,0,0
org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.setCanPrintDegraded(boolean),12,14,0,0,5,4
"org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.TiffWrapper.addTag(int, long, long)",12,22,4,11,0,0
org.apache.pdfbox.pdmodel.fdf.FDFField.getClearFieldFlags(),6,99,8,27,2,2
org.apache.pdfbox.util.Splitter.createNewDocumentIfNecessary(),12,112,9,20,4,14
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.getLeaderLineLength(),12,9,0,0,4,3
org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.createColorModel(int),12,27,0,0,7,10
org.apache.pdfbox.pdmodel.fdf.FDFField.setOptions(List),12,10,0,0,2,7
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.getDenominator(),12,11,0,0,6,2
org.apache.pdfbox.pdfwriter.COSWriter.getObjectKey(COSBase),2,29,3,12,2,4
"org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.PDNumberTreeNode(COSDictionary, Class)",0,283,7,82,0,0
org.apache.pdfbox.pdmodel.font.PDSimpleFont.getToUnicode(),2,62,7,15,2,1
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processPatternColorSpace(PDColorSpace),8,99,10,24,3,3
org.apache.pdfbox.preflight.annotation.MarkupAnnotationValidator.checkMandatoryFields(),12,10,0,0,3,4
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.setCoords(COSArray),12,4,0,0,1,3
"org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.TiffWrapper.addTag(int, long)",12,22,4,11,0,0
org.apache.pdfbox.exceptions.CryptographyException.setEmbedded(Exception),12,2,1,1,0,0
org.apache.pdfbox.cos.COSDictionary.removeItem(COSName),0,150,5,57,0,0
org.apache.pdfbox.pdmodel.common.PDTextStream.PDTextStream(COSStream),0,4,2,2,0,0
"org.apache.pdfbox.util.operator.SetStrokingPattern.process(PDFOperator, List)",12,20,0,0,5,8
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getScaleRatio(),12,12,0,0,4,4
"org.apache.pdfbox.pdmodel.font.PDType1CFont.hexString(int, int)",6,54,9,13,0,0
org.apache.pdfbox.pdmodel.common.COSArrayList.convertStringListToCOSStringCOSArray(List),5,9,3,3,1,2
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType4.setFunction(PDFunction),12,6,0,0,3,2
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.NonSequentialPDFParser(InputStream, RandomAccess, String)",3,244,12,52,3,9
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptDocument(PDDocument, DecryptionMaterial)",8,120,9,28,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationSquareCircle.setInteriorColour(PDGamma),12,286,16,49,4,3
org.apache.pdfbox.lucene.LucenePDFDocument.getDocument(URL),12,256,0,0,11,53
org.apache.pdfbox.preflight.font.util.Type1Parser.isEndOfStream(PeekInputStream),12,26,4,8,3,3
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.setPDPropBuildPubSec(PDPropBuildDataDict),12,5,0,0,3,2
"org.apache.pdfbox.util.operator.SetStrokingColor.process(PDFOperator, List)",12,9,0,0,1,8
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType1.getFunction(),12,63,0,0,11,11
org.apache.pdfbox.preflight.exception.ValidationException.ValidationException(Throwable),12,2,1,1,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolyline.FDFAnnotationPolyline(Element),12,61,0,0,7,23
org.apache.pdfbox.cos.COSArray.COSArray(),0,756,9,295,0,0
org.apache.pdfbox.preflight.font.util.PeekInputStream.peek(int),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getMacSubtype(),12,18,0,0,7,3
"org.apache.pdfbox.pdmodel.common.PDMetadata.PDMetadata(PDDocument, InputStream, boolean)",12,21,0,0,6,6
org.apache.pdfbox.preflight.Benchmark.main(String[]),12,280,0,0,14,54
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.setPage(PDPage),12,16,5,7,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFreeText.FDFAnnotationFreeText(),12,9,0,0,3,4
"org.apache.pdfbox.util.operator.pagedrawer.FillNonZeroAndStrokePath.process(PDFOperator, List)",12,10,0,0,3,4
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.setFD(boolean),12,8,0,0,3,3
"org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.NonLeafLookupTreeNode.set(int, LookupTreeNode)",12,3,2,1,0,0
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isOwnerPassword(String, byte[], byte[], int, byte[], int, int, boolean)",-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDField.findFieldType(COSDictionary),4,15,2,1,4,4
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot.setParentTreeNextKey(int),12,273,7,80,3,2
"org.apache.pdfbox.pdmodel.font.PDFont.getFontWidth(byte[], int, int)",0,74,6,32,0,0
org.apache.pdfbox.pdfviewer.PageDrawer.setStroke(BasicStroke),0,58,6,20,1,1
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequenceBuilder.parseInt(String),12,8,2,6,0,0
org.apache.pdfbox.preflight.font.Type3FontValidator.checkEncoding(),12,242,12,50,5,19
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setModifiedDate(String),12,6,0,0,3,2
org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightX(float),1,370,16,113,3,2
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setNonFullScreenPageMode(String),12,6,0,0,3,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setOS(String),12,5,0,0,3,2
org.apache.pdfbox.io.IOUtils.closeQuietly(InputStream),0,78,6,34,0,0
"org.apache.pdfbox.examples.signature.CreateVisibleSignature.signPDF(File, PDVisibleSigProperties)",12,370,7,52,11,63
org.apache.pdfbox.examples.pdmodel.PrintURLs.usage(),12,246,13,51,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.setNormalCaption(String),12,9,0,0,4,3
"org.apache.pdfbox.pdfparser.XrefTrailerResolver.setXRef(COSObjectKey, long)",1,45,4,22,1,1
org.apache.pdfbox.pdfparser.PDFXRefStream.getSizeEntry(),12,21,4,13,0,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.isForceBold(),12,5,2,1,2,1
org.apache.pdfbox.util.PDFTextStripper.writePageSeperator(),12,2,0,0,1,1
org.apache.pdfbox.Overlay.getDocument(String),12,242,6,26,9,54
