method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.cxf.transport.http.netty.server.servlet.NettyServletContext.getInitParameter(String),-1,1,0,0,0,0
org.apache.cxf.jca.cxf.ResourceAdapterImpl.getBusCache(),22,12,3,8,0,0
org.apache.cxf.service.model.SchemaInfo.getElement(),1,342,10,101,1,1
org.apache.cxf.rs.security.xml.SignatureProperties.getSignatureC14Method(),22,2,0,0,1,1
org.apache.cxf.ws.rm.ManagedRMEndpoint.getCompletedSourceSequenceCount(),22,3,0,0,2,1
"org.apache.cxf.clustering.spring.LoadDistributorBeanDefinitionParser.mapElement(ParserContext, BeanDefinitionBuilder, Element, String)",22,4,0,0,3,1
org.apache.cxf.common.security.SimpleGroup.equals(Object),22,2,0,0,1,1
"org.apache.cxf.jaxrs.provider.dom4j.DOM4JProvider.readFrom(Class, Type, Annotation[], MediaType, MultivaluedMap, InputStream)",22,466,22,64,6,2
org.apache.cxf.tools.corba.common.idltypes.IdlEnum.write(PrintWriter),22,10,0,0,3,6
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.setCallbackParam(String),22,37,8,12,0,0
org.apache.cxf.jaxrs.ext.search.client.FiqlSearchConditionBuilder.Builder.notEqualTo(Long),22,3,0,0,2,1
org.apache.cxf.jaxws.JaxwsResponseCallback.getContext(),22,2,0,0,1,1
"org.apache.cxf.wsn.services.OSGiJaxwsEndpointManager.register(String, Object)",22,137,0,0,11,21
org.apache.cxf.rt.security.xacml.CXFMessageParser.isSOAPService(),22,9,3,4,2,1
"org.apache.cxf.ws.policy.PolicyEngineImpl.getVocabulary(PolicyComponent, boolean)",22,3,0,0,2,1
org.apache.cxf.jaxrs.client.ClientConfiguration.getBus(),0,682,17,68,0,0
org.apache.cxf.tools.corba.IDLToWSDL.checkParams(ErrorVisitor),22,39,0,0,6,11
org.apache.cxf.management.ManagedComponent.getObjectName(),0,87,6,37,0,0
"org.apache.cxf.jaxrs.ext.search.lucene.LuceneQueryVisitor.createFloatRangeQuery(String, Object, ConditionType, boolean, boolean)",5,10,2,6,1,2
org.apache.cxf.interceptor.security.AbstractSecurityContextInInterceptor.AbstractSecurityContextInInterceptor(),22,3,0,0,2,1
"org.apache.cxf.configuration.spring.AbstractBeanDefinitionParser.mapElementToJaxbProperty(Element, BeanDefinitionBuilder, QName, String)",6,59,3,4,10,13
"org.apache.cxf.binding.soap.blueprint.SoapBindingBPHandler.parse(Element, ParserContext)",22,20,0,0,5,8
"org.apache.cxf.systest.ws.addr_disable.AddNumberImpl.addNumbers3(int, int)",22,2,0,0,1,1
org.apache.cxf.systest.ws.ut.Server.Server(),22,9,3,4,0,0
org.apache.cxf.management.web.browser.client.ui.resources.LogBrowserConstans.settingsTabEditSubscriptionDialogTitle(),22,8,3,5,0,0
org.apache.cxf.systest.sts.bearer.StaxServer.run(),22,69,0,0,9,17
org.apache.cxf.ws.rm.CapturingXMLWriter.writeEndDocument(),22,2,0,0,1,1
"org.apache.cxf.resource.ResourceResolver.resolve(String, Class)",1,4,2,2,0,0
org.apache.cxf.ws.security.wss4j.policyvalidators.SignedEncryptedTokenPolicyValidator.SignedEncryptedTokenPolicyValidator(),22,16,3,11,1,2
org.apache.cxf.jaxrs.ext.multipart.Attachment.equals(Object),-1,1,0,0,0,0
org.apache.cxf.jaxrs.client.WebClient.replaceQuery(String),10,449,18,72,2,1
org.apache.cxf.tools.corba.processors.idl.WSDLASTVisitor.setSchemaGenerated(boolean),7,315,12,62,0,0
"org.apache.cxf.jaxrs.utils.InjectionUtils.mergeCollectionsOrArrays(Object, Object, Type)",12,304,25,33,3,1
org.apache.cxf.transport.Destination.getBackChannel(Message),0,2123,19,322,0,0
org.apache.cxf.transport.websocket.WebSocketVirtualServletRequest.getRequestDispatcher(String),-1,1,0,0,0,0
org.apache.cxf.tools.wadlto.jaxrs.JAXRSContainer.setPackageAndNamespaces(),22,756,0,0,23,97
org.apache.cxf.xmlbeans.WeatherService2.getWeatherByZipCode(GetWeatherByZipCodeDocument.GetWeatherByZipCode),22,9,0,0,2,7
"org.apache.cxf.transport.http.asyncclient.AsyncHTTPConduitFactory.createConduit(Bus, EndpointInfo, EndpointReferenceType)",5,105,12,29,7,7
org.apache.cxf.staxutils.CachingXmlEventWriter.writeEmptyElement(String),22,5,0,0,2,2
org.apache.cxf.tools.corba.idlpreprocessor.IdlPreprocessorReader.getReader(),7,33,3,16,1,1
org.apache.cxf.sts.SignatureProperties.getMinimumKeySize(),1,16,2,14,0,0
org.apache.cxf.transport.http.Headers.isResponseBodyAvailable(),8,11,4,4,0,0
org.apache.cxf.wsdl11.ServiceWSDLBuilder.getNewPrefix(),2,4,2,2,0,0
"org.apache.cxf.jaxws.handler.AnnotationHandlerChainBuilder.patternMatches(Element, QName)",14,1043,20,126,7,6
org.apache.cxf.tools.wsdlto.core.AbstractWSDLBuilder.validate(Definition),9,1217,20,171,0,0
org.apache.cxf.systest.ws.rm.sec.UTPasswordCallback.handle(Callback[]),-1,1,0,0,0,0
org.apache.cxf.jaxrs.ext.search.tika.LuceneDocumentMetadata.getFieldTypes(),22,81,10,20,0,0
org.apache.cxf.frontend.ServerFactoryBean.ServerFactoryBean(),5,2931,17,471,5,3
org.apache.cxf.aegis.Context.getProperty(Class),1,4,2,2,0,0
org.apache.cxf.maven_plugin.wsdl2java.Option.isNoAddressBinding(),0,64,2,61,0,0
org.apache.cxf.jaxws.spring.PostConstructCalledCount.reset(),22,1083,21,113,0,0
org.apache.cxf.ws.security.wss4j.policyhandlers.AbstractBindingBuilder.convertToEncryptionPart(Element),22,188,8,65,3,3
"org.apache.cxf.tools.common.model.JAnnotationElement.JAnnotationElement(String, Object, boolean)",0,359,8,101,0,0
org.apache.cxf.jaxrs.model.AbstractResourceInfo.getContextFields(),10,500,14,72,2,1
org.apache.cxf.rs.security.oauth2.common.Client.setRegisteredAudiences(List),22,21,3,14,0,0
"org.apache.cxf.transport.udp.UDPTransportFactory.getDestination(EndpointInfo, EndpointReferenceType, Bus)",22,6,1,1,2,2
org.apache.cxf.interceptor.LoggingInInterceptor.LoggingInInterceptor(int),22,17,4,8,4,1
"org.apache.cxf.binding.corba.utils.CorbaUtils.exportObjectReference(org.omg.CORBA.Object, ORB)",1,7,3,3,1,1
org.apache.cxf.systest.jaxrs.BookStore.createCglibProxy(Book),22,11,3,2,4,3
org.apache.cxf.tools.common.ToolContext.getNamespacePackageMap(),0,797,22,95,0,0
org.apache.cxf.maven_plugin.wsdl2java.WsdlOption.setWsdl(String),22,11,4,6,0,0
org.apache.cxf.ws.rm.soap.SoapFaultFactory.toString(Fault),22,75,0,0,7,21
org.apache.cxf.rt.security.saml.SamlCallbackHandler.SamlCallbackHandler(boolean),22,19,4,10,0,0
"org.apache.cxf.systest.jaxrs.BookStore.StringListBodyReaderWriter.isWriteable(Class, Type, Annotation[], MediaType)",22,4,0,0,3,1
org.apache.cxf.attachment.ContentDisposition.getParameter(String),0,1731,17,307,0,0
org.apache.cxf.jaxrs.provider.ServerProviderFactory.releaseRequestState(Message),22,1061,19,171,6,6
org.apache.cxf.binding.corba.runtime.CorbaStreamWriter.CorbaNamespaceContext.getNamespaceURI(String),-1,1,0,0,0,0
org.apache.cxf.endpoint.EndpointImpl.getBinding(),0,1697,19,247,0,0
org.apache.cxf.service.ServiceModelVisitor.begin(MessagePartInfo),0,85,6,36,0,0
org.apache.cxf.bus.managers.ServerLifeCycleManagerImpl.stopServer(Server),-1,1,0,0,0,0
org.apache.cxf.transport.http.netty.server.NettyHttpServletPipelineFactory.HttpSessionWatchdog.stopWatching(),0,2,1,1,0,0
org.apache.cxf.tools.corba.utils.FileOutputStreamFactory.FileOutputStreamFactory(String),22,3,1,1,1,1
"org.apache.cxf.jaxrs.provider.AbstractJAXBProvider.handleJAXBException(JAXBException, boolean)",4,821,22,126,4,5
org.apache.cxf.interceptor.Fault.Fault(Message),1,1887,14,276,1,2
org.apache.cxf.aegis.type.basic.ArrayType.getMaxOccurs(),22,16,5,6,0,0
org.apache.cxf.binding.coloc.ColocInInterceptor.handleMessage(Message),22,72,0,0,11,23
org.apache.cxf.jaxws.JaxWsServerFactoryBean.addHandlers(List),14,1043,19,134,0,0
org.apache.cxf.tools.java2wsdl.processor.JavaToWSDLProcessor.getBus(),6,93,14,18,9,3
org.apache.cxf.jaxrs.provider.ProviderFactory.NameKey.hashCode(),22,4,2,2,0,0
org.apache.cxf.systest.jaxrs.BookNoXmlRootElement.getChapterBadEncoding(int),-1,1,0,0,0,0
org.apache.cxf.binding.soap.interceptor.ReadHeadersInterceptor.handleMessage(SoapMessage),5,807,17,128,5,40
"org.apache.cxf.common.injection.ResourceInjector.ResourceInjector(ResourceManager, List)",1,52,6,18,1,1
"org.apache.cxf.tools.validator.internal.SchemaValidator.SchemaValidator(String, String, String[])",6,228,10,45,1,1
"org.apache.cxf.jaxws.JAXWSMethodDispatcher.getBindingOperation(Method, Endpoint)",22,17,0,0,3,10
"org.apache.cxf.systest.ws.wssec11.server.AbstractServerRestricted.doPublish(String, Object)",1,3,1,1,1,1
org.apache.cxf.jaxrs.provider.aegis.NoNamespaceAegisElementProvider.createRootTypeCreator(TypeCreationOptions),22,5,2,2,1,1
org.apache.cxf.common.jaxb.JAXBUtils.Options.addBindFile(InputSource),3,72,8,18,0,0
org.apache.cxf.tools.validator.internal.ValidationResult.addError(String),22,3,2,1,0,0
org.apache.cxf.jaxrs.impl.SimpleService.perform(Request),22,12,4,5,1,2
"org.apache.cxf.ws.policy.PolicyInterceptorProviderRegistryImpl.getInterceptorsForAlternative(Collection, boolean, boolean)",22,15,0,0,4,6
"org.apache.cxf.ws.security.wss4j.SamlTokenInterceptor.processToken(Element, SoapMessage)",22,43,5,14,4,7
org.apache.cxf.systest.aegis.SportsService.Pair.toString(),22,3,0,0,1,2
"org.apache.cxf.ws.rm.CapturingXMLWriter.writeProcessingInstruction(String, String)",22,2,0,0,1,1
org.apache.cxf.rs.security.oauth2.jwt.JwtHeadersWriter.headersToJson(JwtHeaders),0,274,12,66,0,0
org.apache.cxf.bus.osgi.ManagedWorkQueueList.setConfigAdminTracker(ServiceTracker),22,30,7,7,0,0
org.apache.cxf.management.web.browser.client.event.ChangedFilterOptionsEventHandler.onChangedFilterOptions(ChangedFilterOptionsEvent),22,2,1,1,0,0
org.apache.cxf.jca.core.resourceadapter.DummyManagedConnectionImpl.setBound(boolean),22,46,9,20,0,0
org.apache.cxf.ws.rm.EncoderDecoder10Impl.decodeSequenceType(Element),22,5,0,0,3,2
org.apache.cxf.transport.http.AbstractHTTPDestination.cacheInput(Message),8,91,5,10,11,16
"org.apache.cxf.ws.policy.PolicyEngineImpl.setEffectiveClientResponsePolicy(EndpointInfo, BindingOperationInfo, EffectivePolicy)",22,180,8,62,3,6
org.apache.cxf.sts.STSPropertiesMBean.configureProperties(),7,158,12,41,0,0
org.apache.cxf.transport.websocket.ahc.AhcWebSocketConduit.AhcWebSocketWrappedOutputStream.getInputStream(),22,8,0,0,2,5
org.apache.cxf.systest.provider.HWSAXSourcePayloadProvider.invoke(SAXSource),-1,1,0,0,0,0
org.apache.cxf.sts.common.CustomAttributeProvider.createDefaultAttribute(String),22,60,5,30,0,0
"org.apache.cxf.jaxrs.client.AbstractClient.RetryableImpl.invoke(BindingOperationInfo, Object[], Map, Exchange)",22,129,0,0,14,21
"org.apache.cxf.common.util.ProxyClassLoader.ProxyClassLoader(ClassLoader, Class[])",1,4,2,2,0,0
org.apache.cxf.management.counters.MessageHandlingTimeRecorder.setOneWay(boolean),22,50,11,15,0,0
"org.apache.cxf.sts.operation.TokenRenewOperation.renew(RequestSecurityTokenType, WebServiceContext)",22,285,0,0,9,73
org.apache.cxf.ws.security.wss4j.saml.PasswordCallbackHandler.handle(Callback[]),-1,1,0,0,0,0
org.apache.cxf.maven_plugin.wadlto.WADL2JavaMojo.mergeOptions(List),22,15,3,7,2,3
"org.apache.cxf.ws.addressing.EndpointReferenceUtils.mint(QName, Bus)",22,3,0,0,1,2
org.apache.cxf.javascript.hwdemo.GreeterImpl.greetMe(String),-1,1,0,0,0,0
org.apache.cxf.binding.soap.SOAPBindingUtil.getCanonicalBindingStyle(Binding),22,16,4,2,4,4
org.apache.cxf.bus.extension.ExtensionManagerBus.setId(String),22,109,10,20,0,0
org.apache.cxf.message.XMLMessage.XMLMessage(Message),1,47,6,20,1,1
org.apache.cxf.tools.corba.common.idltypes.IdlInterface.write(PrintWriter),22,8,0,0,2,5
org.apache.cxf.frontend.ServerFactoryBean.getServer(),0,1279,17,176,0,0
org.apache.cxf.tools.common.toolspec.parser.TokenInputStream.available(),5,41,4,19,0,0
org.apache.cxf.transport.http.netty.server.servlet.NettyServletInputStream.read(),-1,1,0,0,0,0
org.apache.cxf.wsdl.service.factory.ReflectionServiceFactoryBean.getMethodAnnotations(MessagePartInfo),10,54,5,28,1,1
org.apache.cxf.aegis.xml.AbstractMessageWriter.writeValueAsFloat(Float),22,2,0,0,1,1
org.apache.cxf.jca.cxf.JCABusFactory.startPropertiesMonitorWorker(),22,876,0,0,20,96
org.apache.cxf.rs.security.oauth2.grants.code.DigestCodeVerifier.transformCodeVerifier(String),22,4,0,0,2,2
org.apache.cxf.ws.rm.Proxy.lastMessage(SourceSequence),6,715,13,124,9,14
org.apache.cxf.management.interceptor.ResponseTimeMessageOutInterceptor.EndingInterceptor.EndingInterceptor(),22,3,0,0,2,1
org.apache.cxf.jaxrs.impl.ResponseBuilderImpl.type(String),22,4,2,1,1,1
"org.apache.cxf.common.logging.LogUtils.log(Logger, Level, String, Throwable, Object...)",22,3,0,0,1,2
org.apache.cxf.ws.rm.WrappedEndpoint.getOutFaultInterceptors(),22,2,0,0,1,1
org.apache.cxf.maven_plugin.wadlto.Option.setOutputDir(File),0,34,4,25,0,0
org.apache.cxf.binding.soap.saaj.SAAJInInterceptor.SAAJInInterceptor(String),22,194,10,67,3,1
"org.apache.cxf.maven_plugin.wadlto.AbstractCodeGeneratorMojo.resolveRemoteWsdlArtifact(List, Artifact)",22,8,2,6,0,0
org.apache.cxf.tools.java2wsdl.processor.JavaToWSDLProcessor.getServiceName(),22,637,15,137,1,1
org.apache.cxf.systest.factory_pattern.ManualNumberFactoryImpl.create(String),22,1082,0,0,22,122
org.apache.cxf.ws.rm.ManagedRMEndpoint.getCurrentSourceSequence(),22,22,0,0,4,13
"org.apache.cxf.rs.security.oauth.filters.OAuthInfo.OAuthInfo(AccessToken, List)",6,82,12,14,0,0
org.apache.cxf.customer.book.BookServiceImpl.getBooks(),22,2,0,0,1,1
"org.apache.cxf.ws.security.trust.STSTokenValidator.validateWithSTS(Credential, Message)",17,942,3,2,22,83
org.apache.cxf.systest.provider.datasource.Server.run(),22,22,0,0,5,6
org.apache.cxf.ws.rm.RMCaptureOutInterceptor.CaptureEnd.CaptureEnd(),22,8,2,4,2,1
org.apache.cxf.ws.policy.PolicyEngineImpl.setIgnoreUnknownAssertions(boolean),0,3,1,2,0,0
"org.apache.cxf.io.CachedWriter.write(char[], int, int)",6,58,11,14,6,4
org.apache.cxf.wsn.AbstractNotificationBroker.getResourceProperty(javax.xml.namespace.QName),22,2,0,0,1,1
org.apache.cxf.jaxrs.provider.jsonp.JsonpPreStreamInterceptor.JsonpPreStreamInterceptor(),22,37,8,11,3,1
org.apache.cxf.rs.security.xml.SignatureProperties.setSignatureDigestAlgo(String),0,3,1,2,0,0
org.apache.cxf.helpers.LoadingByteArrayOutputStream.LoadingByteArrayOutputStream(),0,140,8,46,0,0
"org.apache.cxf.ws.security.wss4j.policyhandlers.AsymmetricBindingHandler.AsymmetricBindingHandler(WSSConfig, AsymmetricBinding, SOAPMessage, WSSecHeader, AssertionInfoMap, SoapMessage)",22,221,10,55,2,3
org.apache.cxf.tools.corba.processors.idl.IDLParser.event_abs(),7,109,3,2,14,23
org.apache.cxf.transport.http.URLConnectionHTTPConduit.URLConnectionWrappedOutputStream.setupNewConnection(String),22,57,0,0,8,20
"org.apache.cxf.jaxrs.impl.tl.ThreadLocalServletContext.log(String, Throwable)",22,2,0,0,1,1
org.apache.cxf.sts.request.KeyRequirements.getC14nAlgorithm(),5,50,5,23,0,0
org.apache.cxf.transport.http.netty.server.NettyHttpDestination.setServletContext(ServletContext),2,2,1,1,0,0
org.apache.cxf.binding.soap.HeaderUtil.getHeaderParts(BindingMessageInfo),3,27,2,4,4,14
org.apache.cxf.transport.http_jetty.JettyHTTPDestination.JettyOutputStream.JettyOutputStream(Output),22,263,10,53,0,0
org.apache.cxf.systest.sts.symmetric.Server.run(),22,9,0,0,2,5
org.apache.cxf.tools.corba.processors.idl.IDLToWSDLProcessor.setPhysicalOutputWriter(Writer),22,558,17,89,0,0
org.apache.cxf.ws.policy.PolicyVerificationOutInterceptor.PolicyVerificationOutInterceptor(),22,21,0,0,3,11
"org.apache.cxf.tools.corba.processors.idl.WSDLSchemaManager.addXmlSchemaImport(XmlSchema, XmlSchema, File)",0,2,1,1,0,0
org.apache.cxf.management.web.browser.client.ui.settings.SettingsViewImpl.setData.(for_loop_1).(Anon_1).onClick(ClickEvent),22,2,0,0,1,1
org.apache.cxf.bus.managers.DestinationFactoryManagerImpl.DestinationFactoryManagerImpl(Bus),3,37,6,13,2,1
org.apache.cxf.jaxrs.impl.ResponseBuilderImpl.language(String),22,4,2,1,1,1
"org.apache.cxf.jaxws.ServiceImpl.createDispatch(EndpointReference, Class, Mode, WebServiceFeature...)",22,1253,0,0,18,169
org.apache.cxf.systest.ws.gcm.StaxServer.run(),22,509,0,0,17,86
org.apache.cxf.jaxrs.impl.tl.ThreadLocalHttpServletRequest.isRequestedSessionIdFromUrl(),22,2,0,0,1,1
org.apache.cxf.xmlbeans.XmlBeansDataBinding.createWriter(Class),22,3,0,0,1,2
org.apache.cxf.transport.TransportFinder.loadActivationNamespaces(String),2,6,2,3,1,1
org.apache.cxf.interceptor.FaultOutInterceptor.isDOMSupported(DataBinding),22,24,4,15,1,1
org.apache.cxf.systest.handlers.Server.main(String[]),22,17,0,0,7,6
"org.apache.cxf.transport.jms.uri.MyBeanLocator.hasConfiguredPropertyValue(String, String, String)",22,2,0,0,1,1
org.apache.cxf.systest.ws.addressing.Server.Server(String[]),22,18,8,6,0,0
org.apache.cxf.tools.validator.internal.ValidationResult.addWarning(String),0,4,2,2,0,0
org.apache.cxf.transport.https.CertificateHostnameVerifier.AbstractVerifier.isLocalhost(String),22,6,3,3,0,0
org.apache.cxf.systest.type_test.AbstractTypeTestClient2.testChoiceArray(),22,3,0,0,1,2
"org.apache.cxf.wsdl11.AbstractWrapperWSDLLocator.AbstractWrapperWSDLLocator(String, WSDLLocator)",3,16,7,4,0,0
org.apache.cxf.tools.common.toolspec.parser.TokenInputStream.getPosition(),5,102,6,39,0,0
"org.apache.cxf.jaxws.support.JaxWsServiceConfiguration.getFaultMessageName(OperationInfo, Class, Class)",22,3,0,0,2,1
org.apache.cxf.javascript.JavascriptUtils.escapeStringQuotes(String),4,3,2,1,0,0
org.apache.cxf.systest.sts.secure_conv.StaxSTSServer.StaxSTSServer(),22,10,3,4,0,0
"org.apache.cxf.common.jaxb.JAXBUtils.generateJaxbSchemas(JAXBContext, Map)",1,35,8,11,0,0
"org.apache.cxf.common.util.ClasspathScanner.findClasses(String, Class...)",-1,1,0,0,0,0
org.apache.cxf.transport.http_jetty.JettyHTTPServerEngine.getHTTPConnectorFactory.(Anon_1).createConnector(int),22,3,0,0,2,1
org.apache.cxf.attachment.DelegatingInputStream.transferTo(File),22,3,0,0,2,1
org.apache.cxf.rs.security.oauth2.jwe.JweEncryptionProvider.createJweEncryption(String),22,97,12,18,0,0
org.apache.cxf.binding.soap.jms.interceptor.SoapJMSInInterceptor.handleMessage(SoapMessage),22,57,0,0,7,16
"org.apache.cxf.jaxrs.provider.AbstractJAXBProvider.getCollectionWrapperQName(Class, Type, Object, boolean)",16,175,14,39,3,4
org.apache.cxf.aegis.type.java5.map.Student.getName(),22,1322,19,151,0,0
"org.apache.cxf.wsdl.interceptors.DocLiteralInInterceptor.getBindingOperationInfo(DepthXMLStreamReader, Exchange, BindingOperationInfo, boolean)",9,216,12,55,5,12
org.apache.cxf.tools.wsdlto.frontend.jaxws.customization.JAXWSBinding.setPackageJavaDoc(String),2,31,4,24,0,0
org.apache.cxf.js.rhino.ServerApp.start(String[]),22,758,1,1,21,96
org.apache.cxf.transport.http.asyncclient.CXFHttpRequest.getRequestLine(),-1,1,0,0,0,0
org.apache.cxf.jaxrs.model.BeanResourceInfo.setParamMethods(Class),14,285,32,36,1,2
org.apache.cxf.tools.validator.internal.model.XInput.XInput(),6,11,3,4,2,2
"org.apache.cxf.staxutils.W3CDOMStreamWriter.writeStartDocument(String, String)",-1,1,0,0,0,0
org.apache.cxf.databinding.stax.StaxDataBinding.createReader(Class),-1,1,0,0,0,0
org.apache.cxf.wsdl11.AbstractWrapperWSDLLocator.getLatestImportURI(),-1,1,0,0,0,0
"org.apache.cxf.tools.corba.processors.idl.PortTypeVisitor.handleDeferredActions(DeferredActionCollection, Scope, AST)",7,210,9,58,5,24
org.apache.cxf.ws.addressing.impl.InternalContextUtils.getExecutor(Message),8,168,12,42,1,10
org.apache.cxf.tools.wsdlto.frontend.jaxws.processor.WSDLToJavaProcessor.wsdlDefinitionToJavaModel(ServiceInfo),22,426,2,2,10,109
org.apache.cxf.validation.ValidationConfiguration.ValidationConfiguration(ParameterNameProvider),22,9,4,5,0,0
org.apache.cxf.systest.handlers.SmallNumberHandler.SmallNumberHandler(boolean),22,271,1,1,11,51
org.apache.cxf.ws.policy.attachment.external.EndpointReferenceDomainExpression.appliesTo(BindingMessageInfo),22,15,4,8,0,0
org.apache.cxf.jaxrs.provider.ProviderFactory.setSchemaLocations(List),2,479,20,58,3,4
org.apache.cxf.frontend.ClientProxyFactoryBean.setServiceFactory(ReflectionServiceFactoryBean),1,1033,18,129,1,1
org.apache.cxf.tools.common.toolspec.parser.CommandLineParser.getDetailedUsage(String),5,102,7,27,3,4
org.apache.cxf.tools.misc.processor.XSDToWSDLProcessor.addWSDLTypes(),22,37,3,3,8,6
org.apache.cxf.rs.security.oauth.services.OOBAuthorizationResponse.getVerifier(),22,92,9,31,0,0
"org.apache.cxf.transport.http.osgi.HttpConduitConfigApplier.applyTlsClientParameters(Dictionary, HTTPConduit)",22,85,6,9,10,21
org.apache.cxf.jibx.JibxUtil.Format.setSerializeMethod(String),22,5,2,3,0,0
org.apache.cxf.aegis.AegisContext.setReadXsiTypes(boolean),0,315,9,112,0,0
org.apache.cxf.sts.token.provider.TokenProviderResponse.setComputedKey(boolean),0,204,10,65,0,0
"org.apache.cxf.configuration.jsse.SSLUtils.testAllDataHasSetupMethod(Object, String[], String[])",22,3,0,0,1,2
org.apache.cxf.helpers.HttpHeaderHelper.findCharset(String),1,91,9,44,0,0
"org.apache.cxf.jaxrs.impl.UriBuilderImpl.buildUriString(String, String, String)",5,80,10,16,1,1
org.apache.cxf.configuration.spring.ConfigurerImpl.setBeanFactory(BeanFactory),22,16,0,0,3,8
org.apache.cxf.ws.security.policy.interceptors.SecurityVerificationOutInterceptor.SecurityVerificationOutInterceptor(),22,3,0,0,2,1
org.apache.cxf.tools.validator.internal.model.XNode.getPlainText(),6,84,8,21,2,4
"org.apache.cxf.binding.corba.interceptors.SystemExceptionHelper.binarySearch(String[], String)",22,2,1,1,0,0
org.apache.cxf.ws.policy.PolicyEngineImpl.isIgnoreUnknownAssertions(),0,3,1,2,0,0
"org.apache.cxf.tools.corba.processors.idl.OperationVisitor.generateWrapper(QName, XmlSchemaSequence)",7,123,8,42,0,0
org.apache.cxf.systest.jaxb.model.Widget.hashCode(),22,2,1,1,0,0
org.apache.cxf.transport.http.netty.server.servlet.NettyHttpServletRequest.getRemoteAddr(),22,2,0,0,1,1
org.apache.cxf.databinding.source.XMLStreamDataReader.resetForStreaming(XMLStreamReader),22,105,12,23,3,6
org.apache.cxf.ws.eventing.backend.database.SubscriptionDatabaseImpl.removeTicketByUUID(UUID),22,10,0,0,5,2
org.apache.cxf.transport.websocket.WebSocketDestinationFactory.getDestinationRegistry(Bus),22,40,8,7,1,3
org.apache.cxf.maven_plugin.wsdl2js.Option.UriPrefixPair.getUri(),22,3,2,1,0,0
"org.apache.cxf.endpoint.AbstractEndpointFactory.initializeAnnotationInterceptors(Endpoint, Class)",0,763,15,96,0,0
org.apache.cxf.service.ServiceBuilder.setAddress(String),6,88,14,14,0,0
org.apache.cxf.systest.sts.renew.STSServerPOP.STSServerPOP(),22,10,3,4,0,0
"org.apache.cxf.management.web.logging.atom.AtomPushEngine.publishBatch(List, Deliverer, Converter)",0,2,1,1,0,0
org.apache.cxf.jaxrs.spring.SpringResourceFactory.getBeanConstructor(),4,28,7,7,0,0
org.apache.cxf.tools.common.ToolContext.getQName(String),2,7,2,2,2,2
"org.apache.cxf.rs.security.oauth2.jwt.JwtHeaders.setHeader(String, Object)",1,122,8,40,1,1
org.apache.cxf.tools.misc.XSDToWSDL.main(String[]),22,20,2,1,6,7
org.apache.cxf.transport.http_jetty.spring.JettyHTTPServerEngineFactoryBeanDefinitionParser.SpringJettyHTTPServerEngineFactory.setApplicationContext(ApplicationContext),22,94,0,0,11,18
org.apache.cxf.aegis.util.jdom.StaxBuilder.resolveAttrType(String),0,2,1,1,0,0
org.apache.cxf.binding.soap.SoapVersion.getAttrValueMustUnderstand(boolean),0,59,8,23,0,0
org.apache.cxf.systest.ws.wssc.StaxServer.StaxServer(String),22,90,3,2,11,21
org.apache.cxf.jca.cxf.CXFInvocationHandler.getNext(),22,28,5,11,0,0
org.apache.cxf.transport.http.HTTPConduit.WrappedOutputStream.handleResponseOnWorkqueue.(Anon_1).run(),22,52,0,0,9,28
"org.apache.cxf.ws.policy.blueprint.PolicyFeatureBPDefinitionParser.mapElement(ParserContext, MutableBeanMetadata, Element, String)",22,4,0,0,2,2
org.apache.cxf.systest.jaxrs.MultipartStore.addBookFromMessageContext(),22,13,0,0,4,5
org.apache.cxf.ws.mex.MetadataExchange.get2004(),0,1093,19,101,0,0
org.apache.cxf.Bus.shutdown(boolean),0,5447,17,1160,0,0
org.apache.cxf.transport.jms.JMSConfiguration.getPassword(),2,495,14,85,0,0
org.apache.cxf.sts.STSPropertiesMBean.setRealmParser(RealmParser),0,432,9,137,0,0
org.apache.cxf.binding.corba.CorbaConduit.getTargetReference(EndpointReferenceType),4,409,12,81,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getDestinationUnreachableQName(),22,31,2,29,0,0
"org.apache.cxf.jaxrs.model.AbstractResourceInfo.findContextFields(Class, Object)",12,278,29,36,5,6
org.apache.cxf.jaxrs.servlet.CXFNonSpringJaxrsServlet.loadClass(String),22,276,27,36,3,1
org.apache.cxf.bus.spring.BusApplicationContext.findResource(String),0,136,13,18,0,0
org.apache.cxf.jaxrs.client.AbstractClient.AbstractClient(ClientState),0,452,18,72,0,0
"org.apache.cxf.common.util.ClasspathScanner.findResources(Collection, String)",22,3,0,0,2,1
"org.apache.cxf.jaxrs.provider.XSLTJaxbProvider.getXsltTransformAnn(Annotation[], MediaType)",8,42,12,4,5,5
org.apache.cxf.systest.sts.deployment.CustomBSTTokenProvider.createToken(TokenProviderParameters),22,6,0,0,2,4
org.apache.cxf.jaxrs.impl.HttpHeadersImpl.getRequestHeader(String),2,307,28,33,2,5
org.apache.cxf.BusFactory.getAndSetThreadDefaultBus(Bus),1,1477,17,164,1,1
"org.apache.cxf.rs.security.oauth2.utils.crypto.CryptoUtils.verifySignature(byte[], byte[], PublicKey, String, AlgorithmParameterSpec)",0,7,4,2,0,0
org.apache.cxf.transport.http_jetty.spring.JettySpringTypesFactory.toThreadingParameters(List),22,4,3,1,0,0
