method,LOC,Cyclomatic,FanIn,FanOut,Loop
"org.apache.cxf.ws.policy.PolicyAnnotationListener.addPolicy(ServiceInfo, Policy, Class<?>, String)",33,6,7,25,0
org.apache.cxf.ws.policy.PolicyAnnotationListener.getPolicyId(Element),4,1,6,2,0
org.apache.cxf.ws.policy.PolicyAnnotationListener.getPolicyRefURI(Element),3,1,3,2,0
"org.apache.cxf.ws.policy.PolicyAnnotationListener.isExistsPolicy(Object[], String)",13,5,3,5,1
"org.apache.cxf.ws.policy.PolicyAnnotationListener.isExistsPolicyReference(Object[], String)",13,5,3,5,1
"org.apache.cxf.ws.policy.PolicyAnnotationListener.loadPolicy(String, String)",7,2,3,4,0
"org.apache.cxf.ws.policy.PolicyAnnotationListener.loadRemotePolicy(String, String)",29,5,9,14,0
org.apache.cxf.ws.policy.PolicyAnnotationListener.loadLocalPolicy(String),9,2,3,5,0
org.apache.cxf.ws.policy.PolicyInInterceptor.PolicyInInterceptor(),3,1,6,2,0
org.apache.cxf.ws.policy.PolicyInInterceptor.handle(Message),60,12,5,32,1
org.apache.cxf.ws.policy.ClientPolicyInFaultInterceptor.ClientPolicyInFaultInterceptor(),3,1,4,2,0
org.apache.cxf.ws.policy.ClientPolicyInFaultInterceptor.handle(Message),49,8,5,30,1
org.apache.cxf.ws.policy.ServerPolicyOutFaultInterceptor.ServerPolicyOutFaultInterceptor(),3,1,4,2,0
org.apache.cxf.ws.policy.ServerPolicyOutFaultInterceptor.handle(Message),58,10,7,30,1
org.apache.cxf.management.web.browser.client.event.ChangedFilterOptionsEvent.ChangedFilterOptionsEvent(FilterOptions),3,1,2,2,0
org.apache.cxf.management.web.browser.client.event.ChangedFilterOptionsEvent.getFilterOptions(),3,1,2,1,0
org.apache.cxf.management.web.browser.client.event.ChangedFilterOptionsEvent.getAssociatedType(),3,1,1,1,0
org.apache.cxf.management.web.browser.client.event.ChangedFilterOptionsEvent.dispatch(ChangedFilterOptionsEventHandler),3,1,1,1,0
org.apache.cxf.sts.token.realm.RealmSupportTest.testIdentityMappingRealmA2B(),24,1,0,15,0
org.apache.cxf.sts.token.realm.RealmSupportTest.testIdentityMappingRealmB2A(),24,1,0,15,0
org.apache.cxf.sts.token.realm.RealmSupportTest.testFilteredRealmAIdentityMapping(),25,1,0,16,0
org.apache.cxf.sts.token.realm.RealmSupportTest.testFilteredRealmBIdentityMapping(),25,1,0,16,0
org.apache.cxf.sts.token.realm.RealmSupportTest.createClaimCollection(),16,1,4,5,0
org.apache.cxf.sts.common.RealmSupportClaimsHandler.setSupportedRealms(List<String>),3,1,3,1,0
org.apache.cxf.sts.common.RealmSupportClaimsHandler.setRealm(String),3,1,5,1,0
org.apache.cxf.sts.common.RealmSupportClaimsHandler.getSupportedClaimTypes(),3,1,2,1,0
org.apache.cxf.sts.common.RealmSupportClaimsHandler.setSupportedClaimTypes(List<URI>),3,1,5,1,0
"org.apache.cxf.sts.common.RealmSupportClaimsHandler.retrieveClaimValues(ClaimCollection, ClaimsParameters)",28,7,4,16,1
org.apache.cxf.sts.common.RealmSupportClaimsHandler.getSupportedRealms(),3,1,1,1,0
org.apache.cxf.sts.common.RealmSupportClaimsHandler.getHandlerRealm(),3,1,1,1,0
"org.apache.cxf.sts.operation.CustomIdentityMapper.mapPrincipal(String, Principal, String)",10,3,2,5,0
org.apache.cxf.frontend.blueprint.ServerFactoryBeanDefinitionParser.ServerFactoryBeanDefinitionParser(),3,1,1,2,0
org.apache.cxf.frontend.blueprint.ServerFactoryBeanDefinitionParser.ServerFactoryBeanDefinitionParser(Class<?>),3,1,3,2,0
"org.apache.cxf.frontend.blueprint.ServerFactoryBeanDefinitionParser.mapAttribute(MutableBeanMetadata, Element, String, String, ParserContext)",10,2,5,5,0
"org.apache.cxf.frontend.blueprint.ServerFactoryBeanDefinitionParser.mapElement(ParserContext, MutableBeanMetadata, Element, String)",17,6,4,5,0
"org.apache.cxf.frontend.blueprint.ServerFactoryBeanDefinitionParser.parse(Element, ParserContext)",7,1,5,5,0
"org.apache.cxf.frontend.blueprint.ServerFactoryBeanDefinitionParser.getId(Element, ParserContext)",7,2,3,5,0
org.apache.cxf.frontend.blueprint.ServerFactoryBeanDefinitionParser.hasBusProperty(),3,1,0,1,0
org.apache.cxf.management.interceptor.PersistOutInterceptor.PersistOutInterceptor(),3,1,1,2,0
"org.apache.cxf.management.interceptor.PersistOutInterceptor.addProperty(ExchangeData, String, String)",10,2,4,7,0
"org.apache.cxf.management.interceptor.PersistOutInterceptor.addPropertiesFrom(ExchangeData, Message)",27,10,7,16,1
org.apache.cxf.management.interceptor.PersistOutInterceptor.handleMessage(Message),46,9,2,30,0
org.apache.cxf.management.interceptor.PersistOutInterceptor.setExchangeDataDAO(ExchangeDataDAO),3,1,1,1,0
org.apache.cxf.management.interceptor.PersistOutInterceptor.setExchangeDataFilter(ExchangeDataFilter),3,1,1,1,0
org.apache.cxf.sts.request.Participants.getPrimaryParticipant(),3,1,2,1,0
org.apache.cxf.sts.request.Participants.setPrimaryParticipant(Object),3,1,2,1,0
org.apache.cxf.sts.request.Participants.getParticipants(),3,1,2,1,0
org.apache.cxf.sts.request.Participants.setParticipants(List<Object>),3,1,2,1,0
org.apache.cxf.jaxrs.resources.jaxb.Book2.Book2(),2,1,0,1,0
org.apache.cxf.jaxrs.resources.jaxb.Book2.Book2(int),3,1,2,2,0
org.apache.cxf.jaxrs.resources.jaxb.Book2.getId(),3,1,1,1,0
org.apache.cxf.jaxrs.resources.jaxb.Book2.setId(int),3,1,1,1,0
org.apache.cxf.jaxrs.resources.jaxb.Book2.setName(String),3,1,2,1,0
org.apache.cxf.jaxrs.resources.jaxb.Book2.getName(),3,1,2,1,0
org.apache.cxf.tools.validator.internal.WSDLRefValidatorTest.getWSDL(String),4,1,9,4,0
org.apache.cxf.tools.validator.internal.WSDLRefValidatorTest.testNoService(),7,1,0,12,0
org.apache.cxf.tools.validator.internal.WSDLRefValidatorTest.testWSDLImport1(),29,1,1,18,0
org.apache.cxf.tools.validator.internal.WSDLRefValidatorTest.testWSDLImport2(),12,2,1,12,1
org.apache.cxf.tools.validator.internal.WSDLRefValidatorTest.testNoTypeRef(),18,3,0,15,1
org.apache.cxf.tools.validator.internal.WSDLRefValidatorTest.testNoBindingWSDL(),10,1,0,13,0
org.apache.cxf.tools.validator.internal.WSDLRefValidatorTest.testLogicalWSDL(),28,1,1,18,0
org.apache.cxf.tools.validator.internal.WSDLRefValidatorTest.testNotAWsdl(),11,2,1,10,0
org.apache.cxf.tools.validator.internal.WSDLRefValidatorTest.testXSDAnyType(),9,2,1,10,0
org.apache.cxf.tools.validator.internal.ValidationResult.getErrors(),3,1,4,1,0
org.apache.cxf.tools.validator.internal.ValidationResult.getWarnings(),3,1,3,1,0
org.apache.cxf.tools.validator.internal.ValidationResult.addError(Message),3,1,1,2,0
org.apache.cxf.tools.validator.internal.ValidationResult.addError(String),3,1,4,1,0
org.apache.cxf.tools.validator.internal.ValidationResult.addWarning(Message),3,1,1,2,0
org.apache.cxf.tools.validator.internal.ValidationResult.addWarning(String),3,1,4,1,0
org.apache.cxf.tools.validator.internal.ValidationResult.hasWarnings(),3,1,1,2,0
org.apache.cxf.tools.validator.internal.ValidationResult.isSuccessful(),3,1,3,2,0
org.apache.cxf.tools.validator.internal.ValidationResult.toString(),23,5,3,8,2
"org.apache.cxf.tools.validator.internal.WSDLRefValidator.WSDLRefValidator(Definition, Document)",3,1,10,3,0
"org.apache.cxf.tools.validator.internal.WSDLRefValidator.WSDLRefValidator(Definition, Document, Bus)",7,1,5,7,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getSchemas(Bus),11,1,4,9,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.processSchemas(Bus),14,3,4,8,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getImports(Definition),10,2,2,10,1
org.apache.cxf.tools.validator.internal.WSDLRefValidator.parseImports(Definition),8,3,3,4,1
org.apache.cxf.tools.validator.internal.WSDLRefValidator.checkTargetNamespace(String),8,3,2,4,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.setSuppressWarnings(boolean),3,1,3,1,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getValidationResults(),3,1,6,1,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getWSDLDocument(String),3,1,3,3,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getWSDLDocument(),6,2,3,3,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getWSDLDocuments(),14,4,3,7,1
"org.apache.cxf.tools.validator.internal.WSDLRefValidator.isExist(List<Document>, XNode)",8,3,3,2,1
"org.apache.cxf.tools.validator.internal.WSDLRefValidator.getFailureLocation(List<Document>, XNode)",17,5,4,8,1
org.apache.cxf.tools.validator.internal.WSDLRefValidator.isValid(),22,4,12,16,1
org.apache.cxf.tools.validator.internal.WSDLRefValidator.addServices(Definition),7,2,4,8,1
org.apache.cxf.tools.validator.internal.WSDLRefValidator.loadServices(),8,3,3,1,1
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getBindings(Service),17,4,3,14,1
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getOperations(PortType),8,2,2,9,1
"org.apache.cxf.tools.validator.internal.WSDLRefValidator.getXNode(Service, Port)",7,1,3,6,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getXNode(Service),8,1,2,9,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getXNode(Binding),8,1,2,9,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getXNode(PortType),8,1,2,9,0
"org.apache.cxf.tools.validator.internal.WSDLRefValidator.getOperationXNode(XNode, String)",6,1,4,4,0
"org.apache.cxf.tools.validator.internal.WSDLRefValidator.getInputXNode(XNode, String)",9,2,4,7,0
"org.apache.cxf.tools.validator.internal.WSDLRefValidator.getOutputXNode(XNode, String)",9,2,4,7,0
"org.apache.cxf.tools.validator.internal.WSDLRefValidator.getFaultXNode(XNode, String)",6,1,4,4,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getXNode(javax.wsdl.Message),8,1,2,9,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.addWarning(String),6,2,4,1,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.collectValidationPoints(),12,2,6,10,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.collectValidationPointsForBindings(),54,11,7,32,4
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getMessage(QName),12,4,4,2,1
org.apache.cxf.tools.validator.internal.WSDLRefValidator.collectValidationPointsForMessages(),35,9,4,14,2
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getPortType(QName),12,4,4,2,1
org.apache.cxf.tools.validator.internal.WSDLRefValidator.collectValidationPointsForPortTypes(),49,9,6,24,3
"org.apache.cxf.tools.validator.internal.WSDLRefValidator.validatePartType(String, String, boolean)",28,9,6,5,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getErrorMessage(),3,1,1,2,0
org.apache.cxf.tools.validator.internal.WSDLRefValidator.getDefinition(),3,1,1,1,0
demo.hw.client.TestAsyncHandler.handleResponse(Response<GreetMeSometimeResponse>),8,2,3,4,0
demo.hw.client.TestAsyncHandler.getResponse(),3,1,2,2,0
"org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.HawkAuthorizationScheme(HttpRequestProperties, AccessToken)",7,1,4,9,0
"org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.HawkAuthorizationScheme(HttpRequestProperties, Map<String, String>)",7,1,6,6,0
org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.getMacKey(),3,1,2,1,0
org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.getTimestamp(),3,1,2,1,0
org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.getNonce(),3,1,2,1,0
"org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.toAuthorizationHeader(String, String)",13,1,12,9,0
"org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.addParameter(StringBuilder, String, String, boolean)",7,2,5,2,0
org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.getNormalizedRequestString(),15,2,6,9,0
org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.normalizeQuery(String),3,1,2,1,0
org.apache.cxf.rs.security.oauth2.tokens.hawk.HawkAuthorizationScheme.generateNonce(),6,1,1,4,0
"org.apache.cxf.rs.security.oauth2.client.HttpRequestProperties.HttpRequestProperties(WebClient, String)",3,1,2,3,0
"org.apache.cxf.rs.security.oauth2.client.HttpRequestProperties.HttpRequestProperties(URI, String)",4,1,4,6,0
"org.apache.cxf.rs.security.oauth2.client.HttpRequestProperties.HttpRequestProperties(String, int, String, String)",3,1,4,2,0
"org.apache.cxf.rs.security.oauth2.client.HttpRequestProperties.HttpRequestProperties(String, int, String, String, String)",7,1,6,5,0
org.apache.cxf.rs.security.oauth2.client.HttpRequestProperties.getRequestPath(),3,1,2,1,0
org.apache.cxf.rs.security.oauth2.client.HttpRequestProperties.getRequestQuery(),3,1,2,1,0
org.apache.cxf.rs.security.oauth2.client.HttpRequestProperties.getHostName(),3,1,2,1,0
org.apache.cxf.rs.security.oauth2.client.HttpRequestProperties.getPort(),3,1,2,1,0
org.apache.cxf.rs.security.oauth2.client.HttpRequestProperties.getHttpMethod(),3,1,2,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpJaxrsWriterInterceptor.JsonpJaxrsWriterInterceptor(),2,1,0,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpJaxrsWriterInterceptor.aroundWriteTo(WriterInterceptorContext),9,2,2,12,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpJaxrsWriterInterceptor.setMediaType(String),3,1,1,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpJaxrsWriterInterceptor.getMediaType(),3,1,2,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpJaxrsWriterInterceptor.setPaddingEnd(String),3,1,1,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpJaxrsWriterInterceptor.getPaddingEnd(),3,1,2,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpJaxrsWriterInterceptor.getCallbackValue(Message),4,1,3,3,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.JsonpInInterceptor(),3,1,2,2,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.JsonpInInterceptor(String),3,1,2,2,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.handleMessage(Message),9,3,7,5,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.getCallbackValue(Message),11,3,7,6,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.setCallbackParam(String),3,1,2,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.getCallbackParam(),3,1,1,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.setAcceptType(String),3,1,1,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.getAcceptType(),3,1,2,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.setMediaType(String),3,1,1,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.getMediaType(),3,1,1,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.setDefaultCallback(String),3,1,1,1,0
org.apache.cxf.jaxrs.provider.jsonp.JsonpInInterceptor.getDefaultCallback(),3,1,1,1,0
org.apache.hello_world_soap_http.HelloWrongAnnotation.sayHi(),3,1,0,1,0
org.apache.cxf.jms.testsuite.services.Test0006Impl.echo(String),3,1,1,1,0
org.apache.cxf.jms.testsuite.services.Test0006Impl.ping(String),2,1,0,0,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.KerberosTokenTest(TestParam),3,1,1,2,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.startServers(),10,1,0,2,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.data(),7,1,2,3,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.cleanup(),4,1,0,2,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverTransport(),23,3,7,17,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverTransportDifferentConfiguration(),23,3,7,17,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverSymmetric(),22,3,5,16,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverSymmetricSupporting(),22,3,5,16,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosSupporting(),22,3,5,16,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverAsymmetric(),22,3,5,16,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverTransportEndorsing(),23,3,7,17,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverAsymmetricEndorsing(),22,3,4,17,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverSymmetricProtection(),19,2,4,16,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverSymmetricDerivedProtection(),21,3,5,17,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverAsymmetricSignedEndorsing(),25,4,5,17,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverAsymmetricSignedEncrypted(),22,3,5,16,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverSymmetricEndorsingEncrypted(),24,4,5,16,0
org.apache.cxf.systest.ws.kerberos.KerberosTokenTest.testKerberosOverSymmetricSignedEndorsingEncrypted(),24,4,5,16,0
org.apache.cxf.systest.ws.kerberos.StaxServer.StaxServer(),2,1,1,1,0
org.apache.cxf.systest.ws.kerberos.StaxServer.run(),11,2,1,7,0
org.apache.cxf.rt.security.xacml.SamlRequestComponentBuilder.SamlRequestComponentBuilder(),2,1,0,1,0
"org.apache.cxf.rt.security.xacml.SamlRequestComponentBuilder.createAuthzDecisionQuery(String, RequestType, String)",7,1,4,2,0
"org.apache.cxf.rt.security.xacml.SamlRequestComponentBuilder.createAuthzDecisionQuery(boolean, boolean, String, RequestType, String)",29,3,12,15,0
org.apache.cxf.rt.security.xacml.SamlRequestComponentBuilder.createIssuer(String),9,2,5,5,0
"org.apache.cxf.systest.factory_pattern.HttpNumberFactoryImpl.HttpNumberFactoryImpl(Bus, String)",4,1,3,3,0
org.apache.cxf.systest.factory_pattern.HttpNumberFactoryImpl.create(String),9,1,3,4,0
org.apache.cxf.systest.factory_pattern.HttpNumberFactoryImpl.initDefaultServant(),10,1,3,11,0
"org.apache.cxf.systest.factory_pattern.NumberFactoryImpl.NumberFactoryImpl(Bus, String)",4,1,5,3,0
org.apache.cxf.systest.factory_pattern.NumberFactoryImpl.create(String),13,2,3,6,0
org.apache.cxf.systest.factory_pattern.NumberFactoryImpl.manageNumberServantInitialisation(),6,2,4,2,0
org.apache.cxf.systest.factory_pattern.NumberFactoryImpl.getServantAddressRoot(),3,1,4,1,0
org.apache.cxf.systest.factory_pattern.NumberFactoryImpl.initDefaultServant(),17,1,4,20,0
org.apache.cxf.systest.factory_pattern.HttpNumberImpl.getWebSercviceContext(),3,1,1,1,0
org.apache.cxf.systest.factory_pattern.HttpNumberImpl.idFromMessageContext(MessageContext),3,1,1,2,0
org.apache.cxf.transport.http.spring.NamespaceHandler.init(),10,1,0,1,0
org.apache.cxf.transport.http.spring.HttpAuthSupplierBeanDefinitionParser.getJaxbPackage(),3,1,0,1,0
org.apache.cxf.transport.http.spring.HttpAuthSupplierBeanDefinitionParser.getBeanClass(Element),3,1,0,1,0
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.beforeClass(),3,1,0,1,0
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.before(),9,1,0,7,0
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.testFeedsWithLogRecordsOneEntry(),22,3,1,16,1
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.testFeedsWithBatchLogRecordsOneEntry(),16,3,1,13,2
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.testEntriesWithLogRecordsOneEntry(),12,2,1,12,1
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.testManyEntries(),18,3,1,14,2
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.testFeedsWithLogRecordsExtension(),19,2,1,15,1
"org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.doLog(Logger, Logger)",19,1,9,11,0
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.readLogRecords(String),3,1,4,4,0
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.readLogRecord(String),4,1,4,4,0
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.readLogRecordsExtension(Entry),23,4,2,11,1
"org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.updateCounters(org.apache.cxf.management.web.logging.LogRecord, String)",15,5,7,9,0
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.resetCounters(),6,1,5,4,0
org.apache.cxf.systest.jaxrs.JAXRSLoggingAtomPushSpringTest.verifyCounters(),6,1,9,1,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.getSize(),3,1,0,1,0
"org.apache.cxf.management.web.logging.ReadOnlyFileStorage.load(List<LogRecord>, SearchCondition<LogRecord>, int, int)",35,8,5,7,1
"org.apache.cxf.management.web.logging.ReadOnlyFileStorage.getNextLogFileInfo(FileInfo, boolean)",16,5,6,6,1
"org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setFilePosition(FileInfo, long)",9,2,5,5,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.getLogFileInfo(int),14,3,5,9,0
"org.apache.cxf.management.web.logging.ReadOnlyFileStorage.saveNextPagePosition(int, FileInfo)",15,4,5,6,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.readRecord(FileInfo),9,2,4,6,0
"org.apache.cxf.management.web.logging.ReadOnlyFileStorage.createRecord(Map<Integer, String>, FileInfo)",21,8,9,13,1
"org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setLogRecordLevel(LogRecord, String)",8,3,4,3,0
"org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setLogRecordDate(LogRecord, String, FileInfo)",11,4,5,3,0
"org.apache.cxf.management.web.logging.ReadOnlyFileStorage.readTheLine(RandomAccessFile, Map<Integer, String>, int)",35,10,10,12,1
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setColumnSep(String),3,1,2,1,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setNumberOfColumns(String),3,1,2,2,0
"org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setColumnsMap(Map<Integer, String>)",3,1,2,1,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setLogLocations(List<String>),12,3,8,9,1
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.processNewLogFile(File),22,5,7,15,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.getDateFromFileName(String),8,2,4,5,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.getLogDateFormat(),4,2,4,2,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.getRealLocation(String),16,3,3,6,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setLogLocation(String),9,2,4,6,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.skipIgnorableRecords(RandomAccessFile),12,3,3,5,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setRecordDateFormat(String),3,1,2,2,0
"org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setLevelsMap(Map<String, String>)",3,1,1,1,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setFileNameComparator(Comparator<String>),3,1,1,1,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.close(),8,3,2,2,1
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setUseFileModifiedDate(boolean),3,1,2,1,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.scanLogDirectory(),30,8,6,12,2
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setFileNameDatePattern(String),3,1,2,2,0
org.apache.cxf.management.web.logging.ReadOnlyFileStorage.setFileNameDateFormat(String),3,1,1,1,0
"org.apache.cxf.rs.security.oauth2.jwe.WrappedKeyJweEncryption.WrappedKeyJweEncryption(JweHeaders, Key)",3,1,4,2,0
"org.apache.cxf.rs.security.oauth2.jwe.WrappedKeyJweEncryption.WrappedKeyJweEncryption(JweHeaders, Key, byte[], byte[])",3,1,6,2,0
"org.apache.cxf.rs.security.oauth2.jwe.WrappedKeyJweEncryption.WrappedKeyJweEncryption(JweHeaders, Key, byte[], byte[], int, boolean)",4,1,7,2,0
"org.apache.cxf.rs.security.oauth2.jwe.WrappedKeyJweEncryption.WrappedKeyJweEncryption(JweHeaders, Key, byte[], byte[], int, boolean, JwtHeadersWriter)",9,2,9,6,0
org.apache.cxf.rs.security.oauth2.jwe.WrappedKeyJweEncryption.getContentEncryptionKey(),12,3,1,11,0
org.apache.cxf.rs.security.oauth2.jwe.WrappedKeyJweEncryption.getEncryptedContentEncryptionKey(byte[]),9,2,3,7,0
org.apache.cxf.rs.security.oauth2.jwe.WrappedKeyJweEncryption.getContentEncryptionKeyEncryptionAlgo(),3,1,1,4,0
org.apache.cxf.systest.mtom.MtomPolicyTest.createTheBus(),4,1,1,3,0
org.apache.cxf.systest.mtom.MtomPolicyTest.testRequiredMtom(),11,1,2,8,0
org.apache.cxf.systest.mtom.MtomPolicyTest.testOptionalMtom(),7,1,2,4,0
"org.apache.cxf.systest.mtom.MtomPolicyTest.setupServer(boolean, String)",22,2,4,17,0
org.apache.cxf.systest.mtom.MtomPolicyTest.sendMtomMessage(String),40,2,5,38,0
"org.apache.cxf.ws.policy.selector.FirstAlternativeSelector.selectAlternative(Policy, PolicyEngine, Assertor, List<List>, Message)",22,5,5,6,2
org.apache.cxf.systest.mtom.EchoService.echo(Data),5,1,1,2,0
org.apache.cxf.systest.jaxrs.XMLStreamWriterOutInterceptor.XMLStreamWriterOutInterceptor(),3,1,1,2,0
org.apache.cxf.systest.jaxrs.XMLStreamWriterOutInterceptor.handleMessage(Message),8,2,2,9,0
org.apache.cxf.aegis.services.AttributeBean.getAttrPlainString(),3,1,1,1,0
org.apache.cxf.aegis.services.AttributeBean.setAttrPlainString(String),3,1,1,1,0
org.apache.cxf.aegis.services.AttributeBean.getAttrExplicitString(),3,1,1,1,0
org.apache.cxf.aegis.services.AttributeBean.setAttrExplicitString(String),3,1,1,1,0
org.apache.cxf.rs.security.saml.SamlHeaderInHandler.filter(ContainerRequestContext),12,3,4,8,0
org.apache.cxf.authservice.Authenticate.getSid(),3,1,2,1,0
org.apache.cxf.authservice.Authenticate.setSid(String),3,1,3,1,0
org.apache.cxf.authservice.Authenticate.getUid(),3,1,2,1,0
org.apache.cxf.authservice.Authenticate.setUid(String),3,1,3,1,0
org.apache.cxf.authservice.Authenticate.getPwd(),3,1,1,1,0
org.apache.cxf.authservice.Authenticate.setPwd(String),3,1,1,1,0
org.apache.cxf.jaxrs.provider.atom.AbstractAtomElementBuilder.setMessageContext(MessageContext),3,1,2,1,0
