class,path,package,methods
SchemaJavascriptBuilder,rt\javascript\javascript-rt\src\main\java\org\apache\cxf\javascript\types\SchemaJavascriptBuilder.java,org.apache.cxf.javascript.types,"SchemaJavascriptBuilder,generateCodeForSchemaCollection,generateCodeForSchema,complexTypeConstructorAndAccessors,constructOneItem,complexTypeSerializerFunction,complexTypeSerializeAttributes,complexTypeSerializerBody,serializeAny,domDeserializerFunction,buildNamespaceList,deserializeAny,deserializeElement,unsupportedConstruct"
XmlSchemaUtils,core\src\main\java\org\apache\cxf\common\xmlschema\XmlSchemaUtils.java,org.apache.cxf.common.xmlschema,"XmlSchemaUtils,setElementRefName,isEumeration,enumeratorValues,schemaImportsNamespace,addImportIfNeeded,addImportIfNeeded,findElementByRefName,getBaseType,getContentAttributes,getContentAttributes,getElementQualifiedName,isAttributeNameQualified,isAttributeQualified,isElementNameQualified,isElementQualified,isParticleArray,isParticleOptional"
AttributeInfo,rt\javascript\javascript-rt\src\main\java\org\apache\cxf\javascript\AttributeInfo.java,org.apache.cxf.javascript,"AttributeInfo,forGlobalAttribute,forLocalItem,factoryCommon,factorySetupType,getAnnotated,getJavascriptName,setJavascriptName,getXmlName,setXmlName,getContainingType,setContainingType,getType,setType,isAny,isAnyType,getDefaultValue,isGlobal,getFixedValue,setFixedValue,isArray,isNillable,isOptional,setDefaultValue"
JavascriptUtils,rt\javascript\javascript-rt\src\main\java\org\apache\cxf\javascript\JavascriptUtils.java,org.apache.cxf.javascript,"JavascriptUtils,getDefaultValueForSimpleType,isStringSimpleType,setXmlStringAccumulator,startXmlStringAccumulator,protectSingleQuotes,escapeStringQuotes,appendString,appendExpression,prefix,appendLine,startIf,startBlock,appendElse,endBlock,startFor,startForIn,startWhile,startDo,javascriptParseExpression,javaScriptNameToken,treatAsMtom,notVeryComplexType,mtomCandidateType,generateCodeToSerializeElement,serializeAnyTypeElement,generateCodeToSerializeAny,getObjectAnnotated,getObjectParticle,getSequence,getChoice,getAll,getContentElements,getContentSequence,unsupportedConstruct,unsupportedConstruct,cleanedUpSchemaSource"
NamespacePrefixAccumulator,rt\javascript\javascript-rt\src\main\java\org\apache\cxf\javascript\NamespacePrefixAccumulator.java,org.apache.cxf.javascript,"NamespacePrefixAccumulator,collect,getAttributes,getPrefix,xmlElementString,xmlAttributeString,xmlElementString"
ParticleInfo,rt\javascript\javascript-rt\src\main\java\org\apache\cxf\javascript\ParticleInfo.java,org.apache.cxf.javascript,"ParticleInfo,forGlobalElement,forPartElement,forLocalItem,factoryCommon,protectDefaultValue,factorySetupType,getControllingName,getParticle,getJavascriptName,setJavascriptName,getXmlName,setXmlName,getContainingType,setContainingType,getType,setType,isEmpty,setEmpty,getMinOccurs,getMaxOccurs,isArray,isOptional,isNillable,isAny,isAnyType,getDefaultValue,setDefaultValue,isGlobal,toString"
UnsupportedConstruct,rt\javascript\javascript-rt\src\main\java\org\apache\cxf\javascript\UnsupportedConstruct.java,org.apache.cxf.javascript,"UnsupportedConstruct,UnsupportedConstruct,UnsupportedConstruct,UnsupportedConstruct,UnsupportedConstruct,UnsupportedConstruct,UnsupportedConstruct"
TokenProviderParameters,services\sts\sts-core\src\main\java\org\apache\cxf\sts\token\provider\TokenProviderParameters.java,org.apache.cxf.sts.token.provider,"getTokenStore,setTokenStore,getClaimsManager,setClaimsManager,getAppliesToAddress,setAppliesToAddress,getTokenRequirements,setTokenRequirements,getKeyRequirements,setKeyRequirements,getStsProperties,setStsProperties,getEncryptionProperties,setEncryptionProperties,getWebServiceContext,setWebServiceContext,setPrincipal,getPrincipal,setAdditionalProperties,getAdditionalProperties,setRealm,getRealm,getRequestedPrimaryClaims,setRequestedPrimaryClaims,getRequestedSecondaryClaims,setRequestedSecondaryClaims"
ClaimCollection,rt\security\src\main\java\org\apache\cxf\rt\security\claims\ClaimCollection.java,org.apache.cxf.rt.security.claims,"getDialect,setDialect,serialize,getDialectPrefix,setDialectPrefix"
ClaimsManager,services\sts\sts-core\src\main\java\org\apache\cxf\sts\claims\ClaimsManager.java,org.apache.cxf.sts.claims,"getIdentityMapper,setIdentityMapper,isStopProcessingOnException,setStopProcessingOnException,getSupportedClaimTypes,getClaimParsers,getClaimHandlers,setClaimParsers,setClaimHandlers,retrieveClaimValues,retrieveClaimValues,filterHandlerClaims,validateClaimValues,parseClaimsInAssertion,mergeClaims,doMapping"
KeyRequirements,services\sts\sts-core\src\main\java\org\apache\cxf\sts\request\KeyRequirements.java,org.apache.cxf.sts.request,"getAuthenticationType,setAuthenticationType,getKeyType,setKeyType,getKeySize,setKeySize,getSignatureAlgorithm,setSignatureAlgorithm,getEncryptionAlgorithm,setEncryptionAlgorithm,getC14nAlgorithm,setC14nAlgorithm,getComputedKeyAlgorithm,setComputedKeyAlgorithm,getKeywrapAlgorithm,setKeywrapAlgorithm,getReceivedKey,setReceivedKey,getEntropy,setEntropy,getEncryptWith,setEncryptWith,getSignWith,setSignWith"
TokenRequirements,services\sts\sts-core\src\main\java\org\apache\cxf\sts\request\TokenRequirements.java,org.apache.cxf.sts.request,"getRenewing,setRenewing,getTokenType,setTokenType,getCancelTarget,setCancelTarget,getRenewTarget,setRenewTarget,getAppliesTo,setAppliesTo,getContext,setContext,getValidateTarget,setValidateTarget,getOnBehalfOf,setOnBehalfOf,getActAs,setActAs,getLifetime,setLifetime,getPrimaryClaims,setPrimaryClaims,getSecondaryClaims,setSecondaryClaims,getParticipants,setParticipants"
EncryptionProperties,services\sts\sts-core\src\main\java\org\apache\cxf\sts\service\EncryptionProperties.java,org.apache.cxf.sts.service,"EncryptionProperties,getEncryptionAlgorithm,setEncryptionAlgorithm,getKeyWrapAlgorithm,setKeyWrapAlgorithm,getKeyIdentifierType,setKeyIdentifierType,getEncryptionName,setEncryptionName,setAcceptedEncryptionAlgorithms,getAcceptedEncryptionAlgorithms,setAcceptedKeyWrapAlgorithms,getAcceptedKeyWrapAlgorithms"
CXFJaxrsRuntimeDelegateServlet,rt\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\servlet\CXFJaxrsRuntimeDelegateServlet.java,org.apache.cxf.jaxrs.servlet,
CXFNonSpringJaxrsServlet,rt\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\servlet\CXFNonSpringJaxrsServlet.java,org.apache.cxf.jaxrs.servlet,"init,getParameterSplitChar,getStaticSubResolutionValue,setExtensions,setAllInterceptors,setSchemasLocations,setDocLocation,setInterceptors,setInvoker,getServiceClasses,getProviders,getClassNameAndProperties,parseMapListSequence,getResourceProviders,createSingletonInstance,injectProperties,configureSingleton,createServerFromApplication,createApplicationInstance,loadApplicationClass,loadClass,loadClass,setClassLoader"
RuntimeDelegateImpl,rt\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\impl\RuntimeDelegateImpl.java,org.apache.cxf.jaxrs.impl,"RuntimeDelegateImpl,createInstance,createHeaderDelegate,createResponseBuilder,createUriBuilder,createVariantListBuilder,createEndpoint,createLinkBuilder"
RMEndpointTest,rt\ws\rm\src\test\java\org\apache\cxf\ws\rm\RMEndpointTest.java,org.apache.cxf.ws.rm,"setUp,tearDown,testConstructor,testGetManager,testGetApplicationEndpoint,testGetProxy,testGetServant,testGetSetDestination,testGetSetSource,testInitialise,testCreateService,testCreateEndpoint,testGetUsingAddressing,testGetUsingAddressingFromExtensions,testMessageArrivals,testSetPoliciesNoEngine,testSetPoliciesEngineDisabled,testShutdown,verifyService"
Soap11,rt\bindings\soap\src\main\java\org\apache\cxf\binding\soap\Soap11.java,org.apache.cxf.binding.soap,"Soap11,getInstance,getBindingId,getVersion,getNamespace,getEnvelope,getHeader,getBody,getFault,getSoapEncodingStyle,getNoneRole,getUltimateReceiverRole,getNextRole,getAttrNameRole,getAttrNameMustUnderstand,getAttrValueMustUnderstand,getReceiver,getSender,getMustUnderstand,getVersionMismatch,getDateEncodingUnknown,getContentType"
SoapBindingInfo,rt\bindings\soap\src\main\java\org\apache\cxf\binding\soap\model\SoapBindingInfo.java,org.apache.cxf.binding.soap.model,"SoapBindingInfo,SoapBindingInfo,resolveSoapVersion,getSoapVersion,setSoapVersion,getStyle,getStyle,getOperationByAction,getSoapAction,setStyle,getTransportURI,setTransportURI"
PolicyEngineImpl,rt\ws\policy\src\main\java\org\apache\cxf\ws\policy\PolicyEngineImpl.java,org.apache.cxf.ws.policy,"PolicyEngineImpl,PolicyEngineImpl,PolicyEngineImpl,isEnabled,setBus,getBus,setPolicyProviders,addPolicyProvider,getPolicyProviders,setRegistry,getRegistry,setEnabled,getAlternativeSelector,setAlternativeSelector,isIgnoreUnknownAssertions,setIgnoreUnknownAssertions,getRegistrationType,getEffectiveClientRequestPolicy,setEffectiveClientRequestPolicy,getEffectiveServerResponsePolicy,setEffectiveServerResponsePolicy,getEffectiveServerFaultPolicy,mapToWrappedBindingFaultInfo,setEffectiveServerFaultPolicy,getClientEndpointPolicy,getServerEndpointPolicy,getEndpointPolicy,setClientEndpointPolicy,setServerEndpointPolicy,getEffectiveServerRequestPolicy,setEffectiveServerRequestPolicy,getEffectiveClientResponsePolicy,setEffectiveClientResponsePolicy,getEffectiveClientFaultPolicy,setEffectiveClientFaultPolicy,init,removeBusInterceptors,addBusInterceptors,getAggregatedServicePolicy,getAggregatedEndpointPolicy,getAggregatedOperationPolicy,getAggregatedMessagePolicy,getAggregatedFaultPolicy,getAssertions,getAssertions,addAssertions,getVocabulary,createEndpointPolicyInfo,supportsAlternative,createOutPolicyInfo"
WrappedService,rt\ws\rm\src\main\java\org\apache\cxf\ws\rm\WrappedService.java,org.apache.cxf.ws.rm,"WrappedService,getWrappedService,getDataBinding,getName,getServiceInfos,getServiceInfo,setDataBinding,getEndpoints,getInvoker,setInvoker,getExecutor,setExecutor,getInFaultInterceptors,getInInterceptors,getOutFaultInterceptors,getOutInterceptors,clear,containsKey,containsValue,entrySet,get,isEmpty,keySet,put,putAll,remove,size,values,setEndpoint,getEndpointInfo"
StaxServer,systests\ws-security\src\test\java\org\apache\cxf\systest\ws\spnego\StaxServer.java,org.apache.cxf.systest.ws.spnego,"StaxServer,run"
Student,rt\databinding\aegis\src\test\java\org\apache\cxf\aegis\type\java5\map\Student.java,org.apache.cxf.aegis.type.java5.map,"Student,Student,getId,setId,getName,setName"
LoggerHelperTest,integration\jca\src\test\java\org\apache\cxf\jca\core\logging\LoggerHelperTest.java,org.apache.cxf.jca.core.logging,"setUp,tearDown,testEnableDisableConsoleLogging,testSettingLogLevel,testSetWriter"
LoggerHelper,integration\jca\src\main\java\org\apache\cxf\jca\core\logging\LoggerHelper.java,org.apache.cxf.jca.core.logging,"LoggerHelper,initializeLoggingOnWriter,deleteLoggingOnWriter,loggerInitialisedOutsideConnector,getHandler,disableConsoleLogging,enableConsoleLogging,setLogLevel,getLogLevel,getRootCXFLogger,getConsoleLogger,init,getRootLoggerName,setRootLoggerName"
WSDLExtensionRegister,rt\bindings\corba\src\main\java\org\apache\cxf\binding\corba\wsdl\WSDLExtensionRegister.java,org.apache.cxf.binding.corba.wsdl,"WSDLExtensionRegister,registerCXFExtensors,registerYokoCompatibleExtensors,createExtensor,createCompatExtensor"
JAXBExtensionHelper,rt\wsdl\src\main\java\org\apache\cxf\wsdl\JAXBExtensionHelper.java,org.apache.cxf.wsdl,"JAXBExtensionHelper,setJaxbNamespace,setExtensionClass,getIndentLevel,addExtensions,addExtensions,addExtensions,addExtensions,createUnmarshaller,createMarshaller,marshall,unmarshall,createExtensionClass"
JavaToProcessorTest,tools\javato\ws\src\test\java\org\apache\cxf\tools\java2wsdl\processor\JavaToProcessorTest.java,org.apache.cxf.tools.java2wsdl.processor,"startUp,tearDown,testGetWSDLVersion,testGetOutputDir,testSimpleClass,testCalculator,testIsSOAP12,testSOAP12,testDocLitUseClassPathFlag,testDataBase,testGetServiceName,testSetServiceName,testGenWrapperBeanClasses,testNoNeedGenWrapperBeanClasses,testSetSourceDir,testHello,testHelloNoPackage,testRPCHello,testXMlBare,testXSDImports,findImport,testFault,testResumeClasspath,testDateAdapter,testCalendarAdapter,testList,testMimeTypeInSEI,testMimeTypeInBean,testWSA,testWSAImpl2,testInherit,testWSARefParam,testAction,testEPR,testException,testWebFaultWithXmlType,testBareWithoutWebParam,testPropOrderInException,testXmlAccessorOrderInException,testExceptionList,testExceptionRefNillable,testExceptionTypeAdapter,testCXF4877"
XPathUtils,core\src\main\java\org\apache\cxf\helpers\XPathUtils.java,org.apache.cxf.helpers,"XPathUtils,XPathUtils,XPathUtils,getValue,getValueList,getValueString,getValueNode,isExist"
JavaToWS,tools\javato\ws\src\main\java\org\apache\cxf\tools\java2ws\JavaToWS.java,org.apache.cxf.tools.java2ws,"JavaToWS,JavaToWS,main,isVerbose,isSet,run,run,isExitOnFinish"
FrontEndProfile,tools\wsdlto\core\src\main\java\org\apache\cxf\tools\wsdlto\core\FrontEndProfile.java,org.apache.cxf.tools.wsdlto.core,"setContainerClass,getContainerClass,setToolspec,getToolspec,getGenerators,registerGenerator,getProcessor,setProcessor,setWSDLBuilder,getWSDLBuilder"
PluginLoader,tools\wsdlto\core\src\main\java\org\apache\cxf\tools\wsdlto\core\PluginLoader.java,org.apache.cxf.tools.wsdlto.core,"PluginLoader,init,refresh,loadPlugins,newInstance,getInstance,unload,loadPlugin,loadPlugin,loadPlugin,getPlugin,getPlugin,getPlugin,getFrontEnd,getGeneratorClass,getFrontEndGenerators,loadFrontEndProfile,loadProcessor,loadContainerClass,getFrontEndProfileClass,getProcessorClass,getContainerClass,getContainerPackage,getToolspec,loadBuilder,getBuilderClass,getFrontEndProfile,getDataBinding,loadDataBindingProfile,getDataBindingProfile,getFrontEnds,getDataBindings,getPlugins"
JAXWSContainer,tools\wsdlto\frontend\jaxws\src\main\java\org\apache\cxf\tools\wsdlto\frontend\jaxws\JAXWSContainer.java,org.apache.cxf.tools.wsdlto.frontend.jaxws,"JAXWSContainer,getArrayKeys,getServiceSuperclass,getServiceTarget,isJaxws22,validate,cleanArrays"
WSDLConstants,rt\wsdl\src\main\java\org\apache\cxf\wsdl\WSDLConstants.java,org.apache.cxf.wsdl,"WSDLConstants,getVersion"
WSDLHelper,rt\wsdl\src\main\java\org\apache\cxf\wsdl\WSDLHelper.java,org.apache.cxf.wsdl,"getBindingOperation,writeQName,getBindingOperation,getPortTypes,getInMessageParts,getOutMessageParts,getBinding,getDefinition"
JavaToWSDLProcessor,tools\javato\ws\src\main\java\org\apache\cxf\tools\java2wsdl\processor\JavaToWSDLProcessor.java,org.apache.cxf.tools.java2wsdl.processor,"customize,process,getWrapperBeanGenerator,getFaultBeanGenerator,getWSDLGenerator,generate,getServiceBuilder,getTransportId,getBindingId,isSOAP12,getOutputDir,getOutputFile,getServiceClass,getWSDLVersion,getServiceName,getSourceDir,getClassesDir,getBus,setEnvironment,getEnvironment,getDataBindingName"
AbstractToolContainer,tools\common\src\main\java\org\apache\cxf\tools\common\toolspec\AbstractToolContainer.java,org.apache.cxf.tools.common.toolspec,"AbstractToolContainer,AbstractToolContainer,setArguments,parseCommandLine,setMode,init,getCommandDocument,getCommandLineParser,redirectOutput,isQuietMode,isVerboseMode,getArgument,getOutOutputStream,setOutOutputStream,getErrOutputStream,setErrOutputStream,setContext,getContext,execute,tearDown,getBus,getCatalogURL"
WSDLToJavaContainer,tools\wsdlto\core\src\main\java\org\apache\cxf\tools\wsdlto\WSDLToJavaContainer.java,org.apache.cxf.tools.wsdlto,"WSDLToJavaContainer,getArrayKeys,getWSDLVersion,execute,processWsdl,enforceWSDLLocation,processClientJar,createClientJar,isSuppressCodeGen,execute,getServiceQName,loadDefaultNSPackageMapping,setExcludePackageAndNamespaces,setPackageAndNamespaces,validate,setAntProperties,setLibraryReferences,buildToolContext,getResourceAsStream,checkParams,removeExcludeFiles,passthrough,generateTypes,validate,getServiceValidators,generateLocalWSDL,updateImports,updateWSDLImports"
ListTestImpl,tools\javato\ws\src\test\java\org\apache\cxf\tools\fortest\cxf774\ListTestImpl.java,org.apache.cxf.tools.fortest.cxf774,sayHi
ImageSender,tools\javato\ws\src\test\java\org\apache\cxf\tools\fortest\ImageSender.java,org.apache.cxf.tools.fortest,"sendImage,getImage"
ImageSender2,tools\javato\ws\src\test\java\org\apache\cxf\tools\fortest\ImageSender2.java,org.apache.cxf.tools.fortest,sendImage2
CorbaObjectReaderTest,rt\bindings\corba\src\test\java\org\apache\cxf\binding\corba\runtime\CorbaObjectReaderTest.java,org.apache.cxf.binding.corba.runtime,"setUp,tearDown,testReadBoolean,testReadChar,testReadWChar,testReadOctet,testReadShort,testReadUShort,testReadLong,testReadULong,testReadLongLong,testReadULongLong,testReadFloat,testReadDouble,testReadString,testReadWString,testReadArray,testReadSequence,testReadStruct,testReadException,testReadEnum,testReadFixed,testReadObjectReference"
CorbaArrayHandler,rt\bindings\corba\src\main\java\org\apache\cxf\binding\corba\types\CorbaArrayHandler.java,org.apache.cxf.binding.corba.types,"CorbaArrayHandler,addElement,getNumberOfElements,getElements,getElement,clear"
CorbaEnumHandler,rt\bindings\corba\src\main\java\org\apache\cxf\binding\corba\types\CorbaEnumHandler.java,org.apache.cxf.binding.corba.types,"CorbaEnumHandler,getValue,setValue,getIndex,clear"
CorbaExceptionHandler,rt\bindings\corba\src\main\java\org\apache\cxf\binding\corba\types\CorbaExceptionHandler.java,org.apache.cxf.binding.corba.types,"CorbaExceptionHandler,addMember,getMembers,getMember,getMemberByName,getId,setId,clear"
CorbaFixedHandler,rt\bindings\corba\src\main\java\org\apache\cxf\binding\corba\types\CorbaFixedHandler.java,org.apache.cxf.binding.corba.types,"CorbaFixedHandler,getDigits,getScale,getValue,getValueData,setValue,setValueFromData,clear"
CorbaObjectReferenceHandler,rt\bindings\corba\src\main\java\org\apache\cxf\binding\corba\types\CorbaObjectReferenceHandler.java,org.apache.cxf.binding.corba.types,"CorbaObjectReferenceHandler,getReference,setReference,clear"
CorbaPrimitiveHandler,rt\bindings\corba\src\main\java\org\apache\cxf\binding\corba\types\CorbaPrimitiveHandler.java,org.apache.cxf.binding.corba.types,"CorbaPrimitiveHandler,getValue,getAny,setIntoAny,setValue,getDataFromValue,setValueFromData,getDataFromAny,clear"
CorbaSequenceHandler,rt\bindings\corba\src\main\java\org\apache\cxf\binding\corba\types\CorbaSequenceHandler.java,org.apache.cxf.binding.corba.types,"CorbaSequenceHandler,addElement,getNumberOfElements,getElements,getElement,getTemplateElement,setTemplateElement,setElements,clear,hasRecursiveTypeElement,hasRecursiveTypeElement"
CorbaStructHandler,rt\bindings\corba\src\main\java\org\apache\cxf\binding\corba\types\CorbaStructHandler.java,org.apache.cxf.binding.corba.types,"CorbaStructHandler,addMember,getMembers,getMember,getMemberByName,clear"
CorbaObjectReader,rt\bindings\corba\src\main\java\org\apache\cxf\binding\corba\runtime\CorbaObjectReader.java,org.apache.cxf.binding.corba.runtime,"CorbaObjectReader,read,readBoolean,readChar,readWChar,readOctet,readShort,readUShort,readLong,readULong,readLongLong,convertLongToULong,readULongLong,readFloat,readDouble,readString,readWString,readAny,readEnum,readStruct,readException,readFixed,readEnumDiscriminator,readUnion,readArray,readSequence,readObjectReference,initializeCorbaObjectHandler"
SequenceVisitor,tools\corba\src\main\java\org\apache\cxf\tools\corba\processors\idl\SequenceVisitor.java,org.apache.cxf.tools.corba.processors.idl,"SequenceVisitor,accept,visit,generateSchemaType,generateCorbaSequence,generateCorbaAnonsequence"
SequenceDeferredAction,tools\corba\src\main\java\org\apache\cxf\tools\corba\processors\idl\SequenceDeferredAction.java,org.apache.cxf.tools.corba.processors.idl,"SequenceDeferredAction,SequenceDeferredAction,SequenceDeferredAction,SequenceDeferredAction,SequenceDeferredAction,execute"
SimpleTypeSpecVisitor,tools\corba\src\main\java\org\apache\cxf\tools\corba\processors\idl\SimpleTypeSpecVisitor.java,org.apache.cxf.tools.corba.processors.idl,"SimpleTypeSpecVisitor,accept,visit"
TypesUtils,tools\corba\src\main\java\org\apache\cxf\tools\corba\processors\idl\TypesUtils.java,org.apache.cxf.tools.corba.processors.idl,"TypesUtils,getCorbaTypeNameNode,isValidIdentifier,generateAnonymousScopedName,getConstValueByName"
DeferredActionCollection,tools\corba\src\main\java\org\apache\cxf\tools\corba\processors\idl\DeferredActionCollection.java,org.apache.cxf.tools.corba.processors.idl,"add,remove,removeScope,getSize,getActions"
JaxwsServiceBuilderTest,tools\javato\ws\src\test\java\org\apache\cxf\tools\java2wsdl\processor\internal\jaxws\JaxwsServiceBuilderTest.java,org.apache.cxf.tools.java2wsdl.processor.internal.jaxws,"setUp,tearDown,testDocLitWrappedWithWrapperClass,testDocLitWrappedWithoutWrapperClass,testDocLitWrapped,testDocWrappedWithLocalName,testDocWrappedNoWebParam,testHolder,testAsync,testRPCLit,testDocWrapparBare,testRPCWithoutParentBindingAnnotation,testSOAPBindingRPCOnMethod,testSoapHeader,testCXF188,testRpcLitNoSEI,testCXF669,getOutputFile"
JAXBContextCache,core\src\main\java\org\apache\cxf\common\jaxb\JAXBContextCache.java,org.apache.cxf.common.jaxb,"JAXBContextCache,clearCaches,scanPackages,getCachedContextAndSchemas,getCachedContextAndSchemas,getCachedContextAndSchemas,checkObjectFactoryNamespaces,createContext,addJaxbObjectFactory,addPackage"
JaxwsServiceBuilder,rt\frontend\jaxws\src\main\java\org\apache\cxf\jaxws\JaxwsServiceBuilder.java,org.apache.cxf.jaxws,"JaxwsServiceBuilder,getOutputFile"
WSDL11Generator,tools\javato\ws\src\main\java\org\apache\cxf\tools\java2wsdl\generator\wsdl11\WSDL11Generator.java,org.apache.cxf.tools.java2wsdl.generator.wsdl11,"generate,updateImports,customizing"
AnnotationUtil,tools\common\src\main\java\org\apache\cxf\tools\util\AnnotationUtil.java,org.apache.cxf.tools.util,"AnnotationUtil,getPrivClassAnnotation,getPrivMethodAnnotation,getPrivParameterAnnotations,getClassLoader,newLoader,loadClass,getClassPath,getWebParam,getWebResult"
AbstractGenerator,tools\javato\ws\src\main\java\org\apache\cxf\tools\java2wsdl\generator\AbstractGenerator.java,org.apache.cxf.tools.java2wsdl.generator,"setToolContext,getToolContext,setOutputBase,getOutputBase,setServiceModel,getServiceModel,getBus,setBus,setAllowImports,allowImports,generate,createOutputDir,getOutputStreamCreator"
AbstractServiceFactory,rt\frontend\simple\src\main\java\org\apache\cxf\frontend\AbstractServiceFactory.java,org.apache.cxf.frontend,"AbstractServiceFactory,AbstractServiceFactory,detectTransportIdFromAddress,getWSDLEndpointFactory,createService,getOutputFile,setServiceClass,validate"
EchoImpl,tools\javato\ws\src\test\java\org\apache\cxf\tools\fortest\withannotation\rpc\EchoImpl.java,org.apache.cxf.tools.fortest.withannotation.rpc,echoString
HelloImpl,tools\javato\ws\src\test\java\org\apache\cxf\tools\fortest\cxf669\HelloImpl.java,org.apache.cxf.tools.fortest.cxf669,"echoFoo,sayHi"
BindingFaultInfo,core\src\main\java\org\apache\cxf\service\model\BindingFaultInfo.java,org.apache.cxf.service.model,"BindingFaultInfo,getFaultInfo,getBindingOperation"
FaultInfo,core\src\main\java\org\apache\cxf\service\model\FaultInfo.java,org.apache.cxf.service.model,"FaultInfo,getFaultName,setFaultName,hashCode,equals"
AbstractEndpoint,services\wsn\wsn-core\src\main\java\org\apache\cxf\wsn\AbstractEndpoint.java,org.apache.cxf.wsn,"AbstractEndpoint,getMBeanName,getName,getAddress,setAddress,register,unregister,getEpr,getManager,setManager"
EndpointRegistrationException,services\wsn\wsn-core\src\main\java\org\apache\cxf\wsn\EndpointRegistrationException.java,org.apache.cxf.wsn,"EndpointRegistrationException,EndpointRegistrationException,EndpointRegistrationException,EndpointRegistrationException"
SecureBookStore,systests\jaxrs\src\test\java\org\apache\cxf\systest\jaxrs\security\SecureBookStore.java,org.apache.cxf.systest.jaxrs.security,"SecureBookStore,setUriInfo,setBookStore,getThatBook,getThatBook,getThatBook,getBookSubResource,getDefaultBook,getSecureBook"
Book,systests\cdi\src\test\java\org\apache\cxf\systest\jaxrs\Book.java,org.apache.cxf.systest.jaxrs,"Book,Book,Book,setName,getName,setId,getId"
BookNotFoundFault,systests\jaxrs\src\test\java\org\apache\cxf\systest\jaxrs\BookNotFoundFault.java,org.apache.cxf.systest.jaxrs,"BookNotFoundFault,BookNotFoundFault,getFaultInfo"
AbstractSecureBookStore,systests\jaxrs\src\test\java\org\apache\cxf\systest\jaxrs\security\AbstractSecureBookStore.java,org.apache.cxf.systest.jaxrs.security,"AbstractSecureBookStore,setSecurityContext"
SecureBook,systests\jaxrs\src\test\java\org\apache\cxf\systest\jaxrs\security\SecureBook.java,org.apache.cxf.systest.jaxrs.security,"SecureBook,SecureBook,setName,getName,setId,getId,getBook"
UsernameOnBehalfOfTest,services\sts\systests\basic\src\test\java\org\apache\cxf\systest\sts\username_onbehalfof\UsernameOnBehalfOfTest.java,org.apache.cxf.systest.sts.username_onbehalfof,"UsernameOnBehalfOfTest,startServers,data,cleanup,testUsernameOnBehalfOf,doubleIt"
Server,services\sts\systests\basic\src\test\java\org\apache\cxf\systest\sts\username_onbehalfof\Server.java,org.apache.cxf.systest.sts.username_onbehalfof,"Server,run"
STSCancelSuccessEvent,services\sts\sts-core\src\main\java\org\apache\cxf\sts\event\STSCancelSuccessEvent.java,org.apache.cxf.sts.event,"STSCancelSuccessEvent,getOperation,getTokenParameters"
TokenCancellerParameters,services\sts\sts-core\src\main\java\org\apache\cxf\sts\token\canceller\TokenCancellerParameters.java,org.apache.cxf.sts.token.canceller,"getToken,setToken,getTokenStore,setTokenStore,getTokenRequirements,setTokenRequirements,getKeyRequirements,setKeyRequirements,getStsProperties,setStsProperties,getWebServiceContext,setWebServiceContext,setPrincipal,getPrincipal"
AbstractSTSSuccessEvent,services\sts\sts-core\src\main\java\org\apache\cxf\sts\event\AbstractSTSSuccessEvent.java,org.apache.cxf.sts.event,AbstractSTSSuccessEvent
JsrJsonpProvider,rt\rs\extensions\providers\src\main\java\org\apache\cxf\jaxrs\provider\jsrjsonp\JsrJsonpProvider.java,org.apache.cxf.jaxrs.provider.jsrjsonp,"isWriteable,getSize,writeTo,isReadable,readFrom"
ExceptionUtils,rt\frontend\jaxrs\src\main\java\org\apache\cxf\jaxrs\utils\ExceptionUtils.java,org.apache.cxf.jaxrs.utils,"ExceptionUtils,getWebApplicationExceptionClass,propogateException,convertFaultToResponse,toWebApplicationException,toInternalServerErrorException,toBadRequestException,toNotFoundException,toNotAuthorizedException,toForbiddenException,toNotAcceptableException,toNotSupportedException,toHttpException"
ObjectFactory,tools\javato\ws\src\test\java\org\apache\cxf\tools\fortest\classnoanno\docwrapped\jaxws\ObjectFactory.java,org.apache.cxf.tools.fortest.classnoanno.docwrapped.jaxws,"ObjectFactory,createGetPrice,createGetPriceResponse"
GetPrice,tools\javato\ws\src\test\java\org\apache\cxf\tools\fortest\classnoanno\docwrapped\jaxws\GetPrice.java,org.apache.cxf.tools.fortest.classnoanno.docwrapped.jaxws,"getResponseType,setResponseType"
GetPriceResponse,tools\javato\ws\src\test\java\org\apache\cxf\tools\fortest\classnoanno\docwrapped\jaxws\GetPriceResponse.java,org.apache.cxf.tools.fortest.classnoanno.docwrapped.jaxws,"getResponseType,setResponseType"
MapNamespaceContext,core\src\main\java\org\apache\cxf\helpers\MapNamespaceContext.java,org.apache.cxf.helpers,"MapNamespaceContext,MapNamespaceContext,MapNamespaceContext,setTargetNode,addNamespace,addNamespaces,getNamespaceURI,getPrefix,getPrefixes,getUsedNamespaces"
AlgorithmSuitePolicyValidator,rt\ws\security\src\main\java\org\apache\cxf\ws\security\wss4j\policyvalidators\AlgorithmSuitePolicyValidator.java,org.apache.cxf.ws.security.wss4j.policyvalidators,"validatePolicy,parsePolicies,validatePolicy,checkSignatureAlgorithms,checkDataRefs,checkEncryptionAlgorithms,checkKeyLengths,checkPublicKeyLength"
