method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.pdfbox.pdmodel.font.PDFontDescriptorAFM.getCapHeight(),-1,1,0,0,0,0
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.validate(),12,142,0,0,9,33
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getPageLabels(),12,24,0,0,6,9
org.apache.pdfbox.PDFReader.main(String[]),12,1092,13,129,12,78
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getTTFFont(),12,63,6,10,7,8
org.apache.pdfbox.util.PositionWrapper.setLineStart(),4,76,5,36,0,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.setStructuredElement(PDStructureElement),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary.getDashStyle(),12,15,0,0,3,6
org.apache.pdfbox.pdmodel.interactive.form.PDField.getDictionary(),0,445,11,80,0,0
org.apache.pdfbox.cos.COSStream.createFilteredStream(COSBase),2,154,9,29,2,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.setBorderColour(PDGamma),12,9,0,0,4,3
"org.apache.pdfbox.pdmodel.ConformingPDDocument.getObjectFromPool(long, long)",4,32,5,15,2,2
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isUserPassword(byte[], byte[], byte[], int, byte[], int, int, boolean)",12,12,3,1,3,4
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.isPrinted(),12,8,0,0,6,2
org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPatternResources.setYStep(int),12,7,0,0,3,2
"org.apache.pdfbox.preflight.font.CIDType0FontValidator.CIDType0FontValidator(PreflightContext, PDFont)",12,24,6,7,4,4
org.apache.pdfbox.pdmodel.encryption.PDCryptFilterDictionary.PDCryptFilterDictionary(),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getAlternateColorSpaces(),7,69,8,8,6,12
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.setDests(PDDestinationNameTreeNode),12,6,0,0,3,2
"org.apache.pdfbox.util.PDFMergerUtility.updatePageReferences(COSArray, HashMap)",12,283,7,82,2,3
"org.apache.pdfbox.preflight.action.InvalidAction.InvalidAction(ActionManagerFactory, COSDictionary, PreflightContext, String, String)",4,19,4,10,1,1
"org.apache.pdfbox.util.Matrix.getValue(int, int)",0,236,9,71,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.getDefaultResources(),12,233,12,48,2,3
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.setU(PDAction),12,8,0,0,4,3
"org.apache.pdfbox.examples.persistence.CopyDoc.doIt(String, String)",12,214,2,2,8,78
"org.apache.pdfbox.pdmodel.common.function.PDFunction.clipToRange(float, float, float)",0,109,11,25,0,0
org.apache.pdfbox.pdmodel.common.function.PDFunctionType3.getEncode(),12,7,2,1,2,2
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination.PDPageFitRectangleDestination(),12,11,0,0,3,4
"org.apache.pdfbox.pdmodel.PDDocument.encrypt(String, String)",12,10,0,0,5,3
"org.apache.pdfbox.util.operator.SetStrokingLabColor.process(PDFOperator, List)",12,11,0,0,5,4
org.apache.pdfbox.pdmodel.interactive.form.PDAppearance.isMultiLineValue(String),12,184,10,47,7,2
org.apache.pdfbox.pdmodel.font.PDType1Font.PDType1Font(String),12,15,0,0,4,5
org.apache.pdfbox.pdmodel.PDResources.PDResources(),1,461,9,114,1,1
"org.apache.pdfbox.pdmodel.edit.PDPageContentStream.lineTo(float, float)",1,8,2,2,1,3
org.apache.pdfbox.pdfparser.PDFParser.getPDDocument(),1,271,10,78,1,2
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getExternalFontFile2(PDFontDescriptorDictionary),12,54,8,9,4,3
"org.apache.pdfbox.pdmodel.PDDocument.load(InputStream, RandomAccess)",9,189,1,1,8,60
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateFonts(PreflightContext, PDResources)",12,231,7,24,13,48
"org.apache.pdfbox.util.DateConverter.skipOptionals(String, ParsePosition, String)",2,11,2,5,0,0
"org.apache.pdfbox.util.operator.SetStrokingCMYKColor.process(PDFOperator, List)",12,12,0,0,5,5
"org.apache.pdfbox.pdmodel.common.function.type4.RelationalOperators.Le.compare(Number, Number)",-1,1,0,0,0,0
"org.apache.pdfbox.pdmodel.PDDocument.PDDocument(COSDocument, BaseParser)",0,4,2,2,0,0
org.apache.pdfbox.cos.ICOSVisitor.visitFromString(COSString),12,2,1,1,0,0
org.apache.pdfbox.pdmodel.common.COSArrayList.convertIntegerCOSArrayToList(COSArray),3,6,1,1,1,4
org.apache.pdfbox.pdmodel.graphics.shading.Patch.isEdgeALine(Point2D[]),2,7,2,3,1,1
org.apache.pdfbox.WriteDecodedDoc.WriteDecodedDoc(),12,279,12,68,0,0
org.apache.pdfbox.pdmodel.font.PDType1CFont.load(),5,59,4,1,8,13
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.findPageNumber(),12,13,0,0,3,7
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.getLegalAttestation(),12,10,0,0,4,4
org.apache.pdfbox.util.Overlay.setOverlayPosition(Position),12,366,14,65,0,0
org.apache.pdfbox.ConvertColorspace.ColorSpaceInstance.hashCode(),-1,1,0,0,0,0
org.apache.pdfbox.util.PDFStreamEngine.getColorSpaces(),0,108,6,39,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createImageFormStream(PDDocument),12,100,8,51,0,0
org.apache.pdfbox.PDFReader.saveImage(),12,139,1,1,12,37
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setFile(String),12,275,16,45,3,2
org.apache.pdfbox.pdmodel.fdf.FDFDictionary.getJavaScript(),12,4,0,0,2,2
org.apache.pdfbox.pdmodel.font.PDCIDFont.PDCIDFont(COSDictionary),2,14,1,2,3,7
org.apache.pdfbox.pdmodel.font.PDType1Font.getStandardFont(String),12,243,17,41,0,0
org.apache.pdfbox.preflight.exception.HeaderParseException.HeaderParseException(ParseException),12,2,0,0,1,1
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateGraphicObjects(PreflightContext, PDPage)",12,209,13,30,6,18
org.apache.pdfbox.pdmodel.PDDocumentCatalog.setVersion(String),12,6,0,0,3,2
org.apache.pdfbox.pdmodel.common.PDPageLabelRange.getStyle(),5,20,5,4,3,3
"org.apache.pdfbox.filter.ASCIIHexFilter.encode(InputStream, OutputStream, COSDictionary, int)",-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.PDVisibleSigBuilder(),12,105,9,52,0,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDMeasureDictionary.PDMeasureDictionary(),12,8,0,0,3,3
org.apache.pdfbox.util.PDFTextStripper.writeLineSeparator(),4,34,5,14,1,1
org.apache.pdfbox.cos.COSNumber.floatValue(),0,409,13,83,0,0
org.apache.pdfbox.pdmodel.encryption.AccessPermission.isReadOnly(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.getSize(),12,64,8,21,2,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.setImageForm(PDXObjectForm),12,63,8,14,0,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.setChangeYs(PDNumberFormatDictionary[]),12,10,0,0,3,4
org.apache.pdfbox.util.Overlay.setOutputFile(String),12,366,14,65,0,0
org.apache.pdfbox.pdfviewer.PDFTreeModel.setDocument(PDDocument),11,2,1,1,0,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getCharSet(),12,17,6,4,0,0
org.apache.pdfbox.preflight.PreflightContext.isIccProfileAlreadySearched(),5,80,9,21,0,0
org.apache.pdfbox.pdmodel.common.COSStreamArray.createFilteredStream(),12,4,0,0,3,1
org.apache.pdfbox.pdmodel.interactive.action.PDAdditionalActions.setF(PDAction),12,8,0,0,4,3
org.apache.pdfbox.pdmodel.common.function.type4.StackOperators.Roll.execute(ExecutionContext),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.font.PDSimpleFont.setToUnicode(COSBase),12,3,0,0,2,1
org.apache.pdfbox.io.IOUtils.closeQuietly(OutputStream),4,50,7,19,0,0
org.apache.pdfbox.pdmodel.encryption.AccessPermission.canExtractForAccessibility(),1,11,2,7,1,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setWritingMode(String),12,32,0,0,8,11
org.apache.pdfbox.cos.COSDocument.getEncryptionDictionary(),2,174,11,45,2,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateBuilder.createHolderFormResources(),12,100,8,51,0,0
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.addNewToList(Queue, COSBase, Set)",8,154,10,39,2,3
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.PDExtendedGraphicsState(COSDictionary),0,8,3,4,0,0
org.apache.pdfbox.filter.TIFFFaxDecoder.nextLesserThan8Bits(int),0,12,2,6,0,0
org.apache.pdfbox.cos.COSBase.isNeedToBeUpdate(),2,3,2,1,0,0
org.apache.pdfbox.preflight.font.FontValidator.isSubSet(String),0,44,5,13,0,0
org.apache.pdfbox.examples.pdmodel.ShowColorBoxes.main(String[]),12,117,0,0,8,29
org.apache.pdfbox.util.PDFStreamEngine.PDFStreamEngine(),2,7,4,3,0,0
"org.apache.pdfbox.cos.COSDictionary.setFloat(String, float)",3,48,8,10,4,3
org.apache.pdfbox.pdmodel.PDDocument.getSignatureDictionary(),12,21,0,0,7,6
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream.PDAppearanceStream(COSStream),0,506,10,108,0,0
org.apache.pdfbox.cos.COSObject.COSObject(COSBase),0,167,7,62,1,1
org.apache.pdfbox.pdmodel.font.PDType1Font.getawtFont(),12,47,0,0,7,9
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.endText(),9,460,10,114,1,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setAllCap(boolean),12,4,0,0,2,2
org.apache.pdfbox.util.PDFTextStripper.getArticleStart(),0,2,1,1,0,0
"org.apache.pdfbox.util.TIFFUtil.setCompressionType(ImageWriteParam, BufferedImage)",0,11,3,6,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.getDictionary(),0,613,10,145,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.getSubject(),12,7,0,0,3,3
org.apache.pdfbox.preflight.PreflightContext.getSource(),12,30,6,11,0,0
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionLaunch.getWinLaunchParams(),12,7,0,0,3,2
"org.apache.pdfbox.preflight.utils.COSUtils.isNumeric(COSBase, COSDocument)",12,20,0,0,4,10
org.apache.pdfbox.examples.signature.CreateSignature.sign(InputStream),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutline.PDDocumentOutline(COSDictionary),1,283,7,84,1,1
org.apache.pdfbox.preflight.ValidationResult.ValidationError.getDetails(),10,303,15,62,0,0
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionJavaScript.setAction(String),12,16,5,3,4,3
org.apache.pdfbox.pdmodel.common.COSStreamArray.getStreamCount(),4,48,7,13,1,1
"org.apache.pdfbox.util.TextPositionComparator.compare(Object, Object)",12,8,0,0,2,4
org.apache.pdfbox.pdmodel.common.PDMetadata.exportXMPMetadata(),12,26,0,0,7,7
org.apache.pdfbox.pdmodel.common.COSDictionaryMap.entrySet(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.addRecipient(PublicKeyRecipient),12,39,6,20,0,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDViewportDictionary.getDictionary(),0,31,4,9,0,0
org.apache.pdfbox.pdmodel.encryption.SecurityHandler.hasProtectionPolicy(),3,33,5,17,0,0
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.getFontSetting(),12,185,14,46,2,2
"org.apache.pdfbox.io.RandomAccessFileInputStream.RandomAccessFileInputStream(RandomAccess, long, long)",2,28,4,11,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setLeaderLineLength(float),12,11,0,0,5,3
"org.apache.pdfbox.preflight.PreflightDocument.PreflightDocument(Format, PreflightConfiguration)",12,14,1,1,5,4
org.apache.pdfbox.pdmodel.common.function.type4.Type4Tester.Type4Tester(ExecutionContext),12,28,6,7,0,0
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.applyMasks(BufferedImage),6,169,9,27,7,14
org.apache.pdfbox.pdmodel.PDDocument.removePage(int),12,47,4,6,5,9
org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(TextPosition),12,47,0,0,4,23
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getThreads(),12,10,0,0,2,7
"org.apache.pdfbox.pdmodel.edit.PDPageContentStream.drawXObject(PDXObject, float, float, float, float)",9,458,13,78,8,9
org.apache.pdfbox.preflight.font.container.FontContainer.errorsAleadyMerged(),12,68,7,19,0,0
org.apache.pdfbox.pdmodel.fdf.FDFDocument.load(String),12,345,8,32,12,67
org.apache.pdfbox.util.Matrix.setFromAffineTransform(AffineTransform),12,87,8,22,0,0
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getKids(),2,204,10,38,2,5
org.apache.pdfbox.pdmodel.PDPageNode.PDPageNode(),12,5,0,0,2,3
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setPage(PDPage),12,6,0,0,3,2
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getFile(),12,12,2,4,3,3
org.apache.pdfbox.filter.TIFFFaxDecoder.decodeBlackCodeWord(),12,12,3,5,1,3
org.apache.pdfbox.preflight.font.util.Type1Parser.goToBeginOfCharStringElements(PeekInputStream),12,21,2,4,4,6
org.apache.pdfbox.PDFBox.showMessageAndExit(),12,1092,13,183,3,1
org.apache.pdfbox.util.PDFOperator.PDFOperator(String),0,2,1,1,0,0
org.apache.pdfbox.pdfparser.ConformingPDFParser.readDictionaryBackwards(),12,39,2,2,4,13
org.apache.pdfbox.preflight.process.TrailerValidationProcess.validate(PreflightContext),12,68,0,0,5,20
org.apache.pdfbox.pdmodel.interactive.form.PDAppearance.setAppearanceValue(String),12,361,2,2,9,72
"org.apache.pdfbox.pdmodel.common.COSArrayList.add(int, E)",12,8,0,0,2,6
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.createColorSpace(),12,25,0,0,7,10
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.setMacSubtype(String),12,15,0,0,4,5
"org.apache.pdfbox.pdmodel.edit.PDPageContentStream.setTextTranslation(double, double)",12,235,16,43,2,3
org.apache.pdfbox.preflight.annotation.AnnotationValidator.checkActions(),7,136,12,21,5,9
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionGoTo.getDestination(),9,100,5,32,3,11
"org.apache.pdfbox.filter.RunLengthDecodeFilter.decode(InputStream, OutputStream, COSDictionary, int)",-1,1,0,0,0,0
org.apache.pdfbox.preflight.font.FontValidator.checkEncoding(),12,78,12,15,0,0
org.apache.pdfbox.preflight.font.util.Type1Parser.parse(),12,90,9,8,5,15
"org.apache.pdfbox.examples.pdmodel.ExtractMetadata.listCalendar(String, List)",12,151,9,30,1,1
org.apache.pdfbox.pdmodel.markedcontent.PDPropertyList.PDPropertyList(COSDictionary),12,4,3,1,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.Revisions.toString(),12,4,0,0,2,2
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.getLineJoin(),12,8,3,4,0,0
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.deleteTempFile(),9,240,11,60,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP.getCOSObject(),12,5,3,1,1,1
org.apache.pdfbox.preflight.font.CIDType0FontValidator.checkCIDToGIDMap(COSBase),12,54,0,0,8,16
org.apache.pdfbox.util.PDFTextStripper.getWordSeparator(),4,2,1,1,0,0
org.apache.pdfbox.examples.pdmodel.ReplaceString.ReplaceString(),12,174,9,57,0,0
org.apache.pdfbox.pdmodel.PDResources.getFonts(),7,279,8,44,12,48
org.apache.pdfbox.util.ImageParameters.ImageParameters(),12,2,0,0,1,1
"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode.insertBefore(COSBase, Object)",2,16,1,2,2,10
org.apache.pdfbox.ExtractImages.usage(),12,324,11,71,0,0
org.apache.pdfbox.pdmodel.common.function.type4.InstructionSequence.addBoolean(boolean),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.getInfo(),12,7,0,0,3,3
org.apache.pdfbox.preflight.PreflightContext.getValidationPath(),0,490,11,89,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDCheckbox.isChecked(),12,46,7,16,3,4
org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.setOption(String),12,3,0,0,1,2
org.apache.pdfbox.pdmodel.common.PDRectangle.createRetranslatedRectangle(),3,389,10,66,4,8
org.apache.pdfbox.util.PDFTextStripper.PDFTextStripper(String),3,545,11,128,3,4
org.apache.pdfbox.pdmodel.interactive.form.PDAppearance.getLineWidth(List),12,58,6,19,2,2
org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeVersionNumber(),12,60,5,31,0,0
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject.getColSpan(),12,35,6,7,7,2
"org.apache.pdfbox.pdmodel.graphics.predictor.Up.encodeLine(byte[], byte[], int, int, int, int)",12,4,0,0,1,3
"org.apache.pdfbox.util.operator.SetLineCapStyle.process(PDFOperator, List)",12,8,2,3,1,3
org.apache.pdfbox.examples.pdmodel.ExtractMetadata.showDocumentInformation(PDDocumentInformation),12,151,9,28,4,6
org.apache.pdfbox.pdmodel.graphics.shading.CoonsPatch.calcLevel(),12,22,6,5,2,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties.signerLocation(String),12,369,13,115,0,0
org.apache.pdfbox.pdmodel.font.PDMMType1Font.PDMMType1Font(),12,7,0,0,4,2
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getSubtype(),11,540,11,128,4,4
org.apache.pdfbox.examples.pdmodel.GoToSecondBookmarkOnOpen.usage(),12,66,5,23,0,0
org.apache.pdfbox.io.ccitt.PackedBitArray.PackedBitArray(int),1,3,2,1,0,0
org.apache.pdfbox.pdmodel.graphics.shading.Vertex.toString(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.truncateOrPad(byte[]),1,8,3,3,0,0
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.getU(),12,20,0,0,5,9
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.setThread(PDThread),12,9,1,1,4,3
org.apache.pdfbox.pdmodel.common.PDPageLabels.getCOSObject(),12,5,0,0,2,3
org.apache.pdfbox.pdmodel.graphics.color.PDColorState.getColorSpace(),0,199,10,31,0,0
"org.apache.pdfbox.util.operator.SetTextRise.process(PDFOperator, List)",12,5,0,0,1,4
org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.setKey(COSObjectKey),12,4,2,2,0,0
org.apache.pdfbox.cos.COSDocument.getObjectFromPool(COSObjectKey),2,298,8,88,2,6
org.apache.pdfbox.pdmodel.encryption.AccessPermission.setCanExtractForAccessibility(boolean),1,40,6,20,1,1
org.apache.pdfbox.ConvertColorspace.ColorSpaceInstance.equals(Object),-1,1,0,0,0,0
org.apache.pdfbox.preflight.xobject.AbstractXObjValidator.checkPostscriptXObject(),4,42,6,10,3,6
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.getCOSObject(),12,7,3,4,0,0
org.apache.pdfbox.pdmodel.common.COSArrayList.equals(Object),-1,1,0,0,0,0
org.apache.pdfbox.io.ccitt.CCITTFaxG31DDecodeInputStream.read(),12,12,0,0,4,5
"org.apache.pdfbox.preflight.action.NamedAction.NamedAction(ActionManagerFactory, COSDictionary, PreflightContext, String)",4,19,4,10,1,1
org.apache.pdfbox.examples.util.PrintTextLocations.PrintTextLocations(),12,196,11,37,1,1
"org.apache.pdfbox.pdmodel.font.PDType1Font.encodeToCID(byte[], int, int)",12,11,0,0,4,3
org.apache.pdfbox.preflight.exception.CrossRefParseException.CrossRefParseException(String),12,3,0,0,2,1
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getDests(),9,306,7,90,2,2
org.apache.pdfbox.pdfparser.ConformingPDFParser.readLineBackwards(),12,39,6,11,1,3
"org.apache.pdfbox.cos.COSDictionary.getInt(COSName, int)",4,239,8,63,4,2
"org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess.checkTRKey(PreflightContext, COSDictionary)",12,48,6,12,3,4
"org.apache.pdfbox.preflight.process.BookmarkValidationProcess.exploreOutlineLevel(PreflightContext, PDOutlineItem)",12,71,6,11,6,9
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.setTrustedMode(boolean),12,5,0,0,3,2
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateTilingPattern(PreflightContext, PDResources)",12,231,15,44,5,14
org.apache.pdfbox.cos.COSFloat.floatValue(),0,59,7,16,0,0
org.apache.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions.setWS(PDAction),12,8,0,0,4,3
org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.getRecipientsLength(),1,61,5,27,1,2
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.setUpperLimit(String),12,28,4,7,2,5
"org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext.calculateInputValues(int, int)",12,3,2,1,0,0
org.apache.pdfbox.ExtractImages.ExtractImages(),12,326,12,71,0,0
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseDictObjects(COSDictionary, COSName...)",8,229,7,35,9,39
org.apache.pdfbox.pdmodel.PDDocumentInformation.getProducer(),3,294,10,58,3,3
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getStencilColor(),6,21,5,7,0,0
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setAlphaConstants(double),12,185,14,46,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp.getURL(),12,7,0,0,3,3
org.apache.pdfbox.Overlay.collectLayoutPages(List),12,77,5,8,7,15
org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.setObject(COSBase),12,4,2,2,0,0
org.apache.pdfbox.pdfwriter.COSWriterXRefEntry.setFree(boolean),12,9,3,5,0,0
org.apache.pdfbox.encoding.Encoding.getCharacterForName(String),0,66,9,15,0,0
org.apache.pdfbox.pdfparser.XrefTrailerResolver.setStartxref(long),4,264,8,92,3,4
org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.setKids(List),12,25,0,0,4,12
org.apache.pdfbox.preflight.parser.PreflightParser.parse(Format),10,266,1,1,12,62
org.apache.pdfbox.preflight.font.util.Type1Parser.isNotBeginKeyWord(byte[]),12,16,5,6,0,0
"org.apache.pdfbox.pdmodel.graphics.shading.Type1ShadingPaint.createContext(ColorModel, Rectangle, Rectangle2D, AffineTransform, RenderingHints)",12,105,0,0,14,18
org.apache.pdfbox.pdmodel.PDDocumentInformation.getCustomMetadataValue(String),12,10,0,0,4,3
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseXrefObjStream(long, boolean)",8,191,6,15,9,35
org.apache.pdfbox.pdfviewer.MapEntry.getValue(),0,50,7,21,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setLocked(boolean),7,66,7,16,6,4
org.apache.pdfbox.lucene.LucenePDFDocument.getDocument(File),11,265,1,2,12,57
"org.apache.pdfbox.preflight.exception.PdfParseException.PdfParseException(String, String)",0,6,1,5,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.setBlackPoint(PDTristimulus),12,4,0,0,2,2
"org.apache.pdfbox.pdmodel.font.PDFont.getFontHeight(byte[], int, int)",0,72,6,31,0,0
org.apache.pdfbox.pdmodel.graphics.shading.CoonsPatch.getFlag1Edge(),-1,1,0,0,0,0
"org.apache.pdfbox.pdmodel.common.COSDictionaryMap.put(K, V)",12,6,0,0,2,3
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.setUserProperties(boolean),12,7,0,0,3,3
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.create(COSDictionary),12,28,3,7,3,8
org.apache.pdfbox.pdmodel.common.PDObjectStream.getType(),12,9,0,0,3,3
org.apache.pdfbox.pdmodel.graphics.predictor.PredictorAlgorithm.dump(byte[]),12,14,4,6,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.setName(String),6,57,7,20,3,2
org.apache.pdfbox.encoding.MacOSRomanEncoding.MacOSRomanEncoding(),12,3,0,0,1,2
org.apache.pdfbox.pdmodel.PDDocument.getSignatureFields(),12,33,0,0,4,15
org.apache.pdfbox.pdmodel.common.DualCOSObjectable.getSecondCOSObject(),0,15,3,8,0,0
org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext.calcColorTable(),12,111,9,10,14,11
org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.TiffWrapper.read(),-1,1,0,0,0,0
org.apache.pdfbox.preflight.font.util.PDFAType3StreamParser.createImage(COSStream),12,81,0,0,8,20
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValue.setTimeStamp(PDSeedValueTimeStamp),12,5,0,0,2,2
"org.apache.pdfbox.util.ImageIOUtil.setDPI(IIOMetadata, int, String)",0,11,3,5,1,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDListAttributeObject.toString(),12,19,0,0,5,5
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot.setParentTree(PDNumberTreeNode),12,283,7,82,3,2
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createInnerFormResource(),12,4,0,0,2,2
org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.getUserPassword(),12,60,5,31,0,0
org.apache.pdfbox.cos.COSDictionary.getFloat(String),3,17,2,6,3,3
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.getFunctionsArray(),8,65,2,1,11,11
org.apache.pdfbox.util.PDFTextStripper.setPageStart(String),11,18,5,7,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.setAppearance(PDAppearanceDictionary),2,504,10,104,2,2
org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup.getName(),12,8,1,1,3,3
"org.apache.pdfbox.pdfparser.PDFObjectStreamParser.PDFObjectStreamParser(COSStream, COSDocument, boolean)",6,166,6,48,6,7
org.apache.pdfbox.pdmodel.common.COSDictionaryMap.convertBasicTypesToMap(COSDictionary),2,22,3,5,2,8
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderEffectDictionary.getStyle(),12,13,0,0,5,3
org.apache.pdfbox.preflight.font.container.FontContainer.push(ValidationError),0,376,9,85,0,0
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.setMarked(boolean),12,283,7,82,3,3
org.apache.pdfbox.pdmodel.PDDocument.getLastSignatureDictionary(),12,21,1,1,6,6
