method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.ivy.plugins.repository.ssh.AbstractSshBasedRepository.setPassFile(File),0,28,6,7,0,0
org.apache.ivy.ant.IvyConvertPom.setPomFile(File),-1,1,0,0,0,0
org.apache.ivy.core.settings.IvySettings.addConfigured(ModuleDescriptorParser),18,3,0,0,1,2
org.apache.ivy.plugins.parser.m2.PomReader.getPackaging(),18,333,12,93,2,2
org.apache.ivy.Ivy14.interrupt(Thread),18,15,0,0,5,5
org.apache.ivy.core.IvyPatternHelper.getTokenRoot(String),12,237,12,44,0,0
org.apache.ivy.plugins.repository.url.URLResource.exists(),18,7,0,0,2,5
org.apache.ivy.core.event.publish.PublishEvent.getArtifact(),-1,1,0,0,0,0
org.apache.ivy.util.Configurator.ObjectDescriptor.getCreateMethod(String),1,25,4,9,0,0
org.apache.ivy.plugins.IvySettingsAware.setSettings(IvySettings),0,8,2,4,0,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.requireInnerInfoElement(ModuleDescriptor),4,27,3,16,1,4
"org.apache.ivy.util.Credentials.Credentials(String, String, String, String)",0,30,5,11,0,0
org.apache.ivy.plugins.conflict.NoConflictManager.NoConflictManager(),4,633,13,102,1,1
"org.apache.ivy.core.cache.DefaultRepositoryCacheManager.doFindModuleInCache(ModuleRevisionId, CacheMetadataOptions, String)",13,372,4,40,14,44
org.apache.ivy.plugins.resolver.SshResolver.setListCommand(String),18,3,0,0,1,2
org.apache.ivy.plugins.resolver.AbstractResolver.describe(ResolvedModuleRevision),6,44,5,13,2,6
org.apache.ivy.plugins.matcher.MapMatcher.matches(Map),1,5,2,2,1,1
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getArtifactPattern(),0,76,7,19,1,1
"org.apache.ivy.plugins.resolver.BasicResolver.checkModuleDescriptorRevision(ModuleDescriptor, ModuleRevisionId)",14,183,15,41,2,7
org.apache.ivy.plugins.parser.m2.PomReader.hasParent(),18,333,12,96,0,0
org.apache.ivy.core.module.id.ArtifactRevisionId.hashCode(),8,18,2,4,2,7
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.saveFile(String),18,31,5,9,2,1
org.apache.ivy.core.settings.IvySettings.addConfigured(DependencyResolver),18,9,0,0,3,5
org.apache.ivy.core.settings.IvySettings.defaultInit(),18,47,0,0,5,17
"org.apache.ivy.plugins.repository.ssh.SshCache.getSession(String, int, String, String, File, String, File)",12,176,4,13,13,42
"org.apache.ivy.core.module.descriptor.DefaultArtifact.DefaultArtifact(ModuleRevisionId, Date, String, String, String, URL, Map)",4,38,3,10,4,9
org.apache.ivy.core.cache.CacheMetadataOptions.setValidate(boolean),6,38,7,14,0,0
org.apache.ivy.Ivy.bind(),4,88,2,3,6,28
org.apache.ivy.plugins.matcher.GlobPatternMatcher.GlobMatcher.isExact(),18,2,0,0,1,1
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.includeStarted(Attributes),18,199,16,42,4,7
"org.apache.ivy.core.resolve.ResolveEngine.markDependenciesFetched(IvyNode, String)",13,451,13,90,3,6
org.apache.ivy.core.settings.IvyVariableContainer.getVariable(String),0,9,3,5,0,0
org.apache.ivy.ant.IvyPublish.setOverwrite(boolean),-1,1,0,0,0,0
org.apache.ivy.plugins.repository.ssh.Scp.getFileinfo(String),18,198,16,40,3,6
org.apache.ivy.core.settings.IvySettings.getConflictManager(ModuleId),18,17,0,0,4,6
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getQualifiedExtraAttributes(),18,2,0,0,1,1
org.apache.ivy.core.report.DownloadReport.getArtifactReport(Artifact),0,90,7,21,0,0
org.apache.ivy.util.Configurator.addConfiguredMacrodef(MacroDef),18,5,3,1,1,1
org.apache.ivy.ant.IvyDeliver.setDeliveryList(File),18,381,11,65,0,0
org.apache.ivy.ant.IvyInfo.doExecute(),18,264,0,0,10,62
org.apache.ivy.core.module.descriptor.MDArtifact.getConfigurations(),18,228,21,42,0,0
org.apache.ivy.util.Credentials.equals(Object),18,3,0,0,2,1
org.apache.ivy.plugins.repository.ssh.SshCache.Entry.getChannelSftp(),13,14,6,5,0,0
org.apache.ivy.core.event.IvyEventFilter.parseExpression.(Anon_2).accept(Object),18,3,0,0,1,2
org.apache.ivy.ant.IvyResolve.setFailurePropery(String),18,2,0,0,1,1
org.apache.ivy.util.Configurator.MacroRecord.getObject(),18,53,5,19,0,0
"org.apache.ivy.plugins.report.XmlReportParser.SaxXmlReportParser.XmlReportParserHandler.endElement(String, String, String)",18,3,0,0,1,2
org.apache.ivy.plugins.resolver.DualResolver.reportFailure(),18,2,0,0,1,1
"org.apache.ivy.plugins.repository.sftp.SFTPRepository.put(File, String, boolean)",18,201,0,0,14,41
org.apache.ivy.core.resolve.IvyNodeEviction.getAllEvictingConflictManagers(),18,3,1,1,1,1
org.apache.ivy.core.resolve.ResolveOptions.setRevision(String),0,36,6,19,0,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.isNamespaceUseful(),14,29,5,8,1,1
"org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver.listTokenValues(String, String)",18,9,3,5,0,0
"org.apache.ivy.core.module.id.ModuleId.newInstance(String, String)",1,740,15,118,1,2
"org.apache.ivy.util.url.URLHandler.getURLInfo(URL, int)",0,9,2,4,0,0
"org.apache.ivy.core.IvyPatternHelper.substitute(String, Artifact)",4,374,13,62,4,10
org.apache.ivy.plugins.parser.xml.UpdateOptions.isGenerateRevConstraint(),0,10,2,8,0,0
"org.apache.ivy.util.CopyProgressEvent.CopyProgressEvent(byte[], int, long)",18,2,0,0,1,1
org.apache.ivy.plugins.repository.LazyResource.setContentLength(long),18,9,2,7,0,0
org.apache.ivy.core.cache.CacheUtil.checkCachePattern(String),0,6,1,5,0,0
org.apache.ivy.plugins.resolver.BasicResolver.setCheckconsistency(boolean),-1,1,0,0,0,0
org.apache.ivy.plugins.resolver.SFTPResolver.SFTPResolver(),18,3,0,0,1,2
org.apache.ivy.core.module.descriptor.ModuleDescriptor.getLicenses(),0,186,7,63,0,0
org.apache.ivy.plugins.resolver.AbstractResolver.getEventManager(),11,160,13,41,0,0
org.apache.ivy.util.Credentials.getUserName(),0,190,15,40,0,0
"org.apache.ivy.core.cache.ModuleDescriptorMemoryCache.getFromCache(File, ParserSettings, boolean)",13,21,4,4,4,5
org.apache.ivy.core.sort.CollectionOfModulesToSort.iterator(),4,39,6,12,0,0
org.apache.ivy.ant.IvyCachePath.doExecute(),18,304,0,0,11,59
org.apache.ivy.core.resolve.ResolveOptions.setCheckIfChanged(boolean),18,32,6,16,0,0
org.apache.ivy.plugins.resolver.AbstractResolver.toSystem(ResolvedModuleRevision),18,143,0,0,8,38
org.apache.ivy.plugins.report.XmlReportParser.getRealDependencyRevisionIds(),4,76,5,32,1,1
org.apache.ivy.core.resolve.ResolveOptions.isUseCacheOnly(),15,620,15,99,0,0
"org.apache.ivy.plugins.version.LatestVersionMatcher.compare(ModuleRevisionId, ModuleRevisionId, Comparator)",18,3,0,0,2,1
org.apache.ivy.core.event.IvyEventFilter.accept(Object),18,2,0,0,1,1
"org.apache.ivy.util.XMLHelper.newSAXParser(URL, InputStream)",1,4,2,2,0,0
"org.apache.ivy.core.cache.DefaultResolutionCacheManager.getConfigurationResolveReportInCache(String, String)",18,2,0,0,1,1
org.apache.ivy.ant.IvyDeliver.setStatus(String),18,381,11,65,0,0
"org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.getSubdir(File, ModuleRevisionId)",18,8,1,1,2,3
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParserTester.assertDependencyArtifactIncludeRules(DependencyDescriptor, String[], String[])",18,4,0,0,1,3
org.apache.ivy.plugins.report.XmlReportParser.parse(File),0,441,11,105,1,2
org.apache.ivy.core.module.descriptor.ModuleDescriptor.getStatus(),0,796,12,166,0,0
"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.transformInstance(DependencyDescriptor, NamespaceTransformer, boolean)",2,25,2,2,2,19
org.apache.ivy.plugins.resolver.FileSystemResolver.setTransactional(String),-1,1,0,0,0,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getRevision(),18,3,0,0,1,2
org.apache.ivy.core.resolve.IvyNode.isEvicted(String),4,391,12,101,5,8
org.apache.ivy.core.publish.PublishEngineSettings.substitute(String),12,277,13,56,0,0
org.apache.ivy.Ivy.pushContext(),2,1027,12,258,2,5
org.apache.ivy.plugins.repository.file.FileRepository.setLocal(boolean),18,4,3,1,0,0
org.apache.ivy.core.resolve.ResolveData.getEventManager(),13,257,15,52,1,1
org.apache.ivy.util.Message.endProgress(),18,10,0,0,3,5
org.apache.ivy.plugins.resolver.util.ResolvedResource.getResource(),0,592,15,146,0,0
"org.apache.ivy.util.StringUtils.repeat(String, int)",18,6,3,3,0,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.mediate(DependencyDescriptor),18,9,0,0,4,3
org.apache.ivy.Ivy.Ivy(),0,136,8,49,0,0
org.apache.ivy.plugins.repository.vfs.VfsURI.getVfsURI(),18,2,1,1,0,0
org.apache.ivy.core.settings.IvySettings.getDefaultSettingsURL(),4,69,7,24,1,1
org.apache.ivy.core.resolve.IvyNodeEviction.EvictionData.getDetail(),0,96,7,35,0,0
"org.apache.ivy.core.resolve.ResolveEngine.resolve(ModuleDescriptor, ResolveOptions)",15,655,5,12,14,99
org.apache.ivy.util.extendable.ExtendableItem.getExtraAttributes(),0,282,13,85,0,0
org.apache.ivy.plugins.repository.Repository.standardize(String),4,22,5,8,0,0
org.apache.ivy.plugins.repository.LazyResource.exists(),18,3,0,0,2,1
"org.apache.ivy.core.resolve.ResolveEngine.handleTransiviteEviction(ModuleDescriptor, String[], ResolveData, List)",13,510,15,77,6,18
org.apache.ivy.core.resolve.ResolveData.getDate(),0,321,16,55,1,1
org.apache.ivy.ant.IvyPostResolveTask.isKeep(),12,194,12,53,1,1
org.apache.ivy.plugins.repository.vfs.VfsResource.exists(),18,12,0,0,5,5
"org.apache.ivy.util.FileUtil.concat(String, String)",-1,1,0,0,0,0
org.apache.ivy.util.url.URLHandlerDispatcher.isReachable(URL),18,3,0,0,1,2
org.apache.ivy.core.settings.IvySettings.setDefaultUseOrigin(boolean),0,48,7,11,0,0
org.apache.ivy.core.settings.IvySettings.getDefault14SettingsURL(),1,68,7,24,1,1
"org.apache.ivy.Ivy.resolve(ModuleDescriptor, ResolveOptions)",16,785,8,35,15,99
org.apache.ivy.plugins.repository.vfs.VfsResource.getLastModified(),18,12,0,0,5,5
org.apache.ivy.util.Credentials.getHost(),0,33,5,14,0,0
org.apache.ivy.core.settings.IvySettings.setDefaultResolveMode(String),18,33,5,11,0,0
org.apache.ivy.ant.IvyPostResolveTask.getResolvedMrid(),18,382,8,56,14,44
org.apache.ivy.ant.IvyFindRevision.setProperty(String),-1,1,0,0,0,0
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.clean(),18,27,0,0,7,6
"org.apache.ivy.util.cli.CommandLine.getOptionValue(String, String)",18,563,13,152,2,1
org.apache.ivy.core.settings.IvySettings.filterIgnore(Collection),-1,1,0,0,0,0
org.apache.ivy.ant.IvyInstall.setBranch(String),-1,1,0,0,0,0
"org.apache.ivy.plugins.namespace.NameSpaceHelper.transform(ModuleId, NamespaceTransformer)",13,221,4,42,14,44
org.apache.ivy.plugins.resolver.BasicResolver.UnresolvedDependencyException.isError(),14,436,12,88,0,0
org.apache.ivy.core.resolve.IvyNodeBlacklist.getBlacklistedNode(),18,98,6,28,0,0
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getArchiveFileInCache(Artifact),18,131,5,10,9,24
org.apache.ivy.core.event.retrieve.EndRetrieveEvent.getNbUpToDate(),-1,1,0,0,0,0
org.apache.ivy.ant.AntBuildTrigger.progress(IvyEvent),18,152,0,0,12,42
org.apache.ivy.core.resolve.IvyNode.getConfigurations(String),1,370,16,61,1,2
org.apache.ivy.ant.IvyBuildList.setExcludeRoot(boolean),-1,1,0,0,0,0
org.apache.ivy.core.search.SearchEngine.listModuleEntries(OrganisationEntry),18,16,4,6,1,4
org.apache.ivy.plugins.repository.ssh.SshResource.toString(),-1,1,0,0,0,0
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.getAllIncludeRules(),18,2,0,0,1,1
org.apache.ivy.core.cache.ParserSettingsMonitor.ParserSettingsMonitor(ParserSettings),13,16,6,5,0,0
org.apache.ivy.plugins.resolver.AbstractResolver.toSystem(ModuleRevisionId),6,187,15,41,6,6
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.MyModuleDescriptorProvider.MyModuleDescriptorProvider(ModuleDescriptorParser),13,27,7,6,0,0
org.apache.ivy.util.url.URLHandler.setRequestMethod(int),0,34,5,11,0,0
"org.apache.ivy.plugins.version.VersionRangeMatcher.isLower(ModuleRevisionId, String, ModuleRevisionId, boolean)",18,165,2,2,14,44
org.apache.ivy.core.module.descriptor.ModuleDescriptor.getConfigurationsNames(),0,828,12,238,0,0
"org.apache.ivy.core.resolve.IvyNode.getPendingConflicts(String, ModuleId)",13,347,15,45,4,2
org.apache.ivy.core.settings.IvySettings.getConflictManager.(Anon_3).accept(Object),18,2,0,0,1,1
org.apache.ivy.core.settings.IvySettings.validateAll(Collection),1,3,1,1,1,1
org.apache.ivy.util.filter.FilterHelper.getArtifactTypeFilter(String),1,778,15,121,2,1
org.apache.ivy.ant.IvyAntSettings.setRealm(String),18,3,1,1,1,1
org.apache.ivy.core.resolve.IvyNodeBlacklist.toString(),18,42,5,10,3,5
"org.apache.ivy.core.resolve.IvyNodeCallers.doesCallersExclude(String, Artifact)",2,95,8,22,4,10
org.apache.ivy.ant.IvyAntSettings.getUrl(),18,2,1,1,0,0
"org.apache.ivy.Ivy14.resolve(ModuleDescriptor, String[], File, Date, boolean, boolean, boolean, Filter)",18,635,0,0,16,99
org.apache.ivy.ant.IvyCacheFileset.doExecute(),18,307,0,0,11,59
"org.apache.ivy.core.event.retrieve.EndRetrieveEvent.EndRetrieveEvent(ModuleRevisionId, String[], long, int, int, long, RetrieveOptions)",12,237,5,34,13,45
"org.apache.ivy.util.Configurator.ObjectDescriptor.getTypeMatchingMethod(Class, Map)",1,3,1,2,0,0
org.apache.ivy.ant.IvyResolve.setResolveMode(String),12,194,12,53,0,0
"org.apache.ivy.plugins.version.LatestVersionMatcher.accept(ModuleRevisionId, ModuleDescriptor)",18,150,0,0,12,43
org.apache.ivy.plugins.matcher.ExactOrRegexpPatternMatcher.ExactOrRegexpMatcher.matches(String),18,2,0,0,1,1
org.apache.ivy.core.report.ArtifactDownloadReport.setDownloadTimeMillis(long),0,385,15,83,0,0
"org.apache.ivy.core.resolve.ResolveData.ResolveData(ResolveData, boolean)",1,222,12,41,2,5
org.apache.ivy.core.cache.DefaultResolutionCacheManager.getResolvedIvyFileInCache(ModuleRevisionId),18,14,0,0,3,6
org.apache.ivy.util.url.URLHandlerRegistry.getHttp(),4,50,4,19,4,5
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getIsLocalKey(Artifact),8,115,9,18,4,7
"org.apache.ivy.core.resolve.IvyNodeEviction.getResolvedRevisions(ModuleId, String)",4,8,1,1,2,3
org.apache.ivy.ant.IvyVar.getPrefix(),18,2,1,1,0,0
org.apache.ivy.util.MessageLoggerHelper.sumupProblems(MessageLogger),1,13,4,2,1,5
"org.apache.ivy.util.FileUtil.resolveFile(File, String)",0,5,3,2,0,0
"org.apache.ivy.core.module.descriptor.MDArtifact.MDArtifact(ModuleDescriptor, String, String, String, boolean)",12,3,1,1,1,1
"org.apache.ivy.core.report.ResolveReport.getArtifactsReports(DownloadStatus, boolean)",6,37,3,2,9,7
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser.addSourcesAndJavadocArtifactsIfPresent(PomModuleDescriptorBuilder, ParserSettings)",18,333,12,78,6,13
org.apache.ivy.plugins.resolver.IBiblioResolver.getArtifactPatterns(),18,280,16,52,3,5
org.apache.ivy.core.resolve.VisitData.setNode(IvyNode),13,8,3,4,0,0
"org.apache.ivy.ant.IvyBuildNumber.findFirstNumber(String, int)",18,7,2,4,1,1
org.apache.ivy.core.search.OrganisationEntry.getOrganisation(),0,217,16,41,0,0
org.apache.ivy.core.report.ArtifactDownloadReport.setDownloadStatus(DownloadStatus),0,591,12,151,0,0
"org.apache.ivy.core.report.ConfigurationResolveReport.addDependency(IvyNode, DownloadReport)",14,260,12,41,6,21
org.apache.ivy.plugins.resolver.packager.PackagerCacheEntry.finalize(),18,3,0,0,2,1
org.apache.ivy.plugins.repository.vsftp.VsftpRepository.closeConnection(),5,44,5,14,4,5
org.apache.ivy.core.settings.IvySettings.getVariable(String),1,143,9,32,1,1
org.apache.ivy.core.IvyContext.getIvy(),9,158,4,11,9,45
org.apache.ivy.core.resolve.IvyNode.getResolvedId(),2,736,15,158,1,4
org.apache.ivy.plugins.resolver.AbstractResolver.initNamespaceFromSettings(),4,26,3,5,4,6
org.apache.ivy.ant.IvyPostResolveTask.getFile(),12,243,13,54,0,0
org.apache.ivy.core.resolve.IvyNodeCallers.getCallers(String),0,21,4,10,0,0
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.addExtendingConfigurations(String, DefaultDependencyDescriptor, boolean)",14,193,0,0,18,44
org.apache.ivy.core.settings.XmlSettingsParser.propertiesStarted(Map),18,173,7,48,4,5
org.apache.ivy.core.resolve.ResolveOptions.getResolveId(),0,642,13,97,0,0
org.apache.ivy.ant.IvyCleanCache.setResolution(boolean),-1,1,0,0,0,0
org.apache.ivy.plugins.resolver.DependencyResolver.setSettings(ResolverSettings),1,3,2,1,0,0
"org.apache.ivy.core.settings.XmlSettingsParser.IvyVariableContainerWrapper.setVariable(String, String, boolean)",18,2,0,0,1,1
org.apache.ivy.plugins.repository.url.URLResource.toString(),18,2,0,0,1,1
"org.apache.ivy.plugins.report.XmlReportOutputter.output(ResolveReport, ResolutionCacheManager, ResolveOptions)",18,770,15,108,11,40
org.apache.ivy.ant.AntMessageLogger.register.(Anon_1).taskFinished(BuildEvent),18,3,0,0,1,2
org.apache.ivy.ant.IvyAntSettings.getId(),0,176,9,57,0,0
org.apache.ivy.core.resolve.IvyNodeEviction.ModuleIdConf.getModuleId(),0,6,2,3,0,0
org.apache.ivy.plugins.resolver.DualResolver.setAllownomd(boolean),18,11,0,0,4,5
org.apache.ivy.ant.IvyAntSettings.getRealm(),0,31,6,8,0,0
org.apache.ivy.core.resolve.IvyNodeBlacklist.getSelectedNode(),18,29,6,9,0,0
org.apache.ivy.util.url.HttpClientHandler.openStream(URL),18,37,0,0,5,14
"org.apache.ivy.core.settings.IvySettings.addConflictManager(String, ConflictManager)",2,67,5,26,2,2
org.apache.ivy.core.IvyContext.getDependencyDescriptor(),13,212,15,41,0,0
"org.apache.ivy.util.Configurator.addChild(ObjectDescriptor, Class, String, Object)",1,26,3,6,3,8
org.apache.ivy.util.Configurator.MacroDef.MacroDef(String),18,11,4,7,0,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.getPatternMatcher(String),18,41,5,11,1,2
org.apache.ivy.plugins.parser.xml.UpdateOptions.getConfsToExclude(),0,10,2,8,0,0
org.apache.ivy.plugins.resolver.DependencyResolver.getRepositoryCacheManager(),0,327,12,69,0,0
"org.apache.ivy.plugins.resolver.CacheResolver.download(Artifact[], DownloadOptions)",18,36,0,0,4,16
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.setName(String),18,4,2,2,0,0
org.apache.ivy.core.resolve.VisitNode.getDependencies(String),13,451,9,54,14,42
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.parseDepsConfs(String[], DefaultDependencyDescriptor, boolean, boolean)",14,193,0,0,16,44
org.apache.ivy.plugins.lock.FileBasedLockStrategy.releaseLock(File),18,16,1,1,5,5
org.apache.ivy.ant.IvyConfigure.verbose(String),18,175,9,57,0,0
org.apache.ivy.plugins.repository.vfs.VfsRepository.finalize(),-1,1,0,0,0,0
org.apache.ivy.plugins.resolver.BasicResolver.acceptLatest(),14,9,3,5,0,0
"org.apache.ivy.plugins.conflict.RegexpConflictManager.matchEquals(IvyNode, IvyNode)",18,28,4,2,6,6
org.apache.ivy.util.filter.FilterHelper.getArtifactTypeFilter(String[]),0,564,13,145,1,1
"org.apache.ivy.plugins.parser.m2.PomModuleDescriptorBuilder.(Anon_2).addMappingConfs(DefaultDependencyDescriptor, boolean)",18,7,0,0,3,4
org.apache.ivy.core.search.SearchEngine.listRevisionEntries(ModuleEntry),18,18,4,6,2,5
org.apache.ivy.ant.IvyResolve.setFile(File),12,243,13,54,0,0
org.apache.ivy.ant.IvyListModules.setValue(String),-1,1,0,0,0,0
"org.apache.ivy.plugins.resolver.AbstractResolver.getSystemNode(ResolveData, ModuleRevisionId)",18,25,0,0,7,6
org.apache.ivy.plugins.version.AbstractVersionMatcher.getName(),18,2,1,1,0,0
org.apache.ivy.plugins.matcher.RegexpPatternMatcher.RegexpMatcher.RegexpMatcher(String),18,2,1,1,0,0
"org.apache.ivy.plugins.repository.url.URLRepository.get(String, File)",18,177,7,6,14,45
org.apache.ivy.core.repository.RepositoryManagementEngineSettings.dumpMemoryUsage(),18,200,17,41,0,0
"org.apache.ivy.core.sort.ModuleDescriptorSorter.sortModuleDescriptorsHelp(ModuleInSort, ModuleInSort)",4,39,2,2,4,11
org.apache.ivy.plugins.namespace.Namespace.(Anon_2).transform(ModuleRevisionId),18,184,0,0,16,42
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.parseDuration(String),0,13,4,3,1,1
org.apache.ivy.ant.IvyPublish.ArtifactsPattern.getPattern(),18,2,1,1,0,0
org.apache.ivy.core.module.descriptor.AbstractArtifact.equals(Object),18,15,0,0,2,8
org.apache.ivy.core.IvyContext.getOperatingThread(),18,16,6,5,0,0
org.apache.ivy.ant.IvyInstall.setTo(String),-1,1,0,0,0,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.getInstance(),0,470,12,93,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter.write(ModuleDescriptor, String, File)",4,98,1,1,6,50
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater.UpdaterHandler.endDocument(),-1,1,0,0,0,0
org.apache.ivy.plugins.repository.vsftp.VsftpRepository.getUsername(),0,40,5,11,0,0
"org.apache.ivy.plugins.resolver.ChainResolver.download(ArtifactOrigin, DownloadOptions)",18,6,0,0,1,5
org.apache.ivy.plugins.repository.file.FileResource.toString(),18,2,0,0,1,1
"org.apache.ivy.Ivy.sortModuleDescriptors(Collection, SortOptions)",5,243,11,48,7,14
org.apache.ivy.core.report.ConfigurationResolveReport.hasChanged(),18,2,1,1,0,0
org.apache.ivy.core.repository.RepositoryManagementEngine.getOrphans(),18,2,0,0,1,1
org.apache.ivy.plugins.resolver.RepositoryResolver.getResource(String),18,2,0,0,1,1
"org.apache.ivy.ant.IvyArtifactReport.writeRetrieveLocation(TransformerHandler, String)",18,56,7,16,1,1
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.setPublicationDate(Date),18,177,15,42,0,0
"org.apache.ivy.core.cache.RepositoryCacheManager.originalToCachedModuleDescriptor(DependencyResolver, ResolvedResource, Artifact, ResolvedModuleRevision, ModuleDescriptorWriter)",14,173,15,44,0,0
org.apache.ivy.plugins.parser.m2.PomReader.replaceProps(String),0,20,3,16,0,0
org.apache.ivy.plugins.parser.xml.UpdateOptions.setUpdateBranch(boolean),18,165,12,43,0,0
org.apache.ivy.plugins.resolver.FileSystemResolver.supportTransaction(),4,200,16,41,6,5
org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.AbstractParser.getModuleDescriptor(),0,103,9,22,1,1
org.apache.ivy.plugins.resolver.BasicResolver.reportFailure(),18,12,0,0,4,5
org.apache.ivy.ant.IvyMakePom.Mapping.getScope(),18,3,2,1,0,0
"org.apache.ivy.core.module.id.ArtifactId.ArtifactId(ModuleId, String, String, String)",0,237,16,43,0,0
"org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager.handleIncompatibleConflict(IvyNode, Collection, IvyNode, IvyNode)",18,123,3,3,6,31
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getMemoryCache(),13,27,7,5,1,1
"org.apache.ivy.plugins.parser.m2.PomReader.AddDTDFilterInputStream.read(byte[], int, int)",-1,1,0,0,0,0
"org.apache.ivy.plugins.parser.m2.PomReader.getFirstChildText(Element, String)",0,190,16,44,1,2
"org.apache.ivy.ant.IvyBuildList.filterModulesFromRoot(Collection, List)",18,241,11,58,4,5
org.apache.ivy.core.resolve.IvyNodeCallers.Caller.setRealCaller(boolean),4,3,2,1,0,0
"org.apache.ivy.plugins.parser.ModuleDescriptorParser.parseDescriptor(ParserSettings, URL, Resource, boolean)",0,252,16,40,0,0
org.apache.ivy.plugins.resolver.BasicResolver.reportFailure(Artifact),18,12,0,0,4,5
org.apache.ivy.util.MockMessageLogger.join(List),0,3,1,2,0,0
org.apache.ivy.core.publish.PublishOptions.getStatus(),13,277,14,40,0,0
org.apache.ivy.util.Configurator.Macro.recordCreateChild(String),1,25,4,9,1,1
org.apache.ivy.core.resolve.VisitData.getVisitNodes(String),13,177,14,43,0,0
"org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor.addIncludeRule(String, IncludeRule)",14,9,3,3,1,2
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParserTester.getDependency(DependencyDescriptor[], String)",18,3,0,0,1,2
org.apache.ivy.ant.IvyCacheTask.getArtifactReports(),14,308,6,25,11,60
org.apache.ivy.core.settings.IvySettings.checkResolverName(String),0,8,3,3,0,0
"org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser.Parser.addIncludeRule(String, Attributes)",18,312,15,58,5,12
org.apache.ivy.ant.IvyFindRevision.doExecute(),18,248,0,0,10,65
org.apache.ivy.plugins.namespace.Namespace.getFromSystemTransformer(),0,253,16,41,0,0
org.apache.ivy.core.cache.DefaultRepositoryCacheManager.getSavedArtResolverName(ModuleDescriptor),13,299,15,35,9,10
org.apache.ivy.plugins.repository.vfs.VfsResource.getChildren(),18,13,0,0,4,5
org.apache.ivy.plugins.resolver.AbstractResolver.setCheckmodified(boolean),-1,1,0,0,0,0
"org.apache.ivy.ant.IvyArtifactReport.startModule(TransformerHandler, IvyNode)",18,56,7,10,2,8
"org.apache.ivy.core.resolve.IvyNode.IvyNode(ResolveData, ModuleDescriptor)",13,510,15,94,3,3
"org.apache.ivy.core.resolve.ResolveProcessException.ResolveProcessException(String, Throwable)",18,2,1,1,0,0
"org.apache.ivy.plugins.resolver.util.ResolverHelper.listAll(Repository, String)",4,22,3,3,4,5
"org.apache.ivy.plugins.parser.AbstractModuleDescriptorParser.getMetadataArtifact(ModuleRevisionId, Resource)",18,25,0,0,7,9
"org.apache.ivy.plugins.repository.TransferEvent.TransferEvent(Repository, Resource, Exception, int)",18,149,0,0,13,45
org.apache.ivy.ant.IvyBuildNumber.Range.getStartIndex(),18,7,3,4,0,0
org.apache.ivy.core.module.descriptor.AbstractArtifact.getAttribute(String),18,3,0,0,1,2
org.apache.ivy.plugins.resolver.IBiblioHelper.getIBiblioMirror(),18,3,1,1,1,1
org.apache.ivy.ant.IvyRepositoryReport.setOutputname(String),-1,1,0,0,0,0
org.apache.ivy.core.module.id.ModuleId.getName(),0,424,12,100,0,0
org.apache.ivy.util.CopyProgressEvent.CopyProgressEvent(),18,6,2,4,0,0
"org.apache.ivy.core.module.descriptor.MDArtifact.MDArtifact(ModuleDescriptor, String, String, String, URL, Map)",0,272,13,48,0,0
org.apache.ivy.core.install.InstallEngineSettings.getResolverNames(),15,633,13,101,0,0
